panel,observable,alpha0,m0,value
FIG002B,correction,1.8426778242677826,1.0,-0.45429987974868996
FIG002B,correction,1.892468619246862,1.0,-0.4366219246456455
FIG002B,correction,1.9422594142259415,1.0,-0.4199127191893265
FIG002B,correction,1.992050209205021,1.0,-0.4040996670814241
FIG002B,correction,2.0418410041841004,1.0,-0.3891172004472058
FIG002B,correction,2.09163179916318,1.0,-0.3749059470953239
FIG002B,correction,2.1414225941422593,1.0,-0.36141201370545795
FIG002B,correction,2.191213389121339,1.0,-0.34858636652050035
FIG002B,correction,2.2410041841004187,1.0,-0.3363842943935316
FIG002B,correction,2.290794979079498,1.0,-0.32476494167308473
FIG002B,correction,2.3405857740585776,1.0,-0.3136909005393656
FIG002B,correction,2.390376569037657,1.0,-0.30312785413417853
FIG002B,correction,2.4401673640167365,1.0,-0.29304426323971833
FIG002B,correction,2.4899581589958157,1.0,-0.28341109041968254
FIG002B,correction,2.5397489539748954,1.0,-0.27420155649010336
FIG002B,correction,2.589539748953975,1.0,-0.26539092497623507
FIG002B,correction,2.6393305439330543,1.0,-0.2569563108668412
FIG002B,correction,2.689121338912134,1.0,-0.24887651052312765
FIG002B,correction,2.7389121338912132,1.0,-0.24113185005619794
FIG002B,correction,2.788702928870293,1.0,-0.2337040498701692
FIG002B,correction,2.8384937238493726,1.0,-0.22657610339089915
FIG002B,correction,2.888284518828452,1.0,-0.21973216827300515
FIG002B,correction,2.9380753138075315,1.0,-0.21315746860902826
FIG002B,correction,2.9878661087866107,1.0,-0.206838206861112
FIG002B,correction,3.0376569037656904,1.0,-0.20076148440310845
FIG002B,correction,3.08744769874477,1.0,-0.19491522970427672
FIG002B,correction,3.1372384937238493,1.0,-0.18928813330853597
FIG002B,correction,3.187029288702929,1.0,-0.18386958886878613
FIG002B,correction,3.2368200836820082,1.0,-0.17864963958676094
FIG002B,correction,3.286610878661088,1.0,-0.17361892948743757
FIG002B,correction,3.3364016736401676,1.0,-0.168768659025051
FIG002B,correction,3.386192468619247,1.0,-0.16409054457678757
FIG002B,correction,3.4359832635983265,1.0,-0.15957678143157616
FIG002B,correction,3.4857740585774057,1.0,-0.1552200099261412
FIG002B,correction,3.5355648535564854,1.0,-0.15101328441956713
FIG002B,correction,3.585355648535565,1.0,-0.14695004483183138
FIG002B,correction,3.6351464435146443,1.0,-0.14302409050175813
FIG002B,correction,3.684937238493724,1.0,-0.1392295561461997
FIG002B,correction,3.7347280334728032,1.0,-0.13556088972545102
FIG002B,correction,3.784518828451883,1.0,-0.13201283204035563
FIG002B,correction,3.8343096234309626,1.0,-0.12858039790463532
FIG002B,correction,3.884100418410042,1.0,-0.1252588587519591
FIG002B,correction,3.9338912133891215,1.0,-0.12204372655144408
FIG002B,correction,3.9836820083682007,1.0,-0.11893073891785706
FIG002B,correction,4.03347280334728,1.0,-0.11591584531397417
FIG002B,correction,4.08326359832636,1.0,-0.11299519425251665
FIG002B,correction,4.133054393305439,1.0,-0.11016512141396517
FIG002B,correction,4.182845188284518,1.0,-0.1074221386044886
FIG002B,correction,4.232635983263598,1.0,-0.10476292348532275
FIG002B,correction,4.2824267782426775,1.0,-0.10218431001128797
FIG002B,correction,4.332217573221757,1.0,-0.0996832795218371
FIG002B,correction,4.382008368200837,1.0,-0.09725695243314492
FIG002B,correction,4.431799163179916,1.0,-0.0949025804843524
FIG002B,correction,4.481589958158995,1.0,-0.09261753949522564
FIG002B,correction,4.531380753138075,1.0,-0.09039932259622425
FIG002B,correction,4.581171548117155,1.0,-0.08824553389534645
FIG002B,correction,4.630962343096234,1.0,-0.08615388254916521
FIG002B,correction,4.680753138075313,1.0,-0.08412217720822605
FIG002B,correction,4.730543933054393,1.0,-0.08214832080947311
FIG002B,correction,4.7803347280334725,1.0,-0.08023030569063358
FIG002B,correction,4.830125523012552,1.0,-0.07836620900354443
FIG002B,correction,4.879916317991631,1.0,-0.07655418840527181
FIG002B,correction,4.929707112970711,1.0,-0.07479247800757019
FIG002B,correction,4.97949790794979,1.0,-0.07307938456677482
FIG002B,correction,5.02928870292887,1.0,-0.07141328389762847
FIG002B,correction,5.07907949790795,1.0,-0.06979261749582719
FIG002B,correction,5.1288702928870284,1.0,-0.06821588935524484
FIG002B,correction,5.178661087866108,1.0,-0.06668166296686602
FIG002B,correction,5.228451882845188,1.0,-0.06518855848743875
FIG002B,correction,5.2782426778242675,1.0,-0.06373525006675515
FIG002B,correction,5.328033472803347,1.0,-0.06232046332329167
FIG002B,correction,5.377824267782426,1.0,-0.06094297295869422
FIG002B,correction,5.427615062761506,1.0,-0.059601600502286654
FIG002B,correction,5.477405857740585,1.0,-0.05829521217741688
FIG002B,correction,5.527196652719665,1.0,-0.05702271688203961
FIG002B,correction,5.576987447698745,1.0,-0.05578306427647329
FIG002B,correction,5.6267782426778234,1.0,-0.05457524297176462
FIG002B,correction,5.676569037656903,1.0,-0.05339827881254939
FIG002B,correction,5.726359832635983,1.0,-0.05225123324872207
FIG002B,correction,5.7761506276150625,1.0,-0.05113320179061226
FIG002B,correction,5.825941422594142,1.0,-0.05004331254272788
FIG002B,correction,5.875732217573221,1.0,-0.04898072481145509
FIG002B,correction,5.925523012552301,1.0,-0.04794462778241271
FIG002B,correction,5.97531380753138,1.0,-0.04693423926344257
FIG002B,correction,6.02510460251046,1.0,-0.04594880448948051
FIG002B,correction,6.07489539748954,1.0,-0.04498759498579658
FIG002B,correction,6.1246861924686185,1.0,-0.04404990748631888
FIG002B,correction,6.174476987447698,1.0,-0.04313506290396584
FIG002B,correction,6.224267782426778,1.0,-0.04224240535010573
FIG002B,correction,6.2740585774058575,1.0,-0.041371301200444535
FIG002B,correction,6.323849372384937,1.0,-0.04052113820480972
FIG002B,correction,6.373640167364016,1.0,-0.03969132463845648
FIG002B,correction,6.423430962343096,1.0,-0.03888128849266594
FIG002B,correction,6.473221757322175,1.0,-0.03809047670254369
FIG002B,correction,6.523012552301255,1.0,-0.03731835441004999
FIG002B,correction,6.572803347280335,1.0,-0.03656440426041448
FIG002B,correction,6.6225941422594135,1.0,-0.035828125730195386
FIG002B,correction,6.672384937238493,1.0,-0.03510903448534752
FIG002B,correction,6.722175732217573,1.0,-0.03440666176775892
FIG002B,correction,6.7719665271966525,1.0,-0.03372055380880522
FIG002B,correction,6.821757322175732,1.0,-0.033050271268555184
FIG002B,correction,6.871548117154811,1.0,-0.0323953886993389
FIG002B,correction,6.921338912133891,1.0,-0.03175549403246333
FIG002B,correction,6.97112970711297,1.0,-0.031130188086929158
FIG002B,correction,7.02092050209205,1.0,-0.030519084099066538
FIG002B,correction,7.07071129707113,1.0,-0.02992180727206806
FIG002B,correction,7.1205020920502085,1.0,-0.029337994344453767
FIG002B,correction,7.170292887029288,1.0,-0.02876729317655576
FIG002B,correction,7.220083682008368,1.0,-0.02820936235416029
FIG002B,correction,7.2698744769874475,1.0,-0.02766387080849133
FIG002B,correction,7.319665271966527,1.0,-0.027130497451764005
FIG002B,correction,7.369456066945606,1.0,-0.026608930827577315
FIG002B,correction,7.419246861924686,1.0,-0.026098868775454323
FIG002B,correction,7.469037656903765,1.0,-0.02560001810887485
FIG002B,correction,7.518828451882845,1.0,-0.02511209430617932
FIG002B,correction,7.568619246861925,1.0,-0.02463482121375562
FIG002B,correction,7.6184100418410035,1.0,-0.024167930760950643
FIG002B,correction,7.668200836820083,1.0,-0.0237111626861769
FIG002B,correction,7.717991631799163,1.0,-0.023264264273712292
FIG002B,correction,7.7677824267782425,1.0,-0.022826990100715473
FIG002B,correction,7.817573221757322,1.0,-0.022399101794004454
FIG002B,correction,7.867364016736401,1.0,-0.021980367796168063
FIG002B,correction,7.917154811715481,1.0,-0.02157056314060137
FIG002B,correction,7.96694560669456,1.0,-0.02116946923507688
FIG002B,correction,8.01673640167364,1.0,-0.020776873653481697
FIG002B,correction,8.06652719665272,1.0,-0.020392569935369524
FIG002B,correction,8.1163179916318,1.0,-0.02001635739299317
FIG002B,correction,8.166108786610879,1.0,-0.019648040925499367
FIG002B,correction,8.215899581589957,1.0,-0.01928743083998309
FIG002B,correction,8.265690376569037,1.0,-0.018934342679112762
FIG002B,correction,8.315481171548116,1.0,-0.01858859705505202
FIG002B,correction,8.365271966527196,1.0,-0.01825001948941583
FIG002B,correction,8.415062761506276,1.0,-0.017918440259011677
FIG002B,correction,8.464853556485355,1.0,-0.01759369424712796
FIG002B,correction,8.514644351464435,1.0,-0.017275620800142673
FIG002B,correction,8.564435146443515,1.0,-0.016964063589236123
FIG002B,correction,8.614225941422594,1.0,-0.016658870477001052
FIG002B,correction,8.664016736401674,1.0,-0.01635989338875324
FIG002B,correction,8.713807531380752,1.0,-0.016066988188354482
FIG002B,correction,8.763598326359832,1.0,-0.015780014558368145
FIG002B,correction,8.813389121338911,1.0,-0.015498835884375983
FIG002B,correction,8.863179916317991,1.0,-0.015223319143291997
FIG002B,correction,8.91297071129707,1.0,-0.014953334795516896
FIG002B,correction,8.96276150627615,1.0,-0.01468875668078326
FIG002B,correction,9.01255230125523,1.0,-0.014429461917548361
FIG002B,correction,9.06234309623431,1.0,-0.014175330805797559
FIG002B,correction,9.11213389121339,1.0,-0.013926246733127432
FIG002B,correction,9.161924686192469,1.0,-0.013682096083983223
FIG002B,correction,9.211715481171547,1.0,-0.013442768151930655
FIG002B,correction,9.261506276150627,1.0,-0.013208155054847334
FIG002B,correction,9.311297071129706,1.0,-0.012978151652923845
FIG002B,correction,9.361087866108786,1.0,-0.01275265546936916
FIG002B,correction,9.410878661087866,1.0,-0.012531566613719514
FIG002B,correction,9.460669456066945,1.0,-0.012314787707654243
FIG002B,correction,9.510460251046025,1.0,-0.012102223813225859
FIG002B,correction,9.560251046025105,1.0,-0.011893782363415616
FIG002B,correction,9.610041841004184,1.0,-0.011689373094929538
FIG002B,correction,9.659832635983262,1.0,-0.01148890798315325
FIG002B,correction,9.709623430962342,1.0,-0.011292301179187295
FIG002B,correction,9.759414225941422,1.0,-0.01109946894888803
FIG002B,correction,9.809205020920501,1.0,-0.010910329613841802
FIG002B,correction,9.858995815899581,1.0,-0.010724803494203456
FIG002B,correction,9.90878661087866,1.0,-0.010542812853332749
FIG002B,correction,9.95857740585774,1.0,-0.010364281844164852
FIG002B,correction,10.00836820083682,1.0,-0.010189136457253898
FIG002B,correction,10.0581589958159,1.0,-0.010017304470430697
FIG002B,correction,10.10794979079498,1.0,-0.009848715400018129
FIG002B,correction,10.157740585774057,1.0,-0.009683300453550116
FIG002B,correction,10.207531380753137,1.0,-0.009520992483941811
FIG002B,correction,10.257322175732217,1.0,-0.009361725945061121
FIG002B,correction,10.307112970711296,1.0,-0.009205436848653204
FIG002B,correction,10.356903765690376,1.0,-0.009052062722571709
FIG002B,correction,10.406694560669456,1.0,-0.008901542570272203
FIG002B,correction,10.456485355648535,1.0,-0.008753816831524883
FIG002B,correction,10.506276150627615,1.0,-0.008608827344305413
FIG002B,correction,10.556066945606695,1.0,-0.008466517307824162
FIG002B,correction,10.605857740585774,1.0,-0.008326831246655687
FIG002B,correction,10.655648535564852,1.0,-0.008189714975931753
FIG002B,correction,10.705439330543932,1.0,-0.008055115567562398
FIG002B,correction,10.755230125523012,1.0,-0.007922981317451186
FIG002B,correction,10.805020920502091,1.0,-0.007793261713671594
FIG002B,correction,10.854811715481171,1.0,-0.007665907405573161
FIG002B,correction,10.90460251046025,1.0,-0.007540870173786826
FIG002B,correction,10.95439330543933,1.0,-0.007418102901100192
FIG002B,correction,11.00418410041841,1.0,-0.00729755954417445
FIG002B,correction,11.05397489539749,1.0,-0.007179195106075708
FIG002B,correction,11.10376569037657,1.0,-0.007062965609594515
FIG002B,correction,11.153556485355647,1.0,-0.00694882807132822
FIG002B,correction,11.203347280334727,1.0,-0.00683674047650181
FIG002B,correction,11.253138075313807,1.0,-0.0067266617545036845
FIG002B,correction,11.302928870292886,1.0,-0.00661855175511364
FIG002B,correction,11.352719665271966,1.0,-0.006512371225401213
FIG002B,correction,11.402510460251046,1.0,-0.00640808178727321
FIG002B,correction,11.452301255230125,1.0,-0.006305645915650091
FIG002B,correction,11.502092050209205,1.0,-0.006205026917251506
FIG002B,correction,11.551882845188285,1.0,-0.006106188909972015
FIG002B,correction,11.601673640167364,1.0,-0.0060090968028286154
FIG002B,correction,11.651464435146442,1.0,-0.005913716276462483
FIG002B,correction,11.701255230125522,1.0,-0.005820013764177723
FIG002B,correction,11.751046025104602,1.0,-0.0057279564335007156
FIG002B,correction,11.800836820083681,1.0,-0.005637512168244099
FIG002B,correction,11.850627615062761,1.0,-0.005548649551059949
FIG002B,correction,11.90041841004184,1.0,-0.005461337846467361
FIG002B,correction,11.95020920502092,1.0,-0.005375546984339991
FIG002B,correction,12.0,1.0,-0.005291247543839739
FIG002A,landau,0.0,1.5,-0.13936633703772622
FIG002A,landau,0.1,1.5,-0.13930633527658629
FIG002A,landau,0.2,1.5,-0.13912703529102982
FIG002A,landau,0.30000000000000004,1.5,-0.13883050117427642
FIG002A,landau,0.4,1.5,-0.13842001411843458
FIG002A,landau,0.5,1.5,-0.13789987345686294
FIG002A,landau,0.6000000000000001,1.5,-0.13727517566416897
FIG002A,landau,0.7000000000000001,1.5,-0.13655159825369098
FIG002A,landau,0.8,1.5,-0.13573520469371025
FIG002A,landau,0.9,1.5,-0.13483227763910874
FIG002A,landau,1.0,1.5,-0.13384918198591605
FIG002A,landau,1.1,1.5,-0.13279225600825
FIG002A,landau,1.2000000000000002,1.5,-0.13166772731409448
FIG002A,landau,1.3,1.5,-0.13048164987023447
FIG002A,landau,1.4000000000000001,1.5,-0.12923985842426122
FIG002A,landau,1.5,1.5,-0.12794793699957266
FIG002A,landau,1.6,1.5,-0.12661119858875813
FIG002A,landau,1.7000000000000002,1.5,-0.12523467363085544
FIG002A,landau,1.8,1.5,-0.12382310528424192
FIG002A,landau,1.9000000000000001,1.5,-0.12238094988109074
FIG002A,landau,2.0,1.5,-0.12091238126715342
FIG002A,landau,2.1,1.5,-0.11942129799490754
FIG002A,landau,2.2,1.5,-0.11791133255467576
FIG002A,landau,2.3000000000000003,1.5,-0.11638586200397648
FIG002A,landau,2.4000000000000004,1.5,-0.11484801949675512
FIG002A,landau,2.5,1.5,-0.11330070632729919
FIG002A,landau,2.6,1.5,-0.11174660419377448
FIG002A,landau,2.7,1.5,-0.11018818745783168
FIG002A,landau,2.8000000000000003,1.5,-0.10862773523326172
FIG002A,landau,2.9000000000000004,1.5,-0.10706734318120162
FIG002A,landau,3.0,1.5,-0.10550893492432518
FIG002A,landau,3.1,1.5,-0.10395427301973911
FIG002A,landau,3.2,1.5,-0.10240496945151208
FIG002A,landau,3.3000000000000003,1.5,-0.10086249562014396
FIG002A,landau,3.4000000000000004,1.5,-0.09932819181883273
FIG002A,landau,3.5,1.5,-0.0978032761959202
FIG002A,landau,3.6,1.5,-0.09628885321003272
FIG002A,landau,3.7,1.5,-0.09478592158968058
FIG002A,landau,3.8000000000000003,1.5,-0.09329538181285253
FIG002A,landau,3.9000000000000004,1.5,-0.09181804312475653
FIG002A,landau,4.0,1.5,-0.09035463011356941
FIG002A,landau,4.1000000000000005,1.5,-0.08890578886507482
FIG002A,landau,4.2,1.5,-0.08747209271754686
FIG002A,landau,4.3,1.5,-0.08605404763830667
FIG002A,landau,4.4,1.5,-0.08465209724314235
FIG002A,landau,4.5,1.5,-0.08326662747931796
FIG002A,landau,4.6000000000000005,1.5,-0.08189797099226806
FIG002A,landau,4.7,1.5,-0.0805464111953311
FIG002A,landau,4.800000000000001,1.5,-0.0792121860610534
FIG002A,landau,4.9,1.5,-0.07789549165173187
FIG002A,landau,5.0,1.5,-0.07659648540597064
FIG002A,landau,5.1000000000000005,1.5,-0.07531528919713562
FIG002A,landau,5.2,1.5,-0.07405199217870254
FIG002A,landau,5.300000000000001,1.5,-0.07280665343062576
FIG002A,landau,5.4,1.5,-0.07157930442001276
FIG002A,landau,5.5,1.5,-0.07036995128857612
FIG002A,landau,5.6000000000000005,1.5,-0.06917857697855613
FIG002A,landau,5.7,1.5,-0.0680051432080643
FIG002A,landau,5.800000000000001,1.5,-0.06684959230609275
FIG002A,landau,5.9,1.5,-0.06571184891676628
FIG002A,landau,6.0,1.5,-0.06459182158178309
FIG002A,landau,6.1000000000000005,1.5,-0.06348940420939544
FIG002A,landau,6.2,1.5,-0.062404477437723954
FIG002A,landau,6.300000000000001,1.5,-0.061336909899672734
FIG002A,landau,6.4,1.5,-0.06028655939622337
FIG002A,landau,6.5,1.5,-0.059253273984423746
FIG002A,landau,6.6000000000000005,1.5,-0.058236892985957966
FIG002A,landau,6.7,1.5,-0.05723724792178186
FIG002A,landau,6.800000000000001,1.5,-0.05625416337793209
FIG002A,landau,6.9,1.5,-0.05528745780726796
FIG002A,landau,7.0,1.5,-0.05433694427157656
FIG002A,landau,7.1000000000000005,1.5,-0.05340243112816933
FIG002A,landau,7.2,1.5,-0.05248372266481227
FIG002A,landau,7.300000000000001,1.5,-0.0515806196865694
FIG002A,landau,7.4,1.5,-0.05069292005789187
FIG002A,landau,7.5,1.5,-0.04982041920305612
FIG002A,landau,7.6000000000000005,1.5,-0.04896291056784144
FIG002A,landau,7.7,1.5,-0.048120186045138166
FIG002A,landau,7.800000000000001,1.5,-0.047292036366993064
FIG002A,landau,7.9,1.5,-0.046478251465426584
FIG002A,landau,8.0,1.5,-0.04567862080419624
FIG002A,landau,8.1,1.5,-0.04489293368353133
FIG002A,landau,8.200000000000001,1.5,-0.044120979519725906
FIG002A,landau,8.3,1.5,-0.04336254810134754
FIG002A,landau,8.4,1.5,-0.042617429823698746
FIG002A,landau,8.5,1.5,-0.04188541590305751
FIG002A,landau,8.6,1.5,-0.04116629857211766
FIG002A,landau,8.700000000000001,1.5,-0.04045987125795407
FIG002A,landau,8.8,1.5,-0.039765928743746896
FIG002A,landau,8.9,1.5,-0.03908426731541504
FIG002A,landau,9.0,1.5,-0.03841468489423132
FIG002A,landau,9.1,1.5,-0.03775698115641814
FIG002A,landau,9.200000000000001,1.5,-0.03711095764065541
FIG002A,landau,9.3,1.5,-0.036476417844368655
FIG002A,landau,9.4,1.5,-0.035853167309606644
FIG002A,landau,9.5,1.5,-0.03524101369926304
FIG002A,landau,9.600000000000001,1.5,-0.03463976686434519
FIG002A,landau,9.700000000000001,1.5,-0.034049238902945866
FIG002A,landau,9.8,1.5,-0.03346924421152878
FIG002A,landau,9.9,1.5,-0.03289959952909821
FIG002A,landau,10.0,1.5,-0.03234012397478327
FIG002A,landau,10.100000000000001,1.5,-0.031790639079332675
FIG002A,landau,10.200000000000001,1.5,-0.031250968810980995
FIG002A,landau,10.3,1.5,-0.03072093959611708
FIG002A,landau,10.4,1.5,-0.03020038033515556
FIG002A,landau,10.5,1.5,-0.02968912241398548
FIG002A,landau,10.600000000000001,1.5,-0.029186999711344228
FIG002A,landau,10.700000000000001,1.5,-0.028693848602441615
FIG002A,landau,10.8,1.5,-0.02820950795913676
FIG002A,landau,10.9,1.5,-0.027733819146949463
FIG002A,landau,11.0,1.5,-0.027266626019169064
FIG002A,landau,11.100000000000001,1.5,-0.02680777490830513
FIG002A,landau,11.200000000000001,1.5,-0.02635711461510794
FIG002A,landau,11.3,1.5,-0.02591449639537103
FIG002A,landau,11.4,1.5,-0.02547977394471319
FIG002A,landau,11.5,1.5,-0.025052803381523915
FIG002A,landau,11.600000000000001,1.5,-0.024633443228243252
FIG002A,landau,11.700000000000001,1.5,-0.024221554391135457
FIG002A,landau,11.8,1.5,-0.02381700013870419
FIG002A,landau,11.9,1.5,-0.02341964607888728
FIG002A,landau,12.0,1.5,-0.023029360135158647
FIG002A,landau,12.100000000000001,1.5,-0.022646012521656548
FIG002A,landau,12.200000000000001,1.5,-0.022269475717448448
FIG002A,landau,12.3,1.5,-0.021899624440034918
FIG002A,landau,12.4,1.5,-0.021536335618187904
FIG002A,landau,12.5,1.5,-0.021179488364211383
FIG002A,landau,12.600000000000001,1.5,-0.02082896394570635
FIG002A,landau,12.700000000000001,1.5,-0.020484645756915734
FIG002A,landau,12.8,1.5,-0.020146419289719594
FIG002A,landau,12.9,1.5,-0.019814172104345232
FIG002A,landau,13.0,1.5,-0.01948779379985252
FIG002A,landau,13.100000000000001,1.5,-0.01916717598444958
FIG002A,landau,13.200000000000001,1.5,-0.018852212245690204
FIG002A,landau,13.3,1.5,-0.018542798120600053
FIG002A,landau,13.4,1.5,-0.018238831065775066
FIG002A,landau,13.5,1.5,-0.01794021042749218
FIG002A,landau,13.600000000000001,1.5,-0.017646837411868965
FIG002A,landau,13.700000000000001,1.5,-0.017358615055105907
FIG002A,landau,13.8,1.5,-0.017075448193842366
FIG002A,landau,13.9,1.5,-0.016797243435654145
FIG002A,landau,14.0,1.5,-0.016523909129718933
FIG002A,landau,14.100000000000001,1.5,-0.016255355337672667
FIG002A,landau,14.200000000000001,1.5,-0.015991493804678562
FIG002A,landau,14.3,1.5,-0.01573223793072795
FIG002A,landau,14.4,1.5,-0.015477502742190667
FIG002A,landau,14.5,1.5,-0.015227204863630689
FIG002A,landau,14.600000000000001,1.5,-0.014981262489901299
FIG002A,landau,14.700000000000001,1.5,-0.014739595358532429
FIG002A,landau,14.8,1.5,-0.014502124722421668
FIG002A,landau,14.9,1.5,-0.014268773322838779
FIG002A,landau,15.0,1.5,-0.014039465362752749
FIG002A,landau,15.100000000000001,1.5,-0.013814126480489014
FIG002A,landau,15.200000000000001,1.5,-0.013592683723723568
FIG002A,landau,15.3,1.5,-0.013375065523819618
FIG002A,landau,15.4,1.5,-0.013161201670511857
FIG002A,landau,15.5,1.5,-0.012951023286942037
FIG002A,landau,15.600000000000001,1.5,-0.012744462805049376
FIG002A,landau,15.700000000000001,1.5,-0.012541453941318252
FIG002A,landau,15.8,1.5,-0.012341931672884951
FIG002A,landau,15.9,1.5,-0.012145832214005003
FIG002A,landau,16.0,1.5,-0.011953092992881567
FIG002A,landau,16.1,1.5,-0.011763652628855323
FIG002A,landau,16.2,1.5,-0.011577450909955416
FIG002A,landau,16.3,1.5,-0.01139442877081085
FIG002A,landau,16.400000000000002,1.5,-0.011214528270921271
FIG002A,landau,16.5,1.5,-0.011037692573285603
FIG002A,landau,16.6,1.5,-0.010863865923386722
FIG002A,landau,16.7,1.5,-0.010692993628530252
FIG002A,landau,16.8,1.5,-0.010525022037534765
FIG002A,landau,16.900000000000002,1.5,-0.010359898520771169
FIG002A,landau,17.0,1.5,-0.010197571450548008
FIG002A,landau,17.1,1.5,-0.01003799018183989
FIG002A,landau,17.2,1.5,-0.009881105033355637
FIG002A,landau,17.3,1.5,-0.00972686726894277
FIG002A,landau,17.400000000000002,1.5,-0.009575229079324739
FIG002A,landau,17.5,1.5,-0.009426143564167159
FIG002A,landau,17.6,1.5,-0.009279564714469236
FIG002A,landau,17.7,1.5,-0.009135447395276438
FIG002A,landau,17.8,1.5,-0.008993747328710333
FIG002A,landau,17.900000000000002,1.5,-0.00885442107731158
FIG002A,landau,18.0,1.5,-0.008717426027691733
FIG002A,landau,18.1,1.5,-0.008582720374489759
FIG002A,landau,18.2,1.5,-0.008450263104628934
FIG002A,landau,18.3,1.5,-0.008320013981869715
FIG002A,landau,18.400000000000002,1.5,-0.0081919335316544
FIG002A,landau,18.5,1.5,-0.008065983026239
FIG002A,landau,18.6,1.5,-0.007942124470108048
FIG002A,landau,18.7,1.5,-0.007820320585667988
FIG002A,landau,18.8,1.5,-0.0077005347992145645
FIG002A,landau,18.900000000000002,1.5,-0.007582731227170012
FIG002A,landau,19.0,1.5,-0.0074668746625855
FIG002A,landau,19.1,1.5,-0.007352930561904553
FIG002A,landau,19.200000000000003,1.5,-0.007240865031983057
FIG002A,landau,19.3,1.5,-0.007130644817361508
FIG002A,landau,19.400000000000002,1.5,-0.0070222372877851835
FIG002A,landau,19.5,1.5,-0.0069156104259680135
FIG002A,landau,19.6,1.5,-0.006810732815595825
FIG002A,landau,19.700000000000003,1.5,-0.006707573629564832
FIG002A,landau,19.8,1.5,-0.006606102618451114
FIG002A,landau,19.900000000000002,1.5,-0.00650629009920701
FIG002A,landau,20.0,1.5,-0.006408106944080334
FIG002A,landau,20.1,1.5,-0.006311524569752305
FIG002A,landau,20.200000000000003,1.5,-0.006216514926690294
FIG002A,landau,20.3,1.5,-0.006123050488711319
FIG002A,landau,20.400000000000002,1.5,-0.006031104242752475
FIG002A,landau,20.5,1.5,-0.0059406496788443905
FIG002A,landau,20.6,1.5,-0.005851660780283928
FIG002A,landau,20.700000000000003,1.5,-0.005764112014002368
FIG002A,landau,20.8,1.5,-0.0056779783211253826
FIG002A,landau,20.900000000000002,1.5,-0.005593235107721118
FIG002A,landau,21.0,1.5,-0.005509858235732861
FIG002A,landau,21.1,1.5,-0.005427824014092644
FIG002A,landau,21.200000000000003,1.5,-0.005347109190012412
FIG002A,landau,21.3,1.5,-0.0052676909404492265
FIG002A,landau,21.400000000000002,1.5,-0.005189546863741168
FIG002A,landau,21.5,1.5,-0.005112654971410622
FIG002A,landau,21.6,1.5,-0.005036993680131636
FIG002A,landau,21.700000000000003,1.5,-0.0049625418038581675
FIG002A,landau,21.8,1.5,-0.004889278546110028
FIG002A,landau,21.900000000000002,1.5,-0.004817183492413436
FIG002A,landau,22.0,1.5,-0.004746236602893108
FIG002A,landau,22.1,1.5,-0.0046764182050128686
FIG002A,landau,22.200000000000003,1.5,-0.004607708986461876
FIG002A,landau,22.3,1.5,-0.004540089988183492
FIG002A,landau,22.400000000000002,1.5,-0.004473542597543999
FIG002A,landau,22.5,1.5,-0.0044080485416383595
FIG002A,landau,22.6,1.5,-0.004343589880730234
FIG002A,landau,22.700000000000003,1.5,-0.004280149001823628
FIG002A,landau,22.8,1.5,-0.00421770861236344
FIG002A,landau,22.900000000000002,1.5,-0.004156251734062379
FIG002A,landau,23.0,1.5,-0.004095761696851662
FIG002A,landau,23.1,1.5,-0.00403622213295301
FIG002A,landau,23.200000000000003,1.5,-0.003977616971069468
FIG002A,landau,23.3,1.5,-0.003919930430692666
FIG002A,landau,23.400000000000002,1.5,-0.0038631470165241405
FIG002A,landau,23.5,1.5,-0.0038072515130083973
FIG002A,landau,23.6,1.5,-0.0037522289789754565
FIG002A,landau,23.700000000000003,1.5,-0.003698064742390652
FIG002A,landau,23.8,1.5,-0.0036447443952094777
FIG002A,landau,23.900000000000002,1.5,-0.0035922537883353645
FIG002A,landau,24.0,1.5,-0.0035405790266782853
FIG002A,landau,24.1,1.5,-0.0034897064643121018
FIG002A,landau,24.200000000000003,1.5,-0.003439622699728685
FIG002A,landau,24.3,1.5,-0.00339031457118677
FIG002A,landau,24.400000000000002,1.5,-0.00334176915215366
FIG002A,landau,24.5,1.5,-0.0032939737468378645
FIG002A,landau,24.6,1.5,-0.0032469158858107706
FIG002A,landau,24.700000000000003,1.5,-0.003200583321715603
FIG002A,landau,24.8,1.5,-0.003154964025061805
FIG002A,landau,24.900000000000002,1.5,-0.003110046180103127
FIG002A,landau,25.0,1.5,-0.0030658181807977276
FIG002A,landau,25.1,1.5,-0.0030222686268485473
FIG002A,landau,25.200000000000003,1.5,-0.002979386319822366
FIG002A,landau,25.3,1.5,-0.0029371602593459023
FIG002A,landau,25.400000000000002,1.5,-0.0028955796393773615
FIG002A,landau,25.5,1.5,-0.002854633844551937
FIG002A,landau,25.6,1.5,-0.0028143124465996724
FIG002A,landau,25.700000000000003,1.5,-0.0027746052008342714
FIG002A,landau,25.8,1.5,-0.00273550204271136
FIG002A,landau,25.900000000000002,1.5,-0.0026969930844547704
FIG002A,landau,26.0,1.5,-0.0026590686117494997
FIG002A,landau,26.1,1.5,-0.002621719080499902
FIG002A,landau,26.200000000000003,1.5,-0.0025849351136518644
FIG002A,landau,26.3,1.5,-0.002548707498077567
FIG002A,landau,26.400000000000002,1.5,-0.0025130271815216087
