mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-0703,1708.05014,M4-L-N040,CLM_BTC,CLM_BTC,,T008,figure_series,theory_numerical,"Main Fig. 4 left, PDF p. 4, N_b=40",Magnetization Fourier spectrum for N_b=40,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0704,1708.05014,M4-L-N080,CLM_BTC,CLM_BTC,,T008,figure_series,theory_numerical,"Main Fig. 4 left, PDF p. 4, N_b=80",Magnetization Fourier spectrum for N_b=80,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0705,1708.05014,M4-L-N160,CLM_BTC,CLM_BTC,,T008,figure_series,theory_numerical,"Main Fig. 4 left, PDF p. 4, N_b=160",Magnetization Fourier spectrum for N_b=160,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0708,1708.05014,M4-R-LAMBDA1,CLM_BTC,CLM_BTC,,T010,figure_series,theory_numerical,"Main Fig. 4 right, PDF p. 4, |Re(lambda_1)|",Leading Liouvillian decay scale versus inverse size,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0709,1708.05014,M4-R-LAMBDA2,CLM_BTC,CLM_BTC,,T010,figure_series,theory_numerical,"Main Fig. 4 right, PDF p. 4, |Re(lambda_2)|",Second Liouvillian decay scale versus inverse size,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0713,1708.05014,S2-L-SX,CLM_BTC,CLM_BTC,,T011,figure_series,theory_numerical,"Supplement Fig. S2 left, PDF p. 10, <Sx>/S",NESS collective-spin x mean,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0714,1708.05014,S2-L-SY,CLM_BTC,CLM_BTC,,T011,figure_series,theory_numerical,"Supplement Fig. S2 left, PDF p. 10, <Sy>/S",NESS collective-spin y mean,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0715,1708.05014,S2-L-SZ,CLM_BTC,CLM_BTC,,T011,figure_series,theory_numerical,"Supplement Fig. S2 left, PDF p. 10, <Sz>/S",NESS collective-spin z mean,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0716,1708.05014,S2-R-SX,CLM_BTC,CLM_BTC,,T012,figure_series,theory_numerical,"Supplement Fig. S2 right, PDF p. 10, x series",NESS x statistic labelled as variance,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0717,1708.05014,S2-R-SY,CLM_BTC,CLM_BTC,,T012,figure_series,theory_numerical,"Supplement Fig. S2 right, PDF p. 10, y series",NESS y statistic labelled as variance,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0718,1708.05014,S2-R-SZ,CLM_BTC,CLM_BTC,,T012,figure_series,theory_numerical,"Supplement Fig. S2 right, PDF p. 10, z series",NESS z statistic labelled as variance,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0719,1708.05014,S3-L-J01,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=1",Strong-phase real-part scaling branch j=1,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0720,1708.05014,S3-L-J02,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=2",Strong-phase real-part scaling branch j=2,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0721,1708.05014,S3-L-J03,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=3",Strong-phase real-part scaling branch j=3,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0722,1708.05014,S3-L-J04,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=4",Strong-phase real-part scaling branch j=4,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0723,1708.05014,S3-L-J05,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=5",Strong-phase real-part scaling branch j=5,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0724,1708.05014,S3-L-J06,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=6",Strong-phase real-part scaling branch j=6,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0725,1708.05014,S3-L-J07,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=7",Strong-phase real-part scaling branch j=7,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0726,1708.05014,S3-L-J08,CLM_BTC,CLM_BTC,,T013,figure_series,theory_numerical,"Supplement Fig. S3 left, PDF p. 10, j=8",Strong-phase real-part scaling branch j=8,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0727,1708.05014,S3-R-J01,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=1",BTC real-part scaling branch j=1,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0728,1708.05014,S3-R-J02,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=2",BTC real-part scaling branch j=2,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0729,1708.05014,S3-R-J03,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=3",BTC real-part scaling branch j=3,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0730,1708.05014,S3-R-J04,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=4",BTC real-part scaling branch j=4,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0731,1708.05014,S3-R-J05,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=5",BTC real-part scaling branch j=5,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0732,1708.05014,S3-R-J06,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=6",BTC real-part scaling branch j=6,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0733,1708.05014,S3-R-J07,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=7",BTC real-part scaling branch j=7,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0734,1708.05014,S3-R-J08,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=8",BTC real-part scaling branch j=8,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0735,1708.05014,S3-R-J09,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=9",BTC real-part scaling branch j=9,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0736,1708.05014,S3-R-J10,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=10",BTC real-part scaling branch j=10,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0737,1708.05014,S3-R-J11,CLM_BTC,CLM_BTC,,T014,figure_series,theory_numerical,"Supplement Fig. S3 right, PDF p. 10, j=11",BTC real-part scaling branch j=11,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0738,1708.05014,S4-N010,CLM_BTC,CLM_BTC,,T015,figure_series,theory_numerical,"Supplement Fig. S4, PDF p. 11, N_b=10",Lowest nonzero-imaginary excitation for N_b=10,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0739,1708.05014,S4-N020,CLM_BTC,CLM_BTC,,T015,figure_series,theory_numerical,"Supplement Fig. S4, PDF p. 11, N_b=20",Lowest nonzero-imaginary excitation for N_b=20,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0740,1708.05014,S4-N040,CLM_BTC,CLM_BTC,,T015,figure_series,theory_numerical,"Supplement Fig. S4, PDF p. 11, N_b=40",Lowest nonzero-imaginary excitation for N_b=40,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0741,1708.05014,S4-N060,CLM_BTC,CLM_BTC,,T015,figure_series,theory_numerical,"Supplement Fig. S4, PDF p. 11, N_b=60",Lowest nonzero-imaginary excitation for N_b=60,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,paper_scale_execution_not_run,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0742,1708.05014,S5-A,CLM_BTC,CLM_BTC,,T016,figure_panel,theory_numerical,"Supplement Fig. S5(a), PDF p. 14, omega_z=0",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0743,1708.05014,S5-B,CLM_BTC,CLM_BTC,,T017,figure_panel,theory_numerical,"Supplement Fig. S5(b), PDF p. 14, omega_z=0.1",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0744,1708.05014,S5-C,CLM_BTC,CLM_BTC,,T018,figure_panel,theory_numerical,"Supplement Fig. S5(c), PDF p. 14, omega_z=0.5",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0745,1708.05014,S5-D,CLM_BTC,CLM_BTC,,T019,figure_panel,theory_numerical,"Supplement Fig. S5(d), PDF p. 14, omega_z=0.6",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0747,1708.05014,S6-BRANCH-CUT,CLM_BTC,CLM_BTC,,T020,figure_series,analytic_result,"Supplement Fig. S6, PDF p. 14, blue branch cut",Analytic branch-cut locus of the conserved quantity,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0749,1708.05014,S6-R-CONTOURS,CLM_BTC,CLM_BTC,,T020,figure_series,supporting_duplicate,"Supplement Fig. S6, PDF p. 14, gray contours",Contour rendering of the same R scalar field,attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0748,1708.05014,S6-R-FIELD,CLM_BTC,CLM_BTC,,T020,figure_panel,analytic_result,"Supplement Fig. S6, PDF p. 14, R/(2*pi*kappa) color field",Scalar field of the conserved quantity,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0746,1708.05014,S6-TRAJECTORIES,CLM_BTC,CLM_BTC,,T020,figure_series,theory_numerical,"Supplement Fig. S6, PDF p. 14, red trajectories",Semiclassical trajectories spiralling toward the fixed point,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0750,1708.05014,S7-A,CLM_BTC,CLM_BTC,,T021,figure_panel,theory_numerical,"Supplement Fig. S7(a), PDF p. 15, omega_x=0.1, omega_z=0",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0751,1708.05014,S7-B,CLM_BTC,CLM_BTC,,T022,figure_panel,theory_numerical,"Supplement Fig. S7(b), PDF p. 15, omega_x=2, omega_z=0",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0752,1708.05014,S7-C,CLM_BTC,CLM_BTC,,T023,figure_panel,theory_numerical,"Supplement Fig. S7(c), PDF p. 15, omega_x=0.1, omega_z=0.6",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0753,1708.05014,S7-D,CLM_BTC,CLM_BTC,,T024,figure_panel,theory_numerical,"Supplement Fig. S7(d), PDF p. 15, omega_x=2, omega_z=0.6",Semiclassical phase-space trajectory ensemble,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0906,1711.09418,C022,CLM_C022,CLM_C021 | CLM_C022 | CLM_C023 | CLM_C024 | CLM_C025,CLM_C021 | CLM_C023 | CLM_C024 | CLM_C025,T004,quantitative_claim,analytic_result,"SU(2) section, unnumbered equation after Eq. (12)",SU(2)_k flux-operator dimension.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0907,1711.09418,C023,CLM_C023,CLM_C021 | CLM_C022 | CLM_C023 | CLM_C024 | CLM_C025,CLM_C021 | CLM_C022 | CLM_C024 | CLM_C025,T004,quantitative_claim,analytic_result,SU(2) section following vertex dimension,k=1 consistency relation.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-0908,1711.09418,C024,CLM_C024,CLM_C021 | CLM_C022 | CLM_C023 | CLM_C024 | CLM_C025,CLM_C021 | CLM_C022 | CLM_C023 | CLM_C025,T004,quantitative_claim,analytic_result,"SU(2) section, resolved-entropy equation",SU(2)-resolved entropy formula.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,evidence_chain_incomplete,review_or_evidence_process_gap,not_found_after_checks,not_applicable_nonreproduced,,,{},
