rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
1108,010010011110,5.03716244158285634e-06,1.32046191108629629e+00,3.20792954849938837e-04,1.31396794306534948e+00
1109,000000100110,5.03591239989408914e-06,1.32013422015783610e+00,3.20713345631122549e-04,1.31364186370507796e+00
1110,011101010000,5.02936348700439004e-06,1.31841746193727882e+00,3.20296276469405879e-04,1.31193354841868648e+00
1111,000101000001,5.02815067341893454e-06,1.31809953013273318e+00,3.20219038131696427e-04,1.31161718018742857e+00
1112,110101110111,5.02753842897868452e-06,1.31793903392618827e+00,3.20180047190793524e-04,1.31145747329349027e+00
1113,000101111000,5.02736984243321331e-06,1.31789483997481227e+00,3.20169310714315527e-04,1.31141349668583640e+00
1114,011000110010,5.01709769042879400e-06,1.31520205695976578e+00,3.19515126134727154e-04,1.30873395664784242e+00
1115,000110011100,5.01477845399023436e-06,1.31459408304281600e+00,3.19367424979811142e-04,1.30812897271730644e+00
1116,010011100110,5.01237103376326893e-06,1.31396299227483837e+00,3.19214107818188903e-04,1.30750098562330175e+00
1117,010000101111,5.01188985213331903e-06,1.31383685339763678e+00,3.19183463645267859e-04,1.30737546709101715e+00
1118,111110111010,5.01076134205619482e-06,1.31354102125197914e+00,3.19111594197653877e-04,1.30708108983359028e+00
1119,011000110110,5.00710662380728495e-06,1.31258295879133691e+00,3.18878842548325791e-04,1.30612773907794244e+00
1120,111001011101,5.00436666472297151e-06,1.31186469495713864e+00,3.18704347566077701e-04,1.30541300763065427e+00
1121,011111111101,4.99532849086408294e-06,1.30949539190907416e+00,3.18128749194521241e-04,1.30305535670075900e+00
1122,001000111100,4.99123173811559406e-06,1.30842145275657429e+00,3.17867846467099102e-04,1.30198669912923792e+00
1123,110010000111,4.98608783131992943e-06,1.30707300845353158e+00,3.17540255471257537e-04,1.30064488641027087e+00
1124,000011000000,4.98333175878569464e-06,1.30635052057511714e+00,3.17364734299905324e-04,1.29992595169241221e+00
1125,101110010110,4.98264051972999128e-06,1.30616931640409883e+00,3.17320712567082872e-04,1.29974563867477144e+00
1126,100010000001,4.97878019537116891e-06,1.30515735553537970e+00,3.17074866841020331e-04,1.29873865458081927e+00
1127,110001001100,4.97711217247296696e-06,1.30472009334075345e+00,3.16968638383932188e-04,1.29830354282058624e+00
1128,101000110010,4.97254726350508856e-06,1.30352342984427794e+00,3.16677921010131080e-04,1.29711276445749690e+00
1129,010101100100,4.97245535922444233e-06,1.30349933768853221e+00,3.16672068062942319e-04,1.29708879078581174e+00
1130,111100111001,4.96699137981231752e-06,1.30206698826952016e+00,3.16324093162155930e-04,1.29566348559219069e+00
1131,110110110101,4.96331250401642060e-06,1.30110259305288056e+00,3.16089803033382387e-04,1.29470383322473426e+00
1132,000000010001,4.96233464430744057e-06,1.30084625299732970e+00,3.16027527792289719e-04,1.29444875383721869e+00
1133,010000010111,4.95792010863318348e-06,1.29968900895753725e+00,3.15746386979449403e-04,1.29329720106782475e+00
1134,110110100100,4.95171879038620820e-06,1.29806337058700216e+00,3.15351454469830540e-04,1.29167955750842589e+00
1135,011100111001,4.94838898697800668e-06,1.29719048260236258e+00,3.15139395103714373e-04,1.29081096234481407e+00
1136,101101101110,4.93957454755012100e-06,1.29487983019297892e+00,3.14578045315572782e-04,1.28851167361258612e+00
1137,110101000111,4.93307837071864428e-06,1.29317689641366829e+00,3.14164334662965278e-04,1.28681711477950578e+00
1138,111001001100,4.92792648172002935e-06,1.29182635962401537e+00,3.13836235318524603e-04,1.28547321986467677e+00
1139,011101011000,4.92145025220018838e-06,1.29012865491276618e+00,3.13423795015467153e-04,1.28378386438335346e+00
1140,110111111110,4.91765846980663155e-06,1.28913466190898962e+00,3.13182314401672405e-04,1.28279475978925017e+00
1141,101110001001,4.91502941254609815e-06,1.28844547032248435e+00,3.13014882229917561e-04,1.28210895761374233e+00
1142,001110111000,4.91474917813720242e-06,1.28837200855359879e+00,3.12997035431224278e-04,1.28203585712629464e+00
1143,011111110110,4.91361619650922323e-06,1.28807500421771381e+00,3.12924881211771319e-04,1.28174031344341532e+00
1144,011010001000,4.91335102540313088e-06,1.28800549120327834e+00,3.12907993723299249e-04,1.28167114229063372e+00
1145,000001110100,4.91197043620526197e-06,1.28764357802859220e+00,3.12820070553587227e-04,1.28131100898749328e+00
1146,110101010110,4.90580189335118631e-06,1.28602653153065338e+00,3.12427225353094633e-04,1.27970191504627562e+00
1147,001110110101,4.90208937143248287e-06,1.28505331618479679e+00,3.12190792462542152e-04,1.27873348592657265e+00
1148,101101001111,4.89932953529861038e-06,1.28432984170131892e+00,3.12015031605402011e-04,1.27801356945572664e+00
1149,010110011010,4.89305875819699223e-06,1.28268599510879233e+00,3.11615675591185159e-04,1.27637780722149441e+00
1150,100111101110,4.89075835695081138e-06,1.28208295872451350e+00,3.11469173960225059e-04,1.27577773654108184e+00
1151,000110000001,4.88242534445285819e-06,1.27989850949625006e+00,3.10938483966995464e-04,1.27360403032881342e+00
1152,001010110100,4.87770149029633957e-06,1.27866017947224364e+00,3.10637644128946959e-04,1.27237179035216674e+00
1153,010101111101,4.87719752732884921e-06,1.27852806860409385e+00,3.10605549120824642e-04,1.27224032919889773e+00
1154,110100011000,4.86963957769375114e-06,1.27654679745495070e+00,3.10124219200622931e-04,1.27026880184575153e+00
1155,000000011110,4.86685914762430487e-06,1.27581792439482578e+00,3.09947146813524966e-04,1.26954351334819826e+00
1156,000100110001,4.86465428869249726e-06,1.27523993385500600e+00,3.09806729818844987e-04,1.26896836533798907e+00
1157,001000010111,4.86215530047288649e-06,1.27458483908716436e+00,3.09647581126619724e-04,1.26831649229463439e+00
1158,000001011110,4.85931900102816469e-06,1.27384132020552721e+00,3.09466950684329377e-04,1.26757663000301313e+00
1159,001010010010,4.84916597653777054e-06,1.27117976575351732e+00,3.08820352770382853e-04,1.26492816494748817e+00
1160,001101111100,4.84509991879647558e-06,1.27011387311298329e+00,3.08561404862200896e-04,1.26386751431557487e+00
1161,111110111000,4.84334886091982915e-06,1.26965484379696769e+00,3.08449888301661694e-04,1.26341074248360630e+00
1162,001001101100,4.83943087403713622e-06,1.26862776704359104e+00,3.08200370323288213e-04,1.26238871684418852e+00
1163,110100101101,4.83791146577643981e-06,1.26822946328449904e+00,3.08103606426704589e-04,1.26199237192378200e+00
1164,110101101010,4.83620912806632145e-06,1.26778320566781777e+00,3.07995192622203650e-04,1.26154830898054615e+00
1165,100000001101,4.83342868045586638e-06,1.26705432800942264e+00,3.07818119118002150e-04,1.26082301590733681e+00
1166,000000011111,4.83240250554587099e-06,1.26678532241381681e+00,3.07752766911201594e-04,1.26055533326828173e+00
1167,101011110100,4.83039313430377421e-06,1.26625857779892859e+00,3.07624799599124971e-04,1.26003117915801588e+00
1168,011001110110,4.82884861902204373e-06,1.26585369238491463e+00,3.07526436755602790e-04,1.25962828495094903e+00
1169,000110101000,4.82807303175975011e-06,1.26565037683762793e+00,3.07477043286065010e-04,1.25942596929972228e+00
1170,111111000000,4.82446871346936006e-06,1.26470552642371192e+00,3.07247501370749951e-04,1.25848576561459180e+00
1171,011011100100,4.82405488876818598e-06,1.26459704476124735e+00,3.07221146840750380e-04,1.25837781745971355e+00
1172,101101111011,4.81963672736693670e-06,1.26343885025887825e+00,3.06939775122576201e-04,1.25722531890207212e+00
1173,111011001001,4.81424879869272365e-06,1.26202643708450535e+00,3.06596643532128915e-04,1.25581985190760004e+00
1174,111111010011,4.80433510861910208e-06,1.25942762271384590e+00,3.05965287690607884e-04,1.25323381838072989e+00
1175,101011010001,4.80314456815464504e-06,1.25911552967433127e+00,3.05889467822201657e-04,1.25292326019973799e+00
1176,100000101101,4.79997054242469032e-06,1.25828347787337802e+00,3.05687329196638118e-04,1.25209530038942973e+00
1177,101101100000,4.79807808001410729e-06,1.25778738020721814e+00,3.05566807252850565e-04,1.25160164250767592e+00
1178,110011000110,4.79520354571849136e-06,1.25703383828882820e+00,3.05383741814480773e-04,1.25085180647211325e+00
1179,010100111011,4.78753386450321839e-06,1.25502327737633168e+00,3.04895296240541443e-04,1.24885113340125775e+00
1180,101100111111,4.78188660215875114e-06,1.25354288143630366e+00,3.04535648920189160e-04,1.24737801797709480e+00
1181,001101110101,4.77969006675529538e-06,1.25296707285950015e+00,3.04395762011502240e-04,1.24680504119911317e+00
1182,100101101001,4.77863330218892919e-06,1.25269004836901465e+00,3.04328461694755104e-04,1.24652937910171691e+00
1183,110001110010,4.77738315629146201e-06,1.25236233012286902e+00,3.04248845839381573e-04,1.24620327255810692e+00
1184,101010110000,4.77575855331794057e-06,1.25193645020097821e+00,3.04145382591098799e-04,1.24577948709314068e+00
1185,011100010000,4.77557976113389582e-06,1.25188958090268398e+00,3.04133996165965848e-04,1.24573284829579611e+00
1186,101001110111,4.77341715142251694e-06,1.25132266574250428e+00,3.03996269823497050e-04,1.24516872119704392e+00
1187,110101100000,4.76785187069905356e-06,1.24986376079253270e+00,3.03641843523262743e-04,1.24371699107128419e+00
1188,011001110010,4.76771375167996980e-06,1.24982755372039400e+00,3.03633047378852779e-04,1.24368096206378098e+00
1189,100011011111,4.76477359314846362e-06,1.24905680880231085e+00,3.03445802644543012e-04,1.24291400763204818e+00
1190,011011000001,4.76394368648908159e-06,1.24883925375099381e+00,3.03392949830562874e-04,1.24269752250598553e+00
1191,011111010001,4.76384338397953554e-06,1.24881296004993136e+00,3.03386562040057939e-04,1.24267135811607732e+00
1192,010100001110,4.76230508891150142e-06,1.24840970522761663e+00,3.03288595332406826e-04,1.24227008648153836e+00
1193,101010101110,4.76078016080720317e-06,1.24800995447464347e+00,3.03191479903197440e-04,1.24187230168349672e+00
1194,100111000011,4.75890375381905019e-06,1.24751806564114109e+00,3.03071980453018604e-04,1.24138283193556420e+00
1195,101110010001,4.75868904483233134e-06,1.24746178096852667e+00,3.03058306657289173e-04,1.24132682406825645e+00
1196,001001010010,4.75792496644801345e-06,1.24726148240454804e+00,3.03009646133534994e-04,1.24112751056295934e+00
1197,010111010011,4.75500589684663103e-06,1.24649626582296325e+00,3.02823744453035320e-04,1.24036605727963267e+00
1198,100011100000,4.74635501701988471e-06,1.24422848958166066e+00,3.02272810999159669e-04,1.23810943385255801e+00
1199,001011101100,4.74552325079411878e-06,1.24401044705617347e+00,3.02219839758227475e-04,1.23789246364969974e+00
1200,011010010111,4.73695511249462270e-06,1.24176436100979037e+00,3.01674175719290015e-04,1.23565742374621190e+00
1201,110010011000,4.73646536132746920e-06,1.24163597567982809e+00,3.01642985793240464e-04,1.23552966980911294e+00
1202,001101110110,4.73424421070368320e-06,1.24105371437070633e+00,3.01501531258066265e-04,1.23495027203303942e+00
1203,101100011010,4.73126932255330078e-06,1.24027386529141248e+00,3.01312074759258277e-04,1.23417425821392190e+00
1204,011100111010,4.73116082528562226e-06,1.24024542338367416e+00,3.01305165083524137e-04,1.23414595618211487e+00
1205,110111101011,4.72268261519277098e-06,1.23802291147709376e+00,3.00765228145006452e-04,1.23193437448194643e+00
1206,100000111011,4.71405925596535625e-06,1.23576234959578235e+00,3.00216047347409319e-04,1.22968492993498857e+00
1207,000100011111,4.71230044922052334e-06,1.23530128896046487e+00,3.00104037298254043e-04,1.22922613677364856e+00
1208,101101010010,4.70457125392472073e-06,1.23327512678884199e+00,2.99611801555153064e-04,1.22720993916990695e+00
1209,000001001100,4.70298366381731674e-06,1.23285894956772668e+00,2.99510695480542416e-04,1.22679580868830174e+00
1210,100000110110,4.70263550087327076e-06,1.23276768074092269e+00,2.99488522636032206e-04,1.22670498871718792e+00
1211,101010010011,4.70081133044554036e-06,1.23228948540831573e+00,2.99372349884319711e-04,1.22622914512617354e+00
1212,110010111011,4.69878439404262582e-06,1.23175813619191010e+00,2.99243263930566077e-04,1.22570040905959865e+00
1213,101101001110,4.69861608472503702e-06,1.23171401491416010e+00,2.99232545109415422e-04,1.22565650476816557e+00
1214,100010101101,4.69110119249447576e-06,1.22974403100527185e+00,2.98753957310832728e-04,1.22369620914517085e+00
1215,101100001111,4.69057833682539021e-06,1.22960696752875509e+00,2.98720659116265622e-04,1.22355981974022399e+00
1216,000100101000,4.68655982034446341e-06,1.22855353754437902e+00,2.98464738885187105e-04,1.22251157047372638e+00
1217,100000101000,4.68597907592011507e-06,1.22840129887800265e+00,2.98427754030706073e-04,1.22236008050977207e+00
1218,011101101011,4.68506354898015662e-06,1.22816129898385418e+00,2.98369448467659427e-04,1.22212126092353301e+00
1219,000111011100,4.68057255652672119e-06,1.22698401225814080e+00,2.98083438485639927e-04,1.22094976403718114e+00
1220,000111110011,4.67640570554208803e-06,1.22589169727362512e+00,2.97818071534448328e-04,1.21986282100510035e+00
1221,100110001000,4.67622197405037781e-06,1.22584353316546224e+00,2.97806370548266456e-04,1.21981489376569940e+00
1222,010111111100,4.67557061534514771e-06,1.22567278338903840e+00,2.97764888605577254e-04,1.21964498372844443e+00
1223,110000000001,4.67498260159373284e-06,1.22551863911218750e+00,2.97727440802176733e-04,1.21949159752571590e+00
1224,110010110100,4.66519045301988730e-06,1.22295168611644534e+00,2.97103825361586264e-04,1.21693726868105734e+00
1225,011101011111,4.66283122014692022e-06,1.22233322737419425e+00,2.96953577023702502e-04,1.21632185148908545e+00
1226,011010001100,4.65687302337186304e-06,1.22077132183879367e+00,2.96574127766067010e-04,1.21476762732981047e+00
1227,001100110110,4.65240770403691424e-06,1.21960076516705285e+00,2.96289752783044540e-04,1.21360282739935044e+00
1228,111001000010,4.64916185387702797e-06,1.21874988502273962e+00,2.96083040000626717e-04,1.21275613184256703e+00
1229,011001001111,4.64245668959768840e-06,1.21699216643789643e+00,2.95656019929928411e-04,1.21100705763298677e+00
1230,001010100000,4.63951872928038641e-06,1.21622199776847761e+00,2.95468915189442199e-04,1.21024067661595525e+00
1231,000110100001,4.63629518129668787e-06,1.21537696400583894e+00,2.95263622726714685e-04,1.20939979868862335e+00
1232,100011111011,4.63087843894528953e-06,1.21395699749887398e+00,2.94918656130001159e-04,1.20798681550848475e+00
1233,001010111010,4.62289157931024983e-06,1.21186329016670613e+00,2.94410010968760129e-04,1.20590340492804149e+00
1234,110111010011,4.61513653965015005e-06,1.20983035305004893e+00,2.93916129320829784e-04,1.20388046569811880e+00
1235,110111001100,4.61262120756398509e-06,1.20917097383565331e+00,2.93755939765359317e-04,1.20322432927891176e+00
1236,110011101110,4.61203125486073385e-06,1.20901632127421221e+00,2.93718368479324251e-04,1.20307043729131213e+00
1237,001100000100,4.60388255247584988e-06,1.20688018783622919e+00,2.93199416321923072e-04,1.20094480925459690e+00
1238,100110001101,4.59394918525499438e-06,1.20427621521948525e+00,2.92566807336339834e-04,1.19835364284964796e+00
1239,111010100001,4.59107179901088337e-06,1.20352192567990901e+00,2.92383560270914090e-04,1.19760306286966411e+00
1240,001011001100,4.58667565032544873e-06,1.20236950167891443e+00,2.92103590438073588e-04,1.19645630643434941e+00
1241,010101000101,4.58630332017161714e-06,1.20227189756306840e+00,2.92079878498740164e-04,1.19635918233083971e+00
1242,000110101010,4.58417251828266308e-06,1.20171332063269043e+00,2.91944177845429012e-04,1.19580335245487723e+00
1243,101001011101,4.58296788570123514e-06,1.20139753342926459e+00,2.91867460517015163e-04,1.19548911827769411e+00
1244,000100011101,4.57646087063855005e-06,1.19969175847267207e+00,2.91453059628931841e-04,1.19379173224010482e+00
1245,110110000011,4.57612132211367622e-06,1.19960274786416754e+00,2.91431435395869568e-04,1.19370315938148175e+00
1246,011000010000,4.57317792216282415e-06,1.19883115322745137e+00,2.91243984230954932e-04,1.19293535940999140e+00
1247,001001001000,4.56884800780858312e-06,1.19769609215897321e+00,2.90968232548127032e-04,1.19180588051712832e+00
1248,100010011010,4.56710442231096699e-06,1.19723902168228613e+00,2.90857191867922534e-04,1.19135105789101070e+00
1249,000001011001,4.56675150468572092e-06,1.19714650644433362e+00,2.90834716220346283e-04,1.19125899763853837e+00
1250,101010000000,4.56563087547185690e-06,1.19685274021969446e+00,2.90763348667487766e-04,1.19096667614202989e+00
1251,001111010101,4.56446578713077232e-06,1.19654731930160918e+00,2.90689149723949176e-04,1.19066275726929582e+00
1252,101001010111,4.55172171913490407e-06,1.19320653834090029e+00,2.89877540553783446e-04,1.18733840610829700e+00
