target_id,series_id,series_kind,n,site,x,delta,epsilon,magnetization,generated_data_provenance
T001,delta_1.5_epsilon_1,finite_transfer,100,72,0.7171717171717171,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,73,0.7272727272727273,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,74,0.7373737373737373,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,75,0.7474747474747475,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,76,0.7575757575757576,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,77,0.7676767676767676,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,78,0.7777777777777778,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,79,0.7878787878787878,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,80,0.797979797979798,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,81,0.8080808080808081,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,82,0.8181818181818182,1.5,1.0,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,83,0.8282828282828283,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,84,0.8383838383838383,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,85,0.8484848484848485,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,86,0.8585858585858586,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,87,0.8686868686868687,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,88,0.8787878787878788,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,89,0.8888888888888888,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,90,0.898989898989899,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,91,0.9090909090909091,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,92,0.9191919191919192,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,93,0.9292929292929293,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,94,0.9393939393939394,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,95,0.9494949494949495,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,96,0.9595959595959596,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,97,0.9696969696969697,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,98,0.9797979797979798,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,99,0.98989898989899,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_1,finite_transfer,100,100,1.0,1.5,1.0,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,1,0.0,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,2,0.010101010101010102,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,3,0.020202020202020204,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,4,0.030303030303030304,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,5,0.04040404040404041,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,6,0.050505050505050504,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,7,0.06060606060606061,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,8,0.0707070707070707,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,9,0.08080808080808081,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,10,0.09090909090909091,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,11,0.10101010101010101,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,12,0.1111111111111111,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,13,0.12121212121212122,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,14,0.13131313131313133,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,15,0.1414141414141414,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,16,0.15151515151515152,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,17,0.16161616161616163,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,18,0.1717171717171717,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,19,0.18181818181818182,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,20,0.1919191919191919,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,21,0.20202020202020202,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,22,0.21212121212121213,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,23,0.2222222222222222,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,24,0.23232323232323232,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,25,0.24242424242424243,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,26,0.25252525252525254,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,27,0.26262626262626265,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,28,0.2727272727272727,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,29,0.2828282828282828,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,30,0.29292929292929293,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,31,0.30303030303030304,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,32,0.31313131313131315,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,33,0.32323232323232326,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,34,0.3333333333333333,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,35,0.3434343434343434,1.5,0.2,1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,36,0.35353535353535354,1.5,0.2,0.9999999999990905,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,37,0.36363636363636365,1.5,0.2,0.9999999999936335,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,38,0.37373737373737376,1.5,0.2,0.9999999999572537,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,39,0.3838383838383838,1.5,0.2,0.9999999997062332,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,40,0.3939393939393939,1.5,0.2,0.9999999979845597,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,41,0.40404040404040403,1.5,0.2,0.9999999861893231,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,42,0.41414141414141414,1.5,0.2,0.9999999053416149,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,43,0.42424242424242425,1.5,0.2,0.99999935120307,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,44,0.43434343434343436,1.5,0.2,0.9999955530855654,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,45,0.4444444444444444,1.5,0.2,0.9999695205567437,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,46,0.45454545454545453,1.5,0.2,0.9997910982562205,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,47,0.46464646464646464,1.5,0.2,0.9985685168104479,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,48,0.47474747474747475,1.5,0.2,0.9902049301542396,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,49,0.48484848484848486,1.5,0.2,0.9336332427454168,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,50,0.494949494949495,1.5,0.2,0.5800944323817364,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,51,0.5050505050505051,1.5,0.2,-0.5800944323817364,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,52,0.5151515151515151,1.5,0.2,-0.9336332427462659,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,53,0.5252525252525253,1.5,0.2,-0.9902049301542396,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,54,0.5353535353535354,1.5,0.2,-0.9985685168095396,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,55,0.5454545454545454,1.5,0.2,-0.9997910982562205,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,56,0.5555555555555556,1.5,0.2,-0.9999695205576532,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,57,0.5656565656565656,1.5,0.2,-0.9999955530864749,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,58,0.5757575757575758,1.5,0.2,-0.9999993512039795,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,59,0.5858585858585859,1.5,0.2,-0.9999999053416149,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,60,0.5959595959595959,1.5,0.2,-0.9999999861893231,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,61,0.6060606060606061,1.5,0.2,-0.9999999979854692,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,62,0.6161616161616161,1.5,0.2,-0.9999999997062332,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,63,0.6262626262626263,1.5,0.2,-0.9999999999572537,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,64,0.6363636363636364,1.5,0.2,-0.9999999999936335,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,65,0.6464646464646465,1.5,0.2,-0.999999999998181,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,66,0.6565656565656566,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,67,0.6666666666666666,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,68,0.6767676767676768,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,69,0.6868686868686869,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,70,0.696969696969697,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,71,0.7070707070707071,1.5,0.2,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,72,0.7171717171717171,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,73,0.7272727272727273,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,74,0.7373737373737373,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,75,0.7474747474747475,1.5,0.2,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,76,0.7575757575757576,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,77,0.7676767676767676,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,78,0.7777777777777778,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,79,0.7878787878787878,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,80,0.797979797979798,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,81,0.8080808080808081,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,82,0.8181818181818182,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,83,0.8282828282828283,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,84,0.8383838383838383,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,85,0.8484848484848485,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,86,0.8585858585858586,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,87,0.8686868686868687,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,88,0.8787878787878788,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,89,0.8888888888888888,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,90,0.898989898989899,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,91,0.9090909090909091,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,92,0.9191919191919192,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,93,0.9292929292929293,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,94,0.9393939393939394,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,95,0.9494949494949495,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,96,0.9595959595959596,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,97,0.9696969696969697,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,98,0.9797979797979798,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,99,0.98989898989899,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.2,finite_transfer,100,100,1.0,1.5,0.2,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,1,0.0,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,2,0.010101010101010102,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,3,0.020202020202020204,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,4,0.030303030303030304,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,5,0.04040404040404041,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,6,0.050505050505050504,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,7,0.06060606060606061,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,8,0.0707070707070707,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,9,0.08080808080808081,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,10,0.09090909090909091,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,11,0.10101010101010101,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,12,0.1111111111111111,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,13,0.12121212121212122,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,14,0.13131313131313133,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,15,0.1414141414141414,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,16,0.15151515151515152,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,17,0.16161616161616163,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,18,0.1717171717171717,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,19,0.18181818181818182,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,20,0.1919191919191919,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,21,0.20202020202020202,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,22,0.21212121212121213,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,23,0.2222222222222222,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,24,0.23232323232323232,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,25,0.24242424242424243,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,26,0.25252525252525254,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,27,0.26262626262626265,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,28,0.2727272727272727,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,29,0.2828282828282828,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,30,0.29292929292929293,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,31,0.30303030303030304,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,32,0.31313131313131315,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,33,0.32323232323232326,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,34,0.3333333333333333,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,35,0.3434343434343434,1.5,0.04,1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,36,0.35353535353535354,1.5,0.04,0.9999999999990905,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,37,0.36363636363636365,1.5,0.04,0.9999999999936335,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,38,0.37373737373737376,1.5,0.04,0.9999999999572537,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,39,0.3838383838383838,1.5,0.04,0.9999999997062332,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,40,0.3939393939393939,1.5,0.04,0.9999999979854692,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,41,0.40404040404040403,1.5,0.04,0.9999999861893231,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,42,0.41414141414141414,1.5,0.04,0.9999999053425244,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,43,0.42424242424242425,1.5,0.04,0.9999993512039795,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,44,0.43434343434343436,1.5,0.04,0.9999955530864749,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,45,0.4444444444444444,1.5,0.04,0.9999695205576532,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,46,0.45454545454545453,1.5,0.04,0.9997910982571298,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,47,0.46464646464646464,1.5,0.04,0.998568516811356,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,48,0.47474747474747475,1.5,0.04,0.9902049301551402,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,49,0.48484848484848486,1.5,0.04,0.9336332427462659,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,50,0.494949494949495,1.5,0.04,0.580094432382264,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,51,0.5050505050505051,1.5,0.04,-0.580094432382264,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,52,0.5151515151515151,1.5,0.04,-0.9336332427471151,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,53,0.5252525252525253,1.5,0.04,-0.9902049301551402,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,54,0.5353535353535354,1.5,0.04,-0.9985685168104479,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,55,0.5454545454545454,1.5,0.04,-0.999791098258039,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,56,0.5555555555555556,1.5,0.04,-0.9999695205585627,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,57,0.5656565656565656,1.5,0.04,-0.9999955530873844,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,58,0.5757575757575758,1.5,0.04,-0.999999351204889,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,59,0.5858585858585859,1.5,0.04,-0.9999999053425244,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,60,0.5959595959595959,1.5,0.04,-0.9999999861902326,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,61,0.6060606060606061,1.5,0.04,-0.9999999979854692,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,62,0.6161616161616161,1.5,0.04,-0.9999999997071427,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,63,0.6262626262626263,1.5,0.04,-0.9999999999581632,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,64,0.6363636363636364,1.5,0.04,-0.999999999994543,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,65,0.6464646464646465,1.5,0.04,-0.9999999999990905,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,66,0.6565656565656566,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,67,0.6666666666666666,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,68,0.6767676767676768,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,69,0.6868686868686869,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,70,0.696969696969697,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,71,0.7070707070707071,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,72,0.7171717171717171,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,73,0.7272727272727273,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,74,0.7373737373737373,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,75,0.7474747474747475,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,76,0.7575757575757576,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,77,0.7676767676767676,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,78,0.7777777777777778,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,79,0.7878787878787878,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,80,0.797979797979798,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,81,0.8080808080808081,1.5,0.04,-1.0000000000009095,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,82,0.8181818181818182,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,83,0.8282828282828283,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,84,0.8383838383838383,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,85,0.8484848484848485,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,86,0.8585858585858586,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,87,0.8686868686868687,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,88,0.8787878787878788,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,89,0.8888888888888888,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,90,0.898989898989899,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,91,0.9090909090909091,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,92,0.9191919191919192,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,93,0.9292929292929293,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,94,0.9393939393939394,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,95,0.9494949494949495,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,96,0.9595959595959596,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,97,0.9696969696969697,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,98,0.9797979797979798,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,99,0.98989898989899,1.5,0.04,-1.0,independent_numerics
T001,delta_1.5_epsilon_0.04,finite_transfer,100,100,1.0,1.5,0.04,-1.0,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,1,0.0,1.0,,1.0,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,2,0.010101010101010102,1.0,,0.9994965423831851,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,3,0.020202020202020204,1.0,,0.9979866764718844,independent_numerics
