trajectory,g0,g1,sites,scaled_time,time,magnetization_z,magnetization_y,normalized_z,normalized_y
within,0.3,0.8,12,0.17777777777777778,0.8888888888888891,0.8698846464553505,-0.24523094458307473,0.9624846855977249,-0.2713360093866064
within,0.3,0.8,12,0.18888888888888888,0.9444444444444446,0.8590570478921356,-0.24169012579940788,0.96262747534829,-0.2708289934711151
within,0.3,0.8,12,0.2,1.0000000000000002,0.8484279751506313,-0.2363345929380709,0.9633243632597391,-0.268339656313073
within,0.3,0.8,12,0.2111111111111111,1.0555555555555558,0.8380729599297608,-0.2293979539678387,0.9645201677833579,-0.26400917775555316
within,0.3,0.8,12,0.22222222222222224,1.1111111111111114,0.8280567849429689,-0.22112922757560163,0.9661436437339064,-0.2580047667632725
within,0.3,0.8,12,0.23333333333333334,1.166666666666667,0.8184329429775706,-0.21178636353199587,0.9681117272745043,-0.25051882866079306
within,0.3,0.8,12,0.24444444444444446,1.2222222222222225,0.809243382701399,-0.2016298477906672,0.9703343274601797,-0.2417670220530519
within,0.3,0.8,12,0.2555555555555556,1.2777777777777781,0.8005185336595797,-0.19091656076022437,0.9727193792738499,-0.23198493309932045
within,0.3,0.8,12,0.26666666666666666,1.3333333333333335,0.7922775957331032,-0.1798940424743556,0.975177802313856,-0.22142324601160968
within,0.3,0.8,12,0.2777777777777778,1.3888888888888893,0.7845290718945958,-0.16879529982982755,0.9776279768141816,-0.21034148176289427
within,0.3,0.8,12,0.2888888888888889,1.4444444444444449,0.7772715175621744,-0.15783426944523019,0.979999371486309,-0.199000582628391
within,0.3,0.8,12,0.3,1.5000000000000002,0.7704944753271231,-0.14720202583966363,0.9822350408407523,-0.18765480154945596
within,0.3,0.8,12,0.3111111111111111,1.5555555555555558,0.7641795604035299,-0.13706379937580582,0.9842928429483463,-0.17654347713994487
within,0.3,0.8,12,0.32222222222222224,1.6111111111111116,0.7583016598558607,-0.1275568425761719,0.9861453880044123,-0.16588331355994534
within,0.3,0.8,12,0.33333333333333337,1.6666666666666672,0.7528302075174756,-0.11878915778557497,0.9877788820901392,-0.1558617339078289
within,0.3,0.8,12,0.34444444444444444,1.7222222222222225,0.7477304964897585,-0.11083907443908236,0.989191149279639,-0.14663175026857966
within,0.3,0.8,12,0.35555555555555557,1.7777777777777781,0.7429649921546644,-0.10375564105156135,0.9903891786226364,-0.13830862181071585
within,0.3,0.8,12,0.3666666666666667,1.8333333333333337,0.7384946106595319,-0.09755977603602185,0.9913865447661215,-0.13096838876878267
within,0.3,0.8,12,0.37777777777777777,1.8888888888888893,0.7342799307369197,-0.09224610305496073,0.9922010002311407,-0.12464820552388134
within,0.3,0.8,12,0.3888888888888889,1.9444444444444449,0.7302823103778734,-0.08778538118668167,0.9928524514080626,-0.11934827075831753
within,0.3,0.8,12,0.4,2.0000000000000004,0.726464884148001,-0.08412742802357476,0.9933614304870743,-0.11503507474102669
within,0.3,0.8,12,0.41111111111111115,2.0555555555555562,0.7227934216702349,-0.08120442508960062,0.9937480811370776,-0.11164565032448097
within,0.3,0.8,12,0.4222222222222222,2.1111111111111116,0.719237032843764,-0.0789344897509989,0.994031600629597,-0.10909251555336714
within,0.3,0.8,12,0.43333333333333335,2.166666666666667,0.7157687105663978,-0.07722539608563755,0.9942300324224459,-0.10726901989513166
within,0.3,0.8,12,0.4444444444444445,2.2222222222222228,0.7123657069275651,-0.07597832887089984,0.9943602820303462,-0.1060548420418902
within,0.3,0.8,12,0.45555555555555555,2.277777777777778,0.7090097438874482,-0.07509155976222923,0.9944382318845233,-0.10532142691011644
within,0.3,0.8,12,0.4666666666666667,2.333333333333334,0.7056870642267038,-0.0744639426024511,0.9944788517471328,-0.10493718801122917
within,0.3,0.8,12,0.4777777777777778,2.3888888888888893,0.702388332904139,-0.07399813529343698,0.9944962330220269,-0.10477233654452081
within,0.3,0.8,12,0.48888888888888893,2.444444444444445,0.6991084028014148,-0.07360346838435147,0.9945035111418131,-0.10470322978115525
within,0.3,0.8,12,0.5,2.5000000000000004,0.6958459620637641,-0.07319839504279588,0.9945126742962074,-0.10461615871463578
within,0.3,0.8,12,0.5111111111111112,2.5555555555555562,0.6926030828031938,-0.07271247289600076,0.9945342847563957,-0.10441051883830779
within,0.3,0.8,12,0.5222222222222223,2.6111111111111116,0.6893846927632311,-0.07208784485362664,0.9945771582313184,-0.10400132847475979
within,0.3,0.8,12,0.5333333333333333,2.666666666666667,0.6861979926298735,-0.07128020293515208,0.9946480559250485,-0.1033210764777533
within,0.3,0.8,12,0.5444444444444445,2.722222222222223,0.6830518420118455,-0.07025923581027854,0.9947514434853824,-0.10232089563597488
within,0.3,0.8,12,0.5555555555555556,2.7777777777777786,0.679956136722687,-0.06900857672571516,0.9948893621715703,-0.10097107030157626
within,0.3,0.8,12,0.5666666666666667,2.833333333333334,0.6769211989228848,-0.06752528327458884,0.9950614424333317,-0.099260897550331
within,0.3,0.8,12,0.5777777777777778,2.8888888888888897,0.6739571999825031,-0.06581889365091873,0.995265071263377,-0.09719793168120902
within,0.3,0.8,12,0.5888888888888889,2.944444444444445,0.6710736336825878,-0.0639101152656955,0.9954957049191605,-0.09480665318164047
within,0.3,0.8,12,0.6,3.0000000000000004,0.6682788546831595,-0.0618292105976642,0.9957473005690646,-0.0921266161834939
within,0.3,0.8,12,0.6111111111111112,3.0555555555555562,0.665579694145194,-0.059614151703528656,0.9960128264110192,-0.08921014305970408
within,0.3,0.8,12,0.6222222222222222,3.1111111111111116,0.6629811611235341,-0.05730861879517396,0.9962848015466086,-0.08611965052898603
within,0.3,0.8,12,0.6333333333333333,3.166666666666667,0.6604862349543928,-0.054959919668238405,0.9965558152750861,-0.08292470706254237
within,0.3,0.8,12,0.6444444444444445,3.222222222222223,0.6580957504667367,-0.05261690558518209,0.9968189804687166,-0.07969893460585561
within,0.3,0.8,12,0.6555555555555556,3.2777777777777786,0.6558083745569465,-0.05032795560747112,0.9970682863271823,-0.07651687657357654
within,0.3,0.8,12,0.6666666666666667,3.3333333333333344,0.6536206695892327,-0.04813909554241345,0.9972988303012801,-0.07345095696924908
within,0.3,0.8,12,0.6777777777777778,3.3888888888888897,0.6515272363095066,-0.046092309894388284,0.9975069250199445,-0.07056865123590346
within,0.3,0.8,12,0.6888888888888889,3.444444444444445,0.6495209265680281,-0.04422409581730183,0.9976900912117003,-0.0679299779036414
within,0.3,0.8,12,0.7000000000000001,3.500000000000001,0.6475931142019348,-0.042564297428971526,0.9978469597254688,-0.0655854020849052
within,0.3,0.8,12,0.7111111111111111,3.5555555555555562,0.6457340109760581,-0.04113524737099632,0.997977113304291,-0.06357421899508235
within,0.3,0.8,12,0.7222222222222222,3.6111111111111116,0.6439330135492065,-0.0399512305973512,0.9980809010779216,-0.06192346004128127
within,0.3,0.8,12,0.7333333333333334,3.6666666666666674,0.642179067032788,-0.03901827346916316,0.9981592560386378,-0.06064733781785433
within,0.3,0.8,12,0.7444444444444445,3.7222222222222228,0.6404610308296318,-0.038334249725588736,0.998213539038837,-0.05974722152167526
within,0.3,0.8,12,0.7555555555555555,3.7777777777777786,0.638768033057364,-0.03788928416780406,0.9982454236077297,-0.059212112326990175
within,0.3,0.8,12,0.7666666666666667,3.8333333333333344,0.6370898009311977,-0.03766642527193582,0.998256825847606,-0.05901957004809967
within,0.3,0.8,12,0.7777777777777778,3.8888888888888897,0.6354169559486911,-0.03764254972492249,0.9982498744693162,-0.05913702834937116
within,0.3,0.8,12,0.788888888888889,3.9444444444444455,0.6337412645161701,-0.03778945528466823,0.9982269089640956,-0.05952342580856005
within,0.3,0.8,12,0.8,4.000000000000001,0.6320558367081827,-0.03807509356867468,0.9981904898053302,-0.060131074014978914
within,0.3,0.8,12,0.8111111111111111,4.055555555555556,0.6303552680736709,-0.038464891472470356,0.9981434037117711,-0.06090768117963649
within,0.3,0.8,12,0.8222222222222223,4.1111111111111125,0.6286357217113827,-0.03892310894086425,0.9980886491570503,-0.06179845001174784
within,0.3,0.8,12,0.8333333333333334,4.166666666666668,0.6268949501472607,-0.03941418172416095,0.9980293918412722,-0.06274817145495494
within,0.3,0.8,12,0.8444444444444444,4.222222222222223,0.6251322587755765,-0.03990400044664052,0.9979688858379588,-0.06370324088571432
within,0.3,0.8,12,0.8555555555555556,4.277777777777779,0.6233484146990426,-0.040361081635891125,0.9979103625662232,-0.06461353018485332
within,0.3,0.8,12,0.8666666666666667,4.333333333333334,0.6215455066511106,-0.040757592097470624,0.9978568956216385,-0.06543405734284281
within,0.3,0.8,12,0.8777777777777778,4.388888888888889,0.6197267632510056,-0.041070194916280646,0.9978112540024597,-0.06612640460541372
within,0.3,0.8,12,0.888888888888889,4.4444444444444455,0.617896338081087,-0.04128069313715255,0.9977757588218901,-0.06665984628996252
within,0.3,0.8,12,0.9,4.500000000000001,0.6160590709566661,-0.041376455515198876,0.99775215894327,-0.06701215803153679
within,0.3,0.8,12,0.9111111111111111,4.555555555555556,0.614220235263374,-0.041350617313229004,0.997741539173141,-0.06717009013252354
within,0.3,0.8,12,0.9222222222222223,4.6111111111111125,0.6123852813559864,-0.04120205764213972,0.9977442710435019,-0.06712949873096616
within,0.3,0.8,12,0.9333333333333333,4.666666666666668,0.6105595857664888,-0.04093516298777976,0.9977600113783259,-0.06689513954184567
within,0.3,0.8,12,0.9444444444444445,4.722222222222223,0.6087482153686583,-0.04055939406191855,0.9977877484755131,-0.06648013983263072
within,0.3,0.8,12,0.9555555555555556,4.777777777777779,0.6069557147359694,-0.040088679708025876,0.9978258905852805,-0.06590517489311384
within,0.3,0.8,12,0.9666666666666667,4.833333333333334,0.605185923747884,-0.03954066707568912,0.9978723871073675,-0.0651973852899343
within,0.3,0.8,12,0.9777777777777779,4.88888888888889,0.6034418311030415,-0.03893586148903026,0.9979248700871,-0.06438908029817227
within,0.3,0.8,12,0.9888888888888889,4.9444444444444455,0.6017254678438686,-0.03829669226379032,0.9979808024681815,-0.06351628062917782
within,0.3,0.8,12,1.0,5.000000000000001,0.6000378433497672,-0.037646542117850186,0.9980376202048974,-0.0626171594352945
within,0.3,0.8,12,1.011111111111111,5.055555555555556,0.5983789245788377,-0.037008777768083374,0.9980928575391937,-0.06173044410375558
within,0.3,0.8,12,1.0222222222222224,5.1111111111111125,0.5967476576939947,-0.03640581786254773,0.9981442480839375,-0.06089384219238498
within,0.3,0.8,12,1.0333333333333334,5.166666666666668,0.595142029659449,-0.03585827166049237,0.9981897982549313,-0.060142552820608236
within,0.3,0.8,12,1.0444444444444445,5.222222222222223,0.5935591659909871,-0.03538417798725013,0.9982278334449579,-0.059507919941682454
within,0.3,0.8,12,1.0555555555555556,5.277777777777779,0.5919954596348268,-0.034998369138298825,0.9982570205685585,-0.05901627644628885
within,0.3,0.8,12,1.0666666666666667,5.333333333333334,0.5904467249769163,-0.03471197879843868,0.9982763728000003,-0.058688018447338515
within,0.3,0.8,12,1.0777777777777777,5.388888888888889,0.5889083702707189,-0.03453210691108165,0.9982852432504844,-0.05853693798210717
within,0.3,0.8,12,1.088888888888889,5.444444444444446,0.58737558133923,-0.03446164802485327,0.9982833139764901,-0.058569830425880855
within,0.3,0.8,12,1.1,5.500000000000002,0.5858435092593559,-0.03449928320821379,0.9982705852770342,-0.05878638082624065
within,0.3,0.8,12,1.1111111111111112,5.555555555555557,0.584307454873819,-0.03463962939994987,0.9982473680785887,-0.05917932176166564
within,0.3,0.8,12,1.1222222222222222,5.6111111111111125,0.5827630433771466,-0.034873534281497726,0.9982142797646604,-0.05973484472165585
within,0.3,0.8,12,1.1333333333333333,5.666666666666668,0.5812063828690497,-0.03518849961986324,0.998172241534521,-0.06043323779138414
within,0.3,0.8,12,1.1444444444444446,5.722222222222224,0.5796342016272853,-0.03556921171262521,0.9981224736613612,-0.06124971487382798
within,0.3,0.8,12,1.1555555555555557,5.7777777777777795,0.5780439598774162,-0.03599815420731743,0.9980664841350954,-0.062155395954088935
within,0.3,0.8,12,1.1666666666666667,5.833333333333335,0.576433932993558,-0.03645627626631852,0.9980060462393054,-0.06311839406852368
within,0.3,0.8,12,1.1777777777777778,5.88888888888889,0.5748032642943807,-0.036923687862001106,0.9979431615881547,-0.06410496267402596
within,0.3,0.8,12,1.1888888888888889,5.9444444444444455,0.5731519868591581,-0.03738035392920956,0.997880006860212,-0.06508065694707758
within,0.3,0.8,12,1.2,6.000000000000001,0.5714810150254326,-0.037806760144168255,0.9978188646307978,-0.06601146405667391
within,0.3,0.8,12,1.2111111111111112,6.055555555555557,0.5697921073976887,-0.03818452517111584,0.9977620409856277,-0.06686486048885934
within,0.3,0.8,12,1.2222222222222223,6.1111111111111125,0.5680878042519399,-0.03849693721368659,0.9977117746553739,-0.06761075886295545
within,0.3,0.8,12,1.2333333333333334,6.166666666666668,0.5663713431236385,-0.03872939648833876,0.9976701439471045,-0.06822231216078761
within,0.3,0.8,12,1.2444444444444445,6.222222222222223,0.5646465570884799,-0.03886974963668238,0.9976389785515462,-0.06867654967037663
within,0.3,0.8,12,1.2555555555555555,6.277777777777779,0.5629177607607135,-0.03890850692726229,0.9976197832695003,-0.06895482600453108
within,0.3,0.8,12,1.2666666666666666,6.333333333333334,0.5611896293272315,-0.03883893816771849,0.9976136798371302,-0.06904307207692774
within,0.3,0.8,12,1.277777777777778,6.388888888888891,0.5594670760053458,-0.038657048353041484,0.9976213714566896,-0.06893184469368187
within,0.3,0.8,12,1.288888888888889,6.444444444444446,0.5577551331529212,-0.03836143901502413,0.9976431325611835,-0.06861617924009425
within,0.3,0.8,12,1.3,6.500000000000002,0.5560588418938006,-0.037953065823020875,0.997678824017389,-0.06809525759757219
within,0.3,0.8,12,1.3111111111111111,6.555555555555557,0.554383154558075,-0.03743490704373689,0.9977279316777141,-0.06737191069066381
within,0.3,0.8,12,1.3222222222222222,6.6111111111111125,0.5527328535109582,-0.036811560849449185,0.9977896241835568,-0.06645198169834107
within,0.3,0.8,12,1.3333333333333335,6.666666666666669,0.5511124890821283,-0.03608879204815631,0.9978628244047981,-0.06534358171143553
within,0.3,0.8,12,1.3444444444444446,6.722222222222224,0.5495263383552305,-0.03527305050793628,0.9979462880000323,-0.06405627422006827
within,0.3,0.8,12,1.3555555555555556,6.7777777777777795,0.5479783855624368,-0.03437098430712514,0.998038682342165,-0.06260022802446438
within,0.3,0.8,12,1.3666666666666667,6.833333333333335,0.5464723238102052,-0.033388970446204626,0.9981386594328391,-0.060985379769373425
within,0.3,0.8,12,1.3777777777777778,6.88888888888889,0.5450115768667352,-0.03233268482606885,0.9982449173174609,-0.05922064715836789
within,0.3,0.8,12,1.3888888888888888,6.9444444444444455,0.5435993388194938,-0.03120673118713383,0.9983562457580625,-0.05731323194400236
within,0.3,0.8,12,1.4000000000000001,7.000000000000002,0.5422386285953893,-0.030014345903557817,0.99847155335805,-0.05526804804552802
within,0.3,0.8,12,1.4111111111111112,7.055555555555557,0.540932355659667,-0.028757192055444268,0.9985898748106153,-0.05308730475094427
within,0.3,0.8,12,1.4222222222222223,7.1111111111111125,0.5396833927008952,-0.027435252202861443,0.9987103583486289,-0.05077026814143676
within,0.3,0.8,12,1.4333333333333333,7.166666666666668,0.5384946507861496,-0.026046824921646995,0.9988322347450536,-0.04831321593728073
within,0.3,0.8,12,1.4444444444444444,7.222222222222223,0.5373691523462933,-0.024588625608165035,0.9989547703351513,-0.045709592260764154
within,0.3,0.8,12,1.4555555555555557,7.2777777777777795,0.5363100974308417,-0.023055987500747572,0.999077207526755,-0.0429503597253994
within,0.3,0.8,12,1.4666666666666668,7.333333333333335,0.5353209189499518,-0.02144315448130259,0.9991986971688619,-0.04002453717470239
within,0.3,0.8,12,1.4777777777777779,7.38888888888889,0.5344053230873861,-0.01974365318614654,0.9993182279867936,-0.036919902672338245
within,0.3,0.8,12,1.488888888888889,7.4444444444444455,0.533567311703288,-0.017950728431276066,0.9994345590546584,-0.03362383332133156
within,0.3,0.8,12,1.5,7.500000000000002,0.5328111843226426,-0.016057823084958556,0.9995461619031046,-0.030124246459830376
within,0.3,0.8,12,1.511111111111111,7.555555555555557,0.5321415181936391,-0.014059081415431256,0.9996511792392786,-0.026410601006408893
within,0.3,0.8,12,1.5222222222222224,7.611111111111113,0.5315631258640425,-0.011949853689578363,0.9997474072313255,-0.022474913442369383
within,0.3,0.8,12,1.5333333333333334,7.666666666666669,0.5310809907210964,-0.00972717945279734,0.9998323077103639,-0.018312740334761275
within,0.3,0.8,12,1.5444444444444445,7.722222222222224,0.5307001819357305,-0.007390227498036356,0.9999030553182126,-0.013924078615970994
within,0.3,0.8,12,1.5555555555555556,7.7777777777777795,0.5304257511987269,-0.0049406720150496535,0.9999566224924379,-0.00931413621953092
within,0.3,0.8,12,1.5666666666666667,7.833333333333335,0.5302626144989326,-0.0023829867436437734,0.9999899022489033,-0.004493929263877165
within,0.3,0.8,12,1.577777777777778,7.888888888888891,0.5302154229360021,0.00027535795041569325,0.9999998651470521,0.0005193321457118347
within,0.3,0.8,12,1.588888888888889,7.944444444444446,0.5302884271492964,0.0030238064226906485,0.9999837428996923,0.005702099290797876
within,0.3,0.8,12,1.6,8.000000000000002,0.5304853403560339,0.0058487446353742995,0.9999392272402041,0.011024600957109078
within,0.3,0.8,12,1.6111111111111112,8.055555555555557,0.5308092052078642,0.008733645137906117,0.9998646693930389,0.016451227903986704
within,0.3,0.8,12,1.6222222222222222,8.111111111111112,0.5312622696842885,0.011659327998171001,0.9997592633295616,0.021941180158147226
within,0.3,0.8,12,1.6333333333333333,8.166666666666668,0.5318458770422927,0.01460433088340639,0.9996231953805788,0.027449358045705145
within,0.3,0.8,12,1.6444444444444446,8.222222222222225,0.5325603744395312,0.017545377069591996,0.9994577440101092,0.03292746480103018
within,0.3,0.8,12,1.6555555555555557,8.27777777777778,0.5334050442588452,0.020457926155438663,0.9992653166927927,0.03832527697033152
within,0.3,0.8,12,1.6666666666666667,8.333333333333336,0.5343780614072553,0.02331678883818829,0.9990494156729084,0.04359202958821979
within,0.3,0.8,12,1.6777777777777778,8.388888888888891,0.5354764789707283,0.026096784416222214,0.9988145304496677,0.048677857005106816
within,0.3,0.8,12,1.6888888888888889,8.444444444444446,0.5366962436139239,0.0287734178314432,0.9985659614609206,0.05353522776291416
within,0.3,0.8,12,1.7,8.500000000000002,0.538032241058679,0.03132355213111969,0.9983095858474913,0.058120313187476735
within,0.3,0.8,12,1.7111111111111112,8.555555555555557,0.5394783709006679,0.03372605225447853,0.998051581605176,0.06239423415193574
within,0.3,0.8,12,1.7222222222222223,8.611111111111112,0.5410276489705788,0.03596237703302758,0.9977981302305454,0.06632413820342879
within,0.3,0.8,12,1.7333333333333334,8.666666666666668,0.5426723344583151,0.03801709819373462,0.9975551197206296,0.06988406913711018
within,0.3,0.8,12,1.7444444444444445,8.722222222222223,0.544404078133732,0.03987832788948406,0.9973278693499341,0.0730556022350136
within,0.3,0.8,12,1.7555555555555555,8.777777777777779,0.5462140872507563,0.041538039734818136,0.9971208951554406,0.07582822986469354
within,0.3,0.8,12,1.7666666666666668,8.833333333333336,0.5480933021415171,0.04299227234894574,0.9969377308873604,0.07819949317713576
within,0.3,0.8,12,1.777777777777778,8.888888888888891,0.5500325791154776,0.04424120883078176,0.9967808138776704,0.08017486567103912
within,0.3,0.8,12,1.788888888888889,8.944444444444446,0.5520228740895684,0.04528913022520723,0.99665143947148,0.08176740303707111
within,0.3,0.8,12,1.8,9.000000000000002,0.5540554213910098,0.04614424569044899,0.996549781987402,0.08299718080068626
within,0.3,0.8,12,1.8111111111111111,9.055555555555557,0.5561219023977321,0.04681840655201529,0.9964749751747106,0.08389054684861698
within,0.3,0.8,12,1.8222222222222222,9.111111111111112,0.558214599091742,0.047326715545889804,0.9964252412393066,0.08447922005552384
within,0.3,0.8,12,1.8333333333333335,9.16666666666667,0.5603265281865555,0.0476870461515216,0.9963980549782813,0.08479926907407798
within,0.3,0.8,12,1.8444444444444446,9.222222222222225,0.562451552219351,0.04791948985683399,0.9963903284863768,0.08489000706096321
within,0.3,0.8,12,1.8555555555555556,9.27777777777778,0.564584464843313,0.048045751379721044,0.9963986022110279,0.08479283880086666
within,0.3,0.8,12,1.8666666666666667,9.333333333333336,0.5667210484791202,0.04808851322585274,0.9964192296378827,0.0845500964390256
within,0.3,0.8,12,1.8777777777777778,9.388888888888891,0.5688581034478724,0.04807079146205826,0.9964485452909014,0.0842038988862529
within,0.3,0.8,12,1.888888888888889,9.444444444444446,0.5709934486775237,0.048015304237353985,0.9964830086799213,0.08379506794681668
within,0.3,0.8,12,1.9000000000000001,9.500000000000002,0.5731258950066399,0.047943873435466806,0.9965193199598005,0.08336213137184563
within,0.3,0.8,12,1.9111111111111112,9.555555555555557,0.575255192978849,0.047876877971669826,0.9965545060410292,0.08294043940877267
within,0.3,0.8,12,1.9222222222222223,9.611111111111112,0.5773819577886513,0.047832774758385585,0.9965859784329132,0.08256141708396801
within,0.3,0.8,12,1.9333333333333333,9.666666666666668,0.5795075746882165,0.04782770038472923,0.9966115660112757,0.0822519695360115
within,0.3,0.8,12,1.9444444444444444,9.722222222222223,0.5816340886711318,0.04787516322508008,0.9966295270829094,0.08203405235934692
within,0.3,0.8,12,1.9555555555555557,9.77777777777778,0.583764082602609,0.0479858321574275,0.9966385455652881,0.08192441329363971
within,0.3,0.8,12,1.9666666666666668,9.833333333333336,0.58590054816087,0.048167424479394545,0.996637715895156,0.0819345058890701
within,0.3,0.8,12,1.9777777777777779,9.888888888888891,0.5880467539906463,0.048424692096813646,0.9966265205731969,0.08207057018300186
within,0.3,0.8,12,1.988888888888889,9.944444444444446,0.590206115353942,0.0487595017520838,0.996604803234454,0.08233387012654737
within,0.3,0.8,12,2.0,10.000000000000002,0.5923820693077245,0.049171002064861975,0.9965727390086565,0.08272107267670269
