scaled_time_t_over_tstar,time,g1,physical_diagonal_rate,physical_off_diagonal_rate,printed_diagonal_rate,printed_off_diagonal_rate,dominant_physical_rate
1.7531249999999998,0.2753802310412303,20.0,0.07715442173561421,0.9724808460811121,-0.07715442173561421,-0.9724808460811121,0.07715442173561421
1.763,0.27693139241394027,20.0,0.07095812063123402,1.011318665645403,-0.07095812063123402,-1.011318665645403,0.07095812063123402
1.772875,0.2784825537866502,20.0,0.06503913416060422,1.0519765821997253,-0.06503913416060422,-1.0519765821997253,0.06503913416060422
1.7827499999999998,0.28003371515936015,20.0,0.05939419838802776,1.094608934716807,-0.05939419838802776,-1.094608934716807,0.05939419838802776
1.792625,0.28158487653207015,20.0,0.0540202362993233,1.1393916475264876,-0.0540202362993233,-1.1393916475264876,0.0540202362993233
1.8025,0.28313603790478015,20.0,0.04891435069679434,1.1865264441289347,-0.04891435069679434,-1.1865264441289347,0.04891435069679434
1.8123749999999998,0.28468719927749003,20.0,0.04407381761339617,1.2362461427670384,-0.04407381761339617,-1.2362461427670384,0.04407381761339617
1.82225,0.28623836065020003,20.0,0.039496080212676817,1.2888213851164814,-0.039496080212676817,-1.2888213851164814,0.039496080212676817
1.832125,0.28778952202290997,20.0,0.03517874314411225,1.344569290253465,-0.03517874314411225,-1.344569290253465,0.03517874314411225
1.8419999999999999,0.2893406833956199,20.0,0.031119567326210906,1.4038647352828977,-0.031119567326210906,-1.4038647352828977,0.031119567326210906
1.851875,0.29089184476832985,20.0,0.027316465132302743,1.4671552814911548,-0.027316465132302743,-1.4671552814911548,0.027316465132302743
1.86175,0.29244300614103985,20.0,0.023767495956229977,1.5349812580307145,-0.023767495956229977,-1.5349812580307145,0.023767495956229977
1.8716249999999999,0.2939941675137498,20.0,0.02047086213728581,1.6080033014685804,-0.02047086213728581,-1.6080033014685804,0.02047086213728581
1.8815,0.2955453288864598,20.0,0.017424905225690495,1.6870409409796574,-0.017424905225690495,-1.6870409409796574,0.017424905225690495
1.891375,0.29709649025916973,20.0,0.014628102571703987,1.7731280127050482,-0.014628102571703987,-1.7731280127050482,0.014628102571703987
1.9012499999999999,0.2986476516318797,20.0,0.012079064223128967,1.867594560465748,-0.012079064223128967,-1.867594560465748,0.012079064223128967
1.911125,0.30019881300458967,20.0,0.009776530117515283,1.972192035558911,-0.009776530117515283,-1.972192035558911,0.009776530117515283
1.9209999999999998,0.3017499743772996,20.0,0.007719367556806754,2.0892925482860356,-0.007719367556806754,-2.0892925482860356,0.007719367556806754
1.930875,0.3033011357500096,20.0,0.005906568953527127,2.2222218696371363,-0.005906568953527127,-2.2222218696371363,0.005906568953527127
1.94075,0.30485229712271955,20.0,0.004337249838861895,2.3758508717007425,-0.004337249838861895,-2.3758508717007425,0.004337249838861895
1.9506249999999998,0.3064034584954295,20.0,0.003010647124187332,2.557731093901508,-0.003010647124187332,-2.557731093901508,0.003010647124187332
1.9605,0.30795461986813943,20.0,0.001926117608731191,2.780513611237249,-0.001926117608731191,-2.780513611237249,0.001926117608731191
1.970375,0.30950578124084943,20.0,0.0010831367271267533,3.0679149155335597,-0.0010831367271267533,-3.0679149155335597,0.0010831367271267533
1.9802499999999998,0.3110569426135594,20.0,0.00048129753165352876,3.4731794942655387,-0.00048129753165352876,-3.4731794942655387,0.00048129753165352876
1.990125,0.3126081039862693,20.0,0.00012030990495638418,4.16620636492051,-0.00012030990495638418,-4.16620636492051,0.00012030990495638418
2.0,0.3141592653589793,20.0,-0.0,36.63870901270898,0.0,-36.63870901270898,-0.0
2.009875,0.3157104267316893,20.0,0.00012030990495638418,4.166206364920526,-0.00012030990495638418,-4.166206364920526,0.00012030990495638418
2.01975,0.31726158810439925,20.0,0.00048129753165352876,3.4731794942655467,-0.00048129753165352876,-3.4731794942655467,0.00048129753165352876
2.029625,0.3188127494771092,20.0,0.0010831367271267533,3.067914915533565,-0.0010831367271267533,-3.067914915533565,0.0010831367271267533
2.0395,0.32036391084981913,20.0,0.001926117608731191,2.78051361123726,-0.001926117608731191,-2.78051361123726,0.001926117608731191
