panel_id,target_probability,method,M,N_shot,N_q,repetitions,error,cr_bound
FIG002_F,0.020833333333333332,lis,10,100,12100,1000,0.0003588383938154785,0.0003393895070090502
FIG002_F,0.020833333333333332,lis,11,100,14400,1000,0.00030843351747960836,0.00029781308374589847
FIG002_F,0.020833333333333332,lis,12,100,16900,1000,0.0002716969451223415,0.00026408562167325373
FIG002_F,0.020833333333333332,lis,13,100,19600,1000,0.00024461557071747496,0.00023627807291038937
FIG002_F,0.020833333333333332,lis,14,100,22500,1000,0.0002194751550401784,0.00021303101841416242
FIG002_F,0.020833333333333332,lis,15,100,25600,1000,0.00019935119159122762,0.00019336172453921874
FIG002_F,0.020833333333333332,lis,16,100,28900,1000,0.0001876273231948045,0.0001765439609229338
FIG002_F,0.020833333333333332,lis,17,100,32400,1000,0.0001678233482718935,0.00016203065297631957
FIG002_F,0.020833333333333332,lis,18,100,36100,1000,0.00015508828324747423,0.00014940266794665426
FIG002_F,0.020833333333333332,lis,19,100,40000,1000,0.00014263888128419089,0.00013833404914030765
FIG002_F,0.020833333333333332,lis,20,100,44100,1000,0.00013097626874761318,0.0001285678896815043
FIG002_F,0.020833333333333332,lis,21,100,48400,1000,0.00012569600393629225,0.00011989925755834046
FIG002_F,0.020833333333333332,lis,22,100,52900,1000,0.00011140726591911823,0.00011216289626211781
FIG002_F,0.020833333333333332,lis,23,100,57600,1000,0.00010373981381771923,0.00010522422339085529
FIG002_F,0.020833333333333332,lis,24,100,62500,1000,9.787457769148709e-05,9.897264723461183e-05
FIG002_F,0.020833333333333332,lis,25,100,67600,1000,9.301965707522298e-05,9.331653882064996e-05
FIG002_F,0.020833333333333332,lis,26,100,72900,1000,8.928824071404604e-05,8.81794036342544e-05
FIG002_F,0.020833333333333332,lis,27,100,78400,1000,8.49497266162042e-05,8.349693441836276e-05
FIG002_F,0.020833333333333332,lis,28,100,84100,1000,8.029614887765019e-05,7.921471906933622e-05
FIG002_F,0.020833333333333332,lis,29,100,90000,1000,7.721977725909188e-05,7.528644116487308e-05
FIG002_F,0.020833333333333332,lis,30,100,96100,1000,7.363312696309328e-05,7.16724548628567e-05
FIG002_F,0.020833333333333332,lis,31,100,102400,1000,7.073575654771978e-05,6.833864708783519e-05
FIG002_F,0.020833333333333332,eis,0,100,100,1000,0.014692212600936292,0.014282613750835508
FIG002_F,0.020833333333333332,eis,1,100,400,1000,0.004416395890274622,0.004516559039308083
FIG002_F,0.020833333333333332,eis,2,100,900,1000,0.0023579766371955263,0.0024142023560325293
FIG002_F,0.020833333333333332,eis,3,100,1800,1000,0.0013400321483743362,0.0013261073952568053
FIG002_F,0.020833333333333332,eis,4,100,3500,1000,0.0007363304909495413,0.0007097087831831431
FIG002_F,0.020833333333333332,eis,5,100,6800,1000,0.0005555522924056278,0.0003695152723723826
FIG002_F,0.020833333333333332,eis,6,100,13300,1000,0.00014894847346594956,0.000188863330221308
FIG002_F,0.020833333333333332,eis,7,100,26200,1000,0.00013373801130577573,9.551504661775322e-05
FIG002_F,0.020833333333333332,eis,8,100,51900,1000,4.739113306117134e-05,4.8035183319037295e-05
FIG002_F,0.020833333333333332,eis,9,100,103200,1000,2.462659050081862e-05,2.408778388034893e-05
