h,real_E,imag_E
0,-0.3149934170573587,1.702026479251719e-17
0,-0.3150095089277689,6.969228620055199e-18
0,0.3150091435728273,-9.863885239776615e-17
0,0.3199059180665435,1.110223132626795e-16
0,0.3306006298628997,-8.946283126197359e-17
0,-0.3094438506563673,6.141120101571933e-17
0,0.3199186286883656,1.352713485382956e-16
0,0.3032794893147228,-7.516701799388776e-17
0,0.3032917487016873,1.135044329433132e-17
0,-0.3094599145377929,-5.691408500750704e-17
0,-0.2813088521827511,-5.162328382619566e-17
0,-0.2813248692613569,1.680032611690159e-17
0,0.3306136441666089,5.551115026886613e-17
0,0.2891866762038177,4.011569769458548e-17
0,0.3241547361116462,-8.478918518497523e-17
0,-0.3199027867880199,-2.150930948103494e-17
0,-0.3199189111531588,-5.04702099148229e-17
0,0.2965342558029068,-6.287757666960065e-18
0,0.2965132100890033,-5.394098550746464e-17
0,-0.2965189679081142,2.237650712703264e-17
0,-0.2965259870657642,-5.170204983031947e-17
0,0.3094470233000478,-8.930709109246578e-17
0,0.3241675738579641,3.302859830623465e-17
0,-0.3032923184393084,5.456221794715173e-17
0,-0.303276292742499,-1.351682832686774e-17
0,-0.2891833345407585,-1.012144399949733e-16
0,-0.2891993875011493,-1.228153784250928e-16
0,-0.2347243746141952,5.914397685444343e-17
0,-0.2347429219946183,-6.48647756323793e-17
0,-0.2132593251523918,-1.883506993558239e-18
0,-0.2132418313798256,7.352055954234013e-17
0,-0.1239671001012985,4.1633363373165e-17
0,-0.1786895335904171,3.903558225102634e-17
0,-0.178670641487307,-1.18216675894471e-17
0,-0.2020177135721076,2.294543500341544e-17
0,-0.2019999623340923,1.014051782940918e-16
0,-0.1062486980696835,-4.329726055633095e-17
0,-0.1666812380831764,-3.496904487302519e-17
0,-0.1666612667357104,-1.776906030171742e-17
0,0.07428496177114255,-6.140805131806511e-18
0,0.07430428526265069,1.595538691571381e-17
0,0.06103124900089196,-5.217821095777656e-19
0,0.06104840052442306,7.365489229532017e-18
0,0.1308167365788107,-7.231983875786219e-18
0,0.2891984323881173,9.715204746684193e-17
0,0.1308073943187043,-2.776311059835554e-17
0,0.2449201986502973,-4.814792582290936e-19
0,0.2241641191117097,-1.036109305023237e-16
0,0.0340681022427156,4.144575812421484e-17
0,0.03408280307534552,-1.303283477477181e-17
0,0.02046437771674403,1.762379257160901e-18
0,0.2729210393445239,1.484277582839203e-17
0,0.02047826306827584,-5.333802796604713e-17
0,0.2449289193552979,1.015212644589397e-17
0,0.2241745820881742,-5.210682437761102e-17
