series,alpha,tau_gamma_f_t,d_cold,d_hot,d_cold_minus_hot,provenance
alpha_0.94,0.94,6.61,9.535198233319966e-05,0.0007651147450811464,-0.0006697627627479468,independent_matrix_exponential
alpha_0.94,0.94,6.62,9.439178080146604e-05,0.0007574609336947893,-0.0006630691528933233,independent_matrix_exponential
alpha_0.94,0.94,6.63,9.344131688671468e-05,0.0007498837071866783,-0.0006564423902999636,independent_matrix_exponential
alpha_0.94,0.94,6.640000000000001,9.250049037898904e-05,0.0007423822988616795,-0.0006498818084826905,independent_matrix_exponential
alpha_0.94,0.94,6.65,9.156920213156626e-05,0.0007349559497072847,-0.0006433867475757185,independent_matrix_exponential
alpha_0.94,0.94,6.66,9.064735404891429e-05,0.0007276039083164113,-0.000636956554267497,independent_matrix_exponential
alpha_0.94,0.94,6.67,8.973484907494207e-05,0.0007203254308111316,-0.0006305905817361896,independent_matrix_exponential
alpha_0.94,0.94,6.68,8.883159118127652e-05,0.0007131197807670518,-0.0006242881895857753,independent_matrix_exponential
alpha_0.94,0.94,6.69,8.793748535568641e-05,0.0007059862291384845,-0.0006180487437827981,independent_matrix_exponential
alpha_0.94,0.94,6.7,8.705243759069117e-05,0.0006989240541844608,-0.0006118716165937697,independent_matrix_exponential
alpha_0.94,0.94,6.71,8.617635487231695e-05,0.0006919325413953463,-0.0006057561865230294,independent_matrix_exponential
alpha_0.94,0.94,6.72,8.530914516893942e-05,0.0006850109834202834,-0.000599701838251344,independent_matrix_exponential
alpha_0.94,0.94,6.73,8.445071742033177e-05,0.0006781586799954004,-0.0005937079625750687,independent_matrix_exponential
alpha_0.94,0.94,6.74,8.36009815268173e-05,0.0006713749378726127,-0.0005877739563457954,independent_matrix_exponential
alpha_0.94,0.94,6.75,8.27598483385604e-05,0.0006646590707492499,-0.0005818992224106896,independent_matrix_exponential
alpha_0.94,0.94,6.76,8.192722964495918e-05,0.0006580103991984061,-0.0005760831695534469,independent_matrix_exponential
alpha_0.94,0.94,6.7700000000000005,8.110303816422539e-05,0.0006514282505998528,-0.0005703252124356275,independent_matrix_exponential
alpha_0.94,0.94,6.78,8.028718753304665e-05,0.0006449119590718134,-0.0005646247715387667,independent_matrix_exponential
alpha_0.94,0.94,6.79,7.947959229642205e-05,0.0006384608654033442,-0.0005589812731069222,independent_matrix_exponential
alpha_0.94,0.94,6.8,7.868016789751245e-05,0.0006320743169873301,-0.0005533941490898177,independent_matrix_exponential
alpha_0.94,0.94,6.8100000000000005,7.788883066785814e-05,0.0006257516677543299,-0.0005478628370864718,independent_matrix_exponential
alpha_0.94,0.94,6.82,7.710549781734753e-05,0.0006194922781069184,-0.0005423867802895709,independent_matrix_exponential
alpha_0.94,0.94,6.83,7.633008742471261e-05,0.0006132955148547721,-0.0005369654274300595,independent_matrix_exponential
alpha_0.94,0.94,6.84,7.55625184277484e-05,0.0006071607511503722,-0.0005315982327226238,independent_matrix_exponential
alpha_0.94,0.94,6.8500000000000005,7.480271061402446e-05,0.0006010873664254132,-0.0005262846558113887,independent_matrix_exponential
alpha_0.94,0.94,6.86,7.405058461140965e-05,0.0005950747463277609,-0.0005210241617163513,independent_matrix_exponential
alpha_0.94,0.94,6.87,7.330606187886957e-05,0.0005891222826591493,-0.0005158162207802798,independent_matrix_exponential
alpha_0.94,0.94,6.88,7.256906469732665e-05,0.0005832293733134087,-0.000510660308616082,independent_matrix_exponential
alpha_0.94,0.94,6.890000000000001,7.183951616069208e-05,0.000577395422215363,-0.0005055559060546709,independent_matrix_exponential
alpha_0.94,0.94,6.9,7.111734016682268e-05,0.0005716198392603451,-0.0005005024990935225,independent_matrix_exponential
alpha_0.94,0.94,6.91,7.040246140890163e-05,0.0005659020402543188,-0.0004954995788454172,independent_matrix_exponential
alpha_0.94,0.94,6.92,6.96948053665542e-05,0.0005602414468545453,-0.0004905466414879911,independent_matrix_exponential
alpha_0.94,0.94,6.93,6.899429829737082e-05,0.0005546374865109783,-0.00048564318821360747,independent_matrix_exponential
alpha_0.94,0.94,6.94,6.830086722837828e-05,0.0005490895924080608,-0.0004807887251796825,independent_matrix_exponential
alpha_0.94,0.94,6.95,6.761443994762768e-05,0.0005435972034073259,-0.0004759827634596982,independent_matrix_exponential
alpha_0.94,0.94,6.96,6.69349449959118e-05,0.0005381597639903633,-0.00047122481899445153,independent_matrix_exponential
alpha_0.94,0.94,6.97,6.626231165861051e-05,0.0005327767242025242,-0.0004665144125439137,independent_matrix_exponential
alpha_0.94,0.94,6.98,6.559646995752874e-05,0.0005274475395970725,-0.0004618510696395438,independent_matrix_exponential
alpha_0.94,0.94,6.99,6.493735064291907e-05,0.0005221716711800079,-0.0004572343205370889,independent_matrix_exponential
alpha_0.94,0.94,7.0,6.428488518562225e-05,0.000516948585355311,-0.0004526637001696888,independent_matrix_exponential
alpha_0.94,0.94,7.01,6.363900576916331e-05,0.0005117777538708986,-0.0004481387481017353,independent_matrix_exponential
alpha_0.94,0.94,7.0200000000000005,6.299964528207786e-05,0.0005066586537649521,-0.00044365900848287424,independent_matrix_exponential
alpha_0.94,0.94,7.03,6.236673731031021e-05,0.0005015907673129279,-0.00043922403000261774,independent_matrix_exponential
alpha_0.94,0.94,7.04,6.174021612960586e-05,0.0004965735819750448,-0.00043483336584543893,independent_matrix_exponential
alpha_0.94,0.94,7.05,6.11200166980956e-05,0.0004916065903442539,-0.00043048657364615824,independent_matrix_exponential
alpha_0.94,0.94,7.0600000000000005,6.050607464891595e-05,0.0004866892900948127,-0.00042618321544589675,independent_matrix_exponential
alpha_0.94,0.94,7.07,5.989832628294627e-05,0.00048182118393130607,-0.0004219228576483598,independent_matrix_exponential
alpha_0.94,0.94,7.08,5.929670856156561e-05,0.0004770017795382594,-0.0004177050709766938,independent_matrix_exponential
alpha_0.94,0.94,7.09,5.870115909958791e-05,0.0004722305895301795,-0.0004135294304305916,independent_matrix_exponential
alpha_0.94,0.94,7.1000000000000005,5.8111616158235016e-05,0.0004675071314020765,-0.00040939551524384147,independent_matrix_exponential
alpha_0.94,0.94,7.11,5.7528018638110446e-05,0.0004628309274806481,-0.00040530290884253765,independent_matrix_exponential
alpha_0.94,0.94,7.12,5.6950306072447215e-05,0.00045820150487577914,-0.0004012511988033319,independent_matrix_exponential
alpha_0.94,0.94,7.13,5.6378418620179206e-05,0.0004536183954325337,-0.0003972399768123545,independent_matrix_exponential
alpha_0.94,0.94,7.140000000000001,5.581229705936418e-05,0.0004490811356838084,-0.00039326883862444425,independent_matrix_exponential
alpha_0.94,0.94,7.15,5.525188278048025e-05,0.0004445892668032314,-0.00038933738402275117,independent_matrix_exponential
alpha_0.94,0.94,7.16,5.4697117779839485e-05,0.0004401423345587047,-0.00038544521677886525,independent_matrix_exponential
alpha_0.94,0.94,7.17,5.414794465318766e-05,0.00043573988926634777,-0.0003815919446131601,independent_matrix_exponential
alpha_0.94,0.94,7.18,5.3604306589223624e-05,0.0004313814857448363,-0.00037777717915561264,independent_matrix_exponential
alpha_0.94,0.94,7.19,5.306614736327933e-05,0.00042706668327040226,-0.0003740005359071229,independent_matrix_exponential
alpha_0.94,0.94,7.2,5.253341133107838e-05,0.00042279504553196894,-0.00037026163420089057,independent_matrix_exponential
alpha_0.94,0.94,7.21,5.20060434225619e-05,0.00041856614058712104,-0.00036656009716455915,independent_matrix_exponential
alpha_0.94,0.94,7.22,5.1483989135692707e-05,0.0004143795408182032,-0.0003628955516825105,independent_matrix_exponential
alpha_0.94,0.94,7.23,5.09671945304342e-05,0.0004102348228889448,-0.0003592676283585106,independent_matrix_exponential
alpha_0.94,0.94,7.24,5.045560622284219e-05,0.000406131567701644,-0.0003556759614788018,independent_matrix_exponential
alpha_0.94,0.94,7.25,4.994917137904302e-05,0.00040206936035462685,-0.0003521201889755838,independent_matrix_exponential
alpha_0.94,0.94,7.26,4.94478377094488e-05,0.00039804779010020624,-0.00034859995239075746,independent_matrix_exponential
alpha_0.94,0.94,7.2700000000000005,4.895155346293084e-05,0.0003940664503030679,-0.00034511489684013703,independent_matrix_exponential
alpha_0.94,0.94,7.28,4.8460267421180035e-05,0.0003901249383989859,-0.00034166467097780586,independent_matrix_exponential
alpha_0.94,0.94,7.29,4.7973928892933956e-05,0.00038622285585414583,-0.00033824892696121187,independent_matrix_exponential
alpha_0.94,0.94,7.3,4.749248770851772e-05,0.00038235980812464904,-0.0003348673204161313,independent_matrix_exponential
alpha_0.94,0.94,7.3100000000000005,4.7015894214223504e-05,0.0003785354046165663,-0.0003315195104023428,independent_matrix_exponential
alpha_0.94,0.94,7.32,4.654409926689902e-05,0.0003747492586463601,-0.00032820515937946105,independent_matrix_exponential
alpha_0.94,0.94,7.33,4.607705422851755e-05,0.000371000987401684,-0.0003249239331731664,independent_matrix_exponential
alpha_0.94,0.94,7.34,4.561471096085477e-05,0.00036729021190259214,-0.00032167550094173736,independent_matrix_exponential
alpha_0.94,0.94,7.3500000000000005,4.515702182018014e-05,0.00036361655696316383,-0.0003184595351429837,independent_matrix_exponential
alpha_0.94,0.94,7.36,4.470393965208191e-05,0.0003599796511534442,-0.00031527571150136234,independent_matrix_exponential
alpha_0.94,0.94,7.37,4.425541778623308e-05,0.0003563791267618408,-0.00031212370897560775,independent_matrix_exponential
alpha_0.94,0.94,7.38,4.381141003133058e-05,0.00035281461975786164,-0.00030900320972653103,independent_matrix_exponential
alpha_0.94,0.94,7.390000000000001,4.3371870670086255e-05,0.0003492857697551759,-0.00030591389908508963,independent_matrix_exponential
alpha_0.94,0.94,7.4,4.293675445410811e-05,0.0003457922199752065,-0.0003028554655210984,independent_matrix_exponential
alpha_0.94,0.94,7.41,4.2506016599098326e-05,0.00034233361721088966,-0.00029982760061179133,independent_matrix_exponential
alpha_0.94,0.94,7.42,4.2079612779889956e-05,0.00033890961179093695,-0.000296829999011047,independent_matrix_exponential
alpha_0.94,0.94,7.43,4.165749912559447e-05,0.0003355198575443782,-0.00029386235841878373,independent_matrix_exponential
alpha_0.94,0.94,7.44,4.123963221492276e-05,0.00033216401176553833,-0.00029092437955061557,independent_matrix_exponential
alpha_0.94,0.94,7.45,4.082596907140601e-05,0.00032884173517924763,-0.00028801576610784163,independent_matrix_exponential
alpha_0.94,0.94,7.46,4.041646715868164e-05,0.00032555269190657284,-0.0002851362247478912,independent_matrix_exponential
alpha_0.94,0.94,7.47,4.001108437594993e-05,0.00032229654943066933,-0.0002822854650547194,independent_matrix_exponential
alpha_0.94,0.94,7.48,3.960977905334668e-05,0.0003190729785632401,-0.0002794631995098934,independent_matrix_exponential
alpha_0.94,0.94,7.49,3.921250994746124e-05,0.00031588165341102977,-0.0002766691434635685,independent_matrix_exponential
alpha_0.94,0.94,7.5,3.881923623687621e-05,0.000312722251342974,-0.00027390301510609783,independent_matrix_exponential
alpha_0.94,0.94,7.51,3.842991751769288e-05,0.0003095944529573715,-0.0002711645354396786,independent_matrix_exponential
alpha_0.94,0.94,7.5200000000000005,3.804451379923194e-05,0.0003064979420496693,-0.0002684534282504374,independent_matrix_exponential
alpha_0.94,0.94,7.53,3.766298549963647e-05,0.00030343240558034813,-0.00026576942008071165,independent_matrix_exponential
alpha_0.94,0.94,7.54,3.728529344165685e-05,0.0003003975336432042,-0.00026311224020154737,independent_matrix_exponential
alpha_0.94,0.94,7.55,3.691139884840461e-05,0.00029739301943407107,-0.0002604816205856665,independent_matrix_exponential
alpha_0.94,0.94,7.5600000000000005,3.654126333912283e-05,0.00029441855921958124,-0.0002578772958804584,independent_matrix_exponential
alpha_0.94,0.94,7.57,3.617484892515343e-05,0.00029147385230657947,-0.00025529900338142606,independent_matrix_exponential
alpha_0.94,0.94,7.58,3.581211800572517e-05,0.00028855860101153813,-0.00025274648300581295,independent_matrix_exponential
alpha_0.94,0.94,7.59,3.545303336399739e-05,0.00028567251063047936,-0.00025021947726648196,independent_matrix_exponential
alpha_0.94,0.94,7.6000000000000005,3.509755816299766e-05,0.000282815289409091,-0.00024771773124609335,independent_matrix_exponential
alpha_0.94,0.94,7.61,3.4745655941717704e-05,0.0002799866485132278,-0.0002452409925715101,independent_matrix_exponential
alpha_0.94,0.94,7.62,3.439729061112071e-05,0.00027718630199960855,-0.00024278901138848785,independent_matrix_exponential
alpha_0.94,0.94,7.63,3.405242645035471e-05,0.0002744139667869125,-0.0002403615403365578,independent_matrix_exponential
alpha_0.94,0.94,7.640000000000001,3.371102810286405e-05,0.00027166936262706834,-0.0002379583345242043,independent_matrix_exponential
alpha_0.94,0.94,7.65,3.337306057260277e-05,0.00026895221207691564,-0.00023557915150431287,independent_matrix_exponential
alpha_0.94,0.94,7.66,3.3038489220328945e-05,0.00026626224047007123,-0.00023322375124974228,independent_matrix_exponential
alpha_0.94,0.94,7.67,3.270727975980111e-05,0.0002635991758891695,-0.00023089189612936838,independent_matrix_exponential
alpha_0.94,0.94,7.68,3.2379398254230866e-05,0.0002609627491382642,-0.00022858335088403337,independent_matrix_exponential
alpha_0.94,0.94,7.69,3.205481111257259e-05,0.00025835269371565664,-0.00022629788260308405,independent_matrix_exponential
alpha_0.94,0.94,7.7,3.173348508593434e-05,0.00025576874578681335,-0.000224035260700879,independent_matrix_exponential
alpha_0.94,0.94,7.71,3.141538726409412e-05,0.00025321064415774616,-0.00022179525689365202,independent_matrix_exponential
alpha_0.94,0.94,7.72,3.110048507191136e-05,0.00025067813024850334,-0.000219577645176592,independent_matrix_exponential
alpha_0.94,0.94,7.73,3.078874626585289e-05,0.0002481709480670223,-0.00021738220180116943,independent_matrix_exponential
alpha_0.94,0.94,7.74,3.048013893064098e-05,0.0002456888441832077,-0.0002152087052525667,independent_matrix_exponential
alpha_0.94,0.94,7.75,3.0174631475744714e-05,0.00024323156770327434,-0.00021305693622752963,independent_matrix_exponential
alpha_0.94,0.94,7.76,2.98721926320997e-05,0.00024079887024432899,-0.0002109266776122293,independent_matrix_exponential
alpha_0.94,0.94,7.7700000000000005,2.9572791448722915e-05,0.00023839050590927023,-0.00020881771446054731,independent_matrix_exponential
alpha_0.94,0.94,7.78,2.927639728945515e-05,0.00023600623126181499,-0.00020672983397235984,independent_matrix_exponential
alpha_0.94,0.94,7.79,2.8982979829698946e-05,0.00023364580530197226,-0.0002046628254722733,independent_matrix_exponential
alpha_0.94,0.94,7.8,2.8692509053174406e-05,0.00023130898944152627,-0.00020261648038835187,independent_matrix_exponential
alpha_0.94,0.94,7.8100000000000005,2.8404955248738838e-05,0.00022899554747997752,-0.0002005905922312387,independent_matrix_exponential
alpha_0.94,0.94,7.82,2.8120289007278062e-05,0.00022670524558057208,-0.000198584956573294,independent_matrix_exponential
alpha_0.94,0.94,7.83,2.7838481218509295e-05,0.00022443785224666838,-0.0001965993710281591,independent_matrix_exponential
alpha_0.94,0.94,7.84,2.7559503067946185e-05,0.00022219313829828388,-0.0001946336352303377,independent_matrix_exponential
alpha_0.94,0.94,7.8500000000000005,2.7283326033850833e-05,0.00021997087684892807,-0.00019268755081507723,independent_matrix_exponential
alpha_0.94,0.94,7.86,2.700992188416182e-05,0.00021777084328259414,-0.00019076092139843232,independent_matrix_exponential
alpha_0.94,0.94,7.87,2.6739262673577597e-05,0.00021559281523102843,-0.00018885355255745083,independent_matrix_exponential
alpha_0.94,0.94,7.88,2.6471320740521658e-05,0.00021343657255127766,-0.000186965251810756,independent_matrix_exponential
alpha_0.94,0.94,7.890000000000001,2.6206068704299136e-05,0.00021130189730334174,-0.0001850958285990426,independent_matrix_exponential
alpha_0.94,0.94,7.9,2.594347946211684e-05,0.00020918857372815625,-0.0001832450942660394,independent_matrix_exponential
alpha_0.94,0.94,7.91,2.5683526186259303e-05,0.0002070963882257488,-0.00018141286203948948,independent_matrix_exponential
alpha_0.94,0.94,7.92,2.5426182321306812e-05,0.00020502512933361433,-0.00017959894701230752,independent_matrix_exponential
