series_kind,chord_id,endpoint,gamma_final_prime,gamma_initial_prime,y,z,provenance
locus,-1,locus,,0.015681636222330615,0.03134785470986775,-0.0004915856539106194,independent_steady_state_formula
locus,-1,locus,,0.015844133617657713,0.03167236539136619,-0.0005018211892480837,independent_steady_state_formula
locus,-1,locus,,0.01600831485535392,0.03200022856031478,-0.0005122697342368078,independent_steady_state_formula
locus,-1,locus,,0.01617419738385352,0.03233147863668951,-0.0005229357171816595,independent_steady_state_formula
locus,-1,locus,,0.01634179883239624,0.032666150387122124,-0.0005338236582551523,independent_steady_state_formula
locus,-1,locus,,0.016511137012900794,0.03300427892817866,-0.0005449381713951523,independent_steady_state_formula
locus,-1,locus,,0.016682229921857875,0.03334589972966238,-0.0005562839662414461,independent_steady_state_formula
locus,-1,locus,,0.016855095742242705,0.03369104861794063,-0.0005678658501119432,independent_steady_state_formula
locus,-1,locus,,0.01702975284544748,0.03403976177929592,-0.0005796887300193192,independent_steady_state_formula
locus,-1,locus,,0.01720621979323376,0.03439207576330083,-0.0005917576147289019,independent_steady_state_formula
locus,-1,locus,,0.017384515339705156,0.034748027486217005,-0.0006040776168586359,independent_steady_state_formula
locus,-1,locus,,0.017564658433300413,0.035107654234417814,-0.0006166539550219619,independent_steady_state_formula
locus,-1,locus,,0.017746668218807177,0.035470993667834766,-0.0006294919560144739,independent_steady_state_formula
locus,-1,locus,,0.017930564039396604,0.03583808382342746,-0.0006425970570452294,independent_steady_state_formula
locus,-1,locus,,0.01811636543867907,0.03620896311867706,-0.0006559748080136063,independent_steady_state_formula
locus,-1,locus,,0.01830409216278119,0.03658367035510303,-0.0006696308738326118,independent_steady_state_formula
locus,-1,locus,,0.018493764162444314,0.03696224472180293,-0.0006835710367995754,independent_steady_state_formula
locus,-1,locus,,0.018685401595144827,0.03734472579901531,-0.0006978011990151667,independent_steady_state_formula
locus,-1,locus,,0.018879024827236395,0.03773115356170532,-0.0007123273848517037,independent_steady_state_formula
locus,-1,locus,,0.01907465443611439,0.03812156838317286,-0.0007271557434717264,independent_steady_state_formula
locus,-1,locus,,0.01927231121240278,0.038516011038683184,-0.0007422925513978432,independent_steady_state_formula
locus,-1,locus,,0.019472016162163642,0.0389145227091195,-0.0007577442151348589,independent_steady_state_formula
locus,-1,locus,,0.01967379050912962,0.0393171449846576,-0.0007735172738452298,independent_steady_state_formula
locus,-1,locus,,0.019877655696959453,0.039723919868461896,-0.0007896184020788924,independent_steady_state_formula
locus,-1,locus,,0.020083633391516937,0.04013488978040299,-0.0008060544125585535,independent_steady_state_formula
locus,-1,locus,,0.020291745483173456,0.0405500975607961,-0.0008228322590215271,independent_steady_state_formula
locus,-1,locus,,0.0205020140891344,0.040969586474160165,-0.0008399590391192418,independent_steady_state_formula
locus,-1,locus,,0.02071446155578968,0.04139340021299745,-0.0008574419973755521,independent_steady_state_formula
locus,-1,locus,,0.0209291104610886,0.04182158290159294,-0.0008752885282050129,independent_steady_state_formula
locus,-1,locus,,0.021145983616939337,0.042254179099833464,-0.0008935061789922989,independent_steady_state_formula
locus,-1,locus,,0.021365104071633282,0.042691233807045856,-0.0009121026532339638,independent_steady_state_formula
locus,-1,locus,,0.021586495112294525,0.04313279246585403,-0.0009310858137437721,independent_steady_state_formula
locus,-1,locus,,0.021810180267354682,0.043578900966054254,-0.0009504636859228405,independent_steady_state_formula
locus,-1,locus,,0.022036183309053405,0.044029605648508205,-0.0009702444610958599,independent_steady_state_formula
locus,-1,locus,,0.022264528255964786,0.044484953309053395,-0.0009904364999146935,independent_steady_state_formula
locus,-1,locus,,0.02249523937554993,0.04494499120243034,-0.001011048335830656,independent_steady_state_formula
locus,-1,locus,,0.02272834118673601,0.04540976704622598,-0.0010320886786368256,independent_steady_state_formula
locus,-1,locus,,0.022963858462522,0.04587932902483261,-0.0010535664180817334,independent_steady_state_formula
locus,-1,locus,,0.023201816232611465,0.046353725793422035,-0.00107549062755584,independent_steady_state_formula
locus,-1,locus,,0.02344223978607259,0.04683300648193386,-0.0010978705678521853,independent_steady_state_formula
locus,-1,locus,,0.023685154674025776,0.047317220699077546,-0.0011207156910026657,independent_steady_state_formula
locus,-1,locus,,0.023930586712359123,0.04780641853634754,-0.0011440356441913973,independent_steady_state_formula
locus,-1,locus,,0.024178561984472,0.04830065057205052,-0.0011678402737466465,independent_steady_state_formula
locus,-1,locus,,0.024429106844047095,0.04879996787534406,-0.0011921396292128462,independent_steady_state_formula
locus,-1,locus,,0.024682247917851133,0.04930442201028612,-0.0012169439675042382,independent_steady_state_formula
locus,-1,locus,,0.024938012108564674,0.04981406503989409,-0.001242263757141707,independent_steady_state_formula
locus,-1,locus,,0.02519642659764119,0.050328949530212885,-0.001268109682574397,independent_steady_state_formula
locus,-1,locus,,0.02545751884819581,0.050849128554391075,-0.0012944926485877425,independent_steady_state_formula
locus,-1,locus,,0.02572131660792394,0.05137465569676375,-0.0013214237847995437,independent_steady_state_formula
locus,-1,locus,,0.025987847912050197,0.051905585056941685,-0.0013489144502457859,independent_steady_state_formula
locus,-1,locus,,0.026257141086307834,0.0524419712539053,-0.0013769762380578913,independent_steady_state_formula
locus,-1,locus,,0.026529224749949093,0.052983869430102484,-0.001405620980233146,independent_steady_state_formula
locus,-1,locus,,0.026804127818786716,0.053531335255549095,-0.0014348607525000617,independent_steady_state_formula
locus,-1,locus,,0.027081879508266994,0.054084424931931024,-0.0014647078792804674,independent_steady_state_formula
locus,-1,locus,,0.02736250933657465,0.05464319519670658,-0.0014951749387501548,independent_steady_state_formula
locus,-1,locus,,0.02764604712776988,0.05520770332720766,-0.001526274767999921,independent_steady_state_formula
locus,-1,locus,,0.02793252301495796,0.05577800714473885,-0.0015580204682989075,independent_steady_state_formula
locus,-1,locus,,0.028221967443491598,0.05635416501867247,-0.0015904254104621275,independent_steady_state_formula
locus,-1,locus,,0.02851441117420658,0.056936235870538636,-0.0016235032403241483,independent_steady_state_formula
locus,-1,locus,,0.028809885286690862,0.057524279178108526,-0.0016572678843208863,independent_steady_state_formula
locus,-1,locus,,0.029108421182587572,0.05811835497946927,-0.001691733555181527,independent_steady_state_formula
locus,-1,locus,,0.02941005058893224,0.0587185238770891,-0.001726914757732616,independent_steady_state_formula
locus,-1,locus,,0.029714805561524598,0.05932484704187077,-0.0017628262948163776,independent_steady_state_formula
locus,-1,locus,,0.030022718488335327,0.05993738621719163,-0.0017994832733253742,independent_steady_state_formula
locus,-1,locus,,0.030333822092948097,0.06055620372292846,-0.0018369011103556332,independent_steady_state_formula
locus,-1,locus,,0.030648149438037287,0.06118136245946539,-0.0018750955394804198,independent_steady_state_formula
locus,-1,locus,,0.030965733928881738,0.06181292591168254,-0.0019140826171468411,independent_steady_state_formula
locus,-1,locus,,0.0312866093169149,0.06245095815292372,-0.0019538787291975258,independent_steady_state_formula
locus,-1,locus,,0.0316108097033118,0.06309552384894093,-0.0019945005975196433,independent_steady_state_formula
locus,-1,locus,,0.03193836954261314,0.06374668826181329,-0.002035965286823552,independent_steady_state_formula
locus,-1,locus,,0.032269323646386995,0.06440451725383853,-0.0020782902115534306,independent_steady_state_formula
locus,-1,locus,,0.032603707186928385,0.06506907729139429,-0.0021214931429322306,independent_steady_state_formula
locus,-1,locus,,0.03294155570099728,0.06574043544876708,-0.0021655922161433767,independent_steady_state_formula
locus,-1,locus,,0.03328290509359523,0.06641865941194607,-0.0022106059376516265,independent_steady_state_formula
locus,-1,locus,,0.033627791641781236,0.06710381748237937,-0.0022565531926655707,independent_steady_state_formula
locus,-1,locus,,0.03397625199852708,0.06779597858069003,-0.0023034532527442687,independent_steady_state_formula
locus,-1,locus,,0.03432832319661263,0.06849521225034876,-0.0023513257835505526,independent_steady_state_formula
locus,-1,locus,,0.03468404265256156,0.06920158866130073,-0.0024001908527535747,independent_steady_state_formula
locus,-1,locus,,0.03504344817061773,0.06991517861354316,-0.0024500689380831807,independent_steady_state_formula
locus,-1,locus,,0.03540657794676295,0.07063605354065085,-0.002500980935538775,independent_steady_state_formula
locus,-1,locus,,0.03577347057277616,0.07136428551324629,-0.002552948167755312,independent_steady_state_formula
locus,-1,locus,,0.03614416504033491,0.07209994724241096,-0.0026059923925291417,independent_steady_state_formula
locus,-1,locus,,0.0365187007451591,0.07284311208303444,-0.0026601358115064177,independent_steady_state_formula
locus,-1,locus,,0.036897117491197874,0.07359385403709785,-0.002715401079036866,independent_steady_state_formula
locus,-1,locus,,0.037279455494859746,0.07435224775688776,-0.0027718113111956824,independent_steady_state_formula
locus,-1,locus,,0.03766575538928664,0.07511836854813676,-0.002829390094976403,independent_steady_state_formula
locus,-1,locus,,0.038056058228672175,0.07589229237308702,-0.002888161497657613,independent_steady_state_formula
locus,-1,locus,,0.03845040549262475,0.07667409585347222,-0.002948150076346385,independent_steady_state_formula
locus,-1,locus,,0.03884883909057577,0.07746385627341441,-0.003009380887701365,independent_steady_state_formula
locus,-1,locus,,0.03925140136623363,0.07826165158223054,-0.003071879497838464,independent_steady_state_formula
locus,-1,locus,,0.039658135102083776,0.07906756039714496,-0.0031356719924221436,independent_steady_state_formula
locus,-1,locus,,0.04006908352393545,0.07988166200590276,-0.003200784986945299,independent_steady_state_formula
locus,-1,locus,,0.04048429030551553,0.08070403636927934,-0.003267245637200788,independent_steady_state_formula
locus,-1,locus,,0.040903799573109974,0.08153476412348111,-0.0033350816499476688,independent_steady_state_formula
locus,-1,locus,,0.04132765591025336,0.08237392658243252,-0.003404321293775244,independent_steady_state_formula
locus,-1,locus,,0.04175590436246702,0.08322160573994367,-0.003474993410168024,independent_steady_state_formula
locus,-1,locus,,0.04218859044204627,0.0840778842717534,-0.003547127424774768,independent_steady_state_formula
locus,-1,locus,,0.04262576013289728,0.08494284553744216,-0.003620753358884754,independent_steady_state_formula
locus,-1,locus,,0.04306745989542398,0.08581657358220872,-0.0036959018411144746,independent_steady_state_formula
locus,-1,locus,,0.0435137366714657,0.0866991531385049,-0.003772604119307981,independent_steady_state_formula
locus,-1,locus,,0.04396463788928591,0.0875906696275219,-0.003850892072654074,independent_steady_state_formula
locus,-1,locus,,0.04442021146861271,0.08849120916052226,-0.003930798224023637,independent_steady_state_formula
locus,-1,locus,,0.04488050582573151,0.08940085854001034,-0.004012355752530333,independent_steady_state_formula
locus,-1,locus,,0.04534556987863046,0.09031970526073481,-0.004095598506317958,independent_steady_state_formula
locus,-1,locus,,0.04581545305219928,0.09124783751051643,-0.0041805610155777745,independent_steady_state_formula
locus,-1,locus,,0.04629020528348187,0.09218534417089329,-0.004267278505799078,independent_steady_state_formula
locus,-1,locus,,0.046769877026983424,0.09313231481757644,-0.004355786911256356,independent_steady_state_formula
locus,-1,locus,,0.0472545192600325,0.09408883972070847,-0.00444612288873633,independent_steady_state_formula
locus,-1,locus,,0.04774418348819862,0.09505500984491645,-0.0045383238315082185,independent_steady_state_formula
locus,-1,locus,,0.04823892175076612,0.09603091684915188,-0.004632427883540565,independent_steady_state_formula
locus,-1,locus,,0.04873878662626457,0.09701665308630855,-0.004728473953967924,independent_steady_state_formula
locus,-1,locus,,0.049243831238056625,0.0980123116026103,-0.004826501731810762,independent_steady_state_formula
locus,-1,locus,,0.04975410925998374,0.09901798613675923,-0.004926551700951875,independent_steady_state_formula
locus,-1,locus,,0.05026967492207035,0.10003377111883564,-0.005028665155372657,independent_steady_state_formula
locus,-1,locus,,0.050790583016287215,0.10105976166893983,-0.005132884214652488,independent_steady_state_formula
locus,-1,locus,,0.05131688890237445,0.10209605359556646,-0.005239251839734552,independent_steady_state_formula
locus,-1,locus,,0.05184864851372492,0.10314274339370118,-0.005347811848961335,independent_steady_state_formula
locus,-1,locus,,0.05238591836332856,0.10419992824262926,-0.00545860893438307,independent_steady_state_formula
locus,-1,locus,,0.05292875554977834,0.10526770600344577,-0.0055716886783423155,independent_steady_state_formula
locus,-1,locus,,0.05347721776333844,0.10634617521625626,-0.005687097570337881,independent_steady_state_formula
locus,-1,locus,,0.05403136329207531,0.10743543509705662,-0.005804883024171243,independent_steady_state_formula
locus,-1,locus,,0.054591251028052235,0.10853558553428094,-0.005925093395378566,independent_steady_state_formula
locus,-1,locus,,0.05515694047358816,0.10964672708500506,-0.006047777998951391,independent_steady_state_formula
locus,-1,locus,,0.055728491747581294,0.11076896097079379,-0.006172987127349037,independent_steady_state_formula
locus,-1,locus,,0.05630596559189827,0.1119023890731794,-0.006300772068805653,independent_steady_state_formula
locus,-1,locus,,0.05688942337782955,0.11304711392875808,-0.006431185125934849,independent_steady_state_formula
locus,-1,locus,,0.057478927112611634,0.11420323872389132,-0.0065642796346347355,independent_steady_state_formula
locus,-1,locus,,0.05807453944601694,0.11537086728899872,-0.006700109983296142,independent_steady_state_formula
locus,-1,locus,,0.05867632367701194,0.1165501040924278,-0.006838731632316728,independent_steady_state_formula
locus,-1,locus,,0.059284343760484276,0.11774105423388685,-0.006980201133923571,independent_steady_state_formula
locus,-1,locus,,0.059898664314039576,0.11894382343742549,-0.007124576152306742,independent_steady_state_formula
locus,-1,locus,,0.06051935062486876,0.12015851804394828,-0.007271915484066325,independent_steady_state_formula
locus,-1,locus,,0.06114646865668643,0.1213852450032454,-0.007422279078975148,independent_steady_state_formula
locus,-1,locus,,0.0617800850567412,0.12262411186552441,-0.007575728061059446,independent_steady_state_formula
locus,-1,locus,,0.06242026716289868,0.12387522677242684,-0.007732324749999542,independent_steady_state_formula
locus,-1,locus,,0.06306708301079783,0.1251386984475123,-0.007892132682852456,independent_steady_state_formula
locus,-1,locus,,0.06372060134108144,0.12641463618619314,-0.008055216636098261,independent_steady_state_formula
locus,-1,locus,,0.06438089160670166,0.12770314984510192,-0.008221642648011887,independent_steady_state_formula
locus,-1,locus,,0.06504802398030102,0.1290043498308727,-0.008391478041361748,independent_steady_state_formula
locus,-1,locus,,0.0657220693616702,0.1303183470883185,-0.00856479144643668,independent_steady_state_formula
locus,-1,locus,,0.06640309938528283,0.13164525308798483,-0.008741652824402169,independent_steady_state_formula
locus,-1,locus,,0.06709118642790848,0.13298517981305996,-0.008922133490986939,independent_steady_state_formula
locus,-1,locus,,0.06778640361630463,0.13433823974562203,-0.009106306140500632,independent_steady_state_formula
locus,-1,locus,,0.06848882483498814,0.13570454585220137,-0.009294244870183035,independent_steady_state_formula
locus,-1,locus,,0.06919852473408741,0.13708421156863795,-0.009486025204885265,independent_steady_state_formula
locus,-1,locus,,0.06991557873727586,0.13847735078421158,-0.009681724122082912,independent_steady_state_formula
locus,-1,locus,,0.07064006304978757,0.13988407782502246,-0.009881420077220978,independent_steady_state_formula
locus,-1,locus,,0.07137205466651611,0.14130450743660022,-0.010085193029390163,independent_steady_state_formula
locus,-1,locus,,0.0721116313801971,0.1427387547657165,-0.010293124467333702,independent_steady_state_formula
locus,-1,locus,,0.07285887178967577,0.1441869353413792,-0.010505297435783819,independent_steady_state_formula
locus,-1,locus,,0.07361385530826002,0.1456491650549821,-0.010721796562126334,independent_steady_state_formula
locus,-1,locus,,0.07437666217216012,0.14712556013958622,-0.01094270808339183,independent_steady_state_formula
locus,-1,locus,,0.07514737344901586,0.14861623714830643,-0.011168119873571287,independent_steady_state_formula
locus,-1,locus,,0.07592607104651203,0.1501213129317777,-0.011398121471253816,independent_steady_state_formula
locus,-1,locus,,0.07671283772108324,0.15164090461467403,-0.01163280410758375,independent_steady_state_formula
locus,-1,locus,,0.07750775708670883,0.15317512957125304,-0.01187226073453383,independent_steady_state_formula
locus,-1,locus,,0.07831091362379906,0.15472410539989762,-0.012116586053490964,independent_steady_state_formula
locus,-1,locus,,0.07912239268817323,0.15628794989662695,-0.01236587654415046,independent_steady_state_formula
locus,-1,locus,,0.07994228052013093,0.15786678102754745,-0.01262023049371428,independent_steady_state_formula
locus,-1,locus,,0.08077066425361731,0.15946071690021343,-0.012879748026388261,independent_steady_state_formula
locus,-1,locus,,0.08160763192548323,0.1610698757338684,-0.013144531133172857,independent_steady_state_formula
locus,-1,locus,,0.08245327248484144,0.1626943758285346,-0.013414683701941365,independent_steady_state_formula
locus,-1,locus,,0.08330767580251966,0.16433433553292026,-0.013690311547799008,independent_steady_state_formula
locus,-1,locus,,0.08417093268061168,0.16598987321111205,-0.01397152244371578,independent_steady_state_formula
locus,-1,locus,,0.08504313486212736,0.16766110720802005,-0.014258426151425243,independent_steady_state_formula
locus,-1,locus,,0.08592437504074267,0.16934815581354168,-0.014551134452580883,independent_steady_state_formula
locus,-1,locus,,0.08681474687065076,0.1710511372254109,-0.014849761180160997,independent_steady_state_formula
locus,-1,locus,,0.08771434497651509,0.17277016951069793,-0.015154422250112346,independent_steady_state_formula
locus,-1,locus,,0.08862326496352572,0.17450537056592383,-0.015465235693222112,independent_steady_state_formula
locus,-1,locus,,0.0895416034275598,0.17625685807575547,-0.015782321687206988,independent_steady_state_formula
locus,-1,locus,,0.09046945796544731,0.17802474947024263,-0.016105802589007404,independent_steady_state_formula
locus,-1,locus,,0.09140692718534321,0.17980916188056187,-0.01643580296727411,independent_steady_state_formula
locus,-1,locus,,0.09235411071720712,0.18161021209322892,-0.01677244963503353,independent_steady_state_formula
locus,-1,locus,,0.09331110922339146,0.18342801650274107,-0.017115871682517325,independent_steady_state_formula
locus,-1,locus,,0.09427802440933945,0.18526269106261195,-0.017466200510140844,independent_steady_state_formula
locus,-1,locus,,0.09525495903439386,0.1871143512347583,-0.01782356986161409,independent_steady_state_formula
locus,-1,locus,,0.09624201692271785,0.1889831119371999,-0.018188115857167876,independent_steady_state_formula
locus,-1,locus,,0.09723930297432885,0.19086908749003156,-0.01855997702687686,independent_steady_state_formula
locus,-1,locus,,0.09824692317624696,0.19277239155962753,-0.018939294344060123,independent_steady_state_formula
locus,-1,locus,,0.09926498461375867,0.19469313710103545,-0.01932621125873869,independent_steady_state_formula
locus,-1,locus,,0.10029359548179748,0.19663143629852012,-0.019720873731128605,independent_steady_state_formula
locus,-1,locus,,0.1013328650964423,0.1985874005042131,-0.020123430265146583,independent_steady_state_formula
locus,-1,locus,,0.1023829039065351,0.20056114017482676,-0.020534031941904403,independent_steady_state_formula
locus,-1,locus,,0.10344382350541889,0.20255276480638976,-0.020952832453166807,independent_steady_state_formula
locus,-1,locus,,0.1045157366427974,0.20456238286696024,-0.02137998813474631,independent_steady_state_formula
locus,-1,locus,,0.1055987572367175,0.20659010172727324,-0.021815657999807097,independent_steady_state_formula
locus,-1,locus,,0.10669300038567603,0.20863602758927935,-0.022260003772048894,independent_steady_state_formula
locus,-1,locus,,0.10779858238085184,0.21070026541252923,-0.02271318991873988,independent_steady_state_formula
locus,-1,locus,,0.10891562071846472,0.21278291883836095,-0.02317538368356678,independent_steady_state_formula
locus,-1,locus,,0.11004423411226237,0.21488409011184456,-0.023646755119268306,independent_steady_state_formula
locus,-1,locus,,0.11118454250613675,0.21700388000144083,-0.024127477120016796,independent_steady_state_formula
locus,-1,locus,,0.11233666708687116,0.21914238771632819,-0.024617725453511204,independent_steady_state_formula
locus,-1,locus,,0.11350073029701947,0.22129971082135436,-0.025117678792742945,independent_steady_state_formula
locus,-1,locus,,0.11467685584791865,0.22347594514956776,-0.025627518747394357,independent_steady_state_formula
locus,-1,locus,,0.11586516873283638,0.22567118471228426,-0.026147429894827903,independent_steady_state_formula
locus,-1,locus,,0.11706579524025465,0.22788552160664577,-0.026677599810622222,independent_steady_state_formula
locus,-1,locus,,0.11827886296729122,0.23011904592062615,-0.027218219098609536,independent_steady_state_formula
locus,-1,locus,,0.11950450083325997,0.2323718456354411,-0.02776948142036673,independent_steady_state_formula
locus,-1,locus,,0.12074283909337195,0.23464400652531964,-0.028331583524110786,independent_steady_state_formula
locus,-1,locus,,0.12199400935257823,0.23693561205459326,-0.0289047252729469,independent_steady_state_formula
locus,-1,locus,,0.12325814457955632,0.23924674327206258,-0.029489109672415883,independent_steady_state_formula
locus,-1,locus,,0.12453537912084145,0.24157747870259838,-0.030084942897285093,independent_steady_state_formula
locus,-1,locus,,0.12582584871510435,0.2439278942359383,-0.030692434317525146,independent_steady_state_formula
locus,-1,locus,,0.12712969050757691,0.24629806301263857,-0.031311796523412413,independent_steady_state_formula
locus,-1,locus,,0.12844704306462731,0.24868805530714216,-0.03194324534969491,independent_steady_state_formula
locus,-1,locus,,0.1297780463884863,0.25109793840792755,-0.0325869998987573,independent_steady_state_formula
locus,-1,locus,,0.13112284193212598,0.2535277764946995,-0.033243282562717844,independent_steady_state_formula
locus,-1,locus,,0.13248157261429266,0.25597763051258904,-0.033912319044388135,independent_steady_state_formula
locus,-1,locus,,0.13385438283469586,0.2584475580433293,-0.03459433837702408,independent_steady_state_formula
locus,-1,locus,,0.13524141848935423,0.26093761317337455,-0.03528957294279358,independent_steady_state_formula
locus,-1,locus,,0.13664282698610075,0.2634478463589331,-0.03599825848988454,independent_steady_state_formula
locus,-1,locus,,0.1380587572602487,0.2659783042878871,-0.03672063414817397,independent_steady_state_formula
locus,-1,locus,,0.13948935979041963,0.268529029738573,-0.0374569424433761,independent_steady_state_formula
locus,-1,locus,,0.14093478661453576,0.2711000614353987,-0.038207429309585456,independent_steady_state_formula
locus,-1,locus,,0.14239519134597767,0.2736914339012775,-0.038972344100127405,independent_steady_state_formula
locus,-1,locus,,0.14387072918990976,0.2763031773068596,-0.03975193959662682,independent_steady_state_formula
locus,-1,locus,,0.14536155695977473,0.2789353173165473,-0.04054647201620213,independent_steady_state_formula
locus,-1,locus,,0.14686783309395893,0.28158787493127907,-0.04135620101668967,independent_steady_state_formula
locus,-1,locus,,0.14838971767263057,0.2842608663280759,-0.042181389699800564,independent_steady_state_formula
locus,-1,locus,,0.1499273724347522,0.2869543026963423,-0.04302230461210913,independent_steady_state_formula
locus,-1,locus,,0.15148096079526976,0.28966819007092115,-0.04387921574376996,independent_steady_state_formula
locus,-1,locus,,0.15305064786247935,0.2924025291619029,-0.04475239652485675,independent_steady_state_formula
locus,-1,locus,,0.15463660045557434,0.29515731518119714,-0.04564212381921481,independent_steady_state_formula
locus,-1,locus,,0.1562389871223742,0.2979325376658746,-0.04654867791571484,independent_steady_state_formula
locus,-1,locus,,0.1578579781572368,0.30072818029829573,-0.047472342516793935,independent_steady_state_formula
locus,-1,locus,,0.15949374561915672,0.3035442207230464,-0.04841340472416671,independent_steady_state_formula
locus,-1,locus,,0.16114646335005073,0.30638063036070323,-0.0493721550215865,independent_steady_state_formula
locus,-1,locus,,0.1628163069932331,0.30923737421846226,-0.05034888725453446,independent_steady_state_formula
locus,-1,locus,,0.16450345401208197,0.3121144106976637,-0.05134389860671119,independent_steady_state_formula
locus,-1,locus,,0.16620808370889953,0.3150116913982573,-0.052357489573203575,independent_steady_state_formula
locus,-1,locus,,0.16793037724396728,0.3179291609202552,-0.05338996393019643,independent_steady_state_formula
locus,-1,locus,,0.16967051765479912,0.3208667566622274,-0.05444162870109659,independent_steady_state_formula
locus,-1,locus,,0.17142868987559357,0.3238244086169022,-0.05551279411893441,independent_steady_state_formula
locus,-1,locus,,0.17320508075688776,0.32680203916393913,-0.056603773584905676,independent_steady_state_formula
locus,-1,locus,,0.17499987908541517,0.32979956285995266,-0.0577148836229145,independent_steady_state_formula
locus,-1,locus,,0.17681327560416896,0.33281688622586836,-0.05884644382997581,independent_steady_state_formula
locus,-1,locus,,0.17864546303267312,0.3358539075317064,-0.05999877682233427,independent_steady_state_formula
locus,-1,locus,,0.1804966360874641,0.3389105165788913,-0.061172208177154616,independent_steady_state_formula
locus,-1,locus,,0.18236699150278424,0.34198659448019836,-0.06236706636963646,independent_steady_state_formula
locus,-1,locus,,0.1842567280514897,0.3450820134374551,-0.0635836827054057,independent_steady_state_formula
locus,-1,locus,,0.18616604656617533,0.3481966365171264,-0.06482239124803298,independent_steady_state_formula
locus,-1,locus,,0.18809514996051813,0.3513303174239201,-0.06608352874152869,independent_steady_state_formula
locus,-1,locus,,0.190044243250842,0.35448290027256324,-0.06736743452766296,independent_steady_state_formula
locus,-1,locus,,0.19201353357790593,0.35765421935790487,-0.06867445045795881,independent_steady_state_formula
locus,-1,locus,,0.1940032302289181,0.36084409892351726,-0.07000492080020562,independent_steady_state_formula
locus,-1,locus,,0.19601354465977774,0.3640523529289748,-0.07135919213934078,independent_steady_state_formula
locus,-1,locus,,0.19804469051754794,0.36727878481600285,-0.07273761327254637,independent_steady_state_formula
locus,-1,locus,,0.20009688366316092,0.37052318727370004,-0.07414053509840915,independent_steady_state_formula
locus,-1,locus,,0.20217034219435878,0.3737853420030515,-0.07556831049999235,independent_steady_state_formula
locus,-1,locus,,0.20426528646887207,0.37706501948095916,-0.07702129422166896,independent_steady_state_formula
locus,-1,locus,,0.2063819391278382,0.38036197872403193,-0.07849984273956724,independent_steady_state_formula
locus,-1,locus,,0.2085205251194628,0.38367596705238965,-0.080004314125482,independent_steady_state_formula
locus,-1,locus,,0.21068127172292633,0.3870067198537483,-0.08153506790410597,independent_steady_state_formula
locus,-1,locus,,0.21286440857253808,0.39035396034806624,-0.08309246490343909,independent_steady_state_formula
locus,-1,locus,,0.21507016768214074,0.3937173993530493,-0.08467686709823667,independent_steady_state_formula
locus,-1,locus,,0.2172987834697678,0.3970967350508199,-0.08628863744635987,independent_steady_state_formula
locus,-1,locus,,0.2195504927825564,0.4004916527560772,-0.0879281397178972,independent_steady_state_formula
locus,-1,locus,,0.2218255349219183,0.4039018246860826,-0.08959573831692914,independent_steady_state_formula
locus,-1,locus,,0.22412415166897195,0.4073269097328254,-0.09129179809581342,independent_steady_state_formula
locus,-1,locus,,0.22644658731023762,0.4107665532377341,-0.09301668416187392,independent_steady_state_formula
locus,-1,locus,,0.2287930886635993,0.4142203867693158,-0.09477076167638246,independent_steady_state_formula
locus,-1,locus,,0.23116390510453516,0.4176880279041204,-0.09655439564572853,independent_steady_state_formula
locus,-1,locus,,0.23355928859262023,0.42116908001144215,-0.09836795070468078,independent_steady_state_formula
locus,-1,locus,,0.23597949369830343,0.42466313204218314,-0.10021179089165015,independent_steady_state_formula
locus,-1,locus,,0.23842477762996211,0.428169758322324,-0.10208627941587473,independent_steady_state_formula
locus,-1,locus,,0.2408954002612371,0.43168851835145505,-0.10399177841645416,independent_steady_state_formula
locus,-1,locus,,0.2433916241586508,0.4352189566068412,-0.10592864871317244,independent_steady_state_formula
locus,-1,locus,,0.24591371460951159,0.4387606023535067,-0.10789724954905766,independent_steady_state_formula
locus,-1,locus,,0.2484619396501074,0.4423129694608395,-0.1098979383246389,independent_steady_state_formula
locus,-1,locus,,0.25103657009419134,0.4458755562262294,-0.11193107032387238,independent_steady_state_formula
locus,-1,locus,,0.2536378795617624,0.44944784520627,-0.11399699843172155,independent_steady_state_formula
locus,-1,locus,,0.256266144508145,0.4530293030560655,-0.1160960728433899,independent_steady_state_formula
locus,-1,locus,,0.25892164425336883,0.4566193803771955,-0.11822864076521791,independent_steady_state_formula
locus,-1,locus,,0.26160466101185403,0.4602175115749087,-0.12039504610727302,independent_steady_state_formula
locus,-1,locus,,0.26431547992240373,0.4638231147251215,-0.12259562916767462,independent_steady_state_formula
locus,-1,locus,,0.26705438907850704,0.4674355914518138,-0.12483072630871475,independent_steady_state_formula
locus,-1,locus,,0.26982167955895653,0.4710543268154224,-0.1271006696248509,independent_steady_state_formula
locus,-1,locus,,0.2726176454587826,0.4746786892128438,-0.1294057866026667,independent_steady_state_formula
locus,-1,locus,,0.2754425839205087,0.4783080302896656,-0.13174639977291444,independent_steady_state_formula
locus,-1,locus,,0.27829679516573014,0.4819416848652544,-0.13412282635477255,independent_steady_state_formula
locus,-1,locus,,0.2811805825270205,0.4855789708713359,-0.13653537789247336,independent_steady_state_formula
locus,-1,locus,,0.28409425248016823,0.48921918930470737,-0.13898435988447475,independent_steady_state_formula
locus,-1,locus,,0.28703811467674745,0.49286162419472795,-0.14147007140537432,independent_steady_state_formula
