series_kind,branch,alpha,gamma_prime,y,z,provenance
locus,not_applicable,0.25,0.6499405254259227,0.26830186532829414,-0.17438025532422666,independent_steady_state_formula
locus,not_applicable,0.25,0.6564091815873626,0.27003022284399797,-0.17725031758088183,independent_steady_state_formula
locus,not_applicable,0.25,0.6629422182742474,0.2717541659129416,-0.18015730957559334,independent_steady_state_formula
locus,not_applicable,0.25,0.669540276245948,0.2734732680548135,-0.183101367439302,independent_steady_state_formula
locus,not_applicable,0.25,0.6762040026391165,0.2751870964152905,-0.18608261607065588,independent_steady_state_formula
locus,not_applicable,0.25,0.6829340510311525,0.2768952118941621,-0.1891011687700095,independent_steady_state_formula
locus,not_applicable,0.25,0.6897310815043095,0.2785971692834115,-0.19215712687388659,independent_steady_state_formula
locus,not_applicable,0.25,0.6965957607104347,0.28029251741540384,-0.19525057939042603,independent_steady_state_formula
locus,not_applicable,0.25,0.703528761936353,0.28198079932132447,-0.19838160263635463,independent_steady_state_formula
locus,not_applicable,0.25,0.7105307651699064,0.2836615523999917,-0.2015502598760496,independent_steady_state_formula
locus,not_applicable,0.25,0.7176024571666424,0.2853343085971569,-0.2047566009632648,independent_steady_state_formula
locus,not_applicable,0.25,0.7247445315171737,0.2869985945953895,-0.20800066198612285,independent_steady_state_formula
locus,not_applicable,0.25,0.7319576887152052,0.28865393201462597,-0.2112824649159816,independent_steady_state_formula
locus,not_applicable,0.25,0.7392426362262379,0.2902998376234459,-0.21460201726080497,independent_steady_state_formula
locus,not_applicable,0.25,0.7466000885569564,0.2919358235611214,-0.21795931172368121,independent_steady_state_formula
locus,not_applicable,0.25,0.7540307673253107,0.29356139757046423,-0.22135432586714776,independent_steady_state_formula
locus,not_applicable,0.25,0.7615354013312879,0.29517606324147694,-0.22478702178398777,independent_steady_state_formula
locus,not_applicable,0.25,0.7691147266283956,0.2967793202657945,-0.2282573457751876,independent_steady_state_formula
locus,not_applicable,0.25,0.7767694865958534,0.29837066470187945,-0.2317652280357424,independent_steady_state_formula
locus,not_applicable,0.25,0.7845004320115027,0.29994958925091186,-0.2353105823490131,independent_steady_state_formula
locus,not_applicable,0.25,0.7923083211254456,0.3015155835432942,-0.23889330579034648,independent_steady_state_formula
locus,not_applicable,0.25,0.8001939197344098,0.3030681344356642,-0.2425132784406692,independent_steady_state_formula
locus,not_applicable,0.25,0.8081580012568608,0.3046067263182875,-0.2461703631107828,independent_steady_state_formula
locus,not_applicable,0.25,0.8162013468088576,0.30613084143267594,-0.2498644050770789,independent_steady_state_formula
locus,not_applicable,0.25,0.8243247452806648,0.3076399601992511,-0.2535952318294015,independent_steady_state_formula
locus,not_applicable,0.25,0.8325289934141262,0.3091335615548473,-0.25736265283178084,independent_steady_state_formula
locus,not_applicable,0.25,0.8408148958808117,0.31061112329982227,-0.261166459296762,independent_steady_state_formula
locus,not_applicable,0.25,0.8491832653609354,0.3120721224545162,-0.2650064239740438,independent_steady_state_formula
locus,not_applicable,0.25,0.8576349226230653,0.3135160356247736,-0.2688823009541429,independent_steady_state_formula
locus,not_applicable,0.25,0.8661706966046248,0.31494233937621446,-0.2727938254877858,independent_steady_state_formula
locus,not_applicable,0.25,0.8747914244931924,0.316350510616914,-0.27674071382171894,independent_steady_state_formula
locus,not_applicable,0.25,0.8834979518086176,0.31774002698812415,-0.2807226630516226,independent_steady_state_formula
locus,not_applicable,0.25,0.8922911324859434,0.31911036726263914,-0.2847393509927856,independent_steady_state_formula
locus,not_applicable,0.25,0.9011718289591643,0.32046101175038494,-0.28879043606919863,independent_steady_state_formula
locus,not_applicable,0.25,0.910140912245812,0.3217914427107824,-0.2928755572216874,independent_steady_state_formula
locus,not_applicable,0.25,0.9191992620323853,0.32310114477140683,-0.29699433383569607,independent_steady_state_formula
locus,not_applicable,0.25,0.9283477667606288,0.3243896053524428,-0.301146365689302,independent_steady_state_formula
locus,not_applicable,0.25,0.9375873237146742,0.32565631509640663,-0.3053312329220226,independent_steady_state_formula
locus,not_applicable,0.25,0.946918839109041,0.32690076830258075,-0.30954849602493334,independent_steady_state_formula
locus,not_applicable,0.25,0.9563432281775208,0.3281224633655863,-0.31379769585260514,independent_steady_state_formula
locus,not_applicable,0.25,0.9658614152629433,0.32932090321749047,-0.3180783536573161,independent_steady_state_formula
locus,not_applicable,0.25,0.9754743339078341,0.3304955957728263,-0.32238997114597057,independent_steady_state_formula
locus,not_applicable,0.25,0.9851829269459804,0.33164605437588085,-0.32673203056011607,independent_steady_state_formula
locus,not_applicable,0.25,0.9949881465948985,0.3327717982495851,-0.33110399477940616,independent_steady_state_formula
locus,not_applicable,0.25,1.0048909545492308,0.33387235294532425,-0.33550530744882456,independent_steady_state_formula
locus,not_applicable,0.25,1.0148923220750674,0.3349472507929649,-0.3399353931299321,independent_steady_state_formula
locus,not_applicable,0.25,1.0249932301052074,0.33599603135038336,-0.34439365747635997,independent_steady_state_formula
locus,not_applicable,0.25,1.0351946693353726,0.3370182418517623,-0.34887948743372377,independent_steady_state_formula
locus,not_applicable,0.25,1.0454976403213678,0.33801343765391006,-0.35339225146407677,independent_steady_state_formula
locus,not_applicable,0.25,1.055903153577221,0.3389811826798493,-0.35793129979498883,independent_steady_state_formula
locus,not_applicable,0.25,1.0664122296742915,0.33992104985890753,-0.36249596469326356,independent_steady_state_formula
locus,not_applicable,0.25,1.0770258993413688,0.34083262156253874,-0.3670855607632697,independent_steady_state_formula
locus,not_applicable,0.25,1.0877452035657644,0.3417154900350972,-0.3716993852698018,independent_steady_state_formula
locus,not_applicable,0.25,1.0985711936954172,0.34256925781878367,-0.3763367184853343,independent_steady_state_formula
locus,not_applicable,0.25,1.1095049315420011,0.3433935381719806,-0.3809968240614689,independent_steady_state_formula
locus,not_applicable,0.25,1.1205474894850742,0.34418795548019715,-0.3856789494243354,independent_steady_state_formula
locus,not_applicable,0.25,1.131699950577254,0.34495214565884397,-0.39038232619363145,independent_steady_state_formula
locus,not_applicable,0.25,1.1429634086504439,0.34568575654706724,-0.39510617062494346,independent_steady_state_formula
locus,not_applicable,0.25,1.1543389684231198,0.34638844829187704,-0.39984968407493054,independent_steady_state_formula
locus,not_applicable,0.25,1.1658277456086736,0.34705989372181373,-0.40461205348888796,independent_steady_state_formula
locus,not_applicable,0.25,1.177430867024848,0.347699778709413,-0.4093924519101718,independent_steady_state_formula
locus,not_applicable,0.25,1.1891494707042514,0.3483078025217402,-0.41419003901088824,independent_steady_state_formula
locus,not_applicable,0.25,1.2009847060059784,0.3488836781582835,-0.41900396164321047,independent_steady_state_formula
locus,not_applicable,0.25,1.212937733728336,0.34942713267551445,-0.42383335441062914,independent_steady_state_formula
locus,not_applicable,0.25,1.2250097262227,0.3499379074974464,-0.4286773402583914,independent_steady_state_formula
locus,not_applicable,0.25,1.237201867508491,0.35041575871154296,-0.4335350310823257,independent_steady_state_formula
locus,not_applicable,0.25,1.2495153533893093,0.350860457349357,-0.4384055283552165,independent_steady_state_formula
locus,not_applicable,0.25,1.261951391570216,0.3512717896513061,-0.443287923769826,independent_steady_state_formula
locus,not_applicable,0.25,1.274511201776185,0.35164955731502123,-0.4481812998976311,independent_steady_state_formula
locus,not_applicable,0.25,1.2871960158717375,0.3519935777267368,-0.4530847308622944,independent_steady_state_formula
locus,not_applicable,0.25,1.3000070779817559,0.3523036841752245,-0.457997283026841,independent_steady_state_formula
locus,not_applicable,0.25,1.3129456446135124,0.352579726047806,-0.4629180156934923,independent_steady_state_formula
locus,not_applicable,0.25,1.3260129847799054,0.3528215690080201,-0.46784598181505405,independent_steady_state_formula
locus,not_applicable,0.25,1.3392103801239248,0.3530290951545544,-0.472780228716736,independent_steady_state_formula
locus,not_applicable,0.25,1.3525391250443541,0.3532022031610941,-0.47771979882724436,independent_steady_state_formula
locus,not_applicable,0.25,1.366000526822729,0.35334080839677945,-0.48266373041796967,independent_steady_state_formula
locus,not_applicable,0.25,1.3795959057515492,0.3534448430270058,-0.4876110583490562,independent_steady_state_formula
locus,not_applicable,0.25,1.3933265952637761,0.3535142560943438,-0.4925608148211387,independent_steady_state_formula
locus,not_applicable,0.25,1.4071939420636153,0.35354901357939994,-0.4975120301314984,independent_steady_state_formula
locus,not_applicable,0.25,1.4211993062585997,0.3535490984414818,-0.5024637334333873,independent_steady_state_formula
locus,not_applicable,0.25,1.4353440614929946,0.3535145106389789,-0.5074149534972604,independent_steady_state_formula
locus,not_applicable,0.25,1.4496295950825153,0.35344526712941204,-0.5123647194726411,independent_steady_state_formula
locus,not_applicable,0.25,1.4640573081504007,0.3533414018491527,-0.5173120616493595,independent_steady_state_formula
locus,not_applicable,0.25,1.478628615764835,0.35320296567285614,-0.5222560122168898,independent_steady_state_formula
locus,not_applicable,0.25,1.4933449470777354,0.3530300263527002,-0.5271956060205246,independent_steady_state_formula
locus,not_applicable,0.25,1.508207745464923,0.35282266843756227,-0.5321298813131338,independent_steady_state_formula
locus,not_applicable,0.25,1.5232184686676953,0.35258099317231606,-0.5370578805012703,independent_steady_state_formula
locus,not_applicable,0.25,1.5383785889357908,0.3523051183774702,-0.5419786508843893,independent_steady_state_formula
locus,not_applicable,0.25,1.5536895931717942,0.3519951783094133,-0.5468912453859854,independent_steady_state_formula
locus,not_applicable,0.25,1.5691529830769697,0.3516513235015748,-0.5517947232754606,independent_steady_state_formula
locus,not_applicable,0.25,1.584770275298546,0.35127372058684925,-0.5566881508795656,independent_steady_state_formula
locus,not_applicable,0.25,1.6005430015784754,0.35086255210167105,-0.5615706022822928,independent_steady_state_formula
locus,not_applicable,0.25,1.6164727089036572,0.35041801627216884,-0.5664411600121186,independent_steady_state_formula
locus,not_applicable,0.25,1.632560959657673,0.3499403267828587,-0.5712989157155434,independent_steady_state_formula
locus,not_applicable,0.25,1.6488093317740218,0.34942971252837723,-0.5761429708159022,independent_steady_state_formula
locus,not_applicable,0.25,1.6652194188908838,0.3488864173487856,-0.5809724371564672,independent_steady_state_formula
locus,not_applicable,0.25,1.6817928305074292,0.3483106997490065,-0.585786437626905,independent_steady_state_formula
locus,not_applicable,0.25,1.6985311921416695,0.347702832602989,-0.5905841067721903,independent_steady_state_formula
locus,not_applicable,0.25,1.7154361454898925,0.34706310284322034,-0.595364591383136,independent_steady_state_formula
locus,not_applicable,0.25,1.7325093485876806,0.3463918111362321,-0.6001270510677403,independent_steady_state_formula
locus,not_applicable,0.25,1.7497524759725278,0.3456892715447706,-0.6048706588026018,independent_steady_state_formula
locus,not_applicable,0.25,1.767167218848079,0.3449558111773231,-0.6095946014637131,independent_steady_state_formula
locus,not_applicable,0.25,1.7847552852500084,0.34419176982570915,-0.6142980803359888,independent_steady_state_formula
locus,not_applicable,0.25,1.8025184002135337,0.34339749959146726,-0.6189803116009391,independent_steady_state_formula
locus,not_applicable,0.25,1.8204583059426138,0.34257336450177567,-0.623640526801964,independent_steady_state_formula
locus,not_applicable,0.25,1.8385767619808229,0.3417197401156644,-0.6282779732867866,independent_steady_state_formula
locus,not_applicable,0.25,1.856875545383923,0.34083701312128223,-0.6328919146266083,independent_steady_state_formula
locus,not_applicable,0.25,1.8753564508941667,0.3399255809249894,-0.637481631011626,independent_steady_state_formula
locus,not_applicable,0.25,1.8940212911163126,0.33898585123305736,-0.6420464196225975,independent_steady_state_formula
locus,not_applicable,0.25,1.9128718966954135,0.3380182416267522,-0.6465855949782141,independent_steady_state_formula
locus,not_applicable,0.25,1.9319101164963637,0.33702317913158836,-0.6510984892580817,independent_steady_state_formula
locus,not_applicable,0.25,1.9511378177852357,0.3360010997815289,-0.6555844526011715,independent_steady_state_formula
locus,not_applicable,0.25,1.9705568864124186,0.3349524481789147,-0.6600428533796591,independent_steady_state_formula
locus,not_applicable,0.25,1.9901692269975915,0.33387767705089066,-0.6644730784481226,independent_steady_state_formula
locus,not_applicable,0.25,2.0099767631165144,0.3327772468030985,-0.6688745333681173,independent_steady_state_formula
locus,not_applicable,0.25,2.029981437489703,0.3316516250713867,-0.6732466426082095,independent_steady_state_formula
locus,not_applicable,0.25,2.050185212172965,0.3305012862722878,-0.6775888497195882,independent_steady_state_formula
locus,not_applicable,0.25,2.0705900687498384,0.3293267111529913,-0.6819006174874305,independent_steady_state_formula
locus,not_applicable,0.25,2.091198008525955,0.3281283863415303,-0.6861814280582433,independent_steady_state_formula
locus,not_applicable,0.25,2.11201105272531,0.32690680389788607,-0.690430783043441,independent_steady_state_formula
locus,not_applicable,0.25,2.133031242688519,0.3256624608666899,-0.6946482035994768,independent_steady_state_formula
locus,not_applicable,0.25,2.1542606400730238,0.32439585883219074,-0.6988332304848734,independent_steady_state_formula
locus,not_applicable,0.25,2.1757013270553034,0.32310750347613193,-0.7029854240945462,independent_steady_state_formula
locus,not_applicable,0.25,2.1973554065350904,0.3217979041391607,-0.7071043644718455,independent_steady_state_formula
locus,not_applicable,0.25,2.2192250023416324,0.32046757338637044,-0.7111896512987853,independent_steady_state_formula
locus,not_applicable,0.25,2.2413122594419814,0.3191170265775554,-0.7152409038649475,independent_steady_state_formula
locus,not_applicable,0.25,2.2636193441513845,0.317746781442728,-0.7192577610156012,independent_steady_state_formula
locus,not_applicable,0.25,2.28614844434575,0.3163573576634296,-0.7232398810795816,independent_steady_state_formula
locus,not_applicable,0.25,2.308901769676234,0.3149492764603359,-0.727186941777519,independent_steady_state_formula
locus,not_applicable,0.25,2.3318815517859703,0.31352306018763265,-0.731098640111023,independent_steady_state_formula
locus,not_applicable,0.25,2.355090044528938,0.3120792319346139,-0.7349746922334466,independent_steady_state_formula
locus,not_applicable,0.25,2.378529524191026,0.31061831513492205,-0.7388148333028844,independent_steady_state_formula
locus,not_applicable,0.25,2.4022022897132898,0.3091408331838281,-0.7426188173180661,independent_steady_state_formula
locus,not_applicable,0.25,2.426110662917431,0.307647309063918,-0.746386416937826,independent_steady_state_formula
locus,not_applicable,0.25,2.4502569887335195,0.30613826497952773,-0.750117423284842,independent_steady_state_formula
locus,not_applicable,0.25,2.4746436354299925,0.3046142220002386,-0.7538116457343492,independent_steady_state_formula
locus,not_applicable,0.25,2.4992729948459202,0.3030756997137204,-0.7574689116885328,independent_steady_state_formula
locus,not_applicable,0.25,2.5241474826256067,0.30152321588818115,-0.7610890663373298,independent_steady_state_formula
locus,not_applicable,0.25,2.5492695384555137,0.29995728614465417,-0.764671972406351,independent_steady_state_formula
locus,not_applicable,0.25,2.5746416263035408,0.2983784236393309,-0.7682175098926539,independent_steady_state_formula
locus,not_applicable,0.25,2.6002662346607033,0.29678713875611745,-0.7717255757890932,independent_steady_state_formula
locus,not_applicable,0.25,2.626145876785187,0.2951839388095702,-0.7751960837979637,independent_steady_state_formula
locus,not_applicable,0.25,2.652283090948858,0.29356932775834005,-0.7786289640346684,independent_steady_state_formula
locus,not_applicable,0.25,2.678680440686214,0.29194380592922964,-0.7820241627221195,independent_steady_state_formula
locus,not_applicable,0.25,2.705340515045812,0.2903078697519462,-0.7853816418765827,independent_steady_state_formula
locus,not_applicable,0.25,2.732265928844214,0.2886620115046064,-0.7887013789856726,independent_steady_state_formula
locus,not_applicable,0.25,2.7594593229224307,0.28700671907003333,-0.7919833666791825,independent_steady_state_formula
locus,not_applicable,0.25,2.7869233644049447,0.2853424757028556,-0.7952276123934386,independent_steady_state_formula
locus,not_applicable,0.25,2.814660746961302,0.28366975980740594,-0.7984341380298463,independent_steady_state_formula
locus,not_applicable,0.25,2.8426741910703033,0.2819890447263916,-0.8016029796082828,independent_steady_state_formula
locus,not_applicable,0.25,2.8709664442868275,0.28030079854029394,-0.804734186915986,independent_steady_state_formula
locus,not_applicable,0.25,2.899540281511322,0.27860548387743056,-0.807827823152563,independent_steady_state_formula
locus,not_applicable,0.25,2.928398505261949,0.2769035577346043,-0.8108839645717311,independent_steady_state_formula
locus,not_applicable,0.25,2.957543945949464,0.27519547130823896,-0.8139027001203916,independent_steady_state_formula
locus,not_applicable,0.25,2.986979462154824,0.27348166983589073,-0.8168841310756121,independent_steady_state_formula
locus,not_applicable,0.25,3.01670794090955,0.2717625924480102,-0.8198283706800781,independent_steady_state_formula
locus,not_applicable,0.25,3.0467322979789,0.27003867202981185,-0.8227355437765592,independent_steady_state_formula
locus,not_applicable,0.25,3.0770554781478294,0.2683103350931021,-0.8256057864419097,independent_steady_state_formula
locus,not_applicable,0.25,3.107680455509826,0.2665780016578967,-0.8284392456211116,independent_steady_state_formula
locus,not_applicable,0.25,3.1386102337586066,0.26484208514365487,-0.8312360787618434,independent_steady_state_formula
locus,not_applicable,0.25,3.1698478464827184,0.2631029922699433,-0.8339964534500393,independent_steady_state_formula
locus,not_applicable,0.25,3.2013963574630697,0.2613611229663353,-0.8367205470468833,independent_steady_state_formula
locus,not_applicable,0.25,3.2332588609734385,0.25961687029133973,-0.8394085463276659,independent_steady_state_formula
locus,not_applicable,0.25,3.2654384820839386,0.25787062036015346,-0.8420606471229031,independent_steady_state_formula
locus,not_applicable,0.25,3.2979383769675397,0.25612275228101394,-0.8446770539621064,independent_steady_state_formula
locus,not_applicable,0.25,3.33076173320962,0.2543736380999322,-0.8472579797205666,independent_steady_state_formula
locus,not_applicable,0.25,3.3639117701206014,0.2526236427535759,-0.8498036452694959,independent_steady_state_formula
locus,not_applicable,0.25,3.3973917390517134,0.2508731240300689,-0.852314279129852,independent_steady_state_formula
locus,not_applicable,0.25,3.4312049237138633,0.2491224325374722,-0.8547901171301495,independent_steady_state_formula
locus,not_applicable,0.25,3.4653546404997173,0.24737191167970302,-0.857231402068545,independent_steady_state_formula
locus,not_applicable,0.25,3.499844238808967,0.24562189763965195,-0.8596383833794617,independent_steady_state_formula
locus,not_applicable,0.25,3.534677101376838,0.24387271936925367,-0.8620113168050005,independent_steady_state_formula
locus,not_applicable,0.25,3.569856644605867,0.24212469858626426,-0.8643504640713682,independent_steady_state_formula
locus,not_applicable,0.25,3.6053863189009934,0.24037814977750022,-0.8666560925705331,independent_steady_state_formula
locus,not_applicable,0.25,3.6412696090079555,0.23863338020829408,-0.8689284750473018,independent_steady_state_formula
locus,not_applicable,0.25,3.6775100343550857,0.23689068993791837,-0.8711678892919942,independent_steady_state_formula
locus,not_applicable,0.25,3.7141111493984944,0.23515037184073548,-0.8733746178388774,independent_steady_state_formula
locus,not_applicable,0.25,3.7510765439706857,0.23341271163282923,-0.8755489476704993,independent_steady_state_formula
locus,not_applicable,0.25,3.7884098436326616,0.23167798790387648,-0.8776911699280544,independent_steady_state_formula
locus,not_applicable,0.25,3.8261147100294974,0.2299464721540213,-0.8798015796278892,independent_steady_state_formula
locus,not_applicable,0.25,3.8641948412494864,0.2282184288355123,-0.8818804753842496,independent_steady_state_formula
locus,not_applicable,0.25,3.902653972186847,0.2264941153988719,-0.8839281591383535,independent_steady_state_formula
locus,not_applicable,0.25,3.9414958749080387,0.22477378234336673,-0.8859449358938573,independent_steady_state_formula
locus,not_applicable,0.25,3.980724359021724,0.22305767327155135,-0.8879311134587733,independent_steady_state_formula
locus,not_applicable,0.25,4.020343272052427,0.22134602494766353,-0.8898870021938877,independent_steady_state_formula
locus,not_applicable,0.25,4.060356499817879,0.21963906735965288,-0.8918129147677035,independent_steady_state_formula
locus,not_applicable,0.25,4.10076796681015,0.21793702378462643,-0.8937091659179379,independent_steady_state_formula
locus,not_applicable,0.25,4.141581636580562,0.21624011085750294,-0.8955760722195791,independent_steady_state_formula
locus,not_applicable,0.25,4.182801512128426,0.21454853864267026,-0.8974139518595053,independent_steady_state_formula
locus,not_applicable,0.25,4.2244316362936765,0.21286251070844467,-0.8992231244176552,independent_steady_state_formula
locus,not_applicable,0.25,4.266476092153364,0.21118222420413862,-0.901003910654729,independent_steady_state_formula
locus,not_applicable,0.25,4.308939003422141,0.20950786993954448,-0.9027566323063965,independent_steady_state_formula
locus,not_applicable,0.25,4.351824534856712,0.2078396324666504,-0.904481611883971,independent_steady_state_formula
locus,not_applicable,0.25,4.395136892664306,0.20617769016340873,-0.9061791724815083,independent_steady_state_formula
locus,not_applicable,0.25,4.438880324915238,0.204522215319381,-0.9078496375892782,independent_steady_state_formula
locus,not_applicable,0.25,4.4830591219595375,0.2028733742230933,-0.9094933309135492,independent_steady_state_formula
locus,not_applicable,0.25,4.527677616847756,0.20123132725093512,-0.9111105762026247,independent_steady_state_formula
locus,not_applicable,0.25,4.572740185755952,0.19959622895744558,-0.9127016970790572,independent_steady_state_formula
locus,not_applicable,0.25,4.618251248414908,0.19796822816683352,-0.9142670168779662,independent_steady_state_formula
locus,not_applicable,0.25,4.664215268543605,0.1963474680655846,-0.9158068584913776,independent_steady_state_formula
locus,not_applicable,0.25,4.71063675428705,0.19473408629601224,-0.9173215442185013,independent_steady_state_formula
locus,not_applicable,0.25,4.757520258658399,0.19312821505061836,-0.9188113956218529,independent_steady_state_formula
locus,not_applicable,0.25,4.804870379985544,0.1915299811671296,-0.9202767333891301,independent_steady_state_formula
locus,not_applicable,0.25,4.8526917623621,0.18993950622408529,-0.9217178772007435,independent_steady_state_formula
locus,not_applicable,0.25,4.900989096102903,0.18835690663685578,-0.9231351456029027,independent_steady_state_formula
locus,not_applicable,0.25,4.949767118204048,0.186782293753975,-0.9245288558861547,independent_steady_state_formula
locus,not_applicable,0.25,4.9990306128074655,0.18521577395367883,-0.925899323969268,independent_steady_state_formula
locus,not_applicable,0.25,5.048784411670172,0.18365744874054046,-0.9272468642883543,independent_steady_state_formula
locus,not_applicable,0.25,5.099033394638159,0.18210741484210557,-0.9285717896911211,independent_steady_state_formula
locus,not_applicable,0.25,5.149782490125009,0.18056576430542934,-0.9298744113361394,independent_steady_state_formula
locus,not_applicable,0.25,5.201036675595269,0.1790325845934254,-0.9311550385970179,independent_steady_state_formula
locus,not_applicable,0.25,5.252800978052661,0.17750795868093933,-0.9324139789713694,independent_steady_state_formula
locus,not_applicable,0.25,5.305080474533097,0.17599196515046706,-0.9336515379944519,independent_steady_state_formula
locus,not_applicable,0.25,5.3578802926026565,0.1744846782874373,-0.9348680191573749,independent_steady_state_formula
locus,not_applicable,0.25,5.41120561086049,0.17298616817498796,-0.9360637238297512,independent_steady_state_formula
locus,not_applicable,0.25,5.465061659446733,0.17149650078816583,-0.9372389511866815,independent_steady_state_formula
locus,not_applicable,0.25,5.5194537205554965,0.1700157380874846,-0.9383939981399558,independent_steady_state_formula
locus,not_applicable,0.25,5.574387128952912,0.16854393811178245,-0.9395291592733562,independent_steady_state_formula
locus,not_applicable,0.25,5.6298672725003875,0.16708115507031823,-0.9406447267819468,independent_steady_state_formula
locus,not_applicable,0.25,5.685899592683042,0.16562743943405672,-0.9417409904152384,independent_steady_state_formula
locus,not_applicable,0.25,5.742489585143405,0.16418283802609057,-0.9428182374241117,independent_steady_state_formula
locus,not_applicable,0.25,5.799642800220423,0.16274739411115396,-0.9438767525113897,independent_steady_state_formula
locus,not_applicable,0.25,5.85736484349386,0.16132114748418375,-0.9449168177859458,independent_steady_state_formula
locus,not_applicable,0.25,5.915661376334058,0.15990413455789088,-0.945938712720239,independent_steady_state_formula
locus,not_applicable,0.25,5.9745381164572215,0.15849638844930225,-0.9469427141111664,independent_steady_state_formula
locus,not_applicable,0.25,6.034000838486213,0.15709793906524183,-0.9479290960441252,independent_steady_state_formula
locus,not_applicable,0.25,6.094055374516913,0.15570881318671972,-0.9488981298601793,independent_steady_state_formula
locus,not_applicable,0.25,6.154707614690259,0.15432903455220054,-0.9498500841262246,independent_steady_state_formula
locus,not_applicable,0.25,6.215963507769916,0.15295862393972778,-0.9507852246080498,independent_steady_state_formula
locus,not_applicable,0.25,6.27782906172575,0.1515975992478796,-0.9517038142461923,independent_steady_state_formula
locus,not_applicable,0.25,6.340310344323087,0.15024597557553676,-0.9526061131344896,independent_steady_state_formula
locus,not_applicable,0.25,6.403413483717832,0.14890376530044527,-0.9534923785012267,independent_steady_state_formula
locus,not_applicable,0.25,6.46714466905752,0.14757097815655748,-0.9543628646927845,independent_steady_state_formula
locus,not_applicable,0.25,6.5315101510883675,0.1462476213101384,-0.9552178231596965,independent_steady_state_formula
locus,not_applicable,0.25,6.596516242768304,0.14493369943462703,-0.9560575024450166,independent_steady_state_formula
locus,not_applicable,0.25,6.662169319886181,0.14362921478424123,-0.9568821481749146,independent_steady_state_formula
locus,not_applicable,0.25,6.728475821687089,0.14233416726632056,-0.9576920030514038,independent_steady_state_formula
locus,not_applicable,0.25,6.795442251503921,0.1410485545124004,-0.9584873068471196,independent_steady_state_formula
locus,not_applicable,0.25,6.8630751773952445,0.13977237194801287,-0.9592682964020625,independent_steady_state_formula
locus,not_applicable,0.25,6.931381232789451,0.13850561286121413,-0.9600352056222208,independent_steady_state_formula
locus,not_applicable,0.25,7.00036711713539,0.1372482684698342,-0.9607882654799974,independent_steady_state_formula
locus,not_applicable,0.25,7.070039596559447,0.13600032798745207,-0.961527704016358,independent_steady_state_formula
locus,not_applicable,0.25,7.14040550452916,0.13476177868809655,-0.962253746344625,independent_steady_state_formula
locus,not_applicable,0.25,7.2114717425234405,0.13353260596967736,-0.9629666146558451,independent_steady_state_formula
locus,not_applicable,0.25,7.283245280709497,0.13231279341614846,-0.963666528225654,independent_steady_state_formula
locus,not_applicable,0.25,7.3557331586264265,0.13110232285841236,-0.9643537034225712,independent_steady_state_formula
locus,not_applicable,0.25,7.428942485875677,0.12990117443396823,-0.9650283537176539,independent_steady_state_formula
locus,not_applicable,0.25,7.502880442818352,0.128709326645314,-0.9656906896954455,independent_steady_state_formula
locus,not_applicable,0.25,7.577554281279452,0.12752675641710964,-0.9663409190661509,independent_steady_state_formula
locus,not_applicable,0.25,7.652971325259163,0.1263534391521105,-0.9669792466789802,independent_steady_state_formula
locus,not_applicable,0.25,7.729138971651143,0.12518934878588278,-0.9676058745365943,independent_steady_state_formula
locus,not_applicable,0.25,7.806064690968047,0.1240344578403088,-0.9682210018105994,independent_steady_state_formula
locus,not_applicable,0.25,7.883756028074219,0.12288873747589633,-0.9688248248580279,independent_steady_state_formula
locus,not_applicable,0.25,7.962220602925688,0.12175215754290261,-0.9694175372387535,independent_steady_state_formula
locus,not_applicable,0.25,8.041466111317561,0.12062468663128591,-0.9699993297337861,independent_steady_state_formula
locus,not_applicable,0.25,8.12150032563878,0.11950629211949894,-0.9705703903643939,independent_steady_state_formula
locus,not_applicable,0.25,8.202331095634467,0.1183969402221362,-0.9711309044120029,independent_steady_state_formula
locus,not_applicable,0.25,8.283966349175818,0.11729659603645064,-0.9716810544388267,independent_steady_state_formula
locus,not_applicable,0.25,8.366414093037674,0.11620522358775377,-0.9722210203091771,independent_steady_state_formula
locus,not_applicable,0.25,8.449682413683803,0.11512278587371465,-0.9727509792114128,independent_steady_state_formula
locus,not_applicable,0.25,8.533779478060065,0.11404924490757165,-0.9732711056804815,independent_steady_state_formula
locus,not_applicable,0.25,8.618713534395368,0.11298456176027517,-0.9737815716210131,independent_steady_state_formula
locus,not_applicable,0.25,8.70449291301069,0.111928696601574,-0.9742825463309246,independent_steady_state_formula
locus,not_applicable,0.25,8.791126027136103,0.11088160874006375,-0.9747741965254966,independent_steady_state_formula
locus,not_applicable,0.25,8.878621373735943,0.10984325666221267,-0.9752566863618843,independent_steady_state_formula
locus,not_applicable,0.25,8.966987534342207,0.10881359807038078,-0.9757301774640277,independent_steady_state_formula
locus,not_applicable,0.25,9.056233175896203,0.10779258991985034,-0.9761948289479233,independent_steady_state_formula
locus,not_applicable,0.25,9.146367051598608,0.1067801884548827,-0.9766507974472292,independent_steady_state_formula
locus,not_applicable,0.25,9.237398001767996,0.1057763492438188,-0.9770982371391654,independent_steady_state_formula
locus,not_applicable,0.25,9.329334954707884,0.10478102721324066,-0.9775372997706842,independent_steady_state_formula
locus,not_applicable,0.25,9.422186927582406,0.10379417668121005,-0.9779681346848758,independent_steady_state_formula
