alpha,gamma_prime,y,z,provenance
0.51,3.6060379843219903,0.25787065428635453,-0.9298913743985587,independent_analytic_formula
0.51,3.6380222181285378,0.25591763815350965,-0.9310340536134477,independent_analytic_formula
0.51,3.6702901403534094,0.253974326751762,-0.9321594673798873,independent_analytic_formula
0.51,3.702844267208787,0.2520408003044973,-0.9332678325102227,independent_analytic_formula
0.51,3.73568713722473,0.25011713513809064,-0.9343593645348647,independent_analytic_formula
0.51,3.7688213114471267,0.2482034037583161,-0.9354342776580576,independent_analytic_formula
0.51,3.8022493736374052,0.2462996749263582,-0.9364927847158421,independent_analytic_formula
0.51,3.835973930474008,0.24440601373438187,-0.9375350971361612,independent_analytic_formula
0.51,3.8699976117556596,0.24252248168062115,-0.9385614249010596,independent_analytic_formula
0.51,3.9043230706064356,0.24064913674394858,-0.9395719765109213,independent_analytic_formula
0.51,3.938952983682643,0.23878603345788976,-0.9405669589506982,independent_analytic_formula
0.51,3.9738900513815536,0.2369332229840483,-0.9415465776580768,independent_analytic_formula
0.51,4.0091369980519715,0.23509075318491116,-0.9425110364935315,independent_analytic_formula
0.51,4.044696572206674,0.2332586686960032,-0.9434605377122164,independent_analytic_formula
0.51,4.080571546736739,0.23143701099736433,-0.9443952819376429,independent_analytic_formula
0.51,4.1167647191277705,0.2296258184843226,-0.9453154681370968,independent_analytic_formula
0.51,4.153278911678042,0.22782512653753922,-0.946221293598743,independent_analytic_formula
0.51,4.190116971718579,0.22603496759230365,-0.9471129539103705,independent_analytic_formula
0.51,4.227281771835189,0.22425537120705813,-0.9479906429397309,independent_analytic_formula
0.51,4.264776210092459,0.2224863641311321,-0.9488545528164204,independent_analytic_formula
0.51,4.302603210259748,0.2207279703716689,-0.949704873915261,independent_analytic_formula
0.51,4.340765722039174,0.21898021125973027,-0.950541794841134,independent_analytic_formula
0.51,4.379266721295634,0.21724310551556256,-0.9513655024152192,independent_analytic_formula
0.51,4.4181092102888515,0.21551666931301253,-0.9521761816625974,independent_analytic_formula
0.51,4.457296217907495,0.21380091634308057,-0.9529740158011697,independent_analytic_formula
0.51,4.49683079990536,0.21209585787660165,-0.953759186231852,independent_analytic_formula
0.51,4.53671603913966,0.2104015028260439,-0.9545318725300016,independent_analytic_formula
0.51,4.57695504581142,0.2087178578064176,-0.9552922524380336,independent_analytic_formula
0.51,4.617550957708009,0.20704492719528778,-0.9560405018591862,independent_analytic_formula
0.51,4.658506940447816,0.2053827131918842,-0.9567767948523958,independent_analytic_formula
0.51,4.699826187727104,0.20373121587530454,-0.9575013036282403,independent_analytic_formula
0.51,4.74151192156905,0.20209043326180717,-0.9582141985459133,independent_analytic_formula
0.51,4.783567392574997,0.2004603613611904,-0.9589156481111912,independent_analytic_formula
0.51,4.825995880177925,0.19884099423225715,-0.9596058189753556,independent_analytic_formula
0.51,4.868800692898184,0.1972323240373634,-0.9602848759350343,independent_analytic_formula
0.51,4.911985168601485,0.195634341096051,-0.9609529819329264,independent_analytic_formula
0.51,4.955552674759184,0.19404703393776487,-0.9616102980593767,independent_analytic_formula
0.51,4.999506608710869,0.19247038935365718,-0.9622569835547632,independent_analytic_formula
0.51,5.043850397929288,0.1909043924474795,-0.9628931958126684,independent_analytic_formula
0.51,5.0885875002876135,0.18934902668556633,-0.9635190903837988,independent_analytic_formula
0.51,5.13372140432908,0.18780427394591417,-0.9641348209806216,independent_analytic_formula
0.51,5.179255629539027,0.18627011456635834,-0.9647405394826908,independent_analytic_formula
0.51,5.225193726619332,0.1847465273918549,-0.9653363959426268,independent_analytic_formula
0.51,5.2715392777652985,0.1832334898208705,-0.9659225385927269,independent_analytic_formula
0.51,5.318295896944989,0.18173097785088707,-0.9664991138521735,independent_analytic_formula
0.51,5.365467230181034,0.18023896612302756,-0.9670662663348139,independent_analytic_formula
0.51,5.413056955834948,0.17875742796580865,-0.9676241388574852,independent_analytic_formula
0.51,5.461068784893963,0.17728633543802852,-0.9681728724488579,independent_analytic_formula
0.51,5.509506461260405,0.1758256593707959,-0.968712606358771,independent_analytic_formula
0.51,5.55837376204364,0.1743753694087093,-0.969243478068037,independent_analytic_formula
0.51,5.60767449785461,0.1729354340501939,-0.9697656232986902,independent_analytic_formula
0.51,5.657412513102976,0.1715058206870046,-0.970279176024655,independent_analytic_formula
0.51,5.707591686296902,0.17008649564290418,-0.9707842684828141,independent_analytic_formula
0.51,5.758215930345498,0.16867742421152537,-0.9712810311844511,independent_analytic_formula
0.51,5.809289192863945,0.16727857069342628,-0.9717695929270488,independent_analytic_formula
0.51,5.86081545648131,0.1658898984323483,-0.9722500808064216,independent_analytic_formula
0.51,5.912798739151132,0.164511369850686,-0.9727226202291618,independent_analytic_formula
0.51,5.965243094464716,0.16314294648417985,-0.9731873349253807,independent_analytic_formula
0.51,6.01815261196724,0.1617845890158403,-0.9736443469617257,independent_analytic_formula
0.51,6.071531417476643,0.1604362573091146,-0.9740937767546561,independent_analytic_formula
0.51,6.125383673405357,0.15909791044030588,-0.9745357430839573,independent_analytic_formula
0.51,6.179713579084883,0.157769506730255,-0.9749703631064806,independent_analytic_formula
0.51,6.234525371093254,0.15645100377529583,-0.9753977523700882,independent_analytic_formula
0.51,6.289823323585396,0.1551423584774944,-0.9758180248277909,independent_analytic_formula
0.51,6.345611748626419,0.1538435270741826,-0.9762312928520598,independent_analytic_formula
0.51,6.4018949965278695,0.15255446516679672,-0.9766376672493011,independent_analytic_formula
0.51,6.45867745618696,0.15127512774903212,-0.9770372572744763,independent_analytic_formula
0.51,6.5159635554288124,0.15000546923432448,-0.9774301706458564,independent_analytic_formula
0.51,6.5737577613517315,0.1487454434826682,-0.9778165135598954,independent_analytic_formula
0.51,6.63206458067555,0.147495003826783,-0.9781963907062121,independent_analytic_formula
0.51,6.6908885600930414,0.14625410309763973,-0.9785699052826659,independent_analytic_formula
0.51,6.750234286624484,0.14502269364935513,-0.9789371590105157,independent_analytic_formula
0.51,6.810106387975341,0.14380072738346744,-0.979298252149652,independent_analytic_formula
0.51,6.870509532897127,0.1425881557726029,-0.9796532835138886,independent_analytic_formula
0.51,6.931448431551464,0.14138492988354406,-0.9800023504863052,independent_analytic_formula
0.51,6.992927835877387,0.1401910003997101,-0.9803455490346308,independent_analytic_formula
0.51,7.054952539961881,0.13900631764306048,-0.9806829737266575,independent_analytic_formula
0.51,7.117527380413724,0.13783083159543147,-0.9810147177456764,independent_analytic_formula
0.51,7.1806572367406405,0.13666449191931684,-0.9813408729059254,independent_analytic_formula
0.51,7.2443470317297995,0.13550724797810265,-0.9816615296680418,independent_analytic_formula
0.51,7.308601731831684,0.13435904885576622,-0.9819767771545107,independent_analytic_formula
0.51,7.373426347547369,0.13321984337605017,-0.9822867031651021,independent_analytic_formula
0.51,7.43882593381924,0.1320895801211209,-0.9825913941922886,independent_analytic_formula
0.51,7.504805590425163,0.13096820744972196,-0.9828909354366359,independent_analytic_formula
0.51,7.571370462376168,0.129855673514832,-0.9831854108221623,independent_analytic_formula
0.51,7.638525740317633,0.12875192628083768,-0.983474903011657,independent_analytic_formula
0.51,7.706276660934068,0.1276569135402301,-0.9837594934219533,independent_analytic_formula
0.51,7.774628507357448,0.1265705829298357,-0.9840392622391505,independent_analytic_formula
0.51,7.843586609579193,0.1254928819465903,-0.9843142884337781,independent_analytic_formula
0.51,7.9131563448657865,0.12442375796286596,-0.9845846497758978,independent_analytic_formula
0.51,7.983343138178097,0.12336315824135981,-0.9848504228501385,independent_analytic_formula
0.51,8.054152462594404,0.12231102994955395,-0.9851116830706579,independent_analytic_formula
0.51,8.125589839737183,0.1212673201737561,-0.9853685046960284,independent_analytic_formula
0.51,8.197660840203675,0.12023197593272877,-0.9856209608440414,independent_analytic_formula
0.51,8.270371084000274,0.1192049441909169,-0.9858691235064256,independent_analytic_formula
0.51,8.34372624098077,0.11818617187128193,-0.9861130635634784,independent_analytic_formula
0.51,8.417732031288475,0.11717560586775105,-0.9863528507986017,independent_analytic_formula
0.51,8.492394225802272,0.11617319305729025,-0.9865885539127442,independent_analytic_formula
0.51,8.567718646586625,0.11517888031160921,-0.9868202405387434,independent_analytic_formula
0.51,8.643711167345577,0.1141926145085063,-0.9870479772555646,independent_analytic_formula
0.51,8.720377713880756,0.11321434254286201,-0.987271829602436,independent_analytic_formula
0.51,8.797724264553489,0.112244011337288,-0.9874918620928755,independent_analytic_formula
0.51,8.875756850750975,0.11128156785244042,-0.9877081382286074,independent_analytic_formula
0.51,8.954481557356598,0.11032695909700488,-0.987920720513366,independent_analytic_formula
0.51,9.033904523224429,0.10938013213736035,-0.9881296704665854,independent_analytic_formula
0.51,9.11403194165792,0.10844103410692961,-0.9883350486369724,independent_analytic_formula
0.51,9.194870060892855,0.10750961221522366,-0.9885369146159608,independent_analytic_formula
0.51,9.276425184584575,0.10658581375658707,-0.9887353270510454,independent_analytic_formula
0.51,9.358703672299528,0.10566958611865149,-0.9889303436589949,independent_analytic_formula
0.51,9.44171194001119,0.10476087679050386,-0.9891220212389414,independent_analytic_formula
0.51,9.525456460600362,0.10385963337057683,-0.989310415685346,independent_analytic_formula
0.51,9.609943764359922,0.10296580357426718,-0.9894955820008375,independent_analytic_formula
0.51,9.695180439504055,0.10207933524128954,-0.9896775743089272,independent_analytic_formula
0.51,9.781173132681984,0.1012001763427713,-0.9898564458665936,independent_analytic_formula
0.51,9.867928549496279,0.10032827498809548,-0.9900322490767408,independent_analytic_formula
0.51,9.95545345502573,0.0994635794314974,-0.9902050355005269,independent_analytic_formula
0.51,10.043754674352899,0.09860603807842125,-0.9903748558695633,independent_analytic_formula
0.51,10.132839093096347,0.09775559949164254,-0.9905417600979849,independent_analytic_formula
0.51,10.222713657947509,0.09691221239716297,-0.9907057972943878,independent_analytic_formula
0.51,10.31338537721246,0.0960758256898816,-0.9908670157736381,independent_analytic_formula
0.51,10.404861321358343,0.09524638843905057,-0.9910254630685499,independent_analytic_formula
0.51,10.497148623564787,0.09442384989351797,-0.9911811859414301,independent_analytic_formula
0.51,10.59025448028008,0.09360815948676592,-0.9913342303954952,independent_analytic_formula
0.51,10.684186151782365,0.09279926684174736,-0.9914846416861537,independent_analytic_formula
0.51,10.778950962745817,0.09199712177552691,-0.99163246433216,independent_analytic_formula
0.51,10.874556302811742,0.09120167430373236,-0.9917777421266364,independent_analytic_formula
0.51,10.971009627164898,0.0904128746448191,-0.9919205181479637,independent_analytic_formula
0.51,11.068318457114751,0.0896306732241556,-0.9920608347705423,independent_analytic_formula
0.51,11.166490380682069,0.08885502067793107,-0.9921987336754235,independent_analytic_formula
0.51,11.265533053190529,0.08808586785689378,-0.9923342558608099,independent_analytic_formula
0.51,11.365454197863773,0.08732316582992072,-0.9924674416524268,independent_analytic_formula
0.51,11.466261606427553,0.08656686588742685,-0.9925983307137657,independent_analytic_formula
0.51,11.567963139717417,0.08581691954461476,-0.9927269620561985,independent_analytic_formula
0.51,11.670566728291591,0.08507327854457197,-0.9928533740489647,independent_analytic_formula
0.51,11.774080373049493,0.08433589486121786,-0.9929776044290307,independent_analytic_formula
0.51,11.878512145855536,0.08360472070210581,-0.9930996903108237,independent_analytic_formula
0.51,11.983870190168652,0.08287970851108337,-0.9932196681958391,independent_analytic_formula
0.51,12.090162721677233,0.08216081097081547,-0.9933375739821229,independent_analytic_formula
0.51,12.197398028939812,0.08144798100517352,-0.9934534429736308,independent_analytic_formula
0.51,12.305584474031434,0.08074117178149441,-0.9935673098894626,independent_analytic_formula
0.51,12.414730493195625,0.08004033671271395,-0.993679208872975,independent_analytic_formula
0.51,12.524844597502357,0.07934542945937618,-0.9937891735007721,independent_analytic_formula
0.51,12.635935373511606,0.0786564039315251,-0.9938972367915756,independent_analytic_formula
0.51,12.748011483943046,0.07797321429047868,-0.9940034312149741,independent_analytic_formula
0.51,12.861081668351439,0.07729581495049179,-0.994107788700055,independent_analytic_formula
0.51,12.975154743808245,0.0766241605803086,-0.9942103406439161,independent_analytic_formula
0.51,13.09023960558906,0.07595820610461,-0.9943111179200625,independent_analytic_formula
0.51,13.206345227867365,0.07529790670535642,-0.9944101508866859,independent_analytic_formula
0.51,13.32348066441421,0.07464321782303229,-0.994507469394829,independent_analytic_formula
0.51,13.44165504930433,0.07399409515779175,-0.9946031027964366,independent_analytic_formula
0.51,13.560877597628295,0.07335049467051145,-0.9946970799522924,independent_analytic_formula
0.51,13.681157606211201,0.07271237258375084,-0.9947894292398454,independent_analytic_formula
0.51,13.802504454337534,0.07207968538262459,-0.994880178560924,independent_analytic_formula
0.51,13.924927604482585,0.07145238981558867,-0.9949693553493411,independent_analytic_formula
0.51,14.04843660305038,0.07083044289514254,-0.9950569865783903,independent_analytic_formula
0.51,14.173041081117983,0.07021380189845156,-0.9951430987682337,independent_analytic_formula
0.51,14.298750755186637,0.06960242436788978,-0.9952277179931849,independent_analytic_formula
0.51,14.425575427939327,0.06899626811150805,-0.9953108698888843,independent_analytic_formula
0.51,14.553524989005298,0.06839529120342719,-0.9953925796593718,independent_analytic_formula
0.51,14.68260941573112,0.06779945198416122,-0.9954728720840557,independent_analytic_formula
0.51,14.812838773958825,0.0672087090608704,-0.9955517715245787,independent_analytic_formula
0.51,14.944223218810711,0.06662302130754837,-0.9956293019315849,independent_analytic_formula
0.51,15.076772995481344,0.06604234786514375,-0.9957054868513844,independent_analytic_formula
0.51,15.210498440036346,0.0654666481416201,-0.995780349432521,independent_analytic_formula
0.51,15.345409980218513,0.06489588181195415,-0.9958539124322421,independent_analytic_formula
0.51,15.481518136260824,0.06433000881807656,-0.9959261982228711,independent_analytic_formula
0.51,15.618833521706936,0.06376898936875508,-0.9959972287980852,independent_analytic_formula
0.51,15.75736684423869,0.0632127839394237,-0.996067025779099,independent_analytic_formula
0.51,15.897128906511142,0.0626613532719583,-0.9961356104207552,independent_analytic_formula
0.51,16.038130606994976,0.06211465837440126,-0.9962030036175219,independent_analytic_formula
0.51,16.180382940826252,0.061572660520637,-0.996269225909401,independent_analytic_formula
0.51,16.32389700066392,0.0610353212500191,-0.9963342974877455,independent_analytic_formula
0.51,16.468683977554672,0.0605026023669523,-0.9963982382009887,independent_analytic_formula
0.51,16.614755161805746,0.05997446594042899,-0.9964610675602855,independent_analytic_formula
0.51,16.762121943865203,0.05945087430352377,-0.9965228047450675,independent_analytic_formula
0.51,16.910795815210257,0.058931790052845726,-0.9965834686085131,independent_analytic_formula
0.51,17.060788369243248,0.05841717604795186,-0.9966430776829323,independent_analytic_formula
0.51,17.212111302195805,0.0579069954107209,-0.9967016501850696,independent_analytic_formula
0.51,17.36477641404077,0.057401211524691284,-0.9967592040213242,independent_analytic_formula
0.51,17.51879560941249,0.05689978803436237,-0.9968157567928888,independent_analytic_formula
0.51,17.67418089853497,0.05640268884446241,-0.996871325800809,independent_analytic_formula
0.51,17.830944398158582,0.05590987811918238,-0.9969259280509641,independent_analytic_formula
0.51,17.989098332504756,0.055421320281379124,-0.9969795802589692,independent_analytic_formula
0.51,18.1486550342193,0.05493698001174721,-0.9970322988550011,independent_analytic_formula
0.51,18.3096269453341,0.054456822247961674,-0.9970840999885486,independent_analytic_formula
0.51,18.472026618237237,0.05398081218379291,-0.9971349995330874,independent_analytic_formula
0.51,18.635866716651947,0.0535089152681938,-0.997185013090682,independent_analytic_formula
0.51,18.80116001662396,0.05304109720436194,-0.9972341559965144,independent_analytic_formula
0.51,18.967919407517925,0.052577323948775824,-0.9972824433233419,independent_analytic_formula
0.51,19.13615789302235,0.05211756171020835,-0.997329889885883,independent_analytic_formula
0.51,19.305888592163765,0.05166177694871648,-0.9973765102451346,independent_analytic_formula
0.51,19.477124740329568,0.051209936374610035,-0.9974223187126203,independent_analytic_formula
0.51,19.649879690300278,0.05076200694739866,-0.9974673293545706,independent_analytic_formula
0.51,19.824166913290586,0.05031795587471985,-0.9975115559960369,independent_analytic_formula
0.51,20.0,0.04987775061124694,-0.9975550122249389,independent_analytic_formula
0.94,0.1,0.18453082057322343,-0.018453082057322344,independent_analytic_formula
0.94,0.1008869633083624,0.18610635024956293,-0.018775704529080898,independent_analytic_formula
0.94,0.10178179365582861,0.18769425324596484,-0.01910385775426563,independent_analytic_formula
0.94,0.10268456082014894,0.18929459816498503,-0.019437632678198064,independent_analytic_formula
0.94,0.10359533519797676,0.1909074531933157,-0.019777121605353602,independent_analytic_formula
0.94,0.10451418781035784,0.19253288607404975,-0.02012241821481347,independent_analytic_formula
0.94,0.10544119030826869,0.19417096407819887,-0.02047361757570937,independent_analytic_formula
0.94,0.1063764149782036,0.19582175397545118,-0.020830816162652286,independent_analytic_formula
0.94,0.1073199347478116,0.1974853220041552,-0.021194111871136498,independent_analytic_formula
0.94,0.10827182319158316,0.1991617338405143,-0.021563604032909307,independent_analytic_formula
0.94,0.10923215453658751,0.20085105456697888,-0.021939393431296805,independent_analytic_formula
0.94,0.11020100366826074,0.20255334863982036,-0.022321582316475342,independent_analytic_formula
0.94,0.11117844613624535,0.20426867985587405,-0.022710274420678238,independent_analytic_formula
0.94,0.1121645581602813,0.20599711131843468,-0.023105574973326506,independent_analytic_formula
0.94,0.1131594166361498,0.20773870540229164,-0.0235075907160723,independent_analytic_formula
0.94,0.11416309914166939,0.209493523717888,-0.023916429917742916,independent_analytic_formula
0.94,0.11517568394274538,0.21126162707458943,-0.024332202389173056,independent_analytic_formula
0.94,0.11619724999947298,0.21304307544304854,-0.024755019497912492,independent_analytic_formula
0.94,0.11722787697229443,0.21483792791664913,-0.025184994182795607,independent_analytic_formula
0.94,0.1182676452282109,0.21664624267201696,-0.025622240968358988,independent_analytic_formula
0.94,0.11931663584704937,0.2184680769285817,-0.026066875979092748,independent_analytic_formula
0.94,0.12037493062778508,0.22030348690717572,-0.026519016953510433,independent_analytic_formula
0.94,0.12144261209492023,0.2221525277876558,-0.02697878325802227,independent_analytic_formula
0.94,0.12251976350491904,0.22401525366553304,-0.02744629590059556,independent_analytic_formula
0.94,0.12360646885270006,0.22589171750759673,-0.027921677544185678,independent_analytic_formula
0.94,0.12470281287818591,0.22778197110651852,-0.028405052519920523,independent_analytic_formula
0.94,0.12580888107291127,0.22968606503442293,-0.028896546840020677,independent_analytic_formula
0.94,0.1269247596866893,0.23160404859540998,-0.02939628821043672,independent_analytic_formula
0.94,0.12805053573433736,0.23353596977701785,-0.02990440604318515,independent_analytic_formula
0.94,0.12918629700246242,0.23548187520061017,-0.03042103146836282,independent_analytic_formula
0.94,0.13033213205630634,0.23744181007067713,-0.030946297345819905,independent_analytic_formula
0.94,0.1314881302466522,0.2394158181230363,-0.03148033827647059,independent_analytic_formula
0.94,0.13265438171679175,0.24140394157192097,-0.0320232906132197,independent_analytic_formula
0.94,0.1338309774095547,0.2434062210559447,-0.03257529247148322,independent_analytic_formula
0.94,0.13501800907440023,0.24542269558292934,-0.033136483739279715,independent_analytic_formula
0.94,0.1362155692745716,0.24745340247358566,-0.03370700608686915,independent_analytic_formula
0.94,0.13742375139431404,0.24949837730403615,-0.03428700297591463,independent_analytic_formula
0.94,0.13864264964615675,0.25155765384716877,-0.0348766196681422,independent_analytic_formula
0.94,0.1398723590782596,0.2536312640128124,-0.03547600323347296,independent_analytic_formula
0.94,0.14111297558182467,0.25571923778672423,-0.03608530255760083,independent_analytic_formula
0.94,0.14236459589857384,0.25782160316838026,-0.03670466834898892,independent_analytic_formula
0.94,0.14362731762829262,0.25993838610756154,-0.037334253145256506,independent_analytic_formula
0.94,0.1449012392364407,0.262069610439727,-0.0379742113189277,independent_analytic_formula
0.94,0.14618646006183034,0.2642152978201682,-0.03862469908251263,independent_analytic_formula
0.94,0.14748308032437263,0.266375467656938,-0.0392858744928905,independent_analytic_formula
0.94,0.14879120113289246,0.2685501370425481,-0.03995789745496361,independent_analytic_formula
0.94,0.15011092449301291,0.27073932068443346,-0.040640929724550606,independent_analytic_formula
0.94,0.15144235331510952,0.27294303083417576,-0.04133513491048608,independent_analytic_formula
0.94,0.1527855914223351,0.2751612772154871,-0.0420406784758933,independent_analytic_formula
0.94,0.1541407435587157,0.27739406695095004,-0.042757727738595604,independent_analytic_formula
0.94,0.15550791539731854,0.2796414044875146,-0.04348645187063176,independent_analytic_formula
0.94,0.156887213548492,0.28190329152075166,-0.04422702189683896,independent_analytic_formula
0.94,0.15827874556817928,0.28417972691786525,-0.04497961069246747,independent_analytic_formula
0.94,0.1596826199663053,0.28647070663946583,-0.04574439297978876,independent_analytic_formula
0.94,0.1610989462152382,0.2887762236601093,-0.046521545323659555,independent_analytic_formula
0.94,0.16252783475832583,0.29109626788760706,-0.04731124612600235,independent_analytic_formula
0.94,0.1639693970185081,0.2934308260811129,-0.048113675619162806,independent_analytic_formula
0.94,0.16542374540700533,0.2957798817679968,-0.048929015858103234,independent_analytic_formula
0.94,0.1668909933320843,0.29814341515951337,-0.04975745071139119,independent_analytic_formula
0.94,0.16837125520790144,0.30052140306527886,-0.050599165850940674,independent_analytic_formula
0.94,0.16986464646342472,0.3029138188065659,-0.051454348740463215,independent_analytic_formula
0.94,0.17137128355143483,0.30532063212843563,-0.05232318862258547,independent_analytic_formula
0.94,0.17289128395760572,0.3077418091107187,-0.053205876504588565,independent_analytic_formula
0.94,0.17442476620966635,0.31017731207786786,-0.05410260514272481,independent_analytic_formula
0.94,0.17597184988664297,0.31262709950769907,-0.05501356902506542,independent_analytic_formula
0.94,0.1775326556281841,0.31509112593904626,-0.05593896435283349,independent_analytic_formula
0.94,0.17910730514396747,0.31756934187835123,-0.056878989020174776,independent_analytic_formula
0.94,0.18069592122319114,0.32006169370521853,-0.0578338425923193,independent_analytic_formula
0.94,0.18229862774414826,0.3225681235769615,-0.05880372628208493,independent_analytic_formula
0.94,0.18391554968388701,0.3250885693321719,-0.0597888429246748,independent_analytic_formula
0.94,0.18554681312795618,0.3276229643933462,-0.06078939695071925,independent_analytic_formula
0.94,0.18719254528023688,0.33017123766860507,-0.061805594357512206,independent_analytic_formula
0.94,0.18885287447286225,0.33273331345254437,-0.0628376426783929,independent_analytic_formula
0.94,0.19052793017622424,0.3353091113262586,-0.0638857509502212,independent_analytic_formula
0.94,0.1922178430090697,0.33789854605658154,-0.0649501296788969,independent_analytic_formula
0.94,0.1939227447486858,0.3405015274945895,-0.06603099080287089,independent_analytic_formula
0.94,0.1956427683411759,0.3431179604734187,-0.06712854765459779,independent_analytic_formula
0.94,0.19737804791182656,0.345747744705448,-0.06824301491987789,independent_analytic_formula
0.94,0.19912871877556643,0.34839077467890295,-0.069374608595037,independent_analytic_formula
0.94,0.20089491744751786,0.35104693955394034,-0.07052354594189264,independent_analytic_formula
0.94,0.20267678165364225,0.3537161230582749,-0.07169004544045483,independent_analytic_formula
0.94,0.2044744503414799,0.3563982033824136,-0.07287432673930999,independent_analytic_formula
0.94,0.2062880636909845,0.35909305307456635,-0.07407661060363623,independent_analytic_formula
0.94,0.2081177631254548,0.3618005389353049,-0.07529711886079966,independent_analytic_formula
0.94,0.20996369132256215,0.36452052191204604,-0.07653607434348009,independent_analytic_formula
0.94,0.21182599222547663,0.3672528569934376,-0.07779370083027601,independent_analytic_formula
0.94,0.2137048110540912,0.36999739310373114,-0.07907022298373916,independent_analytic_formula
0.94,0.21560029431634617,0.3727539729972267,-0.08036586628578943,independent_analytic_formula
0.94,0.21751258981965352,0.3755224331528813,-0.08168085697046093,independent_analytic_formula
0.94,0.21944184668242264,0.3783026036691747,-0.08301542195393231,independent_analytic_formula
0.94,0.22138821534568862,0.38109430815932993,-0.08436978876179395,independent_analytic_formula
0.94,0.2233518475848432,0.38389736364699284,-0.08574418545350627,independent_analytic_formula
0.94,0.22533289652147026,0.38671158046247417,-0.0871388405440049,independent_analytic_formula
0.94,0.22733151663528592,0.3895367621396662,-0.08855398292240894,independent_analytic_formula
0.94,0.22934786377618469,0.39237270531374785,-0.0899898417677905,independent_analytic_formula
0.94,0.2313820951763924,0.3952191996197959,-0.09144664646196526,independent_analytic_formula
0.94,0.23343436946272722,0.3980760275924262,-0.09292462649926522,independent_analytic_formula
0.94,0.23550484666896873,0.40094296456659007,-0.09442401139325655,independent_analytic_formula
0.94,0.23759368824833763,0.403819778579659,-0.09594503058036823,independent_analytic_formula
0.94,0.23970105708608533,0.4067062302749304,-0.09748791332039765,independent_analytic_formula
0.94,0.24182711751219577,0.40960207280669586,-0.0990528885938638,independent_analytic_formula
0.94,0.24397203531419936,0.412507051747014,-0.10064018499617877,independent_analytic_formula
0.94,0.24613597775010126,0.4154209049943376,-0.1022500306286132,independent_analytic_formula
0.94,0.24831911356142372,0.4183433626841438,-0.10388265298603178,independent_analytic_formula
0.94,0.2505216129863643,0.42127414710172817,-0.10553827884137983,independent_analytic_formula
0.94,0.252743647773071,0.4242129725973179,-0.10721713412690392,independent_analytic_formula
0.94,0.2549853911930348,0.42715954550367147,-0.10891944381209262,independent_analytic_formula
0.94,0.2572470180546014,0.43011356405633355,-0.11064543177832857,independent_analytic_formula
0.94,0.2595287047166021,0.43307471831671324,-0.1123953206902439,independent_analytic_formula
0.94,0.2618306291021066,0.4360426900981672,-0.11416933186377802,independent_analytic_formula
0.94,0.2641529707122967,0.43901715289526255,-0.11596768513093818,independent_analytic_formula
0.94,0.266495910640464,0.4419977718164057,-0.11779059870126907,independent_analytic_formula
0.94,0.26885963158613124,0.4449842035200227,-0.11963828902004135,independent_analytic_formula
0.94,0.2712443178692986,0.4479760961544815,-0.12151097062317363,independent_analytic_formula
0.94,0.27365015544481713,0.4509730893019487,-0.12340885598890766,independent_analytic_formula
0.94,0.2760773319168894,0.45397481392637984,-0.12533215538626125,independent_analytic_formula
0.94,0.27852603655369806,0.4569808923258372,-0.12728107672028768,independent_analytic_formula
0.94,0.2809964603021654,0.45999093808934277,-0.12925582537417785,independent_analytic_formula
0.94,0.28348879580284275,0.46300455605846647,-0.13125660404824446,independent_analytic_formula
0.94,0.2860032374049324,0.46602134229385744,-0.13328361259583538,independent_analytic_formula
0.94,0.2885399811814427,0.46904088404692695,-0.13533704785622758,independent_analytic_formula
0.94,0.2910992249444779,0.47206275973689327,-0.1374171034845609,independent_analytic_formula
0.94,0.2936811682606627,0.475086538933398,-0.13952396977887513,independent_analytic_formula
0.94,0.29628601246670483,0.47811178234490925,-0.14165783350432223,independent_analytic_formula
0.94,0.29891396068509457,0.4811380418131223,-0.14381887771463103,independent_analytic_formula
0.94,0.30156521783994417,0.48416486031357436,-0.14600728157090917,independent_analytic_formula
0.94,0.3042399906729676,0.48719177196268365,-0.1482232201578734,independent_analytic_formula
0.94,0.3069384877596021,0.4902183020314307,-0.1504668642976072,independent_analytic_formula
0.94,0.3096609195252722,0.4932439669658909,-0.15273838036095075,independent_analytic_formula
0.94,0.312407498261799,0.4962682744148333,-0.155037930076638,independent_analytic_formula
0.94,0.3151784381439541,0.4992907232645943,-0.1573656703383,independent_analytic_formula
0.94,0.31797395524616057,0.5023108036814352,-0.15972175300946362,independent_analytic_formula
0.94,0.32079426755934276,0.5053279971615904,-0.16210632472668204,independent_analytic_formula
0.94,0.32363959500792405,0.5083417765892085,-0.16451952670094008,independent_analytic_formula
0.94,0.326510159466977,0.5113516063023875,-0.16696149451748737,independent_analytic_formula
0.94,0.32940618477952466,0.5143569421674993,-0.16943235793425854,independent_analytic_formula
0.94,0.3323278967739955,0.5173572316619958,-0.1719322406790478,independent_analytic_formula
0.94,0.3352755232818333,0.520351913965884,-0.17446126024561523,independent_analytic_formula
0.94,0.33824929415526317,0.5233404200620494,-0.17701952768890714,independent_analytic_formula
0.94,0.34124944128521517,0.5263221728456076,-0.179607147419584,independent_analytic_formula
0.94,0.3442761986194068,0.5292965872424469,-0.18222421699805483,independent_analytic_formula
0.94,0.3473298021805858,0.5322630703371298,-0.1848708269282265,independent_analytic_formula
0.94,0.3504104900849353,0.5352210215103034,-0.1875470604511851,independent_analytic_formula
