curve,t1,theta,beta_real,beta_imag,abs_beta
C_beta,1.0,5.390587951563544,0.2805780416348787,-0.3482469849867136,0.447213595499958
C_beta,1.0,5.408089860497192,0.2866297457018397,-0.343283248759532,0.4472135954999579
C_beta,1.0,5.42559176943084,0.29259365249881697,-0.33821436178465514,0.44721359549995804
C_beta,1.0,5.443093678364487,0.29846793522749976,-0.33304187670776936,0.447213595499958
C_beta,1.0,5.460595587298136,0.30425079454223636,-0.32776737790759153,0.447213595499958
C_beta,1.0,5.478097496231784,0.30994045910118834,-0.32239248101056056,0.447213595499958
C_beta,1.0,5.495599405165431,0.31553518610891035,-0.3169188323959549,0.44721359549995804
C_beta,1.0,5.513101314099079,0.32103326185018277,-0.3113481086915931,0.44721359549995804
C_beta,1.0,5.5306032230327276,0.3264330022149388,-0.3056820162602664,0.447213595499958
C_beta,1.0,5.548105131966375,0.3317327532141216,-0.29992229067706644,0.447213595499958
C_beta,1.0,5.565607040900023,0.3369308914863172,-0.29407069619776055,0.447213595499958
C_beta,1.0,5.583108949833671,0.34202582479500393,-0.288129025218386,0.447213595499958
C_beta,1.0,5.600610858767318,0.3470159925162691,-0.2820990977262223,0.447213595499958
C_beta,1.0,5.618112767700967,0.35189986611684204,-0.2759827607423128,0.447213595499958
C_beta,1.0,5.6356146766346145,0.3566759496222972,-0.26978188775570633,0.4472135954999579
C_beta,1.0,5.653116585568262,0.36134278007528564,-0.26349837814958904,0.44721359549995804
C_beta,1.0,5.67061849450191,0.3658989279836508,-0.2571341566194876,0.44721359549995804
C_beta,1.0,5.688120403435558,0.370342997758296,-0.2506911725837167,0.44721359549995804
C_beta,1.0,5.705622312369206,0.3746736281406644,-0.24417139958625614,0.447213595499958
C_beta,1.0,5.723124221302854,0.37888949261970645,-0.2375768346922348,0.44721359549995804
C_beta,1.0,5.740626130236501,0.38298929983820107,-0.23090949787621246,0.447213595499958
C_beta,1.0,5.75812803917015,0.3869717939883105,-0.22417143140344317,0.44721359549995804
C_beta,1.0,5.775629948103798,0.39083575519624475,-0.21736469920431217,0.44721359549995804
C_beta,1.0,5.793131857037445,0.394579999895921,-0.21049138624213348,0.44721359549995804
C_beta,1.0,5.810633765971093,0.39820338119149995,-0.20355359787450827,0.447213595499958
C_beta,1.0,5.828135674904741,0.40170478920869035,-0.19655345920843442,0.447213595499958
C_beta,1.0,5.845637583838389,0.4050831514347137,-0.18949311444936687,0.447213595499958
C_beta,1.0,5.863139492772037,0.40833743304682385,-0.1823747262444297,0.447213595499958
C_beta,1.0,5.8806414017056845,0.4114666372292837,-0.17520047501997546,0.4472135954999579
C_beta,1.0,5.898143310639332,0.41446980547869805,-0.16797255831370267,0.447213595499958
C_beta,1.0,5.915645219572981,0.41734601789761194,-0.16069319010152935,0.44721359549995804
C_beta,1.0,5.933147128506628,0.42009439347628313,-0.15336460011943384,0.44721359549995804
C_beta,1.0,5.950649037440276,0.42271409036254437,-0.14598903318046427,0.4472135954999579
C_beta,1.0,5.968150946373924,0.42520430611966936,-0.13856874848713385,0.44721359549995804
C_beta,1.0,5.985652855307571,0.42756427797216656,-0.13110601893940613,0.447213595499958
C_beta,1.0,6.00315476424122,0.4297932830394245,-0.12360313043848517,0.447213595499958
C_beta,1.0,6.020656673174868,0.43189063855713594,-0.11606238118662479,0.447213595499958
C_beta,1.0,6.038158582108515,0.43385570208643554,-0.10848608098316638,0.447213595499958
C_beta,1.0,6.055660491042163,0.4356878717106841,-0.100876550517028,0.44721359549995804
C_beta,1.0,6.0731623999758115,0.4373865862198414,-0.09323612065585578,0.447213595499958
C_beta,1.0,6.090664308909459,0.4389513252823693,-0.08556713173205971,0.447213595499958
C_beta,1.0,6.108166217843107,0.44038160960461475,-0.07787193282594648,0.447213595499958
C_beta,1.0,6.1256681267767545,0.44167700107762126,-0.07015288104617655,0.447213595499958
C_beta,1.0,6.143170035710403,0.4428371029113257,-0.06241234080775978,0.447213595499958
C_beta,1.0,6.160671944644051,0.44386155975609864,-0.05465268310781545,0.447213595499958
C_beta,1.0,6.178173853577698,0.4447500578115913,-0.046876284799312135,0.44721359549995804
C_beta,1.0,6.195675762511346,0.44550232492285524,-0.03908552786301782,0.447213595499958
C_beta,1.0,6.213177671444994,0.446118130663706,-0.03128279867787736,0.44721359549995804
C_beta,1.0,6.230679580378642,0.4465972864073045,-0.023470487290042762,0.447213595499958
C_beta,1.0,6.24818148931229,0.44693964538393555,-0.015650986680782117,0.44721359549995804
C_beta,1.0,6.265683398245938,0.44714510272596414,-0.007826692033485535,0.447213595499958
C_beta,1.0,6.283185307179586,0.447213595499958,-1.0953573965284054e-16,0.447213595499958
unit_circle,1.0,0.0,1.0,0.0,1.0
unit_circle,1.0,0.01750190893364787,0.9998468455013823,0.017501015425828787,1.0
unit_circle,1.0,0.03500381786729574,0.9993874289181298,0.034996670133171884,1.0
unit_circle,1.0,0.05250572680094361,0.9986218909736757,0.05248160504557991,1.0
unit_circle,1.0,0.07000763573459148,0.9975504661591799,0.0699504643701731,0.9999999999999999
unit_circle,1.0,0.08750954466823935,0.9961734826617031,0.0873978972381689,1.0
unit_circle,1.0,0.10501145360188723,0.9944913622636795,0.1048185593439012,1.0
unit_circle,1.0,0.1225133625355351,0.9925046202137215,0.1222071145818292,0.9999999999999999
unit_circle,1.0,0.14001527146918297,0.9902138650687943,0.13955823668103456,1.0
unit_circle,1.0,0.15751718040283083,0.987619798507809,0.15686661083670622,1.0
unit_circle,1.0,0.1750190893364787,0.9847232151166929,0.17412693533811271,1.0
unit_circle,1.0,0.1925209982701266,0.9815250021449998,0.19133392319256415,1.0
unit_circle,1.0,0.21002290720377445,0.9780261392341382,0.2084823037448653,1.0
unit_circle,1.0,0.22752481613742231,0.9742276981172975,0.22556682429176497,1.0
unit_circle,1.0,0.2450267250710702,0.9701308422911673,0.24258225169090628,0.9999999999999999
unit_circle,1.0,0.26252863400471804,0.9657368266595477,0.25952337396378494,1.0
unit_circle,1.0,0.28003054293836593,0.9610469971489607,0.27638500189222565,1.0
unit_circle,1.0,0.2975324518720138,0.9560627902963806,0.2931619706078858,1.0
unit_circle,1.0,0.31503436080566166,0.9507857328092107,0.30984914117430135,1.0
unit_circle,1.0,0.33253626973930955,0.9452174410976382,0.3264414021609896,1.0
unit_circle,1.0,0.3500381786729574,0.9393596207795134,0.3429336712091257,0.9999999999999999
unit_circle,1.0,0.3675400876066053,0.9332140661579041,0.3593208965883155,1.0
unit_circle,1.0,0.3850419965402532,0.9267826596714839,0.3755980587439855,0.9999999999999999
unit_circle,1.0,0.402543905473901,0.9200673713179245,0.391760171834918,1.0
unit_circle,1.0,0.4200458144075489,0.9130702580504675,0.407802285260459,1.0
unit_circle,1.0,0.4375477233411968,0.9057934631478614,0.4237194851769315,0.9999999999999999
unit_circle,1.0,0.45504963227484463,0.898239215557856,0.4395068960027902,1.0
unit_circle,1.0,0.4725515412084925,0.8904098292144556,0.45515968191205625,1.0
unit_circle,1.0,0.4900534501421404,0.8823077023291396,0.4706730483155737,0.9999999999999999
unit_circle,1.0,0.5075553590757883,0.87393531665627,0.4860422433296359,0.9999999999999999
unit_circle,1.0,0.5250572680094361,0.8652952367329069,0.5012625592315296,1.0
unit_circle,1.0,0.542559176943084,0.8563901090932673,0.5163293339015534,1.0
unit_circle,1.0,0.5600610858767319,0.8472226614580689,0.5312379522510665,1.0
unit_circle,1.0,0.5775629948103798,0.837795701899004,0.5459838476361322,0.9999999999999999
unit_circle,1.0,0.5950649037440277,0.8281121179786022,0.5605625032563216,0.9999999999999999
unit_circle,1.0,0.6125668126776754,0.8181748758657439,0.5749694535382507,1.0
unit_circle,1.0,0.6300687216113233,0.8079870194270957,0.5892002855034254,1.0
unit_circle,1.0,0.6475706305449712,0.7975516692947475,0.6032506401199768,1.0
unit_circle,1.0,0.6650725394786191,0.7868720219103341,0.6171162136378712,1.0
unit_circle,1.0,0.682574448412267,0.7759513485459366,0.6307927589071884,0.9999999999999999
unit_circle,1.0,0.7000763573459148,0.7647929943020625,0.6442760866790613,0.9999999999999999
unit_circle,1.0,0.7175782662795627,0.7534003770830109,0.6575620668888807,0.9999999999999999
unit_circle,1.0,0.7350801752132106,0.7417769865499382,0.6706466299213714,1.0
unit_circle,1.0,0.7525820841468585,0.7299263830519429,0.6835257678571514,1.0
unit_circle,1.0,0.7700839930805063,0.7178521965354991,0.6961955357003944,1.0
unit_circle,1.0,0.7875859020141542,0.7055581254325713,0.7086520525872171,1.0
unit_circle,1.0,0.805087810947802,0.693047935527751,0.7208915029744228,1.0
unit_circle,1.0,0.8225897198814499,0.6803254588047629,0.7329101378082369,1.0
unit_circle,1.0,0.8400916288150978,0.6673945922726945,0.7447042756726753,1.0
unit_circle,1.0,0.8575935377487457,0.6542592967723065,0.7562703039171953,1.0
unit_circle,1.0,0.8750954466823936,0.6409235957627923,0.7676046797632833,0.9999999999999999
unit_circle,1.0,0.8925973556160414,0.6273915740893554,0.7787039313896398,1.0
unit_circle,1.0,0.9100992645496893,0.6136673767319851,0.7895646589956289,0.9999999999999999
unit_circle,1.0,0.9276011734833371,0.5997552075358119,0.8001835358426685,1.0
unit_circle,1.0,0.945103082416985,0.5856593279234316,0.8105573092732398,1.0
unit_circle,1.0,0.9626049913506329,0.5713840555895934,0.8206828017072055,1.0
unit_circle,1.0,0.9801069002842808,0.5569337631786512,0.8305569116151319,0.9999999999999999
unit_circle,1.0,0.9976088092179286,0.5423128769451832,0.8401766144683144,0.9999999999999999
unit_circle,1.0,1.0151107181515766,0.52752587539819,0.8495389636652184,0.9999999999999999
unit_circle,1.0,1.0326126270852243,0.512577287929288,0.8586410914340494,0.9999999999999999
unit_circle,1.0,1.0501145360188722,0.4974716934253146,0.8674802097111782,0.9999999999999999
unit_circle,1.0,1.06761644495252,0.48221371886577497,0.8760536109951487,0.9999999999999999
unit_circle,1.0,1.085118353886168,0.46680803790555636,0.8843586691760107,1.0
unit_circle,1.0,1.1026202628198158,0.4512593694433454,0.8923928403397208,1.0
unit_circle,1.0,1.1201221717534637,0.4355724761761871,0.9001536635473661,1.0
unit_circle,1.0,1.1376240806871116,0.41975216314062785,0.9076387615889725,1.0
unit_circle,1.0,1.1551259896207595,0.4038032762408896,0.9148458417116645,1.0
unit_circle,1.0,1.1726278985544074,0.3877307007645255,0.9217726963219566,1.0
unit_circle,1.0,1.1901298074880553,0.37153935988601283,0.9284172036619592,1.0
unit_circle,1.0,1.2076317164217032,0.35523421315873993,0.934777328459292,1.0
unit_circle,1.0,1.2251336253553509,0.33882025499585083,0.9408511225505056,1.0
unit_circle,1.0,1.2426355342889988,0.32230251314041064,0.9466367254778231,0.9999999999999999
unit_circle,1.0,1.2601374432226466,0.3056860471253639,0.9521323650590131,1.0
unit_circle,1.0,1.2776393521562945,0.2889759467237533,0.9573363579302263,0.9999999999999999
unit_circle,1.0,1.2951412610899424,0.27217733038967656,0.9622471100616249,1.0
unit_circle,1.0,1.3126431700235903,0.2552953436904579,0.9668631172456477,1.0
unit_circle,1.0,1.3301450789572382,0.23833515773051459,0.9711829655577628,1.0
unit_circle,1.0,1.347646987890886,0.2213019675674008,0.9752053317895658,1.0
unit_circle,1.0,1.365148896824534,0.2042009906205152,0.9789289838540896,1.0
unit_circle,1.0,1.3826508057581819,0.18703746507295813,0.9823527811632041,1.0
unit_circle,1.0,1.4001527146918296,0.16981664826702927,0.985475674976989,0.9999999999999999
unit_circle,1.0,1.4176546236254775,0.15254381509385564,0.9882967087249717,0.9999999999999999
unit_circle,1.0,1.4351565325591253,0.13522425637764615,0.9908150182991337,0.9999999999999999
unit_circle,1.0,1.4526584414927732,0.11786327725506367,0.9930298323185945,1.0
unit_circle,1.0,1.4701603504264211,0.10046619555021431,0.9949404723658929,1.0
unit_circle,1.0,1.487662259360069,0.08303834014574989,0.9965463531947918,1.0
unit_circle,1.0,1.505164168293717,0.06558504935058332,0.9978469829095449,1.0
unit_circle,1.0,1.5226660772273648,0.04811166926471653,0.9988419631155684,1.0
unit_circle,1.0,1.5401679861610127,0.03062355214168194,0.9995309890414732,0.9999999999999999
unit_circle,1.0,1.5576698950946606,0.013126054749099038,0.9999138496324189,1.0
unit_circle,1.0,1.5751718040283085,-0.00437546327215172,0.9999904276147618,1.0
unit_circle,1.0,1.5926737129619561,-0.021875641049634922,0.9997606995319768,1.0
unit_circle,1.0,1.610175621895604,-0.03936911812144455,0.9992247357518427,1.0
unit_circle,1.0,1.627677530829252,-0.056850536078160346,0.9983827004448874,1.0
unit_circle,1.0,1.6451794397628998,-0.07431454020417774,0.9972348515341016,1.0
unit_circle,1.0,1.6626813486965477,-0.09175578111790517,0.995781540615934,1.0
unit_circle,1.0,1.6801832576301956,-0.1091689164103278,0.9940232128525948,1.0
unit_circle,1.0,1.6976851665638435,-0.12654861228143552,0.9919604068356977,1.0
unit_circle,1.0,1.7151870754974914,-0.14388954517401373,0.9895937544212855,1.0
unit_circle,1.0,1.7326889844311393,-0.16118640340429705,0.9869239805362859,1.0
unit_circle,1.0,1.7501908933647872,-0.17843388878898556,0.9839519029564605,0.9999999999999999
unit_circle,1.0,1.767692802298435,-0.19562671826812628,0.9806784320559125,0.9999999999999999
unit_circle,1.0,1.7851947112320827,-0.2127596255233616,0.9771045705282311,0.9999999999999999
unit_circle,1.0,1.8026966201657306,-0.22982736259105088,0.9732314130793568,1.0
unit_circle,1.0,1.8201985290993785,-0.2468247014697676,0.969060146092264,0.9999999999999999
unit_circle,1.0,1.8377004380330264,-0.26374643572168416,0.9645920472635608,1.0
unit_circle,1.0,1.8552023469666743,-0.28058738206735034,0.9598284852121189,1.0
unit_circle,1.0,1.8727042559003222,-0.29734238197337853,0.9547709190598536,0.9999999999999999
unit_circle,1.0,1.89020616483397,-0.3140063032325488,0.9494208979847814,1.0
unit_circle,1.0,1.907708073767618,-0.3305740415358503,0.9437800607464929,0.9999999999999999
unit_circle,1.0,1.9252099827012659,-0.34704052203597685,0.9378501351841864,1.0
unit_circle,1.0,1.9427118916349138,-0.3634007009017985,0.9316329376874143,1.0
unit_circle,1.0,1.9602138005685616,-0.3796495668633322,0.9251303726397077,1.0
unit_circle,1.0,1.9777157095022093,-0.39578214274673884,0.9183444318352456,1.0
unit_circle,1.0,1.9952176184358572,-0.4117934869988772,0.9112771938687512,0.9999999999999999
unit_circle,1.0,2.012719527369505,-0.4276786952009448,0.9039308234987993,1.0
unit_circle,1.0,2.030221436303153,-0.44343290157074666,0.8963075709847309,0.9999999999999999
unit_circle,1.0,2.047723345236801,-0.45905128045312665,0.8884097713973799,0.9999999999999999
unit_circle,1.0,2.0652252541704486,-0.47452904779811145,0.8802398439038179,1.0
unit_circle,1.0,2.0827271631040967,-0.48986146262630637,0.8718002910263427,0.9999999999999999
unit_circle,1.0,2.1002290720377443,-0.5050438284810995,0.8630936978759338,1.0
unit_circle,1.0,2.1177309809713925,-0.520071494867231,0.854122731360408,1.0
unit_circle,1.0,2.13523288990504,-0.5349398586752786,0.8448901393675233,1.0
unit_circle,1.0,2.1527347988386882,-0.5496443655916344,0.8353987499232745,1.0
unit_circle,1.0,2.170236707772336,-0.5641805114935293,0.8256514703256451,1.0
unit_circle,1.0,2.187738616705984,-0.5785438438286892,0.815651286254074,1.0
unit_circle,1.0,2.2052405256396317,-0.5927299629791887,0.8054012608549168,1.0
unit_circle,1.0,2.22274243457328,-0.6067345236090969,0.7949045338031746,1.0
unit_circle,1.0,2.2402443435069275,-0.6205532359954898,0.7841643203407854,1.0
unit_circle,1.0,2.257746252440575,-0.6341818673424339,0.7731839102917647,1.0
unit_circle,1.0,2.2752481613742233,-0.6476162430775275,0.7619666670545037,1.0
unit_circle,1.0,2.292750070307871,-0.6608522481306103,0.7505160265715305,1.0
unit_circle,1.0,2.310251979241519,-0.6738858281942477,0.7388354962770487,1.0
unit_circle,1.0,2.3277538881751667,-0.6867129909655993,0.7269286540225807,1.0
unit_circle,1.0,2.345255797108815,-0.6993298073693,0.7147991469810367,0.9999999999999999
unit_circle,1.0,2.3627577060424625,-0.7117324127609681,0.7024506905295567,1.0
unit_circle,1.0,2.3802596149761106,-0.7239170081109837,0.6898870671114526,1.0
unit_circle,1.0,2.3977615239097583,-0.7358798611681627,0.6771121250776163,0.9999999999999999
unit_circle,1.0,2.4152634328434064,-0.7476173076029818,0.6641297775077311,1.0
unit_circle,1.0,2.432765341777054,-0.7591257521299929,0.6509440010116636,1.0
unit_circle,1.0,2.4502672507107017,-0.7704016696090933,0.6375588345113896,1.0
unit_circle,1.0,2.46776915964435,-0.7814416061253074,0.6239783780038375,1.0
unit_circle,1.0,2.4852710685779975,-0.7922421800467508,0.6102067913050228,1.0
unit_circle,1.0,2.5027729775116456,-0.8028000830604568,0.5962482927758567,1.0
unit_circle,1.0,2.5202748864452933,-0.8131120811857396,0.5821071580300273,1.0
unit_circle,1.0,2.5377767953789414,-0.8231750157647946,0.5677877186243379,1.0
unit_circle,1.0,2.555278704312589,-0.832985804430221,0.5532943607319143,1.0
unit_circle,1.0,2.572780613246237,-0.8425414420491811,0.5386315237986784,0.9999999999999999
unit_circle,1.0,2.590282522179885,-0.8518390016438977,0.5238036991835088,1.0
unit_circle,1.0,2.607784431113533,-0.8608756352882148,0.5088154287824935,1.0
unit_circle,1.0,2.6252863400471806,-0.8696485749799419,0.4936713036377103,0.9999999999999999
unit_circle,1.0,2.6427882489808283,-0.8781551334887197,0.4783759625309459,1.0
unit_circle,1.0,2.6602901579144764,-0.8863927051791415,0.4629340905627966,1.0
unit_circle,1.0,2.677792066848124,-0.8943587668088827,0.44735041771758133,0.9999999999999999
unit_circle,1.0,2.695293975781772,-0.9020508783015941,0.4316297174145016,0.9999999999999999
unit_circle,1.0,2.71279588471542,-0.9094666834943174,0.41577680504550407,1.0
unit_circle,1.0,2.730297793649068,-0.9166039108592006,0.3997965365002788,1.0
unit_circle,1.0,2.7477997025827157,-0.9234603741992861,0.3836938066788603,1.0
unit_circle,1.0,2.7653016115163638,-0.930033973318164,0.3674735479922721,1.0
unit_circle,1.0,2.7828035204500114,-0.9363226946632797,0.35114072885168823,1.0
unit_circle,1.0,2.800305429383659,-0.9423246119427041,0.33470035214656124,1.0
unit_circle,1.0,2.8178073383173072,-0.9480378867151742,0.3181574537121934,0.9999999999999999
unit_circle,1.0,2.835309247250955,-0.9534607689532232,0.3015171007872164,1.0
unit_circle,1.0,2.852811156184603,-0.9585915975792307,0.2847843904614475,1.0
unit_circle,1.0,2.8703130651182507,-0.9634288009742252,0.2679644481146084,1.0
unit_circle,1.0,2.887814974051899,-0.9679708974592857,0.2510624258463722,1.0
unit_circle,1.0,2.9053168829855465,-0.972216495749392,0.2340835008982318,0.9999999999999999
unit_circle,1.0,2.9228187919191946,-0.9761642953795896,0.21703287406766147,1.0
unit_circle,1.0,2.9403207008528423,-0.9798130871033321,0.19991576811506878,0.9999999999999999
unit_circle,1.0,2.9578226097864904,-0.983161753262886,0.18273742616401276,1.0
unit_circle,1.0,2.975324518720138,-0.9862092681316775,0.16550311009519145,1.0
unit_circle,1.0,2.9928264276537857,-0.9889546982284831,0.14821809893467755,1.0
unit_circle,1.0,3.010328336587434,-0.9913972026033631,0.13088768723690636,0.9999999999999999
unit_circle,1.0,3.0278302455210815,-0.9935360330952514,0.11351718346290757,0.9999999999999999
unit_circle,1.0,3.0453321544547296,-0.995370534561125,0.09611190835427283,0.9999999999999999
unit_circle,1.0,3.0628340633883773,-0.9969001450766795,0.07867719330336814,1.0
unit_circle,1.0,3.0803359723220254,-0.9981243961084514,0.061218378720276946,1.0
unit_circle,1.0,3.097837881255673,-0.999042912657335,0.043740812396988,1.0
unit_circle,1.0,3.115339790189321,-0.9996554133734473,0.026249847869315026,1.0
unit_circle,1.0,3.132841699122969,-0.9999617106423081,0.008750842777064055,1.0
unit_circle,1.0,3.150343608056617,-0.9999617106423081,-0.008750842777063367,1.0
unit_circle,1.0,3.1678455169902646,-0.9996554133734473,-0.026249847869314336,1.0
unit_circle,1.0,3.1853474259239123,-0.999042912657335,-0.04374081239698687,0.9999999999999999
unit_circle,1.0,3.2028493348575604,-0.9981243961084514,-0.06121837872027626,1.0
unit_circle,1.0,3.220351243791208,-0.9969001450766795,-0.07867719330336702,0.9999999999999999
unit_circle,1.0,3.237853152724856,-0.9953705345611251,-0.09611190835427215,1.0
unit_circle,1.0,3.255355061658504,-0.9935360330952516,-0.11351718346290644,1.0
unit_circle,1.0,3.272856970592152,-0.9913972026033632,-0.13088768723690566,1.0
unit_circle,1.0,3.2903588795257996,-0.9889546982284833,-0.1482180989346764,0.9999999999999999
unit_circle,1.0,3.3078607884594478,-0.9862092681316776,-0.16550311009519078,1.0
unit_circle,1.0,3.3253626973930954,-0.9831617532628861,-0.1827374261640121,1.0
unit_circle,1.0,3.3428646063267435,-0.9798130871033324,-0.19991576811506812,1.0
unit_circle,1.0,3.360366515260391,-0.9761642953795897,-0.2170328740676608,1.0
unit_circle,1.0,3.377868424194039,-0.9722164957493923,-0.23408350089823068,1.0
unit_circle,1.0,3.395370333127687,-0.9679708974592858,-0.2510624258463715,0.9999999999999999
unit_circle,1.0,3.4128722420613347,-0.9634288009742256,-0.26796444811460735,1.0
unit_circle,1.0,3.4303741509949828,-0.958591597579231,-0.2847843904614468,1.0
unit_circle,1.0,3.4478760599286304,-0.9534607689532235,-0.30151710078721533,1.0
unit_circle,1.0,3.4653779688622786,-0.9480378867151744,-0.31815745371219273,0.9999999999999999
unit_circle,1.0,3.4828798777959262,-0.9423246119427044,-0.33470035214656013,0.9999999999999999
unit_circle,1.0,3.5003817867295743,-0.9363226946632799,-0.35114072885168757,1.0
unit_circle,1.0,3.517883695663222,-0.9300339733181642,-0.36747354799227144,0.9999999999999999
unit_circle,1.0,3.53538560459687,-0.9234603741992863,-0.38369380667885966,1.0
unit_circle,1.0,3.552887513530518,-0.9166039108592008,-0.3997965365002782,1.0
unit_circle,1.0,3.5703894224641655,-0.9094666834943179,-0.415776805045503,1.0
unit_circle,1.0,3.5878913313978136,-0.9020508783015945,-0.431629717414501,1.0
unit_circle,1.0,3.6053932403314612,-0.8943587668088833,-0.44735041771758033,1.0
unit_circle,1.0,3.6228951492651094,-0.8863927051791418,-0.462934090562796,1.0
unit_circle,1.0,3.640397058198757,-0.8781551334887202,-0.4783759625309449,1.0
unit_circle,1.0,3.657898967132405,-0.8696485749799423,-0.4936713036377097,1.0
unit_circle,1.0,3.675400876066053,-0.8608756352882151,-0.5088154287824929,1.0
unit_circle,1.0,3.692902784999701,-0.851839001643898,-0.5238036991835081,0.9999999999999999
unit_circle,1.0,3.7104046939333486,-0.8425414420491816,-0.5386315237986778,1.0
unit_circle,1.0,3.7279066028669967,-0.8329858044302213,-0.5532943607319137,1.0
unit_circle,1.0,3.7454085118006444,-0.8231750157647949,-0.5677877186243373,1.0
unit_circle,1.0,3.762910420734292,-0.8131120811857402,-0.5821071580300264,1.0
unit_circle,1.0,3.78041232966794,-0.8028000830604572,-0.5962482927758561,1.0
unit_circle,1.0,3.797914238601588,-0.7922421800467516,-0.6102067913050219,1.0
unit_circle,1.0,3.815416147535236,-0.7814416061253078,-0.623978378003837,1.0
unit_circle,1.0,3.8329180564688836,-0.770401669609094,-0.6375588345113887,0.9999999999999999
unit_circle,1.0,3.8504199654025317,-0.7591257521299933,-0.650944001011663,1.0
unit_circle,1.0,3.8679218743361794,-0.7476173076029823,-0.6641297775077306,1.0
unit_circle,1.0,3.8854237832698275,-0.7358798611681632,-0.6771121250776158,0.9999999999999999
unit_circle,1.0,3.902925692203475,-0.7239170081109841,-0.6898870671114521,0.9999999999999999
unit_circle,1.0,3.9204276011371233,-0.7117324127609685,-0.7024506905295561,0.9999999999999999
unit_circle,1.0,3.937929510070771,-0.6993298073693005,-0.7147991469810363,1.0
unit_circle,1.0,3.9554314190044186,-0.6867129909656001,-0.7269286540225799,1.0
unit_circle,1.0,3.9729333279380667,-0.6738858281942481,-0.7388354962770483,0.9999999999999999
unit_circle,1.0,3.9904352368717144,-0.6608522481306112,-0.7505160265715298,1.0
unit_circle,1.0,4.0079371458053625,-0.647616243077528,-0.7619666670545032,0.9999999999999999
unit_circle,1.0,4.02543905473901,-0.6341818673424346,-0.773183910291764,1.0
unit_circle,1.0,4.042940963672658,-0.6205532359954907,-0.7841643203407846,0.9999999999999999
unit_circle,1.0,4.060442872606306,-0.6067345236090971,-0.7949045338031744,1.0
unit_circle,1.0,4.077944781539954,-0.5927299629791891,-0.8054012608549164,0.9999999999999999
unit_circle,1.0,4.095446690473602,-0.5785438438286896,-0.8156512862540736,0.9999999999999999
unit_circle,1.0,4.112948599407249,-0.5641805114935302,-0.8256514703256446,1.0
unit_circle,1.0,4.130450508340897,-0.5496443655916353,-0.8353987499232739,1.0
unit_circle,1.0,4.147952417274546,-0.5349398586752793,-0.8448901393675229,1.0
unit_circle,1.0,4.165454326208193,-0.5200714948672317,-0.8541227313604076,1.0
unit_circle,1.0,4.182956235141841,-0.5050438284811005,-0.8630936978759333,1.0
unit_circle,1.0,4.200458144075489,-0.48986146262630736,-0.8718002910263422,1.0
unit_circle,1.0,4.217960053009137,-0.47452904779811206,-0.8802398439038176,1.0
unit_circle,1.0,4.235461961942785,-0.45905128045312726,-0.8884097713973796,1.0
unit_circle,1.0,4.252963870876433,-0.4434329015707473,-0.8963075709847307,1.0
unit_circle,1.0,4.27046577981008,-0.42767869520094587,-0.9039308234987987,1.0
unit_circle,1.0,4.287967688743729,-0.41179348699887763,-0.9112771938687511,1.0
unit_circle,1.0,4.3054695976773765,-0.39578214274673945,-0.9183444318352453,0.9999999999999999
unit_circle,1.0,4.322971506611024,-0.3796495668633328,-0.9251303726397073,0.9999999999999999
unit_circle,1.0,4.340473415544672,-0.3634007009017993,-0.931632937687414,0.9999999999999999
unit_circle,1.0,4.3579753244783195,-0.3470405220359779,-0.937850135184186,1.0
unit_circle,1.0,4.375477233411968,-0.33057404153585074,-0.9437800607464928,1.0
unit_circle,1.0,4.392979142345616,-0.31400630323254947,-0.9494208979847811,1.0
unit_circle,1.0,4.410481051279263,-0.29734238197337937,-0.9547709190598533,1.0
unit_circle,1.0,4.427982960212911,-0.2805873820673514,-0.9598284852121186,1.0
unit_circle,1.0,4.44548486914656,-0.2637464357216846,-0.9645920472635607,1.0
unit_circle,1.0,4.462986778080207,-0.24682470146976826,-0.9690601460922639,1.0
unit_circle,1.0,4.480488687013855,-0.22982736259105177,-0.9732314130793566,1.0
unit_circle,1.0,4.497990595947503,-0.21275962552336272,-0.9771045705282309,1.0
unit_circle,1.0,4.51549250488115,-0.1956267182681274,-0.9806784320559123,0.9999999999999999
unit_circle,1.0,4.532994413814799,-0.17843388878898603,-0.9839519029564604,0.9999999999999999
unit_circle,1.0,4.5504963227484465,-0.1611864034042977,-0.9869239805362858,1.0
unit_circle,1.0,4.567998231682094,-0.14388954517401464,-0.9895937544212854,1.0
unit_circle,1.0,4.585500140615742,-0.12654861228143663,-0.9919604068356975,0.9999999999999999
unit_circle,1.0,4.60300204954939,-0.10916891641032828,-0.9940232128525947,1.0
unit_circle,1.0,4.620503958483038,-0.09175578111790586,-0.9957815406159339,1.0
unit_circle,1.0,4.638005867416686,-0.07431454020417864,-0.9972348515341015,0.9999999999999999
unit_circle,1.0,4.655507776350333,-0.05685053607816148,-0.9983827004448873,0.9999999999999999
unit_circle,1.0,4.673009685283981,-0.039369118121445904,-0.9992247357518426,1.0
unit_circle,1.0,4.69051159421763,-0.02187564104963561,-0.9997606995319768,1.0
unit_circle,1.0,4.708013503151277,-0.0043754632721524096,-0.9999904276147618,1.0
unit_circle,1.0,4.725515412084925,0.013126054749098125,-0.9999138496324189,1.0
unit_circle,1.0,4.743017321018573,0.030623552141680808,-0.9995309890414733,1.0
