t1,branch_id,band_index,real_E,imag_E,abs_E
1.7800000000000002,30,32,-1.6739039772150848,-0.0,1.6739039772150848
1.7800000000000002,31,33,1.6739039772150848,0.0,1.6739039772150848
1.7800000000000002,32,3,-0.6775771232839057,-0.0,0.6775771232839057
1.7800000000000002,33,2,0.6775771232839057,0.0,0.6775771232839057
1.7800000000000002,34,34,-1.7460033075005266,-0.0,1.7460033075005266
1.7800000000000002,35,35,1.7460033075005266,0.0,1.7460033075005266
1.7800000000000002,36,36,-1.8163830079135106,-0.0,1.8163830079135106
1.7800000000000002,37,37,1.8163830079135106,0.0,1.8163830079135106
1.7800000000000002,38,39,-1.884837398239968,-0.0,1.884837398239968
1.7800000000000002,39,38,1.884837398239968,0.0,1.884837398239968
1.7800000000000002,40,40,-1.9511799551368085,-0.0,1.9511799551368085
1.7800000000000002,41,41,1.9511799551368085,0.0,1.9511799551368085
1.7800000000000002,42,42,-2.015240533471402,-0.0,2.015240533471402
1.7800000000000002,43,43,2.015240533471402,0.0,2.015240533471402
1.7800000000000002,44,44,-2.0768632171576846,-0.0,2.0768632171576846
1.7800000000000002,45,45,2.0768632171576846,0.0,2.0768632171576846
1.7800000000000002,46,48,-2.1922327426550727,-0.0,2.1922327426550727
1.7800000000000002,47,49,2.1922327426550727,0.0,2.1922327426550727
1.7800000000000002,48,52,-2.2962709765954963,-0.0,2.2962709765954963
1.7800000000000002,49,53,2.2962709765954963,0.0,2.2962709765954963
1.7800000000000002,50,57,-2.3881130327658675,-0.0,2.3881130327658675
1.7800000000000002,51,56,2.3881130327658675,0.0,2.3881130327658675
1.7800000000000002,52,55,-2.3437651747099886,-0.0,2.3437651747099886
1.7800000000000002,53,51,2.2457256474777876,0.0,2.2457256474777876
1.7800000000000002,54,50,-2.2457256474777876,-0.0,2.2457256474777876
1.7800000000000002,55,54,2.3437651747099886,0.0,2.3437651747099886
1.7800000000000002,56,47,-2.135904651129249,-0.0,2.135904651129249
1.7800000000000002,57,46,2.135904651129249,0.0,2.135904651129249
1.7800000000000002,58,59,-2.429227305595744,-0.0,2.429227305595744
1.7800000000000002,59,58,2.429227305595744,0.0,2.429227305595744
1.7800000000000002,60,60,-2.4670284121940824,-0.0,2.4670284121940824
1.7800000000000002,61,61,2.4670284121940824,0.0,2.4670284121940824
1.7800000000000002,62,62,-2.5014442011008455,-0.0,2.5014442011008455
1.7800000000000002,63,63,2.5014442011008455,0.0,2.5014442011008455
1.7800000000000002,64,64,-2.5324097671788715,-0.0,2.5324097671788715
1.7800000000000002,65,65,2.5324097671788715,0.0,2.5324097671788715
1.7800000000000002,66,66,-2.559867309005765,-0.0,2.559867309005765
1.7800000000000002,67,67,2.559867309005765,0.0,2.559867309005765
1.7800000000000002,68,69,-2.5837660183866866,-0.0,2.5837660183866866
1.7800000000000002,69,68,2.5837660183866866,0.0,2.5837660183866866
1.7800000000000002,70,70,-2.6040619952884283,-0.0,2.6040619952884283
1.7800000000000002,71,71,2.6040619952884283,0.0,2.6040619952884283
1.7800000000000002,72,72,-2.6207181829174346,-0.0,2.6207181829174346
1.7800000000000002,73,73,2.6207181829174346,0.0,2.6207181829174346
1.7800000000000002,74,74,-2.6337043188051488,-0.0,2.6337043188051488
1.7800000000000002,75,75,2.6337043188051488,0.0,2.6337043188051488
1.7800000000000002,76,76,-2.6429968986921946,-0.0,2.6429968986921946
1.7800000000000002,77,77,2.6429968986921946,0.0,2.6429968986921946
1.7800000000000002,78,78,-2.648579150771632,-0.0,2.648579150771632
1.7800000000000002,79,79,2.648579150771632,0.0,2.648579150771632
1.7999999999999998,0,0,0.6787600576477694,0.0,0.6787600576477694
1.7999999999999998,1,1,-0.6787600576477694,-0.0,0.6787600576477694
1.7999999999999998,2,10,-0.8834664342482806,-0.0,0.8834664342482806
1.7999999999999998,3,11,0.8834664342482806,0.0,0.8834664342482806
1.7999999999999998,4,16,-1.0882416402481319,-0.0,1.0882416402481319
1.7999999999999998,5,17,1.0882416402481319,0.0,1.0882416402481319
1.7999999999999998,6,23,-1.314164478032656,-0.0,1.314164478032656
1.7999999999999998,7,22,1.314164478032656,0.0,1.314164478032656
1.7999999999999998,8,21,-1.2378239409779477,-0.0,1.2378239409779477
1.7999999999999998,9,25,1.39078095893411,0.0,1.39078095893411
1.7999999999999998,10,24,-1.39078095893411,-0.0,1.39078095893411
1.7999999999999998,11,20,1.2378239409779477,0.0,1.2378239409779477
1.7999999999999998,12,7,-0.7733080810040878,-0.0,0.7733080810040878
1.7999999999999998,13,6,0.7733080810040878,0.0,0.7733080810040878
1.7999999999999998,14,18,-1.1623007307442381,-0.0,1.1623007307442381
1.7999999999999998,15,19,1.1623007307442381,0.0,1.1623007307442381
1.7999999999999998,16,27,-1.4672157317449188,-0.0,1.4672157317449188
1.7999999999999998,17,8,0.8247919682316054,0.0,0.8247919682316054
1.7999999999999998,18,9,-0.8247919682316054,-0.0,0.8247919682316054
1.7999999999999998,19,26,1.4672157317449188,0.0,1.4672157317449188
1.7999999999999998,20,14,-1.016425023080326,-0.0,1.016425023080326
1.7999999999999998,21,15,1.016425023080326,0.0,1.016425023080326
1.7999999999999998,22,13,-0.947790231971024,-0.0,0.947790231971024
1.7999999999999998,23,12,0.947790231971024,0.0,0.947790231971024
1.7999999999999998,24,29,-1.54307756507301,-0.0,1.54307756507301
1.7999999999999998,25,28,1.54307756507301,0.0,1.54307756507301
1.7999999999999998,26,5,-0.7307032645236978,-0.0,0.7307032645236978
1.7999999999999998,27,4,0.7307032645236978,0.0,0.7307032645236978
1.7999999999999998,28,30,-1.6180281084013142,-0.0,1.6180281084013142
1.7999999999999998,29,31,1.6180281084013142,0.0,1.6180281084013142
1.7999999999999998,30,32,-1.6917714165148343,-0.0,1.6917714165148343
1.7999999999999998,31,33,1.6917714165148343,0.0,1.6917714165148343
1.7999999999999998,32,3,-0.6986833929448486,-0.0,0.6986833929448486
1.7999999999999998,33,2,0.6986833929448486,0.0,0.6986833929448486
1.7999999999999998,34,34,-1.764045884690875,-0.0,1.764045884690875
1.7999999999999998,35,35,1.764045884690875,0.0,1.764045884690875
1.7999999999999998,36,36,-1.8346180479348198,-0.0,1.8346180479348198
1.7999999999999998,37,37,1.8346180479348198,0.0,1.8346180479348198
1.7999999999999998,38,39,-1.9032778089653375,-0.0,1.9032778089653375
1.7999999999999998,39,38,1.9032778089653375,0.0,1.9032778089653375
1.7999999999999998,40,40,-1.9698347574881565,-0.0,1.9698347574881565
1.7999999999999998,41,41,1.9698347574881565,0.0,1.9698347574881565
1.7999999999999998,42,42,-2.0341153228371023,-0.0,2.0341153228371023
1.7999999999999998,43,43,2.0341153228371023,0.0,2.0341153228371023
1.7999999999999998,44,44,-2.0959605642054315,-0.0,2.0959605642054315
1.7999999999999998,45,45,2.0959605642054315,0.0,2.0959605642054315
1.7999999999999998,46,48,-2.2117725154267194,-0.0,2.2117725154267194
1.7999999999999998,47,49,2.2117725154267194,0.0,2.2117725154267194
1.7999999999999998,48,52,-2.3162350675020313,-0.0,2.3162350675020313
1.7999999999999998,49,53,2.3162350675020313,0.0,2.3162350675020313
1.7999999999999998,50,57,-2.4084691257493525,-0.0,2.4084691257493525
1.7999999999999998,51,56,2.4084691257493525,0.0,2.4084691257493525
1.7999999999999998,52,55,-2.3639300703059116,-0.0,2.3639300703059116
1.7999999999999998,53,51,2.2654808086194085,0.0,2.2654808086194085
1.7999999999999998,54,50,-2.2654808086194085,-0.0,2.2654808086194085
1.7999999999999998,55,54,2.3639300703059116,0.0,2.3639300703059116
1.7999999999999998,56,47,-2.155224450207211,-0.0,2.155224450207211
1.7999999999999998,57,46,2.155224450207211,0.0,2.155224450207211
1.7999999999999998,58,59,-2.4497636717721396,-0.0,2.4497636717721396
1.7999999999999998,59,58,2.4497636717721396,0.0,2.4497636717721396
1.7999999999999998,60,60,-2.4877329599792515,-0.0,2.4877329599792515
1.7999999999999998,61,61,2.4877329599792515,0.0,2.4877329599792515
1.7999999999999998,62,62,-2.5223038077890805,-0.0,2.5223038077890805
1.7999999999999998,63,63,2.5223038077890805,0.0,2.5223038077890805
1.7999999999999998,64,64,-2.5534104041640084,-0.0,2.5534104041640084
1.7999999999999998,65,65,2.5534104041640084,0.0,2.5534104041640084
1.7999999999999998,66,66,-2.580994157807107,-0.0,2.580994157807107
1.7999999999999998,67,67,2.580994157807107,0.0,2.580994157807107
1.7999999999999998,68,69,-2.605003579053451,-0.0,2.605003579053451
1.7999999999999998,69,68,2.605003579053451,0.0,2.605003579053451
1.7999999999999998,70,70,-2.6253941885287673,-0.0,2.6253941885287673
1.7999999999999998,71,71,2.6253941885287673,0.0,2.6253941885287673
1.7999999999999998,72,72,-2.642128447112867,-0.0,2.642128447112867
1.7999999999999998,73,73,2.642128447112867,0.0,2.642128447112867
1.7999999999999998,74,74,-2.6551757029222087,-0.0,2.6551757029222087
1.7999999999999998,75,75,2.6551757029222087,0.0,2.6551757029222087
