t_over_T,g_plus,g_minus,r_plus,r_minus,concurrence_approx,survival
0.165,0.369704121213132,0.13029587878686796,0.3692410124199205,0.13075898758007948,0.0,0.9998625094526917
0.1675,0.36728993196917414,0.13271006803082586,0.3667949770513953,0.1332050229486047,0.0,0.9998604264079669
0.17,0.36490336020312947,0.13509663979687053,0.36437520125759976,0.13562479874240024,0.0,0.9998583433675817
0.17250000000000001,0.36254528109131423,0.13745471890868577,0.3619825523918102,0.1380174476081898,0.0,0.9998562603315362
0.17500000000000002,0.3602165059729785,0.1397834940270215,0.3596178363091196,0.1403821636908804,0.0,0.9998541772998303
0.1775,0.35791778342653857,0.1420822165734614,0.35728179844768754,0.14271820155231246,0.0,0.9998520942724641
0.18,0.35564980044295247,0.14435019955704753,0.3549751249969728,0.1450248750030272,0.0,0.9998500112494375
0.1825,0.3534131836885238,0.1465868163114762,0.35269844414543583,0.14730155585456417,0.0,0.9998479282307505
0.185,0.35120850084947625,0.14879149915052375,0.35045232740030746,0.14954767259969254,0.0,0.9998458452164032
0.1875,0.34903626205072513,0.15096373794927487,0.34823729097215644,0.15176270902784356,0.0,0.9998437622063955
0.19,0.3468969213413853,0.15310307865861472,0.34605379721714624,0.15394620278285376,0.0,0.9998416792007273
0.1925,0.3447908782396919,0.15520912176030813,0.34390225613005215,0.15609774386994785,0.0,0.9998395961993988
0.195,0.34271847933017247,0.15728152066982753,0.34178302688130885,0.15821697311869115,0.0,0.9998375132024099
0.1975,0.3406800199060887,0.1593199800939113,0.33969641939157247,0.16030358060842753,0.0,0.9998354302097605
0.2,0.3386757456503698,0.16132425434963021,0.3376426959375144,0.1623573040624856,0.0,0.9998333472214507
0.2025,0.3367058543484749,0.1632941456515251,0.33562207278280304,0.16437792721719696,0.0,0.9998312642374804
0.20500000000000002,0.3347704976268574,0.1652295023731426,0.3336347218284866,0.16636527817151342,0.0,0.9998291812578497
0.20750000000000002,0.3328697827109479,0.16713021728905209,0.33168077227724924,0.16831922772275076,0.0,0.9998270982825584
0.21,0.33100377419683097,0.16899622580316903,0.3297603123062828,0.17023968769371722,0.0,0.9998250153116068
0.2125,0.32917249583105657,0.17082750416894343,0.3278733907437893,0.17212660925621068,0.0,0.9998229323449946
0.215,0.3273759322933008,0.1726240677066992,0.3260200187444073,0.17397998125559272,0.0,0.9998208493827221
0.2175,0.3256140309768696,0.17438596902313042,0.3242001714591317,0.17579982854086829,0.0,0.999818766424789
0.22,0.323886703762322,0.17611329623767802,0.32241378969557943,0.17758621030442054,0.0,0.9998166834711952
0.2225,0.32219382877977665,0.17780617122022332,0.3206607815647263,0.1793392184352737,0.0,0.9998146005219412
0.225,0.3205352521557491,0.17946474784425095,0.3189410241105202,0.18105897588947978,0.0,0.9998125175770264
0.2275,0.3189107897406552,0.18108921025934482,0.31725436491904657,0.18274563508095346,0.0,0.9998104346364513
0.23,0.31732022881340094,0.18267977118659906,0.3156006237041875,0.1843993762958125,0.0,0.9998083517002154
0.2325,0.3157633297597569,0.1842366702402431,0.31397959386698243,0.18602040613301757,0.0,0.9998062687683191
0.23500000000000001,0.31423982772149617,0.18576017227850386,0.3123910440261491,0.1876089559738509,0.0,0.9998041858407622
0.23750000000000002,0.31274943421354384,0.18725056578645616,0.3108347195174761,0.18916528048252387,0.0,0.9998021029175448
0.24,0.31129183870665433,0.1887081612933457,0.309310343860038,0.190689656139962,0.0,0.9998000199986667
0.2425,0.30986671017338885,0.19013328982661115,0.30781762018741515,0.19218237981258482,0.0,0.9997979370841281
0.245,0.30847369859541984,0.19152630140458016,0.3063562326423279,0.1936437673576721,0.0,0.9997958541739289
0.2475,0.3071124364304297,0.19288756356957032,0.3049258477333053,0.19507415226669472,0.0,0.999793771268069
0.25,0.3057825400371075,0.19421745996289252,0.30352611565221826,0.19647388434778176,0.0,0.9997916883665486
0.2525,0.30448361105697075,0.19551638894302925,0.3021566715516986,0.1978433284483014,0.0,0.9997896054693675
0.255,0.30321523775195625,0.19678476224804373,0.30081713678165484,0.19918286321834516,0.0,0.9997875225765258
0.2575,0.3019769962969281,0.1980230037030719,0.29950712008426883,0.2004928799157312,0.0,0.9997854396880235
0.26,0.30076845202644686,0.1992315479735531,0.2982262187470242,0.20177378125297576,0.0,0.9997833568038604
0.2625,0.29958916063533003,0.20041083936466997,0.2969740197134745,0.2030259802865255,0.0,0.9997812739240367
0.265,0.2984386693327052,0.2015613306672948,0.29575010065160207,0.2042498993483979,0.0,0.9997791910485524
0.2675,0.29731651794942504,0.20268348205057493,0.29455403097975813,0.20544596902024187,0.0,0.9997771081774074
0.27,0.2962222399988646,0.2037777600011354,0.2933853728502985,0.20661462714970155,0.0,0.9997750253106017
0.2725,0.29515536369126383,0.20484463630873617,0.29224368209114754,0.20775631790885246,0.0,0.9997729424481353
0.275,0.2941154129019141,0.20588458709808588,0.29112850910563115,0.20887149089436885,0.0,0.9997708595900081
0.2775,0.2931019080936065,0.20689809190639352,0.2900393997310161,0.2099606002689839,0.0,0.9997687767362203
0.28,0.29211436719387507,0.20788563280612496,0.2889758960562866,0.21102410394371343,0.0,0.9997666938867718
0.28250000000000003,0.2911523064276704,0.20884769357232957,0.2879375371997671,0.2120624628002329,0.0,0.9997646110416625
0.28500000000000003,0.29021524110619223,0.20978475889380777,0.2869238600472766,0.2130761399527234,0.0,0.9997625282008924
0.28750000000000003,0.28930268637269474,0.21069731362730526,0.28593439995156333,0.2140656000484367,0.0,0.9997604453644616
0.29,0.2884141579061539,0.21158584209384612,0.2849686913938284,0.21503130860617156,0.0,0.99975836253237
0.2925,0.28754917258375307,0.21245082741624693,0.2840262686081979,0.2159737313918021,0.0,0.9997562797046177
0.295,0.28670724910320255,0.21329275089679742,0.283106666170046,0.21689333382995402,0.0,0.9997541968812046
0.2975,0.2858879085659598,0.21411209143404017,0.2822094195491127,0.21779058045088728,0.0,0.9997521140621307
0.3,0.28509067502246055,0.21490932497753942,0.2813340656283881,0.21866593437161191,0.0,0.999750031247396
0.3025,0.284315075980509,0.21568492401949102,0.2804801431897637,0.21951985681023628,0.0,0.9997479484370005
0.305,0.28356064287800387,0.21643935712199613,0.2796471933674728,0.2203528066325272,0.0,0.9997458656309441
0.3075,0.28282691152120304,0.21717308847879696,0.2788347600703552,0.22116523992964485,0.0,0.999743782829227
0.31,0.282113422489745,0.21788657751025495,0.2780423903739954,0.22195760962600458,0.0,0.999741700031849
0.3125,0.2814197215096601,0.21858027849033992,0.27726963488378986,0.22273036511621014,0.0,0.9997396172388102
0.315,0.2807453597956105,0.2192546402043895,0.27651604806999996,0.22348395193000004,0.0,0.9997375344501106
0.3175,0.28008989436360243,0.21991010563639754,0.27578118857585016,0.22421881142414987,0.0,0.9997354516657501
0.32,0.2794528883154087,0.22054711168459126,0.2750646194997227,0.22493538050027728,0.0,0.9997333688857286
0.3225,0.2788339110959379,0.22116608890406206,0.27436590865249655,0.22563409134750345,0.0,0.9997312861100464
0.325,0.2782325387247749,0.22176746127522512,0.2736846287910656,0.2263153712089344,0.0,0.9997292033387032
0.3275,0.27764835400310395,0.22235164599689602,0.27302035782906,0.22697964217094,0.0,0.9997271205716991
0.33,0.277080946697212,0.22291905330278802,0.2723726790257796,0.2276273209742204,0.0,0.9997250378090341
0.3325,0.27652991369974794,0.22347008630025206,0.2717411811543304,0.22825881884566962,0.0,0.9997229550507082
0.335,0.27599485916989575,0.22400514083010425,0.2711254586499376,0.22887454135006244,0.0,0.9997208722967214
0.3375,0.27547539465359305,0.22452460534640695,0.2705251117393874,0.22947488826061258,0.0,0.9997187895470736
0.34,0.2749711391849039,0.22502886081509607,0.26993974655252884,0.23006025344747114,0.0,0.9997167068017649
0.3425,0.27448171936962595,0.22551828063037405,0.2693689752167424,0.2306310247832576,0.0,0.9997146240607953
0.34500000000000003,0.2740067694521846,0.2259932305478154,0.26881241593526073,0.23118758406473927,0.0,0.9997125413241646
0.34750000000000003,0.27354593136683764,0.22645406863316236,0.26826969305019915,0.23173030694980087,0.0,0.9997104585918731
0.35000000000000003,0.27309885477418205,0.22690114522581797,0.26774043709113,0.23225956290887004,0.0,0.9997083758639206
0.3525,0.27266519708392484,0.22733480291607513,0.26722428481000804,0.23277571518999196,0.0,0.999706293140307
0.355,0.27224462346484746,0.22775537653515252,0.26672087920322773,0.23327912079677227,0.0,0.9997042104210324
0.3575,0.27183680684286,0.22816319315714,0.26622986952156613,0.23377013047843387,0.0,0.9997021277060969
0.36,0.27144142788801096,0.22855857211198902,0.26575091126873895,0.23424908873126102,0.0,0.9997000449955004
0.3625,0.27105817499128365,0.22894182500871635,0.26528366618926946,0.23471633381073054,0.0,0.9996979622892428
0.365,0.2706867442319786,0.22931325576802142,0.264827802246343,0.235172197753657,0.0,0.9996958795873241
0.3675,0.27032683933644897,0.22967316066355103,0.2643829935902939,0.2356170064097061,0.0,0.9996937968897445
0.37,0.26997817162892346,0.23002182837107657,0.26394892051834357,0.23605107948165643,0.0,0.9996917141965037
0.3725,0.2696404599751183,0.23035954002488168,0.2635252694261831,0.23647473057381693,0.0,0.9996896315076019
0.375,0.2693134307193111,0.23068656928068892,0.263111732751967,0.23688826724803302,0.0,0.9996875488230391
0.3775,0.26899681761551425,0.23100318238448575,0.26270800891325974,0.23729199108674026,0.0,0.9996854661428152
0.38,0.26869036175336,0.23130963824664,0.26231380223745066,0.23768619776254937,0.0,0.9996833834669302
0.3825,0.268393811479275,0.23160618852072498,0.26192882288612823,0.23807117711387174,0.0,0.9996813007953841
0.385,0.2681069223134964,0.23189307768650355,0.26155278677388166,0.23844721322611834,0.0,0.9996792181281768
0.3875,0.2678294568634516,0.23217054313654842,0.26118541548197133,0.23881458451802867,0.0,0.9996771354653086
0.39,0.26756118473399626,0.23243881526600374,0.2608264361672901,0.23917356383270985,0.0,0.9996750528067792
0.3925,0.26730188243498026,0.23269811756501974,0.2604755814670119,0.23952441853298811,0.0,0.9996729701525885
0.395,0.2670513332865825,0.23294866671341752,0.2601325893993032,0.23986741060069675,0.0,0.9996708875027368
0.3975,0.2668093273228328,0.2331906726771672,0.2597972032604537,0.24020279673954634,0.0,0.999668804857224
0.4,0.26657566119371495,0.23342433880628508,0.25946917151875715,0.24053082848124285,0.0,0.9996667222160499
0.4025,0.26635013806621965,0.23364986193378037,0.25914824770545986,0.24085175229454014,0.0,0.9996646395792147
0.405,0.26613256752469705,0.23386743247530295,0.2588341903030687,0.2411658096969313,0.0,0.9996625569467184
0.40750000000000003,0.265922765470834,0.234077234529166,0.2585267626312967,0.24147323736870327,0.0,0.9996604743185608
0.41000000000000003,0.26572055402356287,0.2342794459764371,0.25822573273090377,0.24177426726909623,0.0,0.999658391694742
0.41250000000000003,0.26552576141918827,0.23447423858081176,0.25793087324567365,0.24206912675432637,0.0,0.999656309075262
0.41500000000000004,0.2653382219119989,0.2346617780880011,0.25764196130275197,0.24235803869724806,0.0,0.9996542264601208
0.4175,0.26515777567561555,0.23484222432438445,0.2573587783915535,0.24264122160844648,0.0,0.9996521438493184
0.42,0.2649842687053068,0.23501573129469322,0.2570811102414323,0.2429188897585677,0.0,0.9996500612428548
0.4225,0.26481755272149005,0.23518244727850995,0.25680874669829273,0.24319125330170727,0.0,0.99964797864073
0.425,0.2646574850746193,0.23534251492538075,0.25654148160030693,0.24345851839969307,0.0,0.9996458960429437
0.4275,0.2645039286516458,0.2354960713483542,0.25627911265288905,0.24372088734711092,0.0,0.9996438134494964
0.43,0.26435675178422624,0.23564324821577373,0.2560214413030653,0.2439785586969347,0.0,0.9996417308603878
0.4325,0.2642158281588371,0.23578417184116293,0.2557682726133655,0.24423172738663448,0.0,0.9996396482756178
0.435,0.2640810367289438,0.23591896327105621,0.25551941513535115,0.24448058486464885,0.0,0.9996375656951866
0.4375,0.26395226162936214,0.23604773837063786,0.25527468078288335,0.24472531921711668,0.0,0.9996354831190941
0.44,0.26382939209293566,0.23617060790706432,0.25503388470522353,0.24496611529477647,0.0,0.9996334005473403
0.4425,0.26371232236964626,0.23628767763035374,0.25479684516005024,0.24520315483994973,0.0,0.9996313179799251
0.445,0.2636009516482629,0.2363990483517371,0.254563383386465,0.24543661661353497,0.0,0.9996292354168487
0.4475,0.2634951839806263,0.23650481601937368,0.25433332347805254,0.24566667652194746,0.0,0.9996271528581109
0.45,0.26339492820865773,0.23660507179134227,0.2541064922560509,0.24589350774394905,0.0,0.9996250703037117
0.4525,0.26330009789417297,0.23669990210582706,0.2538827191426803,0.24611728085731968,0.0,0.9996229877536513
0.455,0.26321061125157585,0.23678938874842412,0.25366183603467013,0.24633816396532987,0.0,0.9996209052079295
0.4575,0.26312639108349783,0.23687360891650217,0.253443677177019,0.246556322822981,0.0,0.9996188226665462
0.46,0.26304736471944423,0.23695263528055577,0.25322807903701383,0.24677192096298617,0.0,0.9996167401295016
0.4625,0.262973463957503,0.23702653604249702,0.2530148801785288,0.2469851198214712,0.0,0.9996146575967957
0.465,0.262904625009165,0.237095374990835,0.252803921136619,0.24719607886338102,0.0,0.9996125750684284
0.4675,0.26284078844730085,0.23715921155269912,0.2525950442924182,0.24740495570758178,0.0,0.9996104925443996
0.47000000000000003,0.26278189915733446,0.23721810084266556,0.25238809374834537,0.24761190625165463,0.0,0.9996084100247095
0.47250000000000003,0.26272790629164905,0.23727209370835095,0.2521829152036187,0.24781708479638132,0.0,0.9996063275093579
0.47500000000000003,0.2626787632272583,0.23732123677274172,0.2519793558300737,0.2480206441699263,0.0,0.9996042449983448
0.47750000000000004,0.2626344275267704,0.23736557247322962,0.25177726414827595,0.24822273585172405,0.0,0.9996021624916703
0.48,0.2625948609026707,0.2374051390973293,0.2515764899039165,0.2484235100960835,0.0,0.9996000799893344
0.4825,0.2625600291849451,0.2374399708150549,0.2513768839444745,0.24862311605552553,0.0,0.999597997491337
0.485,0.2625299022920631,0.23747009770793692,0.2511782980961285,0.24882170190387148,0.0,0.9995959149976782
0.4875,0.2625044542053381,0.23749554579466192,0.25098058504089577,0.24901941495910423,0.0,0.9995938325083579
0.49,0.26248366294667846,0.23751633705332154,0.25078359819397517,0.2492164018060248,0.0,0.9995917500233761
0.4925,0.262467510559742,0.237532489440258,0.2505871915812694,0.2494128084187306,0.0,0.9995896675427328
0.495,0.26245598309450346,0.23754401690549654,0.25039121971705836,0.24960878028294162,0.0,0.999587585066428
0.4975,0.26244907059524375,0.23755092940475625,0.25019553748179607,0.24980446251820396,0.0,0.9995855025944617
0.5,0.262446767091966,0.237553232908034,0.25,0.25,0.0,0.9995834201268338
0.5025000000000001,0.26244907059524375,0.23755092940475625,0.24980446251820396,0.25019553748179607,0.0,0.9995813376635444
0.505,0.26245598309450346,0.23754401690549654,0.24960878028294162,0.25039121971705836,0.0,0.9995792552045936
0.5075000000000001,0.262467510559742,0.23753248944025804,0.24941280841873062,0.2505871915812694,0.0,0.9995771727499811
0.51,0.26248366294667846,0.23751633705332154,0.2492164018060248,0.25078359819397517,0.0,0.999575090299707
0.5125,0.2625044542053381,0.23749554579466192,0.24901941495910423,0.25098058504089577,0.0,0.9995730078537716
0.515,0.2625299022920631,0.23747009770793692,0.2488217019038715,0.2511782980961285,0.0,0.9995709254121744
0.5175,0.2625600291849451,0.23743997081505494,0.24862311605552556,0.25137688394447444,0.0,0.9995688429749157
0.52,0.2625948609026707,0.2374051390973293,0.24842351009608352,0.2515764899039165,0.0,0.9995667605419953
0.5225,0.2626344275267704,0.23736557247322962,0.24822273585172405,0.25177726414827595,0.0,0.9995646781134133
0.525,0.2626787632272583,0.23732123677274172,0.2480206441699263,0.2519793558300737,0.0,0.9995625956891698
0.5275,0.26272790629164905,0.23727209370835095,0.24781708479638134,0.2521829152036187,0.0,0.9995605132692646
0.53,0.26278189915733446,0.23721810084266556,0.24761190625165463,0.25238809374834537,0.0,0.9995584308536979
0.5325,0.26284078844730085,0.23715921155269912,0.2474049557075818,0.2525950442924182,0.0,0.9995563484424694
0.535,0.262904625009165,0.237095374990835,0.24719607886338102,0.252803921136619,0.0,0.9995542660355794
0.5375,0.262973463957503,0.23702653604249702,0.2469851198214712,0.2530148801785288,0.0,0.9995521836330276
0.54,0.26304736471944423,0.23695263528055577,0.24677192096298617,0.25322807903701383,0.0,0.9995501012348142
0.5425,0.26312639108349783,0.23687360891650217,0.246556322822981,0.253443677177019,0.0,0.9995480188409391
0.545,0.26321061125157585,0.23678938874842412,0.24633816396532987,0.25366183603467013,0.0,0.9995459364514023
0.5475,0.26330009789417297,0.23669990210582706,0.24611728085731968,0.2538827191426803,0.0,0.9995438540662039
0.55,0.26339492820865773,0.23660507179134227,0.24589350774394905,0.2541064922560509,0.0,0.9995417716853437
0.5525,0.2634951839806263,0.23650481601937368,0.24566667652194746,0.25433332347805254,0.0,0.9995396893088219
0.555,0.2636009516482629,0.2363990483517371,0.24543661661353497,0.254563383386465,0.0,0.9995376069366383
0.5575,0.26371232236964626,0.23628767763035374,0.24520315483994976,0.25479684516005024,0.0,0.999535524568793
0.56,0.26382939209293566,0.23617060790706432,0.24496611529477647,0.25503388470522353,0.0,0.999533442205286
0.5625,0.26395226162936214,0.23604773837063786,0.24472531921711668,0.2552746807828833,0.0,0.9995313598461171
0.5650000000000001,0.2640810367289438,0.23591896327105621,0.24448058486464888,0.25551941513535115,0.0,0.9995292774912866
0.5675,0.26421582815883704,0.23578417184116293,0.2442317273866345,0.2557682726133655,0.0,0.9995271951407942
0.5700000000000001,0.26435675178422624,0.23564324821577373,0.2439785586969347,0.2560214413030653,0.0,0.9995251127946402
0.5725,0.2645039286516458,0.2354960713483542,0.24372088734711092,0.25627911265288905,0.0,0.9995230304528243
0.5750000000000001,0.2646574850746192,0.23534251492538075,0.24345851839969307,0.25654148160030693,0.0,0.9995209481153465
0.5775,0.26481755272149005,0.23518244727850995,0.24319125330170727,0.25680874669829273,0.0,0.999518865782207
0.58,0.2649842687053068,0.23501573129469322,0.2429188897585677,0.2570811102414323,0.0,0.9995167834534058
0.5825,0.26515777567561555,0.23484222432438445,0.24264122160844648,0.2573587783915535,0.0,0.9995147011289427
0.585,0.2653382219119989,0.23466177808800112,0.24235803869724806,0.2576419613027519,0.0,0.9995126188088178
0.5875,0.26552576141918827,0.23447423858081176,0.24206912675432637,0.2579308732456736,0.0,0.999510536493031
0.59,0.26572055402356287,0.2342794459764371,0.24177426726909626,0.25822573273090377,0.0,0.9995084541815824
0.5925,0.265922765470834,0.234077234529166,0.2414732373687033,0.2585267626312967,0.0,0.9995063718744719
0.595,0.26613256752469705,0.23386743247530295,0.2411658096969313,0.2588341903030687,0.0,0.9995042895716996
0.5975,0.26635013806621965,0.23364986193378037,0.24085175229454014,0.25914824770545986,0.0,0.9995022072732653
0.6,0.26657566119371495,0.23342433880628508,0.24053082848124285,0.25946917151875715,0.0,0.9995001249791693
0.6025,0.26680932732283286,0.23319067267716714,0.2402027967395463,0.2597972032604537,0.0,0.9994980426894113
0.605,0.2670513332865825,0.23294866671341752,0.23986741060069677,0.2601325893993032,0.0,0.9994959604039914
0.6075,0.26730188243498026,0.23269811756501974,0.23952441853298811,0.2604755814670119,0.0,0.9994938781229096
0.61,0.26756118473399626,0.23243881526600374,0.23917356383270988,0.2608264361672901,0.0,0.9994917958461659
0.6125,0.2678294568634516,0.23217054313654842,0.23881458451802867,0.26118541548197133,0.0,0.9994897135737603
0.615,0.2681069223134965,0.23189307768650355,0.23844721322611834,0.26155278677388166,0.0,0.9994876313056926
0.6175,0.268393811479275,0.23160618852072498,0.23807117711387177,0.26192882288612823,0.0,0.9994855490419631
0.62,0.26869036175336,0.23130963824664003,0.23768619776254937,0.2623138022374506,0.0,0.9994834667825716
0.6225,0.26899681761551425,0.23100318238448575,0.23729199108674026,0.26270800891325974,0.0,0.9994813845275182
0.625,0.2693134307193111,0.23068656928068892,0.23688826724803305,0.263111732751967,0.0,0.9994793022768028
0.6275000000000001,0.2696404599751183,0.23035954002488168,0.23647473057381693,0.26352526942618304,0.0,0.9994772200304254
0.63,0.2699781716289234,0.23002182837107657,0.23605107948165646,0.26394892051834357,0.0,0.9994751377883859
0.6325000000000001,0.27032683933644897,0.22967316066355103,0.23561700640970612,0.2643829935902939,0.0,0.9994730555506846
0.635,0.2706867442319786,0.22931325576802142,0.23517219775365703,0.264827802246343,0.0,0.9994709733173212
0.6375000000000001,0.27105817499128365,0.22894182500871635,0.23471633381073054,0.26528366618926946,0.0,0.9994688910882957
0.64,0.27144142788801096,0.22855857211198902,0.23424908873126105,0.26575091126873895,0.0,0.9994668088636083
0.6425,0.27183680684286,0.22816319315714004,0.23377013047843392,0.2662298695215661,0.0,0.9994647266432588
0.645,0.27224462346484746,0.22775537653515254,0.23327912079677232,0.2667208792032277,0.0,0.9994626444272473
0.6475,0.27266519708392484,0.22733480291607516,0.232775715189992,0.26722428481000804,0.0,0.9994605622155737
0.65,0.27309885477418205,0.22690114522581797,0.23225956290887004,0.26774043709112993,0.0,0.999458480008238
0.6525,0.27354593136683764,0.22645406863316236,0.23173030694980087,0.2682696930501991,0.0,0.9994563978052403
0.655,0.2740067694521846,0.2259932305478154,0.23118758406473927,0.26881241593526073,0.0,0.9994543156065805
0.6575,0.27448171936962595,0.22551828063037407,0.2306310247832576,0.2693689752167424,0.0,0.9994522334122586
0.66,0.27497113918490396,0.22502886081509604,0.23006025344747114,0.2699397465525289,0.0,0.9994501512222747
0.6625,0.27547539465359305,0.22452460534640695,0.22947488826061258,0.2705251117393874,0.0,0.9994480690366285
0.665,0.27599485916989575,0.22400514083010423,0.2288745413500624,0.2711254586499376,0.0,0.9994459868553204
0.6675,0.27652991369974794,0.22347008630025206,0.22825881884566962,0.2717411811543304,0.0,0.99944390467835
0.67,0.277080946697212,0.22291905330278802,0.22762732097422042,0.2723726790257796,0.0,0.9994418225057174
0.6725,0.27764835400310395,0.22235164599689605,0.22697964217094002,0.27302035782906,0.0,0.9994397403374229
0.675,0.2782325387247749,0.22176746127522512,0.22631537120893444,0.2736846287910656,0.0,0.9994376581734661
0.6775,0.2788339110959379,0.22116608890406209,0.22563409134750348,0.27436590865249655,0.0,0.9994355760138471
0.68,0.27945288831540877,0.22054711168459126,0.22493538050027728,0.2750646194997227,0.0,0.9994334938585661
0.6825,0.28008989436360243,0.21991010563639754,0.22421881142414987,0.2757811885758501,0.0,0.9994314117076227
0.685,0.2807453597956105,0.21925464020438948,0.22348395193000004,0.27651604806999996,0.0,0.9994293295610173
0.6875,0.28141972150966,0.21858027849033998,0.2227303651162102,0.2772696348837898,0.0,0.9994272474187496
0.6900000000000001,0.282113422489745,0.21788657751025495,0.22195760962600458,0.2780423903739954,0.0,0.9994251652808197
0.6925,0.28282691152120304,0.21717308847879696,0.22116523992964485,0.2788347600703551,0.0,0.9994230831472275
0.6950000000000001,0.28356064287800387,0.21643935712199613,0.2203528066325272,0.2796471933674728,0.0,0.9994210010179732
0.6975,0.2843150759805089,0.21568492401949105,0.21951985681023634,0.28048014318976366,0.0,0.9994189188930567
0.7000000000000001,0.28509067502246055,0.21490932497753942,0.21866593437161194,0.2813340656283881,0.0,0.9994168367724778
0.7025,0.2858879085659598,0.2141120914340402,0.21779058045088728,0.2822094195491127,0.0,0.9994147546562367
0.705,0.28670724910320255,0.21329275089679745,0.21689333382995404,0.28310666617004593,0.0,0.9994126725443334
0.7075,0.287549172583753,0.21245082741624696,0.21597373139180215,0.28402626860819785,0.0,0.9994105904367678
0.71,0.2884141579061539,0.21158584209384612,0.2150313086061716,0.2849686913938284,0.0,0.9994085083335399
0.7125,0.28930268637269474,0.21069731362730523,0.21406560004843667,0.28593439995156333,0.0,0.9994064262346497
0.715,0.2902152411061922,0.20978475889380782,0.21307613995272345,0.28692386004727655,0.0,0.9994043441400973
0.7175,0.2911523064276704,0.20884769357232957,0.2120624628002329,0.2879375371997671,0.0,0.9994022620498825
0.72,0.29211436719387507,0.20788563280612493,0.2110241039437134,0.2889758960562866,0.0,0.9994001799640054
0.7225,0.2931019080936065,0.20689809190639352,0.2099606002689839,0.2900393997310161,0.0,0.999398097882466
0.725,0.2941154129019141,0.20588458709808588,0.20887149089436885,0.29112850910563115,0.0,0.9993960158052643
0.7275,0.29515536369126383,0.20484463630873617,0.2077563179088525,0.2922436820911475,0.0,0.9993939337324002
0.73,0.29622223999886454,0.20377776000113543,0.20661462714970158,0.2933853728502984,0.0,0.9993918516638737
0.7325,0.29731651794942504,0.20268348205057493,0.20544596902024187,0.29455403097975813,0.0,0.9993897695996848
0.735,0.29843866933270513,0.20156133066729487,0.20424989934839796,0.295750100651602,0.0,0.9993876875398336
0.7375,0.29958916063533003,0.20041083936466994,0.20302598028652546,0.29697401971347454,0.0,0.9993856054843201
0.74,0.30076845202644686,0.1992315479735531,0.2017737812529758,0.2982262187470242,0.0,0.9993835234331442
0.7425,0.3019769962969281,0.1980230037030719,0.2004928799157312,0.29950712008426883,0.0,0.9993814413863058
0.745,0.30321523775195625,0.19678476224804373,0.19918286321834516,0.30081713678165484,0.0,0.9993793593438051
0.7475,0.30448361105697075,0.19551638894302925,0.19784332844830144,0.30215667155169856,0.0,0.9993772773056419
0.75,0.3057825400371075,0.19421745996289255,0.1964738843477818,0.3035261156522182,0.0,0.9993751952718163
0.7525000000000001,0.30711243643042974,0.19288756356957024,0.19507415226669467,0.30492584773330533,0.0,0.9993731132423282
0.755,0.30847369859541984,0.19152630140458018,0.19364376735767214,0.30635623264232786,0.0013181656405679464,0.9993710312171777
0.7575000000000001,0.3098667101733889,0.1901332898266111,0.1921823798125848,0.3078176201874152,0.00894681156781003,0.9993689491963648
0.76,0.3112918387066543,0.18870816129334575,0.19068965613996208,0.3093103438600379,0.01670328351842357,0.9993668671798894
0.7625000000000001,0.31274943421354384,0.18725056578645616,0.18916528048252387,0.31083471951747615,0.024588676714975572,0.9993647851677515
0.765,0.31423982772149617,0.18576017227850383,0.1876089559738509,0.3123910440261491,0.032604051277384714,0.9993627031599512
0.7675000000000001,0.31576332975975696,0.18423667024024307,0.18602040613301757,0.31397959386698243,0.040750429539363205,0.9993606211564884
0.77,0.31732022881340094,0.18267977118659906,0.1843993762958125,0.3156006237041875,0.04902879322922371,0.9993585391573631
0.7725,0.3189107897406552,0.18108921025934482,0.18274563508095346,0.31725436491904657,0.05744008050546707,0.9993564571625753
0.775,0.320535252155749,0.17946474784425098,0.1810589758894798,0.31894102411052017,0.06598518283686353,0.9993543751721249
0.7775,0.32219382877977665,0.17780617122022335,0.17933921843527373,0.32066078156472627,0.07466494171600725,0.999352293186012
0.78,0.3238867037623219,0.17611329623767807,0.17758621030442057,0.32241378969557943,0.08348014519462625,0.9993502112042366
0.7825,0.3256140309768695,0.17438596902313053,0.17579982854086837,0.3242001714591316,0.09243152422820865,0.9993481292267986
0.785,0.32737593229330086,0.17262406770669914,0.17397998125559272,0.3260200187444073,0.10151974881682148,0.9993460472536981
0.7875,0.32917249583105646,0.17082750416894354,0.1721266092562108,0.3278733907437892,0.11074542392827583,0.9993439652849351
0.79,0.33100377419683097,0.16899622580316903,0.17023968769371722,0.3297603123062828,0.1201090851892267,0.9993418833205094
0.7925,0.3328697827109479,0.16713021728905209,0.16831922772275076,0.33168077227724924,0.12961119432910675,0.9993398013604212
0.795,0.3347704976268574,0.1652295023731426,0.16636527817151342,0.3336347218284866,0.1392521343613572,0.9993377194046704
0.7975,0.3367058543484749,0.1632941456515251,0.164377927217197,0.335622072782803,0.14903220448586496,0.999335637453257
0.8,0.3386757456503698,0.16132425434963021,0.1623573040624856,0.3376426959375144,0.15895161469625382,0.9993335555061811
0.8025,0.34068001990608865,0.15931998009391135,0.1603035806084276,0.3396964193915724,0.169010480075348,0.9993314735634424
0.805,0.3427184793301725,0.15728152066982748,0.1582169731186911,0.3417830268813089,0.179208814762079,0.9993293916250412
