mean_phonon,n60_anharmonic,n60_total,n80_anharmonic,n80_total,parameter_match
11.251675622784193,0.02869879751955183,0.041043841505385495,0.007490590144385541,0.012781545799891604,proxy_model
11.487189088737361,0.02978068849574024,0.042125732481573905,0.007786167933619108,0.013077123589125172,proxy_model
11.727632184241259,0.030902106746768427,0.043247150732602095,0.00809360604386402,0.013384561699370082,proxy_model
11.973108093406434,0.032064304292246125,0.04440934827807979,0.00841336984883086,0.013704325504336923,proxy_model
12.223722160132642,0.03326855648711243,0.045613600472946096,0.00874594177219786,0.014036897427703924,proxy_model
12.479581933316277,0.03451616105011238,0.04686120503594605,0.00909182180298473,0.014382777458490793,proxy_model
12.74079721300408,0.03580843694392209,0.04815348092975576,0.009451528016733155,0.01474248367223922,proxy_model
13.007480097512849,0.03714672309759463,0.0494917670834283,0.009825597101554435,0.0151165527570605,proxy_model
13.279745031535546,0.038532376961896375,0.05087742094773004,0.010214584887986038,0.0155055405434921,proxy_model
13.557708855254223,0.0399667728880569,0.05231181687389057,0.010619066881469845,0.015910022536975908,proxy_model
13.841490854481,0.041451300320480215,0.05379634430631388,0.01103963879612761,0.016330594451633672,proxy_model
14.131212811848561,0.04298736179406196,0.05533240577989562,0.011476917088360608,0.016767872743866673,proxy_model
14.426999059072134,0.044576370726941636,0.0569214147127753,0.011931539488642015,0.01722249514414808,proxy_model
14.728976530305385,0.0462197489997982,0.058564792985631865,0.012404165529700787,0.01769512118520685,proxy_model
15.03727481661314,0.0479189243131818,0.060263968299015466,0.012895477069115058,0.018186432724621122,proxy_model
15.352026221584282,0.04967532731487495,0.062020371300708615,0.013406178804140044,0.018697134459646107,proxy_model
15.673365818108714,0.051490388489904046,0.06383543247573771,0.013936998776391062,0.019227954431897124,proxy_model
16.00143150634274,0.053365534806584645,0.06571057879241832,0.014488688863784845,0.019779644519290908,proxy_model
16.33636407288775,0.05530218611289571,0.06764723009872937,0.015062025256913027,0.02035298091241909,proxy_model
16.678307251207585,0.05730175127854476,0.06964679526437843,0.015657808916779196,0.02094876457228526,proxy_model
17.027407783310537,0.059365624079319446,0.07171066806515311,0.01627686601057615,0.02156782166608221,proxy_model
17.38381548272245,0.06149517882172851,0.07384022280756218,0.016920048321912243,0.022211003977418306,proxy_model
17.747683298777854,0.06369176570752363,0.0760368096933573,0.017588233631615668,0.02287918928712173,proxy_model
18.119167382256975,0.0659567059394706,0.07830174992530427,0.018282326064953745,0.023573281720459808,proxy_model
18.49842715239644,0.06829128657170183,0.0806363305575355,0.019003256400799577,0.02429421205630564,proxy_model
18.88562536530271,0.07069675511014453,0.0830417990959782,0.019751982337964633,0.025042937993470696,proxy_model
19.28092818379749,0.07317431387086702,0.08551935785670069,0.02052948871359017,0.025820444369096234,proxy_model
19.684505248725053,0.07572511410672494,0.08807015809255861,0.021336787668156762,0.026627743323662825,proxy_model
20.096529751752225,0.07835024991540948,0.09069529390124315,0.02217491875132965,0.027465874406835712,proxy_model
20.517178509692066,0.08105075194488863,0.0933957959307223,0.023044948962509717,0.02833590461801578,proxy_model
20.946632040383324,0.08382758091528184,0.0961726249011155,0.023947972719608593,0.029238928375114655,proxy_model
21.385074640158138,0.08668162097939022,0.09902666496522389,0.024885111749212773,0.030176067404718836,proxy_model
21.832694462931222,0.08961367294740538,0.10195871693323905,0.025857514890949104,0.031148470546455167,proxy_model
22.289683600944528,0.0926244474047048,0.10496949139053846,0.02686635780851559,0.032157313464021654,proxy_model
22.75623816720201,0.09571455775508111,0.10805960174091478,0.02791284259950065,0.03320379825500672,proxy_model
