mean_phonon,low_l_n60_4K,circ60_300K,circ60_4K,circ60_anharmonic,circ80_300K,circ80_4K,circ80_anharmonic
0.16784722559064957,0.01274226614440158,0.0005380553712945108,0.00014257022953820597,0.00012156226752369188,0.00022014875473915128,5.848991764426344e-05,5.350986276409983e-05
0.17136050513893572,0.012743291527883584,0.000538369245141883,0.00014288410338557822,0.00012187614137106412,0.00022028692536499742,5.862808827010959e-05,5.364803338994598e-05
0.17494732259135443,0.012744343919795965,0.0005386913873033317,0.00014320624554702677,0.0001221982835325127,0.0002204287358921529,5.8769898797265055e-05,5.3789843917101446e-05
0.1786092172001258,0.012745424119978876,0.0005390220426872883,0.00014353690093098334,0.00012252893891646926,0.0002205742941400024,5.891545704511456e-05,5.393540216495095e-05
0.1823477604361932,0.012746532954929389,0.0005393614643669258,0.00014387632261062092,0.0001228683605961068,0.00022072371152267594,5.90648744277881e-05,5.408481954762449e-05
0.18616455666360693,0.01274767127877851,0.0005397099138795536,0.00014422477212324873,0.00012321681010873465,0.00022087710318088118,5.921826608599332e-05,5.423821120582971e-05
0.19006124382802345,0.012748839974306352,0.0005400676615377127,0.00014458251978140784,0.00012357455776689375,0.00022103458811888836,5.937575102400052e-05,5.439569614383691e-05
0.19403949415961558,0.012750039953997015,0.0005404349867524452,0.0001449498449961403,0.0001239418829816262,0.00022119628934687746,5.953745225198963e-05,5.455739737182602e-05
0.1981010148906961,0.012751272161134745,0.0005408121783692319,0.00014532703661292705,0.00012431907459841294,0.00022136233402886437,5.9703496933976526e-05,5.472344205381292e-05
0.20224754898836175,0.012752537570943101,0.0005411995350171139,0.00014571439326080898,0.0001247064312462949,0.0002215328536364335,5.9874016541545656e-05,5.489396166138205e-05
0.20648087590247313,0.012753837191768825,0.000541597365471532,0.00014611222371522717,0.0001251042617007131,0.00022170798410851286,6.0049147013625e-05,5.5069092133461394e-05
0.21080281232928993,0.012755172066312276,0.0005420059890314446,0.00014652084727513967,0.00012551288526062556,0.00022188786601743716,6.022902892254932e-05,5.524897404238571e-05
0.21521521299109125,0.012756543272906274,0.0005424257359113022,0.00014694059415499726,0.00012593263214048317,0.00022207264474155558,6.0413807646667724e-05,5.5433752766504115e-05
0.2197199714321135,0.012757951926845368,0.0005428569476484877,0.00014737180589218283,0.00012636384387766875,0.00022226247064465016,6.0603633549762324e-05,5.5623578669598715e-05
