measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
9249,0.1435185185185185,0.37499999999999983,0.40152529827863925,-7084.438,0.30336934156378603,0.017361111111111112
9250,0.09722222222222218,0.3749999999999999,0.38739793558281527,-7090.726000000001,0.3038837448559671,0.018518518518518517
9251,0.17592592592592585,0.324074074074074,0.36874643984703465,-7070.174000000001,0.301440329218107,0.024305555555555556
9252,0.16203703703703695,0.3009259259259258,0.34177831157947675,-7012.932000000001,0.31314300411522633,0.02662037037037037
9253,0.17129629629629622,0.35648148148148134,0.3955015395217321,-7035.932000000001,0.31121399176954734,0.022376543209876542
9254,0.19444444444444436,0.3518518518518517,0.40200543233504443,-7064.35,0.30401234567901236,0.02199074074074074
9255,0.17129629629629622,0.3472222222222221,0.38717656531583455,-7069.414000000001,0.30671296296296297,0.020061728395061727
9256,0.1666666666666666,0.3055555555555554,0.34805455794837953,-7111.5160000000005,0.297582304526749,0.02044753086419753
9257,0.1666666666666666,0.324074074074074,0.36441978989174856,-7108.836000000001,0.3004115226337449,0.022376543209876542
9258,0.13425925925925924,0.3379629629629628,0.3636543867899162,-7107.148000000001,0.299511316872428,0.022376543209876542
9259,0.19907407407407407,0.35648148148148134,0.4083007881546173,-7132.654,0.2935956790123457,0.02199074074074074
9260,0.23611111111111102,0.27314814814814803,0.36105175200639317,-7098.064000000001,0.3010545267489712,0.02199074074074074
9261,0.14351851851851843,0.34722222222222215,0.3757137697272866,-7116.464000000002,0.299511316872428,0.017746913580246913
9262,0.17129629629629622,0.30092592592592576,0.34626411020953973,-7085.546,0.3004115226337449,0.024305555555555556
9263,0.14814814814814808,0.2685185185185184,0.3066758363273923,-7093.348000000002,0.3006687242798354,0.019290123456790122
9264,0.1527777777777777,0.3287037037037036,0.36247368761228477,-7078.382,0.30439814814814814,0.021219135802469136
9265,0.09722222222222214,0.34722222222222215,0.36057652738186574,-7078.324000000001,0.30401234567901236,0.024305555555555556
9266,0.11574074074074069,0.3842592592592592,0.40131172097720985,-7088.748000000001,0.3010545267489712,0.02353395061728395
9267,0.1342592592592592,0.35648148148148134,0.3809259709393371,-7128.112000000001,0.2943672839506173,0.022376543209876542
9268,0.15277777777777773,0.38425925925925913,0.41351690135856667,-7146.338000000001,0.2916666666666667,0.024305555555555556
