panel,kind,depth,L,p,scaled_x,entropy,entropy_density,subtracted_entropy,standard_error
d,probability_scan_and_collapse,1,16,0.04500000000000001,-0.8400586986047733,45.625,0.5184659090909091,40.458333333333336,0.8788668295066159
a,size_scaling,1,16,0.06250000000000001,,39.20833333333333,0.4455492424242424,,0.9088335010211939
d,probability_scan_and_collapse,1,16,0.06250000000000001,-0.7132573856078265,39.20833333333333,0.4455492424242424,34.041666666666664,0.9088335010211939
a,size_scaling,1,16,0.08000000000000002,,30.625,0.34801136363636365,,0.7172659172653495
d,probability_scan_and_collapse,1,16,0.08000000000000002,-0.5864560726108795,30.625,0.34801136363636365,25.458333333333336,0.7172659172653495
a,size_scaling,1,16,0.09750000000000002,,24.333333333333336,0.27651515151515155,,0.9369170988079772
d,probability_scan_and_collapse,1,16,0.09750000000000002,-0.45965475961393265,24.333333333333336,0.27651515151515155,19.16666666666667,0.9369170988079772
a,size_scaling,1,16,0.11500000000000002,,17.708333333333332,0.20123106060606058,,0.7833752263614499
d,probability_scan_and_collapse,1,16,0.11500000000000002,-0.33285344661698574,17.708333333333332,0.20123106060606058,12.541666666666668,0.7833752263614499
a,size_scaling,1,16,0.1325,,12.125,0.1377840909090909,,0.8822467256722419
d,probability_scan_and_collapse,1,16,0.1325,-0.20605213362003894,12.125,0.1377840909090909,6.958333333333335,0.8822467256722419
a,size_scaling,1,16,0.15000000000000002,,7.041666666666666,0.08001893939393939,,0.8606165651792784
d,probability_scan_and_collapse,1,16,0.15000000000000002,-0.07925082062309192,7.041666666666666,0.08001893939393939,1.8750000000000009,0.8606165651792784
a,size_scaling,1,16,0.16750000000000004,,4.041666666666666,0.0459280303030303,,0.7470750897475412
d,probability_scan_and_collapse,1,16,0.16750000000000004,0.04755049237385508,4.041666666666666,0.0459280303030303,-1.1249999999999991,0.7470750897475412
a,size_scaling,1,16,0.18500000000000003,,2.583333333333333,0.029356060606060604,,0.7013565082225007
d,probability_scan_and_collapse,1,16,0.18500000000000003,0.1743518053708019,2.583333333333333,0.029356060606060604,-2.583333333333332,0.7013565082225007
a,size_scaling,1,16,0.2025,,2.083333333333333,0.02367424242424242,,0.7181298458047699
d,probability_scan_and_collapse,1,16,0.2025,0.30115311836774866,2.083333333333333,0.02367424242424242,-3.083333333333332,0.7181298458047699
a,size_scaling,1,16,0.22000000000000003,,1.5,0.017045454545454544,,0.659813104279113
d,probability_scan_and_collapse,1,16,0.22000000000000003,0.4279544313646957,1.5,0.017045454545454544,-3.666666666666665,0.659813104279113
a,size_scaling,1,16,0.23750000000000002,,1.25,0.014204545454545454,,0.659813104279113
d,probability_scan_and_collapse,1,16,0.23750000000000002,0.5547557443616425,1.25,0.014204545454545454,-3.916666666666665,0.659813104279113
a,size_scaling,1,16,0.255,,0.8333333333333334,0.00946969696969697,,0.659813104279113
d,probability_scan_and_collapse,1,16,0.255,0.6815570573585893,0.8333333333333334,0.00946969696969697,-4.333333333333332,0.659813104279113
a,size_scaling,1,16,0.2725,,0.45833333333333326,0.005208333333333332,,0.659813104279113
