campaign,label,L,m,d,p,time,observable,mean,standard_deviation,standard_error,realizations
transition,d5,16,11,5,0.655,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,16,11,5,0.6900000000000001,65,half_chain_entropy,0.7083333333333333,0.45206756062017917,0.15983001883449466,8
transition,d5,16,11,5,0.6900000000000001,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,24,11,5,0.41000000000000003,97,half_chain_entropy,31.25,2.251983252919206,0.7961963146288552,8
transition,d5,24,11,5,0.41000000000000003,97,tripartite_mutual_information,-23.208333333333336,2.7771030926671747,0.9818542144395461,8
transition,d5,24,11,5,0.44500000000000006,97,half_chain_entropy,25.5,2.7717394687343333,0.9799578870122228,8
transition,d5,24,11,5,0.44500000000000006,97,tripartite_mutual_information,-18.416666666666668,2.3485895801252745,0.8303518091653239,8
transition,d5,24,11,5,0.48000000000000004,97,half_chain_entropy,20.5,1.6035674514745464,0.5669467095138409,8
transition,d5,24,11,5,0.48000000000000004,97,tripartite_mutual_information,-13.875,1.5216688833238952,0.5379911930594438,8
transition,d5,24,11,5,0.515,97,half_chain_entropy,13.166666666666666,1.511857892036909,0.5345224838248488,8
transition,d5,24,11,5,0.515,97,tripartite_mutual_information,-6.125,1.2590939044874534,0.4451569190068627,8
transition,d5,24,11,5,0.55,97,half_chain_entropy,9.875,1.6323855364718654,0.5771354411750481,8
transition,d5,24,11,5,0.55,97,tripartite_mutual_information,-2.9166666666666665,0.7292091824339788,0.25781437890128234,8
transition,d5,24,11,5,0.5850000000000001,97,half_chain_entropy,5.541666666666666,1.5216688833238954,0.5379911930594439,8
transition,d5,24,11,5,0.5850000000000001,97,tripartite_mutual_information,-0.6666666666666666,0.835710894037345,0.2954684201426394,8
transition,d5,24,11,5,0.6200000000000001,97,half_chain_entropy,2.083333333333333,0.7918232927769472,0.2799518099120202,8
transition,d5,24,11,5,0.6200000000000001,97,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,24,11,5,0.655,97,half_chain_entropy,1.6666666666666667,0.7968190728895959,0.28171808490950556,8
transition,d5,24,11,5,0.655,97,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d5,24,11,5,0.6900000000000001,97,half_chain_entropy,1.0,0.5909368402852789,0.20892772350933625,8
transition,d5,24,11,5,0.6900000000000001,97,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d7,8,11,7,0.5100000000000001,65,half_chain_entropy,10.375,0.8439796130841001,0.2983918537974829,8
transition,d7,8,11,7,0.5100000000000001,65,tripartite_mutual_information,-5.875,1.367856624808224,0.48361034754641913,8
transition,d7,8,11,7,0.5450000000000002,65,half_chain_entropy,9.875,0.924747927901831,0.3269477653537966,8
transition,d7,8,11,7,0.5450000000000002,65,tripartite_mutual_information,-6.666666666666666,1.1683661091795516,0.4130797993547015,8
transition,d7,8,11,7,0.5800000000000001,65,half_chain_entropy,8.333333333333334,1.3801311186847085,0.4879500364742666,8
transition,d7,8,11,7,0.5800000000000001,65,tripartite_mutual_information,-4.333333333333334,1.5936381457791917,0.5634361698190111,8
transition,d7,8,11,7,0.6150000000000001,65,half_chain_entropy,6.041666666666666,0.8625819491779426,0.30496877279641654,8
transition,d7,8,11,7,0.6150000000000001,65,tripartite_mutual_information,-2.25,0.8309489698388166,0.29378482569650155,8
transition,d7,8,11,7,0.6500000000000001,65,half_chain_entropy,4.666666666666666,0.8357108940373451,0.29546842014263947,8
transition,d7,8,11,7,0.6500000000000001,65,tripartite_mutual_information,-1.7916666666666667,0.8345229603962802,0.29504842217604116,8
transition,d7,8,11,7,0.6850000000000002,65,half_chain_entropy,3.5,0.8728715609439694,0.30860669992418377,8
transition,d7,8,11,7,0.6850000000000002,65,tripartite_mutual_information,-0.9999999999999999,0.6172133998483676,0.21821789023599236,8
transition,d7,8,11,7,0.7200000000000002,65,half_chain_entropy,2.3333333333333335,0.8728715609439694,0.30860669992418377,8
transition,d7,8,11,7,0.7200000000000002,65,tripartite_mutual_information,-0.3333333333333333,0.4714045207910317,0.16666666666666666,8
transition,d7,8,11,7,0.7550000000000001,65,half_chain_entropy,1.2083333333333335,0.5892556509887896,0.20833333333333331,8
transition,d7,8,11,7,0.7550000000000001,65,tripartite_mutual_information,-0.08333333333333333,0.1543033499620919,0.05455447255899809,8
transition,d7,8,11,7,0.7900000000000001,65,half_chain_entropy,0.6666666666666666,0.6172133998483676,0.21821789023599236,8
transition,d7,8,11,7,0.7900000000000001,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d7,12,11,7,0.5100000000000001,65,half_chain_entropy,16.166666666666664,1.1408712905438985,0.40335891300231924,8
transition,d7,12,11,7,0.5100000000000001,65,tripartite_mutual_information,-11.541666666666666,1.1259916264596033,0.3980981573144277,8
transition,d7,12,11,7,0.5450000000000002,65,half_chain_entropy,13.291666666666666,1.7130451860718123,0.6056529337751747,8
transition,d7,12,11,7,0.5450000000000002,65,tripartite_mutual_information,-7.874999999999999,1.6420805617960927,0.5805631502503164,8
transition,d7,12,11,7,0.5800000000000001,65,half_chain_entropy,11.125,1.9674937728063453,0.6956140943468356,8
transition,d7,12,11,7,0.5800000000000001,65,tripartite_mutual_information,-6.625,2.669269563007828,0.9437293044088436,8
transition,d7,12,11,7,0.6150000000000001,65,half_chain_entropy,9.041666666666666,1.0606601717798212,0.37499999999999994,8
transition,d7,12,11,7,0.6150000000000001,65,tripartite_mutual_information,-4.541666666666666,1.4900463399633233,0.5268109356351308,8
transition,d7,12,11,7,0.6500000000000001,65,half_chain_entropy,7.458333333333334,1.4900463399633233,0.5268109356351308,8
transition,d7,12,11,7,0.6500000000000001,65,tripartite_mutual_information,-3.333333333333333,1.221500508417206,0.43186564636231084,8
transition,d7,12,11,7,0.6850000000000002,65,half_chain_entropy,4.0,0.8728715609439696,0.3086066999241838,8
transition,d7,12,11,7,0.6850000000000002,65,tripartite_mutual_information,-0.625,0.4154744849194083,0.14689241284825078,8
transition,d7,12,11,7,0.7200000000000002,65,half_chain_entropy,2.875,0.754615428178118,0.26679684322636865,8
transition,d7,12,11,7,0.7200000000000002,65,tripartite_mutual_information,-0.125,0.17251638983558856,0.060993754559283325,8
transition,d7,12,11,7,0.7550000000000001,65,half_chain_entropy,1.1666666666666667,0.642416074439621,0.22712838128974894,8
transition,d7,12,11,7,0.7550000000000001,65,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d7,12,11,7,0.7900000000000001,65,half_chain_entropy,1.0,0.835710894037345,0.2954684201426394,8
transition,d7,12,11,7,0.7900000000000001,65,tripartite_mutual_information,-0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d7,16,11,7,0.5100000000000001,65,half_chain_entropy,20.625,1.3385315336840848,0.47324236215002297,8
transition,d7,16,11,7,0.5100000000000001,65,tripartite_mutual_information,-14.875,1.6128206584088873,0.5702182121993382,8
transition,d7,16,11,7,0.5450000000000002,65,half_chain_entropy,17.791666666666664,1.807721533549109,0.6391260774347599,8
transition,d7,16,11,7,0.5450000000000002,65,tripartite_mutual_information,-12.083333333333334,2.2378419309541298,0.7911966023006314,8
transition,d7,16,11,7,0.5800000000000001,65,half_chain_entropy,13.916666666666666,1.5710677796498684,0.5554563403470573,8
transition,d7,16,11,7,0.5800000000000001,65,tripartite_mutual_information,-8.75,1.7615829821994202,0.6228136361680155,8
transition,d7,16,11,7,0.6150000000000001,65,half_chain_entropy,11.375,1.6078922415129255,0.5684757536955138,8
transition,d7,16,11,7,0.6150000000000001,65,tripartite_mutual_information,-5.333333333333334,1.7906281597107774,0.6330826571575394,8
transition,d7,16,11,7,0.6500000000000001,65,half_chain_entropy,9.5,1.391584685352615,0.49199948380409103,8
transition,d7,16,11,7,0.6500000000000001,65,tripartite_mutual_information,-3.5,1.7638342073763937,0.6236095644623235,8
transition,d7,16,11,7,0.6850000000000002,65,half_chain_entropy,5.666666666666667,1.2724180205607036,0.4498677054212187,8
transition,d7,16,11,7,0.6850000000000002,65,tripartite_mutual_information,-1.4166666666666665,1.0196482431125646,0.3605000935649219,8
transition,d7,16,11,7,0.7200000000000002,65,half_chain_entropy,2.5,1.2344267996967353,0.4364357804719847,8
transition,d7,16,11,7,0.7200000000000002,65,tripartite_mutual_information,-0.20833333333333331,0.24800793638094829,0.0876840468015252,8
transition,d7,16,11,7,0.7550000000000001,65,half_chain_entropy,1.375,0.6025738445163697,0.21304202581158668,8
transition,d7,16,11,7,0.7550000000000001,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d7,16,11,7,0.7900000000000001,65,half_chain_entropy,0.6666666666666666,0.5909368402852789,0.20892772350933625,8
transition,d7,16,11,7,0.7900000000000001,65,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d7,24,11,7,0.5100000000000001,97,half_chain_entropy,29.666666666666668,2.100642380963121,0.742689236213439,8
transition,d7,24,11,7,0.5100000000000001,97,tripartite_mutual_information,-23.208333333333336,2.672241197173828,0.9447799357438358,8
transition,d7,24,11,7,0.5450000000000002,97,half_chain_entropy,25.583333333333336,1.4114047938360887,0.4990069503603497,8
transition,d7,24,11,7,0.5450000000000002,97,tripartite_mutual_information,-17.75,1.7972642349300592,0.6354288640515485,8
transition,d7,24,11,7,0.5800000000000001,97,half_chain_entropy,20.333333333333332,1.5013221686128047,0.5307975430859037,8
transition,d7,24,11,7,0.5800000000000001,97,tripartite_mutual_information,-13.416666666666666,1.2817398889233114,0.4531634835874828,8
transition,d7,24,11,7,0.6150000000000001,97,half_chain_entropy,15.083333333333332,2.2236106773543884,0.78616509433805,8
transition,d7,24,11,7,0.6150000000000001,97,tripartite_mutual_information,-9.0,2.660707627561713,0.9407022031018291,8
transition,d7,24,11,7,0.6500000000000001,97,half_chain_entropy,11.166666666666668,1.9679979352163643,0.6957923426763075,8
transition,d7,24,11,7,0.6500000000000001,97,tripartite_mutual_information,-5.208333333333333,2.0074266872695263,0.7097325116515644,8
transition,d7,24,11,7,0.6850000000000002,97,half_chain_entropy,6.208333333333332,1.6613008863299372,0.5873585611575601,8
transition,d7,24,11,7,0.6850000000000002,97,tripartite_mutual_information,-1.375,1.3385315336840842,0.47324236215002274,8
transition,d7,24,11,7,0.7200000000000002,97,half_chain_entropy,3.208333333333333,0.7753647375206563,0.27413283189689175,8
transition,d7,24,11,7,0.7200000000000002,97,tripartite_mutual_information,-0.041666666666666664,0.27817432013209337,0.09834947405868037,8
transition,d7,24,11,7,0.7550000000000001,97,half_chain_entropy,1.7083333333333335,0.7440238091428449,0.2630521404045756,8
transition,d7,24,11,7,0.7550000000000001,97,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d7,24,11,7,0.7900000000000001,97,half_chain_entropy,0.7083333333333333,0.4154744849194083,0.14689241284825078,8
transition,d7,24,11,7,0.7900000000000001,97,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d11,8,11,11,0.61,49,half_chain_entropy,10.791666666666668,0.6156039749451377,0.21764887260455018,8
transition,d11,8,11,11,0.61,49,tripartite_mutual_information,-8.125,1.0379696297970151,0.36697768194757985,8
transition,d11,8,11,11,0.645,49,half_chain_entropy,9.416666666666668,0.6606874726434098,0.23358829607557832,8
transition,d11,8,11,11,0.645,49,tripartite_mutual_information,-6.458333333333334,1.0681165741027598,0.37763623632290244,8
transition,d11,8,11,11,0.6799999999999999,49,half_chain_entropy,7.75,0.7292091824339787,0.2578143789012823,8
transition,d11,8,11,11,0.6799999999999999,49,tripartite_mutual_information,-4.75,0.9553525070351847,0.337768118074074,8
transition,d11,8,11,11,0.715,49,half_chain_entropy,6.291666666666666,0.5175491695067655,0.18298126367784992,8
transition,d11,8,11,11,0.715,49,tripartite_mutual_information,-3.333333333333333,0.5039526306789696,0.17817416127494956,8
transition,d11,8,11,11,0.75,49,half_chain_entropy,4.958333333333334,0.6283639628760308,0.22216020960144667,8
transition,d11,8,11,11,0.75,49,tripartite_mutual_information,-2.2083333333333335,0.7546154281781181,0.2667968432263687,8
transition,d11,8,11,11,0.785,49,half_chain_entropy,3.458333333333333,0.7113032974423644,0.25148369255092384,8
transition,d11,8,11,11,0.785,49,tripartite_mutual_information,-1.125,0.561672672004069,0.19858127759062233,8
transition,d11,8,11,11,0.8200000000000001,49,half_chain_entropy,1.8333333333333333,0.7126966450997985,0.25197631533948484,8
transition,d11,8,11,11,0.8200000000000001,49,tripartite_mutual_information,-0.3333333333333333,0.5039526306789697,0.1781741612749496,8
transition,d11,8,11,11,0.855,49,half_chain_entropy,0.75,0.7292091824339788,0.25781437890128234,8
transition,d11,8,11,11,0.855,49,tripartite_mutual_information,-0.08333333333333333,0.2357022603955158,0.08333333333333331,8
transition,d11,8,11,11,0.89,49,half_chain_entropy,0.29166666666666663,0.27817432013209337,0.09834947405868037,8
transition,d11,8,11,11,0.89,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d11,12,11,11,0.61,49,half_chain_entropy,16.125,0.39591164638847376,0.13997590495601014,8
transition,d11,12,11,11,0.61,49,tripartite_mutual_information,-12.708333333333334,0.6531365106831052,0.2309186278722718,8
transition,d11,12,11,11,0.645,49,half_chain_entropy,13.875,1.457737973711325,0.5153882032022075,8
transition,d11,12,11,11,0.645,49,tripartite_mutual_information,-10.708333333333332,1.785634918871174,0.6313172799286488,8
transition,d11,12,11,11,0.6799999999999999,49,half_chain_entropy,11.916666666666668,0.7071067811865475,0.24999999999999997,8
transition,d11,12,11,11,0.6799999999999999,49,tripartite_mutual_information,-8.541666666666668,0.958462724184302,0.33886774589262575,8
transition,d11,12,11,11,0.715,49,half_chain_entropy,9.041666666666666,1.3503379941380225,0.477416576274418,8
transition,d11,12,11,11,0.715,49,tripartite_mutual_information,-5.75,1.4001133740942053,0.495014830625995,8
transition,d11,12,11,11,0.75,49,half_chain_entropy,7.333333333333334,1.2971274735120224,0.45860381629186237,8
transition,d11,12,11,11,0.75,49,tripartite_mutual_information,-3.958333333333333,1.2141689953241062,0.4292735650500665,8
transition,d11,12,11,11,0.785,49,half_chain_entropy,4.958333333333334,0.9990074439241547,0.3532024690273047,8
transition,d11,12,11,11,0.785,49,tripartite_mutual_information,-1.7916666666666667,1.2590939044874534,0.4451569190068627,8
transition,d11,12,11,11,0.8200000000000001,49,half_chain_entropy,2.625,0.8054871344779653,0.28478270747394485,8
transition,d11,12,11,11,0.8200000000000001,49,tripartite_mutual_information,-0.6666666666666666,0.6172133998483676,0.21821789023599236,8
transition,d11,12,11,11,0.855,49,half_chain_entropy,0.9166666666666667,0.5563486402641868,0.1966989481173608,8
transition,d11,12,11,11,0.855,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d11,12,11,11,0.89,49,half_chain_entropy,0.3333333333333333,0.35634832254989923,0.12598815766974242,8
transition,d11,12,11,11,0.89,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d11,16,11,11,0.61,49,half_chain_entropy,21.166666666666668,0.8908708063747484,0.3149703941743561,8
transition,d11,16,11,11,0.61,49,tripartite_mutual_information,-16.958333333333332,1.0147718486250512,0.3587760277599912,8
transition,d11,16,11,11,0.645,49,half_chain_entropy,18.708333333333332,0.9501461875826153,0.3359274061791063,8
transition,d11,16,11,11,0.645,49,tripartite_mutual_information,-14.5,1.1408712905438987,0.4033589130023193,8
transition,d11,16,11,11,0.6799999999999999,49,half_chain_entropy,15.416666666666666,1.0503211904815608,0.37134461810671954,8
transition,d11,16,11,11,0.6799999999999999,49,tripartite_mutual_information,-11.166666666666666,1.5327120894696267,0.5418955560352876,8
transition,d11,16,11,11,0.715,49,half_chain_entropy,12.083333333333332,0.8683134537528795,0.30699516567208635,8
transition,d11,16,11,11,0.715,49,tripartite_mutual_information,-7.916666666666667,1.3422322085195626,0.47455074828558935,8
transition,d11,16,11,11,0.75,49,half_chain_entropy,9.458333333333332,0.8533314732122586,0.30169823565414733,8
transition,d11,16,11,11,0.75,49,tripartite_mutual_information,-5.5,0.7346308866924531,0.2597312408246599,8
transition,d11,16,11,11,0.785,49,half_chain_entropy,5.833333333333334,1.140871290543899,0.40335891300231935,8
transition,d11,16,11,11,0.785,49,tripartite_mutual_information,-1.7916666666666667,1.271638113640627,0.4495919666852784,8
transition,d11,16,11,11,0.8200000000000001,49,half_chain_entropy,3.416666666666667,1.1785113019775793,0.41666666666666663,8
transition,d11,16,11,11,0.8200000000000001,49,tripartite_mutual_information,-0.5416666666666666,0.43415672687643975,0.15349758283604317,8
transition,d11,16,11,11,0.855,49,half_chain_entropy,1.1666666666666665,0.734630886692453,0.25973124082465987,8
transition,d11,16,11,11,0.855,49,tripartite_mutual_information,-0.08333333333333333,0.1543033499620919,0.05455447255899809,8
transition,d11,16,11,11,0.89,49,half_chain_entropy,0.29166666666666663,0.2136233148205519,0.07552724726458047,8
transition,d11,16,11,11,0.89,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d11,24,11,11,0.61,73,half_chain_entropy,30.666666666666668,1.5532863266952472,0.5491696473652762,8
transition,d11,24,11,11,0.61,73,tripartite_mutual_information,-25.75,1.3062730213662097,0.4618372557445434,8
transition,d11,24,11,11,0.645,73,half_chain_entropy,27.125,1.5320646925708528,0.5416666666666665,8
transition,d11,24,11,11,0.645,73,tripartite_mutual_information,-21.541666666666664,1.1943983010651436,0.42228356906042724,8
transition,d11,24,11,11,0.6799999999999999,73,half_chain_entropy,21.291666666666664,1.3851537075901703,0.4897257898113488,8
transition,d11,24,11,11,0.6799999999999999,73,tripartite_mutual_information,-16.416666666666668,1.5092308563562367,0.5335936864527375,8
transition,d11,24,11,11,0.715,73,half_chain_entropy,17.875,0.9247479279018306,0.32694776535379644,8
transition,d11,24,11,11,0.715,73,tripartite_mutual_information,-12.875,1.5628372651880034,0.5525464140527379,8
transition,d11,24,11,11,0.75,73,half_chain_entropy,12.958333333333334,1.9715234621745596,0.6970388046860054,8
transition,d11,24,11,11,0.75,73,tripartite_mutual_information,-8.041666666666668,1.785634918871174,0.6313172799286488,8
transition,d11,24,11,11,0.785,73,half_chain_entropy,8.208333333333334,0.8717342685248959,0.3082046063333243,8
transition,d11,24,11,11,0.785,73,tripartite_mutual_information,-3.291666666666667,0.8625819491779426,0.30496877279641654,8
transition,d11,24,11,11,0.8200000000000001,73,half_chain_entropy,3.916666666666667,0.66068747264341,0.23358829607557838,8
transition,d11,24,11,11,0.8200000000000001,73,tripartite_mutual_information,-0.5416666666666666,0.5892556509887896,0.20833333333333331,8
transition,d11,24,11,11,0.855,73,half_chain_entropy,1.3333333333333333,0.5634361698190111,0.19920476822239896,8
transition,d11,24,11,11,0.855,73,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d11,24,11,11,0.89,73,half_chain_entropy,0.45833333333333326,0.3053751271043014,0.1079664115905777,8
transition,d11,24,11,11,0.89,73,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,8,11,15,0.7100000000000001,49,half_chain_entropy,7.958333333333334,0.5756294001779326,0.2035157261580805,8
transition,d15,8,11,15,0.7100000000000001,49,tripartite_mutual_information,-5.333333333333333,0.890870806374748,0.314970394174356,8
transition,d15,8,11,15,0.7450000000000001,49,half_chain_entropy,6.666666666666666,0.796819072889596,0.28171808490950556,8
transition,d15,8,11,15,0.7450000000000001,49,tripartite_mutual_information,-4.166666666666666,0.5345224838248489,0.18898223650461365,8
transition,d15,8,11,15,0.78,49,half_chain_entropy,5.125,0.3959116463884736,0.1399759049560101,8
transition,d15,8,11,15,0.78,49,tripartite_mutual_information,-2.5,0.7559289460184544,0.26726124191242434,8
transition,d15,8,11,15,0.8150000000000001,49,half_chain_entropy,3.958333333333333,0.45206756062017917,0.15983001883449466,8
transition,d15,8,11,15,0.8150000000000001,49,tripartite_mutual_information,-1.7083333333333335,0.4859126579037751,0.1717960677340692,8
transition,d15,8,11,15,0.8500000000000001,49,half_chain_entropy,2.2083333333333335,0.46929531772445293,0.165920950771028,8
transition,d15,8,11,15,0.8500000000000001,49,tripartite_mutual_information,-0.5833333333333333,0.4272466296411038,0.15105449452916095,8
transition,d15,8,11,15,0.8850000000000001,49,half_chain_entropy,0.9166666666666666,0.4960158727618966,0.17536809360305042,8
transition,d15,8,11,15,0.8850000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,8,11,15,0.9200000000000002,49,half_chain_entropy,0.3333333333333333,0.25197631533948484,0.0890870806374748,8
transition,d15,8,11,15,0.9200000000000002,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,8,11,15,0.9550000000000001,49,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d15,8,11,15,0.9550000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,8,11,15,0.9900000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d15,8,11,15,0.9900000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,12,11,15,0.7100000000000001,49,half_chain_entropy,12.5,0.8357108940373449,0.2954684201426394,8
transition,d15,12,11,15,0.7100000000000001,49,tripartite_mutual_information,-9.5,1.2084359562332878,0.4272466296411039,8
transition,d15,12,11,15,0.7450000000000001,49,half_chain_entropy,10.25,0.9215239276363631,0.3258079091286668,8
transition,d15,12,11,15,0.7450000000000001,49,tripartite_mutual_information,-7.041666666666666,0.5756294001779325,0.20351572615808045,8
transition,d15,12,11,15,0.78,49,half_chain_entropy,7.375,0.6531365106831051,0.23091862787227174,8
transition,d15,12,11,15,0.78,49,tripartite_mutual_information,-3.9583333333333335,0.8054871344779654,0.2847827074739449,8
transition,d15,12,11,15,0.8150000000000001,49,half_chain_entropy,5.875,0.7332792187825949,0.2592533540521734,8
transition,d15,12,11,15,0.8150000000000001,49,tripartite_mutual_information,-3.0833333333333335,0.8864052604279182,0.3133915852640043,8
transition,d15,12,11,15,0.8500000000000001,49,half_chain_entropy,3.083333333333333,0.584183054589776,0.20653989967735084,8
transition,d15,12,11,15,0.8500000000000001,49,tripartite_mutual_information,-0.8333333333333334,0.4364357804719847,0.15430334996209188,8
transition,d15,12,11,15,0.8850000000000001,49,half_chain_entropy,0.8749999999999999,0.46929531772445293,0.165920950771028,8
transition,d15,12,11,15,0.8850000000000001,49,tripartite_mutual_information,0.0,0.1781741612749496,0.0629940788348712,8
transition,d15,12,11,15,0.9200000000000002,49,half_chain_entropy,0.16666666666666666,0.25197631533948484,0.0890870806374748,8
transition,d15,12,11,15,0.9200000000000002,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,12,11,15,0.9550000000000001,49,half_chain_entropy,0.041666666666666664,0.1178511301977579,0.04166666666666666,8
transition,d15,12,11,15,0.9550000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,12,11,15,0.9900000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d15,12,11,15,0.9900000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,16,11,15,0.7100000000000001,49,half_chain_entropy,16.708333333333332,0.7650604291933162,0.27048970875004213,8
transition,d15,16,11,15,0.7100000000000001,49,tripartite_mutual_information,-12.916666666666666,1.0503211904815606,0.3713446181067195,8
transition,d15,16,11,15,0.7450000000000001,49,half_chain_entropy,13.166666666666668,0.734630886692453,0.25973124082465987,8
transition,d15,16,11,15,0.7450000000000001,49,tripartite_mutual_information,-9.125,0.9910312089651148,0.3503824441133675,8
transition,d15,16,11,15,0.78,49,half_chain_entropy,10.125,0.9247479279018308,0.32694776535379655,8
transition,d15,16,11,15,0.78,49,tripartite_mutual_information,-6.625,0.8625819491779427,0.3049687727964166,8
transition,d15,16,11,15,0.8150000000000001,49,half_chain_entropy,7.125,0.6886264220942654,0.2434662063835424,8
transition,d15,16,11,15,0.8150000000000001,49,tripartite_mutual_information,-3.9166666666666665,0.6362090102803518,0.22493385271060934,8
transition,d15,16,11,15,0.8500000000000001,49,half_chain_entropy,3.5,0.6900655593423543,0.2439750182371333,8
transition,d15,16,11,15,0.8500000000000001,49,tripartite_mutual_information,-0.6666666666666666,0.5909368402852789,0.20892772350933625,8
transition,d15,16,11,15,0.8850000000000001,49,half_chain_entropy,1.3333333333333333,1.0690449676496976,0.3779644730092272,8
transition,d15,16,11,15,0.8850000000000001,49,tripartite_mutual_information,-0.25,0.4960158727618966,0.17536809360305042,8
transition,d15,16,11,15,0.9200000000000002,49,half_chain_entropy,0.16666666666666666,0.1781741612749496,0.0629940788348712,8
transition,d15,16,11,15,0.9200000000000002,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,16,11,15,0.9550000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d15,16,11,15,0.9550000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,16,11,15,0.9900000000000001,49,half_chain_entropy,0.0,0.0,0.0,8
transition,d15,16,11,15,0.9900000000000001,49,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,24,11,15,0.7100000000000001,73,half_chain_entropy,24.041666666666668,0.8249579113843047,0.2916666666666664,8
transition,d15,24,11,15,0.7100000000000001,73,tripartite_mutual_information,-19.5,1.32137494528682,0.46717659215115676,8
transition,d15,24,11,15,0.7450000000000001,73,half_chain_entropy,19.666666666666664,1.2971274735120226,0.4586038162918625,8
transition,d15,24,11,15,0.7450000000000001,73,tripartite_mutual_information,-14.958333333333332,1.9875605211909457,0.7027087612763931,8
transition,d15,24,11,15,0.78,73,half_chain_entropy,14.416666666666666,0.8498365855987975,0.3004626062886658,8
transition,d15,24,11,15,0.78,73,tripartite_mutual_information,-9.625,1.4847104362013086,0.5249244087681911,8
transition,d15,24,11,15,0.8150000000000001,73,half_chain_entropy,10.875,0.7753647375206563,0.27413283189689175,8
transition,d15,24,11,15,0.8150000000000001,73,tripartite_mutual_information,-6.416666666666667,1.0801234497346432,0.3818813079129866,8
transition,d15,24,11,15,0.8500000000000001,73,half_chain_entropy,4.041666666666667,0.9990074439241546,0.3532024690273047,8
transition,d15,24,11,15,0.8500000000000001,73,tripartite_mutual_information,-0.8333333333333334,0.7766431633476235,0.27458482368263804,8
transition,d15,24,11,15,0.8850000000000001,73,half_chain_entropy,1.2916666666666667,0.9161253813129043,0.3238992347717331,8
transition,d15,24,11,15,0.8850000000000001,73,tripartite_mutual_information,-0.08333333333333333,0.2357022603955158,0.08333333333333331,8
transition,d15,24,11,15,0.9200000000000002,73,half_chain_entropy,0.125,0.17251638983558856,0.060993754559283325,8
transition,d15,24,11,15,0.9200000000000002,73,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,24,11,15,0.9550000000000001,73,half_chain_entropy,0.0,0.0,0.0,8
transition,d15,24,11,15,0.9550000000000001,73,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d15,24,11,15,0.9900000000000001,73,half_chain_entropy,0.0,0.0,0.0,8
transition,d15,24,11,15,0.9900000000000001,73,tripartite_mutual_information,0.0,0.0,0.0,8
transition,d23,8,11,23,0.7100000000000001,33,half_chain_entropy,9.375,0.6025738445163696,0.21304202581158663,8
transition,d23,8,11,23,0.7100000000000001,33,tripartite_mutual_information,-6.958333333333333,0.4154744849194083,0.14689241284825078,8
transition,d23,8,11,23,0.7450000000000001,33,half_chain_entropy,7.666666666666667,0.8728715609439693,0.3086066999241837,8
transition,d23,8,11,23,0.7450000000000001,33,tripartite_mutual_information,-5.291666666666666,0.8054871344779654,0.2847827074739449,8
transition,d23,8,11,23,0.78,33,half_chain_entropy,5.75,0.5270462766947298,0.18633899812498245,8
transition,d23,8,11,23,0.78,33,tripartite_mutual_information,-3.4999999999999996,0.642416074439621,0.22712838128974894,8
transition,d23,8,11,23,0.8150000000000001,33,half_chain_entropy,4.791666666666667,0.5616726720040692,0.1985812775906224,8
transition,d23,8,11,23,0.8150000000000001,33,tripartite_mutual_information,-2.5416666666666665,0.754615428178118,0.26679684322636865,8
