t_us,omega1_MHz,omega2_MHz,delta1_MHz,delta2_MHz,P00,P01,P11,phi00_rad,phi01_rad,phi11_rad
1.968749999999999944e-01,1.343936933251235466e+01,1.572742963789030490e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.318950201714378379e-01,1.900549765097245825e-01,5.148774761537494582e-02,4.577112790469472614e+00,6.429744442273921834e+00,5.802151195965342900e+00
1.975000000000000089e-01,1.309650201748044829e+01,1.620837513951169839e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.418866779377212506e-01,1.756696433953839342e-01,5.104212303210621526e-02,4.595152666043084366e+00,6.494313741555266972e+00,5.863820108802253017e+00
1.981249999999999956e-01,1.275848972526636160e+01,1.666439554734064288e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.520651398755555883e-01,1.634508796590989910e-01,5.037281728918639040e-02,4.612173451729707274e+00,6.566700699943133657e+00,5.930830125520476948e+00
1.987500000000000100e-01,1.242616452557617990e+01,1.709317387937513288e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.623821903794495647e-01,1.536232584657646338e-01,4.953115416265096993e-02,4.628212192859542107e+00,6.646712787925838306e+00,6.004085461937984647e+00
1.993749999999999967e-01,1.210029648424359827e+01,1.749256485732744792e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.727934044126410162e-01,1.463865776297268995e-01,4.860112441987358978e-02,4.643308322653334486e+00,6.733619313683407270e+00,6.084556438875977413e+00
2.000000000000000111e-01,1.178159053651246957e+01,1.786060410120514774e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.832581818807413887e-01,1.419118216564782264e-01,4.770393044072628042e-02,4.657502865590892327e+00,6.826062834070533825e+00,6.173174928613613055e+00
2.006249999999999978e-01,1.147068380846281244e+01,1.819551617950669709e+01,9.330000000000000071e+00,5.269999999999998685e+00,6.937397174849381232e-01,1.403373438654692829e-01,4.700083077013985505e-02,4.670837749716828746e+00,6.922081424498260915e+00,6.270659722633038946e+00
2.012500000000000122e-01,1.116814339849168469e+01,1.849572148010115313e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.042049154078706685e-01,1.417654278810498714e-01,4.669374963611937213e-02,4.683355221879821784e+00,7.019278936414476533e+00,6.377263367703662311e+00
2.018749999999999989e-01,1.087446462781264422e+01,1.875984187429365591e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.146242579225983160e-01,1.462593938860788367e-01,4.702323619861373261e-02,4.695097357962715989e+00,7.115122946033154427e+00,6.492466929975000411e+00
2.025000000000000133e-01,1.059006976595038907e+01,1.898670515412708326e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.249716365654994554e-01,1.538414099493102538e-01,4.826353456320317536e-02,4.706105659134379060e+00,7.207286093466334087e+00,6.614711409666027109e+00
2.031250000000000000e-01,1.031530723420219608e+01,1.917534823058474913e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.352241539307765583e-01,1.644911519052128790e-01,5.071474568045555159e-02,4.716420724810144627e+00,7.293922477287873463e+00,6.741315691698816615e+00
2.037500000000000144e-01,1.005045128702906787e+01,1.932501908799645562e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.453619034753464767e-01,1.781454271437634407e-01,5.469230683382719782e-02,4.726081993148117277e+00,7.373806313238576493e+00,6.868720508335814046e+00
2.043750000000000011e-01,9.795702168351899886e+00,1.943517749755777047e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.553677340088987835e-01,1.946988397386030523e-01,6.051425950885647859e-02,4.735127540371376398e+00,7.446326546350123365e+00,6.993059958190435133e+00
2.050000000000000155e-01,9.551186736774113228e+00,1.950549450040800181e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.652270048185579876e-01,2.140055289987310150e-01,6.848699616014938818e-02,4.743593930864129504e+00,7.511382354462027067e+00,7.110860875292541294e+00
2.056250000000000022e-01,9.316959550854397420e+00,1.953585067812736398e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.749273366669048313e-01,2.358819638718449019e-01,7.889034623120642908e-02,4.751516110747304289e+00,7.569238561810607280e+00,7.219580779033399232e+00
2.062500000000000167e-01,9.093004402727734359e+00,1.952633323576172231e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.844583632254216177e-01,2.601107251794853026e-01,9.196296180035268275e-02,4.758927338427000109e+00,7.620386040011923434e+00,7.317807994077854872e+00
2.068750000000000033e-01,8.879236285636828541e+00,1.947723192952430793e+01,9.330000000000000071e+00,5.269999999999998685e+00,7.938114868754048148e-01,2.864451600420602762e-01,1.078889807891504349e-01,4.765859146380161171e+00,7.665429929331690317e+00,7.405149490884454622e+00
2.075000000000000178e-01,8.675503778307174230e+00,1.938903387810936607e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.029796422322732496e-01,3.146147514318933802e-01,1.267868772145154255e-01,4.772341329165517010e+00,7.705010992134988967e+00,7.481953875929105990e+00
2.081250000000000044e-01,8.481591826592531191e+00,1.926241730304768751e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.119570702292792097e-01,3.443310134061488004e-01,1.487012595391035974e-01,4.778401953306613770e+00,7.739755997323333858e+00,7.549013713903886647e+00
2.087499999999999911e-01,8.297224900448199492e+00,1.909824424969579582e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.207391051316940134e-01,3.752937012673933648e-01,1.735981646537052836e-01,4.784067385279604956e+00,7.770249883248921741e+00,7.607326762245413931e+00
2.093750000000000056e-01,8.122070502074043574e+00,1.889755234624357527e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.293219764381383197e-01,4.071971167908162159e-01,2.013641381486053483e-01,4.789362334349755557e+00,7.797022671117730397e+00,7.657936171633275890e+00
2.099999999999999922e-01,7.955742999016293560e+00,1.866154566351716326e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.377026272558244502e-01,4.397362918706182455e-01,2.318091170595893424e-01,4.794309907440366558e+00,7.820545589479499959e+00,7.701838301373601148e+00
2.106250000000000067e-01,7.797807754144165493e+00,1.839158474330987048e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.458785504035835068e-01,4.726128486599602274e-01,2.646728657343140889e-01,4.798931673591736669e+00,7.841232508589846439e+00,7.739937907080524759e+00
2.112499999999999933e-01,7.647785522732201358e+00,1.808917586746861161e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.538476431929664656e-01,5.055403588876351550e-01,2.996344829634879914e-01,4.803247735883181768e+00,7.859444136302584205e+00,7.773032508717085065e+00
2.118750000000000078e-01,7.505157085390781191e+00,1.775595964397000159e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.616080815557687345e-01,5.382490572990860089e-01,3.363243180939414767e-01,4.807276808956167713e+00,7.875493407111601840e+00,7.801812901303750714e+00
2.124999999999999944e-01,7.369368084308611344e+00,1.739369898971531114e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.691582139192149947e-01,5.704898014846010446e-01,3.743375176619846423e-01,4.811036300499187846e+00,7.889651152750978724e+00,7.826871553146625082e+00
2.131250000000000089e-01,7.239834029203646715e+00,1.700426659274020125e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.764964749719490467e-01,6.020372099937206789e-01,4.132483767235555772e-01,4.814542395243182504e+00,7.902151559830151051e+00,7.848714098385617177e+00
2.137499999999999956e-01,7.115945438532819800e+00,1.658963193895659316e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.836213192104944714e-01,6.326919499697656324e-01,4.526246877622949194e-01,4.817810140176928435e+00,7.913197173484313396e+00,7.867771348817858446e+00
2.143750000000000100e-01,6.997073080889228969e+00,1.615184799040653019e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.905311739042224284e-01,6.622821822557105609e-01,4.920413559262873382e-01,4.820853529831474305e+00,7.922963353693263322e+00,7.884410566253071018e+00
2.149999999999999967e-01,6.882573281119996444e+00,1.569303760330799946e+01,9.330000000000000071e+00,5.269999999999998685e+00,8.972244108658422590e-01,6.906642041583657132e-01,5.310926690946545792e-01,4.823685590606664242e+00,7.931602172711687437e+00,7.898945472840257942e+00
2.156250000000000111e-01,6.771793255532281286e+00,1.521537977489781568e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.036993361645909717e-01,7.177223564904554598e-01,5.694027592915605895e-01,4.826318463225707234e+00,7.939245784143856177e+00,7.911644865194276122e+00
2.162499999999999978e-01,6.664076440618456942e+00,1.472109580823310360e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.099541966725605002e-01,7.433682813898070396e-01,6.066339523142890711e-01,4.828763482509134342e+00,7.946009313137398777e+00,7.922739888122579011e+00
2.168750000000000122e-01,6.558767780020567706e+00,1.421243548369785259e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.159872020944770377e-01,7.675396305415629339e-01,6.424928605931589098e-01,4.831031253760190047e+00,7.951993323145936543e+00,7.932430105281245147e+00
2.174999999999999989e-01,6.455218934971137301e+00,1.369166332498232208e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.217965609022699125e-01,7.901983300849894087e-01,6.767342183762062868e-01,4.833131725151558200e+00,7.957285913834447832e+00,7.940888529082080538e+00
2.181250000000000133e-01,6.352793384182205294e+00,1.316104504576998657e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.273805283834239965e-01,8.113285093386944924e-01,7.091625798202209063e-01,4.835074255599677073e+00,7.961964500556037549e+00,7.948265769574796025e+00
2.187500000000000000e-01,6.250871380105851749e+00,1.262283426129287456e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.327374648224242559e-01,8.309341964637553257e-01,7.396320945169783112e-01,4.836867677708286628e+00,7.966097320444764485e+00,7.954693447451122168e+00
2.193750000000000144e-01,6.148854729648820516e+00,1.207925954631491550e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.378659016739071541e-01,8.490368763922393480e-01,7.680446397458022822e-01,4.838520355457429645e+00,7.969744704641060551e+00,7.960286997836605316e+00
2.200000000000000011e-01,6.046171368782435884e+00,1.153251191799956388e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.427646134604954486e-01,8.656729959071315372e-01,7.943466254310436181e-01,4.840040236407592289e+00,7.972960151032403076e+00,7.965147973065212383e+00
2.206250000000000155e-01,5.942279702038766764e+00,1.098473281852749572e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.474326930435090777e-01,8.808914887430687735e-01,8.185247995351182526e-01,4.841434898280416732e+00,7.975791227366917369e+00,7.969365935848113480e+00
2.212500000000000022e-01,5.836672679613500669e+00,1.043800266828698931e+01,9.330000000000000071e+00,5.269999999999998685e+00,9.518696278755796047e-01,8.947513809328074830e-01,8.406013728335958168e-01,4.842711589866622646e+00,7.978280330713277024e+00,7.973020019665042035e+00
2.218750000000000167e-01,5.728881586692667227e+00,9.894330055983271421e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.560753748545066655e-01,9.073195241261756694e-01,8.606287576510383008e-01,4.843877266297528017e+00,7.980465325932662779e+00,7.976180220773635199e+00
2.225000000000000033e-01,5.618479521674039745e+00,9.355641627143649330e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.600504314598277134e-01,9.186684928347620405e-01,8.786841801090120585e-01,4.844938618797865360e+00,7.982380082991056724e+00,7.978908475658397670e+00
2.231250000000000178e-01,5.505084542147106852e+00,8.823772727257715331e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.637959009683673139e-01,9.288746708903760085e-01,8.948643842277144156e-01,4.845902099113480688e+00,7.984054930456694343e+00,7.981259568672498972e+00
2.237500000000000044e-01,5.388362459817612304e+00,8.300458850229810892e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.673135497116162052e-01,9.380165430548573768e-01,9.092806026016977405e-01,4.846773938877042553e+00,7.985517040293029112e+00,7.983281906735911981e+00
2.243749999999999911e-01,5.268029267994834619e+00,7.787327936965476205e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.706058545535637405e-01,9.461731997438581621e-01,9.220539252946406972e-01,4.847560164237326497e+00,7.986790756989808671e+00,7.985018190987030806e+00
2.250000000000000056e-01,5.143853187788220538e+00,7.285893562809022228e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.736760390281309352e-01,9.534230561799825754e-01,9.333111582105479975e-01,4.848266606132195733e+00,7.987897882120300608e+00,7.986506009072157575e+00
2.256249999999999922e-01,5.015656321767276715e+00,6.797549046233593018e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.765280968747468426e-01,9.598427818543612267e-01,9.431812259096662432e-01,4.848898906631568195e+00,7.988857923547205253e+00,7.987778366211209402e+00
2.262500000000000067e-01,4.883315906507683657e+00,6.323562504701546239e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.791668020413502038e-01,9.655064318005679436e-01,9.517921424484401260e-01,4.849462521813954652e+00,7.989688316725900741e+00,7.988864168279926403e+00
2.268749999999999933e-01,4.746765158160203057e+00,5.865072877004879892e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.815977045776422827e-01,9.704847677177372844e-01,9.592685476661948485e-01,4.849962721668317656e+00,7.990404623894788116e+00,7.989788665926580435e+00
2.275000000000000078e-01,4.605993707919416202e+00,5.423086924704722200e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.838271122081847508e-01,9.748447542859958181e-01,9.657297854112041335e-01,4.850404587531823353e+00,7.991020715434775212e+00,7.990573865243788987e+00
2.281249999999999944e-01,4.461047627018899675e+00,4.998477218562537239e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.858620577449693778e-01,9.786492139921295630e-01,9.712884842634658122e-01,4.850793007583470207e+00,7.991548936363868982e+00,7.991238907789038670e+00
2.287500000000000089e-01,4.312029043619885371e+00,4.591981109134342987e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.877102528620812505e-01,9.819566223556337459e-01,9.760495899986036950e-01,4.851132670913697709e+00,7.992000259844434851e+00,7.991800420811229877e+00
2.293749999999999956e-01,4.159095356675409860e+00,4.204200674030232676e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.893800291011176640e-01,9.848210245731213730e-01,9.801097918931365172e-01,4.851428060680984089e+00,7.992384428744383484e+00,7.992272837374821748e+00
2.300000000000000100e-01,4.002458054521541797e+00,3.835603627765111323e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.908802672955939750e-01,9.872920542609902039e-01,9.835572814978243983e-01,4.851683446848514158e+00,7.992710085717334323e+00,7.992668685610276214e+00
2.306249999999999967e-01,3.842381148557401538e+00,3.486525173688320489e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.922203168871944756e-01,9.894150351588150150e-01,9.864717821802495568e-01,4.851902878967571553e+00,7.992984891939531877e+00,7.992998846445651395e+00
2.312500000000000111e-01,3.679179234906737594e+00,3.157170771218951177e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.934099068489878892e-01,9.912311473417507734e-01,9.889247900238876676e-01,4.852090179439903395e+00,7.993215634533691549e+00,7.993272779739286626e+00
2.318749999999999978e-01,3.513215199391566124e+00,2.847619785572680584e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.944590501246748371e-01,9.927776406472001991e-01,9.909799710247932936e-01,4.852248937649658700e+00,7.993408322777622033e+00,7.993498719566467514e+00
2.325000000000000122e-01,3.344897583476347247e+00,2.557829981381706919e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.953779436341712028e-01,9.940880795959599059e-01,9.926936654055105169e-01,4.852382505307263116e+00,7.993568273384163092e+00,7.993683840340784386e+00
2.331249999999999989e-01,3.174677631044823478e+00,2.287642816120466271e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.961768659815642968e-01,9.951926060039651967e-01,9.941154567371996986e-01,4.852493993293827579e+00,7.993700185391030111e+00,7.993834396317341273e+00
2.337500000000000133e-01,3.003046037936804691e+00,2.036789484090287150e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.968660750305917695e-01,9.961182076392562923e-01,9.952887709207806077e-01,4.852586270236406207e+00,7.993808205459900229e+00,7.993955837706353762e+00
2.343750000000000000e-01,2.830529428086299149e+00,1.804897656919828730e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.974557074858285688e-01,9.968889835662448906e-01,9.962514774673019158e-01,4.852661962982797839e+00,7.993895984607656935e+00,7.994052907041668377e+00
2.350000000000000144e-01,2.657686581852142460e+00,1.591498862132843639e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.979556825367057460e-01,9.975263991161438248e-01,9.970364725428640940e-01,4.852723459081067503e+00,7.993966727546009565e+00,7.994129719566153369e+00
2.356250000000000011e-01,2.485104443708908040e+00,1.396036437352716097e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.983756114897559542e-01,9.980495256131641790e-01,9.976722295921919281e-01,4.852772911304893633e+00,7.994023235870733046e+00,7.994189831226817589e+00
2.362500000000000155e-01,2.313393937856331295e+00,1.217873994173414243e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.987247151366778208e-01,9.984752619699077680e-01,9.981833088088555295e-01,4.852812244202777237e+00,7.994067946315387196e+00,7.994236297465433516e+00
2.368750000000000022e-01,2.143185621504846150e+00,1.056304322656324679e+00,9.330000000000000071e+00,5.269999999999998685e+00,9.990117503875070026e-01,9.988185369641799927e-01,9.985908211585403649e-01,4.852843162588637682e+00,7.994102965176455022e+00,7.994271725419008767e+00
2.375000000000000167e-01,1.975125206591997751e+00,9.105586648269736738e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.992449474458123815e-01,9.990924923732906748e-01,9.989128460576883750e-01,4.852867161834914178e+00,7.994130099846986859e+00,7.994298321493145565e+00
2.381250000000000033e-01,1.809868981476501437e+00,7.798162834618070915e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.994319585233706338e-01,9.993086481509353414e-01,9.991648042178949973e-01,4.852885539778450052e+00,7.994150888188874760e+00,7.994317935622227367e+00
2.387500000000000178e-01,1.648079164736599100e+00,6.632142508854608209e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.995798187925956091e-01,9.994770514946836881e-01,9.993597887039895600e-01,4.852899410005518277e+00,7.994166626256021146e+00,7.994332102952115271e+00
2.393750000000000044e-01,1.490419223565153661e+00,5.598573814516744074e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.996949199637430450e-01,9.996064120014813703e-01,9.995088580782450771e-01,4.852909716246619709e+00,7.994178394675125254e+00,7.994342083221356532e+00
2.399999999999999911e-01,1.337549189402386318e+00,4.688282308616772420e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.997829965582281098e-01,9.997042251941554714e-01,9.996212957887067319e-01,4.852917247584986882e+00,7.994187083815738504e+00,7.994348897799272713e+00
2.406250000000000056e-01,1.190121003379459363e+00,3.891970854847179861e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.998491246368642615e-01,9.997768865830062301e-01,9.997048398754421195e-01,4.852922654165932492e+00,7.994193417747420760e+00,7.994353364164095588e+00
2.412499999999999922e-01,1.048773923860637058e+00,3.200318653844514416e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.998977324398191646e-01,9.998297981643073928e-01,9.997658867620762280e-01,4.852926463087561260e+00,7.994197976893343771e+00,7.994356127552991964e+00
2.418750000000000067e-01,9.141300278732388263e-01,2.604078658172962468e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.999326221105941936e-01,9.998674689088712375e-01,9.998096724866567531e-01,4.852929094157090617e+00,7.994201219243878498e+00,7.994357689557179292e+00
2.424999999999999933e-01,7.867898375048620885e-01,2.094172635471374389e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.999570014159332443e-01,9.998936104066630248e-01,9.998404342846645143e-01,4.852930875210846651e+00,7.994203499983840722e+00,7.994358433533237829e+00
2.431250000000000078e-01,6.673281014317450355e-01,1.661783164008318880e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.999735241432564647e-01,9.999112284445061949e-01,9.998615550128162610e-01,4.852932056719325260e+00,7.994205089403561892e+00,7.994358646821266845e+00
2.437499999999999944e-01,5.562897606279707530e-01,1.298441870583091629e-01,9.330000000000000071e+00,5.269999999999998685e+00,9.999843376623379632e-01,9.999227109284586357e-01,9.998756925125730222e-01,4.852932825430711361e+00,7.994206188996978213e+00,7.994358539873642755e+00
2.443750000000000089e-01,4.541861259979053100e-01,9.961132511036457915e-02,9.330000000000000071e+00,5.269999999999998685e+00,9.999911359830648827e-01,9.999299122355036484e-01,9.998848956562277346e-01,4.852933316845695622e+00,7.994206945690851995e+00,7.994358262486385591e+00
2.449999999999999956e-01,3.614912941852653216e-01,7.472734490369119242e-02,9.330000000000000071e+00,5.269999999999998685e+00,9.999952165299278439e-01,9.999342337982377593e-01,9.998907084866456296e-01,4.852933626362112562e+00,7.994207464191458001e+00,7.994357917380332523e+00
2.456250000000000100e-01,2.786388261488435547e-01,5.449834060564675425e-02,9.330000000000000071e+00,5.269999999999998685e+00,9.999975387891342216e-01,9.999367004938125580e-01,9.998942635446558258e-01,4.852933818978034886e+00,7.994207817474963562e+00,7.994357571402546547e+00
2.462499999999999967e-01,2.060187112704115475e-01,3.829558422961618774e-02,9.330000000000000071e+00,5.269999999999998685e+00,9.999987829675630602e-01,9.999380322248231368e-01,9.998963651714071199e-01,4.852933937495053307e+00,7.994208055483555064e+00,7.994357264616792413e+00
2.468750000000000111e-01,1.439746377854263237e-01,2.556155703869998283e-02,9.330000000000000071e+00,5.269999999999998685e+00,9.999994068347288767e-01,9.999387099450574024e-01,9.998975632802882263e-01,4.852934009217649169e+00,7.994208212121654000e+00,7.994357017536094290e+00
2.474999999999999978e-01,9.280158821549508441e-02,1.581526975866154316e-02,9.330000000000000071e+00,5.269999999999998685e+00,9.999996989988206852e-01,9.999390352974486529e-01,9.998982178248612129e-01,4.852934051198056764e+00,7.994208310676168772e+00,7.994356836730661442e+00
2.481250000000000122e-01,5.274377624713430524e-02,8.656832344290680756e-03,9.330000000000000071e+00,5.269999999999998685e+00,9.999998269938409345e-01,9.999391829962499534e-01,9.998985539605887984e-01,4.852934074127221997e+00,7.994208367812985827e+00,7.994356719029003244e+00
2.487499999999999989e-01,2.399293915858761658e-02,3.771239623677434798e-03,9.330000000000000071e+00,5.269999999999998685e+00,9.999998787238107978e-01,9.999392451011647198e-01,9.998987077238497001e-01,4.852934085019604105e+00,7.994208396329304023e+00,7.994356654523438799e+00
2.493750000000000133e-01,6.686997461109456253e-03,9.313449517863019731e-04,9.330000000000000071e+00,5.269999999999998685e+00,9.999998960175906504e-01,9.999392663975986695e-01,9.998987619431655149e-01,4.852934088881310615e+00,7.994208406867796768e+00,7.994356628594343483e+00
2.500000000000000000e-01,9.090909090900823860e-04,6.459479416000910960e-16,9.330000000000000071e+00,5.269999999999998685e+00,9.999998992888080585e-01,9.999392702116266518e-01,9.998987720589672668e-01,4.852934089586036670e+00,7.994208408822898626e+00,7.994356623178457077e+00
