target_id,n_sites,thermal_ratio,rate_ratio,gamma_rec,gamma_abs,eta_rescue,eta_rescue_sem,eta_deph,delta_eta,samples,parameter_match,artifact_stage
T004,6,29.999999999999996,0.5011246951423022,0.2505623475711511,0.24234793674538577,0.7756413113806455,0.0005442765718641186,0.6624271723114653,0.11321413906918021,15,paper_subset,exploratory
T004,6,0.029999999999999995,0.7167717743781181,0.35838588718905906,1.1963773139399335e-15,0.9918604463854553,0.0009582822203204011,0.6624271723114653,0.32943327407399003,15,paper_subset,exploratory
T004,6,0.04913681120862191,0.7167717743781181,0.35838588718905906,5.198473191235494e-10,0.9918604461937587,0.0009582822247745392,0.6624271723114653,0.3294332738822934,15,paper_subset,exploratory
T004,6,0.08048087385839177,0.7167717743781181,0.35838588718905906,1.4391507475918743e-06,0.9918599156994453,0.0009582945501065432,0.6624271723114653,0.32943274338798,15,paper_subset,exploratory
T004,6,0.1318191168228237,0.7167717743781181,0.35838588718905906,0.0001818555144477222,0.9917933179095961,0.0009598368392588553,0.6624271723114653,0.3293661455981308,15,paper_subset,exploratory
T004,6,0.21590570190034555,0.7167717743781181,0.35838588718905906,0.0034901986527471345,0.9905480894859092,0.0009869334806028808,0.6624271723114653,0.3281209171744439,15,paper_subset,exploratory
T004,6,0.3536305904380761,0.7167717743781181,0.35838588718905906,0.02119574899037247,0.9831819389659322,0.0010966486059913107,0.6624271723114653,0.3207547666544669,15,paper_subset,exploratory
T004,6,0.5792093186649748,0.7167717743781181,0.35838588718905906,0.06375953511714848,0.9618600322794223,0.0011701065163223275,0.6624271723114653,0.299432859967957,15,paper_subset,exploratory
T004,6,0.9486832980505137,0.7167717743781181,0.35838588718905906,0.12490054113564417,0.9263302602818705,0.000993358085871896,0.6624271723114653,0.2639030879704052,15,paper_subset,exploratory
T004,6,1.5538424037693628,0.7167717743781181,0.35838588718905906,0.18830149845441915,0.8874612723984583,0.0006605739186704133,0.6624271723114653,0.22503410008699298,15,paper_subset,exploratory
T004,6,2.5450286947322147,0.7167717743781181,0.35838588718905906,0.2419394346513743,0.8547884728768771,0.0003573129428497803,0.6624271723114653,0.19236130056541179,15,paper_subset,exploratory
T004,6,4.168486483119412,0.7167717743781181,0.35838588718905906,0.28194586339412303,0.8310387840659847,0.00017006581127429715,0.6624271723114653,0.16861161175451944,15,paper_subset,exploratory
T004,6,6.827537778224365,0.7167717743781181,0.35838588718905906,0.30955773505120643,0.8150597662879411,0.00014849943108235334,0.6624271723114653,0.15263259397647577,15,paper_subset,exploratory
T004,6,11.182781160944813,0.7167717743781181,0.35838588718905906,0.32772902049037866,0.8047476279139064,0.0002037552071157684,0.6624271723114653,0.1423204556024411,15,paper_subset,exploratory
T004,6,18.31620688975598,0.7167717743781181,0.35838588718905906,0.3393438316960532,0.7982446015388547,0.000250700647151679,0.6624271723114653,0.13581742922738937,15,paper_subset,exploratory
T004,6,29.999999999999996,0.7167717743781181,0.35838588718905906,0.34663660027478577,0.7941973524488234,0.00028196460699481395,0.6624271723114653,0.13177018013735808,15,paper_subset,exploratory
T004,6,0.029999999999999995,1.0252174389435444,0.5126087194717722,1.7112098015743239e-15,0.995131138995676,0.0006235863207901032,0.6624271723114653,0.33270396668421065,15,paper_subset,exploratory
T004,6,0.04913681120862191,1.0252174389435444,0.5126087194717722,7.435512337464931e-10,0.9951311388659353,0.0006235863251726269,0.6624271723114653,0.33270396655447,15,paper_subset,exploratory
T004,6,0.08048087385839177,1.0252174389435444,0.5126087194717722,2.0584550012170115e-06,0.9951307798092895,0.0006235984556507667,0.6624271723114653,0.33270360749782424,15,paper_subset,exploratory
T004,6,0.1318191168228237,1.0252174389435444,0.5126087194717722,0.00026011270455175754,0.9950856725894597,0.0006251171303923547,0.6624271723114653,0.3326585002779944,15,paper_subset,exploratory
T004,6,0.21590570190034555,1.0252174389435444,0.5126087194717722,0.004992122530603465,0.9942312180091829,0.0006520603894927603,0.6624271723114653,0.3318040456977176,15,paper_subset,exploratory
T004,6,0.3536305904380761,1.0252174389435444,0.5126087194717722,0.03031683483247282,0.9888367904128784,0.000768352554502642,0.6624271723114653,0.3264096181014131,15,paper_subset,exploratory
T004,6,0.5792093186649748,1.0252174389435444,0.5126087194717722,0.0911969327443839,0.9713156334214592,0.0008867210481274486,0.6624271723114653,0.3088884611099939,15,paper_subset,exploratory
T004,6,0.9486832980505137,1.0252174389435444,0.5126087194717722,0.17864851474773294,0.9390661451036556,0.0008000501464115434,0.6624271723114653,0.2766389727921903,15,paper_subset,exploratory
T004,6,1.5538424037693628,1.0252174389435444,0.5126087194717722,0.2693325642770524,0.9016020419455211,0.0005656339290928408,0.6624271723114653,0.23917486963405576,15,paper_subset,exploratory
T004,6,2.5450286947322147,1.0252174389435444,0.5126087194717722,0.3460523090323062,0.8690943099072685,0.0003365740494355367,0.6624271723114653,0.20666713759580324,15,paper_subset,exploratory
T004,6,4.168486483119412,1.0252174389435444,0.5126087194717722,0.4032745517085105,0.8450731495792728,0.00017397246619553128,0.6624271723114653,0.1826459772678075,15,paper_subset,exploratory
T004,6,6.827537778224365,1.0252174389435444,0.5126087194717722,0.4427685348097194,0.8287698899228828,8.954798285961841e-05,0.6624271723114653,0.1663427176114175,15,paper_subset,exploratory
T004,6,11.182781160944813,1.0252174389435444,0.5126087194717722,0.4687594002235027,0.8181978401674747,8.635787979194574e-05,0.6624271723114653,0.15577066785600935,15,paper_subset,exploratory
T004,6,18.31620688975598,1.0252174389435444,0.5126087194717722,0.4853723688471984,0.8115126669546198,0.00011138301652399879,0.6624271723114653,0.14908549464315446,15,paper_subset,exploratory
T004,6,29.999999999999996,1.0252174389435444,0.5126087194717722,0.495803406720562,0.8073454243804189,0.00013220698573349413,0.6624271723114653,0.1449182520689536,15,paper_subset,exploratory
T004,6,0.029999999999999995,1.466395350215744,0.733197675107872,2.447588190518845e-15,0.9965995569862647,0.0003943630421394008,0.6624271723114653,0.33417238467479937,15,paper_subset,exploratory
T004,6,0.04913681120862191,1.466395350215744,0.733197675107872,1.0635208009498938e-09,0.9965995568929208,0.0003943630453454098,0.6624271723114653,0.3341723845814555,15,paper_subset,exploratory
T004,6,0.08048087385839177,1.466395350215744,0.733197675107872,2.944262092852665e-06,0.9965992985594728,0.0003943719137546596,0.6624271723114653,0.3341721262480075,15,paper_subset,exploratory
T004,6,0.1318191168228237,1.466395350215744,0.733197675107872,0.00037204601287292675,0.9965668283097244,0.0003954825569960931,0.6624271723114653,0.3341396559982591,15,paper_subset,exploratory
T004,6,0.21590570190034555,1.466395350215744,0.733197675107872,0.0071403635838731445,0.9959458304185118,0.0004153094028767847,0.6624271723114653,0.3335186581070465,15,paper_subset,exploratory
T004,6,0.3536305904380761,1.466395350215744,0.733197675107872,0.043362962765643054,0.991825848951031,0.0005040814726989452,0.6624271723114653,0.3293986766395657,15,paper_subset,exploratory
T004,6,0.5792093186649748,1.466395350215744,0.733197675107872,0.13044136107176246,0.9771405425472292,0.0006094282841428668,0.6624271723114653,0.31471337023576385,15,paper_subset,exploratory
T004,6,0.9486832980505137,1.466395350215744,0.733197675107872,0.2555256488993943,0.9477022979533706,0.0005756188131345114,0.6624271723114653,0.28527512564190527,15,paper_subset,exploratory
T004,6,1.5538424037693628,1.466395350215744,0.733197675107872,0.38523341967781455,0.911599735816719,0.00042775424495487054,0.6624271723114653,0.24917256350525374,15,paper_subset,exploratory
T004,6,2.5450286947322147,1.466395350215744,0.733197675107872,0.4949676796556513,0.8793350510716512,0.00027206067677890556,0.6624271723114653,0.2169078787601859,15,paper_subset,exploratory
T004,6,4.168486483119412,1.466395350215744,0.733197675107872,0.5768141518301493,0.8551206206952308,0.0001551154474430803,0.6624271723114653,0.19269344838376545,15,paper_subset,exploratory
T004,6,6.827537778224365,1.466395350215744,0.733197675107872,0.6333034300858823,0.8385490681751544,8.215678258075644e-05,0.6624271723114653,0.1761218958636891,15,paper_subset,exploratory
T004,6,11.182781160944813,1.466395350215744,0.733197675107872,0.670478845508126,0.8277535344371386,5.1440611718048146e-05,0.6624271723114653,0.1653263621256733,15,paper_subset,exploratory
T004,6,18.31620688975598,1.466395350215744,0.733197675107872,0.6942408095732038,0.820909126857701,5.3487432950653306e-05,0.6624271723114653,0.1584819545462357,15,paper_subset,exploratory
T004,6,29.999999999999996,1.466395350215744,0.733197675107872,0.7091605962003087,0.8166360931632126,6.377479479712678e-05,0.6624271723114653,0.1542089208517473,15,paper_subset,exploratory
T004,6,0.029999999999999995,2.097423669802368,1.048711834901184,3.5008494837137104e-15,0.9974437569016755,0.00022851347869542327,0.6624271723114653,0.3350165845902102,15,paper_subset,exploratory
T004,6,0.04913681120862191,2.097423669802368,1.048711834901184,1.5211816519407907e-09,0.9974437568303366,0.0002285134807012902,0.6624271723114653,0.3350165845188713,15,paper_subset,exploratory
T004,6,0.08048087385839177,2.097423669802368,1.048711834901184,4.211255172585267e-06,0.9974435593897534,0.0002285190331224275,0.6624271723114653,0.33501638707828807,15,paper_subset,exploratory
T004,6,0.1318191168228237,2.097423669802368,1.048711834901184,0.0005321471549541298,0.9974187346566844,0.00022921458911292786,0.6624271723114653,0.3349915623452191,15,paper_subset,exploratory
T004,6,0.21590570190034555,2.097423669802368,1.048711834901184,0.010213049018197577,0.9969409688501099,0.00024169836905813387,0.6624271723114653,0.33451379653864455,15,paper_subset,exploratory
T004,6,0.3536305904380761,2.097423669802368,1.048711834901184,0.06202318118646336,0.9936592556169054,0.00029957744683501873,0.6624271723114653,0.3312320833054401,15,paper_subset,exploratory
T004,6,0.5792093186649748,2.097423669802368,1.048711834901184,0.18657369459941317,0.9810869406433775,0.0003797419741479566,0.6624271723114653,0.31865976833191223,15,paper_subset,exploratory
T004,6,0.9486832980505137,2.097423669802368,1.048711834901184,0.3654850270524574,0.9539845435860864,0.00038200494813270795,0.6624271723114653,0.2915573712746211,15,paper_subset,exploratory
T004,6,1.5538424037693628,2.097423669802368,1.048711834901184,0.5510094482448273,0.9190667915864256,0.00030071037136145996,0.6624271723114653,0.25663961927496026,15,paper_subset,exploratory
T004,6,2.5450286947322147,2.097423669802368,1.048711834901184,0.7079652338942425,0.886976785951748,0.00020108840493073582,0.6624271723114653,0.2245496136402827,15,paper_subset,exploratory
T004,6,4.168486483119412,2.097423669802368,1.048711834901184,0.8250323863530638,0.8625305835428382,0.00012139555460492917,0.6624271723114653,0.20010341123137287,15,paper_subset,exploratory
T004,6,6.827537778224365,2.097423669802368,1.048711834901184,0.9058304803228755,0.8456654019565238,6.871048957722931e-05,0.6624271723114653,0.18323822964505854,15,paper_subset,exploratory
T004,6,11.182781160944813,2.097423669802368,1.048711834901184,0.9590034505112207,0.8346297625082452,4.029678282305642e-05,0.6624271723114653,0.17220259019677986,15,paper_subset,exploratory
T004,6,18.31620688975598,2.097423669802368,1.048711834901184,0.9929908099663327,0.8276154972699288,3.220720084905405e-05,0.6624271723114653,0.16518832495846347,15,paper_subset,exploratory
T004,6,29.999999999999996,2.097423669802368,1.048711834901184,1.0143309714824522,0.8232300104595799,3.463918661097616e-05,0.6624271723114653,0.16080283814811458,15,paper_subset,exploratory
T004,6,0.029999999999999995,3.0,1.5,5.0073566930474975e-15,0.9980295406390974,0.00012101246705586105,0.6624271723114653,0.33560236832763213,15,paper_subset,exploratory
T004,6,0.04913681120862191,3.0,1.5,2.175785951844616e-09,0.9980295405830318,0.00012101246825980731,0.6624271723114653,0.33560236827156653,15,paper_subset,exploratory
T004,6,0.08048087385839177,3.0,1.5,6.023468553182788e-06,0.9980293854295549,0.00012101579795310959,0.6624271723114653,0.3356022131180896,15,paper_subset,exploratory
T004,6,0.1318191168228237,3.0,1.5,0.0007611440110298821,0.9980098728494825,0.00012143305492760135,0.6624271723114653,0.3355827005380172,15,paper_subset,exploratory
T004,6,0.21590570190034555,3.0,1.5,0.014607991459102652,0.9976325893197393,0.00012897254828882535,0.6624271723114653,0.335205417008274,15,paper_subset,exploratory
T004,6,0.3536305904380761,3.0,1.5,0.08871338024755042,0.9949697146548697,0.0001655530563844972,0.6624271723114653,0.3325425423434044,15,paper_subset,exploratory
T004,6,0.5792093186649748,3.0,1.5,0.26686124117736304,0.9841172520817093,0.0002258455706668668,0.6624271723114653,0.321690079770244,15,paper_subset,exploratory
T004,6,0.9486832980505137,3.0,1.5,0.5227628051230522,0.9590679540671956,0.0002444691046582653,0.6624271723114653,0.2966407817557303,15,paper_subset,exploratory
T004,6,1.5538424037693628,3.0,1.5,0.7881232430690746,0.9251594799668795,0.00019959045265998808,0.6624271723114653,0.2627323076554142,15,paper_subset,exploratory
T004,6,2.5450286947322147,3.0,1.5,1.0126212134732198,0.8930910322607185,0.0001356353249613911,0.6624271723114653,0.2306638599492532,15,paper_subset,exploratory
T004,6,4.168486483119412,3.0,1.5,1.1800654272641111,0.8682887892357244,8.356075783723277e-05,0.6624271723114653,0.20586161692425908,15,paper_subset,exploratory
T004,6,6.827537778224365,3.0,1.5,1.2956330569229655,0.8510425881656208,4.910057083577932e-05,0.6624271723114653,0.18861541585415553,15,paper_subset,exploratory
T004,6,11.182781160944813,3.0,1.5,1.3716877486200734,0.8397101005990485,2.949532896604224e-05,0.6624271723114653,0.17728292828758319,15,paper_subset,exploratory
T004,6,18.31620688975598,3.0,1.5,1.4203007588732395,0.8324904421388319,2.1283808193544734e-05,0.6624271723114653,0.17006326982736664,15,paper_subset,exploratory
T004,6,29.999999999999996,3.0,1.5,1.4508241507230089,0.8279705828411231,2.0054963113849284e-05,0.6624271723114653,0.16554341052965782,15,paper_subset,exploratory
