target_id,series_id,parameter_set,time,x,y,intensity,source
T004,fig2b_wavepacket,fig2b,5.0,20.0,10.0,0.00013693291846084786,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,10.0,9.222238654114177e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,10.0,5.641660295843661e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,10.0,3.1334091877027215e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,10.0,1.5792002376167206e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,10.0,7.217765881863974e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,10.0,2.9885172745588592e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,10.0,1.1182910257416723e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,10.0,3.8407859133377286e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,10.0,1.481576736485826e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,10.0,1.6492482386379003e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,11.0,1.2527964759032715e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,11.0,1.2434664373793304e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,11.0,6.435202427762933e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,11.0,2.4001764095197315e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,11.0,7.918924790417929e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,11.0,2.3539150978964545e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,11.0,6.280101158391127e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,11.0,1.5061018826175765e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,11.0,3.253283462698162e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,11.0,6.339596924061541e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,11.0,1.1159085816359777e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,11.0,1.7761020967994114e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,11.0,2.5581800753227677e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,11.0,3.336479651012481e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,11.0,3.9422019952046074e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,11.0,4.221021188180228e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,11.0,4.096401445656213e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,11.0,3.603461659940197e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,11.0,2.8730821967921707e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,11.0,2.0759683968825498e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,11.0,1.3590312671677385e-05,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,11.0,8.057949497338284e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,11.0,4.325291085084037e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,11.0,2.100732051295283e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,11.0,9.226200460229244e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,11.0,3.6602356967855965e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,11.0,1.3055751523831204e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,11.0,4.200747625149362e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,11.0,1.5491407453284507e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,11.0,2.3154002408717998e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,12.0,1.0702490159039931e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,12.0,1.3128172918633703e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,12.0,6.732594330186293e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,12.0,2.5377967819441265e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,12.0,8.670683957000307e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,12.0,2.6576886550668355e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,12.0,7.268875236527091e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,12.0,1.7786653465769606e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,12.0,3.903096949519585e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,12.0,7.694748981019785e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,12.0,1.3648295478012178e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,12.0,2.1805626795654946e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,12.0,3.141017297292599e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,12.0,4.082270386027572e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,12.0,4.7896609803469375e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,12.0,5.0752033335638735e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,12.0,4.858032706194694e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,12.0,4.2012799066773135e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,12.0,3.2826103506795366e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,12.0,2.316990760081722e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,12.0,1.4770534965243364e-06,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,12.0,8.501254929488083e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,12.0,4.41548613601114e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,12.0,2.068328753576539e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,12.0,8.731790801499199e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,12.0,3.319185311125496e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,12.0,1.1286163594218365e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,12.0,3.3662396756042497e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,12.0,1.1493338072353056e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,12.0,2.6382367502030455e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,13.0,6.545409538901594e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,13.0,1.0355738137692884e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,13.0,5.0269465725216824e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,13.0,1.92554674456744e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,13.0,6.864612086076011e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,13.0,2.1760930541236544e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,13.0,6.115162478391157e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,13.0,1.5298376170673466e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,13.0,3.416567860695714e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,13.0,6.825724801479298e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,13.0,1.2219441501160857e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,13.0,1.9628412876477596e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,13.0,2.8321719918881637e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,13.0,3.6738742392889405e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,13.0,4.2872858110124187e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,13.0,4.5029876837737005e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,13.0,4.2581043986588057e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,13.0,3.62577759435998e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,13.0,2.7801302612996334e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,13.0,1.9193611046378382e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,13.0,1.1927843118456172e-07,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,13.0,6.669630679451516e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,13.0,3.3537197078923384e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,13.0,1.515333441916922e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,13.0,6.146939987803447e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,13.0,2.2372564610855262e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,13.0,7.256545002166547e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,13.0,1.9787440440405035e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,13.0,5.7648509883958013e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,13.0,2.492568743125025e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,14.0,3.148758282534932e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,14.0,6.263092051761841e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,14.0,2.6808814586567377e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,14.0,1.0590104269910377e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,14.0,3.975224863043747e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,14.0,1.307108124861545e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,14.0,3.7835129096189483e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,14.0,9.6978729561211e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,14.0,2.208240370988959e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,14.0,4.477960531199646e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,14.0,8.102906919858538e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,14.0,1.3104383884385359e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,14.0,1.896505575610349e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,14.0,2.458564152347591e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,14.0,2.857099316540646e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,14.0,2.9779825594541455e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,14.0,2.7850108713845542e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,14.0,2.3373177166826326e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,14.0,1.7603478723043228e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,14.0,1.1895928791100147e-08,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,14.0,7.210564377045848e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,14.0,3.918143888299431e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,14.0,1.9072565873157516e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,14.0,8.308523650075573e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,14.0,3.235047283043569e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,14.0,1.1255254554043203e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,14.0,3.4893377119515985e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,14.0,8.581163838949373e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,14.0,1.7425921859044898e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,14.0,1.988900942690978e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,15.0,1.5187919070610658e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,15.0,2.9551242102605587e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,15.0,1.0101023533070703e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,15.0,4.2592117929139534e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,15.0,1.7000681389008859e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,15.0,5.8151565952967275e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,15.0,1.7388501029016467e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,15.0,4.5774974886703395e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,15.0,1.0648091416885318e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,15.0,2.195315240319234e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,15.0,4.0210269760372644e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,15.0,6.555518492713156e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,15.0,9.526809775720143e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,15.0,1.235534392605931e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,15.0,1.4312091991304173e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,15.0,1.4816945483944514e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,15.0,1.3714813459174984e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,15.0,1.1352010011820753e-09,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,15.0,8.402196177602564e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,15.0,5.559602001156992e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,15.0,3.2871692707641403e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,15.0,1.7354752724371642e-10,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,15.0,8.173408741272908e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,15.0,3.4292536048170813e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,15.0,1.2794054964844344e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,15.0,4.242539364946338e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,15.0,1.2623954798987108e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,15.0,2.8017802498131467e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,15.0,2.9320153345892604e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,15.0,1.3567011362783218e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,16.0,1.0153305433040621e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,16.0,1.081901971032566e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,16.0,2.605416845035794e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,16.0,1.2651950155959042e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,16.0,5.413027312802828e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,16.0,1.931728506434083e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,16.0,5.988204859537089e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,16.0,1.6234298192805911e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,16.0,3.8661932157945694e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,16.0,8.118189087256662e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,16.0,1.5073405940265224e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,16.0,2.4803493664431862e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,16.0,3.6234174998196527e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,16.0,4.705497666545514e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,16.0,5.437541592912616e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,16.0,5.595088592232238e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,16.0,5.1285832306602975e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,16.0,4.188323243737049e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,16.0,3.047127297065598e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,16.0,1.9741928648547614e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,16.0,1.13829626912462e-11,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,16.0,5.835374748555939e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,16.0,2.6561489773029754e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,16.0,1.0716076167253914e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,16.0,3.821665545370597e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,16.0,1.2019027079414105e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,16.0,3.4527272895503715e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,16.0,7.341271129843937e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,16.0,2.3943059378712896e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,16.0,7.948558587052625e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,17.0,9.272926193549281e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,17.0,2.9210882876756714e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,17.0,4.265312935101586e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,17.0,2.8177899107609246e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,17.0,1.291337566920282e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,17.0,4.824438785255158e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,17.0,1.5572855167282023e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,17.0,4.361583715933376e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,17.0,1.0659717352424797e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,17.0,2.2840095405989914e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,17.0,4.305537307099139e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,17.0,7.159835302243101e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,17.0,1.0524942258023916e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,17.0,1.369784135039228e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,17.0,1.5801246963992127e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,17.0,1.6168470379142127e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,17.0,1.46815381998554e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,17.0,1.183173328031288e-12,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,17.0,8.46080208115101e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,17.0,5.365747596469731e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,17.0,3.015208537126526e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,17.0,1.499363994061678e-13,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,17.0,6.586005697565354e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,17.0,2.549403628448248e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,17.0,8.664703667792691e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,17.0,2.5639142274581276e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,17.0,7.123121090002322e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,17.0,1.8321876201894931e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,17.0,3.8335033316824367e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,17.0,3.993521126733653e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,18.0,8.488150891596853e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,18.0,5.214822514515675e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,18.0,3.629201940792061e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,18.0,4.831472302081641e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,18.0,2.3163283143145767e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,18.0,9.110753360156495e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,18.0,3.0796224431778635e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,18.0,8.943343478532246e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,18.0,2.2492701207137108e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,18.0,4.928171078834218e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,18.0,9.44729950187167e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,18.0,1.5897248599974785e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,18.0,2.353939140662705e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,18.0,3.072693393377807e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,18.0,3.540455657200184e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,18.0,3.6039999810107117e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,18.0,3.242566068360869e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,18.0,2.5786676147624336e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,18.0,1.8120031705528833e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,18.0,1.1242288926900248e-14,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,18.0,6.151173479243154e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,18.0,2.962851473675443e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,18.0,1.2533283029700849e-15,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,18.0,4.641521531990849e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,18.0,1.4981818415801352e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,18.0,4.121694016577973e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,18.0,1.0786819890956669e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,18.0,5.8228513928398156e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,18.0,3.404476390334531e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,18.0,1.7119575344981935e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,19.0,6.359572381651931e-20,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,2.0,19.0,8.652261874860284e-21,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,3.0,19.0,8.643357286726574e-22,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,4.0,19.0,6.662183790568021e-20,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,5.0,19.0,3.118021102294586e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,6.0,19.0,1.3071604618134202e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,7.0,19.0,4.66000109846129e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,8.0,19.0,1.4091702311470835e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,9.0,19.0,3.658614633758895e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,10.0,19.0,8.216391170707647e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,11.0,19.0,1.6046399963987752e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,12.0,19.0,2.7360863924925367e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,13.0,19.0,4.0852267252051e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,14.0,19.0,5.352667811808372e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,15.0,19.0,6.163756842562004e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,16.0,19.0,6.243891161148918e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,17.0,19.0,5.566686759196456e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,18.0,19.0,4.367770793312656e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,19.0,19.0,3.0145638221552126e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,20.0,19.0,1.8282894930079126e-16,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,21.0,19.0,9.727894114522329e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,22.0,19.0,4.5303896412432635e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,23.0,19.0,1.8407269692395225e-17,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,24.0,19.0,6.4972161614083224e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,25.0,19.0,1.9843889376573985e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,26.0,19.0,5.00561941270424e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,27.0,19.0,1.0745758860577825e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,28.0,19.0,2.579965779737209e-19,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,29.0,19.0,2.0072425835312214e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,30.0,19.0,6.224939735661152e-18,independent_numerics
T004,fig2b_wavepacket,fig2b,5.0,1.0,20.0,3.662958050600207e-21,independent_numerics
