rabi_frequency_mhz,frequency_normalized,intensity_normalized,decay_normalized,motion_normalized,intensity_absolute,decay_absolute,frequency_per_variance_mhz_minus_2,motion_per_variance_mhz_minus_2,generated_data_provenance
4.370452510112637,3.104049507504025,1.0,1.7618312937123193,3.104049507504025,7.470139074335728e-05,0.0017842438550656212,0.1609151829465424,0.15706103090760792,formula_numerics
4.412762013041062,3.044811691185066,1.0,1.744938878925295,3.044811691185066,7.470139074335728e-05,0.0017671365489412875,0.15784427056989545,0.154063671336738,formula_numerics
4.455481106059737,2.9867043719389663,1.0,1.7282084283844257,2.9867043719389663,7.470139074335728e-05,0.001750193267438365,0.15483196361911558,0.15112351350677852,formula_numerics
4.4986137543308695,2.9297059753102297,1.0,1.7116383891786926,2.9297059753102297,7.470139074335728e-05,0.0017334124378909856,0.15187714366569674,0.14823946577720842,formula_numerics
4.5421639614026335,2.8737953385712127,1.0,1.695227223286369,2.8737953385712127,7.470139074335728e-05,0.0017167925027119807,0.14897871362527157,0.14541045734042227,formula_numerics
4.586135769580775,2.818951702864692,1.0,1.6789734074322593,2.818951702864692,7.470139074335728e-05,0.0017003319192483073,0.1461355973502787,0.14263543782415372,formula_numerics
4.63053326030382,2.7651547054963754,1.0,1.6628754329463091,2.7651547054963754,7.470139074335728e-05,0.0016840291596378577,0.1433467392304035,0.13991337690148636,formula_numerics
4.675360554521906,2.712384372374528,1.0,1.6469318056235747,2.712384372374528,7.470139074335728e-05,0.0016678827106676474,0.14061110380064512,0.13724326390830804,formula_numerics
4.720621813079291,2.660621110593845,1.0,1.6311410455855266,2.660621110593845,7.470139074335728e-05,0.0016518910736333563,0.13792767535686165,0.13462410746806436,formula_numerics
4.766321237100564,2.6098457011608818,1.0,1.6155016871426913,2.6098457011608818,7.470139074335728e-05,0.0016360527642002205,0.13529545757865333,0.13205493512367425,formula_numerics
4.812463068380574,2.5600392918583115,1.0,1.6000122786586082,2.5600392918583115,7.470139074335728e-05,0.0016203663122652606,0.13271347315944282,0.12953479297647047,formula_numerics
4.8590515897781765,2.511183390245337,1.0,1.584671382415085,2.511183390245337,7.470139074335728e-05,0.001604830261820822,0.13018076344361368,0.1270627453320292,formula_numerics
4.906091125613743,2.463259856791714,1.0,1.5694775744787544,2.463259856791714,7.470139074335728e-05,0.0015894431708194333,0.12769638807057543,0.12463787435276003,formula_numerics
4.953586042070557,2.416250898142784,1.0,1.5544294445689015,2.416250898142784,7.470139074335728e-05,0.0015742036110399553,0.12525942462562006,0.12225927971712518,formula_numerics
5.001540747600075,2.370139060513044,1.0,1.5395255959265646,2.370139060513044,7.470139074335728e-05,0.0015591101679550126,0.12286896829744202,0.1199260782853623,formula_numerics
5.049959693331112,2.324907223205798,1.0,1.5247646451848882,2.324907223205798,7.470139074335728e-05,0.0015441614405997004,0.12052413154219442,0.11763740377158703,formula_numerics
5.098847373483005,2.280538592256472,1.0,1.5101452222407195,2.280538592256472,7.470139074335728e-05,0.0015293560414415459,0.11822404375395566,0.11539240642215239,formula_numerics
5.14820832578275,2.2370166941972447,1.0,1.4956659701274362,2.2370166941972447,7.470139074335728e-05,0.0015146925962517196,0.1159678509414858,0.1131902527001473,formula_numerics
5.1980471318862005,2.1943253699406764,1.0,1.4813255448889944,2.1943253699406764,7.470139074335728e-05,0.0015001697439774794,0.11375471541115083,0.11103012497591547,formula_numerics
5.248368417803334,2.152448768780052,1.0,1.4671226154551815,2.152448768780052,7.470139074335728e-05,0.0014857861366158376,0.11158381545589859,0.10891122122348046,formula_numerics
5.299176854327628,2.1113713425042433,1.0,1.4530558635180697,2.1113713425042433,7.470139074335728e-05,0.0014715404390884428,0.1094543450501704,0.10683275472276488,formula_numerics
5.350477157469612,2.071077839624854,1.0,1.4391239834096483,2.071077839624854,7.470139074335728e-05,0.0014574313291176556,0.10736551355063431,0.10479395376749132,formula_numerics
5.40227408889459,2.031553299713565,1.0,1.425325681980636,2.031553299713565,7.470139074335728e-05,0.0014434574971038177,0.1053165454026304,0.10279406137865905,formula_numerics
5.454572456364632,1.9927830478475195,1.0,1.4116596784804472,1.9927830478475195,7.470139074335728e-05,0.001429617646003694,0.10330667985221759,0.10083233502348726,formula_numerics
5.507377114184817,1.9547526891607319,1.0,1.3981247044383172,1.9547526891607319,7.470139074335728e-05,0.0014159104912100826,0.1013351706637163,0.09890804633972333,formula_numerics
