phase_flip_probability,symmetric_infidelity,first_order_ssb_infidelity,first_order_slope,product_state_phase_flip_fidelity,symmetric_state_phase_flip_fidelity,single_qubit_gate_count,generated_data_provenance
0.01,0.00185,0.0017472222222222223,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0019,0.0017944444444444444,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0019500000000000001,0.0018416666666666668,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.002,0.001888888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00205,0.0019361111111111113,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0021000000000000003,0.0019833333333333335,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00215,0.0020305555555555554,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0022,0.0020777777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0022500000000000003,0.002125,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0023,0.002172222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00235,0.0022194444444444445,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0024000000000000002,0.002266666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00245,0.0023138888888888888,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0025,0.002361111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00255,0.0024083333333333335,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0026000000000000003,0.002455555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00265,0.002502777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0027,0.00255,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0027500000000000003,0.0025972222222222226,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0028,0.0026444444444444445,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00285,0.002691666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0029000000000000002,0.0027388888888888892,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00295,0.002786111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.003,0.002833333333333333,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00305,0.0028805555555555555,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0031000000000000003,0.002927777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00315,0.0029749999999999998,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0032,0.003022222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0032500000000000003,0.0030694444444444445,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0033,0.0031166666666666665,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00335,0.003163888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0034000000000000002,0.003211111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0034500000000000004,0.0032583333333333336,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0035,0.0033055555555555555,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00355,0.003352777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0036000000000000003,0.0034000000000000002,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00365,0.003447222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0037,0.0034944444444444446,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0037500000000000003,0.003541666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0038,0.003588888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00385,0.0036361111111111112,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0039000000000000003,0.0036833333333333336,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00395,0.003730555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.004,0.003777777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00405,0.003825,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0041,0.0038722222222222226,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00415,0.003919444444444444,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.004200000000000001,0.003966666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00425,0.004013888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0043,0.004061111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.004350000000000001,0.004108333333333334,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0044,0.0041555555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00445,0.0042027777777777775,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0045000000000000005,0.00425,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00455,0.004297222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0046,0.004344444444444444,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0046500000000000005,0.004391666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0047,0.004438888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00475,0.004486111111111111,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0048000000000000004,0.004533333333333334,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00485,0.004580555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0049,0.0046277777777777775,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00495,0.004675,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.005,0.004722222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.005050000000000001,0.004769444444444445,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0051,0.004816666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00515,0.004863888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.005200000000000001,0.004911111111111112,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00525,0.004958333333333334,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0053,0.005005555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.005350000000000001,0.005052777777777778,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0054,0.0051,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00545,0.005147222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0055000000000000005,0.005194444444444445,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00555,0.005241666666666667,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0056,0.005288888888888889,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0056500000000000005,0.005336111111111112,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0057,0.005383333333333334,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00575,0.005430555555555556,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0058000000000000005,0.0054777777777777785,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00585,0.005525,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.0059,0.005572222222222222,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.00595,0.005619444444444444,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
0.01,0.006,0.005666666666666666,0.9444444444444444,0.98672,0.9834333333333333,10,formula_numerics
