L,p,gamma,ell,chord_length,entropy,entropy_sem,correlation_positive,correlation_positive_sem,correlation_connected,trajectories,samples_per_trajectory,max_invariant_residual,stationary_relative_drift
64,1.15,1.0,2.0,1.9967887860712368,0.9941874619692046,0.033599562397337364,0.01147303461074589,0.00027704361080350487,-0.01147303461074589,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,3.0,2.9891686799091075,1.3860662888754185,0.018517807892911485,0.007624564207039164,0.00027934545643280574,-0.007624564207039164,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,4.0,3.974347404576823,1.76439175448899,0.0402419851818156,0.005838092353629193,0.00013820025503606524,-0.005838092353629193,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,6.0,5.913630884977044,2.340169182781136,0.09392391292570108,0.003505431416158155,0.00015937041713763047,-0.003505431416158155,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,7.0,6.863063736944095,2.613615706460088,0.09466408900004598,0.003069639702735079,0.00021724941745603174,-0.003069639702735079,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,9.0,8.710080840133957,3.0135702609492934,0.10145488274738006,0.00240758848979338,9.945657859104903e-05,-0.00240758848979338,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,12.0,11.317983848932585,3.5805499316643177,0.06262454193603902,0.001967506576910791,6.476993915504214e-05,-0.001967506576910791,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,15.0,13.68088668691583,4.033283320552971,0.10301706938558994,0.0015037969456133335,9.535351435895202e-05,-0.0015037969456133335,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,16.0,14.405061058513697,4.202106858720074,0.1396323219616366,0.0013869612318421097,7.309984660191088e-05,-0.0013869612318421097,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,19.0,16.362809467364322,4.593744370042756,0.14749784717613032,0.0012405081287104737,7.845850109375792e-05,-0.0012405081287104737,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,20.0,16.93855985006744,4.68956140956113,0.1310253292324249,0.0012085504287873915,6.749115763476361e-05,-0.0012085504287873915,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,21.0,17.473503758449127,4.7562510893676775,0.13488978889815573,0.001209715290372504,0.0001053177819413624,-0.001209715290372504,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,24.0,18.821119285836893,4.964662824884961,0.1298025770353364,0.0011262879453255612,7.442454759747744e-05,-0.0011262879453255612,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,25.0,19.18097819042758,5.002530104855248,0.14756356737040738,0.0012602417957664346,1.4328417018171421e-05,-0.0012602417957664346,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,27.0,19.76131441914081,5.079684683597783,0.13549394775728343,0.0011860196303312472,5.0692416149376855e-05,-0.0011860196303312472,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,29.0,20.1513383873644,5.149944399432965,0.13264096439608594,0.0011915619816401616,2.1036351398001924e-05,-0.0011915619816401616,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.0,32.0,20.371832715762604,5.186500608874176,0.09969382995390424,0.001217572056959169,6.65458252846406e-05,-0.001217572056959169,4,5,7.105427357601002e-15,0.1196117582701024
64,1.15,1.5,1.0,0.9995984531496791,0.4538642100180879,0.03717722040942857,0.018047628338329263,0.00028755965941554826,-0.018047628338329263,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,2.0,1.9967887860712368,0.865996785894561,0.03505332878158633,0.010262564612527846,0.00046184676607083076,-0.010262564612527846,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,3.0,2.9891686799091075,1.1944653726129284,0.04594423778604131,0.0066203600216575426,0.00011038384325295965,-0.0066203600216575426,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,4.0,3.974347404576823,1.468756742381546,0.04594627842235969,0.004955262512729258,0.0002160206649809648,-0.004955262512729258,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,6.0,5.913630884977044,1.9856683680859972,0.07464011965622785,0.003115891757826853,0.00017510938987867398,-0.003115891757826853,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,7.0,6.863063736944095,2.1879200176516598,0.055958992069463,0.002644082090842828,0.00012820435993459898,-0.002644082090842828,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,9.0,8.710080840133957,2.538993395518223,0.0630703607562864,0.0019938016918904975,5.0835926890717096e-05,-0.0019938016918904975,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,12.0,11.317983848932585,3.023481711041833,0.08184605362614214,0.0015128134256715102,3.0878509032788595e-05,-0.0015128134256715102,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,15.0,13.68088668691583,3.402705381742699,0.07478173725948553,0.001253210358737334,3.894957419885925e-05,-0.001253210358737334,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,16.0,14.405061058513697,3.508899971425831,0.061259558878617566,0.0011826366879150708,2.984565040204556e-05,-0.0011826366879150708,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,19.0,16.362809467364322,3.791370279695723,0.07457860995402682,0.0010298890018964873,5.6332842259987905e-05,-0.0010298890018964873,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,20.0,16.93855985006744,3.8716607893015067,0.06496341391760353,0.001000243746927951,2.8640073425608452e-05,-0.001000243746927951,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,21.0,17.473503758449127,3.9455682369342977,0.07710471633190835,0.0009796879148603098,1.8534160393733213e-05,-0.0009796879148603098,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,24.0,18.821119285836893,4.103418807755417,0.06567760130199272,0.0010324191675028683,3.8425778953960584e-05,-0.0010324191675028683,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,25.0,19.18097819042758,4.178805711498352,0.07756804730436552,0.000974210874922125,3.7578820527056156e-05,-0.000974210874922125,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,27.0,19.76131441914081,4.248853648009375,0.08902125292412659,0.0009521497682166685,4.075383419137574e-05,-0.0009521497682166685,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,29.0,20.1513383873644,4.27811321593839,0.07880673783716853,0.0009426840754832634,4.917340191977954e-05,-0.0009426840754832634,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,1.5,32.0,20.371832715762604,4.308282772694153,0.04549802889488919,0.0009344491696110051,9.077258477636674e-05,-0.0009344491696110051,4,5,3.960376379409211e-15,0.17343332254676494
64,1.15,2.0,1.0,0.9995984531496791,0.45955544588325486,0.03594562247777293,0.01956217170496109,0.00039334491817282386,-0.01956217170496109,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,2.0,1.9967887860712368,0.793816420774241,0.030571854228676948,0.010519332360934563,0.0004409404879128629,-0.010519332360934563,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,3.0,2.9891686799091075,1.103609659135674,0.030903279074586922,0.0069390439383100145,0.00045726833628351415,-0.0069390439383100145,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,4.0,3.974347404576823,1.361397387365109,0.051612651337644866,0.0045605235880201815,0.0001491686925472652,-0.0045605235880201815,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,6.0,5.913630884977044,1.770144148628826,0.0225638636306053,0.0030341236916039908,0.00011189692747285367,-0.0030341236916039908,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,7.0,6.863063736944095,1.9631685782528245,0.03580079127881427,0.002511201085992812,8.744473804895775e-05,-0.002511201085992812,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,9.0,8.710080840133957,2.287655817683413,0.04912120374785471,0.001835003179554128,0.00010954172271181078,-0.001835003179554128,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,12.0,11.317983848932585,2.697049088311128,0.08033313830802652,0.0013334108638318137,9.21699537543186e-05,-0.0013334108638318137,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,15.0,13.68088668691583,3.032743684329429,0.06915197619450669,0.0010277468175171579,3.1392503216494665e-05,-0.0010277468175171579,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,16.0,14.405061058513697,3.114963297756721,0.0621880204991712,0.000993572074410456,2.6929826493495285e-05,-0.000993572074410456,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,19.0,16.362809467364322,3.31594123475608,0.08168924764044269,0.000850852859832185,2.0220772999421528e-05,-0.000850852859832185,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,20.0,16.93855985006744,3.3884692843646285,0.0828160297180473,0.0008349048332468492,2.100976958692047e-05,-0.0008349048332468492,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,21.0,17.473503758449127,3.4531936100186167,0.07954906013307461,0.0008575957281647355,6.758642082590068e-05,-0.0008575957281647355,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,24.0,18.821119285836893,3.6113468020656057,0.08485019293372752,0.0007767276395791781,3.458418105519292e-05,-0.0007767276395791781,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,25.0,19.18097819042758,3.664285343422963,0.09263852755728154,0.0007512659788190686,3.929784757535412e-05,-0.0007512659788190686,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,27.0,19.76131441914081,3.742899309408833,0.10228856157303105,0.0007579728904567125,4.465193793519684e-05,-0.0007579728904567125,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,29.0,20.1513383873644,3.770228442984958,0.08601644525237831,0.0007622227590023374,5.4138281065925785e-05,-0.0007622227590023374,4,5,7.105427357601002e-15,0.21628337133315342
64,1.15,2.0,32.0,20.371832715762604,3.7741425968109352,0.07825693463603291,0.0007790365639679265,4.679726947686304e-05,-0.0007790365639679265,4,5,7.105427357601002e-15,0.21628337133315342
64,1.25,0.3,1.0,0.9995984531496791,0.6420765352121196,0.010714554471599776,0.013064679522875195,0.0006829111040295737,-0.013064679522875195,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,2.0,1.9967887860712368,1.1989119795234384,0.02595865227478277,0.01023610702722837,0.0005198612931524739,-0.01023610702722837,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,3.0,2.9891686799091075,1.7134028408501312,0.02974864730704007,0.00798707121275316,0.00039847766140427873,-0.00798707121275316,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,4.0,3.974347404576823,2.187805260576214,0.030515704255326088,0.0065621704321206144,0.0001462650311659435,-0.0065621704321206144,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,6.0,5.913630884977044,3.0555536966012404,0.04189363922180013,0.0046866828828123035,0.00020500092929785646,-0.0046866828828123035,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,7.0,6.863063736944095,3.457390840290887,0.04898632032862284,0.0042046839080518315,7.164442169684611e-05,-0.0042046839080518315,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,9.0,8.710080840133957,4.142565007586136,0.07670593501875698,0.0035672624318399044,0.00018351117168862702,-0.0035672624318399044,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,12.0,11.317983848932585,5.111733193220431,0.08779112705541704,0.002930833702273423,0.00011463477641572407,-0.002930833702273423,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,15.0,13.68088668691583,5.863260556847258,0.08615434524997191,0.002338894161685438,3.733182358578594e-05,-0.002338894161685438,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,16.0,14.405061058513697,6.0841935252888275,0.07028162251884985,0.002319300047365161,5.627682620770211e-05,-0.002319300047365161,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,19.0,16.362809467364322,6.669453874705445,0.11001360812105031,0.002087136238244392,8.694875098075238e-05,-0.002087136238244392,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,20.0,16.93855985006744,6.850634950549192,0.1276552321727047,0.0020790463424481954,3.687639595827907e-05,-0.0020790463424481954,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,21.0,17.473503758449127,6.978193381991907,0.1301448289474056,0.0019169684194659479,6.139370330157705e-05,-0.0019169684194659479,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,24.0,18.821119285836893,7.293232050345957,0.15676208176290393,0.0018641502985746895,0.00012606531810003673,-0.0018641502985746895,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,25.0,19.18097819042758,7.361834570475299,0.1711870130353976,0.0019845782107285486,5.303846675748892e-05,-0.0019845782107285486,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,27.0,19.76131441914081,7.543696347873936,0.1472053826789348,0.0018789531266370416,6.071725045474267e-05,-0.0018789531266370416,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,29.0,20.1513383873644,7.6749019672037395,0.13971895488741068,0.001882419057190336,3.9027482270994804e-05,-0.001882419057190336,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,0.3,32.0,20.371832715762604,7.7678840303959,0.13535450683359737,0.002008647711676199,0.00011198560206237976,-0.002008647711676199,4,5,1.4210854715202004e-14,0.08871398715792003
64,1.25,1.0,1.0,0.9995984531496791,0.5340289745310851,0.030698443211241423,0.01822961815800181,0.0008915222305134694,-0.01822961815800181,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,2.0,1.9967887860712368,0.9975554554107364,0.05044194880381668,0.01108735690303597,0.00040709345869104703,-0.01108735690303597,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,3.0,2.9891686799091075,1.3641070053568063,0.051624417382827054,0.007717445339145333,0.00019535853287013476,-0.007717445339145333,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,4.0,3.974347404576823,1.7081379390033533,0.05784108138256771,0.00579387018883683,0.00018155630608345056,-0.00579387018883683,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,6.0,5.913630884977044,2.301844590659866,0.047644043686996845,0.003951658020633648,8.938477420835325e-05,-0.003951658020633648,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,7.0,6.863063736944095,2.5682010826172714,0.051836688773468094,0.003285693537454547,3.5105066294884326e-05,-0.003285693537454547,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,9.0,8.710080840133957,3.0336511632367738,0.05532006381259655,0.0023448195670503144,2.6909157114443894e-05,-0.0023448195670503144,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,12.0,11.317983848932585,3.574974539447983,0.07475799452927771,0.0017103525149173098,4.439999539847348e-05,-0.0017103525149173098,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,15.0,13.68088668691583,3.9558287840326165,0.06822228779047017,0.0014437568511647145,3.5981077780804136e-05,-0.0014437568511647145,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,16.0,14.405061058513697,4.050774604472916,0.06455574431568718,0.0013586427609160229,7.829866918540776e-05,-0.0013586427609160229,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,19.0,16.362809467364322,4.357774311420119,0.05655991837114812,0.0012774536734429167,3.7242677457831214e-05,-0.0012774536734429167,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,20.0,16.93855985006744,4.447809332636389,0.07433982924009501,0.00111019899507396,5.111701801227639e-05,-0.00111019899507396,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,21.0,17.473503758449127,4.5340371167939155,0.08259072061499584,0.001110001514181363,3.284824420594144e-05,-0.001110001514181363,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,24.0,18.821119285836893,4.765111087550726,0.08146820506969318,0.0010845855320936373,3.438508036417392e-05,-0.0010845855320936373,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,25.0,19.18097819042758,4.823410506116747,0.09106987492585188,0.0010484421289720979,2.7702035916579247e-05,-0.0010484421289720979,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,27.0,19.76131441914081,4.887627809907695,0.06456332846704525,0.001080645704085401,5.877873944890047e-05,-0.001080645704085401,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,29.0,20.1513383873644,4.93331220848007,0.0979675330894766,0.0011093994839530053,8.102635239057762e-05,-0.0011093994839530053,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.0,32.0,20.371832715762604,4.988750192686711,0.13370697639478804,0.0010031973650194202,4.658964497724086e-05,-0.0010031973650194202,4,5,1.4210854715202004e-14,0.09067817513867205
64,1.25,1.5,1.0,0.9995984531496791,0.48535434572239333,0.04574075594753142,0.020113430661392918,0.00036217794479293745,-0.020113430661392918,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,2.0,1.9967887860712368,0.8242867278885446,0.06083110013362522,0.011719843966817845,0.00018994088117663067,-0.011719843966817845,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,3.0,2.9891686799091075,1.1092797676046786,0.04170837680354197,0.007409822965654396,0.0002508791567649035,-0.007409822965654396,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,4.0,3.974347404576823,1.449346856452194,0.06448047354018313,0.005623150703308684,7.413942112924965e-05,-0.005623150703308684,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,6.0,5.913630884977044,1.9329569653693794,0.06992454625520196,0.0034739051421515503,0.00010314251513910071,-0.0034739051421515503,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,7.0,6.863063736944095,2.1774257398429557,0.07338753927926679,0.002918559616603767,9.955174338169856e-05,-0.002918559616603767,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,9.0,8.710080840133957,2.5852878445285605,0.04658476446822235,0.0020990444912055315,7.936163446378965e-05,-0.0020990444912055315,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,12.0,11.317983848932585,2.928380631288883,0.03505943017427159,0.0016012839093566137,0.00010206268362002825,-0.0016012839093566137,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,15.0,13.68088668691583,3.2646983702223684,0.024302172327996006,0.0012215544429629945,5.940266458490256e-05,-0.0012215544429629945,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,16.0,14.405061058513697,3.39044574555757,0.02133249615207527,0.0010578639025486055,3.337143445788222e-05,-0.0010578639025486055,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,19.0,16.362809467364322,3.590518122338257,0.057225669232230665,0.0009479835661923994,3.5076113949454243e-05,-0.0009479835661923994,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,20.0,16.93855985006744,3.6398253968965326,0.08380791387457268,0.0008947152931084289,3.720437981732717e-05,-0.0008947152931084289,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,21.0,17.473503758449127,3.6641646447706795,0.09112456321159569,0.0008805567332104199,2.906814873198222e-05,-0.0008805567332104199,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,24.0,18.821119285836893,3.8319488421398527,0.10389328787044023,0.0007671431458464534,1.1655431228657776e-05,-0.0007671431458464534,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,25.0,19.18097819042758,3.900590762028593,0.11576394751980901,0.0007849774453896882,4.348153782508408e-05,-0.0007849774453896882,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,27.0,19.76131441914081,3.967707526575321,0.13205895596354386,0.0007716167026086858,2.4772348674939987e-05,-0.0007716167026086858,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,29.0,20.1513383873644,4.015893433650962,0.14281167673442083,0.0007816281686026717,8.00378873638144e-06,-0.0007816281686026717,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,1.5,32.0,20.371832715762604,4.008354748868654,0.10517507947112585,0.0007074947898728786,2.6509582046545523e-05,-0.0007074947898728786,4,5,7.105427357601002e-15,0.4116766631896568
64,1.25,2.0,1.0,0.9995984531496791,0.44628027875466386,0.03051333783348529,0.019733519320346865,0.0005315390500800582,-0.019733519320346865,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,2.0,1.9967887860712368,0.8000391201800071,0.05089652651727629,0.011518086238405377,0.0003610373439958957,-0.011518086238405377,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,3.0,2.9891686799091075,1.0898894592131727,0.04074015923789471,0.00700378818746154,0.00037641798298557703,-0.00700378818746154,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,4.0,3.974347404576823,1.3402553850185375,0.060888928404207295,0.005163219795850636,0.00020311406528203093,-0.005163219795850636,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,6.0,5.913630884977044,1.8395122842705962,0.050879534857980975,0.0031496945145173564,0.00015728776241692794,-0.0031496945145173564,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,7.0,6.863063736944095,1.997953141694407,0.0423174316189242,0.002457910010138966,0.00013451659764431763,-0.002457910010138966,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,9.0,8.710080840133957,2.2333619782218266,0.0821895210646803,0.001905325675927774,5.262124325963382e-05,-0.001905325675927774,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,12.0,11.317983848932585,2.5787320418536765,0.09845863244369603,0.0013767354185997564,0.0001292173609538461,-0.0013767354185997564,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,15.0,13.68088668691583,2.8151482204288003,0.10914356341611245,0.001055775024550293,6.446742230774333e-05,-0.001055775024550293,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,16.0,14.405061058513697,2.900304070863477,0.11833958024112745,0.000981751609103472,5.651724058329353e-05,-0.000981751609103472,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,19.0,16.362809467364322,3.099113305156224,0.08149688783489062,0.0007603277078334489,2.65827510022039e-05,-0.0007603277078334489,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,20.0,16.93855985006744,3.1980938401792796,0.10079916905549301,0.000744684230843238,1.0344119458098849e-05,-0.000744684230843238,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,21.0,17.473503758449127,3.22926961773959,0.10394417677449787,0.0007925192528505747,4.257393831707228e-05,-0.0007925192528505747,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,24.0,18.821119285836893,3.338664498121651,0.09280476899791376,0.0006635951068723579,2.6515378707141895e-05,-0.0006635951068723579,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,25.0,19.18097819042758,3.387014591723767,0.09387356150626408,0.0006261429628295436,2.3693502749358046e-05,-0.0006261429628295436,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,27.0,19.76131441914081,3.4561008136544036,0.10404752889496546,0.0006440298946376396,1.0028597321627137e-05,-0.0006440298946376396,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,29.0,20.1513383873644,3.4988533950528797,0.1177688307286646,0.0006106615204588995,1.1192322983405743e-05,-0.0006106615204588995,4,5,4.313349489905814e-15,0.2649875258422833
64,1.25,2.0,32.0,20.371832715762604,3.46308037577208,0.15512795454922118,0.0006279972673167017,6.00993683354838e-05,-0.0006279972673167017,4,5,4.313349489905814e-15,0.2649875258422833
64,1.4,0.3,1.0,0.9995984531496791,0.6167551629043222,0.010915121552824762,0.014597011266471914,0.0004895615896917055,-0.014597011266471914,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,2.0,1.9967887860712368,1.1689220748858615,0.038878945956407264,0.010515398259194383,0.00021611563165463364,-0.010515398259194383,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,3.0,2.9891686799091075,1.6907455989527218,0.04095886575904696,0.007901318997477626,0.00024640427631745224,-0.007901318997477626,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,4.0,3.974347404576823,2.157398248561979,0.05475310837511304,0.00617643946010988,7.144749407864931e-05,-0.00617643946010988,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,6.0,5.913630884977044,2.9692526170157567,0.06987950292780423,0.00462821306920745,0.00015402960792983378,-0.00462821306920745,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,7.0,6.863063736944095,3.3351909151850236,0.06335251139462836,0.0040851125228377645,0.00016775386523622303,-0.0040851125228377645,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,9.0,8.710080840133957,4.016357589805713,0.05911865214812256,0.0032832028764514312,4.681111125004364e-05,-0.0032832028764514312,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,12.0,11.317983848932585,4.904618585198962,0.06074517331060337,0.0027054745857157374,0.00010499202963575778,-0.0027054745857157374,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,15.0,13.68088668691583,5.599831227134788,0.03409658810709729,0.002270755999526081,0.0001358776937562133,-0.002270755999526081,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,16.0,14.405061058513697,5.772642525203325,0.05979602210852257,0.0021733617559525813,4.886639992382545e-05,-0.0021733617559525813,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,19.0,16.362809467364322,6.324538481437573,0.0982038098434471,0.0019460826078370043,4.3857279833221425e-05,-0.0019460826078370043,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,20.0,16.93855985006744,6.459390898345115,0.10109457236701208,0.0019723058810639784,0.00010705011683644098,-0.0019723058810639784,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,21.0,17.473503758449127,6.612469195398628,0.09005711263080911,0.0019077658406757647,5.332205212940011e-05,-0.0019077658406757647,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,24.0,18.821119285836893,6.952238889348887,0.09098634423557565,0.0017754168670893857,5.364586807714305e-05,-0.0017754168670893857,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,25.0,19.18097819042758,6.996606123064721,0.09681190286193966,0.0017784049730549345,4.41057402557797e-05,-0.0017784049730549345,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,27.0,19.76131441914081,7.15290291276152,0.07942284021398834,0.00172249241883468,5.115549333787128e-05,-0.00172249241883468,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,29.0,20.1513383873644,7.253543405782509,0.05996617477790702,0.0017209829927538637,5.431816893520659e-05,-0.0017209829927538637,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,0.3,32.0,20.371832715762604,7.297729317258944,0.08252232792145597,0.0017391568555347081,4.060259986626667e-05,-0.0017391568555347081,4,5,7.105427357601002e-15,0.09200211209441969
64,1.4,1.0,1.0,0.9995984531496791,0.5217863147973834,0.0330192096281271,0.019757048914702632,0.0008995536569560949,-0.019757048914702632,4,5,7.105427357601002e-15,0.3527885107876127
64,1.4,1.0,2.0,1.9967887860712368,0.9519679971224382,0.05282589144144798,0.011350826871129264,0.0003792283509327682,-0.011350826871129264,4,5,7.105427357601002e-15,0.3527885107876127
64,1.4,1.0,3.0,2.9891686799091075,1.3654886257495995,0.04510765998938095,0.007885871508483383,0.00023964142141192886,-0.007885871508483383,4,5,7.105427357601002e-15,0.3527885107876127
