family,qubits,seed,p3,p4,native_log_no_fault,zap_log_no_fault,delta_log_no_fault
synthetic_3sat,30,19,0.030000000000000006,0.175,-13.094912645518665,-38.06016156432932,24.965248918810655
synthetic_3sat,30,19,0.030000000000000006,0.18,-13.094912645518665,-38.06016156432932,24.965248918810655
synthetic_3sat,30,19,0.030000000000000006,0.185,-13.094912645518665,-38.06016156432932,24.965248918810655
synthetic_3sat,30,19,0.030000000000000006,0.19,-13.094912645518665,-38.06016156432932,24.965248918810655
synthetic_3sat,30,19,0.030000000000000006,0.195,-13.094912645518665,-38.06016156432932,24.965248918810655
synthetic_3sat,30,19,0.030000000000000006,0.2,-13.094912645518665,-38.06016156432932,24.965248918810655
synthetic_3sat,30,19,0.035,0.0,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.005,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.01,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.015000000000000003,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.02,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.025,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.030000000000000006,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.035,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.04,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.045,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.05,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.05500000000000001,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.06000000000000001,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.065,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.07,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.075,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.08,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.085,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.09,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.095,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.1,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.10500000000000001,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.11000000000000001,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.11500000000000002,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.12000000000000002,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.125,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.13,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.135,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.14,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.14500000000000002,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.15,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.155,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.16,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.165,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.17,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.175,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.18,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.185,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.19,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.195,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.035,0.2,-13.40499085502522,-38.06016156432932,24.6551707093041
synthetic_3sat,30,19,0.04,0.0,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.005,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.01,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.015000000000000003,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.02,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.025,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.030000000000000006,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.035,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.04,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.045,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.05,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.05500000000000001,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.06000000000000001,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.065,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.07,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.075,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.08,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.085,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.09,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.095,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.1,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.10500000000000001,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.11000000000000001,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.11500000000000002,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.12000000000000002,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.125,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.13,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.135,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.14,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.14500000000000002,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.15,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.155,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.16,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.165,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.17,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.175,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.18,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.185,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.19,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.195,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.04,0.2,-13.716679867651461,-38.06016156432932,24.34348169667786
synthetic_3sat,30,19,0.045,0.0,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.005,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.01,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.015000000000000003,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.02,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.025,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.030000000000000006,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.035,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.04,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.045,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.05,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.05500000000000001,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.06000000000000001,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.065,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.07,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.075,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.08,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.085,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.09,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.095,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.1,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.10500000000000001,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.11000000000000001,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.11500000000000002,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.12000000000000002,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.125,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.13,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.135,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.14,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.14500000000000002,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.15,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.155,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.16,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.165,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.17,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.175,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.18,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.185,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.19,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.195,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.045,0.2,-14.029996506520563,-38.06016156432932,24.03016505780876
synthetic_3sat,30,19,0.05,0.0,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.005,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.01,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.015000000000000003,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.02,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.025,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.030000000000000006,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.035,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.04,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.045,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.05,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.05500000000000001,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.06000000000000001,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.065,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.07,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.075,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.08,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.085,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.09,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.095,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.1,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.10500000000000001,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.11000000000000001,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.11500000000000002,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.12000000000000002,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.125,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.13,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.135,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.14,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.14500000000000002,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.15,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.155,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.16,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.165,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.17,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.175,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.18,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.185,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.19,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.195,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05,0.2,-14.344957859689186,-38.06016156432932,23.715203704640132
synthetic_3sat,30,19,0.05500000000000001,0.0,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.005,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.01,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.015000000000000003,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.02,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.025,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.030000000000000006,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.035,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.04,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.045,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.05,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.05500000000000001,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.06000000000000001,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.065,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.07,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.075,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.08,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.085,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.09,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.095,-14.661581285739812,-38.06016156432932,23.398580278589506
synthetic_3sat,30,19,0.05500000000000001,0.1,-14.661581285739812,-38.06016156432932,23.398580278589506
