k_over_pi,k_times_a,spin_z,band_index,energy_over_t,edge_weight,bottom_edge_weight,top_edge_weight,visible_in_paper_window
0.02,0.06283185307179587,1,14,-1.5580686160404986,0.29537062164334993,0.14768705506768498,0.14768356657566495,False
0.02,0.06283185307179587,1,15,-1.4152733998111116,0.29871418288227053,0.14947875724559073,0.1492354256366798,False
0.02,0.06283185307179587,1,16,-1.2831099665297248,0.2669441615403404,0.1337139903564914,0.133230171183849,False
0.02,0.06283185307179587,1,17,-1.1680392704875295,0.19922667639542258,0.09990354880715621,0.09932312758826638,False
0.02,0.06283185307179587,1,18,-1.0775497273366732,0.11032133849782218,0.055379250334219754,0.05494208816360242,False
0.02,0.06283185307179587,1,19,-1.0192387538103833,0.03177890121019478,0.01596478070661044,0.01581412050358433,False
0.02,0.06283185307179587,1,20,1.0192387538103829,0.031778901210194894,0.01581412050358398,0.015964780706610913,False
0.02,0.06283185307179587,1,21,1.077549727336673,0.11032133849782091,0.054942088163601674,0.05537925033421924,False
0.02,0.06283185307179587,1,22,1.1680392704875304,0.19922667639542163,0.09932312758826539,0.09990354880715624,False
0.02,0.06283185307179587,1,23,1.2831099665297254,0.2669441615403411,0.13323017118385028,0.13371399035649084,False
0.02,0.06283185307179587,1,24,1.4152733998111118,0.2987141828822718,0.14923542563668152,0.1494787572455903,False
0.02,0.06283185307179587,1,25,1.5580686160404984,0.2953706216433508,0.1476835665756651,0.1476870550676857,False
0.02,0.06283185307179587,1,26,1.706269699111011,0.2677788193884856,0.13396075278921715,0.1338180665992684,False
0.02,0.06283185307179587,1,27,1.855746930408271,0.23138345758732873,0.11577920342652326,0.11560425416080547,False
0.02,0.06283185307179587,1,28,2.0032353013995587,0.20144615459661436,0.10078555248193224,0.10066060211468211,False
0.02,0.06283185307179587,1,29,2.1461215365193342,0.18895514700756313,0.09450005945061699,0.09445508755694615,False
0.02,0.06283185307179587,1,30,2.282279709536915,0.19771591829298002,0.09884888377494136,0.09886703451803867,False
0.02,0.06283185307179587,1,31,2.409953532968187,0.2233816959790466,0.11167171483829731,0.11170998114074931,False
0.02,0.06283185307179587,1,32,2.52767493519668,0.25486968524597453,0.12742799594272802,0.1274416893032465,False
0.02,0.06283185307179587,1,33,2.6342086172436137,0.27791901408902964,0.138978597932217,0.1389404161568126,False
0.02,0.06283185307179587,1,34,2.7285145530899606,0.27980713189636297,0.13994935366114145,0.1398577782352215,False
0.02,0.06283185307179587,1,35,2.8097227011835257,0.25377002532357595,0.12694690708482073,0.12682311823875525,False
0.02,0.06283185307179587,1,36,2.8771159907400072,0.20167379016747494,0.10089871287534402,0.10077507729213092,False
0.02,0.06283185307179587,1,37,2.9301189238967265,0.13399085713840356,0.06704265941647891,0.06694819772192465,False
0.02,0.06283185307179587,1,38,2.9682900116338895,0.06698928677209626,0.03352034508198085,0.033468941690115404,False
0.02,0.06283185307179587,1,39,2.9913168583398755,0.017963134345663878,0.008988782607458345,0.008974351738205533,False
0.025,0.07853981633974483,1,0,-2.990762476489054,0.01796267549603674,0.008972318565608818,0.008990356930427922,False
0.025,0.07853981633974483,1,1,-2.967737614221687,0.06698760525735181,0.03346167574899955,0.033525929508352266,False
0.025,0.07853981633974483,1,2,-2.9295697841862984,0.13398760815277333,0.06693476544163593,0.0670528427111374,False
0.025,0.07853981633974483,1,3,-2.8765713056219924,0.201669192647689,0.10075732288263514,0.10091186976505385,False
0.025,0.07853981633974483,1,4,-2.8091835568827217,0.2537648315970613,0.12680504473434642,0.12695978686271492,False
0.025,0.07853981633974483,1,5,-2.7279818869251087,0.27980240646818244,0.13984396372045227,0.13995844274773017,False
0.025,0.07853981633974483,1,6,-2.6336831740311353,0.27791575815206976,0.13893400978992895,0.1389817483621408,False
0.025,0.07853981633974483,1,7,-2.5271572167138,0.25486840158970914,0.12744275439888705,0.12742564719082208,False
0.025,0.07853981633974483,1,8,-2.4094437387751886,0.2233820388630985,0.11171493333068142,0.11166710553241707,False
0.025,0.07853981633974483,1,9,-2.281777667585092,0.1977165960125849,0.09886964102651699,0.09884695498606791,False
0.025,0.07853981633974483,1,10,-2.1456266227608607,0.18895422172292037,0.09444899927203754,0.09450522245088282,False
0.025,0.07853981633974483,1,11,-2.0027463499847173,0.20144179741448132,0.10064279031685104,0.10079900709763026,False
0.025,0.07853981633974483,1,12,-1.855262141902824,0.2313750536485631,0.1155781523293025,0.1157969013192606,False
0.025,0.07853981633974483,1,13,-1.7057865671362165,0.26776806927041774,0.13379480964372847,0.13397325962668927,False
0.025,0.07853981633974483,1,14,-1.5575839188614142,0.29536196345780524,0.14768312065499536,0.14767884280280988,False
0.025,0.07853981633974483,1,15,-1.4147833492505049,0.2987135790959943,0.1495088756821358,0.14920470341385847,False
0.025,0.07853981633974483,1,16,-1.2826106669877888,0.26695552003919143,0.1337802393908909,0.13317528064830056,False
0.025,0.07853981633974483,1,17,-1.1675276607668068,0.19924700619944316,0.09998644502813886,0.0992605611713043,False
0.025,0.07853981633974483,1,18,-1.0770249977995168,0.1103397793238567,0.05544329358432192,0.05489648573953478,False
0.025,0.07853981633974483,1,19,-1.0187036722819443,0.031785895590770344,0.015987182342268598,0.015798713248501746,False
0.025,0.07853981633974483,1,20,1.0187036722819445,0.031785895590771066,0.015798713248502814,0.015987182342268248,False
0.025,0.07853981633974483,1,21,1.0770249977995163,0.11033977932385819,0.054896485739535573,0.05544329358432262,False
0.025,0.07853981633974483,1,22,1.1675276607668061,0.19924700619944427,0.0992605611713058,0.09998644502813847,False
0.025,0.07853981633974483,1,23,1.2826106669877877,0.2669555200391903,0.1331752806482987,0.13378023939089165,False
0.025,0.07853981633974483,1,24,1.4147833492505046,0.2987135790959926,0.1492047034138542,0.1495088756821384,False
0.025,0.07853981633974483,1,25,1.557583918861414,0.29536196345780497,0.14767884280281163,0.14768312065499334,False
0.025,0.07853981633974483,1,26,1.7057865671362165,0.2677680692704168,0.13397325962668802,0.13379480964372878,False
0.025,0.07853981633974483,1,27,1.8552621419028246,0.23137505364856345,0.11579690131926229,0.11557815232930116,False
0.025,0.07853981633974483,1,28,2.0027463499847173,0.2014417974144828,0.10079900709763344,0.10064279031684935,False
0.025,0.07853981633974483,1,29,2.1456266227608602,0.18895422172292048,0.0945052224508809,0.09444899927203956,False
0.025,0.07853981633974483,1,30,2.281777667585092,0.19771659601258448,0.09884695498606785,0.09886964102651663,False
0.025,0.07853981633974483,1,31,2.409443738775188,0.223382038863099,0.11166710553241482,0.11171493333068415,False
0.025,0.07853981633974483,1,32,2.5271572167137992,0.25486840158971014,0.12742564719082256,0.12744275439888755,False
0.025,0.07853981633974483,1,33,2.6336831740311344,0.2779157581520719,0.13898174836214547,0.13893400978992643,False
0.025,0.07853981633974483,1,34,2.727981886925108,0.27980240646818283,0.1399584427477314,0.13984396372045144,False
0.025,0.07853981633974483,1,35,2.8091835568827217,0.2537648315970602,0.12695978686271073,0.12680504473434948,False
0.025,0.07853981633974483,1,36,2.8765713056219924,0.20166919264769,0.10091186976505426,0.10075732288263575,False
0.025,0.07853981633974483,1,37,2.929569784186297,0.1339876081527726,0.0670528427111368,0.06693476544163579,False
0.025,0.07853981633974483,1,38,2.967737614221687,0.06698760525734772,0.033525929508350524,0.033461675748997194,False
0.025,0.07853981633974483,1,39,2.9907624764890555,0.017962675496034614,0.008990356930425155,0.008972318565609457,False
0.030000000000000002,0.0942477796076938,1,0,-2.990084968662129,0.017962114544475216,0.008970234416341741,0.008991880128133473,False
0.030000000000000002,0.0942477796076938,1,1,-2.9670625325417275,0.06698554955456465,0.03345422287534565,0.03353132667921901,False
0.030000000000000002,0.0942477796076938,1,2,-2.9288986853487526,0.1339836360940235,0.06692097157666396,0.06706266451735954,False
0.030000000000000002,0.0942477796076938,1,3,-2.87590565298302,0.20166357176961713,0.10073905599557414,0.10092451577404297,False
0.030000000000000002,0.0942477796076938,1,4,-2.8085246785459277,0.25375848152428737,0.12678639103527845,0.1269720904890089,False
0.030000000000000002,0.0942477796076938,1,5,-2.727330929002724,0.2797966285559255,0.13982961971568952,0.139967008840236,False
0.030000000000000002,0.0942477796076938,1,6,-2.633041047356084,0.2779117765109973,0.13892723678479352,0.1389845397262038,False
0.030000000000000002,0.0942477796076938,1,7,-2.5265245350639716,0.2548668311832174,0.12744367295171946,0.12742315823149797,False
0.030000000000000002,0.0942477796076938,1,8,-2.408820746528461,0.2233824573643579,0.11171992163244819,0.1116625357319097,False
0.030000000000000002,0.0942477796076938,1,9,-2.2811641548765405,0.19771742445464435,0.09887232209832227,0.0988451023563221,False
0.030000000000000002,0.0942477796076938,1,10,-2.145021827175446,0.18895309073253302,0.09444280536346732,0.0945102853690657,False
0.030000000000000002,0.0942477796076938,1,11,-2.002148846709905,0.20143647007164545,0.10062448382790602,0.10081198624373941,False
0.030000000000000002,0.0942477796076938,1,12,-1.8546697314072966,0.2313647765815991,0.11555109311322379,0.1158136834683753,False
0.030000000000000002,0.0942477796076938,1,13,-1.7051961852914796,0.2677549199522895,0.13377032229421462,0.1339845976580749,False
0.030000000000000002,0.0942477796076938,1,14,-1.5569916263675625,0.29535136794709277,0.1476781899192174,0.14767317802787536,False
0.030000000000000002,0.0942477796076938,1,15,-1.4141845133357547,0.2987128308821495,0.14953892443148362,0.14917390645066592,False
0.030000000000000002,0.0942477796076938,1,16,-1.2820005223506674,0.2669694044158082,0.13384781300726317,0.13312159140854501,False
0.030000000000000002,0.0942477796076938,1,17,-1.1669024613555212,0.19927187165714705,0.10007172842881988,0.09920014322832715,False
0.030000000000000002,0.0942477796076938,1,18,-1.0763837508684146,0.11036234142102971,0.05550951617745571,0.054852825243574,False
0.030000000000000002,0.0942477796076938,1,19,-1.0180497617909694,0.0317944547825976,0.016010414488228465,0.015784040294369136,False
0.030000000000000002,0.0942477796076938,1,20,1.0180497617909698,0.03179445478259825,0.01578404029436994,0.01601041448822831,False
0.030000000000000002,0.0942477796076938,1,21,1.0763837508684146,0.11036234142103016,0.05485282524357393,0.05550951617745623,False
0.030000000000000002,0.0942477796076938,1,22,1.1669024613555214,0.19927187165714563,0.09920014322832799,0.10007172842881765,False
0.030000000000000002,0.0942477796076938,1,23,1.2820005223506683,0.2669694044158083,0.13312159140854427,0.13384781300726403,False
0.030000000000000002,0.0942477796076938,1,24,1.4141845133357542,0.2987128308821503,0.14917390645066472,0.14953892443148553,False
0.030000000000000002,0.0942477796076938,1,25,1.5569916263675625,0.29535136794709216,0.14767317802787663,0.1476781899192155,False
0.030000000000000002,0.0942477796076938,1,26,1.7051961852914794,0.2677549199522905,0.13398459765807627,0.1337703222942142,False
0.030000000000000002,0.0942477796076938,1,27,1.854669731407296,0.2313647765816003,0.11581368346837588,0.11555109311322441,False
0.030000000000000002,0.0942477796076938,1,28,2.002148846709903,0.20143647007164425,0.10081198624373802,0.10062448382790623,False
0.030000000000000002,0.0942477796076938,1,29,2.1450218271754458,0.18895309073253058,0.09451028536906352,0.09444280536346707,False
0.030000000000000002,0.0942477796076938,1,30,2.28116415487654,0.1977174244546459,0.09884510235632428,0.09887232209832164,False
0.030000000000000002,0.0942477796076938,1,31,2.408820746528459,0.2233824573643597,0.1116625357319105,0.11171992163244918,False
0.030000000000000002,0.0942477796076938,1,32,2.526524535063971,0.25486683118321685,0.12742315823149758,0.12744367295171927,False
0.030000000000000002,0.0942477796076938,1,33,2.633041047356085,0.2779117765109992,0.13898453972620595,0.13892723678479324,False
0.030000000000000002,0.0942477796076938,1,34,2.727330929002724,0.27979662855592763,0.13996700884023855,0.13982961971568908,False
0.030000000000000002,0.0942477796076938,1,35,2.8085246785459272,0.25375848152428515,0.12697209048900826,0.1267863910352769,False
0.030000000000000002,0.0942477796076938,1,36,2.87590565298302,0.2016635717696145,0.10092451577403962,0.10073905599557488,False
0.030000000000000002,0.0942477796076938,1,37,2.9288986853487526,0.13398363609402245,0.06706266451735621,0.06692097157666624,False
0.030000000000000002,0.0942477796076938,1,38,2.9670625325417275,0.06698554955456362,0.03353132667921918,0.033454222875344435,False
0.030000000000000002,0.0942477796076938,1,39,2.9900849686621296,0.01796211454447444,0.008991880128131895,0.008970234416342544,False
0.035,0.10995574287564278,1,0,-2.989284376848481,0.01796145140970718,0.00896809926500931,0.00899335214469787,False
0.035,0.10995574287564278,1,1,-2.9662648090171784,0.06698311935261009,0.03344658294721904,0.03353653640539104,False
0.035,0.10995574287564278,1,2,-2.928105670532401,0.13397894031575386,0.06690681579650928,0.06707212451924459,False
0.035,0.10995574287564278,1,3,-2.875119076990875,0.2016569265198892,0.10072027596730349,0.10093665055258572,False
0.035,0.10995574287564278,1,4,-2.807746111658199,0.2537509737928537,0.12676715608310152,0.1269838177097522,False
0.035,0.10995574287564278,1,5,-2.72656172642592,0.2797897967242876,0.13981474485402523,0.13997505187026238,False
0.035,0.10995574287564278,1,6,-2.6322822862412774,0.27790706786614344,0.13892009573246272,0.13898697213368072,False
0.035,0.10995574287564278,1,7,-2.52577694148718,0.25486497312865153,0.12744444387576825,0.12742052925288327,False
0.035,0.10995574287564278,1,8,-2.4080846099684967,0.22338295113412948,0.11172494552883713,0.11165800560529235,False
0.035,0.10995574287564278,1,9,-2.2804392279033205,0.19771840368989807,0.09887507760748661,0.09884332608241148,False
0.035,0.10995574287564278,1,10,-2.1443072091938697,0.18895175398481523,0.09443650525108126,0.09451524873373396,False
0.035,0.10995574287564278,1,11,-2.001442854014799,0.2014301714290032,0.1006056801526333,0.10082449127636992,False
0.035,0.10995574287564278,1,12,-1.8539697642378494,0.23135262303017243,0.11552307065247125,0.11582955237770118,False
0.035,0.10995574287564278,1,13,-1.7044986213044047,0.26773936524972053,0.13374459525425636,0.13399476999546417,False
0.035,0.10995574287564278,1,14,-1.5562918077237164,0.29533882711544907,0.14767225325733588,0.1476665738581132,False
0.035,0.10995574287564278,1,15,-1.4134769610003282,0.29871193205707225,0.14956890084774313,0.14914303120932912,False
0.035,0.10995574287564278,1,16,-1.2812795989072232,0.2669858157125622,0.13391672410614497,0.13306909160641722,False
0.035,0.10995574287564278,1,17,-1.166163733135313,0.19930128354235008,0.10015942850894127,0.0991418550334088,False
0.035,0.10995574287564278,1,18,-1.0756260400943665,0.11038903882762338,0.05557794920556798,0.0548110896220554,False
0.035,0.10995574287564278,1,19,-1.0172770691927064,0.031804585117309284,0.01603449008985277,0.015770095027456514,False
0.035,0.10995574287564278,1,20,1.0172770691927058,0.031804585117309096,0.015770095027456427,0.01603449008985267,False
0.035,0.10995574287564278,1,21,1.0756260400943658,0.11038903882762335,0.05481108962205429,0.055577949205569056,False
0.035,0.10995574287564278,1,22,1.1661637331353119,0.19930128354234922,0.09914185503340894,0.10015942850894026,False
0.035,0.10995574287564278,1,23,1.2812795989072228,0.2669858157125614,0.13306909160641828,0.13391672410614314,False
0.035,0.10995574287564278,1,24,1.413476961000328,0.2987119320570733,0.1491430312093296,0.1495689008477437,False
0.035,0.10995574287564278,1,25,1.5562918077237167,0.29533882711544973,0.14766657385811272,0.14767225325733702,False
0.035,0.10995574287564278,1,26,1.7044986213044055,0.26773936524972175,0.13399476999546567,0.13374459525425608,False
0.035,0.10995574287564278,1,27,1.8539697642378492,0.23135262303017207,0.11582955237770165,0.1155230706524704,False
0.035,0.10995574287564278,1,28,2.0014428540148,0.20143017142900116,0.100824491276366,0.10060568015263516,False
0.035,0.10995574287564278,1,29,2.144307209193871,0.18895175398481512,0.09451524873373285,0.09443650525108226,False
0.035,0.10995574287564278,1,30,2.280439227903321,0.19771840368989746,0.09884332608241282,0.09887507760748462,False
0.035,0.10995574287564278,1,31,2.408084609968498,0.223382951134128,0.1116580056052922,0.11172494552883581,False
0.035,0.10995574287564278,1,32,2.5257769414871807,0.254864973128651,0.1274205292528806,0.1274444438757704,False
0.035,0.10995574287564278,1,33,2.6322822862412782,0.2779070678661452,0.13898697213368238,0.13892009573246283,False
0.035,0.10995574287564278,1,34,2.72656172642592,0.27978979672429105,0.13997505187026382,0.13981474485402723,False
0.035,0.10995574287564278,1,35,2.807746111658198,0.2537509737928548,0.12698381770975373,0.12676715608310105,False
0.035,0.10995574287564278,1,36,2.875119076990875,0.20165692651988815,0.10093665055258594,0.1007202759673022,False
0.035,0.10995574287564278,1,37,2.928105670532401,0.13397894031575303,0.06707212451924306,0.06690681579650996,False
0.035,0.10995574287564278,1,38,2.9662648090171784,0.06698311935261009,0.033536536405393697,0.033446582947216384,False
0.035,0.10995574287564278,1,39,2.9892843768484814,0.017961451409707264,0.008993352144696902,0.008968099265010363,False
0.04,0.12566370614359174,1,0,-2.9883607506673115,0.017960685995625645,0.0089659130790084,0.008994772916617245,False
0.04,0.12566370614359174,1,1,-2.9653444937804303,0.06698031428357054,0.03343875581500823,0.03354155846856231,False
0.04,0.12566370614359174,1,2,-2.9271907907275403,0.13397352005352733,0.06689229771291613,0.0670812223406112,False
0.04,0.12566370614359174,1,3,-2.874211629841998,0.20164925569994202,0.10070098204306113,0.10094827365688089,False
0.04,0.12566370614359174,1,4,-2.8068479099744854,0.2537423068503284,0.12674733870048693,0.12699496814984146,False
0.04,0.12566370614359174,1,5,-2.7256743348641224,0.27978190927522445,0.13979933763737476,0.1399825716378497,False
0.04,0.12566370614359174,1,6,-2.6314069486276592,0.27790163067960916,0.13891258510385163,0.13898904557575753,False
0.04,0.12566370614359174,1,7,-2.524914496548076,0.2548628263631965,0.12744506600067323,0.12741776036252328,False
0.04,0.12566370614359174,1,8,-2.4072353926192456,0.2233835197592458,0.11173000446848724,0.11165351529075856,False
0.04,0.12566370614359174,1,9,-2.2796029534462465,0.197719533801834,0.09887790743344897,0.09884162636838503,False
0.04,0.12566370614359174,1,10,-2.1434828390760234,0.18895021141934842,0.09443009835020545,0.09452011306914299,False
0.04,0.12566370614359174,1,11,-2.0006284457224353,0.2014229001400734,0.10058637669023109,0.10083652344984234,False
0.04,0.12566370614359174,1,12,-1.853162317625312,0.23133858902366516,0.11549407877001995,0.11584451025364523,False
0.04,0.12566370614359174,1,13,-1.7036939552649195,0.26772139784167176,0.13371761863418352,0.13400377920748824,False
0.04,0.12566370614359174,1,14,-1.5554845447275434,0.2953243314902067,0.14766530028784805,0.14765903120235865,False
0.04,0.12566370614359174,1,15,-1.4126607737759536,0.29871087528363294,0.14959880167560047,0.1491120736080325,False
0.04,0.12566370614359174,1,16,-1.2804479750660362,0.2670047551450656,0.1339869857022319,0.1330177694428337,False
0.04,0.12566370614359174,1,17,-1.1653115481179057,0.1993352546078906,0.10024957589052604,0.09908567871736457,False
0.04,0.12566370614359174,1,18,-1.0747519288097012,0.11041988818214848,0.05564862524275736,0.05477126293939112,False
0.04,0.12566370614359174,1,19,-1.0163856498879975,0.0318162941041905,0.01605942276859759,0.01575687133559291,False
0.04,0.12566370614359174,1,20,1.0163856498879968,0.03181629410419033,0.015756871335592487,0.016059422768597842,False
0.04,0.12566370614359174,1,21,1.0747519288097005,0.11041988818214771,0.054771262939391024,0.05564862524275669,False
0.04,0.12566370614359174,1,22,1.1653115481179055,0.19933525460788953,0.099085678717364,0.10024957589052555,False
0.04,0.12566370614359174,1,23,1.280447975066036,0.267004755145065,0.13301776944283095,0.13398698570223405,False
0.04,0.12566370614359174,1,24,1.4126607737759533,0.2987108752836336,0.14911207360803352,0.14959880167560008,False
0.04,0.12566370614359174,1,25,1.5554845447275425,0.29532433149020754,0.14765903120236074,0.14766530028784683,False
0.04,0.12566370614359174,1,26,1.703693955264919,0.267721397841672,0.13400377920748952,0.13371761863418247,False
0.04,0.12566370614359174,1,27,1.8531623176253127,0.23133858902366744,0.115844510253645,0.11549407877002243,False
0.04,0.12566370614359174,1,28,2.000628445722434,0.20142290014007486,0.10083652344984446,0.10058637669023038,False
0.04,0.12566370614359174,1,29,2.1434828390760234,0.18895021141934698,0.09452011306914297,0.094430098350204,False
0.04,0.12566370614359174,1,30,2.2796029534462465,0.1977195338018332,0.09884162636838391,0.09887790743344932,False
0.04,0.12566370614359174,1,31,2.4072353926192456,0.2233835197592458,0.11165351529075893,0.11173000446848688,False
0.04,0.12566370614359174,1,32,2.5249144965480754,0.254862826363197,0.1274177603625261,0.12744506600067088,False
0.04,0.12566370614359174,1,33,2.631406948627659,0.2779016306796093,0.13898904557575625,0.13891258510385307,False
0.04,0.12566370614359174,1,34,2.7256743348641224,0.27978190927522756,0.13998257163785105,0.1397993376373765,False
0.04,0.12566370614359174,1,35,2.806847909974484,0.25374230685033283,0.12699496814984568,0.12674733870048713,False
0.04,0.12566370614359174,1,36,2.8742116298419966,0.20164925569994357,0.10094827365688133,0.10070098204306223,False
0.04,0.12566370614359174,1,37,2.9271907907275394,0.13397352005352586,0.06708122234060998,0.06689229771291587,False
0.04,0.12566370614359174,1,38,2.9653444937804303,0.06698031428356771,0.03354155846856126,0.03343875581500646,False
0.04,0.12566370614359174,1,39,2.9883607506673124,0.017960685995624517,0.008994772916615082,0.008965913079009435,False
0.045,0.1413716694115407,1,0,-2.9873141473653413,0.017959818191256194,0.00896367581854405,0.008996142372712146,False
0.045,0.1413716694115407,1,1,-2.964301644671073,0.06697713392259699,0.033430741301494815,0.03354639262110218,False
0.045,0.1413716694115407,1,2,-2.9261541047648736,0.13396737442456755,0.06687741687993867,0.06708995754462888,False
0.045,0.1413716694115407,1,3,-2.8731833717605597,0.20164055792555607,0.10068117337700826,0.10095938454854783,False
0.045,0.1413716694115407,1,4,-2.8058301355195887,0.2537324789035789,0.12672693759108594,0.12700554131249298,False
0.045,0.1413716694115407,1,5,-2.7246688185541377,0.27977296424705156,0.1397833964360609,0.13998956781099062,False
0.045,0.1413716694115407,1,6,-2.6304151013767516,0.27789546317426883,0.13890470324907622,0.1389907599251926,False
0.045,0.1413716694115407,1,7,-2.523937270140124,0.25486038965821767,0.12744553807091114,0.1274148515873065,False
0.045,0.1413716694115407,1,8,-2.4062731677943465,0.22338416276157896,0.11173509786530976,0.11164906489626919,False
0.045,0.1413716694115407,1,9,-2.278655408583665,0.19772081488664422,0.09888081146088158,0.09884000342576266,False
0.045,0.1413716694115407,1,10,-2.1425487979227076,0.18894846296713175,0.09442358407175473,0.09452487889537703,False
0.045,0.1413716694115407,1,11,-1.9997057070546034,0.20141465465087718,0.10056657073392614,0.10084808391695105,False
0.045,0.1413716694115407,1,12,-1.852247480734771,0.23132266997507264,0.11546411096928416,0.11585855900578848,False
0.045,0.1413716694115407,1,13,-1.7027822796495051,0.2677010092643231,0.13368938194386243,0.13401162732046068,False
0.045,0.1413716694115407,1,14,-1.55456993183851,0.2953078701101344,0.14765731983810074,0.1476505502720336,False
0.045,0.1413716694115407,1,15,-1.411736045825268,0.2987096520565142,0.14962862303724658,0.1490810290192676,False
0.045,0.1413716694115407,1,16,-1.279505741389261,0.26702622409390514,0.13405861092475527,0.13296761316914987,False
0.045,0.1413716694115407,1,17,-1.1643459894757173,0.1993737995957009,0.10034220234554769,0.0990315972501532,False
0.045,0.1413716694115407,1,18,-1.0737614901506836,0.11045490874746479,0.05572157838875621,0.05473333035870858,False
0.045,0.1413716694115407,1,19,-1.0153755678366585,0.03182959044356001,0.016085226843891985,0.01574436359966803,False
0.045,0.1413716694115407,1,20,1.015375567836658,0.03182959044356018,0.015744363599668458,0.01608522684389172,False
0.045,0.1413716694115407,1,21,1.0737614901506831,0.11045490874746541,0.054733330358708046,0.05572157838875737,False
0.045,0.1413716694115407,1,22,1.1643459894757164,0.19937379959570017,0.09903159725015455,0.10034220234554563,False
0.045,0.1413716694115407,1,23,1.2795057413892608,0.26702622409390214,0.13296761316914635,0.1340586109247558,False
0.045,0.1413716694115407,1,24,1.4117360458252686,0.2987096520565129,0.1490810290192666,0.14962862303724628,False
0.045,0.1413716694115407,1,25,1.5545699318385098,0.2953078701101355,0.1476505502720343,0.1476573198381012,False
0.045,0.1413716694115407,1,26,1.7027822796495047,0.2677010092643245,0.13401162732046182,0.13368938194386265,False
0.045,0.1413716694115407,1,27,1.8522474807347704,0.23132266997507323,0.11585855900578884,0.11546411096928437,False
0.045,0.1413716694115407,1,28,1.999705707054603,0.2014146546508766,0.100848083916951,0.10056657073392561,False
0.045,0.1413716694115407,1,29,2.1425487979227076,0.1889484629671308,0.094524878895375,0.09442358407175581,False
0.045,0.1413716694115407,1,30,2.2786554085836657,0.19772081488664364,0.09884000342576241,0.09888081146088123,False
0.045,0.1413716694115407,1,31,2.4062731677943465,0.22338416276157758,0.11164906489626837,0.11173509786530922,False
0.045,0.1413716694115407,1,32,2.523937270140124,0.254860389658216,0.1274148515873061,0.12744553807090994,False
0.045,0.1413716694115407,1,33,2.6304151013767516,0.2778954631742684,0.13899075992519466,0.1389047032490737,False
0.045,0.1413716694115407,1,34,2.7246688185541372,0.2797729642470524,0.13998956781099026,0.13978339643606214,False
0.045,0.1413716694115407,1,35,2.8058301355195883,0.2537324789035801,0.12700554131249137,0.12672693759108872,False
0.045,0.1413716694115407,1,36,2.8731833717605597,0.20164055792555874,0.10095938454855026,0.10068117337700848,False
0.045,0.1413716694115407,1,37,2.926154104764873,0.13396737442456907,0.06708995754463179,0.06687741687993728,False
0.045,0.1413716694115407,1,38,2.9643016446710733,0.06697713392259648,0.03354639262110248,0.033430741301493996,False
0.045,0.1413716694115407,1,39,2.9873141473653426,0.01795981819125619,0.008996142372709431,0.008963675818546759,False
0.05,0.15707963267948966,1,0,-2.986144631814158,0.017958847870728593,0.008961387436654786,0.008997460434073807,False
0.05,0.15707963267948966,1,1,-2.963136327233548,0.0669735777877839,0.03342253920190126,0.033551038585882646,False
0.05,0.15707963267948966,1,2,-2.924995679313697,0.13396050242745716,0.06686217279402021,0.06709832963343695,False
0.05,0.15707963267948966,1,3,-2.872034370997406,0.20163083162630396,0.10066084903219097,0.10096998259411301,False
0.05,0.15707963267948966,1,4,-2.8046928585881115,0.2537214879179518,0.12670595133931192,0.12701553657863987,False
0.05,0.15707963267948966,1,5,-2.723545250301395,0.2797629594134317,0.1397669194883301,0.13999603992510162,False
0.05,0.15707963267948966,1,6,-2.629306820273514,0.27788856333267836,0.13889644839672272,0.13899211493595565,False
0.05,0.15707963267948966,1,7,-2.5228453414904455,0.25485766161825346,0.12744585874499847,0.127411802873255,False
0.05,0.15707963267948966,1,8,-2.405198018604372,0.22338487959739295,0.1117402250978484,0.11164465449954455,False
0.05,0.15707963267948966,1,9,-2.2775966807016004,0.197722247053148,0.09888378957947946,0.09883845747366854,False
0.05,0.15707963267948966,1,10,-2.1415051776892904,0.1889465085508975,0.0944169618223839,0.09452954672851362,False
0.05,0.15707963267948966,1,11,-1.998674734649671,0.2014054331997741,0.10054625947061747,0.10085917372915662,False
0.05,0.15707963267948966,1,12,-1.8512253546882278,0.23130486067862,0.11543316043129516,0.11587170024732482,False
0.05,0.15707963267948966,1,13,-1.701763699349238,0.2676781899039833,0.13365987408492724,0.13401831581905602,False
0.05,0.15707963267948966,1,14,-1.5535480762113418,0.29528943051195866,0.14764829993065098,0.14764113058130768,False
0.05,0.15707963267948966,1,15,-1.410702883979648,0.29870825268513196,0.14965836041800806,0.1490498922671239,False
0.05,0.15707963267948966,1,16,-1.278453000631847,0.26705022409496837,0.1341316130170601,0.1329186110779083,False
0.05,0.15707963267948966,1,17,-1.1632671515773403,0.19941693524844745,0.10043734082464181,0.09897959442380563,False
0.05,0.15707963267948966,1,18,-1.072654807083757,0.1104941224387752,0.05579684431489619,0.054697278123879006,False
0.05,0.15707963267948966,1,19,-1.014246895573025,0.03184448404231163,0.01611191735638031,0.015732566685931326,False
0.05,0.15707963267948966,1,20,1.0142468955730253,0.03184448404231146,0.01573256668593109,0.01611191735638037,False
0.05,0.15707963267948966,1,21,1.0726548070837576,0.11049412243877621,0.05469727812387937,0.05579684431489684,False
0.05,0.15707963267948966,1,22,1.1632671515773398,0.19941693524844822,0.09897959442380715,0.10043734082464108,False
