flux_over_h_over_e,angular_level,right_down_energy_over_half_gap,left_up_energy_over_half_gap
0.9500000000000001,5,1.869247628885927,-1.869247628885927
0.9500000000000001,6,2.1834068942449063,-2.1834068942449063
0.9500000000000001,7,2.4975661596038856,-2.4975661596038856
0.9500000000000001,8,2.8117254249628645,-2.8117254249628645
0.96,-8,-2.2116812281272145,2.2116812281272145
0.96,-7,-1.8975219627682351,1.8975219627682351
0.96,-6,-1.5833626974092558,1.5833626974092558
0.96,-5,-1.2692034320502765,1.2692034320502765
0.96,-4,-0.9550441666912971,0.9550441666912971
0.96,-3,-0.6408849013323178,0.6408849013323178
0.96,-2,-0.3267256359733385,0.3267256359733385
0.96,-1,-0.012566370614359184,0.012566370614359184
0.96,0,0.30159289474462014,-0.30159289474462014
0.96,1,0.6157521601035995,-0.6157521601035995
0.96,2,0.9299114254625788,-0.9299114254625788
0.96,3,1.244070690821558,-1.244070690821558
0.96,4,1.5582299561805373,-1.5582299561805373
0.96,5,1.8723892215395166,-1.8723892215395166
0.96,6,2.186548486898496,-2.186548486898496
0.96,7,2.500707752257475,-2.500707752257475
0.96,8,2.814867017616455,-2.814867017616455
0.97,-8,-2.2085396354736244,2.2085396354736244
0.97,-7,-1.8943803701146453,1.8943803701146453
0.97,-6,-1.580221104755666,1.580221104755666
0.97,-5,-1.2660618393966867,1.2660618393966867
0.97,-4,-0.9519025740377074,0.9519025740377074
0.97,-3,-0.6377433086787281,0.6377433086787281
0.97,-2,-0.3235840433197487,0.3235840433197487
0.97,-1,-0.009424777960769388,0.009424777960769388
0.97,0,0.3047344873982099,-0.3047344873982099
0.97,1,0.6188937527571893,-0.6188937527571893
0.97,2,0.9330530181161685,-0.9330530181161685
0.97,3,1.2472122834751478,-1.2472122834751478
0.97,4,1.561371548834127,-1.561371548834127
0.97,5,1.8755308141931064,-1.8755308141931064
0.97,6,2.189690079552086,-2.189690079552086
0.97,7,2.5038493449110653,-2.5038493449110653
0.97,8,2.8180086102700446,-2.8180086102700446
0.98,-8,-2.205398042820035,2.205398042820035
0.98,-7,-1.8912387774610553,1.8912387774610553
0.98,-6,-1.577079512102076,1.577079512102076
0.98,-5,-1.2629202467430967,1.2629202467430967
0.98,-4,-0.9487609813841176,0.9487609813841176
0.98,-3,-0.6346017160251383,0.6346017160251383
0.98,-2,-0.3204424506661589,0.3204424506661589
0.98,-1,-0.006283185307179592,0.006283185307179592
0.98,0,0.3078760800517997,-0.3078760800517997
0.98,1,0.622035345410779,-0.622035345410779
0.98,2,0.9361946107697583,-0.9361946107697583
0.98,3,1.2503538761287376,-1.2503538761287376
0.98,4,1.5645131414877171,-1.5645131414877171
0.98,5,1.8786724068466965,-1.8786724068466965
0.98,6,2.1928316722056755,-2.1928316722056755
0.98,7,2.506990937564655,-2.506990937564655
0.98,8,2.821150202923634,-2.821150202923634
0.99,-8,-2.202256450166445,2.202256450166445
0.99,-7,-1.8880971848074657,1.8880971848074657
0.99,-6,-1.5739379194484864,1.5739379194484864
0.99,-5,-1.259778654089507,1.259778654089507
0.99,-4,-0.9456193887305276,0.9456193887305276
0.99,-3,-0.6314601233715483,0.6314601233715483
0.99,-2,-0.31730085801256913,0.31730085801256913
0.99,-1,-0.003141592653589796,0.003141592653589796
0.99,0,0.3110176727053895,-0.3110176727053895
0.99,1,0.6251769380643688,-0.6251769380643688
0.99,2,0.9393362034233482,-0.9393362034233482
0.99,3,1.2534954687823274,-1.2534954687823274
0.99,4,1.5676547341413067,-1.5676547341413067
0.99,5,1.881813999500286,-1.881813999500286
0.99,6,2.1959732648592656,-2.1959732648592656
0.99,7,2.510132530218245,-2.510132530218245
0.99,8,2.824291795577224,-2.824291795577224
1.0,-8,-2.199114857512855,2.199114857512855
1.0,-7,-1.8849555921538759,1.8849555921538759
1.0,-6,-1.5707963267948966,1.5707963267948966
1.0,-5,-1.2566370614359172,1.2566370614359172
1.0,-4,-0.9424777960769379,0.9424777960769379
1.0,-3,-0.6283185307179586,0.6283185307179586
1.0,-2,-0.3141592653589793,0.3141592653589793
1.0,-1,0.0,-0.0
1.0,0,0.3141592653589793,-0.3141592653589793
1.0,1,0.6283185307179586,-0.6283185307179586
1.0,2,0.9424777960769379,-0.9424777960769379
1.0,3,1.2566370614359172,-1.2566370614359172
1.0,4,1.5707963267948966,-1.5707963267948966
1.0,5,1.8849555921538759,-1.8849555921538759
1.0,6,2.199114857512855,-2.199114857512855
1.0,7,2.5132741228718345,-2.5132741228718345
1.0,8,2.827433388230814,-2.827433388230814
