N,mass_squared,mode_rank,energy_real,energy_imag,is_real,visible_in_paper_window,solver
1.14,0.1875,1,3.3412878119171037,-0.6961636026279764,False,True,real_axis_fd
1.14,0.1875,2,3.3412878119172134,0.6961636026283801,False,True,real_axis_fd
1.14,0.1875,3,5.326749151320016,-1.461896315559727,False,True,real_axis_fd
1.14,0.1875,4,5.326749151320552,1.4618963155586704,False,True,real_axis_fd
1.14,0.1875,5,7.233706719662607,-2.121337708946555,False,True,real_axis_fd
1.14,0.1875,6,7.233706719667541,2.1213377089529333,False,True,real_axis_fd
1.14,0.1875,7,9.113473578335746,2.713448363829689,False,True,real_axis_fd
1.14,0.1875,8,9.113473578346566,-2.7134483638666875,False,True,real_axis_fd
1.14,0.1875,9,10.977426712552372,3.257285563198308,False,True,real_axis_fd
1.14,0.1875,10,10.977426712630319,-3.257285563149072,False,True,real_axis_fd
1.14,0.1875,11,12.830545724856565,3.764233379255532,False,False,real_axis_fd
1.16,0.1875,0,1.2886636557342275,-6.524845706953406e-14,True,True,real_axis_fd
1.16,0.1875,1,3.4034569934495806,0.658277819216463,False,True,real_axis_fd
1.16,0.1875,2,3.403456993449918,-0.6582778192165821,False,True,real_axis_fd
1.16,0.1875,3,5.455082471555875,1.452961961913845,False,True,real_axis_fd
1.16,0.1875,4,5.455082471556086,-1.4529619619134166,False,True,real_axis_fd
1.16,0.1875,5,7.40775464158312,-2.1377785688224837,False,True,real_axis_fd
1.16,0.1875,6,7.407754641586327,2.137778568820159,False,True,real_axis_fd
1.16,0.1875,7,9.325641057793588,2.7547245701174585,False,True,real_axis_fd
1.16,0.1875,8,9.325641057818459,-2.7547245701225167,False,True,real_axis_fd
1.16,0.1875,9,11.22316896885847,-3.3227608188544737,False,True,real_axis_fd
1.16,0.1875,10,11.223168968918708,3.3227608189342823,False,True,real_axis_fd
1.16,0.1875,11,13.106751746778771,3.853292807220136,False,False,real_axis_fd
1.18,0.1875,0,1.2695751685917829,4.733020933298688e-16,True,True,real_axis_fd
1.18,0.1875,1,3.4631860315953906,-0.6099645090045499,False,True,real_axis_fd
1.18,0.1875,2,3.463186031595813,0.6099645090048518,False,True,real_axis_fd
1.18,0.1875,3,5.583794936220645,-1.4329877188066327,False,True,real_axis_fd
1.18,0.1875,4,5.583794936221111,1.4329877188055657,False,True,real_axis_fd
1.18,0.1875,5,7.584579701552109,2.141284707106427,False,True,real_axis_fd
1.18,0.1875,6,7.584579701562742,-2.1412847071075527,False,True,real_axis_fd
1.18,0.1875,7,9.54301549006854,-2.7817974303310313,False,True,real_axis_fd
1.18,0.1875,8,9.543015490073802,2.7817974303607307,False,True,real_axis_fd
1.18,0.1875,9,11.476516093997613,-3.3731418924630447,False,True,real_axis_fd
1.18,0.1875,10,11.476516094070563,3.3731418924674395,False,True,real_axis_fd
1.18,0.1875,11,13.39290961147413,-3.926623269285748,False,False,real_axis_fd
1.2,0.1875,0,1.252858738405454,-1.6160143949082676e-14,True,True,real_axis_fd
1.2,0.1875,1,3.5201424126797707,0.5508433078406695,False,True,real_axis_fd
1.2,0.1875,2,3.5201424126801393,-0.550843307840759,False,True,real_axis_fd
1.2,0.1875,3,5.712332828118853,-1.4029064884231395,False,True,real_axis_fd
1.2,0.1875,4,5.71233282811987,1.402906488424971,False,True,real_axis_fd
1.2,0.1875,5,7.763514328733751,-2.1326263842682054,False,True,real_axis_fd
1.2,0.1875,6,7.763514328738889,2.1326263842666267,False,True,real_axis_fd
1.2,0.1875,7,9.76487062470307,2.7952567047379224,False,True,real_axis_fd
1.2,0.1875,8,9.76487062470665,-2.795256704751708,False,True,real_axis_fd
1.2,0.1875,9,11.736725807720774,3.408836948661462,False,True,real_axis_fd
1.2,0.1875,10,11.736725807752357,-3.4088369486583945,False,True,real_axis_fd
1.2,0.1875,11,13.688289669394182,-3.9844569171387105,False,False,real_axis_fd
1.22,0.1875,0,1.2380891752173828,4.04456716090456e-14,True,True,real_axis_fd
1.22,0.1875,1,3.5740804346767616,-0.47926195892434226,False,True,real_axis_fd
1.22,0.1875,2,3.5740804346768185,0.4792619589244403,False,True,real_axis_fd
1.22,0.1875,3,5.8402130010556395,-1.3634255270246949,False,True,real_axis_fd
1.22,0.1875,4,5.840213001056116,1.3634255270246982,False,True,real_axis_fd
1.22,0.1875,5,7.943956022388343,2.112368174579797,False,True,real_axis_fd
1.22,0.1875,6,7.943956022388724,-2.1123681745788034,False,True,real_axis_fd
1.22,0.1875,7,9.990522216055984,-2.7954971229829417,False,True,real_axis_fd
1.22,0.1875,8,9.990522216065894,2.7954971229802172,False,True,real_axis_fd
1.22,0.1875,9,12.003073914294953,3.430064150520709,False,False,real_axis_fd
1.22,0.1875,10,12.00307391437479,-3.4300641505610168,False,False,real_axis_fd
1.22,0.1875,11,13.992157480403046,-4.026836451122782,False,False,real_axis_fd
1.24,0.1875,0,1.22494255176241,4.819930111004587e-14,True,True,real_axis_fd
1.24,0.1875,1,3.624821827746207,-0.3909184803985696,False,True,real_axis_fd
1.24,0.1875,2,3.6248218277471755,0.39091848039864563,False,True,real_axis_fd
1.24,0.1875,3,5.966996337405826,-1.315099983300832,False,True,real_axis_fd
1.24,0.1875,4,5.966996337407077,1.3150999833005699,False,True,real_axis_fd
1.24,0.1875,5,8.12535251495473,2.0809504133191266,False,True,real_axis_fd
1.24,0.1875,6,8.12535251496508,-2.0809504133237375,False,True,real_axis_fd
1.24,0.1875,7,10.219318642074771,-2.782802820897953,False,True,real_axis_fd
1.24,0.1875,8,10.219318642083945,2.782802820951588,False,True,real_axis_fd
1.24,0.1875,9,12.274848570541055,-3.4369397613585493,False,False,real_axis_fd
1.24,0.1875,10,12.274848570654012,3.4369397612953274,False,False,real_axis_fd
1.24,0.1875,11,14.303770050695084,4.053707104437128,False,False,real_axis_fd
1.26,0.1875,0,1.2131666639428027,8.622480555064636e-15,True,True,real_axis_fd
1.26,0.1875,1,3.6722466243478684,-0.2730096940983869,False,True,real_axis_fd
1.26,0.1875,2,3.6722466243486602,0.27300969409821046,False,True,real_axis_fd
1.26,0.1875,3,6.092268496064213,1.258368155272543,False,True,real_axis_fd
1.26,0.1875,4,6.092268496065744,-1.2583681552735146,False,True,real_axis_fd
1.26,0.1875,5,8.30719319882463,2.038735671203331,False,True,real_axis_fd
1.26,0.1875,6,8.307193198825194,-2.038735671196984,False,True,real_axis_fd
1.26,0.1875,7,10.450637204685616,-2.757395338357194,False,True,real_axis_fd
1.26,0.1875,8,10.450637204700872,2.7573953383041445,False,True,real_axis_fd
1.26,0.1875,9,12.551350116455199,3.4295287757305903,False,False,real_axis_fd
1.26,0.1875,10,12.551350116618208,-3.4295287756096196,False,False,real_axis_fd
1.26,0.1875,11,14.622378542795337,-4.0649702002741295,False,False,real_axis_fd
1.28,0.1875,0,1.2025615427573193,9.676516216855137e-14,True,True,real_axis_fd
1.28,0.1875,1,3.655872416056537,4.59722209393515e-13,True,True,real_axis_fd
1.28,0.1875,2,3.776707129005149,-5.619684805307031e-13,True,True,real_axis_fd
1.28,0.1875,3,6.21562475804302,-1.1935607499536331,False,True,real_axis_fd
1.28,0.1875,4,6.215624758044191,1.1935607499541745,False,True,real_axis_fd
1.28,0.1875,5,8.489003366938984,-1.9860361512555489,False,True,real_axis_fd
1.28,0.1875,6,8.489003366939958,1.9860361512379878,False,True,real_axis_fd
1.28,0.1875,7,10.683882874868575,2.7194614169547067,False,True,real_axis_fd
1.28,0.1875,8,10.683882874913573,-2.7194614169114155,False,True,real_axis_fd
1.28,0.1875,9,12.83189323017224,-3.4078744195711264,False,False,real_axis_fd
1.28,0.1875,10,12.831893230308077,3.4078744194741764,False,False,real_axis_fd
1.28,0.1875,11,14.947232824296638,4.060515036879194,False,False,real_axis_fd
1.3,0.1875,0,1.192966163464896,1.344994937664153e-13,True,True,real_axis_fd
1.3,0.1875,1,3.473302345334434,-1.2682681954918378e-13,True,True,real_axis_fd
1.3,0.1875,2,4.040579087701556,2.9787779856202615e-13,True,True,real_axis_fd
1.3,0.1875,3,6.336658016717921,1.1208869768628882,False,True,real_axis_fd
1.3,0.1875,4,6.336658016722161,-1.1208869768577128,False,True,real_axis_fd
1.3,0.1875,5,8.67033946493745,-1.9231301439241673,False,True,real_axis_fd
1.3,0.1875,6,8.670339465025211,1.9231301439442565,False,True,real_axis_fd
1.3,0.1875,7,10.918487922359878,2.6691691076753985,False,True,real_axis_fd
1.3,0.1875,8,10.918487922525298,-2.669169108055109,False,True,real_axis_fd
1.3,0.1875,9,13.115809764640817,3.3720151368901528,False,False,real_axis_fd
1.3,0.1875,10,13.115809765844896,-3.3720151359675863,False,False,real_axis_fd
1.3,0.1875,11,15.277587079801902,-4.040237497859082,False,False,real_axis_fd
1.32,0.1875,0,1.1842491232987338,-4.841293088424706e-15,True,True,real_axis_fd
1.32,0.1875,1,3.400790356781624,1.6882031532432377e-13,True,True,real_axis_fd
1.32,0.1875,2,4.187697394316452,-2.72020591507068e-13,True,True,real_axis_fd
1.32,0.1875,3,6.45495024072607,1.0403926824537746,False,True,real_axis_fd
1.32,0.1875,4,6.454950240726806,-1.0403926824557606,False,True,real_axis_fd
1.32,0.1875,5,8.8507842168097,1.8502717585348432,False,True,real_axis_fd
1.32,0.1875,6,8.85078421683958,-1.850271758528631,False,True,real_axis_fd
1.32,0.1875,7,11.153911682222539,-2.6066769286582714,False,True,real_axis_fd
1.32,0.1875,8,11.153911682280462,2.60667692879876,False,True,real_axis_fd
1.32,0.1875,9,13.402451430022778,-3.3219939390559103,False,False,real_axis_fd
1.32,0.1875,10,13.402451430150064,3.3219939389876743,False,False,real_axis_fd
1.32,0.1875,11,15.612705202827861,-4.004050385825299,False,False,real_axis_fd
1.34,0.1875,0,1.1763019436288387,-3.0982380547150926e-15,True,True,real_axis_fd
1.34,0.1875,1,3.3530284331428994,-4.3080961222052697e-14,True,True,real_axis_fd
1.34,0.1875,2,4.30356818454702,-4.497176808901413e-14,True,True,real_axis_fd
1.34,0.1875,3,6.570068524684347,0.9518748261060924,False,True,real_axis_fd
1.34,0.1875,4,6.570068524684354,-0.9518748261056029,False,True,real_axis_fd
1.34,0.1875,5,9.029940670285463,1.7676958117871828,False,True,real_axis_fd
1.34,0.1875,6,9.029940670286091,-1.7676958118010144,False,True,real_axis_fd
1.34,0.1875,7,11.389640117086325,2.532138848431023,False,True,real_axis_fd
1.34,0.1875,8,11.389640117139066,-2.5321388484128025,False,True,real_axis_fd
1.34,0.1875,9,13.691191940019138,-3.2578630151899644,False,False,real_axis_fd
1.34,0.1875,10,13.691191940186409,3.257863015306489,False,False,real_axis_fd
1.34,0.1875,11,15.951865436946877,-3.9518884039599436,False,False,real_axis_fd
1.36,0.1875,0,1.1690341563943796,-8.521459261524772e-15,True,True,real_axis_fd
1.36,0.1875,1,3.3178944888001745,2.0750488015769822e-14,True,True,real_axis_fd
1.36,0.1875,2,4.400615944256866,3.271587444451942e-15,True,True,real_axis_fd
1.36,0.1875,3,6.681567250693947,0.8547130392623274,False,True,real_axis_fd
1.36,0.1875,4,6.681567250697559,-0.8547130392643153,False,True,real_axis_fd
1.36,0.1875,5,9.207424158891005,-1.6756178732583034,False,True,real_axis_fd
1.36,0.1875,6,9.20742415889175,1.675617873265909,False,True,real_axis_fd
1.36,0.1875,7,11.62518500140241,-2.4457067725039727,False,True,real_axis_fd
1.36,0.1875,8,11.625185001406106,2.445706772498314,False,True,real_axis_fd
1.36,0.1875,9,13.981428484706992,3.1796854106494448,False,False,real_axis_fd
1.36,0.1875,10,13.981428484735861,-3.1796854106410235,False,False,real_axis_fd
1.36,0.1875,11,16.294364156198007,-3.8837097787779706,False,False,real_axis_fd
1.38,0.1875,0,1.162369633123233,-4.559751898251428e-15,True,True,real_axis_fd
1.38,0.1875,1,3.290665643222281,-6.887279067837518e-14,True,True,real_axis_fd
1.38,0.1875,2,4.483959287064859,-1.8392745321162457e-13,True,True,real_axis_fd
1.38,0.1875,3,6.78899790238861,-0.7475150736373172,False,True,real_axis_fd
1.38,0.1875,4,6.788997902389023,0.7475150736385747,False,True,real_axis_fd
1.38,0.1875,5,9.382851064219645,1.5742272319133979,False,True,real_axis_fd
1.38,0.1875,6,9.382851064223871,-1.5742272319185349,False,True,real_axis_fd
1.38,0.1875,7,11.860082580179927,2.347531557652954,False,True,real_axis_fd
1.38,0.1875,8,11.860082580183036,-2.347531557642508,False,True,real_axis_fd
1.38,0.1875,9,14.272582529547366,3.0875349118952022,False,False,real_axis_fd
1.38,0.1875,10,14.272582529548169,-3.087534911844709,False,False,real_axis_fd
1.38,0.1875,11,16.639518633743606,3.7994956997175224,False,False,real_axis_fd
1.4,0.1875,0,1.1562437977765216,2.0563281407231357e-14,True,True,real_axis_fd
1.4,0.1875,1,3.2689344715575537,-5.91003318215031e-14,True,True,real_axis_fd
1.4,0.1875,2,4.556477617474915,5.005681579208498e-14,True,True,real_axis_fd
1.4,0.1875,3,6.89192765765784,-0.6272609121485349,False,True,real_axis_fd
1.4,0.1875,4,6.891927657659942,0.6272609121498252,False,True,real_axis_fd
1.4,0.1875,5,9.555823345785718,1.4636669947131038,False,True,real_axis_fd
1.4,0.1875,6,9.555823345787637,-1.4636669947175835,False,True,real_axis_fd
1.4,0.1875,7,12.093891411474663,2.237763102602703,False,False,real_axis_fd
1.4,0.1875,8,12.093891411487618,-2.2377631025971456,False,False,real_axis_fd
1.4,0.1875,9,14.564100012342731,-2.9814948823140823,False,False,real_axis_fd
1.4,0.1875,10,14.564100012377759,2.981494882365759,False,False,real_axis_fd
1.4,0.1875,11,16.986668915593775,-3.699248442074711,False,False,real_axis_fd
1.42,0.1875,0,1.1506014800864768,-6.146988541168895e-15,True,True,real_axis_fd
1.42,0.1875,1,3.251286163960052,1.811371630654003e-14,True,True,real_axis_fd
1.42,0.1875,2,4.620112061139945,1.3104353473626405e-13,True,True,real_axis_fd
1.42,0.1875,3,6.989966950761229,-0.4866942881321417,False,True,real_axis_fd
1.42,0.1875,4,6.9899669507629945,0.4866942881322571,False,True,real_axis_fd
1.42,0.1875,5,9.725908466761457,1.3439889675223473,False,True,real_axis_fd
1.42,0.1875,6,9.725908466764139,-1.3439889675372878,False,True,real_axis_fd
1.42,0.1875,7,12.326188767987377,2.116549541555932,False,False,real_axis_fd
1.42,0.1875,8,12.32618876804169,-2.1165495415338156,False,False,real_axis_fd
1.42,0.1875,9,14.855451010383367,-2.8616565266513176,False,False,real_axis_fd
1.42,0.1875,10,14.855451010474958,2.8616565267250267,False,False,real_axis_fd
1.42,0.1875,11,17.335178880475013,-3.5829887248501353,False,False,real_axis_fd
1.44,0.1875,0,1.1453952408559744,-2.9946751264986626e-14,True,True,real_axis_fd
1.44,0.1875,1,3.236811027392293,4.480620006190273e-14,True,True,real_axis_fd
1.44,0.1875,2,4.676328668744688,-2.7214373616273403e-13,True,True,real_axis_fd
1.44,0.1875,3,7.082804577509574,0.3015258210351956,False,True,real_axis_fd
1.44,0.1875,4,7.0828045775107675,-0.30152582103489745,False,True,real_axis_fd
1.44,0.1875,5,9.892616137837063,1.2150575384952262,False,True,real_axis_fd
1.44,0.1875,6,9.892616137839706,-1.2150575384974582,False,True,real_axis_fd
1.44,0.1875,7,12.55656434511628,1.9840345950055438,False,False,real_axis_fd
1.44,0.1875,8,12.55656434512007,-1.9840345949975158,False,False,real_axis_fd
1.44,0.1875,9,15.146128908539252,-2.728116903542007,False,False,real_axis_fd
1.44,0.1875,10,15.146128908560128,2.72811690355897,False,False,real_axis_fd
1.44,0.1875,11,17.684436625414314,-3.4507526633505243,False,False,real_axis_fd
1.46,0.1875,0,1.1405840502599882,3.419271514578277e-14,True,True,real_axis_fd
1.46,0.1875,1,3.2248864930454726,3.469648577601695e-14,True,True,real_axis_fd
1.46,0.1875,2,4.726312589332445,1.0881767213929058e-13,True,True,real_axis_fd
1.46,0.1875,3,6.9629236068658615,3.7553892594307407e-13,True,True,real_axis_fd
1.46,0.1875,4,7.3775693316376785,-8.965606685676796e-13,True,True,real_axis_fd
1.46,0.1875,5,10.055376717842492,1.0763456270229947,False,True,real_axis_fd
1.46,0.1875,6,10.055376717848514,-1.0763456270261549,False,True,real_axis_fd
1.46,0.1875,7,12.78460902129742,1.840349881543082,False,False,real_axis_fd
1.46,0.1875,8,12.78460902130211,-1.8403498815296253,False,False,real_axis_fd
1.46,0.1875,9,15.435648934968084,-2.5809768692434667,False,False,real_axis_fd
1.46,0.1875,10,15.435648935008631,2.5809768692409447,False,False,real_axis_fd
1.46,0.1875,11,18.03385430469044,-3.302588545663583,False,False,real_axis_fd
1.48,0.1875,0,1.1361322337675053,2.7761888289241263e-14,True,True,real_axis_fd
1.48,0.1875,1,3.2150664671115927,-4.9049321753698004e-14,True,True,real_axis_fd
1.48,0.1875,2,4.771057890385116,1.6970998398699207e-13,True,True,real_axis_fd
1.48,0.1875,3,6.847357440814243,-4.779219663614565e-13,True,True,real_axis_fd
1.48,0.1875,4,7.657145032996297,2.1381084071131701e-13,True,True,real_axis_fd
1.48,0.1875,5,10.21353100158849,0.9264800871497076,False,True,real_axis_fd
1.48,0.1875,6,10.21353100158986,-0.9264800871513345,False,True,real_axis_fd
1.48,0.1875,7,13.009895114464548,1.685593555080337,False,False,real_axis_fd
1.48,0.1875,8,13.009895114475283,-1.6855935550916354,False,False,real_axis_fd
1.48,0.1875,9,15.723545547569024,2.420338905040574,False,False,real_axis_fd
1.48,0.1875,10,15.723545547586195,-2.4203389050473954,False,False,real_axis_fd
1.48,0.1875,11,18.382867523040147,3.1385535724772824,False,False,real_axis_fd
1.5,0.1875,0,1.1320086234420201,-5.986681332353418e-15,True,True,real_axis_fd
1.5,0.1875,1,3.2070198461969013,-3.2534591297183096e-14,True,True,real_axis_fd
1.5,0.1875,2,4.81141284373552,1.3917033519458947e-13,True,True,real_axis_fd
1.5,0.1875,3,6.807774965967216,-7.898096517244534e-13,True,True,real_axis_fd
1.5,0.1875,4,7.850131429280443,1.4298863635131906e-12,True,True,real_axis_fd
1.5,0.1875,5,10.366345831062734,-0.762100809808924,False,True,real_axis_fd
1.5,0.1875,6,10.366345831070259,0.762100809810807,False,True,real_axis_fd
1.5,0.1875,7,13.231943615699882,-1.5197734939816216,False,False,real_axis_fd
1.5,0.1875,8,13.231943615701043,1.51977349397896,False,False,real_axis_fd
1.5,0.1875,9,16.00936727770119,2.2463040535700416,False,False,real_axis_fd
1.5,0.1875,10,16.009367277702516,-2.2463040535721195,False,False,real_axis_fd
1.5,0.1875,11,18.730934296791865,2.9587106670196324,False,False,real_axis_fd
0.0,0.3125,0,-0.44098897966447836,-3.7223385209121085e-15,True,False,real_axis_fd
0.0,0.3125,1,0.6770211126727457,-3.128247337791554e-17,True,True,real_axis_fd
0.0,0.3125,2,1.7950073079586355,2.3968161897664786e-16,True,True,real_axis_fd
0.0,0.3125,3,2.9129696054269165,2.947193156468023e-16,True,True,real_axis_fd
0.0,0.3125,4,4.030908004311386,4.5934850056616686e-17,True,True,real_axis_fd
0.0,0.3125,5,5.14882250384542,-1.6149425509928967e-16,True,True,real_axis_fd
0.0,0.3125,6,6.266713103262694,-4.971204405473639e-16,True,True,real_axis_fd
0.0,0.3125,7,7.384579801796536,1.9236230445421177e-17,True,True,real_axis_fd
0.0,0.3125,8,8.50242259868039,5.032273076109547e-17,True,True,real_axis_fd
0.0,0.3125,9,9.620241493147283,3.5214606951562574e-17,True,True,real_axis_fd
0.0,0.3125,10,10.73803648443055,2.1454184109423381e-16,True,True,real_axis_fd
0.0,0.3125,11,11.855807571763318,-2.5749925420605724e-17,True,True,real_axis_fd
0.02,0.3125,0,-0.42659805796262784,3.665055555992796e-14,True,False,real_axis_fd
0.02,0.3125,1,0.6709600178091795,-3.370036714518475e-14,True,True,real_axis_fd
0.02,0.3125,2,1.7892061901109813,-2.664428767338703e-14,True,True,real_axis_fd
0.02,0.3125,3,2.9003111603700136,1.9314010970713598e-14,True,True,real_axis_fd
0.02,0.3125,4,4.018329653582253,2.0414744014286766e-16,True,True,real_axis_fd
0.02,0.3125,5,5.132138559477885,-7.40334601209072e-15,True,True,real_axis_fd
0.02,0.3125,6,6.250061367897425,1.0599052558234495e-14,True,True,real_axis_fd
0.02,0.3125,7,7.365000921110385,-3.0755387817535468e-15,True,True,real_axis_fd
0.02,0.3125,8,8.482856154569824,-1.227262621417894e-14,True,True,real_axis_fd
0.02,0.3125,9,9.598401904116827,-1.801078662854294e-14,True,True,real_axis_fd
0.02,0.3125,10,10.71619936932985,8.739416247093171e-15,True,True,real_axis_fd
0.02,0.3125,11,11.8321130979013,-4.393913802695043e-15,True,True,real_axis_fd
0.04,0.3125,0,-0.41080082498788695,-6.298100526945009e-13,True,False,real_axis_fd
0.04,0.3125,1,0.6651212213194104,-4.875420618658004e-14,True,True,real_axis_fd
0.04,0.3125,2,1.7843148072132582,7.717398767023677e-14,True,True,real_axis_fd
0.04,0.3125,3,2.8880420264137348,1.0963637631772692e-13,True,True,real_axis_fd
0.04,0.3125,4,4.006407030571244,-5.009010619331774e-16,True,True,real_axis_fd
0.04,0.3125,5,5.115800576716231,-1.5709999475057257e-13,True,True,real_axis_fd
0.04,0.3125,6,6.233902636946388,-3.4016351720010764e-14,True,True,real_axis_fd
0.04,0.3125,7,7.345695350580485,-9.616782467426902e-14,True,True,real_axis_fd
0.04,0.3125,8,8.463657388997511,-1.223972513879187e-15,True,True,real_axis_fd
0.04,0.3125,9,9.57675970472618,1.6287431964536089e-15,True,True,real_axis_fd
0.04,0.3125,10,10.694625501417967,-5.631297491867869e-14,True,True,real_axis_fd
0.04,0.3125,11,11.808542692218023,7.785222080056788e-15,True,True,real_axis_fd
0.06,0.3125,0,-0.3935008764696226,4.41196170355724e-13,True,False,real_axis_fd
0.06,0.3125,1,0.659474360336199,1.0410405246911041e-13,True,True,real_axis_fd
0.06,0.3125,2,1.7804141426571194,2.9552962870337963e-13,True,True,real_axis_fd
0.06,0.3125,3,2.8761814030990793,6.623363070998852e-13,True,True,real_axis_fd
0.06,0.3125,4,3.995211034515308,1.4903142957509843e-15,True,True,real_axis_fd
0.06,0.3125,5,5.0998425629170985,-1.557561347999643e-14,True,True,real_axis_fd
0.06,0.3125,6,6.218304633714389,3.738179362921492e-13,True,True,real_axis_fd
0.06,0.3125,7,7.326704193416619,4.3176998943427423e-14,True,True,real_axis_fd
0.06,0.3125,8,8.44489253640631,-4.19272929144698e-13,True,True,real_axis_fd
0.06,0.3125,9,9.555360028367762,-1.3354743598705205e-14,True,True,real_axis_fd
0.06,0.3125,10,10.673380116089062,1.9073026736710486e-13,True,True,real_axis_fd
0.06,0.3125,11,11.785143943228295,1.0703853316317815e-13,True,True,real_axis_fd
0.08,0.3125,0,-0.3745903100003565,-3.886958651388579e-13,True,False,real_axis_fd
0.08,0.3125,1,0.6539791960846082,-7.580250044855854e-14,True,True,real_axis_fd
0.08,0.3125,2,1.7775934251229866,1.715264996918049e-13,True,True,real_axis_fd
0.08,0.3125,3,2.8647463910717943,1.1924202849520077e-13,True,True,real_axis_fd
0.08,0.3125,4,3.98481934731732,-9.39210284521399e-16,True,True,real_axis_fd
0.08,0.3125,5,5.084298484529512,1.6299710178311307e-13,True,True,real_axis_fd
0.08,0.3125,6,6.203341369746527,-7.674258197932852e-15,True,True,real_axis_fd
0.08,0.3125,7,7.308069621668862,1.8970645490122646e-13,True,True,real_axis_fd
0.08,0.3125,8,8.426633961735355,1.069289271258515e-13,True,True,real_axis_fd
0.08,0.3125,9,9.534249837919663,-2.2083534943755492e-14,True,True,real_axis_fd
0.08,0.3125,10,10.65253455753135,7.42316077741035e-14,True,True,real_axis_fd
0.08,0.3125,11,11.761966850161116,-6.086665298812903e-14,True,True,real_axis_fd
0.1,0.3125,0,-0.35394782805897496,-1.5002995028277684e-13,True,False,real_axis_fd
0.1,0.3125,1,0.6485833630449136,4.180956533738877e-15,True,True,real_axis_fd
0.1,0.3125,2,1.7759509487899967,5.1245513096157773e-14,True,True,real_axis_fd
0.1,0.3125,3,2.853751344018261,4.791743909236327e-13,True,True,real_axis_fd
0.1,0.3125,4,3.975317162682891,3.602330190822791e-15,True,True,real_axis_fd
0.1,0.3125,5,5.069201874546659,1.1161661462381603e-13,True,True,real_axis_fd
0.1,0.3125,6,6.189093820140405,1.280924637945961e-13,True,True,real_axis_fd
0.1,0.3125,7,7.289834605370776,3.1742022949146815e-14,True,True,real_axis_fd
0.1,0.3125,8,8.408960807429839,1.6022492922731012e-13,True,True,real_axis_fd
0.1,0.3125,9,9.51347773620654,-5.03056172836373e-14,True,True,real_axis_fd
0.1,0.3125,10,10.632166910961967,-4.476511290850785e-14,True,True,real_axis_fd
0.1,0.3125,11,11.739063696060189,3.847388586183188e-15,True,True,real_axis_fd
0.12,0.3125,0,-0.33143616000592235,1.2542099342812794e-13,True,False,real_axis_fd
0.12,0.3125,1,0.6432194326390461,8.799742138697721e-14,True,True,real_axis_fd
0.12,0.3125,2,1.7755950096019881,5.756425785974095e-14,True,True,real_axis_fd
0.12,0.3125,3,2.8432070676834056,-4.3511389448102766e-13,True,True,real_axis_fd
0.12,0.3125,4,3.966798035991478,4.201733591969175e-15,True,True,real_axis_fd
0.12,0.3125,5,5.054585325901045,-1.624088604073377e-13,True,True,real_axis_fd
0.12,0.3125,6,6.175650718821254,1.6435556460308884e-13,True,True,real_axis_fd
0.12,0.3125,7,7.272042541513047,-2.179783665093071e-13,True,True,real_axis_fd
0.12,0.3125,8,8.391959758557569,3.6245787610462326e-13,True,True,real_axis_fd
0.12,0.3125,9,9.49309368504495,3.0040584597964694e-14,True,True,real_axis_fd
0.12,0.3125,10,10.612362751057098,-3.578283524110287e-13,True,True,real_axis_fd
0.12,0.3125,11,11.716488836240568,4.936480741903916e-14,True,True,real_axis_fd
0.14,0.3125,0,-0.30689851155277914,-2.2707236943181555e-13,True,False,real_axis_fd
0.14,0.3125,1,0.6378010060596111,1.9274280237085798e-14,True,True,real_axis_fd
0.14,0.3125,2,1.7766449730857476,-1.0483036870981355e-13,True,True,real_axis_fd
0.14,0.3125,3,2.8331198341624555,-2.952199981554361e-13,True,True,real_axis_fd
0.14,0.3125,4,3.959364873241002,2.5313103082367496e-15,True,True,real_axis_fd
0.14,0.3125,5,5.040479845844563,-1.6989429204365337e-13,True,True,real_axis_fd
0.14,0.3125,6,6.163109495796055,-3.995150176986565e-14,True,True,real_axis_fd
0.14,0.3125,7,7.254736757889724,-4.837095376213669e-14,True,True,real_axis_fd
0.14,0.3125,8,8.375725950235203,-2.777672536076092e-13,True,True,real_axis_fd
0.14,0.3125,9,9.473148607480969,-8.719044339384573e-15,True,True,real_axis_fd
0.14,0.3125,10,10.593216032149272,2.598954357370866e-13,True,True,real_axis_fd
0.14,0.3125,11,11.694298376393643,-4.2651469050982945e-14,True,True,real_axis_fd
0.16,0.3125,0,-0.28015357906253247,-2.3058417973993716e-13,True,False,real_axis_fd
0.16,0.3125,1,0.6322173829830287,-1.5196215457943744e-13,True,True,real_axis_fd
0.16,0.3125,2,1.779232495854962,2.228257225770074e-14,True,True,real_axis_fd
0.16,0.3125,3,2.8234901705664632,-7.77059526642664e-14,True,True,real_axis_fd
0.16,0.3125,4,3.9531310813103504,7.932942622707384e-15,True,True,real_axis_fd
0.16,0.3125,5,5.026914040333556,-2.3722299742744354e-13,True,True,real_axis_fd
0.16,0.3125,6,6.15157738347753,1.4794132752391584e-13,True,True,real_axis_fd
0.16,0.3125,7,7.237959860420795,-1.0292684441343049e-13,True,True,real_axis_fd
0.16,0.3125,8,8.360364047727526,3.9854348236100073e-13,True,True,real_axis_fd
0.16,0.3125,9,9.453693840732626,-6.927949553273721e-14,True,True,real_axis_fd
0.16,0.3125,10,10.574830152777917,-2.406353062082056e-13,True,True,real_axis_fd
