model,parameter,phi_rad,bunched_probability,split_probability
purity,0.0,-1.4660765716752366,0.49999999999999956,0.49999999999999967
purity,0.0,-1.4486232791552935,0.49999999999999956,0.49999999999999967
purity,0.0,-1.4311699866353502,0.49999999999999956,0.49999999999999967
purity,0.0,-1.413716694115407,0.49999999999999956,0.49999999999999967
purity,0.0,-1.3962634015954636,0.49999999999999956,0.49999999999999967
purity,0.0,-1.3788101090755203,0.49999999999999956,0.49999999999999967
purity,0.0,-1.361356816555577,0.49999999999999956,0.49999999999999967
purity,0.0,-1.3439035240356336,0.49999999999999956,0.49999999999999967
purity,0.0,-1.3264502315156903,0.49999999999999956,0.49999999999999967
purity,0.0,-1.308996938995747,0.49999999999999956,0.49999999999999967
purity,0.0,-1.2915436464758039,0.49999999999999956,0.49999999999999967
purity,0.0,-1.2740903539558606,0.49999999999999956,0.49999999999999967
purity,0.0,-1.2566370614359172,0.49999999999999956,0.49999999999999967
purity,0.0,-1.239183768915974,0.49999999999999956,0.49999999999999967
purity,0.0,-1.2217304763960306,0.49999999999999956,0.49999999999999967
purity,0.0,-1.2042771838760873,0.49999999999999956,0.49999999999999967
purity,0.0,-1.186823891356144,0.49999999999999956,0.49999999999999967
purity,0.0,-1.1693705988362006,0.49999999999999956,0.49999999999999967
purity,0.0,-1.1519173063162573,0.49999999999999956,0.49999999999999967
purity,0.0,-1.1344640137963142,0.49999999999999956,0.49999999999999967
purity,0.0,-1.1170107212763707,0.49999999999999956,0.49999999999999967
purity,0.0,-1.0995574287564276,0.49999999999999956,0.49999999999999967
purity,0.0,-1.082104136236484,0.49999999999999956,0.49999999999999967
purity,0.0,-1.064650843716541,0.49999999999999956,0.49999999999999967
purity,0.0,-1.0471975511965979,0.49999999999999956,0.49999999999999967
purity,0.0,-1.0297442586766543,0.49999999999999956,0.49999999999999967
purity,0.0,-1.0122909661567112,0.49999999999999956,0.49999999999999967
purity,0.0,-0.9948376736367677,0.49999999999999956,0.49999999999999967
purity,0.0,-0.9773843811168246,0.49999999999999956,0.49999999999999967
purity,0.0,-0.959931088596881,0.49999999999999956,0.49999999999999967
purity,0.0,-0.9424777960769379,0.49999999999999956,0.49999999999999967
purity,0.0,-0.9250245035569944,0.49999999999999956,0.49999999999999967
purity,0.0,-0.9075712110370513,0.49999999999999956,0.49999999999999967
purity,0.0,-0.8901179185171082,0.49999999999999956,0.49999999999999967
purity,0.0,-0.8726646259971647,0.49999999999999956,0.49999999999999967
purity,0.0,-0.8552113334772216,0.49999999999999956,0.49999999999999967
purity,0.0,-0.837758040957278,0.49999999999999956,0.49999999999999967
purity,0.0,-0.8203047484373349,0.49999999999999956,0.49999999999999967
purity,0.0,-0.8028514559173914,0.49999999999999956,0.49999999999999967
purity,0.0,-0.7853981633974483,0.49999999999999956,0.49999999999999967
purity,0.0,-0.7679448708775047,0.49999999999999956,0.49999999999999967
purity,0.0,-0.7504915783575616,0.49999999999999956,0.49999999999999967
purity,0.0,-0.7330382858376185,0.49999999999999956,0.49999999999999967
purity,0.0,-0.715584993317675,0.49999999999999956,0.49999999999999967
purity,0.0,-0.6981317007977319,0.49999999999999956,0.49999999999999967
purity,0.0,-0.6806784082777884,0.49999999999999956,0.49999999999999967
purity,0.0,-0.6632251157578453,0.49999999999999956,0.49999999999999967
purity,0.0,-0.6457718232379017,0.49999999999999956,0.49999999999999967
purity,0.0,-0.6283185307179586,0.49999999999999956,0.49999999999999967
purity,0.0,-0.6108652381980151,0.49999999999999956,0.49999999999999967
purity,0.0,-0.593411945678072,0.49999999999999956,0.49999999999999967
purity,0.0,-0.5759586531581289,0.49999999999999956,0.49999999999999967
purity,0.0,-0.5585053606381853,0.49999999999999956,0.49999999999999967
purity,0.0,-0.5410520681182422,0.49999999999999956,0.49999999999999967
purity,0.0,-0.5235987755982987,0.49999999999999956,0.49999999999999967
purity,0.0,-0.5061454830783556,0.49999999999999956,0.49999999999999967
purity,0.0,-0.48869219055841207,0.49999999999999956,0.49999999999999967
purity,0.0,-0.47123889803846897,0.49999999999999956,0.49999999999999967
purity,0.0,-0.4537856055185254,0.49999999999999956,0.49999999999999967
purity,0.0,-0.43633231299858233,0.49999999999999956,0.49999999999999967
purity,0.0,-0.41887902047863923,0.49999999999999956,0.49999999999999967
purity,0.0,-0.4014257279586957,0.49999999999999956,0.49999999999999967
purity,0.0,-0.3839724354387526,0.49999999999999956,0.49999999999999967
purity,0.0,-0.36651914291880905,0.49999999999999956,0.49999999999999967
purity,0.0,-0.34906585039886595,0.49999999999999956,0.49999999999999967
purity,0.0,-0.3316125578789224,0.49999999999999956,0.49999999999999967
purity,0.0,-0.3141592653589793,0.49999999999999956,0.49999999999999967
purity,0.0,-0.29670597283903577,0.49999999999999956,0.49999999999999967
purity,0.0,-0.27925268031909267,0.49999999999999956,0.49999999999999967
purity,0.0,-0.2617993877991496,0.49999999999999956,0.49999999999999967
purity,0.0,-0.24434609527920603,0.49999999999999956,0.49999999999999967
purity,0.0,-0.22689280275926293,0.49999999999999956,0.49999999999999967
purity,0.0,-0.2094395102393194,0.49999999999999956,0.49999999999999967
purity,0.0,-0.1919862177193763,0.49999999999999956,0.49999999999999967
purity,0.0,-0.17453292519943275,0.49999999999999956,0.49999999999999967
purity,0.0,-0.15707963267948966,0.49999999999999956,0.49999999999999967
purity,0.0,-0.13962634015954611,0.49999999999999956,0.49999999999999967
purity,0.0,-0.12217304763960302,0.49999999999999956,0.49999999999999967
purity,0.0,-0.10471975511965992,0.49999999999999956,0.49999999999999967
purity,0.0,-0.08726646259971638,0.49999999999999956,0.49999999999999967
purity,0.0,-0.06981317007977328,0.49999999999999956,0.49999999999999967
purity,0.0,-0.05235987755982974,0.49999999999999956,0.49999999999999967
purity,0.0,-0.03490658503988664,0.49999999999999956,0.49999999999999967
purity,0.0,-0.017453292519943098,0.49999999999999956,0.49999999999999967
purity,0.0,0.0,0.49999999999999956,0.49999999999999967
purity,0.0,0.017453292519943542,0.49999999999999956,0.49999999999999967
purity,0.0,0.03490658503988664,0.49999999999999956,0.49999999999999967
purity,0.0,0.05235987755982974,0.49999999999999956,0.49999999999999967
purity,0.0,0.06981317007977328,0.49999999999999956,0.49999999999999967
purity,0.0,0.08726646259971638,0.49999999999999956,0.49999999999999967
purity,0.0,0.10471975511965992,0.49999999999999956,0.49999999999999967
purity,0.0,0.12217304763960302,0.49999999999999956,0.49999999999999967
purity,0.0,0.13962634015954656,0.49999999999999956,0.49999999999999967
purity,0.0,0.15707963267948966,0.49999999999999956,0.49999999999999967
purity,0.0,0.1745329251994332,0.49999999999999956,0.49999999999999967
purity,0.0,0.1919862177193763,0.49999999999999956,0.49999999999999967
purity,0.0,0.20943951023931984,0.49999999999999956,0.49999999999999967
purity,0.0,0.22689280275926293,0.49999999999999956,0.49999999999999967
purity,0.0,0.24434609527920603,0.49999999999999956,0.49999999999999967
purity,0.0,0.2617993877991496,0.49999999999999956,0.49999999999999967
purity,0.0,0.27925268031909267,0.49999999999999956,0.49999999999999967
purity,0.0,0.2967059728390362,0.49999999999999956,0.49999999999999967
purity,0.0,0.3141592653589793,0.49999999999999956,0.49999999999999967
purity,0.0,0.33161255787892285,0.49999999999999956,0.49999999999999967
purity,0.0,0.34906585039886595,0.49999999999999956,0.49999999999999967
purity,0.0,0.3665191429188095,0.49999999999999956,0.49999999999999967
purity,0.0,0.3839724354387526,0.49999999999999956,0.49999999999999967
purity,0.0,0.4014257279586957,0.49999999999999956,0.49999999999999967
purity,0.0,0.41887902047863923,0.49999999999999956,0.49999999999999967
purity,0.0,0.43633231299858233,0.49999999999999956,0.49999999999999967
purity,0.0,0.45378560551852587,0.49999999999999956,0.49999999999999967
purity,0.0,0.47123889803846897,0.49999999999999956,0.49999999999999967
purity,0.0,0.4886921905584125,0.49999999999999956,0.49999999999999967
purity,0.0,0.5061454830783556,0.49999999999999956,0.49999999999999967
purity,0.0,0.5235987755982991,0.49999999999999956,0.49999999999999967
purity,0.0,0.5410520681182422,0.49999999999999956,0.49999999999999967
purity,0.0,0.5585053606381853,0.49999999999999956,0.49999999999999967
purity,0.0,0.5759586531581289,0.49999999999999956,0.49999999999999967
purity,0.0,0.593411945678072,0.49999999999999956,0.49999999999999967
purity,0.0,0.6108652381980155,0.49999999999999956,0.49999999999999967
purity,0.0,0.6283185307179586,0.49999999999999956,0.49999999999999967
purity,0.0,0.6457718232379022,0.49999999999999956,0.49999999999999967
purity,0.0,0.6632251157578453,0.49999999999999956,0.49999999999999967
purity,0.0,0.6806784082777888,0.49999999999999956,0.49999999999999967
purity,0.0,0.6981317007977319,0.49999999999999956,0.49999999999999967
purity,0.0,0.715584993317675,0.49999999999999956,0.49999999999999967
purity,0.0,0.7330382858376185,0.49999999999999956,0.49999999999999967
purity,0.0,0.7504915783575616,0.49999999999999956,0.49999999999999967
purity,0.0,0.7679448708775052,0.49999999999999956,0.49999999999999967
purity,0.0,0.7853981633974483,0.49999999999999956,0.49999999999999967
purity,0.0,0.8028514559173918,0.49999999999999956,0.49999999999999967
purity,0.0,0.8203047484373349,0.49999999999999956,0.49999999999999967
purity,0.0,0.8377580409572785,0.49999999999999956,0.49999999999999967
purity,0.0,0.8552113334772216,0.49999999999999956,0.49999999999999967
purity,0.0,0.8726646259971647,0.49999999999999956,0.49999999999999967
purity,0.0,0.8901179185171078,0.49999999999999956,0.49999999999999967
purity,0.0,0.9075712110370517,0.49999999999999956,0.49999999999999967
purity,0.0,0.9250245035569948,0.49999999999999956,0.49999999999999967
purity,0.0,0.9424777960769379,0.49999999999999956,0.49999999999999967
purity,0.0,0.959931088596881,0.49999999999999956,0.49999999999999967
purity,0.0,0.977384381116825,0.49999999999999956,0.49999999999999967
purity,0.0,0.9948376736367681,0.49999999999999956,0.49999999999999967
purity,0.0,1.0122909661567112,0.49999999999999956,0.49999999999999967
purity,0.0,1.0297442586766543,0.49999999999999956,0.49999999999999967
purity,0.0,1.0471975511965974,0.49999999999999956,0.49999999999999967
purity,0.0,1.0646508437165414,0.49999999999999956,0.49999999999999967
purity,0.0,1.0821041362364845,0.49999999999999956,0.49999999999999967
purity,0.0,1.0995574287564276,0.49999999999999956,0.49999999999999967
purity,0.0,1.1170107212763707,0.49999999999999956,0.49999999999999967
purity,0.0,1.1344640137963147,0.49999999999999956,0.49999999999999967
purity,0.0,1.1519173063162578,0.49999999999999956,0.49999999999999967
purity,0.0,1.1693705988362009,0.49999999999999956,0.49999999999999967
purity,0.0,1.186823891356144,0.49999999999999956,0.49999999999999967
purity,0.0,1.204277183876087,0.49999999999999956,0.49999999999999967
purity,0.0,1.221730476396031,0.49999999999999956,0.49999999999999967
purity,0.0,1.2391837689159741,0.49999999999999956,0.49999999999999967
purity,0.0,1.2566370614359172,0.49999999999999956,0.49999999999999967
purity,0.0,1.2740903539558603,0.49999999999999956,0.49999999999999967
purity,0.0,1.2915436464758043,0.49999999999999956,0.49999999999999967
purity,0.0,1.3089969389957474,0.49999999999999956,0.49999999999999967
purity,0.0,1.3264502315156905,0.49999999999999956,0.49999999999999967
purity,0.0,1.3439035240356336,0.49999999999999956,0.49999999999999967
purity,0.0,1.3613568165555767,0.49999999999999956,0.49999999999999967
purity,0.0,1.3788101090755207,0.49999999999999956,0.49999999999999967
purity,0.0,1.3962634015954638,0.49999999999999956,0.49999999999999967
purity,0.0,1.413716694115407,0.49999999999999956,0.49999999999999967
purity,0.0,1.43116998663535,0.49999999999999956,0.49999999999999967
purity,0.0,1.448623279155294,0.49999999999999956,0.49999999999999967
purity,0.0,1.466076571675237,0.49999999999999956,0.49999999999999967
purity,0.0,1.4835298641951802,0.49999999999999956,0.49999999999999967
purity,0.0,1.5009831567151233,0.49999999999999956,0.49999999999999967
purity,0.0,1.5184364492350664,0.49999999999999956,0.49999999999999967
purity,0.0,1.5358897417550104,0.49999999999999956,0.49999999999999967
purity,0.0,1.5533430342749535,0.49999999999999956,0.49999999999999967
purity,0.0,1.5707963267948966,0.49999999999999956,0.49999999999999967
purity,0.0,1.5882496193148397,0.49999999999999956,0.49999999999999967
purity,0.0,1.6057029118347836,0.49999999999999956,0.49999999999999967
purity,0.0,1.6231562043547267,0.49999999999999956,0.49999999999999967
purity,0.0,1.6406094968746698,0.49999999999999956,0.49999999999999967
purity,0.0,1.658062789394613,0.49999999999999956,0.49999999999999967
purity,0.0,1.675516081914556,0.49999999999999956,0.49999999999999967
purity,0.0,1.6929693744345,0.49999999999999956,0.49999999999999967
purity,0.0,1.7104226669544431,0.49999999999999956,0.49999999999999967
purity,0.0,1.7278759594743862,0.49999999999999956,0.49999999999999967
purity,0.0,1.7453292519943293,0.49999999999999956,0.49999999999999967
purity,0.0,1.7627825445142733,0.49999999999999956,0.49999999999999967
purity,0.0,1.7802358370342164,0.49999999999999956,0.49999999999999967
purity,0.0,1.7976891295541595,0.49999999999999956,0.49999999999999967
purity,0.0,1.8151424220741026,0.49999999999999956,0.49999999999999967
purity,0.0,1.8325957145940457,0.49999999999999956,0.49999999999999967
purity,0.0,1.8500490071139897,0.49999999999999956,0.49999999999999967
purity,0.0,1.8675022996339328,0.49999999999999956,0.49999999999999967
purity,0.0,1.8849555921538759,0.49999999999999956,0.49999999999999967
purity,0.0,1.902408884673819,0.49999999999999956,0.49999999999999967
purity,0.0,1.919862177193763,0.49999999999999956,0.49999999999999967
purity,0.0,1.937315469713706,0.49999999999999956,0.49999999999999967
purity,0.0,1.9547687622336491,0.49999999999999956,0.49999999999999967
purity,0.0,1.9722220547535922,0.49999999999999956,0.49999999999999967
purity,0.0,1.9896753472735353,0.49999999999999956,0.49999999999999967
purity,0.0,2.0071286397934793,0.49999999999999956,0.49999999999999967
purity,0.0,2.0245819323134224,0.49999999999999956,0.49999999999999967
purity,0.0,2.0420352248333655,0.49999999999999956,0.49999999999999967
purity,0.0,2.0594885173533086,0.49999999999999956,0.49999999999999967
purity,0.0,2.0769418098732526,0.49999999999999956,0.49999999999999967
purity,0.0,2.0943951023931957,0.49999999999999956,0.49999999999999967
purity,0.0,2.111848394913139,0.49999999999999956,0.49999999999999967
purity,0.0,2.129301687433082,0.49999999999999956,0.49999999999999967
purity,0.0,2.146754979953025,0.49999999999999956,0.49999999999999967
purity,0.0,2.164208272472969,0.49999999999999956,0.49999999999999967
purity,0.0,2.181661564992912,0.49999999999999956,0.49999999999999967
purity,0.0,2.199114857512855,0.49999999999999956,0.49999999999999967
purity,0.0,2.2165681500327983,0.49999999999999956,0.49999999999999967
purity,0.0,2.2340214425527423,0.49999999999999956,0.49999999999999967
purity,0.0,2.2514747350726854,0.49999999999999956,0.49999999999999967
purity,0.0,2.2689280275926285,0.49999999999999956,0.49999999999999967
purity,0.0,2.2863813201125716,0.49999999999999956,0.49999999999999967
purity,0.0,2.3038346126325147,0.49999999999999956,0.49999999999999967
purity,0.0,2.3212879051524586,0.49999999999999956,0.49999999999999967
purity,0.0,2.3387411976724017,0.49999999999999956,0.49999999999999967
purity,0.0,2.356194490192345,0.49999999999999956,0.49999999999999967
purity,0.0,2.373647782712288,0.49999999999999956,0.49999999999999967
purity,0.0,2.391101075232232,0.49999999999999956,0.49999999999999967
purity,0.0,2.408554367752175,0.49999999999999956,0.49999999999999967
purity,0.0,2.426007660272118,0.49999999999999956,0.49999999999999967
purity,0.0,2.443460952792061,0.49999999999999956,0.49999999999999967
purity,0.0,2.4609142453120043,0.49999999999999956,0.49999999999999967
purity,0.0,2.4783675378319483,0.49999999999999956,0.49999999999999967
purity,0.0,2.4958208303518914,0.49999999999999956,0.49999999999999967
purity,0.0,2.5132741228718345,0.49999999999999956,0.49999999999999967
purity,0.0,2.5307274153917776,0.49999999999999956,0.49999999999999967
purity,0.0,2.5481807079117216,0.49999999999999956,0.49999999999999967
purity,0.0,2.5656340004316647,0.49999999999999956,0.49999999999999967
purity,0.0,2.5830872929516078,0.49999999999999956,0.49999999999999967
purity,0.0,2.600540585471551,0.49999999999999956,0.49999999999999967
purity,0.0,2.617993877991494,0.49999999999999956,0.49999999999999967
purity,0.0,2.635447170511438,0.49999999999999956,0.49999999999999967
purity,0.0,2.652900463031381,0.49999999999999956,0.49999999999999967
purity,0.0,2.670353755551324,0.49999999999999956,0.49999999999999967
purity,0.0,2.6878070480712672,0.49999999999999956,0.49999999999999967
purity,0.0,2.7052603405912112,0.49999999999999956,0.49999999999999967
purity,0.0,2.7227136331111543,0.49999999999999956,0.49999999999999967
purity,0.0,2.7401669256310974,0.49999999999999956,0.49999999999999967
purity,0.0,2.7576202181510405,0.49999999999999956,0.49999999999999967
purity,0.0,2.7750735106709836,0.49999999999999956,0.49999999999999967
purity,0.0,2.7925268031909276,0.49999999999999956,0.49999999999999967
purity,0.0,2.8099800957108707,0.49999999999999956,0.49999999999999967
purity,0.0,2.827433388230814,0.49999999999999956,0.49999999999999967
purity,0.0,2.844886680750757,0.49999999999999956,0.49999999999999967
purity,0.0,2.862339973270701,0.49999999999999956,0.49999999999999967
purity,0.0,2.879793265790644,0.49999999999999956,0.49999999999999967
purity,0.0,2.897246558310587,0.49999999999999956,0.49999999999999967
purity,0.0,2.91469985083053,0.49999999999999956,0.49999999999999967
purity,0.0,2.9321531433504733,0.49999999999999956,0.49999999999999967
purity,0.0,2.9496064358704173,0.49999999999999956,0.49999999999999967
purity,0.0,2.9670597283903604,0.49999999999999956,0.49999999999999967
purity,0.0,2.9845130209103035,0.49999999999999956,0.49999999999999967
purity,0.0,3.0019663134302466,0.49999999999999956,0.49999999999999967
purity,0.0,3.0194196059501905,0.49999999999999956,0.49999999999999967
purity,0.0,3.0368728984701336,0.49999999999999956,0.49999999999999967
purity,0.0,3.0543261909900767,0.49999999999999956,0.49999999999999967
purity,0.0,3.07177948351002,0.49999999999999956,0.49999999999999967
purity,0.0,3.089232776029963,0.49999999999999956,0.49999999999999967
purity,0.0,3.106686068549907,0.49999999999999956,0.49999999999999967
purity,0.0,3.12413936106985,0.49999999999999956,0.49999999999999967
purity,0.0,3.141592653589793,0.49999999999999956,0.49999999999999967
purity,0.25,-3.141592653589793,0.6249999999999994,0.3749999999999997
purity,0.25,-3.12413936106985,0.6249238533773864,0.3750761466226128
purity,0.25,-3.1066860685499065,0.6246955062824775,0.3753044937175217
purity,0.25,-3.0892327760299634,0.6243152369210336,0.3756847630789656
purity,0.25,-3.07177948351002,0.6237835085926957,0.37621649140730345
purity,0.25,-3.0543261909900767,0.6231009691265255,0.37689903087347376
purity,0.25,-3.036872898470133,0.6222684500917252,0.3777315499082741
purity,0.25,-3.01941960595019,0.621286965784499,0.3787130342155002
purity,0.25,-3.0019663134302466,0.6201577119922893,0.3798422880077099
purity,0.25,-2.9845130209103035,0.6188820645368937,0.3811179354631056
purity,0.25,-2.9670597283903604,0.6174615775982379,0.38253842240176117
purity,0.25,-2.949606435870417,0.6158979818208479,0.38410201817915135
purity,0.25,-2.9321531433504737,0.6141931822053246,0.38580681779467463
purity,0.25,-2.91469985083053,0.6123492557873953,0.3876507442126039
purity,0.25,-2.897246558310587,0.6103684491073653,0.3896315508926339
purity,0.25,-2.8797932657906435,0.6082531754730542,0.3917468245269449
purity,0.25,-2.8623399732707004,0.6060060120195527,0.3939939879804465
purity,0.25,-2.844886680750757,0.6036296965693796,0.3963703034306196
purity,0.25,-2.827433388230814,0.6011271242968679,0.39887287570313135
purity,0.25,-2.8099800957108707,0.5985013442008398,0.4014986557991595
purity,0.25,-2.792526803190927,0.5957555553898717,0.40424444461012754
purity,0.25,-2.775073510670984,0.5928931031846738,0.40710689681532547
purity,0.25,-2.7576202181510405,0.5899174750423308,0.4100825249576684
purity,0.25,-2.7401669256310974,0.5868322963073741,0.41316770369262507
purity,0.25,-2.722713633111154,0.5836413257948567,0.4163586742051425
purity,0.25,-2.705260340591211,0.5803484512108169,0.4196515487891823
purity,0.25,-2.6878070480712672,0.5769576844157067,0.4230423155842925
purity,0.25,-2.670353755551324,0.5734731565365586,0.4265268434634406
purity,0.25,-2.652900463031381,0.5698991129338429,0.43010088706615635
purity,0.25,-2.6354471705114375,0.56623990802915,0.43376009197084914
purity,0.25,-2.6179938779914944,0.5624999999999994,0.4374999999999997
purity,0.25,-2.600540585471551,0.5586839453482357,0.4413160546517634
purity,0.25,-2.5830872929516078,0.5547963933486342,0.44520360665136505
purity,0.25,-2.5656340004316642,0.5508420803844745,0.44915791961552476
purity,0.25,-2.548180707911721,0.5468258241769884,0.4531741758230107
purity,0.25,-2.5307274153917776,0.542752517915708,0.45724748208429117
purity,0.25,-2.5132741228718345,0.5386271242968679,0.4613728757031313
purity,0.25,-2.4958208303518914,0.5344546694771244,0.4655453305228748
purity,0.25,-2.478367537831948,0.5302402369499579,0.46975976305004125
purity,0.25,-2.4609142453120048,0.5259889613522194,0.47401103864777977
purity,0.25,-2.443460952792061,0.5217060222083657,0.47829397779163346
purity,0.25,-2.426007660272118,0.5173966376200076,0.48260336237999146
purity,0.25,-2.4085543677521746,0.5130660579084562,0.4869339420915431
purity,0.25,-2.3911010752322315,0.5087195592180151,0.4912804407819841
purity,0.25,-2.373647782712288,0.504362437087812,0.49563756291218714
purity,0.25,-2.356194490192345,0.49999999999999956,0.49999999999999967
purity,0.25,-2.3387411976724017,0.49563756291218697,0.5043624370878123
purity,0.25,-2.321287905152458,0.49128044078198385,0.5087195592180154
purity,0.25,-2.3038346126325147,0.4869339420915428,0.5130660579084564
purity,0.25,-2.2863813201125716,0.48260336237999135,0.5173966376200079
purity,0.25,-2.2689280275926285,0.4782939777916333,0.5217060222083659
purity,0.25,-2.251474735072685,0.4740110386477796,0.5259889613522196
purity,0.25,-2.234021442552742,0.4697597630500411,0.530240236949958
purity,0.25,-2.2165681500327983,0.4655453305228746,0.5344546694771246
purity,0.25,-2.199114857512855,0.4613728757031311,0.5386271242968681
purity,0.25,-2.181661564992912,0.457247482084291,0.5427525179157082
purity,0.25,-2.1642082724729685,0.45317417582301056,0.5468258241769887
purity,0.25,-2.146754979953025,0.44915791961552454,0.5508420803844748
purity,0.25,-2.129301687433082,0.44520360665136494,0.5547963933486343
purity,0.25,-2.111848394913139,0.44131605465176327,0.558683945348236
purity,0.25,-2.0943951023931957,0.43749999999999967,0.5624999999999996
purity,0.25,-2.076941809873252,0.43376009197084897,0.5662399080291503
purity,0.25,-2.0594885173533086,0.43010088706615623,0.569899112933843
purity,0.25,-2.0420352248333655,0.4265268434634405,0.5734731565365588
purity,0.25,-2.0245819323134224,0.4230423155842924,0.5769576844157069
purity,0.25,-2.007128639793479,0.4196515487891822,0.580348451210817
purity,0.25,-1.9896753472735356,0.41635867420514233,0.583641325794857
purity,0.25,-1.9722220547535922,0.41316770369262495,0.5868322963073743
purity,0.25,-1.954768762233649,0.4100825249576682,0.5899174750423309
purity,0.25,-1.9373154697137058,0.40710689681532536,0.5928931031846739
purity,0.25,-1.9198621771937625,0.4042444446101274,0.5957555553898719
purity,0.25,-1.9024088846738192,0.4014986557991594,0.5985013442008398
purity,0.25,-1.8849555921538759,0.39887287570313124,0.601127124296868
purity,0.25,-1.8675022996339325,0.3963703034306194,0.6036296965693798
purity,0.25,-1.8500490071139892,0.3939939879804464,0.6060060120195528
purity,0.25,-1.832595714594046,0.3917468245269448,0.6082531754730545
purity,0.25,-1.8151424220741026,0.3896315508926338,0.6103684491073654
purity,0.25,-1.7976891295541593,0.38765074421260376,0.6123492557873955
purity,0.25,-1.7802358370342162,0.3858068177946745,0.6141931822053247
purity,0.25,-1.7627825445142729,0.38410201817915124,0.615897981820848
purity,0.25,-1.7453292519943295,0.3825384224017611,0.6174615775982382
purity,0.25,-1.7278759594743862,0.38111793546310546,0.6188820645368938
purity,0.25,-1.710422666954443,0.3798422880077098,0.6201577119922894
purity,0.25,-1.6929693744344996,0.37871303421550007,0.6212869657844992
purity,0.25,-1.6755160819145563,0.37773154990827396,0.6222684500917253
purity,0.25,-1.658062789394613,0.37689903087347365,0.6231009691265256
purity,0.25,-1.6406094968746696,0.3762164914073034,0.6237835085926959
purity,0.25,-1.6231562043547265,0.3756847630789655,0.6243152369210337
purity,0.25,-1.6057029118347832,0.3753044937175216,0.6246955062824776
purity,0.25,-1.5882496193148399,0.3750761466226127,0.6249238533773865
purity,0.25,-1.5707963267948966,0.37499999999999967,0.6249999999999996
purity,0.25,-1.5533430342749532,0.3750761466226127,0.6249238533773865
purity,0.25,-1.53588974175501,0.3753044937175216,0.6246955062824776
purity,0.25,-1.5184364492350666,0.3756847630789655,0.6243152369210337
purity,0.25,-1.5009831567151233,0.3762164914073034,0.6237835085926959
purity,0.25,-1.48352986419518,0.37689903087347365,0.6231009691265256
purity,0.25,-1.4660765716752366,0.37773154990827396,0.6222684500917253
purity,0.25,-1.4486232791552935,0.37871303421550007,0.6212869657844992
purity,0.25,-1.4311699866353502,0.3798422880077098,0.6201577119922894
purity,0.25,-1.413716694115407,0.38111793546310546,0.6188820645368938
purity,0.25,-1.3962634015954636,0.3825384224017611,0.6174615775982382
purity,0.25,-1.3788101090755203,0.38410201817915124,0.615897981820848
purity,0.25,-1.361356816555577,0.3858068177946746,0.6141931822053247
purity,0.25,-1.3439035240356336,0.3876507442126038,0.6123492557873954
purity,0.25,-1.3264502315156903,0.3896315508926338,0.6103684491073654
purity,0.25,-1.308996938995747,0.39174682452694487,0.6082531754730544
purity,0.25,-1.2915436464758039,0.3939939879804464,0.6060060120195528
purity,0.25,-1.2740903539558606,0.39637030343061946,0.6036296965693798
purity,0.25,-1.2566370614359172,0.39887287570313124,0.601127124296868
purity,0.25,-1.239183768915974,0.4014986557991594,0.5985013442008398
purity,0.25,-1.2217304763960306,0.40424444461012743,0.5957555553898719
purity,0.25,-1.2042771838760873,0.4071068968153254,0.5928931031846738
purity,0.25,-1.186823891356144,0.4100825249576683,0.5899174750423309
purity,0.25,-1.1693705988362006,0.413167703692625,0.5868322963073742
purity,0.25,-1.1519173063162573,0.4163586742051424,0.5836413257948568
purity,0.25,-1.1344640137963142,0.4196515487891822,0.580348451210817
purity,0.25,-1.1170107212763707,0.4230423155842924,0.5769576844157068
purity,0.25,-1.0995574287564276,0.4265268434634405,0.5734731565365587
purity,0.25,-1.082104136236484,0.43010088706615635,0.5698991129338429
purity,0.25,-1.064650843716541,0.43376009197084897,0.5662399080291503
purity,0.25,-1.0471975511965979,0.43749999999999956,0.5624999999999997
purity,0.25,-1.0297442586766543,0.44131605465176327,0.558683945348236
purity,0.25,-1.0122909661567112,0.44520360665136494,0.5547963933486343
purity,0.25,-0.9948376736367677,0.44915791961552465,0.5508420803844746
purity,0.25,-0.9773843811168246,0.45317417582301056,0.5468258241769887
purity,0.25,-0.959931088596881,0.45724748208429106,0.5427525179157082
purity,0.25,-0.9424777960769379,0.4613728757031312,0.538627124296868
purity,0.25,-0.9250245035569944,0.4655453305228747,0.5344546694771245
purity,0.25,-0.9075712110370513,0.46975976305004113,0.530240236949958
purity,0.25,-0.8901179185171082,0.4740110386477796,0.5259889613522196
purity,0.25,-0.8726646259971647,0.4782939777916333,0.5217060222083659
purity,0.25,-0.8552113334772216,0.48260336237999135,0.5173966376200079
purity,0.25,-0.837758040957278,0.48693394209154295,0.5130660579084563
purity,0.25,-0.8203047484373349,0.4912804407819839,0.5087195592180153
purity,0.25,-0.8028514559173914,0.49563756291218697,0.5043624370878123
purity,0.25,-0.7853981633974483,0.49999999999999956,0.49999999999999967
purity,0.25,-0.7679448708775047,0.5043624370878121,0.49563756291218697
purity,0.25,-0.7504915783575616,0.5087195592180151,0.49128044078198396
purity,0.25,-0.7330382858376185,0.5130660579084562,0.486933942091543
purity,0.25,-0.715584993317675,0.5173966376200076,0.48260336237999146
purity,0.25,-0.6981317007977319,0.5217060222083658,0.4782939777916334
purity,0.25,-0.6806784082777884,0.5259889613522195,0.47401103864777977
purity,0.25,-0.6632251157578453,0.5302402369499579,0.46975976305004125
