series_id,y_m,y_mm,R0
FIG001A_R0,0.0007629999999999998,0.7629999999999998,8.287650088160521e-08
FIG001A_R0,0.0007639999999999999,0.7639999999999999,8.275659830616776e-08
FIG001A_R0,0.0007650000000000001,0.765,8.263141381748158e-08
FIG001A_R0,0.0007659999999999998,0.7659999999999998,8.25009516736457e-08
FIG001A_R0,0.0007669999999999999,0.7669999999999999,8.236521750680398e-08
FIG001A_R0,0.000768,0.768,8.222421832313287e-08
FIG001A_R0,0.0007689999999999997,0.7689999999999997,8.207796250236959e-08
FIG001A_R0,0.0007699999999999999,0.7699999999999998,8.192645979688109e-08
FIG001A_R0,0.000771,0.771,8.176972133027611e-08
FIG001A_R0,0.0007719999999999997,0.7719999999999997,8.1607759595559e-08
FIG001A_R0,0.0007729999999999998,0.7729999999999998,8.144058845282718e-08
FIG001A_R0,0.000774,0.7739999999999999,8.126822312651342e-08
FIG001A_R0,0.0007750000000000001,0.7750000000000001,8.109068020217357e-08
FIG001A_R0,0.0007759999999999998,0.7759999999999998,8.090797762282128e-08
FIG001A_R0,0.0007769999999999999,0.7769999999999999,8.07201346848112e-08
FIG001A_R0,0.000778,0.778,8.052717203327293e-08
FIG001A_R0,0.0007789999999999997,0.7789999999999997,8.032911165709666e-08
FIG001A_R0,0.0007799999999999999,0.7799999999999999,8.012597688347236e-08
FIG001A_R0,0.000781,0.781,7.99177923719864e-08
FIG001A_R0,0.0007819999999999997,0.7819999999999997,7.970458410827578e-08
FIG001A_R0,0.0007829999999999998,0.7829999999999998,7.948637939724306e-08
FIG001A_R0,0.000784,0.784,7.926320685583595e-08
FIG001A_R0,0.0007849999999999997,0.7849999999999997,7.903509640539269e-08
FIG001A_R0,0.0007859999999999998,0.7859999999999998,7.880207926355605e-08
FIG001A_R0,0.0007869999999999999,0.7869999999999999,7.856418793576115e-08
FIG001A_R0,0.0007880000000000001,0.788,7.832145620629763e-08
FIG001A_R0,0.0007889999999999998,0.7889999999999998,7.80739191289514e-08
FIG001A_R0,0.0007899999999999999,0.7899999999999999,7.782161301722823e-08
FIG001A_R0,0.000791,0.791,7.756457543416482e-08
FIG001A_R0,0.0007919999999999997,0.7919999999999997,7.730284518172828e-08
FIG001A_R0,0.0007929999999999999,0.7929999999999998,7.703646228981019e-08
FIG001A_R0,0.000794,0.794,7.676546800481922e-08
FIG001A_R0,0.0007949999999999997,0.7949999999999997,7.64899047778752e-08
FIG001A_R0,0.0007959999999999998,0.7959999999999998,7.620981625260955e-08
FIG001A_R0,0.000797,0.7969999999999999,7.592524725257813e-08
FIG001A_R0,0.0007979999999999997,0.7979999999999997,7.563624376828896e-08
FIG001A_R0,0.0007989999999999998,0.7989999999999998,7.534285294384975e-08
FIG001A_R0,0.0007999999999999999,0.7999999999999999,7.504512306324277e-08
FIG001A_R0,0.0008010000000000001,0.801,7.47431035362284e-08
FIG001A_R0,0.0008019999999999998,0.8019999999999997,7.443684488388555e-08
FIG001A_R0,0.0008029999999999999,0.8029999999999999,7.412639872379164e-08
FIG001A_R0,0.000804,0.804,7.381181775485056e-08
FIG001A_R0,0.0008049999999999997,0.8049999999999997,7.349315574177149e-08
FIG001A_R0,0.0008059999999999999,0.8059999999999998,7.317046749920448e-08
FIG001A_R0,0.000807,0.8069999999999999,7.284380887554113e-08
FIG001A_R0,0.0008079999999999997,0.8079999999999997,7.251323673638295e-08
FIG001A_R0,0.0008089999999999998,0.8089999999999998,7.217880894768485e-08
FIG001A_R0,0.00081,0.8099999999999999,7.184058435858069e-08
FIG001A_R0,0.0008109999999999997,0.8109999999999996,7.149862278389563e-08
FIG001A_R0,0.0008119999999999998,0.8119999999999998,7.11529849863513e-08
FIG001A_R0,0.0008129999999999999,0.813,7.080373265847315e-08
FIG001A_R0,0.000814,0.8140000000000001,7.045092840420248e-08
FIG001A_R0,0.0008149999999999998,0.8149999999999997,7.00946357202224e-08
FIG001A_R0,0.0008159999999999999,0.8159999999999998,6.973491897700306e-08
FIG001A_R0,0.000817,0.8170000000000001,6.937184339957494e-08
FIG001A_R0,0.0008179999999999997,0.8179999999999997,6.900547504803425e-08
FIG001A_R0,0.0008189999999999998,0.8189999999999998,6.863588079778871e-08
FIG001A_R0,0.00082,0.82,6.826312831955224e-08
FIG001A_R0,0.0008209999999999997,0.8209999999999997,6.788728605909308e-08
FIG001A_R0,0.0008219999999999998,0.8219999999999998,6.75084232167436e-08
FIG001A_R0,0.000823,0.823,6.712660972668055e-08
FIG001A_R0,0.0008240000000000001,0.8240000000000001,6.674191623598011e-08
FIG001A_R0,0.0008249999999999998,0.8249999999999997,6.635441408345808e-08
FIG001A_R0,0.0008259999999999999,0.826,6.596417527830021e-08
FIG001A_R0,0.000827,0.8270000000000001,6.557127247849295e-08
FIG001A_R0,0.0008279999999999997,0.8279999999999997,6.517577896905953e-08
FIG001A_R0,0.0008289999999999999,0.8289999999999998,6.477776864010984e-08
FIG001A_R0,0.00083,0.83,6.437731596471403e-08
FIG001A_R0,0.0008309999999999997,0.8309999999999997,6.39744959766041e-08
FIG001A_R0,0.0008319999999999998,0.8319999999999999,6.356938424771281e-08
FIG001A_R0,0.000833,0.833,6.316205686555987e-08
FIG001A_R0,0.0008339999999999997,0.8339999999999996,6.275259041048962e-08
FIG001A_R0,0.0008349999999999998,0.8349999999999999,6.234106193276982e-08
FIG001A_R0,0.0008359999999999999,0.836,6.192754892956151e-08
FIG001A_R0,0.0008370000000000001,0.8370000000000001,6.151212932176413e-08
FIG001A_R0,0.0008379999999999998,0.8379999999999997,6.109488143074723e-08
FIG001A_R0,0.0008389999999999999,0.8389999999999999,6.067588395497433e-08
FIG001A_R0,0.00084,0.8400000000000001,6.025521594653007e-08
FIG001A_R0,0.0008409999999999997,0.8409999999999997,5.983295678755569e-08
FIG001A_R0,0.0008419999999999999,0.8419999999999999,5.9409186166601943e-08
FIG001A_R0,0.000843,0.843,5.8983984054909906e-08
FIG001A_R0,0.0008439999999999997,0.8439999999999998,5.855743068262422e-08
FIG001A_R0,0.0008449999999999998,0.8449999999999999,5.8129606514948736e-08
FIG001A_R0,0.000846,0.846,5.7700592228254386e-08
FIG001A_R0,0.0008469999999999997,0.8469999999999996,5.727046868614431e-08
FIG001A_R0,0.0008479999999999998,0.8479999999999998,5.6839316915485913e-08
FIG001A_R0,0.0008489999999999999,0.849,5.640721808241977e-08
FIG001A_R0,0.0008500000000000001,0.8500000000000001,5.597425346835022e-08
FIG001A_R0,0.0008509999999999998,0.8509999999999998,5.554050444592893e-08
FIG001A_R0,0.0008519999999999999,0.8519999999999999,5.510605245503664e-08
FIG001A_R0,0.000853,0.853,5.467097897877557e-08
FIG001A_R0,0.0008539999999999997,0.8539999999999998,5.423536551947543e-08
FIG001A_R0,0.0008549999999999999,0.8549999999999999,5.379929357472488e-08
FIG001A_R0,0.000856,0.856,5.336284461343608e-08
FIG001A_R0,0.0008569999999999997,0.8569999999999997,5.2926100051948854e-08
FIG001A_R0,0.0008579999999999998,0.8579999999999999,5.2489141230183284e-08
FIG001A_R0,0.000859,0.859,5.20520493878505e-08
FIG001A_R0,0.0008599999999999997,0.8599999999999997,5.161490564072689e-08
FIG001A_R0,0.0008609999999999998,0.8609999999999998,5.117779095700055e-08
FIG001A_R0,0.0008619999999999999,0.8619999999999999,5.0740786133700414e-08
FIG001A_R0,0.000863,0.8630000000000001,5.0303971773211854e-08
FIG001A_R0,0.0008639999999999998,0.8639999999999998,4.986742825988969e-08
FIG001A_R0,0.0008649999999999999,0.8649999999999999,4.9431235736774424e-08
FIG001A_R0,0.000866,0.866,4.899547408242216e-08
FIG001A_R0,0.0008669999999999997,0.8669999999999998,4.8560222887852376e-08
FIG001A_R0,0.0008679999999999998,0.8679999999999999,4.812556143362319e-08
FIG001A_R0,0.000869,0.869,4.769156866704284e-08
FIG001A_R0,0.0008699999999999997,0.8699999999999997,4.7258323179522286e-08
FIG001A_R0,0.0008709999999999998,0.8709999999999998,4.682590318407712e-08
FIG001A_R0,0.0008719999999999999,0.872,4.639438649298883e-08
FIG001A_R0,0.0008730000000000001,0.8730000000000001,4.59638504956285e-08
FIG001A_R0,0.0008739999999999998,0.8739999999999998,4.553437213645367e-08
FIG001A_R0,0.0008749999999999999,0.8749999999999999,4.5106027893182617e-08
FIG001A_R0,0.000876,0.876,4.4678893755157244e-08
FIG001A_R0,0.0008769999999999997,0.8769999999999998,4.4253045201896984e-08
FIG001A_R0,0.0008779999999999999,0.8779999999999999,4.382855718185284e-08
FIG001A_R0,0.000879,0.879,4.3405504091370145e-08
FIG001A_R0,0.0008799999999999997,0.8799999999999997,4.298395975386331e-08
FIG001A_R0,0.0008809999999999998,0.8809999999999998,4.256399739921096e-08
FIG001A_R0,0.000882,0.882,4.214568964337994e-08
FIG001A_R0,0.0008829999999999997,0.8829999999999997,4.172910846828074e-08
FIG001A_R0,0.0008839999999999998,0.8839999999999998,4.131432520186344e-08
FIG001A_R0,0.0008849999999999999,0.8849999999999999,4.0901410498460984e-08
FIG001A_R0,0.0008860000000000001,0.8860000000000001,4.0490434319383553e-08
FIG001A_R0,0.0008869999999999998,0.8869999999999998,4.008146591377226e-08
FIG001A_R0,0.0008879999999999999,0.8879999999999999,3.967457379971667e-08
FIG001A_R0,0.000889,0.889,3.926982574564428e-08
FIG001A_R0,0.0008899999999999997,0.8899999999999997,3.8867288751985076e-08
FIG001A_R0,0.0008909999999999999,0.8909999999999999,3.846702903311768e-08
FIG001A_R0,0.000892,0.892,3.8069111999605095e-08
FIG001A_R0,0.0008929999999999997,0.8929999999999997,3.767360224072151e-08
FIG001A_R0,0.0008939999999999998,0.8939999999999998,3.728056350727793e-08
FIG001A_R0,0.000895,0.895,3.689005869475254e-08
FIG001A_R0,0.0008959999999999997,0.8959999999999997,3.6502149826728796e-08
FIG001A_R0,0.0008969999999999998,0.8969999999999998,3.611689803864677e-08
FIG001A_R0,0.0008979999999999999,0.8979999999999999,3.57343635618753e-08
FIG001A_R0,0.0008990000000000001,0.899,3.535460570810511e-08
FIG001A_R0,0.0008999999999999998,0.8999999999999998,3.497768285407164e-08
FIG001A_R0,0.0009009999999999999,0.9009999999999999,3.4603652426609135e-08
FIG001A_R0,0.000902,0.902,3.423257088804338e-08
FIG001A_R0,0.0009029999999999997,0.9029999999999997,3.386449372192409e-08
FIG001A_R0,0.0009039999999999999,0.9039999999999998,3.3499475419102814e-08
FIG001A_R0,0.000905,0.905,3.313756946416143e-08
FIG001A_R0,0.0009059999999999997,0.9059999999999997,3.2778828322192424e-08
FIG001A_R0,0.0009069999999999998,0.9069999999999998,3.242330342593626e-08
FIG001A_R0,0.000908,0.9079999999999999,3.2071045163280325e-08
FIG001A_R0,0.0009089999999999997,0.9089999999999997,3.172210286512095e-08
FIG001A_R0,0.0009099999999999998,0.9099999999999998,3.13765247935922e-08
FIG001A_R0,0.0009109999999999999,0.9109999999999999,3.1034358130667015e-08
FIG001A_R0,0.000912,0.912,3.069564896712998e-08
FIG001A_R0,0.0009129999999999997,0.9129999999999997,3.036044229192786e-08
FIG001A_R0,0.0009139999999999999,0.9139999999999999,3.002878198189808e-08
FIG001A_R0,0.000915,0.915,2.9700710791880894e-08
FIG001A_R0,0.0009159999999999997,0.9159999999999997,2.9376270345214426e-08
FIG001A_R0,0.0009169999999999998,0.9169999999999998,2.905550112461639e-08
FIG001A_R0,0.000918,0.9179999999999999,2.873844246345624e-08
FIG001A_R0,0.0009189999999999997,0.9189999999999997,2.8425132537416813e-08
FIG001A_R0,0.0009199999999999998,0.9199999999999998,2.8115608356549115e-08
FIG001A_R0,0.0009209999999999999,0.9209999999999999,2.7809905757722778e-08
FIG001A_R0,0.0009219999999999996,0.9219999999999996,2.7508059397471993e-08
FIG001A_R0,0.0009229999999999998,0.9229999999999998,2.7210102745238986e-08
FIG001A_R0,0.0009239999999999999,0.9239999999999999,2.6916068077018065e-08
FIG001A_R0,0.000925,0.925,2.6625986469398642e-08
FIG001A_R0,0.0009259999999999997,0.9259999999999997,2.633988779401057e-08
FIG001A_R0,0.0009269999999999999,0.9269999999999998,2.6057800712371156e-08
FIG001A_R0,0.000928,0.928,2.577975267113641e-08
FIG001A_R0,0.0009289999999999997,0.9289999999999997,2.550576989775511e-08
FIG001A_R0,0.0009299999999999998,0.9299999999999998,2.5235877396527217e-08
FIG001A_R0,0.000931,0.9309999999999999,2.497009894506767e-08
FIG001A_R0,0.0009319999999999997,0.9319999999999997,2.470845709117432e-08
FIG001A_R0,0.0009329999999999998,0.9329999999999998,2.4450973150100515e-08
FIG001A_R0,0.0009339999999999999,0.9339999999999999,2.4197667202233443e-08
FIG001A_R0,0.0009350000000000001,0.935,2.3948558091176155e-08
FIG001A_R0,0.0009359999999999998,0.9359999999999997,2.370366342223406e-08
FIG001A_R0,0.0009369999999999999,0.9369999999999999,2.34629995613048e-08
FIG001A_R0,0.000938,0.9380000000000001,2.3226581634171965e-08
FIG001A_R0,0.0009389999999999997,0.9389999999999997,2.2994423526200005e-08
FIG001A_R0,0.0009399999999999999,0.9399999999999998,2.2766537882430708e-08
FIG001A_R0,0.000941,0.941,2.2542936108080353e-08
FIG001A_R0,0.0009419999999999997,0.9419999999999997,2.2323628369435315e-08
FIG001A_R0,0.0009429999999999998,0.9429999999999998,2.2108623595145024e-08
FIG001A_R0,0.000944,0.944,2.1897929477911982e-08
FIG001A_R0,0.0009449999999999997,0.9449999999999996,2.1691552476575517e-08
FIG001A_R0,0.0009459999999999998,0.9459999999999998,2.148949781858788e-08
FIG001A_R0,0.0009469999999999999,0.947,2.1291769502882563e-08
FIG001A_R0,0.0009480000000000001,0.9480000000000001,2.109837030312995e-08
FIG001A_R0,0.0009489999999999998,0.9489999999999997,2.0909301771380394e-08
FIG001A_R0,0.0009499999999999999,0.9499999999999998,2.072456424209105e-08
FIG001A_R0,0.000951,0.9510000000000001,2.054415683653539e-08
FIG001A_R0,0.0009519999999999997,0.9519999999999997,2.0368077467591306e-08
FIG001A_R0,0.0009529999999999999,0.9529999999999998,2.019632284490588e-08
FIG001A_R0,0.000954,0.954,2.0028888480434703e-08
FIG001A_R0,0.0009549999999999997,0.9549999999999997,1.9865768694351314e-08
FIG001A_R0,0.0009559999999999998,0.9559999999999998,1.9706956621324543e-08
FIG001A_R0,0.000957,0.957,1.955244421716113e-08
FIG001A_R0,0.0009579999999999997,0.9579999999999996,1.940222226580905e-08
FIG001A_R0,0.0009589999999999998,0.9589999999999997,1.9256280386718693e-08
FIG001A_R0,0.0009599999999999999,0.96,1.9114607042559098e-08
FIG001A_R0,0.000961,0.9610000000000001,1.897718954728425e-08
FIG001A_R0,0.0009619999999999997,0.9619999999999997,1.8844014074546573e-08
FIG001A_R0,0.0009629999999999999,0.9629999999999999,1.8715065666453285e-08
FIG001A_R0,0.000964,0.964,1.8590328242662153e-08
FIG001A_R0,0.0009649999999999997,0.9649999999999997,1.84697846098121e-08
FIG001A_R0,0.0009659999999999998,0.9659999999999999,1.8353416471284006e-08
FIG001A_R0,0.000967,0.967,1.8241204437288746e-08
FIG001A_R0,0.0009679999999999997,0.9679999999999996,1.8133128035276754e-08
FIG001A_R0,0.0009689999999999998,0.9689999999999999,1.802916572066478e-08
FIG001A_R0,0.0009699999999999999,0.97,1.7929294887876283e-08
FIG001A_R0,0.0009709999999999996,0.9709999999999996,1.78334918816891e-08
FIG001A_R0,0.0009719999999999998,0.9719999999999998,1.7741732008886687e-08
FIG001A_R0,0.0009729999999999999,0.9729999999999999,1.7653989550208012e-08
FIG001A_R0,0.000974,0.9740000000000001,1.757023777259034e-08
FIG001A_R0,0.0009749999999999997,0.9749999999999998,1.749044894170052e-08
FIG001A_R0,0.0009759999999999999,0.9759999999999999,1.74145943347492e-08
FIG001A_R0,0.000977,0.977,1.7342644253582997e-08
FIG001A_R0,0.0009779999999999997,0.9779999999999998,1.7274568038049003e-08
FIG001A_R0,0.0009789999999999998,0.9789999999999999,1.7210334079626037e-08
FIG001A_R0,0.00098,0.98,1.7149909835317915e-08
FIG001A_R0,0.0009809999999999997,0.9809999999999997,1.7093261841802003e-08
FIG001A_R0,0.0009819999999999998,0.9819999999999998,1.70403557298283e-08
FIG001A_R0,0.000983,0.983,1.6991156238862904e-08
FIG001A_R0,0.000984,0.9840000000000001,1.694562723197007e-08
FIG001A_R0,0.0009849999999999998,0.9849999999999998,1.6903731710927068e-08
FIG001A_R0,0.000986,0.9859999999999999,1.686543183156575e-08
FIG001A_R0,0.000987,0.987,1.6830688919334978e-08
FIG001A_R0,0.0009879999999999997,0.9879999999999998,1.6799463485077904e-08
FIG001A_R0,0.0009889999999999999,0.9889999999999999,1.677171524101741e-08
FIG001A_R0,0.00099,0.99,1.67474031169444e-08
FIG001A_R0,0.0009909999999999997,0.9909999999999997,1.6726485276601997e-08
FIG001A_R0,0.0009919999999999998,0.9919999999999998,1.670891913425964e-08
FIG001A_R0,0.000993,0.993,1.669466137147063e-08
FIG001A_R0,0.0009939999999999997,0.9939999999999997,1.6683667954006957e-08
FIG001A_R0,0.0009949999999999998,0.9949999999999998,1.667589414896466e-08
FIG001A_R0,0.000996,0.9959999999999999,1.6671294542033365e-08
FIG001A_R0,0.000997,0.9970000000000001,1.6669823054923776e-08
FIG001A_R0,0.0009979999999999998,0.9979999999999998,1.6671432962945965e-08
FIG001A_R0,0.0009989999999999999,0.9989999999999999,1.6676076912732473e-08
FIG001A_R0,0.001,1.0,1.668370694009931e-08
FIG001A_R0,0.0010009999999999997,1.0009999999999997,1.6694274488038026e-08
FIG001A_R0,0.0010019999999999999,1.0019999999999998,1.6707730424832825e-08
FIG001A_R0,0.001003,1.003,1.672402506229527e-08
FIG001A_R0,0.0010039999999999997,1.0039999999999998,1.674310817411017e-08
FIG001A_R0,0.0010049999999999998,1.005,1.6764929014286374e-08
FIG001A_R0,0.001006,1.006,1.6789436335704686e-08
FIG001A_R0,0.0010069999999999996,1.0069999999999997,1.6816578408757165e-08
FIG001A_R0,0.0010079999999999998,1.0079999999999998,1.6846303040070516e-08
FIG001A_R0,0.001009,1.009,1.6878557591306785e-08
FIG001A_R0,0.00101,1.01,1.6913288998034593e-08
FIG001A_R0,0.0010109999999999997,1.0109999999999997,1.69504437886644e-08
FIG001A_R0,0.0010119999999999999,1.0119999999999998,1.6989968103440688e-08
FIG001A_R0,0.001013,1.013,1.703180771348415e-08
FIG001A_R0,0.0010139999999999997,1.0139999999999998,1.7075908039877485e-08
FIG001A_R0,0.0010149999999999998,1.015,1.7122214172787903e-08
FIG001A_R0,0.001016,1.016,1.7170670890619277e-08
FIG001A_R0,0.0010169999999999997,1.0169999999999997,1.7221222679187466e-08
FIG001A_R0,0.0010179999999999998,1.0179999999999998,1.7273813750912005e-08
FIG001A_R0,0.001019,1.019,1.7328388064017294e-08
FIG001A_R0,0.0010199999999999996,1.0199999999999996,1.7384889341736783e-08
FIG001A_R0,0.0010209999999999998,1.0209999999999997,1.7443261091513344e-08
FIG001A_R0,0.001022,1.0219999999999998,1.7503446624188943e-08
FIG001A_R0,0.001023,1.0230000000000001,1.756538907317741e-08
FIG001A_R0,0.0010239999999999997,1.0239999999999998,1.7629031413613353e-08
FIG001A_R0,0.0010249999999999999,1.025,1.76943164814708e-08
FIG001A_R0,0.001026,1.026,1.7761186992644792e-08
FIG001A_R0,0.0010269999999999997,1.0269999999999997,1.7829585561989504e-08
FIG001A_R0,0.0010279999999999998,1.0279999999999998,1.7899454722307038e-08
FIG001A_R0,0.001029,1.029,1.7970736943278884e-08
FIG001A_R0,0.0010299999999999997,1.0299999999999996,1.8043374650335543e-08
FIG001A_R0,0.0010309999999999998,1.0309999999999997,1.8117310243456624e-08
FIG001A_R0,0.001032,1.032,1.819248611589546e-08
FIG001A_R0,0.001033,1.0330000000000001,1.826884467282223e-08
FIG001A_R0,0.0010339999999999998,1.0339999999999998,1.8346328349879207e-08
FIG001A_R0,0.001035,1.035,1.8424879631641934e-08
FIG001A_R0,0.001036,1.036,1.8504441069979982e-08
FIG001A_R0,0.0010369999999999997,1.0369999999999997,1.8584955302312017e-08
FIG001A_R0,0.0010379999999999999,1.0379999999999998,1.8666365069748505e-08
FIG001A_R0,0.001039,1.039,1.874861323511588e-08
FIG001A_R0,0.0010399999999999997,1.0399999999999996,1.8831642800857546e-08
FIG001A_R0,0.0010409999999999998,1.041,1.8915396926804636e-08
FIG001A_R0,0.001042,1.042,1.899981894781116e-08
FIG001A_R0,0.0010429999999999997,1.0429999999999997,1.9084852391248503e-08
FIG001A_R0,0.0010439999999999998,1.0439999999999998,1.917044099435301e-08
FIG001A_R0,0.001045,1.045,1.9256528721420952e-08
FIG001A_R0,0.001046,1.046,1.934305978084645e-08
FIG001A_R0,0.0010469999999999998,1.0469999999999997,1.9429978641995873e-08
FIG001A_R0,0.0010479999999999999,1.0479999999999998,1.951723005191441e-08
FIG001A_R0,0.001049,1.049,1.9604759051858456e-08
FIG001A_R0,0.0010499999999999997,1.0499999999999998,1.9692510993649876e-08
FIG001A_R0,0.0010509999999999999,1.051,1.978043155584664e-08
FIG001A_R0,0.001052,1.052,1.9868466759724245e-08
FIG001A_R0,0.0010529999999999997,1.0529999999999997,1.995656298506429e-08
FIG001A_R0,0.0010539999999999998,1.0539999999999998,2.0044666985744464e-08
FIG001A_R0,0.001055,1.055,2.0132725905125568e-08
FIG001A_R0,0.0010559999999999996,1.0559999999999996,2.0220687291230897e-08
FIG001A_R0,0.0010569999999999998,1.0569999999999997,2.030849911171394e-08
FIG001A_R0,0.001058,1.0579999999999998,2.039610976860899e-08
FIG001A_R0,0.001059,1.059,2.048346811286154e-08
FIG001A_R0,0.0010599999999999997,1.0599999999999998,2.0570523458633212e-08
FIG001A_R0,0.0010609999999999999,1.061,2.0657225597378036e-08
FIG001A_R0,0.001062,1.062,2.0743524811684983e-08
FIG001A_R0,0.0010629999999999997,1.0629999999999997,2.082937188888372e-08
FIG001A_R0,0.0010639999999999998,1.0639999999999998,2.0914718134409853e-08
FIG001A_R0,0.001065,1.065,2.0999515384924548e-08
FIG001A_R0,0.0010659999999999997,1.0659999999999996,2.1083716021186945e-08
FIG001A_R0,0.0010669999999999998,1.0669999999999997,2.1167272980674365e-08
FIG001A_R0,0.001068,1.0679999999999998,2.125013976994714e-08
FIG001A_R0,0.0010689999999999996,1.0689999999999997,2.1332270476755435e-08
FIG001A_R0,0.0010699999999999998,1.0699999999999998,2.1413619781884295e-08
FIG001A_R0,0.001071,1.071,2.149414297073374e-08
FIG001A_R0,0.001072,1.072,2.1573795944631454e-08
FIG001A_R0,0.0010729999999999997,1.0729999999999997,2.165253523187468e-08
FIG001A_R0,0.0010739999999999999,1.0739999999999998,2.1730317998499053e-08
FIG001A_R0,0.001075,1.075,2.1807102058771236e-08
FIG001A_R0,0.0010759999999999997,1.0759999999999996,2.188284588540303e-08
FIG001A_R0,0.0010769999999999998,1.0769999999999997,2.195750861948502e-08
FIG001A_R0,0.001078,1.078,2.2031050080136298e-08
FIG001A_R0,0.0010789999999999997,1.0789999999999997,2.2103430773869376e-08
FIG001A_R0,0.0010799999999999998,1.0799999999999998,2.217461190366742e-08
FIG001A_R0,0.001081,1.081,2.2244555377771863e-08
FIG001A_R0,0.001082,1.082,2.2313223818178867e-08
FIG001A_R0,0.0010829999999999998,1.0829999999999997,2.2380580568842766e-08
FIG001A_R0,0.001084,1.0839999999999999,2.2446589703584798e-08
FIG001A_R0,0.001085,1.085,2.2511216033705683e-08
FIG001A_R0,0.0010859999999999997,1.0859999999999996,2.257442511530051e-08
FIG001A_R0,0.0010869999999999999,1.087,2.2636183256275093e-08
FIG001A_R0,0.001088,1.088,2.269645752306198e-08
FIG001A_R0,0.0010889999999999997,1.0889999999999997,2.2755215747035672e-08
FIG001A_R0,0.0010899999999999998,1.0899999999999999,2.2812426530625788e-08
FIG001A_R0,0.001091,1.091,2.2868059253127408e-08
FIG001A_R0,0.0010919999999999997,1.0919999999999996,2.2922084076208066e-08
FIG001A_R0,0.0010929999999999998,1.0929999999999997,2.2974471949110584e-08
FIG001A_R0,0.001094,1.0939999999999999,2.3025194613551344e-08
FIG001A_R0,0.001095,1.095,2.3074224608313824e-08
FIG001A_R0,0.0010959999999999998,1.0959999999999996,2.3121535273536864e-08
FIG001A_R0,0.0010969999999999999,1.097,2.3167100754697913e-08
FIG001A_R0,0.001098,1.098,2.3210896006290733e-08
FIG001A_R0,0.0010989999999999997,1.0989999999999998,2.3252896795198273e-08
FIG001A_R0,0.0010999999999999998,1.0999999999999999,2.3293079703760346e-08
FIG001A_R0,0.001101,1.101,2.3331422132536937e-08
FIG001A_R0,0.0011019999999999997,1.1019999999999996,2.3367902302767185e-08
FIG001A_R0,0.0011029999999999998,1.1029999999999998,2.3402499258525014e-08
FIG001A_R0,0.001104,1.1039999999999999,2.3435192868571496e-08
FIG001A_R0,0.0011049999999999996,1.1049999999999995,2.3465963827905383e-08
FIG001A_R0,0.0011059999999999998,1.1059999999999999,2.3494793659012124e-08
FIG001A_R0,0.001107,1.107,2.3521664712812797e-08
FIG001A_R0,0.001108,1.108,2.3546560169313774e-08
FIG001A_R0,0.0011089999999999997,1.1089999999999998,2.3569464037958418e-08
FIG001A_R0,0.0011099999999999999,1.1099999999999999,2.3590361157682274e-08
FIG001A_R0,0.001111,1.111,2.3609237196672702e-08
FIG001A_R0,0.0011119999999999997,1.1119999999999997,2.3626078651835264e-08
FIG001A_R0,0.0011129999999999998,1.1129999999999998,2.3640872847967647e-08
FIG001A_R0,0.001114,1.1139999999999999,2.3653607936643516e-08
FIG001A_R0,0.0011149999999999997,1.1149999999999998,2.3664272894807707e-08
FIG001A_R0,0.0011159999999999998,1.1159999999999999,2.3672857523084922e-08
FIG001A_R0,0.001117,1.117,2.3679352443803898e-08
FIG001A_R0,0.0011179999999999996,1.1179999999999997,2.368374909873923e-08
FIG001A_R0,0.0011189999999999998,1.1189999999999998,2.3686039746572775e-08
FIG001A_R0,0.00112,1.1199999999999999,2.3686217460077527e-08
FIG001A_R0,0.001121,1.121,2.3684276123025935e-08
FIG001A_R0,0.0011219999999999997,1.1219999999999997,2.3680210426825254e-08
FIG001A_R0,0.0011229999999999999,1.1229999999999998,2.3674015866882647e-08
FIG001A_R0,0.001124,1.124,2.3665688738702656e-08
FIG001A_R0,0.0011249999999999997,1.1249999999999998,2.3655226133720014e-08
FIG001A_R0,0.0011259999999999998,1.126,2.364262593487023e-08
FIG001A_R0,0.001127,1.127,2.3627886811901288e-08
FIG001A_R0,0.0011279999999999997,1.1279999999999997,2.361100821642957e-08
FIG001A_R0,0.0011289999999999998,1.1289999999999998,2.3591990376742746e-08
FIG001A_R0,0.00113,1.13,2.3570834292353206e-08
FIG001A_R0,0.001131,1.131,2.3547541728305056e-08
FIG001A_R0,0.0011319999999999998,1.1319999999999997,2.3522115209238384e-08
FIG001A_R0,0.001133,1.1329999999999998,2.3494558013213765e-08
FIG001A_R0,0.001134,1.1340000000000001,2.3464874165300973e-08
FIG001A_R0,0.0011349999999999997,1.1349999999999998,2.3433068430935414e-08
FIG001A_R0,0.0011359999999999999,1.136,2.3399146309045503e-08
FIG001A_R0,0.001137,1.137,2.3363114024955545e-08
FIG001A_R0,0.0011379999999999997,1.1379999999999997,2.3324978523067195e-08
FIG001A_R0,0.0011389999999999998,1.1389999999999998,2.3284747459323566e-08
FIG001A_R0,0.00114,1.14,2.3242429193460365e-08
FIG001A_R0,0.0011409999999999997,1.1409999999999996,2.319803278104739e-08
FIG001A_R0,0.0011419999999999998,1.1419999999999997,2.315156796532489e-08
FIG001A_R0,0.001143,1.143,2.310304516883889e-08
FIG001A_R0,0.001144,1.1440000000000001,2.3052475484879434e-08
FIG001A_R0,0.0011449999999999998,1.1449999999999998,2.2999870668726347e-08
FIG001A_R0,0.0011459999999999999,1.146,2.2945243128706252e-08
