y_m,y_mm,gt,gf,gt_finite_difference,gf_finite_difference
-0.0012720000000000001,-1.272,-8.929029499230551e-10,7.041057989021396e-10,-8.929029493917056e-10,7.041057984417144e-10
-0.001271,-1.271,-9.472053145492879e-10,7.887715755438683e-10,-9.472053140965467e-10,7.887715749752078e-10
-0.00127,-1.27,-1.0004290094535398e-09,8.74046965725219e-10,-1.0004290088516131e-09,8.74046965157223e-10
-0.0012690000000000002,-1.2690000000000001,-1.0525674259232548e-09,9.599223420357014e-10,-1.0525674253045288e-09,9.599223415101586e-10
-0.001268,-1.268,-1.1036147095949596e-09,1.0463879314211106e-09,-1.1036147089035628e-09,1.0463879309532386e-09
-0.0012670000000000001,-1.2670000000000001,-1.153565763785581e-09,1.133433817278488e-09,-1.1535657631950905e-09,1.1334338167541411e-09
-0.001266,-1.266,-1.2024162524558332e-09,1.2210499416040874e-09,-1.2024162519626317e-09,1.221049941107476e-09
-0.001265,-1.2650000000000001,-1.2501626028029004e-09,1.3092261071931827e-09,-1.2501626022900034e-09,1.3092261066792854e-09
-0.001264,-1.264,-1.2968020074807881e-09,1.397951979891883e-09,-1.2968020069717757e-09,1.3979519794827899e-09
-0.001263,-1.2630000000000001,-1.3423324264462771e-09,1.4872170909001303e-09,-1.3423324259220642e-09,1.4872170904875124e-09
-0.001262,-1.262,-1.3867525884285007e-09,1.5770108391252333e-09,-1.3867525879064391e-09,1.5770108388569151e-09
-0.001261,-1.261,-1.4300619920212292e-09,1.6673224935860981e-09,-1.4300619914208046e-09,1.6673224934476645e-09
-0.00126,-1.26,-1.4722609063956363e-09,1.7581411958665277e-09,-1.4722609056866007e-09,1.758141195795236e-09
-0.0012590000000000001,-1.2590000000000001,-1.513350371632964e-09,1.849455962618178e-09,-1.5133503707025019e-09,1.849455962479134e-09
-0.001258,-1.258,-1.5533321986757086e-09,1.941255688111725e-09,-1.5533321978260287e-09,1.9412556880567977e-09
-0.001257,-1.2570000000000001,-1.5922089688964362e-09,2.033529146835994e-09,-1.5922089678606921e-09,2.033529146549941e-09
-0.001256,-1.256,-1.6299840332835873e-09,2.1262649961445037e-09,-1.6299840321933676e-09,2.1262649960328215e-09
-0.001255,-1.2550000000000001,-1.6666615112436576e-09,2.2194517789484792e-09,-1.6666615099250115e-09,2.2194517787485604e-09
-0.0012540000000000001,-1.2540000000000002,-1.7022462890194022e-09,2.3130779264560974e-09,-1.7022462879740595e-09,2.313077926240249e-09
-0.001253,-1.253,-1.7367440177236575e-09,2.407131760956675e-09,-1.7367440166432548e-09,2.4071317606951172e-09
-0.001252,-1.252,-1.7701611109891672e-09,2.501601498649881e-09,-1.770161109813519e-09,2.501601498537598e-09
-0.001251,-1.251,-1.802504742233935e-09,2.5964752525185084e-09,-1.8025047410794673e-09,2.5964752524068067e-09
-0.00125,-1.25,-1.8337828415429264e-09,2.6917410352444424e-09,-1.8337828405440843e-09,2.691741035214897e-09
-0.0012490000000000001,-1.249,-1.8640040921663066e-09,2.787386762167141e-09,-1.8640040910447117e-09,2.7873867622150113e-09
-0.001248,-1.248,-1.8931779266350296e-09,2.8834002542837656e-09,-1.8931779254388624e-09,2.8834002546460446e-09
-0.001247,-1.247,-1.921314522494276e-09,2.979769241289687e-09,-1.9213145211241485e-09,2.9797692417747485e-09
-0.0012460000000000001,-1.2460000000000002,-1.948424797656198e-09,3.0764813646596084e-09,-1.9484247965227644e-09,3.0764813652125787e-09
-0.001245,-1.245,-1.9745204053727495e-09,3.1735241807673974e-09,-1.974520404257246e-09,3.1735241812162914e-09
-0.001244,-1.244,-1.9996137288300727e-09,3.270885164044354e-09,-1.9996137275057065e-09,3.270885164849696e-09
-0.001243,-1.2429999999999999,-2.023717875366142e-09,3.3685517101752182e-09,-2.02371787387553e-09,3.368551710888383e-09
-0.001242,-1.242,-2.0468466703128394e-09,3.466511139330171e-09,-2.046846668941023e-09,3.4665111404113217e-09
-0.001241,-1.2409999999999999,-2.069014650464968e-09,3.5647506994331116e-09,-2.06901464874709e-09,3.564750700335568e-09
-0.00124,-1.24,-2.0902370571777463e-09,3.663257569464304e-09,-2.0902370555699326e-09,3.663257570421453e-09
-0.001239,-1.239,-2.1105298290952017e-09,3.762018862797045e-09,-2.1105298272670995e-09,3.762018863686171e-09
-0.001238,-1.238,-2.1299095945117104e-09,3.8610216305670435e-09,-2.129909592598746e-09,3.861021631470263e-09
-0.001237,-1.237,-2.14839366336952e-09,3.960252865073952e-09,-2.1483936615341115e-09,3.96025286617765e-09
-0.0012360000000000001,-1.2360000000000002,-2.1660000188944606e-09,4.059699503213531e-09,-2.166000016928014e-09,4.059699504144919e-09
-0.001235,-1.2349999999999999,-2.182747308873307e-09,4.159348429940072e-09,-2.1827473068952793e-09,4.159348430992144e-09
-0.001234,-1.234,-2.198654836575394e-09,4.259186481757466e-09,-2.198654834677778e-09,4.2591864827602625e-09
-0.0012330000000000002,-1.233,-2.2137425513220313e-09,4.35920045023841e-09,-2.2137425493903437e-09,4.359200451080951e-09
-0.001232,-1.232,-2.2280310387067266e-09,4.459377085570256e-09,-2.2280310368183866e-09,4.45937708653705e-09
-0.001231,-1.231,-2.2415415104704052e-09,4.5597031001269446e-09,-2.241541508457752e-09,4.559703101144102e-09
-0.00123,-1.23,-2.254295794034493e-09,4.660165172065375e-09,-2.2542957921055403e-09,4.660165173158343e-09
-0.001229,-1.229,-2.266316321696621e-09,4.760749948945675e-09,-2.2663163197625907e-09,4.760749949920132e-09
-0.001228,-1.228,-2.2776261194923454e-09,4.861444051374034e-09,-2.2776261175522173e-09,4.861444052300048e-09
-0.001227,-1.227,-2.2882487957273837e-09,4.962234076666676e-09,-2.288248793777789e-09,4.962234077490627e-09
-0.001226,-1.2260000000000002,-2.2982085291848407e-09,5.063106602534769e-09,-2.298208527032008e-09,5.0631066035041534e-09
-0.001225,-1.2249999999999999,-2.307530057011598e-09,5.16404819078796e-09,-2.3075300548748762e-09,5.1640481917576e-09
-0.001224,-1.224,-2.316238662288931e-09,5.2650453910562824e-09,-2.316238659875021e-09,5.265045391932315e-09
-0.0012230000000000001,-1.223,-2.3243601612919675e-09,5.366084744529014e-09,-2.324360158856348e-09,5.366084745231045e-09
-0.001222,-1.222,-2.331920890443006e-09,5.467152787709066e-09,-2.3319208880087897e-09,5.4671527885138405e-09
-0.001221,-1.221,-2.338947692963988e-09,5.568236056182137e-09,-2.3389476909458863e-09,5.5682360568312915e-09
-0.0012200000000000002,-1.2200000000000002,-2.345467905233275e-09,5.669321088399274e-09,-2.345467902936654e-09,5.669321089369893e-09
-0.001219,-1.219,-2.351509342852116e-09,5.770394429471363e-09,-2.351509340410732e-09,5.77039443038262e-09
-0.0012180000000000001,-1.2180000000000002,-2.3571002864267393e-09,5.871442634974933e-09,-2.357100283897781e-09,5.871442636116567e-09
-0.001217,-1.217,-2.3622694670712565e-09,5.972452274767447e-09,-2.362269464895993e-09,5.972452275329936e-09
-0.001216,-1.216,-2.3670460516378784e-09,6.073409936811315e-09,-2.3670460492250802e-09,6.073409937718937e-09
-0.001215,-1.2149999999999999,-2.371459627680019e-09,6.1743022310052696e-09,-2.371459625238951e-09,6.1743022317981396e-09
-0.001214,-1.214,-2.375540188154476e-09,6.275115793021445e-09,-2.3755401857311343e-09,6.275115793740965e-09
-0.001213,-1.213,-2.379318115869333e-09,6.375837288147762e-09,-2.379318113510819e-09,6.375837289189143e-09
-0.001212,-1.212,-2.382824167683543e-09,6.476453415133545e-09,-2.3828241653245283e-09,6.476453416044449e-09
-0.001211,-1.211,-2.3860894584651346e-09,6.576950910037531e-09,-2.386089456036293e-09,6.576950910931049e-09
-0.0012100000000000001,-1.2100000000000002,-2.3891454448144324e-09,6.677316550076883e-09,-2.3891454421874346e-09,6.677316550953261e-09
-0.001209,-1.209,-2.3920239085593686e-09,6.777537157476114e-09,-2.3920239061250394e-09,6.777537158555241e-09
-0.001208,-1.2080000000000002,-2.394756940029604e-09,6.87759960331418e-09,-2.394756937648887e-09,6.877599604416114e-09
-0.0012070000000000002,-1.207,-2.3973769211166092e-09,6.977490811369121e-09,-2.397376918605212e-09,6.977490812516455e-09
-0.001206,-1.206,-2.3999165081268943e-09,7.077197761958263e-09,-2.399916505877803e-09,7.0771977629300246e-09
-0.0012050000000000001,-1.205,-2.402408614435658e-09,7.176707495773266e-09,-2.40240861184586e-09,7.176707497045347e-09
-0.001204,-1.204,-2.4048863929482804e-09,7.2760071177084644e-09,-2.4048863906321176e-09,7.276007118289492e-09
-0.001203,-1.203,-2.40738321837701e-09,7.3750838006809004e-09,-2.407383215768967e-09,7.375083801227061e-09
-0.001202,-1.202,-2.409932669340764e-09,7.473924789441563e-09,-2.4099326669635675e-09,7.473924790216022e-09
-0.001201,-1.201,-2.4125685102954717e-09,7.57251740437556e-09,-2.4125685078673673e-09,7.572517405508162e-09
-0.0012000000000000001,-1.2000000000000002,-2.415324673302992e-09,7.67084904529066e-09,-2.4153246708766595e-09,7.670849046040824e-09
-0.001199,-1.199,-2.418235239646338e-09,7.768907195192488e-09,-2.4182352366598617e-09,7.768907196467944e-09
-0.001198,-1.198,-2.4213344212993798e-09,7.86667942404509e-09,-2.4213344183376873e-09,7.866679425092094e-09
-0.0011970000000000001,-1.197,-2.4246565422590647e-09,7.96415339251596e-09,-2.424656540079847e-09,7.964153393273669e-09
-0.001196,-1.196,-2.428236019748354e-09,8.061316855703603e-09,-2.4282360170459188e-09,8.06131685667165e-09
-0.001195,-1.195,-2.4321073452980078e-09,8.158157666846522e-09,-2.4321073422538558e-09,8.158157667621754e-09
-0.001194,-1.194,-2.43630506571596e-09,8.254663781012993e-09,-2.436305063212134e-09,8.254663781960672e-09
-0.001193,-1.193,-2.4408637639521982e-09,8.350823258768974e-09,-2.4408637609300442e-09,8.350823259543058e-09
-0.001192,-1.192,-2.445818039868184e-09,8.446624269824346e-09,-2.4458180376133805e-09,8.446624270652175e-09
-0.001191,-1.191,-2.4512024909188646e-09,8.542055096654818e-09,-2.451202488643697e-09,8.542055096827081e-09
-0.00119,-1.1900000000000002,-2.4570516927563835e-09,8.637104138099213e-09,-2.457051690377393e-09,8.63710413882424e-09
-0.001189,-1.189,-2.4634001797639503e-09,8.73175991293033e-09,-2.4634001775016457e-09,8.731759913515591e-09
-0.001188,-1.188,-2.470282425528689e-09,8.826011063398137e-09,-2.4702824228718804e-09,8.826011063814724e-09
-0.0011870000000000001,-1.187,-2.4777328232622597e-09,8.919846358744166e-09,-2.477732821174955e-09,8.919846358780267e-09
-0.001186,-1.186,-2.485785666178199e-09,9.013254698685659e-09,-2.485785663700151e-09,9.01325469899257e-09
-0.001185,-1.185,-2.4944751278349162e-09,9.106225116868075e-09,-2.4944751252076806e-09,9.10622511686389e-09
-0.0011840000000000002,-1.1840000000000002,-2.503835242453263e-09,9.19874678428542e-09,-2.5038352402506426e-09,9.198746784703406e-09
-0.001183,-1.183,-2.5138998852175803e-09,9.290809012665714e-09,-2.5138998829090967e-09,9.290809013786641e-09
-0.001182,-1.1820000000000002,-2.5247027525695917e-09,9.382401257821938e-09,-2.524702750453247e-09,9.382401259008351e-09
-0.001181,-1.181,-2.536277342503928e-09,9.473513122965973e-09,-2.536277340182384e-09,9.473513123328622e-09
-0.00118,-1.1800000000000002,-2.548656934874589e-09,9.564134361984976e-09,-2.54865693215749e-09,9.564134362735952e-09
-0.001179,-1.1789999999999998,-2.561874571721249e-09,9.654254882678696e-09,-2.561874568625122e-09,9.654254882938531e-09
-0.001178,-1.178,-2.5759630376249094e-09,9.743864749956337e-09,-2.5759630354058457e-09,9.743864750117589e-09
-0.001177,-1.177,-2.5909548401019013e-09,9.832954188992304e-09,-2.590954837699205e-09,9.832954188756043e-09
-0.001176,-1.176,-2.6068821900452195e-09,9.921513588338899e-09,-2.6068821885031923e-09,9.921513588255946e-09
-0.001175,-1.175,-2.623776982222892e-09,1.0009533502995218e-08,-2.6237769804901074e-09,1.0009533503558872e-08
-0.0011740000000000001,-1.1740000000000002,-2.6416707758421963e-09,1.0097004657431162e-08,-2.6416707742192344e-09,1.0097004658351239e-08
-0.001173,-1.173,-2.660594775189085e-09,1.018391794856492e-08,-2.660594773114628e-09,1.018391794889002e-08
-0.001172,-1.1720000000000002,-2.6805798103519704e-09,1.027026444869296e-08,-2.6805798087826574e-09,1.0270264449586212e-08
-0.0011710000000000002,-1.1710000000000003,-2.7016563180393194e-09,1.0356035408371691e-08,-2.7016563160931905e-09,1.0356035408455346e-08
-0.00117,-1.17,-2.723854322499843e-09,1.0441222259249105e-08,-2.7238543208752825e-09,1.0441222259421792e-08
-0.0011690000000000001,-1.169,-2.747203416554871e-09,1.0525816616845626e-08,-2.747203414377974e-09,1.0525816618079464e-08
-0.001168,-1.168,-2.771732742751955e-09,1.0609810283283101e-08,-2.771732740759185e-09,1.0609810284069962e-08
-0.001167,-1.167,-2.79747097464861e-09,1.069319524996021e-08,-2.7974709728906805e-09,1.0693195251008739e-08
-0.001166,-1.166,-2.8244462982358026e-09,1.0775963700174328e-08,-2.8244462970552314e-09,1.0775963701522019e-08
-0.001165,-1.165,-2.852686393509716e-09,1.0858108011687336e-08,-2.8526863919569044e-09,1.0858108012416674e-08
-0.001164,-1.1640000000000001,-2.8822184162015246e-09,1.0939620759235911e-08,-2.8822184144521976e-09,1.0939620759539912e-08
-0.001163,-1.163,-2.913068979673437e-09,1.1020494716983597e-08,-2.9130689774229587e-09,1.1020494717262286e-08
-0.001162,-1.1620000000000001,-2.9452641369906715e-09,1.1100722860914954e-08,-2.9452641355075193e-09,1.110072286178642e-08
-0.0011610000000000001,-1.161,-2.9788293631778635e-09,1.1180298371170142e-08,-2.9788293603886746e-09,1.1180298372180984e-08
-0.00116,-1.16,-3.0137895376691136e-09,1.1259214634319056e-08,-3.013789535417009e-09,1.1259214635550569e-08
-0.001159,-1.159,-3.0501689269601745e-09,1.1337465245573784e-08,-3.050168925108611e-09,1.1337465246932296e-08
-0.0011580000000000002,-1.1580000000000001,-3.0879911674718174e-09,1.1415044010939122e-08,-3.087991165735894e-09,1.141504401188075e-08
-0.001157,-1.157,-3.127279248633094e-09,1.149194494929936e-08,-3.1272792475432133e-09,1.1491944951327667e-08
-0.0011560000000000001,-1.1560000000000001,-3.168055496192917e-09,1.1568162294440903e-08,-3.168055495514916e-09,1.1568162295274686e-08
-0.001155,-1.155,-3.2103415557688357e-09,1.1643690497009857e-08,-3.2103415544860908e-09,1.1643690498509775e-08
-0.001154,-1.1540000000000001,-3.2541583766413085e-09,1.1718524226403371e-08,-3.2541583752872924e-09,1.1718524227785934e-08
-0.001153,-1.153,-3.299526195801958e-09,1.1792658372593965e-08,-3.2995261938582312e-09,1.179265837360852e-08
-0.001152,-1.1520000000000001,-3.3464645222642534e-09,1.1866088047886402e-08,-3.3464645207012204e-09,1.1866088049408064e-08
-0.0011510000000000001,-1.151,-3.3949921216447974e-09,1.1938808588605655e-08,-3.39499211978807e-09,1.1938808590092706e-08
-0.00115,-1.15,-3.445127001023365e-09,1.2010815556715445e-08,-3.445126999047511e-09,1.201081555783846e-08
-0.001149,-1.149,-3.496886394089903e-09,1.20821047413667e-08,-3.496886391960425e-09,1.2082104742296008e-08
-0.0011480000000000001,-1.1480000000000001,-3.5502867465863604e-09,1.2152672160375047e-08,-3.5502867443249553e-09,1.2152672160797496e-08
-0.001147,-1.147,-3.605343702051354e-09,1.2222514061626453e-08,-3.605343699987642e-09,1.2222514061872051e-08
-0.001146,-1.1460000000000001,-3.6620720878753712e-09,1.2291626924410393e-08,-3.6620720853337848e-09,1.2291626925038986e-08
-0.001145,-1.145,-3.720485901674184e-09,1.2360007460680218e-08,-3.720485899361275e-09,1.2360007461014594e-08
-0.001144,-1.1440000000000001,-3.780598297988129e-09,1.2427652616239134e-08,-3.780598295069033e-09,1.2427652616261645e-08
-0.001143,-1.143,-3.842421575314663e-09,1.2494559571852331e-08,-3.842421573253152e-09,1.2494559572575792e-08
-0.001142,-1.142,-3.905967163481394e-09,1.256072574428346e-08,-3.9059671620341815e-09,1.2560725745224415e-08
-0.001141,-1.141,-3.971245611367314e-09,1.2626148787255937e-08,-3.971245608998906e-09,1.2626148787289322e-08
-0.00114,-1.14,-4.038266574978293e-09,1.2690826592337459e-08,-4.038266572721749e-09,1.2690826592355083e-08
-0.001139,-1.139,-4.107038805885192e-09,1.2754757289748057e-08,-4.107038804153205e-09,1.2754757289752742e-08
-0.0011380000000000001,-1.1380000000000001,-4.177570140030115e-09,1.2817939249090666e-08,-4.177570138554832e-09,1.2817939249109312e-08
-0.001137,-1.137,-4.2498674869083456e-09,1.2880371080003745e-08,-4.249867485573081e-09,1.288037108014098e-08
-0.001136,-1.1360000000000001,-4.323936819132029e-09,1.29420516327356e-08,-4.323936817865565e-09,1.2942051633273487e-08
-0.0011350000000000002,-1.1350000000000002,-4.399783162382598e-09,1.3002979998640146e-08,-4.3997831609680965e-09,1.3002979997987775e-08
-0.001134,-1.1340000000000001,-4.4774105857573324e-09,1.306315551059291e-08,-4.477410584195698e-09,1.3063155510678198e-08
-0.0011330000000000001,-1.133,-4.556822192517057e-09,1.312257774332801e-08,-4.556822191543619e-09,1.3122577743899174e-08
-0.001132,-1.132,-4.638020111240366e-09,1.3181246513694579e-08,-4.638020109900008e-09,1.3181246513603016e-08
-0.001131,-1.131,-4.72100548739042e-09,1.3239161880833337e-08,-4.721005485530401e-09,1.3239161880794296e-08
-0.00113,-1.13,-4.80577847530011e-09,1.3296324146272122e-08,-4.805778474151546e-09,1.3296324145739575e-08
-0.001129,-1.129,-4.892338230580481e-09,1.3352733853940706e-08,-4.892338229350883e-09,1.3352733852930492e-08
-0.001128,-1.1280000000000001,-4.9806829029586355e-09,1.3408391790104153e-08,-4.980682902379742e-09,1.3408391788809013e-08
-0.001127,-1.127,-5.0708096295495915e-09,1.3463298983215002e-08,-5.070809627264096e-09,1.3463298982181026e-08
-0.001126,-1.1260000000000001,-5.1627145285672015e-09,1.3517456703683428e-08,-5.1627145270084144e-09,1.3517456702355181e-08
-0.0011250000000000001,-1.1250000000000002,-5.256392693479385e-09,1.3570866463565943e-08,-5.256392692088966e-09,1.3570866462658409e-08
-0.001124,-1.124,-5.351838187611763e-09,1.3623530016171779e-08,-5.351838186244084e-09,1.3623530015472836e-08
-0.001123,-1.123,-5.4490440392043365e-09,1.3675449355587178e-08,-5.449044038615953e-09,1.3675449354096945e-08
-0.0011220000000000002,-1.122,-5.5480022369260524e-09,1.3726626716117744e-08,-5.5480022356855925e-09,1.3726626716054291e-08
-0.001121,-1.121,-5.6487037258502375e-09,1.37770645716481e-08,-5.648703724374789e-09,1.3777064571306185e-08
-0.0011200000000000001,-1.12,-5.751138403896061e-09,1.3826765634919411e-08,-5.751138402533516e-09,1.3826765634866192e-08
-0.001119,-1.119,-5.855295118738747e-09,1.3875732856724737e-08,-5.855295116251599e-09,1.3875732856667171e-08
-0.001118,-1.118,-5.961161665192895e-09,1.3923969425021656e-08,-5.961161662960642e-09,1.3923969425076794e-08
-0.001117,-1.117,-6.068724783071673e-09,1.3971478763963051e-08,-6.068724779439908e-09,1.397147876276164e-08
-0.001116,-1.116,-6.177970155525272e-09,1.4018264532845322e-08,-6.1779701536036425e-09,1.401826453206387e-08
-0.001115,-1.1150000000000002,-6.288882407861801e-09,1.4064330624974926e-08,-6.288882405475922e-09,1.4064330624868268e-08
-0.001114,-1.1139999999999999,-6.401445106853043e-09,1.4109681166452519e-08,-6.40144510476824e-09,1.4109681164876981e-08
-0.001113,-1.113,-6.515640760527672e-09,1.4154320514875743e-08,-6.51564075702423e-09,1.4154320513606585e-08
-0.0011120000000000001,-1.112,-6.631450818454924e-09,1.4198253257960159e-08,-6.6314508147866076e-09,1.4198253256946396e-08
-0.001111,-1.111,-6.748855672519782e-09,1.424148421207896e-08,-6.748855669532157e-09,1.424148420991476e-08
-0.00111,-1.11,-6.867834658192696e-09,1.4284018420721488e-08,-6.867834655394045e-09,1.4284018419347387e-08
-0.0011090000000000002,-1.1090000000000002,-6.988366056295088e-09,1.4325861152871119e-08,-6.9883660539181076e-09,1.432586115148965e-08
-0.001108,-1.108,-7.110427095262215e-09,1.43670179013025e-08,-7.1104270926152865e-09,1.436701789985479e-08
