group,state_class,profile_index,site,real_energy,imag_energy,probability
figs1,alm,2,39,3.2319271984911224,-4.384416019906291e-16,1.3294335817390314e-14
figs1,alm,2,40,3.2319271984911224,-4.384416019906291e-16,3.4100172399328583e-15
figs1,alm,2,41,3.2319271984911224,-4.384416019906291e-16,1.3465119078585713e-15
figs1,alm,2,42,3.2319271984911224,-4.384416019906291e-16,3.155362577352183e-17
figs1,alm,2,43,3.2319271984911224,-4.384416019906291e-16,1.6784580176930689e-16
figs1,alm,2,44,3.2319271984911224,-4.384416019906291e-16,5.791856021522569e-17
figs1,alm,2,45,3.2319271984911224,-4.384416019906291e-16,5.0557905580115543e-17
figs1,alm,2,46,3.2319271984911224,-4.384416019906291e-16,1.0168592742640267e-16
figs1,alm,2,47,3.2319271984911224,-4.384416019906291e-16,3.343394939052213e-17
figs1,alm,2,48,3.2319271984911224,-4.384416019906291e-16,1.8135208953957414e-18
figs1,alm,2,49,3.2319271984911224,-4.384416019906291e-16,2.4056354596195246e-20
figs1,alm,2,50,3.2319271984911224,-4.384416019906291e-16,5.762484586441443e-22
figs1,alm,2,51,3.2319271984911224,-4.384416019906291e-16,1.462623307300323e-22
figs1,alm,2,52,3.2319271984911224,-4.384416019906291e-16,2.5042555691230792e-23
figs1,alm,2,53,3.2319271984911224,-4.384416019906291e-16,2.4836151530563718e-26
figs1,alm,2,54,3.2319271984911224,-4.384416019906291e-16,1.6219540720496973e-27
figs1,alm,2,55,3.2319271984911224,-4.384416019906291e-16,4.9409588605955096e-29
figs1,alm,2,56,3.2319271984911224,-4.384416019906291e-16,7.421427582738729e-30
figs1,alm,2,57,3.2319271984911224,-4.384416019906291e-16,9.567274262552856e-31
figs1,alm,2,58,3.2319271984911224,-4.384416019906291e-16,3.3704509778047415e-31
figs1,alm,2,59,3.2319271984911224,-4.384416019906291e-16,4.375956945679766e-32
figs1,alm,2,60,3.2319271984911224,-4.384416019906291e-16,1.0901087137167014e-32
figs1,alm,2,61,3.2319271984911224,-4.384416019906291e-16,4.365515562283332e-33
figs1,alm,2,62,3.2319271984911224,-4.384416019906291e-16,3.3298990406291804e-34
figs1,alm,2,63,3.2319271984911224,-4.384416019906291e-16,7.156516463524889e-38
figs1,alm,2,64,3.2319271984911224,-4.384416019906291e-16,3.350646378301435e-39
figs1,alm,2,65,3.2319271984911224,-4.384416019906291e-16,2.8134164112311454e-41
figs1,alm,2,66,3.2319271984911224,-4.384416019906291e-16,2.349460120272345e-41
figs1,alm,2,67,3.2319271984911224,-4.384416019906291e-16,4.486954925124258e-42
figs1,alm,2,68,3.2319271984911224,-4.384416019906291e-16,1.4249603789512896e-42
figs1,alm,2,69,3.2319271984911224,-4.384416019906291e-16,1.2225079955452082e-43
figs1,alm,2,70,3.2319271984911224,-4.384416019906291e-16,4.812180104111142e-44
figs1,alm,2,71,3.2319271984911224,-4.384416019906291e-16,2.4200643815457958e-48
figs1,alm,2,72,3.2319271984911224,-4.384416019906291e-16,3.0264435620827556e-51
figs1,alm,2,73,3.2319271984911224,-4.384416019906291e-16,6.352528373903378e-53
figs1,alm,2,74,3.2319271984911224,-4.384416019906291e-16,2.089167590387002e-53
figs1,alm,2,75,3.2319271984911224,-4.384416019906291e-16,3.4166369265764173e-56
figs1,alm,2,76,3.2319271984911224,-4.384416019906291e-16,1.294377032567683e-56
figs1,alm,2,77,3.2319271984911224,-4.384416019906291e-16,1.797261359069305e-58
figs1,alm,2,78,3.2319271984911224,-4.384416019906291e-16,6.402781084483066e-61
figs1,alm,2,79,3.2319271984911224,-4.384416019906291e-16,2.1385763850632813e-62
figs1,alm,2,80,3.2319271984911224,-4.384416019906291e-16,2.2049596395666977e-64
figs1,alm,2,81,3.2319271984911224,-4.384416019906291e-16,2.3280814846453206e-65
figs1,alm,2,82,3.2319271984911224,-4.384416019906291e-16,6.828608062316772e-68
figs1,alm,2,83,3.2319271984911224,-4.384416019906291e-16,7.25029073190832e-68
figs1,alm,2,84,3.2319271984911224,-4.384416019906291e-16,7.123872364504013e-69
figs1,alm,2,85,3.2319271984911224,-4.384416019906291e-16,2.488415821825226e-69
figs1,alm,2,86,3.2319271984911224,-4.384416019906291e-16,4.0541565961142326e-70
figs1,alm,2,87,3.2319271984911224,-4.384416019906291e-16,4.252933042048555e-71
figs1,alm,2,88,3.2319271984911224,-4.384416019906291e-16,3.1912586776844936e-72
figs1,alm,2,89,3.2319271984911224,-4.384416019906291e-16,1.4092008519548095e-73
figs1,alm,2,90,3.2319271984911224,-4.384416019906291e-16,6.35664462100841e-75
figs1,alm,2,91,3.2319271984911224,-4.384416019906291e-16,1.9069792535608358e-82
figs1,alm,2,92,3.2319271984911224,-4.384416019906291e-16,1.9309269045622187e-81
figs1,alm,2,93,3.2319271984911224,-4.384416019906291e-16,1.1709044196162468e-81
figs1,alm,2,94,3.2319271984911224,-4.384416019906291e-16,3.442503950733942e-82
figs1,alm,2,95,3.2319271984911224,-4.384416019906291e-16,4.477268968470688e-81
figs1,alm,2,96,3.2319271984911224,-4.384416019906291e-16,3.7512313108356452e-81
figs1,alm,2,97,3.2319271984911224,-4.384416019906291e-16,1.4749705309376505e-81
figs1,alm,2,98,3.2319271984911224,-4.384416019906291e-16,7.385596445451323e-82
figs1,alm,2,99,3.2319271984911224,-4.384416019906291e-16,2.710624592154043e-82
figs1,alm,2,100,3.2319271984911224,-4.384416019906291e-16,3.843909993708463e-83
figs1,alm,2,101,3.2319271984911224,-4.384416019906291e-16,7.75316673694741e-86
figs1,alm,2,102,3.2319271984911224,-4.384416019906291e-16,2.645680571529186e-86
figs1,alm,2,103,3.2319271984911224,-4.384416019906291e-16,1.2293533042408572e-87
figs1,alm,2,104,3.2319271984911224,-4.384416019906291e-16,4.502502294265099e-87
figs1,alm,2,105,3.2319271984911224,-4.384416019906291e-16,1.2303161877190136e-87
figs1,alm,2,106,3.2319271984911224,-4.384416019906291e-16,2.178651107041007e-89
figs1,alm,2,107,3.2319271984911224,-4.384416019906291e-16,3.497632108410456e-90
figs1,alm,2,108,3.2319271984911224,-4.384416019906291e-16,2.2044608164737906e-91
figs1,alm,2,109,3.2319271984911224,-4.384416019906291e-16,1.0611425879992753e-91
figs1,alm,2,110,3.2319271984911224,-4.384416019906291e-16,8.581483856964107e-94
figs1,alm,2,111,3.2319271984911224,-4.384416019906291e-16,8.520506401763093e-97
figs1,alm,2,112,3.2319271984911224,-4.384416019906291e-16,9.379373169686071e-97
figs1,alm,2,113,3.2319271984911224,-4.384416019906291e-16,1.1497272849410866e-97
figs1,alm,2,114,3.2319271984911224,-4.384416019906291e-16,6.888225498351449e-98
figs1,alm,2,115,3.2319271984911224,-4.384416019906291e-16,1.7670919618673169e-99
figs1,alm,2,116,3.2319271984911224,-4.384416019906291e-16,4.5091929760864236e-101
figs1,alm,2,117,3.2319271984911224,-4.384416019906291e-16,1.7341802882028306e-103
figs1,alm,2,118,3.2319271984911224,-4.384416019906291e-16,1.0566525598117555e-104
figs1,alm,2,119,3.2319271984911224,-4.384416019906291e-16,2.60795313042163e-106
figs1,alm,2,120,3.2319271984911224,-4.384416019906291e-16,2.0894271721925417e-107
figs1,alm,2,121,3.2319271984911224,-4.384416019906291e-16,4.1824729030296236e-110
figs1,alm,2,122,3.2319271984911224,-4.384416019906291e-16,5.222563139030635e-113
figs1,alm,2,123,3.2319271984911224,-4.384416019906291e-16,6.277889112748622e-114
figs1,alm,2,124,3.2319271984911224,-4.384416019906291e-16,4.8802822591303333e-116
figs1,alm,2,125,3.2319271984911224,-4.384416019906291e-16,1.3839667646825526e-116
figs1,alm,2,126,3.2319271984911224,-4.384416019906291e-16,5.512530314748745e-118
figs1,alm,2,127,3.2319271984911224,-4.384416019906291e-16,1.4199213460068934e-119
figs1,alm,2,128,3.2319271984911224,-4.384416019906291e-16,3.0553406646758325e-121
figs1,alm,2,129,3.2319271984911224,-4.384416019906291e-16,4.5940961865943315e-125
figs1,alm,2,130,3.2319271984911224,-4.384416019906291e-16,4.914682886447838e-126
figs1,alm,2,131,3.2319271984911224,-4.384416019906291e-16,9.72509663459582e-127
figs1,alm,2,132,3.2319271984911224,-4.384416019906291e-16,1.4217523579164277e-127
figs1,alm,2,133,3.2319271984911224,-4.384416019906291e-16,8.720391887523752e-129
figs1,alm,2,134,3.2319271984911224,-4.384416019906291e-16,1.5904317977771103e-132
figs1,alm,2,135,3.2319271984911224,-4.384416019906291e-16,5.010567619911728e-133
figs1,alm,2,136,3.2319271984911224,-4.384416019906291e-16,2.397109433859821e-134
figs1,alm,2,137,3.2319271984911224,-4.384416019906291e-16,9.782290763901508e-135
figs1,alm,2,138,3.2319271984911224,-4.384416019906291e-16,7.532703516710891e-136
figs1,alm,2,139,3.2319271984911224,-4.384416019906291e-16,1.889418013923949e-136
figs1,alm,3,0,-3.231927198491123,4.689579735555285e-15,0.10460957532658548
figs1,alm,3,1,-3.231927198491123,4.689579735555285e-15,0.11928818253833484
figs1,alm,3,2,-3.231927198491123,4.689579735555285e-15,0.06969014047767627
figs1,alm,3,3,-3.231927198491123,4.689579735555285e-15,0.08177542815233128
figs1,alm,3,4,-3.231927198491123,4.689579735555285e-15,0.1871646370984977
figs1,alm,3,5,-3.231927198491123,4.689579735555285e-15,0.11684866100131786
figs1,alm,3,6,-3.231927198491123,4.689579735555285e-15,0.031757463842829126
figs1,alm,3,7,-3.231927198491123,4.689579735555285e-15,0.06710222287659642
figs1,alm,3,8,-3.231927198491123,4.689579735555285e-15,0.11578914861830894
figs1,alm,3,9,-3.231927198491123,4.689579735555285e-15,0.061206090781568114
figs1,alm,3,10,-3.231927198491123,4.689579735555285e-15,0.008755934231313286
figs1,alm,3,11,-3.231927198491123,4.689579735555285e-15,0.0020701022571070525
figs1,alm,3,12,-3.231927198491123,4.689579735555285e-15,0.0011589733737087772
figs1,alm,3,13,-3.231927198491123,4.689579735555285e-15,0.00012136228483447436
figs1,alm,3,14,-3.231927198491123,4.689579735555285e-15,1.698239737214156e-06
figs1,alm,3,15,-3.231927198491123,4.689579735555285e-15,0.00014367450343395668
figs1,alm,3,16,-3.231927198491123,4.689579735555285e-15,0.00018178979304167323
figs1,alm,3,17,-3.231927198491123,4.689579735555285e-15,0.0024690307029126756
figs1,alm,3,18,-3.231927198491123,4.689579735555285e-15,0.002007420109716274
figs1,alm,3,19,-3.231927198491123,4.689579735555285e-15,0.000643735024425737
figs1,alm,3,20,-3.231927198491123,4.689579735555285e-15,0.000713227968620226
figs1,alm,3,21,-3.231927198491123,4.689579735555285e-15,0.0007288061337551127
figs1,alm,3,22,-3.231927198491123,4.689579735555285e-15,0.0010251005351094977
figs1,alm,3,23,-3.231927198491123,4.689579735555285e-15,0.002759487424677372
figs1,alm,3,24,-3.231927198491123,4.689579735555285e-15,0.003252564944049356
figs1,alm,3,25,-3.231927198491123,4.689579735555285e-15,0.002142505566534844
figs1,alm,3,26,-3.231927198491123,4.689579735555285e-15,0.007857283123037575
figs1,alm,3,27,-3.231927198491123,4.689579735555285e-15,0.007350018456955677
figs1,alm,3,28,-3.231927198491123,4.689579735555285e-15,0.001335389856495495
figs1,alm,3,29,-3.231927198491123,4.689579735555285e-15,1.5828592438625404e-05
figs1,alm,3,30,-3.231927198491123,4.689579735555285e-15,2.4189722030388052e-05
figs1,alm,3,31,-3.231927198491123,4.689579735555285e-15,7.99366729690917e-06
figs1,alm,3,32,-3.231927198491123,4.689579735555285e-15,2.1000647874186654e-06
figs1,alm,3,33,-3.231927198491123,4.689579735555285e-15,2.123157936713644e-07
figs1,alm,3,34,-3.231927198491123,4.689579735555285e-15,2.0041500622876264e-08
figs1,alm,3,35,-3.231927198491123,4.689579735555285e-15,2.9272130392947523e-10
figs1,alm,3,36,-3.231927198491123,4.689579735555285e-15,5.233357216800805e-11
figs1,alm,3,37,-3.231927198491123,4.689579735555285e-15,7.371225172592864e-12
figs1,alm,3,38,-3.231927198491123,4.689579735555285e-15,1.9551848180353634e-13
figs1,alm,3,39,-3.231927198491123,4.689579735555285e-15,1.3294335817433723e-14
figs1,alm,3,40,-3.231927198491123,4.689579735555285e-15,3.4100172401450315e-15
figs1,alm,3,41,-3.231927198491123,4.689579735555285e-15,1.346511908005581e-15
figs1,alm,3,42,-3.231927198491123,4.689579735555285e-15,3.1553625697706083e-17
figs1,alm,3,43,-3.231927198491123,4.689579735555285e-15,1.6784580166981355e-16
figs1,alm,3,44,-3.231927198491123,4.689579735555285e-15,5.791856039786471e-17
figs1,alm,3,45,-3.231927198491123,4.689579735555285e-15,5.055790542097485e-17
figs1,alm,3,46,-3.231927198491123,4.689579735555285e-15,1.0168592819336648e-16
figs1,alm,3,47,-3.231927198491123,4.689579735555285e-15,3.343394931924852e-17
figs1,alm,3,48,-3.231927198491123,4.689579735555285e-15,1.8135209074654053e-18
figs1,alm,3,49,-3.231927198491123,4.689579735555285e-15,2.4056354549284793e-20
figs1,alm,3,50,-3.231927198491123,4.689579735555285e-15,5.762484622205272e-22
figs1,alm,3,51,-3.231927198491123,4.689579735555285e-15,1.4626233046240155e-22
figs1,alm,3,52,-3.231927198491123,4.689579735555285e-15,2.504255583596204e-23
figs1,alm,3,53,-3.231927198491123,4.689579735555285e-15,2.483615148818287e-26
figs1,alm,3,54,-3.231927198491123,4.689579735555285e-15,1.621954080633393e-27
figs1,alm,3,55,-3.231927198491123,4.689579735555285e-15,4.940958852908895e-29
figs1,alm,3,56,-3.231927198491123,4.689579735555285e-15,7.421427619555793e-30
figs1,alm,3,57,-3.231927198491123,4.689579735555285e-15,9.567274248642721e-31
figs1,alm,3,58,-3.231927198491123,4.689579735555285e-15,3.3704509934161523e-31
figs1,alm,3,59,-3.231927198491123,4.689579735555285e-15,4.3759569397184235e-32
figs1,alm,3,60,-3.231927198491123,4.689579735555285e-15,1.0901087184289282e-32
figs1,alm,3,61,-3.231927198491123,4.689579735555285e-15,4.365515556730357e-33
figs1,alm,3,62,-3.231927198491123,4.689579735555285e-15,3.3298990540037425e-34
figs1,alm,3,63,-3.231927198491123,4.689579735555285e-15,7.156516455060876e-38
figs1,alm,3,64,-3.231927198491123,4.689579735555285e-15,3.350646390752958e-39
figs1,alm,3,65,-3.231927198491123,4.689579735555285e-15,2.8134164080162773e-41
figs1,alm,3,66,-3.231927198491123,4.689579735555285e-15,2.3494601279080775e-41
figs1,alm,3,67,-3.231927198491123,4.689579735555285e-15,4.48695492084545e-42
figs1,alm,3,68,-3.231927198491123,4.689579735555285e-15,1.424960383278772e-42
figs1,alm,3,69,-3.231927198491123,4.689579735555285e-15,1.2225079944531546e-43
figs1,alm,3,70,-3.231927198491123,4.689579735555285e-15,4.812180117674053e-44
figs1,alm,3,71,-3.231927198491123,4.689579735555285e-15,2.4200643795550338e-48
figs1,alm,3,72,-3.231927198491123,4.689579735555285e-15,3.0264435699819925e-51
figs1,alm,3,73,-3.231927198491123,4.689579735555285e-15,6.3525283690159815e-53
figs1,alm,3,74,-3.231927198491123,4.689579735555285e-15,2.0891675954455102e-53
figs1,alm,3,75,-3.231927198491123,4.689579735555285e-15,3.4166369241317526e-56
figs1,alm,3,76,-3.231927198491123,4.689579735555285e-15,1.2943770354565155e-56
figs1,alm,3,77,-3.231927198491123,4.689579735555285e-15,1.7972613579069855e-58
figs1,alm,3,78,-3.231927198491123,4.689579735555285e-15,6.402781097657264e-61
figs1,alm,3,79,-3.231927198491123,4.689579735555285e-15,2.1385763837754645e-62
figs1,alm,3,80,-3.231927198491123,4.689579735555285e-15,2.204959643801243e-64
figs1,alm,3,81,-3.231927198491123,4.689579735555285e-15,2.3280814833359125e-65
figs1,alm,3,82,-3.231927198491123,4.689579735555285e-15,6.828608074665739e-68
figs1,alm,3,83,-3.231927198491123,4.689579735555285e-15,7.250290726879435e-68
figs1,alm,3,84,-3.231927198491123,4.689579735555285e-15,7.123872376045162e-69
figs1,alm,3,85,-3.231927198491123,4.689579735555285e-15,2.488415830104286e-69
figs1,alm,3,86,-3.231927198491123,4.689579735555285e-15,4.054156606557174e-70
figs1,alm,3,87,-3.231927198491123,4.689579735555285e-15,4.252933792467515e-71
figs1,alm,3,88,-3.231927198491123,4.689579735555285e-15,3.191258610730382e-72
figs1,alm,3,89,-3.231927198491123,4.689579735555285e-15,1.409195716468349e-73
figs1,alm,3,90,-3.231927198491123,4.689579735555285e-15,6.356637362672101e-75
figs1,alm,3,91,-3.231927198491123,4.689579735555285e-15,2.0872142488614998e-82
figs1,alm,3,92,-3.231927198491123,4.689579735555285e-15,1.9306664620335468e-81
figs1,alm,3,93,-3.231927198491123,4.689579735555285e-15,1.3586673657046942e-81
figs1,alm,3,94,-3.231927198491123,4.689579735555285e-15,3.446022014437611e-82
figs1,alm,3,95,-3.231927198491123,4.689579735555285e-15,5.291872178724883e-81
figs1,alm,3,96,-3.231927198491123,4.689579735555285e-15,3.754485245471204e-81
figs1,alm,3,97,-3.231927198491123,4.689579735555285e-15,1.7451148070882674e-81
figs1,alm,3,98,-3.231927198491123,4.689579735555285e-15,7.39215923132044e-82
figs1,alm,3,99,-3.231927198491123,4.689579735555285e-15,3.2076164457279746e-82
figs1,alm,3,100,-3.231927198491123,4.689579735555285e-15,3.8473341888347686e-83
figs1,alm,3,101,-3.231927198491123,4.689579735555285e-15,9.174987615801985e-86
figs1,alm,3,102,-3.231927198491123,4.689579735555285e-15,2.6480403888347256e-86
figs1,alm,3,103,-3.231927198491123,4.689579735555285e-15,1.4548097930419614e-87
figs1,alm,3,104,-3.231927198491123,4.689579735555285e-15,4.506537220019144e-87
figs1,alm,3,105,-3.231927198491123,4.689579735555285e-15,1.4561694976618864e-87
figs1,alm,3,106,-3.231927198491123,4.689579735555285e-15,2.1806070881251468e-89
figs1,alm,3,107,-3.231927198491123,4.689579735555285e-15,4.139955631584505e-90
figs1,alm,3,108,-3.231927198491123,4.689579735555285e-15,2.2064457476559915e-91
figs1,alm,3,109,-3.231927198491123,4.689579735555285e-15,1.2560897106248542e-91
figs1,alm,3,110,-3.231927198491123,4.689579735555285e-15,8.589233128679736e-94
figs1,alm,3,111,-3.231927198491123,4.689579735555285e-15,1.00863063524134e-96
figs1,alm,3,112,-3.231927198491123,4.689579735555285e-15,9.387878195477134e-97
figs1,alm,3,113,-3.231927198491123,4.689579735555285e-15,1.3611672136573366e-97
figs1,alm,3,114,-3.231927198491123,4.689579735555285e-15,6.894494227035471e-98
figs1,alm,3,115,-3.231927198491123,4.689579735555285e-15,2.0922605371078518e-99
figs1,alm,3,116,-3.231927198491123,4.689579735555285e-15,4.513312027936425e-101
figs1,alm,3,117,-3.231927198491123,4.689579735555285e-15,2.053584197714829e-103
figs1,alm,3,118,-3.231927198491123,4.689579735555285e-15,1.0576227705986732e-104
figs1,alm,3,119,-3.231927198491123,4.689579735555285e-15,3.0887706434861967e-106
figs1,alm,3,120,-3.231927198491123,4.689579735555285e-15,2.0913598086110918e-107
figs1,alm,3,121,-3.231927198491123,4.689579735555285e-15,4.95422645010972e-110
figs1,alm,3,122,-3.231927198491123,4.689579735555285e-15,5.227418406473575e-113
figs1,alm,3,123,-3.231927198491123,4.689579735555285e-15,7.43716624616395e-114
figs1,alm,3,124,-3.231927198491123,4.689579735555285e-15,4.8848432375015476e-116
figs1,alm,3,125,-3.231927198491123,4.689579735555285e-15,1.6397277282894957e-116
figs1,alm,3,126,-3.231927198491123,4.689579735555285e-15,5.5177187271854965e-118
figs1,alm,3,127,-3.231927198491123,4.689579735555285e-15,1.6826454933921072e-119
figs1,alm,3,128,-3.231927198491123,4.689579735555285e-15,3.0582363569253232e-121
figs1,alm,3,129,-3.231927198491123,4.689579735555285e-15,5.445073741827998e-125
figs1,alm,3,130,-3.231927198491123,4.689579735555285e-15,4.9193713759747e-126
figs1,alm,3,131,-3.231927198491123,4.689579735555285e-15,1.1528128564436659e-126
figs1,alm,3,132,-3.231927198491123,4.689579735555285e-15,1.4231226758450958e-127
figs1,alm,3,133,-3.231927198491123,4.689579735555285e-15,1.0340504461210632e-128
figs1,alm,3,134,-3.231927198491123,4.689579735555285e-15,1.5919786798640698e-132
figs1,alm,3,135,-3.231927198491123,4.689579735555285e-15,5.9427726505965025e-133
figs1,alm,3,136,-3.231927198491123,4.689579735555285e-15,2.3994567274837086e-134
figs1,alm,3,137,-3.231927198491123,4.689579735555285e-15,1.1606237817840707e-134
figs1,alm,3,138,-3.231927198491123,4.689579735555285e-15,7.540197367675057e-136
figs1,alm,3,139,-3.231927198491123,4.689579735555285e-15,2.2423507386594214e-136
figs1,alm,4,0,3.373211364683846,2.148665888073734e-15,0.02141505515263489
figs1,alm,4,1,3.373211364683846,2.148665888073734e-15,0.026601685262637655
figs1,alm,4,2,3.373211364683846,2.148665888073734e-15,0.017125273279788987
figs1,alm,4,3,3.373211364683846,2.148665888073734e-15,0.02534967058544343
figs1,alm,4,4,3.373211364683846,2.148665888073734e-15,0.0585323190058053
figs1,alm,4,5,3.373211364683846,2.148665888073734e-15,0.039862204452643796
figs1,alm,4,6,3.373211364683846,2.148665888073734e-15,0.013683509035688574
figs1,alm,4,7,3.373211364683846,2.148665888073734e-15,0.03459370811525368
figs1,alm,4,8,3.373211364683846,2.148665888073734e-15,0.06195113553806427
figs1,alm,4,9,3.373211364683846,2.148665888073734e-15,0.035937319400603185
figs1,alm,4,10,3.373211364683846,2.148665888073734e-15,0.007058231306155357
figs1,alm,4,11,3.373211364683846,2.148665888073734e-15,0.0028429896115458346
figs1,alm,4,12,3.373211364683846,2.148665888073734e-15,0.001733381249933515
figs1,alm,4,13,3.373211364683846,2.148665888073734e-15,0.00025650951484022506
figs1,alm,4,14,3.373211364683846,2.148665888073734e-15,1.9320097294496734e-05
figs1,alm,4,15,3.373211364683846,2.148665888073734e-15,2.3831198613011074e-07
figs1,alm,4,16,3.373211364683846,2.148665888073734e-15,1.0035326769179869e-05
figs1,alm,4,17,3.373211364683846,2.148665888073734e-15,0.00013525884454343437
figs1,alm,4,18,3.373211364683846,2.148665888073734e-15,0.00011854672310322319
figs1,alm,4,19,3.373211364683846,2.148665888073734e-15,4.7131765472832676e-05
figs1,alm,4,20,3.373211364683846,2.148665888073734e-15,5.9530533564311156e-05
figs1,alm,4,21,3.373211364683846,2.148665888073734e-15,6.564173619793188e-05
figs1,alm,4,22,3.373211364683846,2.148665888073734e-15,0.0001037727771945908
figs1,alm,4,23,3.373211364683846,2.148665888073734e-15,0.0002971756575060986
figs1,alm,4,24,3.373211364683846,2.148665888073734e-15,0.0003764459792514833
figs1,alm,4,25,3.373211364683846,2.148665888073734e-15,0.0002767892634954968
figs1,alm,4,26,3.373211364683846,2.148665888073734e-15,0.0011714845949732512
figs1,alm,4,27,3.373211364683846,2.148665888073734e-15,0.0011435019651151426
figs1,alm,4,28,3.373211364683846,2.148665888073734e-15,0.0002484733140888225
figs1,alm,4,29,3.373211364683846,2.148665888073734e-15,1.7653144116879133e-06
figs1,alm,4,30,3.373211364683846,2.148665888073734e-15,9.682495340552732e-05
figs1,alm,4,31,3.373211364683846,2.148665888073734e-15,0.00010047025826040768
figs1,alm,4,32,3.373211364683846,2.148665888073734e-15,4.7429475251456756e-05
figs1,alm,4,33,3.373211364683846,2.148665888073734e-15,1.2638803749725928e-05
figs1,alm,4,34,3.373211364683846,2.148665888073734e-15,3.7614221619348816e-06
figs1,alm,4,35,3.373211364683846,2.148665888073734e-15,1.3210798147227393e-06
figs1,alm,4,36,3.373211364683846,2.148665888073734e-15,1.7024860280502507e-05
figs1,alm,4,37,3.373211364683846,2.148665888073734e-15,7.887082609779214e-05
figs1,alm,4,38,3.373211364683846,2.148665888073734e-15,0.0001163533998324053
figs1,alm,4,39,3.373211364683846,2.148665888073734e-15,7.80761575944307e-05
figs1,alm,4,40,3.373211364683846,2.148665888073734e-15,0.0005933258610975705
figs1,alm,4,41,3.373211364683846,2.148665888073734e-15,0.007797969278432831
figs1,alm,4,42,3.373211364683846,2.148665888073734e-15,0.00813166114570118
figs1,alm,4,43,3.373211364683846,2.148665888073734e-15,0.028542831119280472
figs1,alm,4,44,3.373211364683846,2.148665888073734e-15,0.025720933470833963
figs1,alm,4,45,3.373211364683846,2.148665888073734e-15,0.24222713602059703
figs1,alm,4,46,3.373211364683846,2.148665888073734e-15,0.25832487389148395
figs1,alm,4,47,3.373211364683846,2.148665888073734e-15,0.07345738588057535
figs1,alm,4,48,3.373211364683846,2.148665888073734e-15,0.003587425991867393
figs1,alm,4,49,3.373211364683846,2.148665888073734e-15,4.431701343450597e-05
figs1,alm,4,50,3.373211364683846,2.148665888073734e-15,9.91190762159315e-07
figs1,alm,4,51,3.373211364683846,2.148665888073734e-15,2.367968695994386e-07
figs1,alm,4,52,3.373211364683846,2.148665888073734e-15,3.7349537174113255e-08
figs1,alm,4,53,3.373211364683846,2.148665888073734e-15,3.497514880563987e-11
figs1,alm,4,54,3.373211364683846,2.148665888073734e-15,2.028458026738513e-12
figs1,alm,4,55,3.373211364683846,2.148665888073734e-15,5.786841620365795e-14
figs1,alm,4,56,3.373211364683846,2.148665888073734e-15,8.156084317379984e-15
figs1,alm,4,57,3.373211364683846,2.148665888073734e-15,9.787009857767457e-16
figs1,alm,4,58,3.373211364683846,2.148665888073734e-15,3.2293483430418265e-16
figs1,alm,4,59,3.373211364683846,2.148665888073734e-15,3.933130244097333e-17
figs1,alm,4,60,3.373211364683846,2.148665888073734e-15,9.093645785759547e-18
figs1,alm,4,61,3.373211364683846,2.148665888073734e-15,3.4200393477721278e-18
figs1,alm,4,62,3.373211364683846,2.148665888073734e-15,2.3990146383162874e-19
figs1,alm,4,63,3.373211364683846,2.148665888073734e-15,4.8362929209711015e-23
figs1,alm,4,64,3.373211364683846,2.148665888073734e-15,2.0660648074231202e-24
figs1,alm,4,65,3.373211364683846,2.148665888073734e-15,1.777734182041881e-26
figs1,alm,4,66,3.373211364683846,2.148665888073734e-15,1.1086163565024543e-26
figs1,alm,4,67,3.373211364683846,2.148665888073734e-15,1.974646152887793e-27
figs1,alm,4,68,3.373211364683846,2.148665888073734e-15,5.870271186694652e-28
figs1,alm,4,69,3.373211364683846,2.148665888073734e-15,4.7217121131016263e-29
figs1,alm,4,70,3.373211364683846,2.148665888073734e-15,1.7078380418760785e-29
figs1,alm,4,71,3.373211364683846,2.148665888073734e-15,7.918605879609537e-34
figs1,alm,4,72,3.373211364683846,2.148665888073734e-15,9.208224704379004e-37
figs1,alm,4,73,3.373211364683846,2.148665888073734e-15,1.8209078132676535e-38
figs1,alm,4,74,3.373211364683846,2.148665888073734e-15,5.4687862600611464e-39
figs1,alm,4,75,3.373211364683846,2.148665888073734e-15,8.46622756430682e-42
figs1,alm,4,76,3.373211364683846,2.148665888073734e-15,2.879484302102231e-42
figs1,alm,4,77,3.373211364683846,2.148665888073734e-15,3.63837279656611e-44
figs1,alm,4,78,3.373211364683846,2.148665888073734e-15,1.2102116824338829e-46
figs1,alm,4,79,3.373211364683846,2.148665888073734e-15,3.74822613938742e-48
figs1,alm,4,80,3.373211364683846,2.148665888073734e-15,3.6318397021880344e-50
figs1,alm,4,81,3.373211364683846,2.148665888073734e-15,3.537765086257229e-51
figs1,alm,4,82,3.373211364683846,2.148665888073734e-15,9.986205217048451e-54
figs1,alm,4,83,3.373211364683846,2.148665888073734e-15,8.892107484959052e-54
figs1,alm,4,84,3.373211364683846,2.148665888073734e-15,8.139203231899673e-55
figs1,alm,4,85,3.373211364683846,2.148665888073734e-15,2.6544578391223847e-55
figs1,alm,4,86,3.373211364683846,2.148665888073734e-15,4.130503159857261e-56
figs1,alm,4,87,3.373211364683846,2.148665888073734e-15,3.711265900643164e-57
figs1,alm,4,88,3.373211364683846,2.148665888073734e-15,2.6002585213406083e-58
figs1,alm,4,89,3.373211364683846,2.148665888073734e-15,1.075514458176011e-59
