group,state_class,profile_index,site,real_energy,imag_energy,probability
figs2,alm,1,60,3.7050408967015844,-1.755463174656842e-16,3.232247407794714e-33
figs2,alm,1,61,3.7050408967015844,-1.755463174656842e-16,4.0493603728636933e-35
figs2,alm,1,62,3.7050408967015844,-1.755463174656842e-16,2.749640495918346e-34
figs2,alm,1,63,3.7050408967015844,-1.755463174656842e-16,8.236049630102047e-35
figs2,alm,1,64,3.7050408967015844,-1.755463174656842e-16,1.0911807249022848e-33
figs2,alm,1,65,3.7050408967015844,-1.755463174656842e-16,6.0463200955753374e-33
figs2,alm,1,66,3.7050408967015844,-1.755463174656842e-16,4.5389982250407134e-32
figs2,alm,1,67,3.7050408967015844,-1.755463174656842e-16,5.646629986357108e-31
figs2,alm,1,68,3.7050408967015844,-1.755463174656842e-16,1.0870726898520898e-34
figs2,alm,1,69,3.7050408967015844,-1.755463174656842e-16,2.5530859420100196e-38
figs2,alm,1,70,3.7050408967015844,-1.755463174656842e-16,2.2758305482679074e-41
figs2,alm,1,71,3.7050408967015844,-1.755463174656842e-16,3.979666358714541e-45
figs2,alm,1,72,3.7050408967015844,-1.755463174656842e-16,3.782176616833488e-48
figs2,alm,1,73,3.7050408967015844,-1.755463174656842e-16,8.912019500132797e-52
figs2,alm,1,74,3.7050408967015844,-1.755463174656842e-16,8.398818168388042e-55
figs2,alm,1,75,3.7050408967015844,-1.755463174656842e-16,1.0140787970980563e-53
figs2,alm,1,76,3.7050408967015844,-1.755463174656842e-16,1.6119272101446374e-57
figs2,alm,1,77,3.7050408967015844,-1.755463174656842e-16,2.938868547424946e-58
figs2,alm,1,78,3.7050408967015844,-1.755463174656842e-16,1.328407209764264e-57
figs2,alm,1,79,3.7050408967015844,-1.755463174656842e-16,4.691408163435264e-57
figs2,alm,1,80,3.7050408967015844,-1.755463174656842e-16,4.364404674694732e-56
figs2,alm,1,81,3.7050408967015844,-1.755463174656842e-16,2.0131167656804576e-59
figs2,alm,1,82,3.7050408967015844,-1.755463174656842e-16,1.0601120667736864e-59
figs2,alm,1,83,3.7050408967015844,-1.755463174656842e-16,1.2619447591449903e-58
figs2,alm,1,84,3.7050408967015844,-1.755463174656842e-16,1.5183211219552635e-58
figs2,alm,1,85,3.7050408967015844,-1.755463174656842e-16,2.1233193605310473e-57
figs2,alm,1,86,3.7050408967015844,-1.755463174656842e-16,1.0440853100851266e-56
figs2,alm,1,87,3.7050408967015844,-1.755463174656842e-16,9.655832777236057e-56
figs2,alm,1,88,3.7050408967015844,-1.755463174656842e-16,1.2726731081920774e-54
figs2,alm,1,89,3.7050408967015844,-1.755463174656842e-16,2.211437931596217e-58
figs2,alm,1,90,3.7050408967015844,-1.755463174656842e-16,5.182704710716207e-62
figs2,alm,1,91,3.7050408967015844,-1.755463174656842e-16,2.7356040141342545e-65
figs2,alm,1,92,3.7050408967015844,-1.755463174656842e-16,4.442446078732237e-69
figs2,alm,1,93,3.7050408967015844,-1.755463174656842e-16,6.052000935600509e-72
figs2,alm,1,94,3.7050408967015844,-1.755463174656842e-16,1.227056090808077e-75
figs2,alm,1,95,3.7050408967015844,-1.755463174656842e-16,2.1543203768136786e-79
figs2,alm,1,96,3.7050408967015844,-1.755463174656842e-16,2.3303519848100667e-81
figs2,alm,1,97,3.7050408967015844,-1.755463174656842e-16,3.8784632939723e-85
figs2,alm,1,98,3.7050408967015844,-1.755463174656842e-16,1.261551796505443e-88
figs2,alm,1,99,3.7050408967015844,-1.755463174656842e-16,3.788267994828756e-92
figs2,alm,1,100,3.7050408967015844,-1.755463174656842e-16,5.857471559585391e-96
figs2,alm,1,101,3.7050408967015844,-1.755463174656842e-16,1.6463747516321504e-97
figs2,alm,1,102,3.7050408967015844,-1.755463174656842e-16,2.9873027307093263e-101
figs2,alm,1,103,3.7050408967015844,-1.755463174656842e-16,6.1765734483201415e-105
figs2,alm,1,104,3.7050408967015844,-1.755463174656842e-16,6.240600222184181e-108
figs2,alm,1,105,3.7050408967015844,-1.755463174656842e-16,1.0185118530181387e-111
figs2,alm,1,106,3.7050408967015844,-1.755463174656842e-16,6.394652082676454e-115
figs2,alm,1,107,3.7050408967015844,-1.755463174656842e-16,1.4461185895658994e-118
figs2,alm,1,108,3.7050408967015844,-1.755463174656842e-16,1.367152755015028e-122
figs2,alm,1,109,3.7050408967015844,-1.755463174656842e-16,2.3910250977189348e-122
figs2,alm,1,110,3.7050408967015844,-1.755463174656842e-16,4.0730420906378915e-126
figs2,alm,1,111,3.7050408967015844,-1.755463174656842e-16,1.0568126973773262e-129
figs2,alm,1,112,3.7050408967015844,-1.755463174656842e-16,4.277771039890578e-133
figs2,alm,1,113,3.7050408967015844,-1.755463174656842e-16,6.918055180515141e-137
figs2,alm,1,114,3.7050408967015844,-1.755463174656842e-16,2.021468348603323e-139
figs2,alm,1,115,3.7050408967015844,-1.755463174656842e-16,3.8993814949996483e-143
figs2,alm,1,116,3.7050408967015844,-1.755463174656842e-16,7.308872661353037e-147
figs2,alm,1,117,3.7050408967015844,-1.755463174656842e-16,2.331033010787763e-149
figs2,alm,1,118,3.7050408967015844,-1.755463174656842e-16,3.841901282445249e-153
figs2,alm,1,119,3.7050408967015844,-1.755463174656842e-16,1.5192896618063368e-156
figs2,alm,1,120,3.7050408967015844,-1.755463174656842e-16,4.009148989741311e-160
figs2,alm,1,121,3.7050408967015844,-1.755463174656842e-16,4.307440455662567e-164
figs2,alm,1,122,3.7050408967015844,-1.755463174656842e-16,3.960698990823153e-164
figs2,alm,1,123,3.7050408967015844,-1.755463174656842e-16,6.984442597696418e-168
figs2,alm,1,124,3.7050408967015844,-1.755463174656842e-16,1.5529477920112048e-171
figs2,alm,1,125,3.7050408967015844,-1.755463174656842e-16,1.0102014943628286e-174
figs2,alm,1,126,3.7050408967015844,-1.755463174656842e-16,1.6432079375397658e-178
figs2,alm,1,127,3.7050408967015844,-1.755463174656842e-16,1.5819067660077738e-181
figs2,alm,1,128,3.7050408967015844,-1.755463174656842e-16,3.3271690072406785e-185
figs2,alm,1,129,3.7050408967015844,-1.755463174656842e-16,5.477774424388212e-189
figs2,alm,1,130,3.7050408967015844,-1.755463174656842e-16,1.8846054422994427e-190
figs2,alm,1,131,3.7050408967015844,-1.755463174656842e-16,3.160835822750539e-194
figs2,alm,1,132,3.7050408967015844,-1.755463174656842e-16,9.328203973826184e-198
figs2,alm,1,133,3.7050408967015844,-1.755463174656842e-16,3.09249651386067e-201
figs2,alm,1,134,3.7050408967015844,-1.755463174656842e-16,4.928999725333417e-205
figs2,alm,1,135,3.7050408967015844,-1.755463174656842e-16,4.637573761796634e-207
figs2,alm,1,136,3.7050408967015844,-1.755463174656842e-16,8.59269048782343e-211
figs2,alm,1,137,3.7050408967015844,-1.755463174656842e-16,1.7081702934225443e-214
figs2,alm,1,138,3.7050408967015844,-1.755463174656842e-16,2.469989371693557e-217
figs2,alm,1,139,3.7050408967015844,-1.755463174656842e-16,4.093820162276051e-221
figs2,alm,2,0,3.8308722575314786,-3.616623928589105e-16,1.0125479586208365e-24
figs2,alm,2,1,3.8308722575314786,-3.616623928589105e-16,5.298052135979168e-24
figs2,alm,2,2,3.8308722575314786,-3.616623928589105e-16,1.6343334033382315e-23
figs2,alm,2,3,3.8308722575314786,-3.616623928589105e-16,1.1586254834193801e-23
figs2,alm,2,4,3.8308722575314786,-3.616623928589105e-16,6.875139163764259e-23
figs2,alm,2,5,3.8308722575314786,-3.616623928589105e-16,9.7657152616005e-25
figs2,alm,2,6,3.8308722575314786,-3.616623928589105e-16,2.6070214425399697e-24
figs2,alm,2,7,3.8308722575314786,-3.616623928589105e-16,1.2449749636819623e-23
figs2,alm,2,8,3.8308722575314786,-3.616623928589105e-16,7.307304616159082e-24
figs2,alm,2,9,3.8308722575314786,-3.616623928589105e-16,3.85407569369222e-23
figs2,alm,2,10,3.8308722575314786,-3.616623928589105e-16,6.226039014610389e-23
figs2,alm,2,11,3.8308722575314786,-3.616623928589105e-16,1.402962283550241e-22
figs2,alm,2,12,3.8308722575314786,-3.616623928589105e-16,7.874585195643004e-22
figs2,alm,2,13,3.8308722575314786,-3.616623928589105e-16,9.462532106334576e-22
figs2,alm,2,14,3.8308722575314786,-3.616623928589105e-16,4.461183605279965e-21
figs2,alm,2,15,3.8308722575314786,-3.616623928589105e-16,1.711086282601795e-20
figs2,alm,2,16,3.8308722575314786,-3.616623928589105e-16,1.3566960810221263e-21
figs2,alm,2,17,3.8308722575314786,-3.616623928589105e-16,8.844594310502827e-21
figs2,alm,2,18,3.8308722575314786,-3.616623928589105e-16,2.237403615776223e-21
figs2,alm,2,19,3.8308722575314786,-3.616623928589105e-16,8.608532612259222e-21
figs2,alm,2,20,3.8308722575314786,-3.616623928589105e-16,4.4349691810701124e-20
figs2,alm,2,21,3.8308722575314786,-3.616623928589105e-16,6.784321786540882e-20
figs2,alm,2,22,3.8308722575314786,-3.616623928589105e-16,3.533607269282821e-19
figs2,alm,2,23,3.8308722575314786,-3.616623928589105e-16,9.024740421754948e-19
figs2,alm,2,24,3.8308722575314786,-3.616623928589105e-16,1.1477983926168005e-18
figs2,alm,2,25,3.8308722575314786,-3.616623928589105e-16,6.670810416420021e-18
figs2,alm,2,26,3.8308722575314786,-3.616623928589105e-16,1.857157372936913e-18
figs2,alm,2,27,3.8308722575314786,-3.616623928589105e-16,7.603699379302889e-18
figs2,alm,2,28,3.8308722575314786,-3.616623928589105e-16,3.379965693294805e-17
figs2,alm,2,29,3.8308722575314786,-3.616623928589105e-16,4.616331169613422e-18
figs2,alm,2,30,3.8308722575314786,-3.616623928589105e-16,2.325736751280809e-17
figs2,alm,2,31,3.8308722575314786,-3.616623928589105e-16,2.4033557545127737e-17
figs2,alm,2,32,3.8308722575314786,-3.616623928589105e-16,6.848473627323602e-17
figs2,alm,2,33,3.8308722575314786,-3.616623928589105e-16,3.74081978555089e-16
figs2,alm,2,34,3.8308722575314786,-3.616623928589105e-16,6.265298702529796e-16
figs2,alm,2,35,3.8308722575314786,-3.616623928589105e-16,3.103926258975604e-15
figs2,alm,2,36,3.8308722575314786,-3.616623928589105e-16,1.0519588851664126e-14
figs2,alm,2,37,3.8308722575314786,-3.616623928589105e-16,4.336093005039814e-15
figs2,alm,2,38,3.8308722575314786,-3.616623928589105e-16,2.6180827503473804e-14
figs2,alm,2,39,3.8308722575314786,-3.616623928589105e-16,4.3456500196761325e-16
