kx_over_2pi_mod,ky_over_2pi_mod,initial_trace_deviation,exact_trace_deviation,small_q_trace_deviation,initial_half_trace,initial_half_curvature,exact_half_trace,exact_half_curvature,small_q_half_trace,small_q_half_curvature
0.19148936170212766,0.8226950354609929,0.023591912890320837,2.1695873979178784e-05,0.02823143252852786,0.05918127295951359,-0.03558936006919275,8.802816550331296e-05,-6.633229152413418e-05,0.060134771139504814,-0.03190333861097695
0.19148936170212766,0.8297872340425532,0.021516768281658716,2.130461429939195e-05,0.026417838179908913,0.057886712012500466,-0.03636994373084175,8.912323942409545e-05,-6.78186251247035e-05,0.059456428030449114,-0.0330385898505402
0.19148936170212766,0.8368794326241135,0.019594022877186604,2.1072905108873258e-05,0.024692712800522564,0.05667231529106148,-0.03707829241387488,9.032431440781409e-05,-6.925140929894083e-05,0.05879982785699501,-0.034107115056472445
0.19148936170212766,0.8439716312056738,0.017813359032253492,2.0975690639488573e-05,0.023049966077916414,0.05553415485349027,-0.037720795821236774,9.161220888007925e-05,-7.063651824059068e-05,0.058164083380912515,-0.0351141173029961
0.19148936170212766,0.851063829787234,0.016165329127351136,2.0989900166425407e-05,0.021484604589290635,0.05446858272574341,-0.038303253598392276,9.296846504138657e-05,-7.197856487496116e-05,0.05754870213184025,-0.03606409754254961
0.19148936170212766,0.8581560283687943,0.014641288539603746,2.1094223235871098e-05,0.01999257617557021,0.0534722153920311,-0.03883092685242735,9.437530346914839e-05,-7.328108023327729e-05,0.05695350906619594,-0.03696093289062573
0.19148936170212766,0.8652482269503546,0.01323333383320291,2.126892821130937e-05,0.01857063039569455,0.05254191897416921,-0.0393085851409663,9.581559612885405e-05,-7.454666791754468e-05,0.05637858004602349,-0.03780794965032894
0.19148936170212766,0.8723404255319149,0.011934245958431101,2.1495717834869274e-05,0.01721619511335596,0.05167479517227667,-0.039740549213845566,9.727285483699054e-05,-7.577713700212127e-05,0.055824185523612846,-0.038607990410256886
0.19148936170212766,0.8794326241134752,0.010737438215157304,2.1757616315049453e-05,0.015927268779335903,0.050868168011437766,-0.04013072979628046,9.873123257727813e-05,-7.697361626222868e-05,0.05529074362149681,-0.039363474842160906
0.19148936170212766,0.8865248226950354,0.009636908718265488,2.2038883161391872e-05,0.014702327594716708,0.050119571417633624,-0.040482662699368135,0.00010017553538308506,-7.813665222169318e-05,0.054778781669989465,-0.04007645407527276
0.19148936170212766,0.8936170212765957,0.008627197095376377,2.2324949605912538e-05,0.013540246466002749,0.04942673763014096,-0.04079954053476458,0.00010159124277400508,-7.926629316809254e-05,0.054288905196990075,-0.040748658730987326
0.19148936170212766,0.900709219858156,0.007703345148462291,2.2602373989150044e-05,0.012440232483103601,0.04878758644576648,-0.04108424129730419,0.00010296453497265435,-8.03621609835043e-05,0.05382177334802017,-0.04138154086491657
0.19148936170212766,0.9078014184397163,0.00686086121816859,2.2858812958070793e-05,0.011401769554440486,0.04820021528164985,-0.04133935406348126,0.0001042823253390073,-8.14235123809365e-05,0.053378079738902934,-0.04197631018446245
0.19148936170212766,0.9148936170212766,0.0060956880010685915,2.3083005731593608e-05,0.010424572808269639,0.047662890037515594,-0.041567202036447,0.00010553229664378859,-8.244929091219498e-05,0.05295853779978976,-0.04253396499152012
0.19148936170212766,0.9219858156028369,0.0054041735843373545,2.3264769047125162e-05,0.009508551403553042,0.04717403673438643,-0.041769863150049075,0.00010670293996721861,-8.343817092009345e-05,0.05256386974861429,-0.043055318345061246
0.19148936170212766,0.9290780141843972,0.004783045478389876,2.3395000714248473e-05,0.008653778474997785,0.0467322339045071,-0.04194918842611722,0.00010778359515463035,-8.438859444038188e-05,0.05219479842620086,-0.043541019951203075
0.19148936170212766,0.9361702127659575,0.004229387445168119,2.3465689976040732e-05,0.00786046705352883,0.04633620570632422,-0.0421068182611561,0.00010876449189028463,-8.52988019142439e-05,0.05185204132724987,-0.04399157427372104
0.19148936170212766,0.9432624113475178,0.0037406189374257492,2.346993312232835e-05,0.007128950944293971,0.045984815738365006,-0.04224419680093926,0.00010963679056934094,-8.616685744701259e-05,0.051536306264811364,-0.04440735532051739
0.19148936170212766,0.950354609929078,0.003314476982122755,2.340195301328e-05,0.006459669699399387,0.04567706152658567,-0.042362584544462914,0.00011039262225275819,-8.699066923947819e-05,0.05124828820591256,-0.044788618506513174
0.19148936170212766,0.9574468085106383,0.0029490003587244046,2.3257121364828558e-05,0.005853156983136605,0.045412069661202675,-0.04246306930247827,0.00011102512708880563,-8.776800572397707e-05,0.050988666908761165,-0.04513550992562456
0.19148936170212766,0.9645390070921985,0.0026425159405011403,2.3031982819412297e-05,0.005310031786185637,0.04518909156066028,-0.04254657562015914,0.00011152849067327593,-8.849650785386363e-05,0.05075810507484298,-0.04544807328865734
0.19148936170212766,0.9716312056737588,0.002393627083910145,2.2724279982603828e-05,0.004830992096217908,0.04500749984265348,-0.042613872758743336,0.00011189797790525607,-8.917369792265224e-05,0.050557246800702546,-0.04572625470448464
0.19148936170212766,0.9787234042553191,0.002201203967604745,2.2332978748629875e-05,0.004416810771152267,0.044866785284319685,-0.04266558131671494,0.00011212996397307683,-8.979698522444695e-05,0.050386716173969906,-0.04596990540281764
0.19148936170212766,0.9858156028368794,0.002064375798665405,2.1858293370102726e-05,0.004068333484778787,0.04476655435632833,-0.04270217855766292,0.00011222196217964766,-9.036366880954494e-05,0.050247115906406375,-0.04617878242162759
0.19148936170212766,0.9929078014184397,0.0019825248192759937,2.1301710850237077e-05,0.0037864787209156633,0.044706527318211974,-0.04272400249893598,0.00011217264838829996,-9.087093753806288e-05,0.05013902593510732,-0.04635254721419166
0.19858156028368795,0.0,0.0023300987568791454,2.3780477648692957e-05,0.004382785591677922,0.045169046425471995,-0.04283894766859285,0.00011103327054980992,-8.725279290111697e-05,0.050456716427638125,-0.0460739308359602
0.19858156028368795,0.0070921985815602835,0.0023601549943991565,2.298285185279931e-05,0.004208786352651074,0.04519053213027881,-0.04283037713587965,0.00011066874296255924,-8.768589110975993e-05,0.05040734658345876,-0.046198560230807685
0.19858156028368795,0.014184397163120567,0.0024504514248570586,2.2112237279882436e-05,0.004110588734845433,0.04525504556066527,-0.04280459413580821,0.00011016781380576246,-8.805557652588002e-05,0.05039272833421796,-0.046282139599372524
0.19858156028368795,0.02127659574468085,0.002601372020035367,2.1175644443432713e-05,0.004089576891961218,0.045362755906215135,-0.04276138388617977,0.00010953404326749974,-8.835839882406703e-05,0.050413331655013216,-0.046323754763052
0.19858156028368795,0.028368794326241134,0.002813559466084088,2.018149491745587e-05,0.004147224850282585,0.04551394595601219,-0.042700386489928105,0.00010877223726946678,-8.859074235201091e-05,0.050469588512025765,-0.04632236366174318
0.19858156028368795,0.03546099290780142,0.0030879192850285994,1.913964072015134e-05,0.004285111095953857,0.045709013311197894,-0.042621094026169294,0.00010788845183300545,-8.874881111285411e-05,0.05056189197835206,-0.0462767808823982
0.19858156028368795,0.0425531914893617,0.0034256256484182235,1.806138347157279e-05,0.004504936725567642,0.045948472088248704,-0.04252284643983048,0.0001068899945912942,-8.882861111972141e-05,0.050690595691093104,-0.04618565896552546
0.19858156028368795,0.04964539007092199,0.003828128926777058,1.6959493788266594e-05,0.004808547396469166,0.04623295511854529,-0.04240482619176823,0.00010578542378235451,-8.882592999408791e-05,0.05085601379039693,-0.04604746639392776
0.19858156028368795,0.05673758865248227,0.0042971650311881965,1.584823149728685e-05,0.005197959290628745,0.04656321665111798,-0.04226605161992979,0.00010458454513304908,-8.873631363576223e-05,0.051058421530254625,-0.04586046223962588
0.19858156028368795,0.06382978723404255,0.004834766616036795,1.4743367377293494e-05,0.0056753892767533246,0.046940135566587896,-0.0421053689505511,0.00010329840712210613,-8.855503974481263e-05,0.05129805680879111,-0.04562266753203779
0.19858156028368795,0.07092198581560284,0.005443276224792938,1.366220726774071e-05,0.006243289420552869,0.047364719111276994,-0.041921442886484056,0.00010193929519302926,-8.827708792528855e-05,0.05157512293188996,-0.04533183351133709
0.19858156028368795,0.07801418439716312,0.006125361473472382,1.2623619529646474e-05,0.006904385953481494,0.04783810716087322,-0.04171274568740084,0.00010052072557328816,-8.789710604364168e-05,0.051889792996526345,-0.04498540704304485
0.19858156028368795,0.0851063829787234,0.00688403237918251,1.1648066995727468e-05,0.007661722766564356,0.04836157702326672,-0.04147754464408421,9.90574394496488e-05,-8.740937245392133e-05,0.05224221635664839,-0.044580493590084036
0.19858156028368795,0.09219858156028368,0.007722660953612154,1.075764471456291e-05,0.00851870944846183,0.04893654878961021,-0.04121388783599805,9.756539834653437e-05,-8.680775363197146e-05,0.05263252771154101,-0.04411381826307918
0.19858156028368795,0.09929078014184398,0.008645003193383821,9.976124976832445e-06,0.00947917383600845,0.04956459124153194,-0.04091958804814812,9.606178166015246e-05,-8.608565668332001e-05,0.05306085943016042,-0.04358168559415197
0.19858156028368795,0.10638297872340426,0.009655223610446302,9.329011312159575e-06,0.010547418990988718,0.050247428320392154,-0.04059220470994585,9.456498741425057e-05,-8.5235976102091e-05,0.05352735779006632,-0.042979938799077605
0.19858156028368795,0.11347517730496454,0.0107579224557788,8.843603366256273e-06,0.011728284458467457,0.050986946161294636,-0.040229023705515836,9.309463742542271e-05,-8.425103405916643e-05,0.05403220386089813,-0.042303919402430674
0.19858156028368795,0.12056737588652482,0.011958165798049245,8.54907481297533e-06,0.013027211598646268,0.05178520069003645,-0.039827034891987204,9.16715881980887e-05,-8.312251338511337e-05,0.054575639793747466,-0.0415484281951012
0.19858156028368795,0.1276595744680851,0.013261518624752888,8.476566725824694e-06,0.014450312714302666,0.052644425775014145,-0.03938290715026126,9.031794901152274e-05,-8.184138228569804e-05,0.05515800128299853,-0.04070768856869587
0.19858156028368795,0.1347517730496454,0.014674081135801084,8.659299133591201e-06,0.01600444361709212,0.05356704191767688,-0.0388929607818758,8.905710881638963e-05,-8.039780968279842e-05,0.05577975693957633,-0.03977531332248421
0.19858156028368795,0.14184397163120568,0.016202528397322877,9.132703815812237e-06,0.017697279184551253,0.054555665454337085,-0.03835313705701421,8.791377372402605e-05,-7.878106990821381e-05,0.05644155524741045,-0.0387442760628592
0.19858156028368795,0.14893617021276595,0.017854153514896193,9.934581760097591e-06,0.019537391351315388,0.055613118227937325,-0.03775896471304113,8.691401705092305e-05,-7.697943529082546e-05,0.05714427966187952,-0.037606888310564135
0.19858156028368795,0.15602836879432624,0.019636914468640375,1.1105289106296137e-05,0.021534328846272564,0.056742437670511396,-0.03710552320187102,8.608534407217899e-05,-7.498005496588286e-05,0.05788911224377631,-0.03635478339750375
0.19858156028368795,0.16312056737588654,0.02155948472479635,1.268795584356914e-05,0.023698697824969202,0.057946887214276516,-0.036387402489480164,8.545677383979918e-05,-7.276881799623004e-05,0.058677605999436784,-0.03497890817446758
0.19858156028368795,0.1702127659574468,0.023631307696534126,1.4728742006171646e-05,0.026042242344533895,0.059229966920801874,-0.03559865922426775,8.505894063332379e-05,-7.033019862715215e-05,0.05951176581242337,-0.03346952346788948
0.19858156028368795,0.1773049645390071,0.025862655066505154,1.7277136629576147e-05,0.028577923376026507,0.060595424182292794,-0.03473276911578764,8.492421782754138e-05,-6.764708119796523e-05,0.060394137500930305,-0.0318162141249038
0.19858156028368795,0.18439716312056736,0.02826468890000971,2.038630527503132e-05,0.03131999473545412,0.06204726430486959,-0.033782575404859884,8.508686717805821e-05,-6.470056190302689e-05,0.0613279041157687,-0.030007909380314585
0.19858156028368795,0.19148936170212766,0.030849527364275285,2.4113492499317252e-05,0.03428407392689538,0.06358976072968499,-0.0327402333654097,8.55832167330459e-05,-6.146972423372864e-05,0.06231698810592695,-0.028032914179031573
0.19858156028368795,0.19858156028368795,0.03363031371829563,2.8520486217549653e-05,0.03748720541728159,0.06522746458121986,-0.03159715086292423,8.645187076284933e-05,-5.793138454529968e-05,0.06336615742401151,-0.025878952006729926
0.19858156028368795,0.20567375886524822,0.03662128803935118,3.367415145835527e-05,0.04094791329030046,0.06696521315105931,-0.030343925111708137,8.773395524147335e-05,-5.405980378311808e-05,0.0644811330261419,-0.023533219735841444
0.19858156028368795,0.2127659574468085,0.03983786089487221,3.964704149824601e-05,0.04468623954697469,0.06880813682707967,-0.02897027593220747,8.947340248548244e-05,-4.9826360987236434e-05,0.0656686945471534,-0.020982455000178712
0.19858156028368795,0.2198581560283688,0.0432966878375734,4.6518094731831995e-05,0.04872376352565397,0.0707616638590741,-0.027464976021500706,9.171727852035663e-05,-4.5199183788524634e-05,0.0669367802115669,-0.018213016685912933
0.19858156028368795,0.22695035460992907,0.04701574318056556,5.437342579820797e-05,0.05308359700311423,0.0728315222091264,-0.025815779028560845,9.451615654763716e-05,-4.014273074942919e-05,0.068294576287476,-0.01521097928436177
0.19858156028368795,0.23404255319148937,0.05101439097713705,6.330721932665431e-05,0.05779034851605401,0.07502373756431754,-0.024009346587180493,9.792453945689175e-05,-3.4617320130237434e-05,0.06975259062116515,-0.011962242105111143
0.19858156028368795,0.24113475177304963,0.05531345046348546,7.342273401655856e-05,0.06287004932419378,0.07734462638692746,-0.022031175923442003,0.00010200133356611283,-2.857859954955427e-05,0.07132270402694829,-0.008452654702754515
0.19858156028368795,0.24822695035460993,0.059935252394322416,8.483342340092324e-05,0.06835003224966736,0.07980078263864032,-0.019865530244317905,0.0001068103745536524,-2.1976951152729157e-05,0.07301819257653777,-0.004668160326870413
0.19858156028368795,0.2553191489361702,0.06490368168036506,9.766417724109022e-05,0.07425875341644499,0.08239905653649497,-0.017495374856129918,0.0001124210046846138,-1.475682744352358e-05,0.07485371316859205,-0.0005949597521470602
0.19858156028368795,0.2624113475177305,0.07024420048952264,0.00011205268364438453,0.07306494266393715,0.08514652337584919,-0.01490232288632655,0.00011890869771274513,-6.856014068360601e-06,0.07684524420273367,0.003780301538796514
0.19858156028368795,0.2695035460992908,0.0759838444650137,0.00012456054178478304,0.0705396535821524,0.08805044008732124,-0.012066595622307542,0.00012635572394482106,1.7951821600380276e-06,0.07900997278266944,0.008470319200517036
0.19858156028368795,0.2765957446808511,0.08215118290911316,0.00012357702402084994,0.06787923503410792,0.09111818678004652,-0.008967003870933353,0.0001348518425102555,1.1274818489405566e-05,0.08136611968918037,0.013486884655072438
0.19858156028368795,0.28368794326241137,0.08877623165089983,0.0001228247321376997,0.06509208972764997,0.09435719006583967,-0.005580958414939839,0.00014449500038318886,2.1670268245489173e-05,0.0839326934660197,0.018840603738369724
0.19858156028368795,0.2907801418439716,0.09589030484121823,0.0001223127816906372,0.06218859117546528,0.09777482446646546,-0.0018845196252472239,0.00015539200754619885,3.307922585556165e-05,0.08672916543226342,0.024540574256798134
0.19858156028368795,0.2978723404255319,0.09923078629026869,0.00012204840356948513,0.05918104105167625,0.10137828769385833,0.002147501403589639,0.00016765914410412015,4.561074053463502e-05,0.08977505836709117,0.03059401731541492
0.19858156028368795,0.3049645390070922,0.09863306988780114,0.00012203639785155268,0.05608358543156977,0.10517444508764605,0.006541375199844901,0.00018142263725891796,5.938623940736527e-05,0.0930894431117306,0.037005857680160834
0.19858156028368795,0.3120567375886525,0.0978454361918113,0.0001222784425464083,0.05291209009212995,0.10916963803462823,0.011324201842816937,0.00019681892281292332,7.454048026651502e-05,0.09669033950917073,0.04377824941704078
0.19858156028368795,0.3191489361702128,0.09684589735433677,0.00012277222992316161,0.04968397630542171,0.11336945084003672,0.016523553485699945,0.00021399457618566825,9.122234626250664e-05,0.10059402106732793,0.05091004476190621
0.19858156028368795,0.3262411347517731,0.09561144295917245,0.00012351040305627945,0.046418019826198004,0.11777843035200605,0.02216698739283359,0.00023310576074711938,0.00010959535769083993,0.1048142265872651,0.05839620676106709
0.19858156028368795,0.3333333333333333,0.09411835017360251,0.00012447926813240607,0.04313411701272861,0.12239975277011117,0.028281402596508652,0.0002543169957982674,0.00012983772766586132,0.1093612868238743,0.0662271698111457
0.19858156028368795,0.3404255319148936,0.0923426214663157,0.00012565726563612927,0.039853023177749664,0.12723483264129026,0.034892211174974576,0.000277798992601227,0.00015214172696509774,0.11424118007660106,0.07438815689885139
0.19858156028368795,0.3475177304964539,0.09026057586463726,0.0001270131981052754,0.03659606929618994,0.13228287024408708,0.04202229437944982,0.0003037252455236187,0.00017671204741834332,0.11945453741030007,0.08285846811411013
0.19858156028368795,0.3546099290780142,0.08784962036869948,0.0001285042366640539,0.03338486405180638,0.13754033560460938,0.0496907152359099,0.00033226699977321637,0.00020376276310916247,0.1249956258520556,0.09161076180024923
0.19858156028368795,0.3617021276595745,0.08508922661644464,0.0001300737665369409,0.03024098884266349,0.143000390524264,0.057911163907819356,0.0003635861538596562,0.00023351238732271528,0.13085134614411417,0.10061035730145068
0.19858156028368795,0.36879432624113473,0.08196213313150198,0.0001316491869901597,0.02718569374788596,0.14865225449164327,0.06669012136014128,0.0003978256053302363,0.0002661764183400766,0.13700029004483197,0.10981459629694601
0.19858156028368795,0.375886524822695,0.07845578421335112,0.00013313985699674088,0.024239602553974823,0.15448052644153665,0.07602474222818553,0.00043509653096794154,0.00030195667397120066,0.14341191017125043,0.11917230761727561
0.19858156028368795,0.3829787234042553,0.07456400136494214,0.00013443547596617681,0.02142243472702343,0.160464482182743,0.08590048081780087,0.000475462134957513,0.0003410266589913362,0.1500458621954546,0.12862342746843117
0.19858156028368795,0.3900709219858156,0.07028886079663232,0.00013540530686941357,0.01875275168633761,0.16657737696399755,0.09628851616736522,0.0005189175383081119,0.0003835122314386983,0.1568515839000328,0.13809883221369518
0.19858156028368795,0.3971631205673759,0.06564272010201859,0.0001358987778296255,0.016247733888867633,0.1727857938565421,0.10714307375452352,0.0005653657676676047,0.0004294669898379792,0.16376817709987695,0.14752044321100932
0.19858156028368795,0.40425531914893614,0.060650298648377066,0.00013574811776956275,0.013922994090525886,0.17904909080585124,0.11839879215747418,0.0006145902846157898,0.0004788421668462271,0.1707246556457731,0.15680166155524722
0.19858156028368795,0.41134751773049644,0.05535067102126509,0.00013477375729930565,0.011792430745461935,0.18531901125635192,0.12996834023508683,0.0006662252250898507,0.0005314514677905451,0.17764061462628689,0.16584818388082495
0.19858156028368795,0.41843971631205673,0.04979898461819912,0.000132793205975562,0.009868123890509117,0.19153953351410713,0.141740548895908,0.0007197255145732198,0.0005869323085976578,0.1844273617214041,0.17455923783089497
0.19858156028368795,0.425531914893617,0.04406766752777297,0.00012963393485644517,0.00816027410942341,0.19764704021682014,0.15357937268904717,0.0007743402528939545,0.0006447063180375093,0.1909895311217459,0.1828292570123225
0.19858156028368795,0.4326241134751773,0.03824686041024844,0.00012515037855447518,0.006677183365502964,0.20357088868848122,0.16532402827823278,0.0008290940913086124,0.0007039437127541372,0.19722717383432392,0.19054999046882096
0.19858156028368795,0.4397163120567376,0.032443797885204656,0.00011924447298716984,0.0054252747288308645,0.20923445267333474,0.17679065478813008,0.0008827824876818568,0.000763538014694687,0.20303828666148033,0.19761301193264946
0.19858156028368795,0.44680851063829785,0.02678089346080431,0.00011188817021511564,0.004409146409206505,0.21455668347675388,0.18777579001594957,0.0009339873011914152,0.0008220991309762995,0.20832170764006677,0.20391256123086027
0.19858156028368795,0.45390070921985815,0.02139235789842403,0.0001031452410690108,0.0036316541408066283,0.2194542025645141,0.19806184466609006,0.0009811185389807433,0.0008779732979117325,0.2129802710607509,0.20934861691994427
0.19858156028368795,0.46099290780141844,0.016419308903424468,9.318895680682487e-05,0.003094014944224538,0.22384388889534515,0.20742457999192068,0.0010224837231661078,0.0009292947663592829,0.2169240837791864,0.21383006883496186
0.19858156028368795,0.46808510638297873,0.012003505081039617,8.231927126133378e-05,0.0027959246928014603,0.2276458661723342,0.2156423610912946,0.0010563437468506386,0.0009740244755893048,0.22007376009016785,0.2172778353973664
0.19858156028368795,0.475177304964539,0.008280041202965216,7.113103135876985e-05,0.0027356817845529957,0.2307867343668244,0.22250669316385918,0.001080269639359119,0.0010091386080003492,0.22236343847822942,0.21962775669367643
0.19858156028368795,0.48226950354609927,0.0053695439071304585,6.34010473675446e-05,0.0029103095874331575,0.2332028355146895,0.22783329160755905,0.0010803178368754569,0.0010169167895079123,0.2237434028634594,0.22083309327602624
0.19858156028368795,0.48936170212765956,0.0033705668379784837,0.00011158951784328989,0.003315671166125189,0.2348433064191754,0.2314727395811969,0.0009437843574587835,0.0008321948396154936,0.22418214505756504,0.22086647389143985
0.19858156028368795,0.49645390070921985,0.002352961151663141,0.000643724770653812,0.0039465710569856205,0.23567266013553614,0.233319698983873,0.0006815769684867483,-3.785219783293631e-05,0.2236677339236558,0.21972116286667018
0.19858156028368795,0.5035460992907801,0.002352961151663391,0.0006176531786481959,0.004796840443158645,0.23567266013553886,0.23331969898387547,0.0006626204489715546,-4.4967270323358775e-05,0.22220839828750605,0.2174115578443474
0.19858156028368795,0.5106382978723404,0.0033705668379788167,8.516131724169336e-05,0.005859403874879404,0.2348433064191759,0.23147273958119707,0.0008860007715062303,0.0008008394542645369,0.2198322814000394,0.21397287752516
0.19858156028368795,0.5177304964539007,0.005369543907129626,2.398473971923433e-05,0.007126327543190897,0.23320283551468535,0.22783329160755572,0.000985718281099259,0.0009617335413800246,0.21658637986230195,0.20946005231911105
0.19858156028368795,0.524822695035461,0.008280041202966326,1.902940190237493e-05,0.008588850905512202,0.230786734366828,0.22250669316386168,0.0009524450491333915,0.0009334156472310166,0.21253473393901834,0.20394588303350614
0.19858156028368795,0.5319148936170213,0.012003505081039034,1.9620914623086935e-05,0.010237405042920561,0.22764586617233362,0.2156423610912946,0.000899589610763041,0.000879968696139954,0.20775598378585655,0.197518578742936
0.19858156028368795,0.5390070921985816,0.01641930890342358,2.252201429108554e-05,0.012061622385427129,0.22384388889534143,0.20742457999191785,0.0008416880368599775,0.0008191660225688919,0.202340442851416,0.19027882046598887
0.19858156028368795,0.5460992907801419,0.021392357898425557,2.725576877152399e-05,0.014050343286127642,0.2194542025645202,0.19806184466609464,0.0007814835037089948,0.0007542277349374708,0.1963868625851791,0.18233651929905145
0.19858156028368795,0.5531914893617021,0.026780893460804256,3.3435782946769545e-05,0.016191625307421742,0.21455668347675189,0.18777579001594763,0.0007207353872848883,0.0006872996043381188,0.18999907034902008,0.17380744504159834
0.19858156028368795,0.5602836879432624,0.03244379788520296,4.0654719355283885e-05,0.01847276099034581,0.20923445267333166,0.1767906547881287,0.000660905577293866,0.0006202508579385821,0.18328265564069712,0.1648098946503513
0.19858156028368795,0.5673758865248227,0.03824686041025008,4.851333541534765e-05,0.020880309337347774,0.20357088868848439,0.1653240282782343,0.0006031633427127851,0.0005546500072974375,0.1763418604788609,0.15546155114151314
0.19858156028368795,0.574468085106383,0.044067667527771026,5.664797724159228e-05,0.023400145307971243,0.1976470402168179,0.15357937268904687,0.0005483805314487217,0.0004917325542071294,0.1692768012446378,0.14587665593666654
0.19858156028368795,0.5815602836879432,0.04979898461820062,6.474863116588366e-05,0.026017530390538002,0.19153953351410774,0.14174054889590712,0.0004971497938662046,0.0004324011627003209,0.16218111514325972,0.13616358475272172
0.19858156028368795,0.5886524822695035,0.05535067102126423,7.256780681987653e-05,0.028717205872721474,0.18531901125635278,0.12996834023508855,0.00044981917916625715,0.0003772513723463806,0.15514008846640787,0.1264228825936864
0.19858156028368795,0.5957446808510638,0.060650298648378634,7.992189103078252e-05,0.03148350889974702,0.17904909080585235,0.11839879215747372,0.00040653500064726194,0.0003266131096164794,0.14822928929261886,0.11674578039287184
0.19858156028368795,0.6028368794326241,0.06564272010201905,8.668707623750064e-05,0.03430050988975043,0.17278579385654247,0.10714307375452342,0.00036728645956915945,0.0002805993833316588,0.14151369671526542,0.10721318682551499
0.19858156028368795,0.6099290780141844,0.07028886079663133,9.279193604300111e-05,0.03715216847175273,0.16657737696399488,0.09628851616736356,0.00033194753784177944,0.00023915560179877833,0.13504729381754,0.09789512534578726
0.19858156028368795,0.6170212765957447,0.07456400136494246,9.820839826199355e-05,0.04002250390794197,0.16046448218274445,0.085900480817802,0.0003003135464280692,0.00020210514816607566,0.1288730732333459,0.08885056932540393
0.19858156028368795,0.624113475177305,0.07845578421335306,0.00010294242397221746,0.04289577502379134,0.15448052644153712,0.07602474222818406,0.00027213120716986503,0.00016918878319764757,0.12302339229591618,0.08012761727212483
0.19858156028368795,0.6312056737588653,0.08196213313150105,0.00010702525936800907,0.045756664040208825,0.14865225449164213,0.06669012136014107,0.00024712218756624233,0.00014009692819823326,0.11752060895409316,0.07176394491388434
0.19858156028368795,0.6382978723404256,0.08508922661644591,0.00011050575229749952,0.04859045840152579,0.14300039052426627,0.05791116390782036,0.0002250006430579533,0.00011449489076045377,0.11237792891781971,0.06378747051629392
0.19858156028368795,0.6453900709219859,0.0878496203686974,0.00011344394242380633,0.05138322471932969,0.1375403356046077,0.049690715235910315,0.0002054856387954957,9.204169637168938e-05,0.10760039777388494,0.05621717305455525
0.19858156028368795,0.6524822695035462,0.09026057586463776,0.0001159059417903207,0.054121969283609295,0.13228287024408622,0.04202229437944847,0.0001883094199500025,7.24034781596818e-05,0.10318597794668156,0.04906400866307227
0.19858156028368795,0.6595744680851063,0.09234262146631556,0.00011796000655978696,0.056794780190426664,0.12723483264129098,0.034892211174975436,0.0001732224608680171,5.5262454308230135e-05,0.09912665830143158,0.04233187811100492
0.19858156028368795,0.6666666666666666,0.09411835017360332,0.00011967364185564308,0.05939094694949409,0.12239975277011117,0.028281402596507858,0.00015999611285691308,4.032247100127001e-05,0.0954095529838815,0.03601860603438741
0.19858156028368795,0.6737588652482269,0.09561144295917146,0.00012111156185309987,0.06190105440650771,0.11777843035200598,0.02216698739283453,0.00014842353178381453,2.7311969930714663e-05,0.09201795503134305,0.03011690062483534
0.19858156028368795,0.6808510638297872,0.09684589735433793,0.0001223343316840056,0.06431704888243478,0.11336945084003718,0.016523553485699245,0.00013831942677694611,1.598509509294052e-05,0.0889323188366245,0.024615269954189722
0.19858156028368795,0.6879432624113475,0.09784543619181078,0.00012339753534365143,0.06663227553307377,0.10916963803462754,0.01132420184281675,0.00012951904461201038,6.121509268358939e-06,0.08613115333686155,0.019498877803787777
0.19858156028368795,0.6950354609929078,0.09863306988779953,0.00011940205701517237,0.06884148701047728,0.1051744450876457,0.006541375199846174,0.00012187669706771756,-2.474640052545185e-06,0.0835918146221974,0.014750327611720132
0.19858156028368795,0.7021276595744681,0.09923078629027067,0.0001052877753828226,0.07094082451198133,0.10137828769385987,0.002147501403589202,0.00011526405190374164,-9.976276520919032e-06,0.08129119242244283,0.010350367910461494
0.19858156028368795,0.7092198581560284,0.09589030484121897,9.303310672278723e-05,0.0729277731916789,0.0977748244664654,-0.001884519625246433,0.00010956834067420528,-1.653523395141805e-05,0.07920628962984456,0.0062785164381656666
0.19858156028368795,0.7163120567375887,0.0887762316508996,8.240637499984184e-05,0.07480109465147758,0.09435719006583923,-0.005580958414939638,0.00010469058566106003,-2.2284210661218188e-05,0.07731469770938036,0.0025136030579027777
0.19858156028368795,0.723404255319149,0.0821511829091131,7.320518554006725e-05,0.0746292074535132,0.0911181867800461,-0.008967003870933011,0.00010054391076274555,-2.7338725222678302e-05,0.07559497362866514,-0.0009657661751519477
0.19858156028368795,0.7304964539007093,0.07598384446501685,6.525297450241742e-05,0.06984610604492883,0.08805044008732452,-0.012066595622307663,9.705197434015424e-05,-3.179899983773683e-05,0.0740269259202031,-0.004180819875274268
0.19858156028368795,0.7375886524822695,0.07024420048952071,5.839581664192401e-05,0.06543951667495247,0.08514652337584713,-0.014902322886326425,9.414754328988052e-05,-3.575172664795651e-05,0.07259181878808227,-0.007152302113129794
0.19858156028368795,0.7446808510638298,0.06490368168036607,5.2499522021450955e-05,0.06137228646412085,0.08239905653649582,-0.017495374856129748,9.177121492599967e-05,-3.927169290454872e-05,0.07127250390470313,-0.009900217440582282
