kx_over_2pi_mod,ky_over_2pi_mod,exact_half_trace,exact_half_curvature,small_q_half_trace,small_q_half_curvature
0.9787234042553191,0.04964539007092199,8.267141987144668e-07,-8.260524556519271e-07,0.05136132347284782,-0.05133885500281414
0.9787234042553191,0.05673758865248227,8.155109490004924e-07,-8.142761500345641e-07,0.05135867909039692,-0.05132495803310236
0.9787234042553191,0.06382978723404255,8.030843823501851e-07,-8.009915972952983e-07,0.0513524152532078,-0.05130205696594135
0.9787234042553191,0.07092198581560284,7.895313080388274e-07,-7.862219840779978e-07,0.051341518321415425,-0.05126715012774922
0.9787234042553191,0.07801418439716312,7.74957352215772e-07,-7.699930944288574e-07,0.051324991457408736,-0.05121680129853916
0.9787234042553191,0.0851063829787234,7.594761588981894e-07,-7.523332502839694e-07,0.05130190359771772,-0.05114712831998286
0.9787234042553191,0.09219858156028368,7.43208531191421e-07,-7.332732454848636e-07,0.05127144447629736,-0.05105379068144089
0.9787234042553191,0.09929078014184398,7.262815195908646e-07,-7.128462732672283e-07,0.05123298578266039,-0.050931976092472867
0.9787234042553191,0.10638297872340426,7.088274646747234e-07,-6.910878471614353e-07,0.051186148484078514,-0.0507763860415777
0.9787234042553191,0.11347517730496454,6.909830018940544e-07,-6.680357152273504e-07,0.05113087627271423,-0.05058122033091527
0.9787234042553191,0.12056737588652482,6.728880365163366e-07,-6.437297675343618e-07,0.05106751501572915,-0.050340160567206
0.9787234042553191,0.1276595744680851,6.546846970674835e-07,-6.18211936776702e-07,0.05099689798868881,-0.050046352581991575
0.9787234042553191,0.1347517730496454,6.365162758526952e-07,-5.915260918945245e-07,0.050920436559235296,-0.049692387752466184
0.9787234042553191,0.14184397163120568,6.18526165310609e-07,-5.637179245436393e-07,0.05084021585848722,-0.049270283200533185
0.9787234042553191,0.14893617021276595,6.008567990717545e-07,-5.348348282273979e-07,0.05075909483072215,-0.0487714608661395
0.9787234042553191,0.15602836879432624,5.836486066480264e-07,-5.049257698648935e-07,0.05068080988657011,-0.04818672548581582
0.9787234042553191,0.16312056737588654,5.670389906790011e-07,-4.740411535284725e-07,0.05061008119937353,-0.04750624156338567
0.9787234042553191,0.1702127659574468,5.511613355985431e-07,-4.422326760264175e-07,0.050552720476844115,-0.04671950950257028
0.9787234042553191,0.1773049645390071,5.361440564727492e-07,-4.095531739493074e-07,0.05051573880823196,-0.04581534118645285
0.9787234042553191,0.18439716312056736,5.221096965884555e-07,-3.7605646171867847e-07,0.05050745292843873,-0.04478183544270669
0.9787234042553191,0.19148936170212766,5.09174082156085e-07,-3.417971600925919e-07,0.05053758795207124,-0.04360635403271933
0.9787234042553191,0.19858156028368795,4.974455422250591e-07,-3.0683051447556333e-07,0.05061737430939188,-0.042275499053643265
0.9787234042553191,0.20567375886524822,4.870242016079158e-07,-2.7121220225803763e-07,0.050759636259647696,-0.040775092951307074
0.9787234042553191,0.2127659574468085,4.78001354270753e-07,-2.3499812826476353e-07,0.05097886896304929,-0.03909016271484013
0.9787234042553191,0.2198581560283688,4.704589242826713e-07,-1.982442072195705e-07,0.05129130065872032,-0.03720493026504783
0.9787234042553191,0.22695035460992907,4.644690210330536e-07,-1.6100613193394724e-07,0.051714936022206455,-0.03510281156184776
0.9787234042553191,0.23404255319148937,4.600935950300167e-07,-1.2333912569069935e-07,0.052269576263847616,-0.03276642754146161
0.9787234042553191,0.24113475177304963,4.573842001970334e-07,-8.529767702153094e-08,0.05297681098324671,-0.030177630649404902
0.9787234042553191,0.24822695035460993,4.563818681975967e-07,-4.693525475968806e-08,0.05385997622365456,-0.027317551452880208
0.9787234042553191,0.2553191489361702,4.571170999471479e-07,-8.30400088527827e-09,0.05494407258756471,-0.024166670582469546
