L,V,W,sample_count,mu_star,mu_star_sem,omega_av,omega_av_sem,omega_typ,omega_typ_sem,gap_ratio,gap_ratio_sem,ipr,ipr_sem,chi_typ_r,chi_typ_r_sem,chi_av_r,chi_av_r_sem,chi_typ,chi_typ_sem,tilde_chi_typ_r,tilde_chi_typ_r_sem,tilde_chi_av_r,tilde_chi_av_r_sem,tilde_chi_typ,tilde_chi_typ_sem
5,125,12.0,4,1.009761837658518,0.02477423459360344,0.10456671755372476,0.002565516238330178,0.07892822839687963,0.004854495399875307,0.4874478860426033,0.0271743255082358,0.10144596857914108,0.005045867993749269,0.22131220525157166,0.00883611304705744,0.2276050496072412,0.008719663860392121,11.400150324475577,2.5913111411744576,0.22396747062739375,0.013529228093968601,0.23030718865064795,0.013501372706024257,0.8886483692454061,0.19149087725741804
5,125,14.0,4,1.165326666631322,0.07445515668713609,0.12067636135865717,0.007710264984637892,0.09159970025585706,0.004701191147055868,0.47257777969601383,0.054925684078357274,0.14975827654085289,0.01184625114630899,0.17693233221957755,0.008296076171664593,0.1884096706703628,0.008828710898846698,6.1397127029329095,0.7045248451731081,0.20465863196049874,0.007190741240602419,0.21795087707801006,0.007831574491097674,0.5676961487132519,0.08245978742765388
5,125,16.5,4,1.3057409972123464,0.11449015720918798,0.13521708284245593,0.011856122389548411,0.10394871138923012,0.010508985792915497,0.480686548601836,0.021231940311229602,0.21987241857426734,0.029148449930548243,0.15774390912149758,0.016287933668444943,0.17032521440599807,0.01704007491162549,4.553404031029081,1.1411252093801598,0.20149662783512662,0.014189129878363361,0.21783567762965927,0.015615114868569854,0.4462755487466518,0.10166036824703423
5,125,20.0,4,1.635361501882958,0.13734923798802262,0.1693512052922927,0.014223313299516762,0.1164278237172913,0.010960377528384328,0.4219710371825366,0.01818461705372569,0.27450226406607814,0.034852175142434376,0.13506605081035467,0.016062593165960728,0.14856598493907958,0.02024833349369979,8.163072679557539,2.1181720825715207,0.21473098243718297,0.010552415843115375,0.23544280043045193,0.015659846961674207,0.9055746408936167,0.17929911325467995
5,125,25.0,4,2.0042554999558635,0.11873111132195184,0.20755232665096976,0.01229529788056916,0.13993309113886648,0.00849468720893987,0.4701424280588493,0.017566216212410984,0.38944806743663196,0.04848646117947299,0.08658391344151288,0.007868537386740196,0.09704146578707704,0.008718154919691875,3.0626759993041075,0.6443024403953646,0.17088136412125732,0.006271147604760449,0.19157051460701463,0.006898861251155337,0.412694546619404,0.06692950348243533
5,125,30.0,4,2.40697737951188,0.1988528261173829,0.24925652209758,0.02059236795043966,0.1728652438778409,0.015493836052891329,0.43981317378258233,0.027066380873988445,0.4824626835826358,0.05538641602028277,0.0669981190343536,0.004376813396336716,0.07615848214536672,0.005030955157675755,1.4177836486048727,0.22948194742703007,0.1589359400364928,0.0054087305595264855,0.18052098429309818,0.005036319470916105,0.2413036311912717,0.038349265809242784
5,125,40.0,4,2.7928515015898956,0.18163871465053613,0.28921603416251185,0.018809746480147146,0.18454879149234618,0.013443184980947123,0.43678596577768425,0.024988132175808534,0.5664097674025335,0.05279474247948245,0.045798849133209626,0.0037494560250804446,0.05324763958134522,0.00392358414308817,1.0181027542024128,0.20617208247175958,0.1261266843198528,0.004473503714861621,0.14679944852213536,0.0040741354403146,0.19278236265429594,0.048042122902448345
6,216,0.2,3,0.2416089719636335,0.0008804307532386692,0.02247408912050437,8.189629322083635e-05,0.008695443064618365,0.0002523665347672553,0.4880185985336753,0.017960050166415845,0.013436149800299108,8.600825375029448e-05,0.7367936487748916,0.01264289842225544,0.8742965501145621,0.0068679299788331465,539.0007997286197,78.28079003243974,0.17803644263683457,0.003669218101238443,0.21124986572056384,0.0024236151501996913,4.705059272743599,0.738983911173186
6,216,0.35,3,0.2447377782940383,0.0006019890915657337,0.022765125797407654,5.599608484512722e-05,0.009432629641550854,0.00026629009712157963,0.43471781674293797,0.02827597397509408,0.013308801992312618,0.00023691904854255104,0.8323107998852203,0.016852964172101186,0.9289542098296802,0.010598819885712256,668.4772550121984,75.6620798341524,0.20371397373562786,0.004537341964717235,0.22735856963850928,0.0029960180389819614,6.265695783641419,0.5584592978819994
6,216,0.5,3,0.2536506661663441,0.0014406606268017434,0.02359418870320659,0.00013400800084533874,0.01264638985271208,0.00032829139132352255,0.49259622143086407,0.009196552819093005,0.013480267596930301,6.269830373354491e-05,0.9260104851553983,0.007849278388934865,0.9939569856258066,0.008142692246685537,319.5662195095373,5.042926941319946,0.2349057509377442,0.003319366404648833,0.2521343231720968,0.003224052581468395,4.040851915315174,0.11367884372638941
