ky,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-0.87999999999999989,1.1612999698509576,-0.75777148268843919,-1.1612999698509576,0.75777148268843919
-0.875,1.1566713569279672,-0.75648108233952871,-1.1566713569279672,0.75648108233952871
-0.86999999999999988,1.1520411718594938,-0.75518134355888067,-1.1520411718594938,0.75518134355888067
-0.86499999999999999,1.1474093691848268,-0.75387217782136151,-1.1474093691848268,0.75387217782136151
-0.85999999999999988,1.1427759025778774,-0.75255349544911576,-1.1427759025778774,0.75255349544911576
-0.85499999999999998,1.1381407248288267,-0.75122520559009931,-1.1381407248288267,0.75122520559009931
-0.84999999999999987,1.1335037878252905,-0.74988721619606291,-1.1335037878252905,0.74988721619606291
-0.84499999999999997,1.1288650425329871,-0.74853943399997502,-1.1288650425329871,0.74853943399997502
-0.84000000000000008,1.1242244389758924,-0.74718176449285745,-1.1242244389758924,0.74718176449285745
-0.83499999999999996,1.1195819262158619,-0.74581411190002278,-1.1195819262158619,0.74581411190002278
-0.83000000000000007,1.1149374523317086,-0.74443637915668848,-1.1149374523317086,0.74443637915668848
-0.82499999999999996,1.1102909643977101,-0.74304846788294865,-1.1102909643977101,0.74304846788294865
-0.82000000000000006,1.1056424084615351,-0.74165027835808417,-1.1056424084615351,0.74165027835808417
-0.81499999999999995,1.1009917295215597,-0.74024170949418611,-1.1009917295215597,0.74024170949418611
-0.81000000000000005,1.0963388715035634,-0.73882265880907183,-1.0963388715035634,0.73882265880907183
-0.80499999999999994,1.0916837772367727,-0.73739302239846827,-1.0916837772367727,0.73739302239846827
-0.80000000000000004,1.0870263884292419,-0.73595269490743798,-1.0870263884292419,0.73595269490743798
-0.79499999999999993,1.0823666456425329,-0.73450156950102474,-1.0823666456425329,0.73450156950102474
-0.79000000000000004,1.0777044882656885,-0.7330395378340856,-1.0777044882656885,0.7330395378340856
-0.78499999999999992,1.073039854488455,-0.73156649002028828,-1.073039854488455,0.73156649002028828
-0.78000000000000003,1.0683726812737426,-0.73008231460024142,-1.0683726812737426,0.73008231460024142
-0.77499999999999991,1.0637029043292885,-0.7285868985087256,-1.0637029043292885,0.7285868985087256
-0.77000000000000002,1.0590304580784979,-0.72708012704099745,-1.0590304580784979,0.72708012704099745
-0.7649999999999999,1.0543552756304286,-0.72556188381813225,-1.0543552756304286,0.72556188381813225
-0.76000000000000001,1.0496772887488959,-0.72403205075136901,-1.0496772887488959,0.72403205075136901
-0.75499999999999989,1.0449964278206576,-0.72249050800542358,-1.0449964278206576,0.72249050800542358
-0.75,1.0403126218226513,-0.72093713396073478,-1.0403126218226513,0.72093713396073478
-0.74499999999999988,1.0356257982882437,-0.71937180517459987,-1.0356257982882437,0.71937180517459987
-0.73999999999999999,1.0309358832724627,-0.71779439634116204,-1.0309358832724627,0.71779439634116204
