mass,branch,kx,ky,radicand_real,radicand_imag
-0.56400000000000006,minus,0.56400000000000006,-1.167821904230264,0,0
-0.56000000000000005,plus,0.56000000000000005,1.1716654812701448,2.2204460492503131e-16,0
-0.56000000000000005,minus,0.56000000000000005,-1.1716654812701448,2.2204460492503131e-16,0
-0.55600000000000005,plus,0.55600000000000005,1.1754692679947016,-2.2204460492503131e-16,0
-0.55600000000000005,minus,0.55600000000000005,-1.1754692679947016,-2.2204460492503131e-16,0
-0.55200000000000005,plus,0.55200000000000005,1.1792336494520499,2.2204460492503131e-16,0
-0.55200000000000005,minus,0.55200000000000005,-1.1792336494520499,2.2204460492503131e-16,0
-0.54800000000000004,plus,0.54800000000000004,1.182959001825507,0,0
-0.54800000000000004,minus,0.54800000000000004,-1.182959001825507,0,0
-0.54400000000000004,plus,0.54400000000000004,1.1866456926985409,0,0
-0.54400000000000004,minus,0.54400000000000004,-1.1866456926985409,0,0
-0.54000000000000004,plus,0.54000000000000004,1.1902940813093208,2.2204460492503131e-16,0
-0.54000000000000004,minus,0.54000000000000004,-1.1902940813093208,2.2204460492503131e-16,0
-0.53600000000000003,plus,0.53600000000000003,1.1939045187953683,0,0
-0.53600000000000003,minus,0.53600000000000003,-1.1939045187953683,0,0
-0.53200000000000003,plus,0.53200000000000003,1.1974773484287708,0,0
-0.53200000000000003,minus,0.53200000000000003,-1.1974773484287708,0,0
-0.52800000000000002,plus,0.52800000000000002,1.2010129058423977,0,0
-0.52800000000000002,minus,0.52800000000000002,-1.2010129058423977,0,0
-0.52400000000000002,plus,0.52400000000000002,1.2045115192475329,0,0
-0.52400000000000002,minus,0.52400000000000002,-1.2045115192475329,0,0
-0.52000000000000002,plus,0.52000000000000002,1.20797350964332,0,0
-0.52000000000000002,minus,0.52000000000000002,-1.20797350964332,0,0
-0.51600000000000001,plus,0.51600000000000001,1.2113991910183859,-2.2204460492503131e-16,0
-0.51600000000000001,minus,0.51600000000000001,-1.2113991910183859,-2.2204460492503131e-16,0
-0.51200000000000001,plus,0.51200000000000001,1.2147888705450014,0,0
-0.51200000000000001,minus,0.51200000000000001,-1.2147888705450014,0,0
-0.50800000000000001,plus,0.50800000000000001,1.2181428487661041,-2.2204460492503131e-16,0
-0.50800000000000001,minus,0.50800000000000001,-1.2181428487661041,-2.2204460492503131e-16,0
-0.504,plus,0.504,1.221461419775508,0,0
-0.504,minus,0.504,-1.221461419775508,0,0
-0.5,plus,0.5,1.2247448713915889,-2.2204460492503131e-16,0
-0.5,minus,0.5,-1.2247448713915889,-2.2204460492503131e-16,0
-0.496,plus,0.496,1.227993485324739,-2.2204460492503131e-16,0
-0.496,minus,0.496,-1.227993485324739,-2.2204460492503131e-16,0
-0.49199999999999999,plus,0.49199999999999999,1.2312075373388518,2.2204460492503131e-16,0
-0.49199999999999999,minus,0.49199999999999999,-1.2312075373388518,2.2204460492503131e-16,0
-0.48799999999999999,plus,0.48799999999999999,1.2343872974070982,0,0
-0.48799999999999999,minus,0.48799999999999999,-1.2343872974070982,0,0
-0.48399999999999999,plus,0.48399999999999999,1.2375330298622336,0,0
-0.48399999999999999,minus,0.48399999999999999,-1.2375330298622336,0,0
-0.47999999999999998,plus,0.47999999999999998,1.2406449935416659,2.2204460492503131e-16,0
-0.47999999999999998,minus,0.47999999999999998,-1.2406449935416659,2.2204460492503131e-16,0
-0.47599999999999998,plus,0.47599999999999998,1.2437234419275049,-2.2204460492503131e-16,0
-0.47599999999999998,minus,0.47599999999999998,-1.2437234419275049,-2.2204460492503131e-16,0
-0.47199999999999998,plus,0.47199999999999998,1.246768623281802,0,0
-0.47199999999999998,minus,0.47199999999999998,-1.246768623281802,0,0
-0.46799999999999997,plus,0.46799999999999997,1.249780780777173,2.2204460492503131e-16,0
-0.46799999999999997,minus,0.46799999999999997,-1.249780780777173,2.2204460492503131e-16,0
-0.46399999999999997,plus,0.46399999999999997,1.2527601526229992,2.2204460492503131e-16,0
-0.46399999999999997,minus,0.46399999999999997,-1.2527601526229992,2.2204460492503131e-16,0
-0.45999999999999996,plus,0.45999999999999996,1.255706972187381,2.2204460492503131e-16,0
-0.45999999999999996,minus,0.45999999999999996,-1.255706972187381,2.2204460492503131e-16,0
-0.45599999999999996,plus,0.45599999999999996,1.2586214681150167,0,0
-0.45599999999999996,minus,0.45599999999999996,-1.2586214681150167,0,0
-0.45199999999999996,plus,0.45199999999999996,1.2615038644411678,4.4408920985006262e-16,0
-0.45199999999999996,minus,0.45199999999999996,-1.2615038644411678,4.4408920985006262e-16,0
-0.44799999999999995,plus,0.44799999999999995,1.2643543807018665,2.2204460492503131e-16,0
-0.44799999999999995,minus,0.44799999999999995,-1.2643543807018665,2.2204460492503131e-16,0
-0.44399999999999995,plus,0.44399999999999995,1.2671732320405131,0,0
-0.44399999999999995,minus,0.44399999999999995,-1.2671732320405131,0,0
-0.43999999999999995,plus,0.43999999999999995,1.2699606293110035,0,0
-0.43999999999999995,minus,0.43999999999999995,-1.2699606293110035,0,0
-0.43599999999999994,plus,0.43599999999999994,1.27271677917752,4.4408920985006262e-16,0
-0.43599999999999994,minus,0.43599999999999994,-1.27271677917752,4.4408920985006262e-16,0
