instance,tau_real,tau_imag,tau_abs
236,0.0007854040506633155,-0.009544967460977612,0.009577226287079143
237,-0.007617841361489608,-0.007366869041624489,0.010597276371090224
238,0.036214070486828134,-0.01784325479231284,0.04037128487933412
239,-0.018179666886148867,-0.013571001963733322,0.022686392009109588
240,-0.015646588767689703,0.025890523135592418,0.03025119713829256
241,0.028602530539010438,-0.002637407449077967,0.028723869364824035
242,0.0001717144337897254,0.012198265388042948,0.012199473936358826
243,-0.005017921259088667,-0.01083636581624192,0.011941790396160468
244,-0.008608406296564146,0.02235812794591196,0.023958099762136698
245,0.00267025097421521,-0.005160337173189398,0.0058102771023676334
246,0.012868209974864951,-0.022467770003671075,0.02589191991519894
247,-0.019826067042470554,0.0018458349874268462,0.019911806577338636
248,-0.034349914920004034,0.003364579766947839,0.034514302137225235
249,0.006224562959092714,0.004848890065481999,0.007890305374244972
250,-0.0008240201897798992,0.0018520007547878185,0.002027046143751925
251,0.0035024438117669063,0.015367446774220856,0.01576152064405891
252,-0.0464717492608139,-0.009628287805334656,0.04745869156879815
253,-0.018894183074165842,0.06242106618769342,0.06521793969490677
254,-0.012003663506581806,0.023735343917902378,0.026598016626815414
255,4.6184475154986e-05,0.008761768665956432,0.008761890387438164
256,-0.001646143477180305,-0.05215374116701682,0.05217971354907622
257,0.08104321593380864,-0.012296740289396261,0.08197080376962762
258,-0.003746068778611295,0.00588117148445391,0.006972891030529599
259,-0.008389738700088172,-0.0012458187281915705,0.008481732120225799
260,0.007928949248765322,0.037294888702307405,0.03812842718375612
261,0.003131973265114975,-0.03726380505616486,0.03739519252253226
262,0.003163060101628118,-0.016570846991501575,0.016870030208101836
263,0.0009311971617926296,-0.025914015110823238,0.025930740585608153
264,-0.0037041741944601313,0.0232919496637768,0.02358465233160787
265,-0.013894576261049535,0.03935221913603803,0.04173315708648075
266,-0.005532738490759951,0.006025615002185452,0.008180417554238848
267,-0.052358694507977935,-0.02011974729920723,0.05609132840255894
268,0.0005755299984979249,-0.04275510028410478,0.04275897373748612
269,0.0016239677366160993,-0.003421555714652828,0.003787388905043083
270,-0.0125536146895631,-0.02459060934561526,0.02760962349911123
271,-0.04202821134619014,-0.009901626560150645,0.0431788461807018
272,0.003931931763009638,0.014319296712712107,0.014849321389735352
273,0.01272058035274919,0.034757839791752926,0.037012438334969394
274,-0.009469341869827194,0.005362064936384341,0.010882103465307835
275,0.02160891862278902,-0.023683134367911605,0.032059884864654054
276,0.011376105502901853,0.00707126466393984,0.013394721361814065
