occupation,S_P,S_W,S_Q,S_W_r_1_4,S_W_r_1_2,S_W_r_1,S_W_r_2,S_W_r_4
0.778,-0.7489712451962546,0.2801341652914999,0.5050778971098577,-0.5682583162016874,-0.1061601958283906,0.2801341652914999,0.5869869847315546,0.8180360449182031
0.7785,-0.749613712291916,0.2783372196147984,0.5073326894969465,-0.570055261878389,-0.1079571415050922,0.2783372196147984,0.5851900390548531,0.8162390992415016
0.779,-0.7502557668886113,0.2765434971607714,0.5095925774643844,-0.5718489843324159,-0.1097508639591191,0.2765434971607714,0.5833963166008261,0.8144453767874746
0.7795,-0.7508974095156942,0.2747529863869833,0.5118575840952362,-0.573639495106204,-0.1115413747329073,0.2747529863869833,0.581605805827038,0.8126548660136865
0.78,-0.7515386407015003,0.2729656758128873,0.5141277326297757,-0.5754268056803,-0.1133286853070032,0.2729656758128873,0.579818495252942,0.8108675554395905
0.7805,-0.7521794609733496,0.271181554019386,0.5164030464669109,-0.5772109274738013,-0.1151128071005045,0.271181554019386,0.5780343734594408,0.8090834336460893
0.781,-0.752819870857549,0.2694006096483912,0.5186835491656363,-0.5789918718447962,-0.1168937514714994,0.2694006096483912,0.5762534290884459,0.8073024892750944
0.7815,-0.7534598708793943,0.2676228314023921,0.5209692644464921,-0.5807696500907953,-0.1186715297174985,0.2676228314023921,0.5744756508424468,0.8055247110290953
0.782,-0.7540994615631741,0.2658482080440234,0.5232602161930482,-0.5825442734491639,-0.1204461530758671,0.2658482080440234,0.5727010274840781,0.8037500876707266
0.7825,-0.7547386434321712,0.2640767283956416,0.5255564284533982,-0.5843157530975458,-0.122217632724249,0.2640767283956416,0.5709295478356963,0.8019786080223448
0.783,-0.7553774170086661,0.2623083813388993,0.5278579254416775,-0.586084100154288,-0.1239859797809912,0.2623083813388993,0.569161200778954,0.8002102609656025
0.7835,-0.7560157828139384,0.2605431558143303,0.5301647315395923,-0.5878493256788571,-0.1257512053055603,0.2605431558143303,0.567395975254385,0.7984450354410335
0.784,-0.7566537413682708,0.258781040820931,0.5324768712979722,-0.5896114406722563,-0.1275133202989596,0.258781040820931,0.5656338602609857,0.7966829204476342
0.7845,-0.7572912931909502,0.2570220254157516,0.5347943694383344,-0.5913704560774358,-0.129272335704139,0.2570220254157516,0.5638748448558063,0.7949239050424548
0.785,-0.7579284388002714,0.2552660987134865,0.5371172508544744,-0.5931263827797009,-0.1310282624064041,0.2552660987134865,0.5621189181535412,0.7931679783401897
0.7855,-0.7585651787135388,0.2535132498860722,0.5394455406140652,-0.5948792316071152,-0.1327811112338184,0.2535132498860722,0.5603660693261269,0.7914151295127754
0.786,-0.7592015134470695,0.2517634681622845,0.5417792639602856,-0.5966290133309029,-0.1345308929576061,0.2517634681622845,0.5586162876023392,0.7896653477889877
0.7865,-0.7598374435161954,0.250016742827343,0.5441184463134576,-0.5983757386658444,-0.1362776182925476,0.250016742827343,0.5568695622673977,0.7879186224540462
0.787,-0.7604729694352662,0.2482730632225159,0.546463113272712,-0.6001194182706715,-0.1380212978973747,0.2482730632225159,0.5551258826625706,0.7861749428492191
0.7875,-0.761108091717651,0.246532418744732,0.5488132906176655,-0.6018600627484554,-0.1397619423751586,0.246532418744732,0.5533852381847867,0.7844342983714352
0.788,-0.7617428108757421,0.2447947988461909,0.5511690043101247,-0.6035976826469964,-0.1414995622736996,0.2447947988461909,0.5516476182862456,0.7826966784728941
0.7885,-0.762377127420956,0.2430601930339829,0.5535302804958042,-0.6053322884592045,-0.1432341680859077,0.2430601930339829,0.5499130124740376,0.7809620726606861
0.789,-0.7630110418637372,0.2413285908697047,0.5558971455060706,-0.6070638906234826,-0.1449657702501859,0.2413285908697047,0.5481814103097594,0.7792304704964079
0.7895,-0.7636445547135597,0.2395999819690873,0.5582696258597009,-0.6087924995241001,-0.1466943791508033,0.2395999819690873,0.546452801409142,0.7775018615957905
0.79,-0.7642776664789301,0.2378743560016172,0.5606477482646686,-0.6105181254915701,-0.1484200051182734,0.2378743560016172,0.5447271754416719,0.7757762356283204
0.7905,-0.7649103776673896,0.2361517026901712,0.5630315396199446,-0.6122407788030162,-0.1501426584297194,0.2361517026901712,0.5430045221302259,0.7740535823168744
0.791,-0.7655426887855169,0.2344320118106444,0.5654210270173263,-0.6139604696825429,-0.1518623493092461,0.2344320118106444,0.5412848312506991,0.7723338914373477
0.7915,-0.7661746003389298,0.23271527319159,0.5678162377432807,-0.6156772083015973,-0.1535790879283006,0.23271527319159,0.5395680926316447,0.7706171528182932
0.792,-0.7668061128322888,0.2310014767138551,0.5702171992808192,-0.6173910047793323,-0.1552928844060355,0.2310014767138551,0.5378542961539098,0.7689033563405583
0.7925,-0.7674372267692986,0.2292906123102258,0.5726239393113839,-0.6191018691829615,-0.1570037488096647,0.2292906123102258,0.5361434317502806,0.7671924919369291
0.793,-0.7680679426527109,0.2275826699650696,0.5750364857167682,-0.6208098115281178,-0.158711691154821,0.2275826699650696,0.5344354894051243,0.7654845495917728
0.7935,-0.7686982609843267,0.2258776397139859,0.5774548665810495,-0.6225148417792015,-0.1604167214059047,0.2258776397139859,0.5327304591540406,0.7637795193406891
0.794,-0.7693281822649987,0.2241755116434554,0.5798791101925562,-0.624216969849732,-0.1621188494764352,0.2241755116434554,0.5310283310835101,0.7620773912701586
0.7945,-0.7699577069946336,0.2224762758904957,0.5823092450458476,-0.6259162056026917,-0.1638180852293949,0.2224762758904957,0.5293290953305504,0.7603781555171989
0.795,-0.7705868356721949,0.2207799226423171,0.584745299843729,-0.6276125588508703,-0.1655144384775735,0.2207799226423171,0.5276327420823718,0.7586818022690203
0.7955,-0.7712155687957045,0.2190864421359842,0.5871873034992805,-0.6293060393572032,-0.1672079189839064,0.2190864421359842,0.5259392615760389,0.7569883217626874
0.796,-0.771843906862246,0.2173958246580765,0.589635285137921,-0.6309966568351109,-0.1688985364618141,0.2173958246580765,0.5242486440981312,0.7552977042847797
0.7965,-0.7724718503679662,0.2157080605443569,0.5920892740994872,-0.6326844209488305,-0.1705863005755337,0.2157080605443569,0.5225608799844116,0.7536099401710601
0.797,-0.7730993998080781,0.2140231401794372,0.5945492999403499,-0.6343693413137501,-0.1722712209404533,0.2140231401794372,0.520875959619492,0.7519250198061405
0.7975,-0.7737265556768625,0.2123410539964528,0.5970153924355432,-0.6360514274967346,-0.1739533071234378,0.2123410539964528,0.5191938734365075,0.750242933623156
0.798,-0.7743533184676717,0.2106617924767324,0.5994875815809324,-0.6377306890164549,-0.1756325686431581,0.2106617924767324,0.5175146119167872,0.7485636721034357
0.7985,-0.7749796886729301,0.2089853461494804,0.6019658975953994,-0.639407135343707,-0.1773090149704102,0.2089853461494804,0.5158381655895351,0.7468872257761836
0.799,-0.7756056667841377,0.2073117055914504,0.6044503709230615,-0.641080775901737,-0.1789826555284402,0.2073117055914504,0.5141645250315051,0.7452135852181536
0.7995,-0.7762312532918718,0.205640861426633,0.6069410322355131,-0.6427516200665544,-0.1806534996932576,0.205640861426633,0.5124936808666877,0.7435427410533362
0.8,-0.7768564486857903,0.2039728043259359,0.6094379124341005,-0.6444196771672515,-0.1823215567939547,0.2039728043259359,0.5108256237659906,0.7418746839526391
0.8005,-0.7774812534546323,0.2023075250068749,0.6119410426522189,-0.6460849564863125,-0.1839868361130157,0.2023075250068749,0.5091603444469296,0.7402094046335781
0.801,-0.7781056680862222,0.2006450142332612,0.6144504542576448,-0.6477474672599262,-0.1856493468866294,0.2006450142332612,0.5074978336733159,0.7385468938599644
0.8015,-0.7787296930674705,0.1989852628148969,0.6169661788548919,-0.6494072186782904,-0.1873090983049936,0.1989852628148969,0.5058380822549516,0.7368871424416001
0.802,-0.7793533288843775,0.1973282616072674,0.6194882482876021,-0.65106421988592,-0.1889660995126232,0.1973282616072674,0.5041810810473221,0.7352301412339706
0.8025,-0.7799765760220339,0.195674001511241,0.6220166946409604,-0.6527184799819463,-0.1906203596086495,0.195674001511241,0.5025268209512957,0.7335758811379443
0.803,-0.7805994349646247,0.1940224734727678,0.6245515502441488,-0.6543700080204196,-0.1922718876471228,0.1940224734727678,0.5008752929128225,0.731924353099471
0.8035,-0.7812219061954302,0.1923736684825841,0.627092847672821,-0.6560188130106033,-0.1939206926373065,0.1923736684825841,0.4992264879226388,0.7302755481092873
0.804,-0.7818439901968294,0.1907275775759152,0.62964061975162,-0.6576649039172722,-0.1955667835439754,0.1907275775759152,0.4975803970159699,0.7286294572026184
0.8045,-0.7824656874503009,0.1890841918321853,0.6321948995567166,-0.6593082896610021,-0.1972101692877053,0.1890841918321853,0.49593701127224,0.7269860714588885
0.805,-0.7830869984364264,0.1874435023747252,0.6347557204183905,-0.6609489791184622,-0.1988508587451654,0.1874435023747252,0.4942963218147799,0.7253453820014284
0.8055,-0.7837079236348921,0.185805500370487,0.6373231159236361,-0.6625869811227003,-0.2004888607494035,0.185805500370487,0.4926583198105418,0.7237073799971903
0.806,-0.7843284635244913,0.1841701770297561,0.6398971199188093,-0.6642223044634312,-0.2021241840901344,0.1841701770297561,0.4910229964698108,0.7220720566564593
0.8065,-0.7849486185831265,0.1825375236058711,0.6424777665123005,-0.6658549578873163,-0.2037568375140195,0.1825375236058711,0.4893903430459258,0.7204394032325743
0.8070000000000001,-0.7855683892878118,0.1809075313949398,0.6450650900772517,-0.6674849500982476,-0.2053868297249508,0.1809075313949398,0.4877603508349945,0.718809411021643
0.8075,-0.7861877761146745,0.1792801917355644,0.647659125254298,-0.6691122897576229,-0.2070141693843262,0.1792801917355644,0.4861330111756191,0.7171820713622676
0.8080000000000001,-0.7868067795389584,0.1776554960085623,0.6502599069543558,-0.670736985484625,-0.2086388651113282,0.1776554960085623,0.4845083154486171,0.7155573756352656
0.8085,-0.7874254000350245,0.1760334356366946,0.6528674703614363,-0.6723590458564928,-0.210260925483196,0.1760334356366946,0.4828862550767493,0.7139353152633978
0.8090000000000001,-0.7880436380763547,0.1744140020843914,0.6554818509355074,-0.673978479408796,-0.2118803590354992,0.1744140020843914,0.4812668215244461,0.7123158817110946
0.8095,-0.7886614941355528,0.1727971868574862,0.6581030844153815,-0.6755952946357011,-0.2134971742624043,0.1727971868574862,0.479650006297541,0.7106990664841895
0.8100000000000001,-0.7892789686843474,0.1711829815029449,0.6607312068216511,-0.6772094999902425,-0.2151113796169457,0.1711829815029449,0.4780358009429996,0.7090848611296481
0.8105,-0.7898960621935938,0.1695713776086036,0.6633662544596559,-0.6788211038845837,-0.2167229835112869,0.1695713776086036,0.4764241970486583,0.7074732572353069
0.8110000000000001,-0.7905127751332759,0.1679623668029027,0.6660082639224949,-0.6804301146902847,-0.2183319943169879,0.1679623668029027,0.4748151862429574,0.7058642464296059
0.8115,-0.7911291079725089,0.1663559407546291,0.6686572720940716,-0.6820365407385582,-0.2199384203652615,0.1663559407546291,0.4732087601946838,0.7042578203813323
0.8120000000000001,-0.7917450611795409,0.1647520911726545,0.671313316152188,-0.6836403903205328,-0.221542269947236,0.1647520911726545,0.4716049106127093,0.7026539707993578
0.8125,-0.7923606352217555,0.1631508098056809,0.6739764335716716,-0.6852416716875065,-0.2231435513142097,0.1631508098056809,0.4700036292457356,0.7010526894323841
0.8130000000000001,-0.7929758305656736,0.1615520884419837,0.6766466621275506,-0.6868403930512037,-0.2247422726779069,0.1615520884419837,0.4684049078820384,0.6994539680686869
0.8135,-0.7935906476769554,0.1599559189091617,0.6793240398982667,-0.6884365625840256,-0.2263384422107289,0.1599559189091617,0.4668087383492164,0.6978577985358649
0.8140000000000001,-0.7942050870204034,0.1583622930738835,0.682008605268936,-0.6900301884193039,-0.2279320680460071,0.1583622930738835,0.4652151125139382,0.6962641727005867
0.8145,-0.7948191490599628,0.1567712028416419,0.6847003969346472,-0.6916212786515454,-0.2295231582782487,0.1567712028416419,0.4636240222816966,0.6946730824683451
0.8150000000000001,-0.7954328342587258,0.1551826401565037,0.6873994539038126,-0.6932098413366836,-0.2311117209633868,0.1551826401565037,0.4620354595965585,0.693084519783207
0.8155,-0.7960461430789315,0.1535965970008693,0.6901058155015551,-0.6947958844923181,-0.2326977641190213,0.1535965970008693,0.460449416440924,0.6914984766275725
0.8160000000000001,-0.7966590759819701,0.1520130653952247,0.6928195213731518,-0.6963794160979626,-0.2342812957246658,0.1520130653952247,0.4588658848352795,0.689914945021928
0.8165,-0.7972716334283827,0.1504320373979062,0.695540611487512,-0.6979604440952811,-0.2358623237219843,0.1504320373979062,0.4572848568379609,0.6883339170246094
0.8170000000000001,-0.7978838158778659,0.1488535051048563,0.6982691261407163,-0.6995389763883311,-0.2374408560150343,0.1488535051048563,0.455706324544911,0.6867553847315595
0.8175,-0.7984956237892714,0.1472774606493907,0.701005105959591,-0.7011150208437966,-0.2390169004704998,0.1472774606493907,0.4541302800894454,0.685179340276094
0.8180000000000001,-0.7991070576206101,0.1457038962019601,0.7037485919053421,-0.7026885852912272,-0.2405904649179305,0.1457038962019601,0.4525567156420148,0.6836057758286633
0.8185,-0.7997181178290526,0.144132803969919,0.7064996252772315,-0.7042596775232683,-0.2421615571499716,0.144132803969919,0.4509856234099737,0.6820346835966222
0.8190000000000001,-0.8003288048709325,0.1425641761972922,0.7092582477163116,-0.7058283052958951,-0.2437301849225983,0.1425641761972922,0.4494169956373469,0.6804660558239954
0.8195,-0.8009391192017473,0.1409980051645476,0.7120245012092015,-0.7073944763286397,-0.2452963559553429,0.1409980051645476,0.4478508246046023,0.6788998847912509
0.8200000000000001,-0.8015490612761618,0.1394342831883646,0.7147984280919271,-0.7089581983048228,-0.246860077931526,0.1394342831883646,0.4462871026284193,0.6773361628150678
0.8205,-0.8021586315480085,0.1378730026214123,0.7175800710538036,-0.710519478871775,-0.2484213584984782,0.1378730026214123,0.444725822061467,0.6757748822481155
0.8210000000000001,-0.8027678304702912,0.136314155852121,0.7203694731413823,-0.7120783256410663,-0.2499802052677695,0.136314155852121,0.4431669752921757,0.6742160354788242
0.8215,-0.8033766584951857,0.1347577353044629,0.7231666777624433,-0.7136347461887245,-0.2515366258154277,0.1347577353044629,0.4416105547445176,0.6726596149311661
0.8220000000000001,-0.803985116074043,0.1332037334377285,0.7259717286900522,-0.7151887480554588,-0.2530906276821621,0.1332037334377285,0.4400565528777832,0.6711056130644317
0.8225,-0.80459320365739,0.1316521427463098,0.7287846700666667,-0.7167403387468776,-0.2546422183735808,0.1316521427463098,0.4385049621863645,0.669554022373013
0.8230000000000001,-0.8052009216949328,0.1301029557594804,0.7316055464083082,-0.718289525733707,-0.2561914053604102,0.1301029557594804,0.4369557751995351,0.6680048353861836
0.8235,-0.8058082706355579,0.1285561650411817,0.7344344026087857,-0.7198363164520056,-0.2577381960787088,0.1285561650411817,0.4354089844812364,0.6664580446678849
0.8240000000000001,-0.8064152509273348,0.1270117631898076,0.7372712839439857,-0.7213807183033798,-0.259282597930083,0.1270117631898076,0.4338645826298623,0.6649136428165108
0.8245,-0.8070218630175165,0.1254697428379923,0.7401162360762166,-0.7229227386551951,-0.2608246182818983,0.1254697428379923,0.432322562278047,0.6633716224646955
0.8250000000000001,-0.807628107352544,0.1239300966523993,0.7429693050586235,-0.7244623848407881,-0.2623642644674913,0.1239300966523993,0.430782916092454,0.6618319762791025
0.8255,-0.8082339843780457,0.1223928173335131,0.7458305373396552,-0.7259996641596742,-0.2639015437863774,0.1223928173335131,0.4292456367735679,0.6602946969602164
0.8260000000000001,-0.8088394945388411,0.1208578976154293,0.7486999797676084,-0.727534583877758,-0.2654364635044613,0.1208578976154293,0.427710717055484,0.6587597772421325
0.8265,-0.8094446382789419,0.1193253302656512,0.7515776795952231,-0.7290671512275362,-0.2669690308542394,0.1193253302656512,0.4261781497057059,0.6572272098923544
0.8270000000000001,-0.8100494160415543,0.1177951080848834,0.7544636844843584,-0.730597373408304,-0.2684992530350072,0.1177951080848834,0.4246479275249381,0.6556969877115866
0.8275,-0.8106538282690809,0.1162672239068303,0.7573580425107227,-0.732125257586357,-0.2700271372130603,0.1162672239068303,0.423120043346885,0.6541691035335335
0.8280000000000001,-0.8112578754031228,0.1147416705979931,0.7602608021686843,-0.7336508108951942,-0.2715526905218975,0.1147416705979931,0.4215944900380478,0.6526435502246963
0.8285,-0.8118615578844806,0.1132184410574717,0.7631720123761425,-0.7351740404357157,-0.2730759200624189,0.1132184410574717,0.4200712604975264,0.6511203206841749
0.8290000000000001,-0.812464876153158,0.1116975282167649,0.7660917224794777,-0.7366949532764224,-0.2745968329031256,0.1116975282167649,0.4185503476568196,0.6495994078434681
0.8295,-0.8130678306483622,0.110178925039575,0.7690199822585657,-0.7382135564536123,-0.2761154360803155,0.110178925039575,0.4170317444796298,0.6480808046662783
0.8300000000000001,-0.8136704218085067,0.1086626245216109,0.7719568419318756,-0.7397298569715764,-0.2776317365982797,0.1086626245216109,0.4155154439616656,0.6465645041483141
0.8305,-0.8142726500712125,0.1071486196903961,0.7749023521616323,-0.7412438618027912,-0.2791457414294944,0.1071486196903961,0.4140014391304508,0.6450504993170993
0.8310000000000001,-0.8148745158733113,0.1056369036050739,0.777856564059064,-0.7427555778881134,-0.2806574575148166,0.1056369036050739,0.4124897230451287,0.6435387832317772
0.8315,-0.8154760196508454,0.1041274693562197,0.7808195291897206,-0.7442650121369676,-0.2821668917636708,0.1041274693562197,0.4109802887962745,0.642029348982923
0.8320000000000001,-0.8160771618390716,0.1026203100656482,0.7837912995788785,-0.7457721714275392,-0.2836740510542424,0.1026203100656482,0.4094731295057029,0.6405221896923514
0.8325,-0.8166779428724619,0.1011154188862282,0.786771927717016,-0.7472770626069591,-0.2851789422336624,0.1011154188862282,0.4079682383262829,0.6390172985129314
0.833,-0.8172783631847056,0.09961278900169335,0.7897614665653818,-0.748779692491494,-0.2866815721181972,0.09961278900169335,0.4064656084417481,0.6375146686283966
0.8335,-0.8178784232087116,0.09811241362645862,0.7927599695616387,-0.7502800678667287,-0.288181947493432,0.09811241362645862,0.4049652330665133,0.6360142932531618
0.834,-0.8184781233766096,0.09661428600543664,0.7957674906255936,-0.7517781954877507,-0.2896800751144539,0.09661428600543664,0.4034671054454914,0.6345161656321399
0.8345,-0.8190774641197527,0.0951183994138538,0.7987840841650196,-0.7532740820793336,-0.2911759617060368,0.0951183994138538,0.4019712188539085,0.633020279040557
0.835,-0.8196764458687184,0.09362474715707081,0.8018098050815563,-0.7547677343361165,-0.2926696139628198,0.09362474715707081,0.4004775665971255,0.631526626783774
0.8355,-0.8202750690533114,0.09213332257040041,0.8048447087767105,-0.7562591589227869,-0.2941610385494902,0.09213332257040041,0.3989861420104551,0.6300352021971036
0.836,-0.8208733341025645,0.09064411901893288,0.8078888511579385,-0.7577483624742545,-0.2956502421009577,0.09064411901893288,0.3974969384589876,0.6285459986456361
0.8365,-0.8214712414447416,0.08915712989735458,0.8109422886448292,-0.7592353515958328,-0.297137231222536,0.08915712989735458,0.3960099493374093,0.6270590095240578
0.837,-0.8220687915073382,0.08767234862977547,0.8140050781753745,-0.7607201328634119,-0.2986220124901151,0.08767234862977547,0.3945251680698302,0.6255742282564787
0.8375,-0.8226659847170845,0.08618976866955252,0.8170772772123449,-0.7622027128236348,-0.300104592450338,0.08618976866955252,0.3930425881096072,0.6240916482962557
0.838,-0.823262821499946,0.08470938349911838,0.8201589437497527,-0.763683097994069,-0.3015849776207722,0.08470938349911838,0.3915622029391731,0.6226112631258216
0.8385,-0.8238593022811265,0.08323118662980722,0.823250136319426,-0.7651612948633801,-0.3030631744900834,0.08323118662980722,0.3900840060698619,0.6211330662565104
0.839,-0.8244554274850691,0.08175517160168688,0.8263509139976739,-0.7666373098915005,-0.3045391895182037,0.08175517160168688,0.3886079910417416,0.6196570512283901
0.8395,-0.8250511975354585,0.08028133198338616,0.8294613364120667,-0.7681111495098012,-0.3060130291365044,0.08028133198338616,0.3871341514234409,0.6181832116100894
0.84,-0.8256466128552222,0.07880966137193002,0.83258146374831,-0.7695828201212573,-0.3074846997479606,0.07880966137193002,0.3856624808119847,0.6167115409986332
0.8405,-0.8262416738665332,0.07734015339256994,0.8357113567572378,-0.7710523281006174,-0.3089542077273206,0.07734015339256994,0.3841929728326247,0.6152420330192732
0.841,-0.826836380990811,0.07587280169862032,0.8388510767619053,-0.772519679794567,-0.3104215594212703,0.07587280169862032,0.382725621138675,0.6137746813253235
0.8415,-0.8274307346487237,0.07440759997129232,0.8420006856648019,-0.773984881521895,-0.3118867611485983,0.07440759997129232,0.381260419411347,0.6123094795979955
0.842,-0.8280247352601896,0.07294454191953204,0.8451602459551701,-0.7754479395736553,-0.3133498192003585,0.07294454191953204,0.3797973613595867,0.6108464215462353
0.8425,-0.8286183832443798,0.07148362127985708,0.8483298207164496,-0.7769088602133303,-0.3148107398400335,0.07148362127985708,0.3783364407199118,0.6093855009065603
0.843,-0.8292116790197184,0.07002483181619712,0.8515094736338289,-0.7783676496769902,-0.3162695293036935,0.07002483181619712,0.3768776512562518,0.6079267114429003
0.8435,-0.829804623003886,0.06856816731973292,0.8546992690019293,-0.7798243141734544,-0.3177261938001577,0.06856816731973292,0.3754209867597876,0.6064700469464361
0.844,-0.83039721561382,0.06711362160873868,0.8578992717325997,-0.7812788598844487,-0.3191807395111519,0.06711362160873868,0.3739664410487934,0.6050155012354419
0.8445,-0.8309894572657177,0.06566118852842373,0.8611095473628485,-0.7827312929647636,-0.3206331725914668,0.06566118852842373,0.3725140079684784,0.6035630681551269
0.845,-0.8315813483750367,0.0642108619507773,0.8643301620628903,-0.7841816195424101,-0.3220834991691133,0.0642108619507773,0.371063681390832,0.6021127415774805
0.8455,-0.8321728893564979,0.06276263577441243,0.867561182644337,-0.7856298457187749,-0.3235317253454781,0.06276263577441243,0.3696154552144671,0.6006645154011157
0.846,-0.8327640806240861,0.06131650392441279,0.8708026765685077,-0.7870759775687746,-0.3249778571954778,0.06131650392441279,0.3681693233644675,0.599218383551116
0.8465,-0.833354922591053,0.05987246035217897,0.8740547119548854,-0.7885200211410084,-0.3264219007677116,0.05987246035217897,0.3667252797922337,0.5977743399788822
0.847,-0.8339454156699173,0.05843049903527797,0.8773173575897015,-0.7899619824579094,-0.3278638620846126,0.05843049903527797,0.3652833184753327,0.5963323786619812
0.8475,-0.8345355602724683,0.05699061397729022,0.880590682934671,-0.7914018675158971,-0.3293037471426004,0.05699061397729022,0.3638434334173449,0.5948924936039934
0.848,-0.835125356809766,0.05555279920766276,0.8838747581358606,-0.7928396822855246,-0.3307415619122278,0.05555279920766276,0.3624056186477175,0.593454678834366
0.8485,-0.835714805692144,0.05411704878155832,0.8871696540327134,-0.794275432711629,-0.3321773123383323,0.05411704878155832,0.360969868221613,0.5920189284082615
0.849,-0.8363039073292102,0.05268335677971003,0.8904754421672125,-0.7957091247134773,-0.3336110043401805,0.05268335677971003,0.3595361762197647,0.5905852364064132
0.8495,-0.8368926621298497,0.05125171730827205,0.8937921947932068,-0.7971407641849153,-0.3350426438116185,0.05125171730827205,0.3581045367483268,0.5891535969349753
0.85,-0.8374810705022251,0.04982212449867784,0.8971199848858811,-0.7985703569945095,-0.3364722366212127,0.04982212449867784,0.3566749439387326,0.5877240041253811
0.8505,-0.8380691328537795,0.04839457250749213,0.9004588861513962,-0.7999979089856952,-0.3378997886123984,0.04839457250749213,0.3552473919475468,0.5862964521341953
0.851,-0.8386568495912371,0.0469690555162714,0.9038089730366778,-0.801423425976916,-0.3393253056036192,0.0469690555162714,0.3538218749563261,0.5848709351429746
0.8515,-0.8392442211206059,0.04554556773141738,0.9071703207393831,-0.80284691376177,-0.3407487933884732,0.04554556773141738,0.3523983871714721,0.5834474473581206
0.852,-0.8398312478471787,0.04412410338404005,0.9105430052180219,-0.8042683781091473,-0.3421702577358505,0.04412410338404005,0.3509769228240948,0.5820259830107433
0.8525,-0.8404179301755348,0.04270465672981372,0.9139271032022627,-0.8056878247633736,-0.3435897043900769,0.04270465672981372,0.3495574761698684,0.5806065363565169
0.853,-0.841004268509542,0.04128722204884028,0.9173226922034006,-0.8071052594443471,-0.3450071390710503,0.04128722204884028,0.348140041488895,0.5791891016755435
0.8535,-0.8415902632523583,0.03987179364550952,0.9207298505250152,-0.8085206878476778,-0.346422567474381,0.03987179364550952,0.3467246130855642,0.5777736732722127
0.854,-0.8421759148064327,0.0384583658483626,0.9241486572738005,-0.8099341156448248,-0.347835995271528,0.0384583658483626,0.3453111852884173,0.5763602454750658
0.8545,-0.8427612235735086,0.03704693300995476,0.9275791923705901,-0.8113455484832326,-0.3492474281099358,0.03704693300995476,0.3438997524500095,0.574948812636658
0.855,-0.8433461899546232,0.0356374895067213,0.9310215365615626,-0.8127549919864661,-0.3506568716131693,0.0356374895067213,0.342490308946776,0.5735393691334245
0.8555,-0.8439308143501112,0.03423002973884137,0.9344757714296505,-0.814162451754346,-0.3520643313810492,0.03423002973884137,0.3410828491788961,0.5721319093655446
0.856,-0.844515097159605,0.0328245481301066,0.9379419794061363,-0.8155679333630808,-0.353469812989784,0.0328245481301066,0.3396773675701613,0.5707264277568098
0.8565,-0.8450990387820376,0.03142103912778627,0.9414202437824615,-0.8169714423654011,-0.3548733219921043,0.03142103912778627,0.338273858567841,0.5693229187544895
0.857,-0.8456826396156427,0.03001949720249808,0.9449106487222296,-0.8183729842906893,-0.3562748639173925,0.03001949720249808,0.3368723166425528,0.5679213768292013
0.8575,-0.846265900057958,0.02861991684807452,0.9484132792734321,-0.8197725646451128,-0.357674444271816,0.02861991684807452,0.3354727362881292,0.5665217964747777
0.858,-0.8468488205058252,0.02722229258143671,0.9519282213808762,-0.8211701889117506,-0.3590720685384539,0.02722229258143671,0.3340751120214914,0.5651241722081399
0.8585,-0.8474314013553932,0.02582661894246185,0.955455561898845,-0.8225658625507255,-0.3604677421774287,0.02582661894246185,0.3326794383825166,0.5637284985691651
0.859,-0.8480136430021183,0.02443289049385822,0.9589953886039686,-0.8239595909993291,-0.3618614706260324,0.02443289049385822,0.3312857099339129,0.5623347701205614
0.8595,-0.8485955458407669,0.02304110182103547,0.9625477902083368,-0.8253513796721519,-0.3632532592988551,0.02304110182103547,0.3298939212610902,0.5609429814477387
0.86,-0.8491771102654163,0.02165124753198144,0.9661128563728327,-0.8267412339612059,-0.3646431135879091,0.02165124753198144,0.3285040669720362,0.5595531271586847
0.8605,-0.8497583366694571,0.02026332225713312,0.969690677720717,-0.8281291592360542,-0.3660310388627575,0.02026332225713312,0.3271161416971878,0.5581652018838363
0.861,-0.8503392254455937,0.01887732064925607,0.9732813458514451,-0.8295151608439313,-0.3674170404706345,0.01887732064925607,0.3257301400893108,0.5567792002759593
0.8615,-0.8509197769858473,0.01749323738331765,0.9768849533547441,-0.8308992441098697,-0.3688011237365729,0.01749323738331765,0.3243460568233724,0.5553951170100209
0.862,-0.851499991681556,0.01611106715636601,0.9805015938249322,-0.8322814143368213,-0.3701832939635246,0.01611106715636601,0.3229638865964207,0.5540129467830692
0.8625,-0.8520798699233778,0.01473080468740751,0.9841313618755114,-0.8336616768057798,-0.3715635564324831,0.01473080468740751,0.3215836241274622,0.5526326843141107
0.863,-0.8526594121012909,0.01335244471728636,0.987774353154012,-0.835040036775901,-0.3729419164026042,0.01335244471728636,0.3202052641573411,0.5512543243439896
0.8635,-0.8532386186045963,0.01197598200856298,0.9914306643571229,-0.8364164994846244,-0.3743183791113276,0.01197598200856298,0.3188288014486177,0.5498778616352662
0.864,-0.8538174898219185,0.01060141134539649,0.9951003932460849,-0.8377910701477909,-0.3756929497744941,0.01060141134539649,0.3174542307854512,0.5485032909720997
0.8645,-0.8543960261412082,0.009228727533424186,0.9987836386623818,-0.8391637539597632,-0.3770656335864664,0.009228727533424186,0.3160815469734789,0.5471306071601274
0.865,-0.8549742279497423,0.007857925399645582,1.002480500543708,-0.8405345560935418,-0.378436435720245,0.007857925399645582,0.3147107448397003,0.5457598050263488
