state_index_1_based,graph_J_probability
2972,7.747855279085507e-16
2973,7.853066076465475e-10
2974,3.231577232583696e-08
2975,1.1399975767421309e-10
2976,2.830251825844257e-15
2977,1.9182609529010313e-13
2978,1.0085384101177426e-11
2979,3.0905061573958543e-15
2980,2.5069289303244545e-17
2981,9.450748602080745e-12
2982,1.1176327822907717e-11
2983,2.940957925246869e-15
2984,6.425107510451167e-18
2985,6.578842585755724e-16
2986,1.4276444313427744e-15
2987,3.4741219148448996e-18
2988,1.5230309191001546e-19
2989,1.3981224854884073e-11
2990,3.298028389491519e-12
2991,3.4385448334948356e-15
2992,3.6763844199479086e-17
2993,3.03317344493873e-09
2994,4.024034419633999e-08
2995,5.1540160911397964e-11
2996,8.386233603985982e-13
2997,4.024034419632186e-08
2998,9.714668952450318e-09
2999,1.139997576742086e-10
3000,1.1757801021651711e-11
3001,5.1540160911395514e-11
3002,1.1399975767421697e-10
3003,3.438544833491763e-15
3004,9.621898828456944e-14
3005,8.386233603967268e-13
3006,1.1757801021635653e-11
3007,9.621898828460997e-14
3008,6.175201464121053e-19
3009,5.531531223219408e-11
3010,2.3504444391017935e-09
3011,2.4206925251632448e-14
3012,8.332188389999503e-13
3013,4.366065686765603e-09
3014,1.2638921443026545e-09
3015,3.665795048549731e-16
3016,4.360880178370367e-09
3017,4.1983367833564284e-14
3018,1.0425892627308202e-12
3019,2.5069289303232385e-17
3020,7.683798232997792e-15
3021,9.13317812800158e-10
3022,1.2667144953001214e-06
3023,8.386233603930182e-13
3024,5.166566118051143e-18
3025,2.350444439101036e-09
3026,4.4202583499428385e-08
3027,8.352562202398692e-14
3028,4.360880178372242e-09
3029,1.2638921443016784e-09
3030,1.307257321088469e-12
3031,5.157003622974646e-14
3032,7.612733195703575e-10
3033,1.0425892627305292e-12
3034,1.0987708591496369e-12
3035,6.425107510303646e-18
3036,2.8302518258499742e-15
3037,1.2667144953001633e-06
3038,4.359463673591934e-05
3039,1.1757801021619335e-11
3040,4.860024376521503e-13
3041,2.4206925251829228e-14
3042,8.352562202344157e-14
3043,5.4348232428366834e-18
3044,7.68379823302191e-15
3045,3.665795048380323e-16
3046,5.157003622975346e-14
3047,7.747855278958148e-16
3048,2.8302518258824867e-15
3049,2.506928930344461e-17
3050,6.425107510423255e-18
3051,1.5230309190819396e-19
3052,3.6763844199540044e-17
3053,8.386233603932624e-13
3054,1.1757801021626117e-11
3055,9.621898828466879e-14
3056,6.17520146434288e-19
3057,8.33218838998192e-13
3058,4.360880178367381e-09
3059,7.683798232991005e-15
3060,5.166566116893268e-18
3061,4.360880178366069e-09
3062,7.612733195686773e-10
3063,2.830251825879514e-15
3064,4.860024376540464e-13
3065,7.683798232976234e-15
3066,2.8302518258575997e-15
3067,3.676384419949923e-17
3068,6.175201464140183e-19
3069,5.1665661164935516e-18
3070,4.860024376518726e-13
3071,6.175201464263671e-19
3072,7.582705014400052e-20
3073,7.26545923285349e-09
3074,3.005912143474155e-08
3075,6.796989330814511e-08
3076,3.949112572119947e-12
3077,3.005912143467728e-08
3078,1.3579724885748315e-08
3079,1.6183988726572194e-06
3080,7.015976415237996e-12
3081,6.796989330815691e-08
3082,1.6183988726578367e-06
3083,1.8754209077284663e-09
3084,9.043841448848322e-13
3085,3.949112572123111e-12
3086,7.015976415234343e-12
3087,9.043841448844705e-13
3088,1.7291913277844448e-14
3089,3.005912143474059e-08
3090,3.365297508211636e-08
3091,1.4056297713755342e-07
3092,7.2120154346284595e-12
3093,1.3579724885747519e-08
3094,1.7434142524560876e-12
3095,5.750613860296717e-08
3096,2.6992869402656512e-14
3097,1.6183988726576027e-06
3098,5.174582613597375e-06
3099,1.7556665889160944e-08
3100,6.5259182952752275e-12
3101,7.0159764152293104e-12
3102,2.4421089476556887e-11
3103,3.2027778337451964e-11
3104,4.747486522798395e-16
3105,6.796989330838455e-08
3106,1.4056297713759456e-07
3107,1.4867850778507137e-05
3108,1.1743554505994622e-12
3109,1.6183988726571338e-06
3110,5.7506138603074e-08
3111,0.0005668371568572715
3112,9.13504067485889e-12
3113,1.8754209077273794e-09
3114,1.7556665889175568e-08
3115,2.583887373756798e-11
3116,3.0488071497519083e-13
3117,9.04384144886057e-13
3118,3.202777833749892e-11
3119,6.848043883914396e-11
3120,5.3431763632543045e-15
3121,3.949112572126222e-12
3122,7.2120154346200705e-12
3123,1.1743554506056227e-12
3124,1.373524084714451e-13
3125,7.01597641523671e-12
3126,2.6992869402561846e-14
3127,9.135040674858652e-12
3128,2.2617547660178892e-13
3129,9.043841448859926e-13
3130,6.525918295241794e-12
3131,3.0488071497630033e-13
3132,6.74660919748806e-14
3133,1.7291913277799003e-14
3134,4.74748652277283e-16
3135,5.34317636324666e-15
3136,5.136717835214284e-19
3137,3.0059121434775587e-08
3138,3.3652975082062913e-08
3139,1.4056297713740482e-07
3140,7.21201543462358e-12
3141,3.365297508210333e-08
3142,5.0651079594732966e-09
3143,1.1826186273797166e-05
3144,1.1474638959846008e-11
3145,1.4056297713766226e-07
3146,1.1826186273793187e-05
3147,1.563338625169263e-09
3148,5.3182980621691706e-11
3149,7.2120154346200794e-12
3150,1.1474638959840029e-11
3151,5.318298062172195e-11
3152,9.431140473585064e-15
3153,1.3579724885733002e-08
3154,5.065107959476858e-09
3155,8.727700408785438e-09
3156,9.951089075826772e-14
3157,1.7434142524615867e-12
3158,2.1226028347948236e-13
3159,1.2570815053995298e-08
3160,1.9932603397619367e-15
3161,5.750613860294656e-08
3162,2.934820332405134e-07
3163,2.629560044924268e-09
3164,1.2911713957795806e-12
3165,2.69928694027137e-14
3166,2.1113704743428167e-13
3167,6.727388422429156e-13
3168,4.0079455338257474e-16
3169,1.6183988726576806e-06
3170,1.1826186273792301e-05
3171,0.00010137346147133423
3172,4.5439825273373075e-11
3173,5.17458261359999e-06
3174,2.934820332402342e-07
3175,0.00777744154035662
3176,2.650002554651918e-11
3177,1.7556665889159676e-08
3178,1.1389612355307698e-08
3179,2.5010224966892793e-10
3180,2.8394233551072703e-12
3181,6.52591829526229e-12
3182,3.8726584380231785e-10
3183,2.075696756717064e-11
3184,1.3584790482794606e-15
3185,7.015976415226141e-12
3186,1.147463895986116e-11
3187,1.880780612548878e-12
3188,7.470485810836367e-15
3189,2.4421089476526472e-11
3190,2.111370474348881e-13
3191,2.7752337783542366e-11
3192,7.030658036982116e-13
3193,3.2027778337461063e-11
3194,3.8726584380165926e-10
3195,5.098575953701554e-12
3196,5.721110605921572e-14
3197,4.747486522781923e-16
3198,9.53020963455712e-15
3199,1.4436478025891686e-15
3200,2.5530801093891316e-18
3201,6.796989330817625e-08
3202,1.4056297713752155e-07
3203,1.4867850778509532e-05
3204,1.174355450594699e-12
3205,1.4056297713810783e-07
3206,8.727700408785901e-09
3207,0.00010137346147131257
3208,1.880780612547588e-12
3209,1.4867850778513876e-05
3210,0.00010137346147132637
3211,1.7887525982843047e-07
3212,2.1195943836729405e-10
3213,1.1743554506026621e-12
3214,1.8807806125483577e-12
3215,2.1195943836711641e-10
3216,2.56139865157056e-15
3217,1.618398872658449e-06
3218,1.1826186273792686e-05
3219,0.00010137346147135506
3220,4.5439825273365624e-11
3221,5.7506138603005247e-08
3222,1.257081505399781e-08
3223,1.0331517299875463e-05
3224,1.6934755929422073e-12
3225,0.0005668371568572949
3226,0.007777441540356471
3227,1.5416354205922154e-07
3228,2.0076323131665376e-08
3229,9.135040674857603e-12
3230,2.7752337783537555e-11
3231,4.997962593572345e-09
3232,1.1056032651438442e-14
3233,1.8754209077296116e-09
3234,1.5633386251747929e-09
3235,1.7887525982826016e-07
3236,2.67442086574994e-13
3237,1.7556665889169424e-08
3238,2.629560044925502e-09
3239,1.5416354205891512e-07
3240,2.3562319888476015e-12
3241,2.58388737376897e-11
3242,2.501022496689451e-10
3243,1.6552313398444e-11
3244,5.074987935557323e-16
3245,3.0488071497436976e-13
3246,5.09857595369437e-12
3247,6.08070984777064e-13
3248,6.989417417447525e-15
3249,9.043841448883979e-13
3250,5.3182980621690555e-11
3251,2.1195943836724398e-10
3252,6.675007000335394e-14
3253,3.20277783375584e-11
3254,6.727388422478712e-13
3255,4.997962593570031e-09
3256,4.633751883373711e-14
3257,6.848043883939366e-11
3258,2.0756967567157258e-11
3259,6.080709847776066e-13
3260,9.78271717916383e-13
3261,5.343176363249413e-15
3262,1.4436478025913948e-15
3263,7.063223285342805e-16
3264,1.6794193272358508e-18
3265,3.949112572129707e-12
3266,7.2120154346479976e-12
3267,1.1743554506051628e-12
3268,1.3735240847143657e-13
3269,7.212015434635509e-12
3270,9.951089075872531e-14
3271,4.543982527332936e-11
3272,7.470485810709861e-15
3273,1.1743554506027203e-12
3274,4.543982527339809e-11
3275,2.674420865746624e-13
3276,6.675007000343713e-14
3277,1.37352408471679e-13
3278,7.470485810744525e-15
3279,6.675007000318315e-14
3280,2.992118265365015e-17
3281,7.015976415242351e-12
3282,1.1474638959866977e-11
3283,1.8807806125518575e-12
3284,7.470485810817641e-15
3285,2.6992869402891167e-14
3286,1.993260339779744e-15
3287,1.6934755929468632e-12
3288,2.4893116354331645e-14
3289,9.135040674852815e-12
3290,2.6500025546614168e-11
3291,2.356231988854683e-12
3292,1.2077294553911145e-13
3293,2.2617547660223273e-13
3294,7.030658036978579e-13
3295,4.6337518833700655e-14
3296,1.4843876355979312e-16
3297,9.043841448916306e-13
3298,5.318298062169584e-11
3299,2.119594383672935e-10
3300,6.675007000344386e-14
3301,6.525918295238563e-12
3302,1.2911713957804584e-12
3303,2.0076323131669608e-08
3304,1.2077294553913205e-13
3305,3.048807149746166e-13
3306,2.8394233551228147e-12
3307,5.074987935580749e-16
3308,7.371209894109724e-14
3309,6.746609197508502e-14
3310,5.721110605918898e-14
3311,9.782717179167097e-13
3312,3.199997641223094e-16
3313,1.729191327781704e-14
3314,9.431140473607848e-15
3315,2.561398651567807e-15
3316,2.992118265354574e-17
3317,4.747486522753484e-16
3318,4.007945533826517e-16
3319,1.1056032651447194e-14
3320,1.484387635608521e-16
3321,5.343176363248339e-15
3322,1.358479048279015e-15
3323,6.989417417435223e-15
3324,3.199997641220489e-16
3325,5.13671783524974e-19
3326,2.5530801093999002e-18
3327,1.6794193272327491e-18
3328,5.591952892193435e-21
3329,3.005912143467095e-08
3330,1.3579724885746938e-08
3331,1.6183988726583316e-06
3332,7.015976415233529e-12
3333,3.365297508196851e-08
3334,1.743414252491029e-12
3335,5.1745826135963196e-06
3336,2.4421089476566255e-11
3337,1.4056297713756366e-07
3338,5.7506138602800834e-08
3339,1.755666588914764e-08
3340,3.2027778337481723e-11
3341,7.2120154346327836e-12
3342,2.6992869402547183e-14
3343,6.525918295266033e-12
3344,4.747486522825967e-16
3345,3.365297508198623e-08
3346,5.065107959478746e-09
3347,1.182618627379475e-05
3348,1.1474638959843772e-11
3349,5.065107959492547e-09
3350,2.1226028349006057e-13
3351,2.934820332404037e-07
3352,2.1113704743443525e-13
3353,1.182618627379192e-05
3354,2.934820332407166e-07
3355,1.1389612355315606e-08
3356,3.8726584380216637e-10
3357,1.1474638959852464e-11
3358,2.1113704743316328e-13
3359,3.8726584380291166e-10
3360,9.530209634550804e-15
3361,1.4056297713778122e-07
3362,8.727700408808614e-09
3363,0.00010137346147132173
3364,1.8807806125535623e-12
3365,1.1826186273797971e-05
3366,1.2570815053979262e-08
3367,0.007777441540356209
3368,2.7752337783490674e-11
3369,1.5633386251698819e-09
3370,2.6295600449251503e-09
3371,2.501022496692157e-10
3372,5.098575953693675e-12
3373,5.3182980621682006e-11
3374,6.727388422460909e-13
3375,2.0756967567223726e-11
3376,1.4436478025940051e-15
3377,7.212015434631501e-12
3378,9.951089075824014e-14
3379,4.543982527339995e-11
3380,7.470485810865301e-15
3381,1.1474638959896455e-11
3382,1.9932603397890802e-15
3383,2.6500025546451856e-11
3384,7.030658036972497e-13
3385,5.3182980621687874e-11
3386,1.291171395773849e-12
3387,2.8394233551094485e-12
3388,5.721110605923464e-14
3389,9.431140473608171e-15
3390,4.0079455338184283e-16
3391,1.3584790482789186e-15
3392,2.5530801093983314e-18
3393,1.357972488574075e-08
3394,1.7434142524390648e-12
3395,5.750613860295781e-08
3396,2.699286940268679e-14
3397,5.0651079594867755e-09
3398,2.1226028348967482e-13
3399,2.9348203324021915e-07
3400,2.111370474339269e-13
3401,8.727700408809613e-09
3402,1.2570815053982708e-08
3403,2.6295600449262683e-09
3404,6.727388422439841e-13
3405,9.951089075897403e-14
3406,1.993260339783004e-15
3407,1.2911713957723274e-12
3408,4.007945533833238e-16
3409,1.743414252474019e-12
3410,2.1226028348666243e-13
3411,1.2570815053993417e-08
3412,1.993260339782508e-15
3413,2.122602834922987e-13
3414,3.932361085339048e-14
3415,6.463599472183074e-11
3416,7.355101626961588e-16
3417,1.2570815054001892e-08
3418,6.463599472150352e-11
3419,2.1275320866383367e-11
3420,5.949352689417491e-13
3421,1.993260339789757e-15
3422,7.355101626987683e-16
3423,5.949352689410556e-13
3424,2.2814761678378643e-19
3425,5.7506138603011705e-08
3426,1.2570815053991031e-08
3427,1.033151729987646e-05
3428,1.69347559294693e-12
3429,2.934820332403426e-07
3430,6.463599472144956e-11
3431,0.0014332126483847568
3432,7.757540118914687e-14
3433,2.6295600449254233e-09
3434,2.127532086629142e-11
3435,1.5036015901597046e-10
3436,1.1974416073715346e-12
3437,1.2911713957760012e-12
3438,5.949352689410439e-13
3439,2.048484690715618e-10
3440,4.851577986059384e-15
3441,2.6992869402773504e-14
3442,1.9932603397974914e-15
3443,1.6934755929501328e-12
3444,2.4893116354319065e-14
3445,2.1113704743437004e-13
3446,7.355101626980761e-16
3447,7.757540119005613e-14
3448,1.5321518996776232e-13
3449,6.727388422466346e-13
3450,5.949352689409604e-13
3451,1.1974416073748446e-12
3452,9.253125078519471e-16
3453,4.0079455338181936e-16
3454,2.281476167793534e-19
3455,4.851577986053173e-15
3456,9.75302095467488e-20
3457,1.6183988726578178e-06
3458,5.750613860280249e-08
3459,0.000566837156857317
3460,9.135040674846491e-12
3461,1.1826186273795523e-05
3462,1.257081505397931e-08
3463,0.0077774415403561205
3464,2.775233778350829e-11
3465,0.00010137346147131332
3466,1.0331517299874846e-05
3467,1.5416354205908021e-07
3468,4.997962593569241e-09
3469,4.543982527338038e-11
3470,1.693475592946627e-12
3471,2.0076323131660324e-08
3472,1.1056032651444084e-14
3473,5.174582613599751e-06
3474,2.934820332406214e-07
3475,0.007777441540356816
3476,2.6500025546387446e-11
3477,2.934820332403374e-07
3478,6.463599472152321e-11
3479,0.0014332126483848305
3480,7.757540119008276e-14
3481,0.007777441540356311
3482,0.0014332126483847794
3483,3.7259464220172337e-07
3484,2.5704482302391587e-07
3485,2.6500025546427248e-11
3486,7.757540118829419e-14
3487,2.5704482302392874e-07
3488,3.792039623846936e-14
3489,1.7556665889147877e-08
3490,2.6295600449263568e-09
3491,1.5416354205925806e-07
3492,2.3562319888431845e-12
3493,1.1389612355334054e-08
3494,2.1275320866262056e-11
3495,3.7259464220246907e-07
3496,1.240023608051674e-12
3497,2.501022496687665e-10
3498,1.503601590157976e-10
3499,2.926724967686706e-11
3500,7.916839504244235e-15
3501,2.839423355116195e-12
3502,1.1974416073713274e-12
3503,1.1050015529545337e-11
3504,2.235983809534105e-16
3505,6.525918295245457e-12
3506,1.2911713957763516e-12
3507,2.0076323131659163e-08
3508,1.2077294553905043e-13
3509,3.8726584380241576e-10
3510,5.949352689406288e-13
3511,2.5704482302390227e-07
3512,1.720210942381536e-12
3513,2.0756967567275383e-11
3514,2.0484846907165334e-10
3515,1.1050015529541466e-11
3516,1.421366820692142e-12
3517,1.3584790482780033e-15
3518,4.8515779860557154e-15
3519,1.0512707503044958e-14
3520,1.1888549138003569e-17
3521,7.015976415238233e-12
3522,2.6992869402560464e-14
3523,9.135040674847391e-12
3524,2.2617547660180187e-13
3525,1.1474638959864007e-11
3526,1.9932603397887082e-15
3527,2.650002554647496e-11
3528,7.030658036975564e-13
3529,1.8807806125569837e-12
3530,1.693475592946822e-12
3531,2.3562319888492147e-12
3532,4.6337518833691164e-14
3533,7.470485810823069e-15
3534,2.489311635447033e-14
3535,1.2077294553923719e-13
3536,1.4843876355982336e-16
3537,2.4421089476531555e-11
3538,2.1113704743446044e-13
3539,2.775233778348887e-11
3540,7.030658036963603e-13
3541,2.1113704743336697e-13
3542,7.355101626995181e-16
3543,7.757540118979608e-14
3544,1.5321518996822312e-13
3545,2.775233778348733e-11
3546,7.757540118917626e-14
3547,1.2400236080536062e-12
3548,1.7202109423825918e-12
3549,7.030658036975231e-13
3550,1.5321518996788528e-13
3551,1.7202109423828853e-12
3552,3.321638031797637e-16
3553,3.202777833745383e-11
3554,6.727388422462491e-13
3555,4.997962593569667e-09
3556,4.633751883365922e-14
3557,3.872658438014967e-10
3558,5.949352689407688e-13
3559,2.5704482302392884e-07
3560,1.720210942382377e-12
3561,5.098575953699824e-12
3562,1.1974416073716857e-12
3563,7.916839504321164e-15
3564,4.3722697244108194e-14
3565,5.721110605917176e-14
3566,9.2531250786181e-16
3567,1.4213668206918703e-12
3568,9.309839138859453e-17
3569,4.7474865227850395e-16
3570,4.0079455338257025e-16
3571,1.1056032651447584e-14
3572,1.484387635600665e-16
3573,9.530209634536494e-15
3574,2.2814761678372283e-19
3575,3.792039623843393e-14
3576,3.321638031789975e-16
3577,1.4436478025948107e-15
3578,4.8515779860522405e-15
3579,2.235983809539819e-16
3580,9.30983913887079e-17
3581,2.5530801093928475e-18
3582,9.753020954741774e-20
3583,1.1888549138052414e-17
3584,1.7225882070218586e-20
3585,6.796989330805248e-08
3586,1.6183988726588756e-06
3587,1.875420907724179e-09
3588,9.04384144879894e-13
3589,1.4056297713737557e-07
3590,5.750613860285628e-08
3591,1.7556665889153472e-08
3592,3.202777833757745e-11
3593,1.4867850778513806e-05
3594,0.0005668371568573179
3595,2.5838873737501846e-11
3596,6.84804388392992e-11
3597,1.1743554505975625e-12
3598,9.135040674878099e-12
3599,3.048807149753695e-13
3600,5.343176363250562e-15
3601,1.4056297713724314e-07
3602,1.1826186273792421e-05
3603,1.5633386251716705e-09
3604,5.3182980621639076e-11
3605,8.727700408761744e-09
3606,1.2570815053977887e-08
3607,2.6295600449296188e-09
3608,6.727388422422814e-13
3609,0.00010137346147132019
3610,0.0077774415403565516
3611,2.501022496691412e-10
3612,2.0756967567134064e-11
3613,1.880780612559211e-12
3614,2.7752337783496823e-11
3615,5.098575953690031e-12
3616,1.4436478025900567e-15
3617,1.4867850778505993e-05
3618,0.00010137346147135945
3619,1.78875259828157e-07
3620,2.1195943836714542e-10
3621,0.00010137346147132428
3622,1.0331517299870162e-05
3623,1.5416354205890178e-07
3624,4.997962593570195e-09
3625,1.7887525982839622e-07
3626,1.5416354205927495e-07
3627,1.6552313398427418e-11
3628,6.080709847757682e-13
3629,2.1195943836700637e-10
3630,4.997962593571588e-09
3631,6.080709847764636e-13
3632,7.063223285293692e-16
3633,1.174355450604112e-12
3634,4.543982527348431e-11
3635,2.6744208657573776e-13
3636,6.675007000331659e-14
3637,1.8807806125585395e-12
3638,1.693475592950442e-12
3639,2.3562319888471548e-12
3640,4.6337518833803264e-14
3641,2.1195943836739497e-10
3642,2.0076323131666045e-08
3643,5.074987935541651e-16
3644,9.782717179162593e-13
3645,2.561398651567292e-15
3646,1.1056032651447468e-14
3647,6.989417417430135e-15
3648,1.6794193272377074e-18
3649,1.6183988726572546e-06
3650,5.174582613599638e-06
3651,1.755666588918214e-08
3652,6.5259182952724204e-12
3653,1.1826186273790924e-05
3654,2.934820332402632e-07
3655,1.1389612355365647e-08
3656,3.872658438022393e-10
3657,0.00010137346147129388
3658,0.007777441540356096
3659,2.501022496693912e-10
3660,2.0756967567167352e-11
3661,4.543982527342426e-11
3662,2.6500025546352588e-11
3663,2.83942335511264e-12
3664,1.3584790482776716e-15
3665,5.750613860287511e-08
3666,2.9348203324045044e-07
3667,2.6295600449296974e-09
3668,1.2911713957754174e-12
3669,1.2570815053994305e-08
3670,6.463599472149936e-11
3671,2.127532086633694e-11
3672,5.94935268941111e-13
3673,1.0331517299877227e-05
3674,0.0014332126483848646
3675,1.503601590157513e-10
3676,2.04848469071552e-10
3677,1.6934755929420817e-12
3678,7.757540118933353e-14
3679,1.1974416073711467e-12
3680,4.85157798605658e-15
3681,0.0005668371568573271
3682,0.007777441540356549
3683,1.5416354205907807e-07
3684,2.0076323131664754e-08
3685,0.007777441540356427
3686,0.0014332126483848162
3687,3.7259464220112864e-07
3688,2.570448230239274e-07
3689,1.5416354205915443e-07
3690,3.7259464220168445e-07
3691,2.9267249676939205e-11
3692,1.105001552952252e-11
3693,2.0076323131659795e-08
3694,2.570448230239018e-07
3695,1.1050015529540911e-11
3696,1.0512707503037038e-14
3697,9.135040674856776e-12
3698,2.6500025546301067e-11
3699,2.3562319888526995e-12
3700,1.2077294553890642e-13
3701,2.7752337783564865e-11
3702,7.757540118986025e-14
3703,1.240023608050103e-12
3704,1.720210942381146e-12
3705,4.997962593568971e-09
3706,2.570448230238888e-07
3707,7.916839504319708e-15
3708,1.4213668206916587e-12
3709,1.1056032651447166e-14
3710,3.792039623847933e-14
3711,2.2359838095484204e-16
3712,1.1888549137994138e-17
3713,1.8754209077306377e-09
3714,1.755666588917928e-08
3715,2.5838873737595734e-11
3716,3.048807149752749e-13
3717,1.5633386251721918e-09
3718,2.6295600449230625e-09
3719,2.5010224966973763e-10
3720,5.0985759536960174e-12
3721,1.7887525982825878e-07
3722,1.5416354205906587e-07
3723,1.655231339842491e-11
3724,6.080709847758813e-13
3725,2.674420865742042e-13
3726,2.3562319888464722e-12
3727,5.074987935441142e-16
3728,6.989417417447235e-15
3729,1.7556665889158694e-08
3730,1.1389612355295947e-08
3731,2.5010224966880985e-10
3732,2.8394233551111465e-12
3733,2.629560044922814e-09
3734,2.1275320866348344e-11
3735,1.5036015901584072e-10
3736,1.1974416073712172e-12
3737,1.5416354205926606e-07
3738,3.725946422028921e-07
3739,2.926724967694793e-11
3740,1.1050015529527576e-11
3741,2.356231988843049e-12
3742,1.2400236080586652e-12
3743,7.916839504264668e-15
3744,2.2359838095221114e-16
3745,2.5838873737605308e-11
3746,2.501022496694895e-10
3747,1.655231339843895e-11
3748,5.07498793551001e-16
3749,2.501022496686735e-10
3750,1.503601590158155e-10
3751,2.9267249676970295e-11
3752,7.916839504290877e-15
3753,1.6552313398416274e-11
3754,2.9267249676982586e-11
3755,3.348488390897385e-15
3756,5.300040990673952e-17
3757,5.074987935434573e-16
3758,7.916839504321944e-15
3759,5.300040990690039e-17
3760,7.722789564849895e-17
3761,3.0488071497549017e-13
3762,2.8394233551041284e-12
3763,5.074987935442609e-16
3764,7.371209894113277e-14
3765,5.098575953685749e-12
3766,1.1974416073733384e-12
3767,7.916839504219277e-15
3768,4.3722697244072134e-14
3769,6.080709847761122e-13
3770,1.105001552951836e-11
3771,5.300040990714965e-17
3772,1.420825378087153e-13
3773,6.989417417429186e-15
3774,2.2359838095408035e-16
3775,7.722789564822703e-17
3776,3.57400653607436e-19
3777,9.043841448822029e-13
3778,6.525918295260392e-12
3779,3.048807149753218e-13
3780,6.74660919751275e-14
3781,5.318298062175844e-11
3782,1.29117139577307e-12
3783,2.839423355120835e-12
3784,5.721110605918967e-14
3785,2.1195943836737302e-10
3786,2.0076323131668642e-08
3787,5.074987935487189e-16
3788,9.782717179180203e-13
3789,6.675007000346232e-14
3790,1.2077294553908153e-13
3791,7.371209894130488e-14
3792,3.1999976412248894e-16
3793,3.202777833744491e-11
3794,3.872658438021964e-10
3795,5.098575953703945e-12
3796,5.721110605931302e-14
3797,6.727388422448278e-13
3798,5.949352689405351e-13
3799,1.19744160737231e-12
3800,9.253125078602625e-16
3801,4.9979625935703946e-09
3802,2.570448230239327e-07
3803,7.916839504271966e-15
3804,1.4213668206927397e-12
3805,4.6337518833667775e-14
3806,1.7202109423819143e-12
3807,4.372269724414009e-14
3808,9.309839138870382e-17
3809,6.848043883928572e-11
3810,2.0756967567278773e-11
3811,6.080709847772375e-13
3812,9.782717179166392e-13
3813,2.0756967567101472e-11
3814,2.0484846907160146e-10
3815,1.105001552953176e-11
3816,1.4213668206922344e-12
3817,6.080709847768419e-13
3818,1.105001552953962e-11
3819,5.300040990701711e-17
3820,1.4208253780892953e-13
3821,9.782717179175332e-13
3822,1.4213668206918667e-12
3823,1.4208253780910512e-13
3824,6.074173218062553e-16
3825,5.343176363246375e-15
3826,1.3584790482796477e-15
3827,6.989417417436146e-15
3828,3.1999976412195577e-16
3829,1.4436478025918332e-15
3830,4.851577986051226e-15
3831,2.2359838095246663e-16
3832,9.309839138868255e-17
3833,7.063223285340287e-16
3834,1.0512707503043669e-14
3835,7.72278956483616e-17
3836,6.074173218067552e-16
3837,1.6794193272296131e-18
3838,1.1888549137927253e-17
3839,3.57400653610597e-19
3840,2.346483874537943e-20
3841,3.949112572142909e-12
3842,7.015976415224045e-12
3843,9.043841448829969e-13
3844,1.7291913277796406e-14
3845,7.212015434636719e-12
3846,2.699286940290778e-14
3847,6.525918295230525e-12
3848,4.747486522794145e-16
3849,1.1743554506030513e-12
3850,9.135040674846297e-12
3851,3.0488071497616225e-13
3852,5.343176363253505e-15
3853,1.3735240847107273e-13
3854,2.2617547660160725e-13
3855,6.74660919748292e-14
3856,5.136717835334672e-19
3857,7.212015434621699e-12
3858,1.1474638959850375e-11
3859,5.3182980621767276e-11
3860,9.431140473591244e-15
3861,9.951089075866602e-14
3862,1.9932603397918755e-15
3863,1.2911713957770796e-12
3864,4.0079455338215373e-16
3865,4.5439825273429323e-11
3866,2.6500025546485826e-11
3867,2.8394233551108145e-12
3868,1.3584790482782078e-15
3869,7.470485810895672e-15
3870,7.030658036975193e-13
3871,5.721110605931193e-14
3872,2.5530801093978857e-18
3873,1.1743554506013939e-12
3874,1.8807806125468613e-12
3875,2.1195943836729087e-10
3876,2.5613986515695547e-15
3877,4.543982527333163e-11
3878,1.6934755929413442e-12
3879,2.007632313167174e-08
3880,1.1056032651424674e-14
3881,2.6744208657722077e-13
3882,2.3562319888509046e-12
3883,5.074987935552e-16
3884,6.989417417427588e-15
3885,6.675007000344456e-14
3886,4.633751883369603e-14
3887,9.782717179163607e-13
3888,1.6794193272477727e-18
3889,1.373524084717461e-13
3890,7.470485810775944e-15
3891,6.675007000326311e-14
3892,2.992118265367081e-17
3893,7.470485810785134e-15
3894,2.4893116354478967e-14
3895,1.2077294553911645e-13
3896,1.484387635600805e-16
3897,6.675007000335692e-14
3898,1.2077294553918175e-13
3899,7.371209894134422e-14
3900,3.1999976412323575e-16
3901,2.9921182653655126e-17
3902,1.4843876356067353e-16
3903,3.199997641218252e-16
3904,5.5919528921807484e-21
3905,7.015976415220491e-12
3906,2.4421089476552878e-11
3907,3.2027778337433605e-11
3908,4.747486522778855e-16
3909,1.1474638959868119e-11
3910,2.1113704743444386e-13
3911,3.872658438016174e-10
3912,9.530209634530281e-15
3913,1.8807806125478435e-12
3914,2.77523377834913e-11
3915,5.098575953679403e-12
3916,1.4436478025943345e-15
3917,7.470485810816239e-15
3918,7.030658036947667e-13
3919,5.721110605929469e-14
3920,2.5530801093902432e-18
3921,2.699286940289708e-14
3922,2.1113704743407674e-13
3923,6.727388422472422e-13
3924,4.0079455338295645e-16
3925,1.9932603397891007e-15
3926,7.355101627034185e-16
3927,5.949352689406654e-13
3928,2.2814761678850087e-19
3929,1.6934755929519679e-12
3930,7.757540118944748e-14
3931,1.1974416073764791e-12
3932,4.851577986058088e-15
3933,2.4893116354391258e-14
3934,1.5321518996799216e-13
3935,9.253125078534298e-16
3936,9.753020954660928e-20
3937,9.135040674856487e-12
3938,2.7752337783516617e-11
3939,4.99796259357137e-09
3940,1.1056032651422247e-14
3941,2.650002554654598e-11
