state_index_1_based,graph_E_probability,graph_F_probability
3113,4.847478169605391e-09,7.489208859191229e-10
3114,5.9937132107387674e-09,7.807858301949348e-09
3115,5.863385495663755e-10,1.6295966346556167e-11
3116,4.785283190900228e-09,3.0188764358383047e-09
3117,1.555733968299977e-09,1.3267448556891202e-08
3118,6.96652642201776e-09,1.8051325254895283e-09
3119,4.785283190901225e-09,4.3844777952234735e-09
3120,1.4985429108619686e-07,2.930237133331544e-10
3121,3.2411527062846418e-09,1.2128119400936718e-09
3122,1.0832914715397672e-09,4.735533276743836e-10
3123,7.400003415006623e-10,1.0257500577542177e-08
3124,7.126404834667488e-09,2.4985698736823513e-09
3125,1.083291471535688e-09,1.456284782564445e-09
3126,1.455102354200988e-09,2.19749186648841e-12
3127,3.809464048988863e-09,6.036777333445506e-09
3128,3.827998375837784e-09,1.0145017386555997e-09
3129,7.40000341487501e-10,1.0853452265981076e-08
3130,3.809464048996152e-09,5.044221758210606e-09
3131,2.781832589625444e-07,8.763403399728075e-10
3132,4.4196762681052125e-11,1.170891423012961e-08
3133,7.126404834666474e-09,6.911020348740229e-10
3134,3.827998375831827e-09,1.182362028525587e-09
3135,4.419676268178301e-11,3.4271152681050527e-09
3136,1.2456472424662796e-09,3.4734086143027635e-13
3137,4.3004876177631695e-10,5.305556940661987e-10
3138,2.975134809001018e-09,1.5921749853559935e-10
3139,2.340840705989855e-10,2.6551524515949703e-09
3140,4.520989751878248e-10,8.068711866246119e-10
3141,3.0844618038428248e-09,8.731259564831093e-10
3142,5.962053350165034e-10,3.2278673875486636e-09
3143,4.108799603552043e-09,5.160735502337187e-09
3144,2.5486113782819584e-10,9.215915819127447e-11
3145,6.984043394195049e-10,2.0830914541594245e-09
3146,6.3144191325118955e-09,1.7177447959200793e-09
3147,4.6909528150818694e-09,1.3971230895142454e-08
3148,4.3261183173735265e-09,1.0593099350643468e-07
3149,6.929957022629355e-10,3.340565360484674e-10
3150,1.0084863720791605e-08,2.9336989388348194e-10
3151,1.6819112709979707e-08,6.511982709739923e-09
3152,4.955075639125045e-09,6.853571531631494e-10
3153,6.880999674448583e-10,9.013961167216305e-10
3154,2.2217530138027204e-10,3.859647956176957e-09
3155,7.95988241995996e-10,1.8864966657201048e-10
3156,8.86559302212794e-11,1.099537667260501e-08
3157,6.253425480349281e-11,1.4790793719488492e-10
3158,8.994014048407362e-10,5.296570879572917e-11
3159,7.499974667715634e-10,5.318873576858707e-10
3160,1.2156379257073506e-09,7.056135149990623e-12
3161,4.2376014276967976e-10,2.0534115751736272e-09
3162,3.1690859336553274e-09,3.573538514070582e-08
3163,1.920177472268871e-09,7.297758108277192e-09
3164,3.532244252691509e-08,4.298032182149204e-07
3165,4.521575549505509e-10,3.946880622806929e-09
3166,2.9069602215491995e-10,4.323673443391245e-09
3167,6.7844793108227115e-09,1.0352468918434227e-07
3168,8.455545524198124e-07,5.505258608536366e-10
3169,1.721085514695503e-09,2.849749880203482e-10
3170,1.7839850091911063e-08,9.080976424412659e-09
3171,5.366179432678721e-09,8.66693086337776e-09
3172,6.862531186580157e-09,2.3740184275106685e-08
3173,4.233836246257821e-09,3.840756811355146e-09
3174,6.036252955249259e-08,1.412372929784256e-08
3175,1.0813060024126261e-09,3.3873485906634162e-09
3176,1.3101770246453462e-07,4.0299400917766595e-08
3177,5.909046376961032e-09,1.304961369172898e-08
3178,1.1302531166670743e-10,1.9432719640366496e-08
3179,8.86896196379999e-09,2.0669666546759515e-11
3180,3.4172345677346166e-08,2.6801116407463274e-08
3181,1.295691673081189e-09,3.534849625711126e-09
3182,1.0138043708758402e-07,3.9800834597990476e-07
3183,7.882365864325251e-08,1.3001427635500581e-08
3184,7.747757729355632e-06,3.1205702863349943e-09
3185,1.078271237972741e-09,5.42030645440502e-10
3186,5.8842092879532365e-09,7.363417368249092e-10
3187,8.934476306887425e-10,8.051970923113596e-09
3188,7.707955965204562e-10,8.908562311897022e-12
3189,7.38646410432489e-12,3.567932620450991e-11
3190,1.8751739488974157e-09,2.250309979344016e-09
3191,1.9095804604997393e-08,5.94127718616174e-08
3192,1.0665289049850061e-09,1.8981130553390976e-09
3193,1.5596083216602146e-08,2.423729279904155e-08
3194,2.3146250589688624e-06,2.6509847402205476e-07
3195,5.678595244445478e-07,3.1547125591670724e-07
3196,1.2252167501605165e-08,7.640108328704013e-09
3197,1.7099910274295787e-09,3.963780404545195e-10
3198,4.952309817536237e-09,1.4424123591162284e-09
3199,4.908383828973366e-09,9.512607826128911e-09
3200,2.722059227240014e-10,5.146430272089035e-13
3201,1.7382539862872791e-10,1.7947918638566874e-10
3202,2.3424823264162427e-09,1.4766128476606322e-08
3203,1.1868698044174952e-08,5.431983544531746e-10
3204,1.5557339683019153e-09,1.1514796386963696e-09
3205,1.2227461303621538e-09,6.8305190386219245e-09
3206,8.08028126977482e-09,4.851105392152859e-09
3207,5.977398648326522e-09,1.5985895149875394e-08
3208,6.966526422012342e-09,5.026311426980507e-08
3209,1.1530885715482332e-09,2.569062614135033e-10
3210,7.409350574785264e-10,8.126205687298586e-09
3211,1.675190808759476e-08,1.1577637106681691e-09
3212,4.7852831909285605e-09,4.512812094295148e-09
3213,3.3958868095397626e-10,9.285328667102518e-09
3214,3.502944294402537e-08,5.760368950691919e-08
3215,4.25944213452751e-07,9.053423257995781e-07
3216,1.4985429108581856e-07,1.4449560699404553e-08
3217,2.5550885968478398e-09,1.2282190173567581e-09
3218,5.2310634142349456e-09,7.451993077032577e-10
3219,1.2665064344792032e-08,5.3185461338637096e-08
3220,6.862531186585183e-09,2.3740184275153242e-08
3221,5.08365330399678e-10,1.2258551592604822e-09
3222,4.577233834762788e-09,1.0188387717813309e-08
3223,1.7013904919416186e-08,1.2186806050942337e-09
3224,1.3101770246463187e-07,2.3766004089745623e-08
3225,2.312867101512221e-09,1.1141166473280557e-09
3226,5.624765137526136e-10,3.055305123668446e-09
3227,4.149255672428073e-09,3.6686998603485844e-09
3228,3.41723456772861e-08,1.3121134090829378e-06
3229,1.4983217239215386e-07,3.672343735185518e-08
3230,1.12919612048633e-07,1.0421430172932961e-07
3231,2.9328349543063326e-07,5.940160859461304e-05
3232,7.747757729357782e-06,1.2656663153560461e-08
3233,9.649464602937495e-09,2.011198046374955e-09
3234,7.608381003384293e-10,4.2579989049724426e-10
3235,1.0471632236336892e-08,4.075055925347595e-10
3236,2.908670826922476e-09,1.2592922409850317e-08
3237,5.682808229099226e-09,1.236520180102445e-09
3238,3.787659253212612e-10,5.557776181371175e-10
3239,1.507726467569142e-09,4.391122358899646e-09
3240,8.710554491965076e-07,1.2030534469936908e-06
3241,1.4688683136758316e-11,6.52154693777822e-11
3242,5.826618637942384e-11,7.255399630328808e-10
3243,2.238502844651604e-10,1.657058990336912e-13
3244,6.973291590259983e-09,4.501742384744999e-09
3245,5.037592508335723e-10,2.17588070387474e-09
3246,3.1900086468158687e-07,9.725466101717789e-08
3247,2.6555870576839746e-09,7.35933489853711e-08
3248,9.625655589558504e-06,2.382865906422523e-09
3249,3.9232249431657827e-11,1.2571658916862139e-09
3250,9.143552310405556e-08,2.5659942870129243e-09
3251,2.0555361477667671e-07,7.405089008456831e-07
3252,1.1669842097179038e-10,2.918489046393563e-09
3253,8.653662321793342e-08,2.4257852958014097e-07
3254,1.3958613539786726e-07,5.459599042766815e-08
3255,1.438651716611613e-06,5.285679666848022e-06
3256,9.088831993290874e-09,7.261222117345028e-09
3257,8.309916318897377e-09,7.944965860371871e-09
3258,3.696876081717118e-07,1.2159061811672868e-08
3259,1.646912001266093e-06,2.281327425743652e-08
3260,2.015675970675703e-09,5.544146367955747e-09
3261,2.6238825122642856e-10,6.471875406530826e-09
3262,1.4382264105785039e-08,3.5346908494921047e-10
3263,9.707863402843805e-09,2.2547647888760372e-08
3264,1.2630241145492315e-09,2.146576737569797e-12
3265,3.2859298820321746e-11,2.8509456319498277e-12
3266,4.2911198955046047e-11,4.839526062262735e-11
3267,6.109105236101295e-11,2.6428666238828734e-10
3268,7.1264048346545436e-09,2.498569873677763e-09
3269,4.37031390896387e-11,1.231680385886823e-11
3270,1.9396856081061785e-10,3.5102542693396974e-10
3271,1.182704150701411e-09,1.4107945779111867e-11
3272,3.8279983758425284e-09,8.515083188306578e-10
3273,1.1472155247484338e-09,1.7214007350999042e-10
3274,2.9790696956624453e-10,7.644114398577016e-10
3275,2.0031476637130855e-09,1.0483481850141062e-10
3276,4.419676268079557e-11,6.289701514668274e-10
3277,2.5914128035849307e-12,1.4147333164809575e-14
3278,2.568251404424739e-13,9.698090777937683e-13
3279,1.085499997855394e-11,7.1443639454995126e-12
3280,1.245647242467682e-09,7.3888857957581e-13
3281,6.64237533314137e-11,2.3022040314424535e-10
3282,2.5269192651653084e-10,8.518851075577352e-11
3283,3.5815051865109066e-10,2.0564358251520444e-09
3284,7.707955965201508e-10,8.908562312018219e-12
3285,1.908485834980771e-11,1.7892708780807096e-10
3286,1.7484458261051927e-10,2.7962118088408007e-12
3287,4.6074110119532804e-10,1.011812740683347e-09
3288,1.0665289049889288e-09,8.47117572390871e-10
3289,2.7158514405733424e-10,1.899434370273426e-09
3290,2.0882497903978823e-09,9.220954176558801e-10
3291,9.9544265222571e-09,3.040683600216271e-09
3292,1.2252167501604939e-08,7.812598840693312e-10
3293,2.966619970529535e-13,1.9124874480708377e-12
3294,3.3437513297656316e-12,1.0267347595942016e-11
3295,5.029731727432473e-11,4.126830619335784e-11
3296,2.7220592272343505e-10,2.7313194671682157e-14
3297,1.9971125532866673e-10,4.480686628770669e-11
3298,3.409157045665357e-10,1.666087862481493e-11
3299,6.813428014549009e-10,2.8314718979249186e-10
3300,1.1669842097088454e-10,2.9184890463996265e-09
3301,2.291485923233326e-09,3.725578256076062e-09
3302,2.2588433449429592e-09,2.141073173856397e-09
3303,5.764577235752458e-09,9.69430591034083e-10
3304,9.088831993276883e-09,2.238379100026332e-08
3305,9.528817296106918e-10,9.41103885836725e-11
3306,5.958143738244973e-09,7.728482729940141e-10
3307,4.524989790861892e-09,9.595649703829121e-12
3308,2.015675970663318e-09,4.484776747711818e-09
3309,7.086085135461245e-11,8.760496263040397e-12
3310,1.0979645008843564e-10,3.3479760529465477e-10
3311,1.207324336022027e-10,3.1022224943127966e-10
3312,1.2630241145549612e-09,3.166099970838112e-12
3313,4.821643093724433e-13,4.553645509140841e-13
3314,1.1054893786294219e-14,1.4094653271474715e-12
3315,9.493305434181653e-12,3.504826195767654e-11
3316,6.94067505113491e-13,5.449952929593026e-13
3317,1.9430085851590868e-12,1.1617781086797995e-12
3318,8.173564537127219e-11,2.8609340533138196e-12
3319,9.775707805366425e-11,1.2058881286835925e-11
3320,1.6904013039801387e-13,8.119861022299244e-14
3321,1.0276862356884776e-10,5.643480396417772e-13
3322,3.630760326285115e-12,1.4427475128046078e-10
3323,2.1543906708313193e-09,4.2718472420629645e-11
3324,1.286839124359063e-12,1.175086706536809e-12
3325,1.3730198876567787e-14,4.736826922347218e-14
3326,4.615518053674436e-14,2.948068026157405e-13
3327,3.19736870071307e-14,7.049519819981354e-14
3328,3.491625300805186e-14,7.563993329873638e-16
3329,4.3004876177867834e-10,4.790615459385705e-10
3330,3.0844618038398027e-09,9.318642052184403e-10
3331,6.984043394150352e-10,1.793555964365456e-10
3332,6.929957022668604e-10,1.8417949238738918e-09
3333,2.9751348090041775e-09,8.568672323564516e-11
3334,5.962053350114938e-10,5.629529441403795e-09
3335,6.31441913251932e-09,6.58647172678547e-08
3336,1.0084863720813663e-08,8.803896919013448e-08
3337,2.3408407059857014e-10,9.805560931322383e-09
3338,4.108799603544533e-09,1.0322369700558006e-08
3339,4.690952815078491e-09,3.771784981954964e-09
3340,1.6819112709996052e-08,2.8624026040412016e-09
3341,4.5209897518538855e-10,5.069896460339856e-10
3342,2.5486113782593924e-10,2.416900995258197e-10
3343,4.326118317389312e-09,1.019229325110702e-08
3344,4.955075639098439e-09,2.0042689861381672e-10
3345,6.880999674427372e-10,2.277848365651121e-09
3346,6.253425480314471e-11,5.501021199093875e-10
3347,4.2376014277540576e-10,1.0233856539823444e-09
3348,4.5215755495908256e-10,9.215915819909181e-11
3349,2.2217530138054555e-10,2.61753990881294e-10
3350,8.994014048417868e-10,2.582938956381768e-11
3351,3.169085933641201e-09,3.6323094942690533e-09
3352,2.906960221568155e-10,3.2922895677086915e-09
3353,7.959882419964257e-10,4.436305623415915e-09
3354,7.499974667708561e-10,1.413702415320761e-09
3355,1.9201774722651113e-09,1.419986968373448e-09
3356,6.7844793108296615e-09,5.1864235364463685e-08
3357,8.86559302214585e-11,1.9883340371074781e-10
3358,1.215637925708564e-09,2.4808679065731644e-09
3359,3.5322442527012735e-08,2.6422477301134714e-07
3360,8.45554552419586e-07,4.806344942734408e-10
3361,1.7210855146987055e-09,2.3745649165952184e-09
3362,4.233836246267944e-09,5.836429745509556e-09
3363,5.9090463769622036e-09,3.2148265592415868e-09
3364,1.2956916730965946e-09,5.026311426976553e-08
3365,1.7839850091869645e-08,2.293505007094931e-08
3366,6.036252955248564e-08,2.0922458827999608e-08
3367,1.1302531166661512e-10,1.2461180722830009e-08
3368,1.0138043708763863e-07,1.0238111453364188e-06
3369,5.366179432683222e-09,1.218801158122305e-09
3370,1.0813060024122272e-09,1.8467673130649858e-08
3371,8.868961963807114e-09,3.241268981382264e-11
3372,7.88236586432996e-08,1.8873024170093668e-07
3373,6.8625311866178665e-09,6.351241021750033e-09
3374,1.3101770246485527e-07,7.307910147684706e-07
3375,3.417234567738893e-08,3.1781518986273486e-07
3376,7.747757729352352e-06,7.726493198075446e-09
3377,1.0782712379674367e-09,5.730715287492631e-10
3378,7.386464104416111e-12,6.362938062946806e-09
3379,1.5596083216609743e-08,1.126123221394911e-08
3380,1.7099910274269381e-09,8.515083188265036e-10
3381,5.884209287970901e-09,2.4564911031375517e-08
3382,1.8751739488849252e-09,4.834897232649063e-09
3383,2.314625058969276e-06,1.9332182955471155e-06
3384,4.952309817543899e-09,2.7392898630138546e-09
3385,8.934476306786433e-10,8.469277043784463e-09
3386,1.909580460510114e-08,4.329961815771181e-07
3387,5.678595244451259e-07,5.6028711050169506e-09
3388,4.9083838289633486e-09,9.754777791192946e-09
3389,7.707955965184541e-10,1.033723263939725e-09
3390,1.0665289049878874e-09,4.197207541385286e-09
3391,1.225216750158584e-08,2.809431920416797e-09
3392,2.722059227237485e-10,1.0486016299011276e-12
3393,2.752679745558114e-09,5.491499836530808e-10
3394,7.485370640177073e-09,2.3784072034490088e-09
3395,1.755018340013189e-10,4.356780044973063e-09
3396,4.521575549578351e-10,2.8950142039469523e-09
3397,7.485370640176329e-09,1.2106327786424938e-09
3398,6.197234949587016e-09,1.7728544003459372e-09
3399,9.370001983237965e-09,1.4239659242797055e-09
3400,2.90696022152884e-10,3.2922895676942824e-09
3401,1.7550183399879084e-10,5.287194213069733e-09
3402,9.370001983222044e-09,2.0613668890552698e-08
3403,1.7225675954345302e-08,7.263403102030137e-09
3404,6.784479310830903e-09,1.82199987257603e-08
3405,4.5215755495437725e-10,3.1560558382319958e-09
3406,2.906960221558901e-10,2.2975671567694803e-08
3407,6.7844793108142925e-09,3.248319526623632e-08
3408,8.455545524193695e-07,4.83458784951647e-10
3409,7.928657769572374e-10,1.1764316669086148e-10
3410,1.1730985386327499e-11,5.727217371747912e-11
3411,1.9703537170043736e-09,1.3559233047401668e-09
3412,1.1459691557504293e-10,7.056135150000781e-12
3413,1.173098538634213e-11,7.553333283064147e-12
3414,1.1213780628559654e-12,5.688298785448298e-13
3415,1.2735892301887545e-10,9.829520462394405e-10
3416,4.375948408502956e-10,1.4632565526240724e-10
3417,1.9703537170016568e-09,1.0088572336536994e-09
3418,1.2735892301888564e-10,3.2532199488661356e-10
3419,2.6420176942505563e-09,6.15940159289e-09
3420,1.0306945566562741e-08,2.0665981606948104e-08
3421,1.1459691557443983e-10,3.2909451510271686e-11
3422,4.3759484085017824e-10,1.1083091085395306e-10
3423,1.0306945566592314e-08,1.4915357874143146e-08
3424,3.2428605254920735e-08,3.1053052013960064e-10
3425,6.215794057829319e-09,2.7987114746072726e-09
3426,3.642875387594816e-09,2.3391836906883014e-09
3427,4.490624536659036e-09,1.2331873946921237e-08
3428,1.9018791181176648e-09,2.3766004089730532e-08
3429,3.6428753875908365e-09,6.646180668738008e-10
3430,1.2741608903485643e-08,7.90897056493429e-09
3431,1.6608226812002598e-09,2.9280186861423587e-10
3432,1.5547812994200684e-07,5.680523378664602e-07
3433,4.490624536669367e-09,1.6856709390134507e-09
3434,1.6608226812042205e-09,1.2290478108275194e-08
3435,4.8347846869368684e-08,6.5207048437733045e-12
3436,1.0392470564545278e-07,1.860406250925208e-06
3437,1.9018791181096287e-09,2.131137369871129e-08
3438,1.5547812994207298e-07,9.568123483607592e-07
3439,1.0392470564544019e-07,6.181443107941425e-07
3440,0.00013574828240354195,2.912664068174592e-09
3441,2.545395060194489e-09,1.547043683606032e-09
3442,7.169696202382485e-10,2.8401728050362793e-08
3443,9.27327116800168e-09,1.3374769171833532e-08
3444,1.0757329743043495e-09,8.471175723882023e-10
3445,7.169696202361017e-10,6.875029184728991e-09
3446,6.377889750557345e-11,1.924396255286261e-09
3447,4.036656487544655e-08,2.3307325722892105e-07
3448,4.15047319831604e-10,4.0307954747239914e-12
3449,9.273271167991237e-09,3.4149701458489714e-09
3450,4.036656487543709e-08,8.573444050368931e-08
3451,5.392174468010947e-08,1.4658647849990905e-07
3452,6.228944345186756e-09,1.964066443159564e-09
3453,1.0757329742973813e-09,2.5997784127589787e-09
3454,4.1504731983202493e-10,9.125801691049689e-09
3455,6.228944345173326e-09,7.246204740633069e-09
3456,7.128170653960399e-10,2.133836082881389e-12
3457,1.1471521540061837e-08,4.712103583644965e-09
3458,3.0096809838287355e-09,5.30629473093991e-08
3459,1.271303759885175e-08,1.1367108570727554e-07
3460,1.2956916730849359e-09,1.503200188761829e-08
3461,9.076946057341976e-10,8.248853900917647e-10
3462,1.0678582264688307e-08,5.801291315202268e-08
3463,3.025572909769041e-06,1.20504236663652e-06
3464,1.0138043708749613e-07,1.023811145336291e-06
3465,4.213884465487659e-09,5.322587450385397e-10
3466,2.61454709910429e-09,2.2276063490687302e-08
3467,1.4930085800690092e-07,5.2509399115629916e-09
3468,7.882365864350243e-08,3.8634524911105776e-07
3469,1.4983217239218626e-07,3.108229085073108e-07
3470,1.1291961204842169e-07,2.640760927610015e-06
3471,2.9328349543059816e-07,5.5670227347529e-07
3472,7.747757729356603e-06,1.1570729608333164e-08
3473,2.5159094377183805e-09,1.32400155655332e-09
3474,1.971824446065677e-09,3.9683983247212195e-08
3475,1.0999412133492454e-08,2.8310469028250568e-08
3476,1.9018791181202303e-09,4.029940091767229e-08
3477,1.873814558227648e-09,4.522234118586865e-09
3478,1.8160742351210294e-10,4.005510994422548e-09
3479,6.057701977799082e-08,1.5805505356375668e-07
3480,1.5547812994175905e-07,5.680523378668261e-07
3481,3.2111942204691484e-09,2.7210684593534162e-09
3482,1.6110130913905972e-09,3.289836806026599e-08
3483,1.225914786906635e-07,2.7637824299803023e-08
3484,1.039247056453366e-07,1.7020572213693605e-06
3485,1.5778549898425552e-06,3.735658415701944e-07
3486,2.5160091785053542e-08,1.2921781144726847e-06
3487,2.9334931933480516e-07,2.2345894267387877e-05
3488,0.00013574828240353777,3.4392972510009215e-09
3489,2.2866307126443364e-09,1.5781345287012007e-08
3490,5.966421115124288e-09,1.2099088880291772e-08
3491,1.7247610698424545e-08,6.550337985779979e-10
3492,1.2220399554180608e-06,1.2030534469947022e-06
3493,4.0420110195220537e-08,2.51879173125787e-08
3494,3.843298965625619e-09,4.739711743653303e-08
3495,1.0138947959875433e-08,1.0025262374323847e-09
3496,9.80394255076871e-07,1.5710992861888557e-05
3497,4.95713957682751e-11,1.7278830800193856e-10
3498,6.794502027181522e-09,7.916973923241346e-09
3499,7.604535768931196e-10,4.839627128841489e-12
3500,7.489732634264751e-09,9.984229339207936e-09
3501,3.5373556114797854e-07,2.14433050997276e-07
3502,2.5073540889890416e-06,1.7022953469084364e-05
3503,3.139943868077997e-07,2.1140617598184428e-07
3504,0.004862590408532715,2.0570027928467653e-07
3505,1.91311109286424e-07,5.496445376878109e-07
3506,6.89325442280594e-07,3.789064099842597e-06
3507,4.453636183506988e-05,1.5014166017624702e-06
3508,2.036207343004538e-09,2.2383791000271626e-08
3509,6.621268300594597e-07,1.1774919296242745e-06
3510,2.262800161543976e-06,2.2679825918674894e-06
3511,0.16267694164081628,0.05666455660616412
3512,8.251661001717193e-09,1.2497434552548747e-08
3513,7.12794965817427e-07,4.107712303513813e-07
3514,4.277894221769444e-07,3.5978321301760795e-06
3515,0.0013926671347391727,6.724605873815004e-08
3516,2.0506374561327194e-08,2.9022642663839612e-08
3517,3.449422138460816e-08,7.4447739161343735e-09
3518,1.6836867149563232e-08,3.629197885229252e-08
3519,6.73624676230061e-07,2.920842401620992e-08
3520,1.7899444455839135e-08,4.294848854631589e-09
3521,3.006857054098033e-11,7.711573707309065e-11
3522,5.959165835493761e-10,4.217542608743062e-10
3523,2.775421927923615e-10,2.7372293146568157e-10
3524,1.7099910274274934e-09,1.0145017386541338e-09
3525,1.0756016989559002e-09,1.929535633021234e-09
3526,2.8243779877176644e-09,4.666777593537025e-09
3527,8.09126666425943e-09,2.016350368204265e-09
3528,4.952309817554409e-09,2.739289863004597e-09
3529,3.0023868331443274e-10,1.2322292611461247e-09
3530,9.467204164162657e-10,3.904264213107694e-08
3531,2.7619450639398386e-10,3.772340927791239e-09
3532,4.908383828965006e-09,1.1790085677716301e-09
3533,2.9666199706161143e-13,6.0650837662822995e-12
3534,3.343751329823803e-12,1.0489517079586958e-10
3535,5.029731727453338e-11,1.9034057813223816e-10
3536,2.7220592272361315e-10,1.2123099386230229e-13
3537,3.8623260834591336e-10,1.220585824004212e-10
3538,6.048299179773944e-12,1.6428157674146313e-11
3539,4.451224017524616e-09,5.449383350969129e-10
3540,1.0757329742986882e-09,1.8981130553407246e-09
3541,2.339912301054837e-10,2.2545276389100308e-10
3542,2.1978211080790536e-11,2.2857905931683824e-11
3543,1.489915439756587e-09,6.073012564880208e-09
3544,4.150473198325553e-10,4.030795475003625e-12
3545,2.8040809206517427e-09,1.3604024569095374e-09
3546,1.4797649360817604e-10,8.667372092585294e-09
3547,5.511704739058619e-09,9.129841755572208e-09
3548,6.228944345162209e-09,3.613764102004729e-09
3549,2.2967893547758793e-11,4.023193223918729e-12
3550,1.3603280507046975e-12,2.8676399259286523e-11
3551,6.072128808221008e-10,2.7360925993384893e-10
3552,7.128170653960474e-10,9.034403265747929e-13
3553,3.5092539873463574e-10,9.264694412318866e-10
3554,3.5086351462262657e-09,3.75150823318205e-08
3555,2.92442529166631e-09,2.7348604369613348e-09
3556,2.036207343015739e-09,7.26122211736777e-09
3557,2.250571701078128e-08,1.4005160898977398e-08
3558,1.218351000913654e-08,4.113408039324203e-08
3559,2.9228565703698055e-08,1.7849654398661767e-08
3560,8.251661001729523e-09,1.2497434552557225e-08
3561,3.4341859962018138e-09,6.498847891949545e-09
3562,4.25690888215988e-11,4.997826258714484e-08
3563,3.10317607098477e-09,1.2948525451709247e-11
3564,2.0506374561385524e-08,4.454847875534014e-09
3565,1.5992633980227836e-10,4.879856978436116e-11
3566,6.377464114259362e-10,3.126674229147664e-09
3567,5.820985760402784e-10,3.9284679934696873e-10
3568,1.7899444455819044e-08,6.008331049165664e-11
3569,5.120225163892444e-13,2.2313358753477003e-12
3570,8.327460310015426e-12,4.3121075910609205e-11
3571,2.217946952069245e-12,1.1977391895067236e-10
3572,1.9609405355554226e-12,8.119861022416992e-14
3573,3.1075266631188114e-11,4.45297163507833e-12
3574,3.8747718897349617e-11,1.859871834737215e-11
3575,6.942309108759612e-10,5.802138598400091e-10
3576,8.203316890064582e-12,2.4378123693154376e-11
3577,1.9268234042831953e-10,3.0928242416749275e-10
3578,2.722438013237951e-10,3.999751732926612e-09
3579,4.077145043612294e-09,7.43734397188278e-10
3580,2.1066824451571046e-12,4.571177243106054e-12
3581,1.5501691490037948e-13,2.1240776685281782e-14
3582,3.805083348500018e-13,3.8883063513861406e-13
3583,1.3570601378009081e-12,6.268628271303097e-13
3584,2.4936798708426758e-14,5.574769703085171e-16
3585,1.7382539863030522e-10,1.3028115041874555e-10
3586,1.2227461303601886e-09,1.4132677653477766e-10
3587,1.1530885715437407e-09,8.216181876247585e-09
3588,3.395886809552256e-10,1.3014062854891092e-08
3589,2.342482326414534e-09,1.7757861743890703e-08
3590,8.080281269766296e-09,1.070878677457321e-08
3591,7.409350574766013e-10,1.2755620948637228e-09
3592,3.5029442944026654e-08,2.862402604037131e-09
3593,1.1868698044180314e-08,8.837219855078998e-09
3594,5.9773986483321715e-09,8.301729501709573e-09
3595,1.6751908087628285e-08,4.2195145243885195e-08
3596,4.2594421345313795e-07,1.7387554815258747e-07
3597,1.5557339683057346e-09,2.583610860443761e-08
3598,6.966526422040787e-09,3.766526517395133e-09
3599,4.785283190915317e-09,1.7132713973249137e-07
3600,1.4985429108633998e-07,2.6186143454893333e-09
3601,2.5550885968372597e-09,4.773753993709411e-10
3602,5.083653304036915e-10,2.0948922272367484e-09
3603,2.312867101500845e-09,5.050514201990994e-08
3604,1.498321723921417e-07,1.0593099350633964e-07
3605,5.2310634142377e-09,1.5759347414021315e-09
3606,4.5772338347593224e-09,1.3547399229659407e-09
3607,5.624765137510981e-10,4.489080957490953e-09
3608,1.1291961204837731e-07,1.821999872580031e-08
3609,1.2665064344797834e-08,7.318625228450499e-08
3610,1.7013904919414816e-08,2.1399824746201796e-09
3611,4.14925567246002e-09,3.789200914268283e-11
3612,2.932834954305579e-07,2.2213035748974965e-06
3613,6.862531186604987e-09,2.541386120369565e-08
3614,1.3101770246469685e-07,9.168416394303603e-09
3615,3.4172345677312596e-08,1.554128916762656e-07
3616,7.747757729353499e-06,5.715641185255465e-09
3617,9.64946460293072e-09,2.1795372278810982e-09
3618,5.682808229100041e-09,6.302766314102964e-09
3619,1.4688683136832788e-11,2.473012684123554e-09
3620,5.03759250825913e-10,4.512812094318803e-09
3621,7.608381003372878e-10,2.8554108015702295e-10
3622,3.7876592532667324e-10,8.079555154146705e-10
3623,5.826618637931566e-11,4.475173395017268e-09
3624,3.1900086468169756e-07,3.863452491113923e-07
3625,1.0471632236288952e-08,1.8263276344124364e-09
3626,1.5077264675632286e-09,5.160902104398908e-09
3627,2.2385028446570412e-10,6.568509627582991e-12
3628,2.6555870576847583e-09,1.6825418417703625e-09
3629,2.9086708269334353e-09,6.7887852691982224e-09
3630,8.710554491959631e-07,2.0020768219626963e-07
3631,6.973291590267464e-09,1.6579280871140146e-08
3632,9.625655589557886e-06,4.586975182020317e-09
3633,3.923224943214368e-11,1.5590282623477018e-09
3634,8.653662321793254e-08,5.944068738771096e-09
3635,8.309916318855328e-09,7.475942965840799e-07
3636,2.62388251224519e-10,6.289701514642703e-10
3637,9.143552310393653e-08,8.178286357511986e-09
3638,1.395861353978641e-07,7.039197965186264e-09
3639,3.696876081714679e-07,9.779929694433324e-08
3640,1.4382264105811464e-08,1.1790085677707399e-09
3641,2.0555361477689178e-07,1.0204336121729338e-06
3642,1.438651716611858e-06,5.894448780893612e-06
3643,1.6469120012660334e-06,2.9736438943925917e-06
3644,9.707863402849349e-09,1.852924506155721e-08
3645,1.166984209711443e-10,2.331328358922158e-09
3646,9.088831993248053e-09,1.517540277107985e-08
3647,2.0156759706738005e-09,6.1563788755774385e-09
3648,1.2630241145573096e-09,1.6899846382718687e-12
3649,1.147152154006015e-08,2.1990872625866177e-09
3650,9.076946057319276e-10,2.122423768961396e-09
3651,4.213884465500344e-09,1.4802861122776434e-09
3652,1.498321723921211e-07,2.0798860121045763e-09
