target_id,series_id,target_activity,measured_activity,duration,seed,jump_time,generated_data_provenance
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,202.35500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,204.85,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,205.135,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,207.15,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,208.35500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,208.77,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,210.12,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,211.425,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,213.735,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,214.75,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,217.49,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,219.41,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,220.165,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,222.645,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,224.275,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,227.31,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,228.235,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,229.345,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,230.27,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,231.84,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,233.73000000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,235.57500000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,237.595,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,238.35,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,238.9,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,239.69,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,240.505,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,241.275,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,242.47,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,244.115,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,246.315,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,247.23000000000002,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,248.34,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,249.27,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,250.39000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,250.64000000000001,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,251.315,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,252.58,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,254.395,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,255.175,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,255.725,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,257.22,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,260.125,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,262.1,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,263.065,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,266.24,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,268.365,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,269.335,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,271.695,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,272.73,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,276.44,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,277.635,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,278.735,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,281.515,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,282.335,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,283.645,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,286.15500000000003,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,286.71500000000003,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,287.32,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,288.75,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,291.865,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,292.08,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,293.85,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,297.435,independent_numerics
T003,k_0.666666666667,0.6666666666666666,0.65,300.0,102,297.875,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,5.76,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,8.005,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,10.53,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,15.595,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,18.835,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,22.495,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,25.29,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,29.45,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,32.415,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,36.19,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,40.51,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,42.905,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,47.54,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,53.38,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,62.205,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,64.475,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,67.105,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,74.105,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,75.24,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,81.275,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,85.095,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,91.685,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,98.32000000000001,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,105.46000000000001,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,107.765,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,109.97500000000001,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,114.55,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,117.08,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,118.24000000000001,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,124.11,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,128.945,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,139.09,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,147.29,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,148.49,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,154.62,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,158.26,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,163.485,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,170.44,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,172.88,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,175.75,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,179.705,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,181.12,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,183.94,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,186.63,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,188.235,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,197.445,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,202.41,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,205.445,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,211.485,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,215.505,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,226.01500000000001,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,232.32,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,233.535,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,240.59,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,246.975,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,253.04,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,257.01,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,262.095,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,266.87,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,270.8,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,271.54,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,280.84000000000003,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,289.37,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,292.475,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,295.205,independent_numerics
T003,k_0.222222222222,0.2222222222222222,0.22,300.0,103,299.695,independent_numerics
