target_id,s,theta_eigen,theta_exact,activity_eigen,activity_exact,mandel_eigen,mandel_exact,generated_data_provenance
T001,2.0,-0.9731657619348173,-0.973165761934816,0.34227807936604293,0.3422780793550613,-0.6666647271258708,-0.6666666666666666,independent_numerics
T001,2.0250000000000004,-0.9816871587849021,-0.9816871587849019,0.33943761375887505,0.339437613738366,-0.6666669961075391,-0.6666666666666666,independent_numerics
T001,2.0500000000000007,-0.9901378390562201,-0.9901378390562208,0.33662072032258905,0.33662072031459306,-0.6666683708409609,-0.6666666666666666,independent_numerics
T001,2.075,-0.9985183896049659,-0.9985183896049654,0.33382720348029693,0.3338272034650115,-0.6666691652298312,-0.6666666666666666,independent_numerics
T001,2.1000000000000005,-1.0068293924171818,-1.0068293924171812,0.3310568691961002,0.3310568691942729,-0.666667022760113,-0.6666666666666666,independent_numerics
T001,2.125,-1.0150714246491808,-1.0150714246491805,0.3283095251571666,0.3283095251169398,-0.6666660027750397,-0.6666666666666666,independent_numerics
T001,2.1500000000000004,-1.023245058667625,-1.023245058667626,0.325584980440663,0.32558498044412465,-0.6666681207962946,-0.6666666666666666,independent_numerics
T001,2.1750000000000007,-1.0313508620892762,-1.0313508620892753,0.3228830459778287,0.32288304597024153,-0.6666658335373293,-0.6666666666666666,independent_numerics
T001,2.2,-1.0393893978204005,-1.0393893978204014,0.3202035340654774,0.32020353405986623,-0.6666688202166753,-0.6666666666666666,independent_numerics
T001,2.2250000000000005,-1.0473612240958838,-1.0473612240958832,0.3175462586724187,0.31754625863470565,-0.6666627537105168,-0.6666666666666666,independent_numerics
T001,2.25,-1.0552668945179717,-1.0552668945179706,0.314911035170784,0.3149110351606764,-0.6666627229452919,-0.6666666666666666,independent_numerics
T001,2.2750000000000004,-1.0631069580947308,-1.0631069580947319,0.3122976806646527,0.31229768063508934,-0.666671245116327,-0.6666666666666666,independent_numerics
T001,2.3000000000000007,-1.070881959278175,-1.0708819592781773,0.3097060135792695,0.3097060135739409,-0.6666711326495298,-0.6666666666666666,independent_numerics
T001,2.325,-1.0785924380020648,-1.0785924380020684,0.3071358540096547,0.30713585399931054,-0.6666723822488714,-0.6666666666666666,independent_numerics
T001,2.3500000000000005,-1.086238929719413,-1.0862389297194162,0.30458702342084365,0.3045870234268613,-0.6666669595262835,-0.6666666666666666,independent_numerics
T001,2.375,-1.0938219654396584,-1.0938219654396621,0.30205934487437247,0.302059344853446,-0.6666674392643831,-0.6666666666666666,independent_numerics
T001,2.4000000000000004,-1.1013420717655569,-1.1013420717655569,0.2995526427573836,0.2995526427448143,-0.6666657698234106,-0.6666666666666666,independent_numerics
T001,2.4250000000000007,-1.1087997709297304,-1.1087997709297288,0.2970667430490792,0.29706674302342373,-0.6666611039175575,-0.6666666666666666,independent_numerics
T001,2.45,-1.1161955808309494,-1.1161955808309494,0.294601473069811,0.29460147305635015,-0.6666676425576239,-0.6666666666666666,independent_numerics
T001,2.4750000000000005,-1.1235300150701013,-1.1235300150701018,0.29215666167203835,0.29215666164329945,-0.6666690563284441,-0.6666666666666666,independent_numerics
T001,2.5,-1.130803582985844,-1.1308035829858436,0.2897321390249452,0.2897321390047188,-0.6666641001530613,-0.6666666666666666,independent_numerics
T001,2.5250000000000004,-1.1380167896899824,-1.1380167896899818,0.28732773676543033,0.2873277367700061,-0.6666672561086886,-0.6666666666666666,independent_numerics
T001,2.5500000000000007,-1.1451701361025464,-1.1451701361025468,0.28494328795147794,0.2849432879658177,-0.6666660654528083,-0.6666666666666666,independent_numerics
T001,2.575,-1.1522641189865817,-1.1522641189865812,0.28257862703329195,0.2825786270044729,-0.6666693381637856,-0.6666666666666666,independent_numerics
T001,2.6000000000000005,-1.159299230982638,-1.1592992309826364,0.2802335896912034,0.28023358967245454,-0.6666620948049202,-0.6666666666666666,independent_numerics
T001,2.625,-1.1662759606429844,-1.1662759606429831,0.2779080131087852,0.2779080131190056,-0.6666630510633713,-0.6666666666666666,independent_numerics
T001,2.6500000000000004,-1.1731947924655404,-1.1731947924655413,0.27560173586405057,0.2756017358448195,-0.6666677073102348,-0.6666666666666666,independent_numerics
T001,2.6750000000000007,-1.1800562069275244,-1.1800562069275236,0.27331459768742405,0.2733145976908255,-0.6666658868304702,-0.6666666666666666,independent_numerics
T001,2.7,-1.1868606805188016,-1.1868606805188018,0.2710464398059109,0.27104643982706605,-0.6666641121739794,-0.6666666666666666,independent_numerics
T001,2.7250000000000005,-1.1936086857749997,-1.1936086857750001,0.2687971047610205,0.2687971047416666,-0.6666671460172291,-0.6666666666666666,independent_numerics
T001,2.75,-1.2003006913103056,-1.2003006913103054,0.26656643625333487,0.26656643622989823,-0.666669249733197,-0.6666666666666666,independent_numerics
T001,2.7750000000000004,-1.2069371618500144,-1.2069371618500144,0.2643542793756559,0.2643542793833285,-0.6666675161621707,-0.6666666666666666,independent_numerics
T001,2.8000000000000007,-1.2135185582628065,-1.2135185582628036,0.26216048062410735,0.26216048057906544,-0.6666609757677212,-0.6666666666666666,independent_numerics
T001,2.825,-1.2200453375927343,-1.2200453375927354,0.25998488745182513,0.25998488746908816,-0.6666715184097883,-0.6666666666666666,independent_numerics
T001,2.8500000000000005,-1.2265179530909969,-1.2265179530909978,0.25782734898172066,0.2578273489696674,-0.6666707869456288,-0.6666666666666666,independent_numerics
T001,2.875,-1.2329368542473806,-1.2329368542473786,0.25568771528261536,0.25568771525087375,-0.6666628164551762,-0.6666666666666666,independent_numerics
T001,2.9000000000000004,-1.2393024868214828,-1.239302486821483,0.25356583770230756,0.25356583772617236,-0.6666671956377829,-0.6666666666666666,independent_numerics
T001,2.9250000000000007,-1.245615292873686,-1.2456152928736863,0.25146156905409,0.25146156904210454,-0.6666702660432368,-0.6666666666666666,independent_numerics
T001,2.95,-1.251875710795834,-1.2518757107958347,0.24937476309272455,0.24937476306805506,-0.6666678806274128,-0.6666666666666666,independent_numerics
T001,2.9750000000000005,-1.2580841753416894,-1.2580841753416891,0.2473052748963589,0.2473052748861036,-0.6666665301535983,-0.6666666666666666,independent_numerics
T001,3.0,-1.2642411176571149,-1.2642411176571153,0.24525296079547232,0.24525296078096154,-0.6666700294663355,-0.6666666666666666,independent_numerics
T001,3.0250000000000004,-1.2703469653100279,-1.2703469653100268,0.24321767823298757,0.24321767822999107,-0.6666629677320747,-0.6666666666666666,independent_numerics
T001,3.0500000000000007,-1.276402142320074,-1.2764021423200749,0.24119928589083628,0.24119928589330833,-0.6666684507800966,-0.6666666666666666,independent_numerics
T001,3.075000000000001,-1.282407069188098,-1.282407069188097,0.23919764360114115,0.2391976436039676,-0.6666650633842387,-0.6666666666666666,independent_numerics
T001,3.0999999999999996,-1.2883621629253161,-1.2883621629253161,0.23721261236619995,0.237212612358228,-0.6666677377221866,-0.6666666666666666,independent_numerics
T001,3.125,-1.2942678370823015,-1.2942678370823022,0.23524405431185613,0.23524405430589926,-0.6666692577527936,-0.6666666666666666,independent_numerics
T001,3.1500000000000004,-1.3001245017776881,-1.3001245017776895,0.23329183279408028,0.2332918327407702,-0.6666720637038166,-0.6666666666666666,independent_numerics
T001,3.1750000000000007,-1.305932563726656,-1.3059325637266572,0.23135581213251655,0.23135581209111422,-0.666675608151559,-0.6666666666666666,independent_numerics
T001,3.200000000000001,-1.3116924262691751,-1.3116924262691754,0.22943585792134513,0.22943585791027482,-0.6666684874704594,-0.6666666666666666,independent_numerics
T001,3.2249999999999996,-1.3174044893980137,-1.3174044893980126,0.2275318369004964,0.22753183686732914,-0.6666670231504668,-0.6666666666666666,independent_numerics
T001,3.25,-1.3230691497865161,-1.3230691497865155,0.22564361673804711,0.22564361673782812,-0.6666699823444755,-0.6666666666666666,independent_numerics
T001,3.2750000000000004,-1.3286868008161545,-1.3286868008161543,0.2237710664076964,0.22377106639461522,-0.6666641830739899,-0.6666666666666666,independent_numerics
T001,3.3000000000000007,-1.3342578326038415,-1.334257832603841,0.22191405581573065,0.22191405579871962,-0.6666712223718188,-0.6666666666666666,independent_numerics
T001,3.325000000000001,-1.3397826320290214,-1.3397826320290223,0.22007245600086378,0.2200724559903259,-0.6666714527892359,-0.6666666666666666,independent_numerics
T001,3.3499999999999996,-1.3452615827605452,-1.3452615827605445,0.2182461390676238,0.21824613907981844,-0.6666657274598726,-0.6666666666666666,independent_numerics
T001,3.375,-1.3506950652833014,-1.3506950652833005,0.216434978261848,0.21643497823889982,-0.6666664229939718,-0.6666666666666666,independent_numerics
T001,3.4000000000000004,-1.3560834569246505,-1.3560834569246483,0.21463884767980446,0.2146388476917839,-0.6666594370159332,-0.6666666666666666,independent_numerics
T001,3.4250000000000007,-1.3614271318806184,-1.3614271318806173,0.21285762268119512,0.2128576227064609,-0.6666631582371869,-0.6666666666666666,independent_numerics
T001,3.450000000000001,-1.3667264612418946,-1.366726461241894,0.21109117956275014,0.2110911795860354,-0.6666637766422161,-0.6666666666666666,independent_numerics
T001,3.4749999999999996,-1.3719818130195904,-1.3719818130195904,0.20933939565370707,0.2093393956601365,-0.6666652609882391,-0.6666666666666666,independent_numerics
T001,3.5,-1.3771935521708056,-1.3771935521708047,0.20760214925585885,0.20760214927639845,-0.6666640148618949,-0.6666666666666666,independent_numerics
T001,3.5250000000000004,-1.3823620406239605,-1.3823620406239603,0.20587931978344187,0.20587931979201324,-0.6666705593482278,-0.6666666666666666,independent_numerics
T001,3.5500000000000007,-1.387487637303944,-1.387487637303944,0.2041707875544141,0.204170787565352,-0.6666640140575367,-0.6666666666666666,independent_numerics
T001,3.575000000000001,-1.3925706981570296,-1.3925706981570294,0.202476433954768,0.20247643394765685,-0.6666679799017398,-0.6666666666666666,independent_numerics
T001,3.5999999999999996,-1.3976115761755972,-1.3976115761755956,0.2007961412964221,0.20079614127480142,-0.6666568717164197,-0.6666666666666666,independent_numerics
T001,3.625,-1.4026106214226401,-1.4026106214226433,0.19912979283054355,0.19912979285911891,-0.6666814082485621,-0.6666666666666666,independent_numerics
T001,3.6500000000000004,-1.4075681810561012,-1.4075681810561007,0.19747727300734041,0.1974772729812998,-0.6666698798925649,-0.6666666666666666,independent_numerics
T001,3.6750000000000007,-1.4124845993529354,-1.4124845993529345,0.19583846690540696,0.19583846688235512,-0.6666647189915819,-0.6666666666666666,independent_numerics
T001,3.700000000000001,-1.417360217733057,-1.4173602177330582,0.19421326071134004,0.1942132607556473,-0.6666736669471036,-0.6666666666666666,independent_numerics
T001,3.7249999999999996,-1.4221953747830394,-1.42219537478304,0.19260154175304578,0.1926015417389866,-0.6666678317074746,-0.6666666666666666,independent_numerics
T001,3.75,-1.4269904062796166,-1.4269904062796197,0.19100319793796672,0.19100319790679338,-0.6666754750867904,-0.6666666666666666,independent_numerics
T001,3.7750000000000004,-1.4317456452130146,-1.431745645213022,0.1894181182438004,0.18941811826232602,-0.666687363347228,-0.6666666666666666,independent_numerics
T001,3.8000000000000007,-1.4364614218100777,-1.4364614218100833,0.18784619272960157,0.1878461927299722,-0.6666660534084491,-0.6666666666666666,independent_numerics
T001,3.825000000000001,-1.441138063557176,-1.4411380635571855,0.18628731211611793,0.1862873121476048,-0.6666767860703229,-0.6666666666666666,independent_numerics
T001,3.8499999999999996,-1.4457758952229944,-1.4457758952229953,0.18474136824320198,0.18474136825900156,-0.6666773866757953,-0.6666666666666666,independent_numerics
T001,3.875,-1.4503752388810207,-1.4503752388810207,0.18320825374340544,0.18320825370632643,-0.6666606161793349,-0.6666666666666666,independent_numerics
T001,3.9000000000000004,-1.4549364139319725,-1.454936413931975,0.18168786205308152,0.18168786202267506,-0.6666845046838819,-0.6666666666666666,independent_numerics
T001,3.9250000000000007,-1.4594597371259574,-1.4594597371259583,0.1801800876255477,0.18018008762468055,-0.6666729826524258,-0.6666666666666666,independent_numerics
T001,3.950000000000001,-1.4639455225844529,-1.463945522584455,0.17868482578231593,0.17868482580518164,-0.6666841114726391,-0.6666666666666666,independent_numerics
T001,3.9749999999999996,-1.4683940818221501,-1.4683940818221468,0.17720197271753335,0.17720197272595106,-0.666647093168127,-0.6666666666666666,independent_numerics
T001,4.0,-1.4728057237685483,-1.4728057237685466,0.17573142536253528,0.1757314254104845,-0.6666616048118006,-0.6666666666666666,independent_numerics
T001,4.025,-1.4771807547894518,-1.477180754789451,0.1742730817100302,0.17427308173684966,-0.6666747300759648,-0.6666666666666666,independent_numerics
T001,4.050000000000001,-1.4815194787082182,-1.481519478708217,0.17282684050767827,0.1728268404305943,-0.6666605401937454,-0.6666666666666666,independent_numerics
T001,4.075000000000001,-1.485822196826862,-1.4858221968268608,0.17139260107379428,0.1713926010577131,-0.6666735996329283,-0.6666666666666666,independent_numerics
T001,4.1,-1.4900892079469796,-1.4900892079469799,0.16997026405451976,0.16997026401767334,-0.6666678937256347,-0.6666666666666666,independent_numerics
T001,4.125,-1.4943208083905102,-1.494320808390507,0.16855973055340812,0.16855973053649764,-0.6666559261111544,-0.6666666666666666,independent_numerics
T001,4.15,-1.4985172920202856,-1.498517292020284,0.1671609026354659,0.1671609026599053,-0.6666649747391284,-0.6666666666666666,independent_numerics
T001,4.175000000000001,-1.5026789502604725,-1.5026789502604718,0.1657736832250123,0.1657736832465094,-0.666660548978347,-0.6666666666666666,independent_numerics
T001,4.200000000000001,-1.5068060721167882,-1.5068060721167873,0.16439797594580696,0.16439797596107092,-0.6666626431661877,-0.6666666666666666,independent_numerics
T001,4.225,-1.510898944196575,-1.510898944196573,0.16303368523429285,0.16303368526780895,-0.6666548830604873,-0.6666666666666666,independent_numerics
T001,4.25,-1.5149578507287014,-1.5149578507287027,0.1616807164928069,0.16168071642376577,-0.6666868158297368,-0.6666666666666666,independent_numerics
T001,4.275,-1.5189830735833152,-1.5189830735833159,0.1603389754945006,0.16033897547222808,-0.6666584269736605,-0.6666666666666666,independent_numerics
T001,4.300000000000001,-1.5229748922913935,-1.5229748922913953,0.15900836920046402,0.15900836923620157,-0.6666679850301733,-0.6666666666666666,independent_numerics
T001,4.325000000000001,-1.5269335840641787,-1.5269335840641778,0.1576888053600456,0.15768880531194074,-0.6666655613214041,-0.6666666666666666,independent_numerics
T001,4.35,-1.5308594238124096,-1.5308594238124047,0.1563801920712038,0.15638019206253176,-0.666648953261576,-0.6666666666666666,independent_numerics
T001,4.375,-1.534752684165419,-1.5347526841654147,0.15508243861761528,0.15508243861152846,-0.6666514003951461,-0.6666666666666666,independent_numerics
T001,4.4,-1.538613635490073,-1.5386136354900743,0.15379545488247715,0.15379545483664187,-0.6666864719078702,-0.6666666666666666,independent_numerics
T001,4.425000000000001,-1.5424425459095594,-1.5424425459095552,0.15251915138403405,0.15251915136348157,-0.6666458933455862,-0.6666666666666666,independent_numerics
T001,4.450000000000001,-1.5462396813219486,-1.5462396813219528,0.15125343953314996,0.15125343955934906,-0.6666890462573489,-0.6666666666666666,independent_numerics
T001,4.475,-1.550005305418754,-1.5500053054187521,0.14999823154671077,0.14999823152708264,-0.6666520508769926,-0.6666666666666666,independent_numerics
T001,4.5,-1.5537396797031386,-1.5537396797031404,0.14875344015008451,0.1487534400989532,-0.6666837519532987,-0.6666666666666666,independent_numerics
T001,4.525,-1.5574430635081664,-1.5574430635081655,0.14751897888354293,0.1475189788306115,-0.6666435962300665,-0.6666666666666666,independent_numerics
T001,4.550000000000001,-1.561115714014747,-1.561115714014747,0.14629476200678226,0.1462947619950844,-0.6666680001253984,-0.6666666666666666,independent_numerics
T001,4.575000000000001,-1.564757886269539,-1.5647578862695344,0.1450807045855207,0.14508070457682187,-0.6666500389664634,-0.6666666666666666,independent_numerics
T001,4.600000000000001,-1.568369833202631,-1.5683698332026208,0.1438767222650128,0.1438767222657931,-0.6666205492191877,-0.6666666666666666,independent_numerics
T001,4.625,-1.57195180564511,-1.5719518056451052,0.1426827314676693,0.14268273145163163,-0.6666549931404083,-0.6666666666666666,independent_numerics
T001,4.65,-1.5755040523465191,-1.5755040523465138,0.14149864928869604,0.14149864921782868,-0.6666311309313395,-0.6666666666666666,independent_numerics
T001,4.675000000000001,-1.579026819992069,-1.5790268199920732,0.1403243933784104,0.14032439333597557,-0.6666909748368623,-0.6666666666666666,independent_numerics
T001,4.700000000000001,-1.5825203532198393,-1.582520353219841,0.13915988230639442,0.139159882260053,-0.6666813431211429,-0.6666666666666666,independent_numerics
T001,4.725000000000001,-1.5859848946376913,-1.5859848946376949,0.13800503515293272,0.13800503512076834,-0.6666910289462571,-0.6666666666666666,independent_numerics
T001,4.75,-1.5894206848401808,-1.5894206848401815,0.13685977178656827,0.13685977171993952,-0.6666800880193848,-0.6666666666666666,independent_numerics
T001,4.775,-1.592827962425219,-1.5928279624252235,0.13572401254435817,0.13572401252492547,-0.6666759440568706,-0.6666666666666666,independent_numerics
T001,4.800000000000001,-1.5962069640106946,-1.5962069640106893,0.1345976786359948,0.13459767866310357,-0.6666323835266732,-0.6666666666666666,independent_numerics
T001,4.825000000000001,-1.5995579242508238,-1.5995579242508244,0.13348069195950885,0.13348069191639184,-0.6667025951705967,-0.6666666666666666,independent_numerics
T001,4.850000000000001,-1.6028810758525527,-1.602881075852548,0.13237297473489562,0.13237297471581733,-0.6666564230702321,-0.6666666666666666,independent_numerics
T001,4.875,-1.6061766495916177,-1.6061766495916119,0.13127445013250139,0.13127445013612937,-0.6665996652123014,-0.6666666666666666,independent_numerics
T001,4.9,-1.6094448743286247,-1.6094448743286285,0.13018504185113855,0.13018504189045713,-0.6666703655440946,-0.6666666666666666,independent_numerics
T001,4.925000000000001,-1.6126859770249662,-1.6126859770249622,0.1291046742246671,0.12910467432501255,-0.6666300691758276,-0.6666666666666666,independent_numerics
T001,4.950000000000001,-1.6159001827584947,-1.6159001827584918,0.12803327240407114,0.12803327241383602,-0.6666679372468514,-0.6666666666666666,independent_numerics
T001,4.975000000000001,-1.6190877147392468,-1.6190877147392404,0.12697076184231548,0.12697076175358651,-0.6666367482841186,-0.6666666666666666,independent_numerics
T001,5.0,-1.6222487943248776,-1.6222487943248765,0.12591706844311545,0.12591706855837453,-0.6666897454301988,-0.6666666666666666,independent_numerics
