k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.4375,-1,45.0,2e-15,12,-1.4375,-0.7876197572404787,3.3749750278180694e-05,1.0,3.3179736016263726,318.056065694976,0.0,3.2977561781747,318.1377656529971,0.9999662508192383,1.0107005636109043,False,False,False,7.690045546691514e-17,0.0,1.5662084754505654e-20,-3.174555946302573e-41,0.0
2.45,-1,45.0,2e-15,12,-1.4500000000000002,-0.7876197572404787,3.337365337370813e-05,1.0,3.2858177589257154,286.45479167890653,0.0,3.267910131916302,286.5222585591231,0.9999666269035205,1.0095266698282501,False,False,False,1.2649548605732707e-16,1.1102230246251565e-16,1.9394015695546908e-19,-1.1700320305533575e-32,0.0
2.4625000000000004,-1,45.0,2e-15,12,-1.4625000000000004,-0.7876197572404787,3.3003811052704186e-05,1.0,3.2547389695846247,259.3987675506949,0.0,3.2387920788123914,259.4543121591515,0.999966996733567,1.0085281446451144,False,False,False,7.60949145363521e-17,0.0,3.8173805629280474e-19,-2.160938536737392e-32,0.0
2.475,-1,45.0,2e-15,12,-1.475,-0.7876197572404787,3.2640085208905184e-05,1.0,3.224646503201695,236.05772835702987,0.0,3.210376551740995,236.10320068483685,0.9999673604474729,1.007672304815267,False,False,False,1.9795006271257803e-16,1.2037062152420224e-35,1.0124693762914725e-18,-2.7822491452299126e-32,0.0
2.4875000000000003,-1,45.0,2e-15,12,-1.4875000000000003,-0.7876197572404787,3.228234155004412e-05,1.0,3.1954651789573596,215.78220869361567,0.0,3.1826392310538343,215.81910332830896,0.9999677181795191,1.0069336731409892,False,False,False,7.209936803932646e-17,0.0,2.098505553656262e-19,-1.3917166861450527e-36,0.0
2.5,-1,45.0,2e-15,12,-1.5,-0.7876197572404787,3.193044946738782e-05,1.0,3.167131674579105,198.05839251537756,0.0,3.1555568817483177,198.08792669397906,0.999968070060304,1.0062921635541082,False,False,False,1.9399942948386147e-17,0.0,4.569904213458061e-19,-8.565409875754673e-33,0.0
2.5125,-1,45.0,2e-15,12,-1.5125000000000002,-0.7876197572404787,3.158428191170927e-05,1.0,3.139591857983366,182.4755590218405,0.0,3.129107294669713,182.49873118680551,0.9999684162168665,1.005731775715009,False,False,False,7.653089608455701e-18,0.0,1.23258211107381e-19,-4.106892822047763e-33,0.0
2.5250000000000004,-1,45.0,2e-15,12,-1.5250000000000004,-0.7876197572404787,3.1243715274970776e-05,1.0,3.1127988281964414,168.70227190598226,0.0,3.103269231448188,168.7199061587781,0.9999687567728048,1.005239642522476,False,False,False,1.205295696330816e-16,0.0,6.815988540306847e-19,-2.346609809815248e-38,0.0
2.5375,-1,45.0,2e-15,12,-1.5375,-0.7876197572404787,3.090862927717556e-05,1.0,3.0867114561251667,156.46873318455192,0.0,3.078022372899634,156.4815133990784,0.9999690918483896,1.0048053259158602,False,False,False,8.00555244070278e-17,0.0,1.3032883267793043e-19,-3.648417522134239e-36,0.0
2.5500000000000003,-1,45.0,2e-15,12,-1.5500000000000003,-0.7876197572404787,3.05789068579663e-05,1.0,3.0612932828347406,145.55354630521973,0.0,3.0533472706412845,145.56204256374212,0.999969421560672,1.004420289895986,False,False,False,2.0585266293271838e-18,0.0,3.995624031078484e-20,-1.7876380850051162e-36,0.0
2.5625,-1,45.0,2e-15,12,-1.5625,-0.7876197572404787,3.0254434072631387e-05,1.0,3.036511677060963,135.77367511255048,0.0,3.029225301693207,135.7783643743387,0.9999697460235881,1.0040775017260797,False,False,False,6.342708672318404e-17,0.0,3.1296207533533053e-19,-1.1931929601736854e-37,0.0
2.575,-1,45.0,2e-15,12,-1.5750000000000002,-0.7876197572404787,2.9935099992236015e-05,1.0,3.012337183129561,126.97674776873276,0.0,3.0056386258550374,126.97803015876491,0.9999700653480584,1.0037711269892045,False,False,False,1.0924920754352886e-18,0.0,5.666933471861864e-19,-4.050731631862724e-37,0.0
2.5875000000000004,-1,45.0,2e-15,12,-1.5875000000000004,-0.7876197572404787,2.9620796607637054e-05,1.0,2.9887430104124384,119.03510097181125,0.0,2.982570145664008,119.03331270884665,0.9999703796420838,1.0034962941571393,False,False,False,3.9295041937478164e-17,0.0,8.822550994602434e-20,-7.157916873393435e-33,0.0
2.6,-1,45.0,2e-15,12,-1.6,-0.7876197572404787,2.9311418737170112e-05,1.0,2.965704629196175,111.84112947189514,0.0,2.96000346875552,111.8365531925118,0.9999706890108383,1.003248911188827,False,False,False,5.017101885828385e-18,1.8055593228630336e-35,1.1914763052263316e-18,-4.0095536121229706e-32,0.0
2.6125000000000003,-1,45.0,2e-15,12,-1.6125000000000003,-0.7876197572404787,2.9006863937820436e-05,1.0,2.9431994474086403,105.30362432742416,0.0,2.9379228724614013,105.2964973730447,0.9999709935567572,1.003025521459782,False,False,False,8.863682717802826e-17,1.8055593228630336e-35,8.040359260471716e-19,-5.337330920375473e-37,0.0
2.625,-1,45.0,2e-15,12,-1.625,-0.7876197572404787,2.8707032419707406e-05,1.0,2.921206549411732,99.34486705421293,0.0,2.916313270493719,99.33538814968253,0.9999712933796232,1.00282318969888,False,False,False,5.869040697698391e-17,0.0,1.869271214969701e-19,-3.3090059467279914e-33,0.0
2.6375,-1,45.0,2e-15,12,-1.6375000000000002,-0.7876197572404787,2.8411826963726256e-05,1.0,2.8997064828981634,93.89830666841604,0.0,2.8951601815735826,93.88664131840183,0.9999715885766484,1.0026394110178982,False,False,False,1.0391887347663413e-17,0.0,1.3442415460878094e-19,-7.886793173331368e-33,0.0
2.6500000000000004,-1,45.0,2e-15,12,-1.6500000000000004,-0.7876197572404787,2.8121152842203406e-05,1.0,2.8786810834126384,88.90668987630048,0.0,2.874449699875051,88.89297472949092,0.9999718792425537,1.0024720378572596,False,False,False,1.0232473270778853e-17,6.018531076210112e-36,1.971365085547588e-19,-2.1662703436341999e-32,0.0
2.6625,-1,45.0,2e-15,12,-1.6625,-0.7876197572404787,2.7834917742431046e-05,1.0,2.858113328561084,84.32054623910531,0.0,2.854168467163973,84.30489261262069,0.9999721654696453,1.0023192209382077,False,False,False,8.11901218557818e-17,9.027796614315168e-36,5.568407867312136e-19,-2.832466743652176e-32,0.0
2.6750000000000003,-1,45.0,2e-15,12,-1.6750000000000003,-0.7876197572404787,2.7553031692955154e-05,1.0,2.8379872158443087,80.0969534127654,0.0,2.8343036465205302,80.07945012526402,0.9999724473478884,1.0021793612437795,False,False,False,5.553429445411651e-17,1.8055593228630336e-35,9.842925494262892e-19,-8.274325704687317e-42,0.0
2.6875,-1,45.0,2e-15,12,-1.6875,-0.7876197572404787,2.7275406992499827e-05,1.0,2.8182876594450597,76.19852486811163,0.0,2.814842897542469,76.17924049606948,0.999972724964978,1.002051070742984,False,False,False,5.77742949083441e-17,6.018531076210112e-36,6.770798575367909e-19,-4.509136979427966e-37,0.0
2.7,-1,45.0,2e-15,12,-1.7000000000000002,-0.7876197572404787,2.7001958141416096e-05,1.0,2.7990004023393777,72.5925754757105,0.0,2.7957743529334986,72.57156012078681,0.9999729984064082,1.001933140090781,False,False,False,5.56461199404992e-17,0.0,1.4852952833573859e-19,-7.262283445425896e-37,0.0
2.7125000000000004,-1,45.0,2e-15,12,-1.7125000000000004,-0.7876197572404787,2.6732601775550327e-05,1.0,2.7801119408922017,69.25043015116904,0.0,2.7770865963882976,69.22771678533252,0.9999732677555373,1.0018245119275542,False,False,False,8.036852783742657e-17,3.009265538105056e-36,8.177414324142818e-20,-1.0257383147504154e-47,0.0
2.725,-1,45.0,2e-15,12,-1.725,-0.7876197572404787,2.646725660243262e-05,1.0,2.761609459699085,66.146848230431,0.0,2.7587686416918955,66.12245366821273,0.9999735330936523,1.0017242586992092,False,False,False,5.384547360353423e-19,0.0,7.670444126074576e-20,-3.1852590398451856e-38,0.0
2.7375000000000003,-1,45.0,2e-15,12,-1.7375000000000003,-0.7876197572404787,2.6205843339690647e-05,1.0,2.7434807748965917,63.25954197852742,0.0,2.7408099129570824,63.23346751122478,0.9999737945000304,1.0016315641468603,False,False,False,5.874030656245023e-17,0.0,2.300966916724689e-20,-8.25003314875489e-33,0.0
2.75,-1,45.0,2e-15,12,-1.75,-0.7876197572404787,2.5948284655599063e-05,1.0,2.7257142845206856,60.56877206442866,0.0,2.7232002259288883,60.541003778480814,0.9999740520519982,1.0015457077907661,False,False,False,1.384863895353648e-16,1.2037062152420224e-35,8.37040820329246e-19,-1.3064045876134772e-37,0.0
2.7625,-1,45.0,2e-15,12,-1.7625,-0.7876197572404787,2.5694505111678837e-05,1.0,2.7082989247693074,58.05700627835847,0.0,2.705929770290124,58.027515068653926,0.9999743058249893,1.0014660518695773,False,False,False,7.405726190680696e-17,0.0,7.755772262261792e-19,-1.8183164384838347e-32,0.0
2.7750000000000004,-1,45.0,2e-15,12,-1.7750000000000001,-0.7876197572404787,2.5444431107265367e-05,1.0,2.6912241312443324,55.70863046210729,0.0,2.6889890929066147,55.67737173999178,0.9999745558925995,1.0013920303024728,False,False,False,7.187069986586928e-17,3.009265538105056e-36,5.562638870552363e-19,-3.313217491982808e-33,0.0
2.7875,-1,45.0,2e-15,12,-1.7875,-0.7876197572404787,2.5197990825967232e-05,1.0,2.6744798044189726,53.509702743224956,0.0,2.6723690819549253,53.4766158278155,0.9999748023266407,1.0013231393254647,False,False,False,6.737379000765287e-17,0.0,2.1603849675930967e-20,-3.947401112256332e-33,0.0
2.8000000000000003,-1,45.0,2e-15,12,-1.8000000000000003,-0.7876197572404787,2.495511418394195e-05,1.0,2.6580562787112916,51.44774384213336,0.0,2.6560609518793425,51.4127510117635,0.9999750451971924,1.001258929519279,False,False,False,1.2168458859556039e-16,1.2037062152420224e-35,5.277625885131308e-19,-1.0921599247566818e-36,0.0
2.8125,-1,45.0,2e-15,12,-1.8125,-0.7876197572404787,2.4715732779917664e-05,1.0,2.641944294655974,49.51155755733625,0.0,2.6400562291284633,49.474562724437334,0.9999752845726513,1.001198998998756,False,False,False,8.63172492009381e-18,9.027796614315168e-36,6.025172989429727e-19,-1.1816794966486845e-37,0.0
2.825,-1,45.0,2e-15,12,-1.8250000000000002,-0.7876197572404787,2.4479779846893317e-05,1.0,2.6261349737514252,47.69107660298848,0.0,2.6243467386250816,47.65196355998624,0.9999755205197804,1.001142987575683,False,False,False,1.7689049469075973e-17,1.2037062152420224e-35,4.446448379509286e-19,-1.988350646833137e-36,0.0
2.8375000000000004,-1,45.0,2e-15,12,-1.8375000000000004,-0.7876197572404787,2.424719020545274e-05,1.0,2.6106197956301376,45.97722983376027,0.0,2.6089245909261822,45.935859998327935,0.9999757531037553,1.0010905717406544,False,False,False,2.1718681400630413e-16,1.504632769052528e-36,1.5355413595445384e-19,-1.54865471493822e-32,0.0
2.85,-1,45.0,2e-15,12,-1.85,-0.7876197572404787,2.4017900218631105e-05,1.0,2.5953905772581463,44.361827588755126,0.0,2.593782170032678,44.31803715258579,0.9999759823882088,1.0010414603367517,False,False,False,2.0629587557799735e-16,4.513898307157584e-36,1.8884395520312767e-19,-1.3627139501467635e-32,0.0
2.8625000000000003,-1,45.0,2e-15,12,-1.8625000000000003,-0.7876197572404787,2.3791847748274357e-05,1.0,2.580439453915637,42.83746245407516,0.0,2.578912121811204,42.791058808313345,0.9999762084352755,1.0009953908199052,False,False,False,6.124753644333146e-17,1.504632769052528e-36,3.033403015382447e-19,-8.510204677489093e-33,0.0
2.875,-1,45.0,2e-15,12,-1.875,-0.7876197572404787,2.35689721128353e-05,1.0,2.5657588617483937,41.39742320985328,0.0,2.564307342992744,41.34818047988302,0.9999764313056332,1.0009521260188095,False,False,False,2.824485384404663e-17,1.504632769052528e-36,1.9998495148890012e-19,-4.1269367970189328e-53,0.0
2.8875,-1,45.0,2e-15,12,-1.8875000000000002,-0.7876197572404787,2.334921404655244e-05,1.0,2.5513415217132627,40.03562011459432,0.0,2.5499609707151265,39.98327358292835,0.9999766510585443,1.0009114513220865,False,False,False,9.608349828448652e-17,1.504632769052528e-36,7.504393554068237e-20,-6.414981373758103e-33,0.0
2.9000000000000004,-1,45.0,2e-15,12,-1.9000000000000004,-0.7876197572404787,2.313251565995979e-05,1.0,2.5371804247654337,38.74652000466296,0.0,2.5358663725785737,38.690759128347395,0.9999768677518946,1.0008731722326714,False,False,False,5.906795522197106e-18,0.0,4.724583853873288e-20,-1.4021877676445052e-32,0.0
2.9125,-1,45.0,2e-15,12,-1.9125,-0.7876197572404787,2.291882040167773e-05,1.0,2.5232688181588734,37.52508996609868,0.0,2.5220171371854168,37.46554959603453,0.9999770814422325,1.0008371122397224,False,False,False,5.931507189797974e-17,1.8055593228630336e-35,6.62856055794847e-19,-1.5988047685898964e-36,0.0
2.9250000000000003,-1,45.0,2e-15,12,-1.9250000000000003,-0.7876197572404787,2.2708073021438102e-05,1.0,2.509600192750319,36.36674858266153,0.0,2.50840706513696,36.30299785547601,0.9999772921848049,1.0008031109671722,False,False,False,5.95095982172839e-17,6.018531076210112e-36,5.147018594360875e-19,-5.2375616631394405e-42,0.0
2.9375,-1,45.0,2e-15,12,-1.9375,-0.7876197572404787,2.2500219534297287e-05,1.0,2.4961682712125426,35.26732399221687,0.0,2.4950301604621363,35.198852173781354,0.9999775000335938,1.0007710225658057,False,False,False,1.6283714026282138e-17,0.0,1.0016390982002876e-18,-1.0895192753648684e-33,0.0
2.95,-1,45.0,2e-15,12,-1.9500000000000002,-0.7876197572404787,2.229520718599441e-05,1.0,2.4829669970804455,34.2230182090531,0.0,2.481880622454215,34.149216496162104,0.9999777050413503,1.0007407143228513,False,False,False,7.657477957498856e-17,2.1064858766735392e-35,6.3267476389225145e-19,-2.259648631707263e-47,0.0
2.9625000000000004,-1,45.0,2e-15,12,-1.9625000000000004,-0.7876197572404787,2.209298441941257e-05,1.0,2.469990524563759,33.230377410171776,0.0,2.468952837893261,33.15051530455624,0.9999779072596288,1.0007120654700028,False,False,False,3.0191416536297407e-17,9.027796614315168e-36,3.151715670759584e-19,-9.333649373622568e-53,0.0
2.975,-1,45.0,2e-15,12,-1.975,-0.7876197572404787,2.1893500842102693e-05,1.0,2.4572332090785225,32.28626816784016,0.0,2.456241373633433,32.199462461251976,0.9999781067388188,1.0006849661781398,False,False,False,3.3372902156273054e-17,1.504632769052528e-36,5.906587180405963e-19,-6.879980115868974e-33,0.0
