k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
1.0333333333333332,0,0.0,2e-15,12,-0.033333333333333215,0.0,0.07975101308722374,1.0,0.002240046943537772,1.213176079546413e-06,0.0,0.0018840020789838209,8.57993413294633e-07,0.9233462188922911,0.9233463156443125,True,False,False,5.800175371907531e-17,0.0,1.2733078032302451e-17,-5.255173608644336e-26,0.0
1.0416666666666667,0,0.0,2e-15,12,-0.04166666666666674,0.0,0.0614327866813746,1.0,0.0029587327828938183,2.0979534144996836e-06,0.0,0.00259693403932948,1.615904442493368e-06,0.940416152105722,0.9404162809888467,True,False,False,6.442710541980666e-17,1.1102230246251565e-16,4.505282211401348e-17,-3.4056632194205794e-31,0.0
1.05,0,0.0,2e-15,12,-0.050000000000000044,0.0,0.04796689102496813,1.0,0.0038560485563276002,3.5317856503817497e-06,0.0,0.003488465689732017,2.8899183121421143e-06,0.9531653448826836,0.953165514291461,True,False,False,4.447767867356976e-17,0.0,4.3910549684535727e-17,-9.387715572556664e-31,0.0
1.0583333333333333,0,0.0,2e-15,12,-0.058333333333333355,0.0,0.0380977207533438,1.0,0.004941170030309049,5.747026125892436e-06,0.0,0.004567780424344608,4.910198765761479e-06,0.9626188684538514,0.9626190874024478,True,False,False,8.169638346543826e-17,4.81482486096809e-35,2.5904192236600206e-18,-5.68871704447255e-26,0.0
1.0666666666666667,0,0.0,2e-15,12,-0.06666666666666665,0.0,0.030788498450744425,1.0,0.006223759698562811,9.034655855522752e-06,0.0,0.0058445493039032265,7.965458562725714e-06,0.9696806403469552,0.969680918510443,True,False,False,5.169465897041108e-17,0.0,4.401189386792892e-17,-1.8139729869455627e-32,0.0
1.075,0,0.0,2e-15,12,-0.07499999999999996,0.0,0.02528968791954462,1.0,0.007713995889770181,1.3751000748509286e-05,0.0,0.007328960258450697,1.2409680365943284e-05,0.975027417448615,0.9750277652071325,True,False,False,5.3779677311924034e-17,1.4444474582904269e-34,4.055301650308189e-17,-4.997670390761322e-31,0.0
1.0833333333333333,0,0.0,2e-15,12,-0.08333333333333326,0.0,0.021081608765943928,1.0,0.009422603855227743,2.03251091671895e-05,0.0,0.009031749279661922,1.8669499331121454e-05,0.9791390549788781,0.9791394834648777,True,False,False,6.541811007942428e-17,0.0,4.0497478865719624e-17,-1.889216847928791e-26,0.0
1.0916666666666666,0,0.0,2e-15,12,-0.09166666666666656,0.0,0.01780679319485778,1.0,0.011360888988795179,2.9266854079139085e-05,0.0,0.010964233756133437,2.7252311891907953e-05,0.982350810886159,0.9823513320349772,True,False,False,1.2300582378315926e-16,1.1102230246251565e-16,4.10012538269912e-17,-5.493938837392978e-32,0.0
1.1,0,0.0,2e-15,12,-0.10000000000000009,0.0,0.015217762333013772,1.0,0.01354077234460924,4.117583056740986e-05,0.0,0.013138348118263208,3.8755181782315455e-05,0.9848974426843373,0.9848980692883408,True,False,False,4.481335243399783e-17,2.407412430484045e-35,9.886807345873266e-18,-3.0960855905482034e-27,0.0
1.1083333333333334,0,0.0,2e-15,12,-0.10833333333333339,0.0,0.013141000517193052,1.0,0.015974828632446866,5.6751126674141926e-05,0.0,0.015566681973884946,5.3874621591615764e-05,0.9869449654584573,0.9869457112250423,True,False,False,4.337934842451444e-17,1.1102230246251565e-16,4.177513092642907e-17,-6.811281238970226e-27,0.0
1.1166666666666667,0,0.0,2e-15,12,-0.11666666666666671,0.0,0.011452997689191355,1.0,0.018676326886423244,7.680205354570854e-05,0.0,0.018262520931772833,7.341733618913772e-05,0.9886123382202907,0.9886132178340324,True,False,False,6.060226032575533e-17,0.0,2.2750417629792954e-17,-2.951240159204927e-26,0.0
1.125,0,0.0,2e-15,12,-0.125,0.0,0.010064443439391887,1.0,0.02165927402005431,0.00010225992971329166,0.0,0.021239890327643594,9.831202327904833e-05,0.9899860335884849,0.9899870627777636,True,False,False,8.216124343275501e-17,1.1102230246251565e-16,6.255970723179756e-18,-1.5722232302495384e-32,0.0
