panel_id,trajectory_id,time,Q,P_over_pi,omega_0,kappa,omega_x,omega_z,parameter_match
S5d,8,4.875,0.28010039286519667,0.40716367059779951,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5,0.28490573203655473,0.41893952594529804,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.125,0.28188061731495212,0.43097072616617499,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.25,0.27050959870472324,0.44286860522118354,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.375,0.25055571191621023,0.45420989138229712,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.5,0.22213960747104858,0.46456522482226975,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.625,0.18580065594104753,0.47352963802345821,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.75,0.14252640627351934,0.48074932941167653,1.0,0.5,0.0,0.6,paper_subset
S5d,8,5.875,0.093739079032910511,0.48594113378311099,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6,0.04123353813441745,0.48890412048934734,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.125,-0.012930894766332607,0.48952507555835117,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.25,-0.066573557703973552,0.48778042995245152,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.375,-0.11755217490433706,0.48373654646925668,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.5,-0.16391729052973528,0.47754880885180151,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.625,-0.20404066252747699,0.46945830647413361,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.75,-0.23670234016961703,0.45978374909766828,1.0,0.5,0.0,0.6,paper_subset
S5d,8,6.875,-0.2611293526184244,0.44890622772171246,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7,-0.27698763842545238,0.43724600846266493,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.125,-0.28433589003318455,0.42523337583329274,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.25,-0.28355413150034098,0.41327833231739236,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.375,-0.27526075781763409,0.40174504163795016,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.5,-0.26023007425270894,0.39093553069264736,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.625,-0.23931917595370211,0.38108412476034692,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.75,-0.2134093487682279,0.37236108452608646,1.0,0.5,0.0,0.6,paper_subset
S5d,8,7.875,-0.18336392989817613,0.36488218944395373,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8,-0.15000213596586343,0.35872084333182513,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.125,-0.11408691016582462,0.35392007308028484,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.25,-0.076324101870764924,0.35050285819985466,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.375,-0.037370224322268893,0.34848012435566161,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.5,0.0021538054355212249,0.34785627234141259,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.625,0.041645206593841896,0.34863235559063022,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.75,0.080500140084969501,0.35080704211227598,1.0,0.5,0.0,0.6,paper_subset
S5d,8,8.875,0.11809461543883813,0.35437541608412909,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9,0.15376733245726737,0.35932555272236005,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.125,0.18680647790767937,0.36563272370392691,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.25,0.2164427702835971,0.37325113754192485,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.375,0.24185137379282862,0.3821033817154833,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.5,0.2621654608629358,0.39206831976585937,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.625,0.27650403309728677,0.4029691119219635,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.75,0.28401587459420202,0.41456410566817792,1.0,0.5,0.0,0.6,paper_subset
S5d,8,9.875,0.28393986773944768,0.4265440583771381,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10,0.27567944970837488,0.43853884068461346,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.125,0.25888561503744878,0.45013487393797375,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.25,0.23353926137668155,0.46090146448382935,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.375,0.20002052721131408,0.47042126800869738,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.5,0.15915139097666889,0.47831899014170381,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.625,0.11219896251686726,0.48428376746521656,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.75,0.060831472192915834,0.48808354822028072,1.0,0.5,0.0,0.6,paper_subset
S5d,8,10.875,0.0070261878330346583,0.48957252955046077,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11,-0.047062670979198834,0.48869411152054182,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.125,-0.099260016111744759,0.48548164585394593,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.25,-0.14752884113772743,0.48005802288732718,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.375,-0.19011032972379732,0.47263347035085806,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.5,-0.22562740534087602,0.4634995294876692,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.625,-0.25314145212288458,0.45301665658728291,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.75,-0.27216074008049734,0.44159387691685198,1.0,0.5,0.0,0.6,paper_subset
S5d,8,11.875,-0.28260691490383927,0.42966138165080231,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12,-0.28475125358569814,0.41763996900667211,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.125,-0.27913440452308785,0.40591309623646471,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.25,-0.26648252841790215,0.39480682974532183,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.375,-0.24762995301396507,0.38458037459180533,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.5,-0.22345485537725515,0.37542665375118472,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.625,-0.1948310216239075,0.36748012292696675,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.75,-0.16259598215674187,0.36082831177645541,1.0,0.5,0.0,0.6,paper_subset
S5d,8,12.875,-0.12753399223274134,0.35552409747766928,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13,-0.090371370454938482,0.35159676574436505,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.125,-0.051781427109395803,0.34906089940866514,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.25,-0.012396280339079607,0.34792280621010085,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.375,0.027176804799792287,0.34818454265266957,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.5,0.066336641070816577,0.34984567771895525,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.625,0.10446877947158162,0.3529028900582265,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.75,0.14092741888797566,0.35734737453527332,1.0,0.5,0.0,0.6,paper_subset
S5d,8,13.875,0.17502049928225683,0.36315993612134229,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14,0.20600015965897636,0.37030363650947606,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.125,0.23306107890609046,0.37871403147663296,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.25,0.25534943153824652,0.38828749699174359,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.375,0.27198519737003291,0.39886894133199724,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.5,0.28210005813630479,0.41024126207031453,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.625,0.2848918028135658,0.42211982724384106,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.75,0.27969405268251668,0.4341554163662657,1.0,0.5,0.0,0.6,paper_subset
S5d,8,14.875,0.26605699703288255,0.44594774852852664,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15,0.24383128372747645,0.45706896853964318,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.125,0.21324369106392532,0.46709327720355165,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.25,0.17495115791447127,0.4756269249064104,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.375,0.13005974789230124,0.48233327896039391,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.5,0.080098547897058558,0.48695014451637358,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.625,0.026944780881192468,0.4892995051853396,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.75,-0.027295059261521207,0.48929182039725555,1.0,0.5,0.0,0.6,paper_subset
S5d,8,15.875,-0.080434747523796757,0.48692738160422167,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16,-0.13036881866379896,0.48229630938733958,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.125,-0.17522196318928138,0.47557718349223838,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.25,-0.21346764893675116,0.46703272016564296,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.375,-0.24400268771971245,0.45699998651217488,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.5,-0.26617303762912492,0.44587302789825045,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.625,-0.27975455651368275,0.43407775733921394,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.75,-0.28489880888954006,0.42204194142932744,1.0,0.5,0.0,0.6,paper_subset
S5d,8,16.875,-0.28205727787654661,0.41016559718568607,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17,-0.27189747410161685,0.39879755883576107,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.125,-0.25522224636797403,0.38822201844921861,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.25,-0.23290014776752743,0.37865565236873289,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.375,-0.20581113026804504,0.37025318080135899,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.5,-0.17480876219543995,0.36311793426105859,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.625,-0.14069801046472682,0.35731414272854423,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.75,-0.10422635512838777,0.35287860040541291,1.0,0.5,0.0,0.6,paper_subset
S5d,8,17.875,-0.06608552121722551,0.34983041421203148,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18,-0.026921054126393451,0.3481783403581078,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.125,0.012652744515368297,0.3479256757478274,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.25,0.05203471044559814,0.34907283609474576,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.375,0.090617475965219893,0.3516177455431167,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.5,0.12776870469381563,0.35555405809164459,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.625,0.16281477723694754,0.36086711913264957,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.75,0.19502900275639165,0.36752752118107984,1.0,0.5,0.0,0.6,paper_subset
S5d,8,18.875,0.22362675581164279,0.37548220004522492,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19,0.24777020384007048,0.38464336252076348,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.125,0.26658540747486825,0.39487620808889684,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.25,0.27919430400268808,0.40598740438607162,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.375,0.28476304266174252,0.41771730466430013,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.5,0.2825664047250947,0.42973942856304537,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.625,0.27206521197974332,0.44167000241480653,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.75,0.25299021135531824,0.45308806948865676,1.0,0.5,0.0,0.6,paper_subset
S5d,8,19.875,0.22542224961650797,0.46356347907839901,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20,0.18985588870887732,0.47268743842931005,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.125,0.14723266035222102,0.48009988078103621,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.25,0.098932352122571898,0.48550976030424198,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.375,0.046715962488746807,0.48870740109806032,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.5,-0.0073781253657899705,0.48957048892595795,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.625,-0.061174436902684745,0.48806625459947728,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.75,-0.11251941359211953,0.48425188028603883,1.0,0.5,0.0,0.6,paper_subset
S5d,8,20.875,-0.15943739866367257,0.47827374026173813,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21,-0.20026251685821231,0.47036442760702846,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.125,-0.23373045158917091,0.46083527782446376,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.25,-0.2590221487552441,0.45006193827038676,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.375,-0.27576022799464334,0.43846193729235505,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.5,-0.28396617550641851,0.42646595401296744,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.625,-0.28399087257756817,0.4144873629499754,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.75,-0.2764322095010972,0.40289594401667972,1.0,0.5,0.0,0.6,paper_subset
S5d,8,21.875,-0.26205211507330095,0.39200051122862961,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22,-0.24170217642139574,0.38204228026446196,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.125,-0.21626342135420359,0.37319769518480961,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.25,-0.18660247898894231,0.36558756928876524,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.375,-0.15354385602788209,0.35928907239467328,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.5,-0.11785645446055637,0.35434782753975713,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.625,-0.080251731392147141,0.35078845621714044,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.75,-0.041390697011667033,0.34862282186330396,1.0,0.5,0.0,0.6,paper_subset
S5d,8,22.875,-0.0018971522786326682,0.34785580857631992,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23,0.037625132809160827,0.34848873113961987,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.125,0.076573320585170926,0.35052052005040907,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.25,0.11432631673301993,0.35394674489581746,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.375,0.15022732805459998,0.35875642228754223,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.5,0.18357015088598899,0.36492647116543186,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.625,0.21359146610969237,0.37241370362821313,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.75,0.23947171675628495,0.38114448073263796,1.0,0.5,0.0,0.6,paper_subset
S5d,8,23.875,0.2603473484307226,0.39100270783887919,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24,0.27533707967570425,0.40181773616615069,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.125,0.28358414506736906,0.41335480418380066,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.25,0.28431500086217426,0.42531145352820293,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.375,0.27691252435731323,0.43732316009646083,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.5,0.26099851429704918,0.44897969815475464,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.625,0.23651661002096824,0.45985074975074158,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.75,0.20380360636353062,0.46951621283378875,1.0,0.5,0.0,0.6,paper_subset
S5d,8,24.875,0.16363538888627627,0.47759533397134185,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25,0.11723473365362699,0.48376986623549861,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.125,0.066232293715469071,0.4877992559849702,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.25,0.012579225817281922,0.48952868946015243,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.375,-0.041581430496899024,0.48889238523114431,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.5,-0.094069292494972923,0.48591449540464315,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.625,-0.14282631940291704,0.48070881092722295,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.75,-0.18605976179080738,0.47347681847296669,1.0,0.5,0.0,0.6,paper_subset
S5d,8,25.875,-0.22235006444150363,0.46450218576882757,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26,-0.25071259525371109,0.45413911782812394,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.125,-0.2706108293674292,0.44279283297618699,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.25,-0.28192665902358816,0.43089275062270899,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.375,-0.2848991193747385,0.41886200478058977,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.5,-0.2800451887316201,0.40708895827305486,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.625,-0.26807578172817331,0.39590616568316472,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.75,-0.24981736919639802,0.38557979663705477,1.0,0.5,0.0,0.6,paper_subset
S5d,8,26.875,-0.22614613961705779,0.37630928773851419,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27,-0.19793805984547275,0.36823458070350296,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.125,-0.1660353837634522,0.36144743428266662,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.25,-0.13122821152317374,0.35600373036453281,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.375,-0.094248704745713133,0.35193471944488769,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.5,-0.055775147441162784,0.34925615096893659,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.625,-0.016443178179131917,0.3479749550602026,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.75,0.023138231200275194,0.3480935048467832,1.0,0.5,0.0,0.6,paper_subset
S5d,8,27.875,0.062368164877003064,0.34961160603100183,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28,0.10063439656685505,0.35252631419016389,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.125,0.13729508709286009,0.35682956993051573,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.25,0.17166345280933135,0.36250353670350444,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.375,0.20299757283534084,0.36951350009741835,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.5,0.23049779331364173,0.3777983401406414,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.625,0.25331446776250521,0.38725900839096483,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.75,0.27056879563359787,0.39774621487934408,1.0,0.5,0.0,0.6,paper_subset
S5d,8,28.875,0.281389039639102,0.40904956585783586,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29,0.28496326318356419,0.4208913682110576,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.125,0.28060762193687405,0.43292857150456704,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.25,0.26784628274179889,0.44476518394291242,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.375,0.24649543991571082,0.45597487340993009,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.5,0.21674045169334247,0.46613021017665357,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.625,0.17919269900363266,0.4748328999423318,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.75,0.13491269598127167,0.48173953488051241,1.0,0.5,0.0,0.6,paper_subset
S5d,8,29.875,0.085388885951832555,0.48657974472005133,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30,0.032467681758955348,0.48916663602983607,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.125,-0.021761382462213756,0.48940152476320159,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.25,-0.075112876845660009,0.4872754976431683,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.375,-0.12546585785740502,0.48286951985468346,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.5,-0.170915379059558,0.47635325385307575,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.625,-0.20989500257473909,0.46798114695499493,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.75,-0.24125623892407866,0.45808332124241513,1.0,0.5,0.0,0.6,paper_subset
S5d,8,30.875,-0.26429929754980308,0.44704902899601634,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31,-0.2787580664693885,0.43530225573512699,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.125,-0.28474891390746859,0.42327199323265402,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.25,-0.28269646121905795,0.41136231695122655,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.375,-0.273249961302371,0.39992809746561914,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.5,-0.25720184760775155,0.3892604393498596,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.625,-0.2354167245050616,0.3795827849986862,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.75,-0.20877538880413962,0.37105576202550161,1.0,0.5,0.0,0.6,paper_subset
S5d,8,31.875,-0.1781353768259763,0.36378739953832223,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32,-0.14430723371556467,0.3578453661875764,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.125,-0.10804440012235381,0.35326877696731357,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.25,-0.070043974034602954,0.35007816865842961,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.375,-0.030955608594424765,0.34828309129949903,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.5,0.0086039913304427479,0.34788724387177145,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.625,0.048033200103271445,0.34889128263674174,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.75,0.08672617014637983,0.35129343124965018,1.0,0.5,0.0,0.6,paper_subset
S5d,8,32.875,0.1240539253754676,0.35508792644437159,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33,0.15934770244552077,0.36026121782110776,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.125,0.19188660103227634,0.36678577442959881,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.25,0.22089188840102114,0.37461142838945594,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.375,0.24553061543270477,0.38365449329313656,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.5,0.26493134053173756,0.3937855395924118,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.625,0.27821448094487977,0.40481766889382942,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.75,0.28453896534686351,0.41649819082130873,1.0,0.5,0.0,0.6,paper_subset
S5d,8,33.875,0.28316508948834113,0.42850720696672073,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34,0.27353083965911912,0.44046604613354368,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.125,0.25533551014196404,0.45195636848538706,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.25,0.22862083639075137,0.46254755400948477,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.375,0.193836918994268,0.47182727528937179,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.5,0.15187919594558608,0.47942941389157717,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.625,0.1040844175951684,0.4850551703617072,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.75,0.052178624561125896,0.48848618413820216,1.0,0.5,0.0,0.6,paper_subset
S5d,8,34.875,-0.0018222223516335609,0.48959106171218902,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35,-0.055749518516307987,0.48832783726092238,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.125,-0.1074400730468866,0.48474450553925252,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.25,-0.15489342181113755,0.47897840219958998,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.375,-0.19640702342453914,0.47125354822434162,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.5,-0.23067265150023764,0.46187375492947602,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.625,-0.25682512472509139,0.45120899003393056,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.75,-0.27444328259874373,0.43967373935651644,1.0,0.5,0.0,0.6,paper_subset
S5d,8,35.875,-0.2835106703663493,0.42769875265764529,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36,-0.28434814819590987,0.41570049742205695,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.125,-0.27753223179378445,0.40405418567443063,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.25,-0.26381168601328853,0.39307535188182519,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.375,-0.24403196082512899,0.3830121331618826,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.5,-0.21907336540058284,0.37404725604174188,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.625,-0.18980553789806692,0.36630669642217789,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.75,-0.15705812790162432,0.35987151639724019,1.0,0.5,0.0,0.6,paper_subset
S5d,8,36.875,-0.12160598683274867,0.35479004749378795,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37,-0.084166252150243384,0.35108863883578273,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.125,-0.045404570176787014,0.34878015225533315,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.25,-0.0059478099514112537,0.34786999028467391,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.375,0.033599070037874712,0.34835974186084134,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.5,0.072634030353356666,0.35024858968652761,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.625,0.11053868978679966,0.35353255508541226,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.75,0.1466606144181575,0.35820153886822126,1.0,0.5,0.0,0.6,paper_subset
S5d,8,37.875,0.18029912997848055,0.36423402287500251,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38,0.21069688545585802,0.37158931424811076,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.125,0.23703972597638975,0.38019742042790639,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.25,0.25846764981687997,0.38994716067354401,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.375,0.27409952585047442,0.40067397260588666,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.5,0.28307365981571436,0.41214994652642523,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.625,0.28460485022708687,0.42407946563352983,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.75,0.27805628875575938,0.43610378155237156,1.0,0.5,0.0,0.6,paper_subset
S5d,8,38.875,0.26302144726651894,0.44781629725677902,1.0,0.5,0.0,0.6,paper_subset
S5d,8,39,0.23940747685250457,0.45878738961919979,1.0,0.5,0.0,0.6,paper_subset
S5d,8,39.125,0.20750830951078961,0.46859450916084422,1.0,0.5,0.0,0.6,paper_subset
S5d,8,39.25,0.16805383635371698,0.47685168751724549,1.0,0.5,0.0,0.6,paper_subset
S5d,8,39.375,0.12222208615749383,0.48323345157233871,1.0,0.5,0.0,0.6,paper_subset
