rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
3574,001000110101,5.09038171116752791e-07,1.33441302329230044e-01,3.26606053890425417e-05,1.33777839673518251e-01
3575,010100000010,5.08789100071382493e-07,1.33376009849112492e-01,3.26446246402730940e-05,1.33712382526558593e-01
3576,110100011000,5.06663105841673398e-07,1.32818693217759631e-01,3.25082178587471094e-05,1.33153660349428160e-01
3577,101111111000,5.05501038878647737e-07,1.32514064335804232e-01,3.24336580071120945e-05,1.32848263197131139e-01
3578,000010000010,5.03941417048439647e-07,1.32105218830746163e-01,3.23335904757503231e-05,1.32438386588673324e-01
3579,100010010001,5.03255431264409187e-07,1.31925391773377282e-01,3.22895766625120012e-05,1.32258106009649157e-01
3580,001010101101,5.02684634160028903e-07,1.31775760737246617e-01,3.22529535170561812e-05,1.32108097605862118e-01
3581,001100100011,5.02529905302023057e-07,1.31735199495493532e-01,3.22430258957885274e-05,1.32067434069149808e-01
3582,000001010100,5.01900052177264293e-07,1.31570087277956771e-01,3.22026136329602416e-05,1.31901905440605149e-01
3583,110010001001,5.00945671438203405e-07,1.31319902093496393e-01,3.21413792217156236e-05,1.31651089292147194e-01
3584,001110011111,4.99571060087209453e-07,1.30959555975501435e-01,3.20531822230512230e-05,1.31289834385617810e-01
3585,110100110011,4.98091401137202273e-07,1.30571672259710753e-01,3.19582452226087473e-05,1.30900972431805429e-01
3586,100110000110,4.97204377827836085e-07,1.30339144421300263e-01,3.19013325588402664e-05,1.30667858161009731e-01
3587,101011100000,4.95651532157207853e-07,1.29932075245819095e-01,3.18016997954127077e-05,1.30259762362010451e-01
3588,011011001000,4.95228496812958048e-07,1.29821179068536074e-01,3.17745572524205969e-05,1.30148586505914765e-01
3589,001111101010,4.94661032035626201e-07,1.29672421581947195e-01,3.17381479137575362e-05,1.29999453854750868e-01
3590,110001111011,4.92568216122903908e-07,1.29123802447322522e-01,3.16038698997387111e-05,1.29449451109329761e-01
3591,010001000011,4.92181960586029188e-07,1.29022547875864035e-01,3.15790872009451786e-05,1.29347941175071451e-01
3592,110110101100,4.91896145236557875e-07,1.28947623096892228e-01,3.15607488859171828e-05,1.29272827436716781e-01
3593,100101101100,4.91488600897288702e-07,1.28840787793618849e-01,3.15346002676039267e-05,1.29165722696105684e-01
3594,010110100111,4.90866340954221485e-07,1.28677666083103437e-01,3.14946751939982667e-05,1.29002189594616901e-01
3595,000011111110,4.90832684348358397e-07,1.28668843205816064e-01,3.14925157388037442e-05,1.28993344466140136e-01
3596,100001000100,4.86005835390352250e-07,1.27403513712568500e-01,3.11828183172054886e-05,1.27724823827273681e-01
3597,010110010001,4.85605109243564918e-07,1.27298465757545082e-01,3.11571071637165874e-05,1.27619510942583142e-01
3598,000010011100,4.84820818182854428e-07,1.27092868561726191e-01,3.11067859455890295e-05,1.27413395233132665e-01
3599,110110000001,4.84680458602454027e-07,1.27056074139881708e-01,3.10977802773933199e-05,1.27376508016203038e-01
3600,100000011110,4.81851599765905793e-07,1.26314505769033608e-01,3.09162767136053377e-05,1.26633069418927463e-01
3601,101010111010,4.81582414864930247e-07,1.26243940562352275e-01,3.08990054315555791e-05,1.26562326247651652e-01
3602,100011100010,4.81461998012102797e-07,1.26212374006884676e-01,3.08912793168248094e-05,1.26530680081714419e-01
3603,010101001011,4.80386096998813471e-07,1.25930333011656959e-01,3.08222479937795822e-05,1.26247927782521169e-01
3604,100001001100,4.79790588058846448e-07,1.25774223916098243e-01,3.07840393021774542e-05,1.26091424981718853e-01
3605,101110101111,4.79400894019374057e-07,1.25672067961814793e-01,3.07590359842185157e-05,1.25989011391359040e-01
3606,000110100001,4.77721378428272711e-07,1.25231793026701121e-01,3.06512759004405844e-05,1.25547626088204634e-01
3607,101110011111,4.77164848980756927e-07,1.25085902171211544e-01,3.06155681879269695e-05,1.25401367297748867e-01
3608,111101000111,4.76247764177171746e-07,1.24845493892460510e-01,3.05567267363861678e-05,1.25160352712237743e-01
3609,010111010010,4.76048399247069393e-07,1.24793231572223759e-01,3.05439352019198947e-05,1.25107958587063889e-01
3610,101001101000,4.75119164218038742e-07,1.24549638184773548e-01,3.04843141748164403e-05,1.24863750860048139e-01
3611,011000101011,4.74374292791114251e-07,1.24354374609433854e-01,3.04365221758648083e-05,1.24667994832342255e-01
3612,111011100110,4.72956574664922168e-07,1.23982728308961357e-01,3.03455593858428545e-05,1.24295411244412332e-01
3613,001011000100,4.71907596995875439e-07,1.23707745106886771e-01,3.02782555024513771e-05,1.24019734538040841e-01
3614,110010101110,4.71626364049447018e-07,1.23634021577378239e-01,3.02602112008510737e-05,1.23945825078685998e-01
3615,000011011001,4.71293172185320590e-07,1.23546677329348681e-01,3.02388331419734889e-05,1.23858260549523411e-01
3616,101101000010,4.69183801272921262e-07,1.22993718400888671e-01,3.01034929358788112e-05,1.23303907065359611e-01
3617,111100001001,4.67868861182157364e-07,1.22649014745735460e-01,3.00191245292415380e-05,1.22958334071773340e-01
3618,001101001000,4.67827895935854372e-07,1.22638275952208609e-01,3.00164961413915054e-05,1.22947568195139606e-01
3619,110110010100,4.66694306605189749e-07,1.22341112310710862e-01,2.99437634547231511e-05,1.22649655110546027e-01
3620,001110101110,4.65528778576601930e-07,1.22035576131184736e-01,2.98689815362511781e-05,1.22343348372484825e-01
3621,100100010111,4.65036849267311096e-07,1.21906619814330000e-01,2.98374186595128691e-05,1.22214066829364712e-01
3622,110010110011,4.64632355413521503e-07,1.21800584177522181e-01,2.98114657646406989e-05,1.22107763771968303e-01
3623,110101111000,4.63476818480181406e-07,1.21497667103668675e-01,2.97373248888995189e-05,1.21804082744932429e-01
3624,011011100000,4.62512794168219156e-07,1.21244953914433642e-01,2.96754717324468940e-05,1.21550732216102478e-01
3625,010010011111,4.61069300582818424e-07,1.20866550731982353e-01,2.95828551526902972e-05,1.21171374705419457e-01
3626,000101101111,4.59279961991085761e-07,1.20397486356191186e-01,2.94680486706464144e-05,1.20701127354967713e-01
3627,001000111100,4.58937009038942507e-07,1.20307583297504544e-01,2.94460443266256413e-05,1.20610997561858627e-01
3628,101010110000,4.58801947458018641e-07,1.20272177714434839e-01,2.94373785855318132e-05,1.20575502686338307e-01
3629,000000011100,4.56082395311261365e-07,1.19559263436475299e-01,2.92628882927796973e-05,1.19860790447225640e-01
3630,010111011011,4.55263031486513118e-07,1.19344472126000495e-01,2.92103167567562783e-05,1.19645457435673716e-01
3631,001100101000,4.55186877156563971e-07,1.19324508725330306e-01,2.92054305877806231e-05,1.19625443687549432e-01
3632,110100001111,4.53447726248345226e-07,1.18868600749646211e-01,2.90938442181362555e-05,1.19168385917486103e-01
3633,000100111011,4.51985267038291973e-07,1.18485225842486011e-01,2.90000107772130895e-05,1.18784044143464815e-01
3634,000010000000,4.51521646844784973e-07,1.18363690590479312e-01,2.89702642531807069e-05,1.18662202381028176e-01
3635,011010110110,4.51486720041181777e-07,1.18354534738475556e-01,2.89680233003117273e-05,1.18653023438076835e-01
3636,001111100101,4.51453256177132736e-07,1.18345762387298284e-01,2.89658762117032247e-05,1.18644228963136408e-01
3637,100010011001,4.49954528949601745e-07,1.17952880036964400e-01,2.88697157637415007e-05,1.18250355768285187e-01
3638,110000110011,4.49181593764216747e-07,1.17750259715726835e-01,2.88201231545550746e-05,1.18047224441057585e-01
3639,100100001111,4.49100738828135055e-07,1.17729064079362636e-01,2.88149353880751514e-05,1.18025975349555820e-01
3640,001010100110,4.46978939648252273e-07,1.17172847155151444e-01,2.86787977668493923e-05,1.17468355653015111e-01
3641,110101001101,4.46470141278239453e-07,1.17039468715242803e-01,2.86461525474366338e-05,1.17334640834300452e-01
3642,001100100010,4.46371081499593581e-07,1.17013500788629460e-01,2.86397967326395203e-05,1.17308607416891475e-01
3643,001100100100,4.44893968553340264e-07,1.16626284492446830e-01,2.85450230873806861e-05,1.16920414565911290e-01
3644,101111010010,4.43424640412888625e-07,1.16241108936396276e-01,2.84507489262170429e-05,1.16534267601785008e-01
3645,101011100011,4.42990490086886577e-07,1.16127299033336795e-01,2.84228932303544515e-05,1.16420170671531834e-01
3646,011111000000,4.42059398990624318e-07,1.15883219088998221e-01,2.83631531153655159e-05,1.16175475160537153e-01
3647,110011010000,4.41273486169684283e-07,1.15677196758465717e-01,2.83127278428194544e-05,1.15968933244188485e-01
3648,000100101011,4.41128803650059120e-07,1.15639269104041098e-01,2.83034448087597410e-05,1.15930909936679899e-01
3649,100011000011,4.40170386367881630e-07,1.15388025764021962e-01,2.82419514072284477e-05,1.15679032964007722e-01
3650,111100011100,4.38586753830357554e-07,1.14972885996105251e-01,2.81403433150968695e-05,1.15262846218636777e-01
3651,101001011000,4.37147002094025260e-07,1.14595463716936158e-01,2.80479668176421171e-05,1.14884472085062112e-01
3652,000111000111,4.35324478473000298e-07,1.14117700084826190e-01,2.79310311374201068e-05,1.14405503538872758e-01
3653,101011010111,4.35291423067483117e-07,1.14109034808602294e-01,2.79289102560858022e-05,1.14396816408927446e-01
3654,100111001111,4.34457803001472949e-07,1.13890506310018125e-01,2.78754240195613075e-05,1.14177736784123116e-01
3655,100010011110,4.33046459787378213e-07,1.13520531154502474e-01,2.77848702528704447e-05,1.13806828555757342e-01
3656,000000001001,4.32603634238008049e-07,1.13404447093688382e-01,2.77564579424685831e-05,1.13690451732351316e-01
3657,110011110010,4.31720147519540213e-07,1.13172846351362349e-01,2.76997721913489089e-05,1.13458266895765131e-01
3658,011000101111,4.31338923180581344e-07,1.13072910678250316e-01,2.76753123012936735e-05,1.13358079186098887e-01
3659,001000010010,4.25982795159748966e-07,1.11668833854357233e-01,2.73316555902108481e-05,1.11950461297503634e-01
3660,110011101110,4.24852481114618006e-07,1.11372528809310423e-01,2.72591330504713915e-05,1.11653408974730819e-01
3661,100000101111,4.23608024172092741e-07,1.11046301888569079e-01,2.71792869418106121e-05,1.11326359313656267e-01
3662,001111111110,4.23269313213915895e-07,1.10957510843148768e-01,2.71575547700921570e-05,1.11237344338297475e-01
3663,111101101000,4.22832290064371940e-07,1.10842947846634718e-01,2.71295147498284152e-05,1.11122492415297189e-01
3664,100101011000,4.22037617024321516e-07,1.10634629077223740e-01,2.70785274092966494e-05,1.10913648268479076e-01
3665,000111111000,4.21063312699014294e-07,1.10379221044170403e-01,2.70160146727215408e-05,1.10657596099467431e-01
3666,010110000010,4.20788667642653089e-07,1.10307224490515651e-01,2.69983930594185817e-05,1.10585417971378511e-01
3667,100000001010,4.19437740423116631e-07,1.09953087025477486e-01,2.69117156679573475e-05,1.10230387375953295e-01
3668,101111101111,4.18932530302182947e-07,1.09820649223535446e-01,2.68793006756549719e-05,1.10097615567482765e-01
3669,101110010000,4.18173489697163856e-07,1.09621671283173322e-01,2.68305995622975950e-05,1.09898135807170949e-01
3670,001001011001,4.14093594766467764e-07,1.08552151306460926e-01,2.65688277622223938e-05,1.08825918514062925e-01
3671,000000101001,4.13836156649696648e-07,1.08484665448778078e-01,2.65523101703775371e-05,1.08758262457866392e-01
3672,101101010100,4.13630905002552513e-07,1.08430859960989126e-01,2.65391409358619438e-05,1.08704321273290522e-01
3673,100000011011,4.13336645611520280e-07,1.08353721627186372e-01,2.65202608392447484e-05,1.08626988397546489e-01
3674,001011100110,4.12881778454177551e-07,1.08234480931091920e-01,2.64910759223301405e-05,1.08507446977864255e-01
3675,100111111001,4.12708571131127158e-07,1.08189075670598198e-01,2.64799626967419093e-05,1.08461927205854861e-01
3676,100101100001,4.12668481942166550e-07,1.08178566530247308e-01,2.64773905179637721e-05,1.08451391561579610e-01
3677,011001011001,4.12003785428348428e-07,1.08004320327328970e-01,2.64347426542610160e-05,1.08276705911853122e-01
3678,000011101110,4.11052009146664867e-07,1.07754817885743315e-01,2.63736753486667839e-05,1.08026574228139147e-01
3679,011111011101,4.10941198450698876e-07,1.07725769526660006e-01,2.63665655784782513e-05,1.07997452609446917e-01
3680,011100011010,4.10409879073908937e-07,1.07586487339950784e-01,2.63324753795785951e-05,1.07857819154753926e-01
3681,011100010111,4.10068636380553051e-07,1.07497032615343699e-01,2.63105807681683324e-05,1.07768138826417489e-01
3682,111100010100,4.09085624367131105e-07,1.07239341914097217e-01,2.62475093340701267e-05,1.07509798232351239e-01
3683,001001111101,4.08137108060869526e-07,1.06990694055508581e-01,2.61866511930864768e-05,1.07260523286882209e-01
3684,111011001111,4.08031046608885787e-07,1.06962890682239756e-01,2.61798461410750946e-05,1.07232649793843587e-01
3685,011000101100,4.07109260252996896e-07,1.06721249919761618e-01,2.61207030313223572e-05,1.06990399616296375e-01
3686,101011110000,4.06720413277215508e-07,1.06619316018142382e-01,2.60957540621618397e-05,1.06888208638614896e-01
3687,101100010100,4.06320562962947264e-07,1.06514497657358848e-01,2.60700991033198527e-05,1.06783125927198116e-01
3688,001111110000,4.05983065394944293e-07,1.06426024694892277e-01,2.60484447844224638e-05,1.06694429836994412e-01
3689,010110001111,4.04738643897704057e-07,1.06099807065919732e-01,2.59686009499810511e-05,1.06367389491122386e-01
3690,000110111010,4.03134955975390532e-07,1.05679409899212776e-01,2.58657060761389837e-05,1.05945932087865277e-01
3691,010000101100,4.02176247992646868e-07,1.05428090353784421e-01,2.58041940228502821e-05,1.05693978717594755e-01
3692,100111110110,4.02163880417500464e-07,1.05424848268165242e-01,2.58034005018249552e-05,1.05690728455475016e-01
3693,000010101100,3.95752435342880709e-07,1.03744126410524121e-01,2.53920331635047625e-05,1.04005767837715507e-01
3694,001001000110,3.95702072114055714e-07,1.03730923992267021e-01,2.53888017878710596e-05,1.03992532123119860e-01
3695,100001101100,3.95476674292714413e-07,1.03671837305789327e-01,2.53743399464688202e-05,1.03933296420736287e-01
3696,010011000010,3.94748159333837340e-07,1.03480861480409456e-01,2.53275974015243030e-05,1.03741838956643545e-01
3697,000111000011,3.93792779189758254e-07,1.03230414307919988e-01,2.52662988670473331e-05,1.03490760159425876e-01
3698,001000101001,3.87429990456042048e-07,1.01562447418108687e-01,2.48580533880298350e-05,1.01818586677370204e-01
3699,100001111010,3.86198785828776254e-07,1.01239694512298722e-01,2.47790575665650651e-05,1.01495019792650507e-01
3700,111110101111,3.84394161455259426e-07,1.00766623060527527e-01,2.46632703272514090e-05,1.01020755260421771e-01
3701,011110011001,3.83654153318195287e-07,1.00572634367444985e-01,2.46157903638209475e-05,1.00826277330210601e-01
3702,001110001000,3.81986698010053415e-07,1.00135520963147442e-01,2.45088040847692066e-05,1.00388061531214670e-01
3703,111001011111,3.81437356515892772e-07,9.99915143865021949e-02,2.44735575614579046e-05,1.00243691771731577e-01
3704,100100110000,3.81357547991296704e-07,9.99705930606304832e-02,2.44684369342114344e-05,1.00222717682530035e-01
3705,101000101001,3.81334637830189194e-07,9.99645872993571161e-02,2.44669669860350739e-05,1.00216696774799663e-01
3706,001110010110,3.80647975734450592e-07,9.97845829509318161e-02,2.44229097796858328e-05,1.00036238457593171e-01
3707,110010100010,3.79605319273975834e-07,9.95112568157571209e-02,2.43560114739316802e-05,9.97622229972241620e-02
3708,010001100100,3.78809624796596266e-07,9.93026702826789315e-02,2.43049585965434855e-05,9.95531104114421167e-02
3709,111000101101,3.77769229674883066e-07,9.90299369438925464e-02,2.42382053814664867e-05,9.92796892424867294e-02
3710,001010011111,3.77144706171234618e-07,9.88662218545521276e-02,2.41981350746286005e-05,9.91155612656787477e-02
3711,111100110001,3.75933095934935759e-07,9.85486055007677997e-02,2.41203964568619477e-05,9.87971438873065377e-02
3712,100111010101,3.75752518429850786e-07,9.85012681912748045e-02,2.41088103500228868e-05,9.87496871936937443e-02
3713,110101100110,3.75037193630415372e-07,9.83137500870516073e-02,2.40629141042696453e-05,9.85616961710884670e-02
3714,110100111100,3.69716126483230848e-07,9.69188642608200673e-02,2.37215069481785300e-05,9.71632924597392589e-02
3715,011000110010,3.69608687668366475e-07,9.68906998201362613e-02,2.37146135226264677e-05,9.71350569886780119e-02
3716,010100000111,3.69556403325481843e-07,9.68769937933551123e-02,2.37112588856112623e-05,9.71213163954637304e-02
3717,000101000010,3.68513918051121225e-07,9.66037125335931224e-02,2.36443715633990936e-05,9.68473459236826872e-02
3718,001011010111,3.67661762017122384e-07,9.63803249422165303e-02,2.35896960330842069e-05,9.66233949515129115e-02
3719,110100100001,3.66479256927244834e-07,9.60703383279356699e-02,2.35138248424693750e-05,9.63126265547545601e-02
3720,111000011000,3.62250524093414658e-07,9.49618013879440920e-02,2.32425033930809820e-05,9.52012938980597023e-02
3721,111111001101,3.61729521004373026e-07,9.48252235541703625e-02,2.32090751017205723e-05,9.50643716166474639e-02
3722,010100110010,3.59808147607382225e-07,9.43215470463896061e-02,2.30857970807689218e-05,9.45594248428295037e-02
3723,100001110001,3.57474074550313593e-07,9.37096837989174064e-02,2.29360396688662468e-05,9.39460184836761469e-02
3724,010101011011,3.56825961469567709e-07,9.35397848434783574e-02,2.28944558215659964e-05,9.37756910451343212e-02
3725,110110101000,3.56198525479076881e-07,9.33753062631871300e-02,2.28541986454737867e-05,9.36107976518606305e-02
3726,011100011001,3.55751158665336609e-07,9.32580317371660000e-02,2.28254949611593685e-05,9.34932273609087733e-02
3727,101110110110,3.55586629967724949e-07,9.32149015262592889e-02,2.28149385683920450e-05,9.34499883761338163e-02
3728,111001010011,3.55576108021845008e-07,9.32121432612785378e-02,2.28142634655376645e-05,9.34472231548422738e-02
3729,101000010011,3.55453450940992821e-07,9.31799894434756221e-02,2.28063936146243317e-05,9.34149882455012626e-02
3730,000101000111,3.54778543963538266e-07,9.30030666287777752e-02,2.27630906332062678e-05,9.32376192336128728e-02
3731,101111001011,3.53968292943439045e-07,9.27906641853648850e-02,2.27111037875528791e-05,9.30246811138165930e-02
3732,011010000010,3.51783521502639785e-07,9.22179394607880037e-02,2.25709257774507079e-05,9.24505119844380996e-02
3733,101010001100,3.51354634125591594e-07,9.21055092082190829e-02,2.25434077597991391e-05,9.23377981841372736e-02
3734,110011111111,3.51086969663238781e-07,9.20353425754000670e-02,2.25262340312310103e-05,9.22674545919222183e-02
3735,001001101010,3.50674779573055880e-07,9.19272894163991605e-02,2.24997873350015260e-05,9.21591289241662504e-02
3736,111011011010,3.49501831952376977e-07,9.16198082353239102e-02,2.24245293650599698e-05,9.18508722792856364e-02
3737,110001001111,3.49336188242038678e-07,9.15763857305209872e-02,2.24139014315070352e-05,9.18073402634528163e-02
3738,101111010101,3.47939533659375899e-07,9.12102611116034356e-02,2.23242901080790239e-05,9.14402922826916820e-02
3739,001100011011,3.47416518460331747e-07,9.10731558152652054e-02,2.22907327169093648e-05,9.13028412084607582e-02
3740,101110001101,3.47220825850146783e-07,9.10218561716608782e-02,2.22781768036567667e-05,9.12514121877781165e-02
3741,010100100010,3.47147277068348681e-07,9.10025757998051965e-02,2.22734578103170659e-05,9.12320831910587021e-02
3742,110011000010,3.42775517218643549e-07,8.98565451857640946e-02,2.19929595463192380e-05,9.00831623017235988e-02
3743,000110001000,3.42726298315675855e-07,8.98436427456645315e-02,2.19898015922428619e-05,9.00702273218267624e-02
3744,000101010111,3.41693035193534041e-07,8.95727790177737876e-02,2.19235059762946725e-05,8.97986804789029786e-02
3745,000011010000,3.40927477845474224e-07,8.93720927523239950e-02,2.18743867395332958e-05,8.95974880851283795e-02
3746,100000001000,3.38720742839576936e-07,8.87936104109380564e-02,2.17327995161868013e-05,8.90175468183011381e-02
3747,010000000101,3.35508292729117613e-07,8.79514858891818074e-02,2.15266841964662441e-05,8.81732984687257360e-02
3748,011001001100,3.35110731963693570e-07,8.78472677198904872e-02,2.15011761383000069e-05,8.80688174624768283e-02
3749,010100110110,3.34428669819616714e-07,8.76684692211936040e-02,2.14574140713225396e-05,8.78895680361371223e-02
3750,011001101010,3.34254869538219927e-07,8.76229085202271246e-02,2.14462628006923788e-05,8.78438924316359837e-02
3751,101010101100,3.33758560927270376e-07,8.74928041957183655e-02,2.14144189417969931e-05,8.77134599856004837e-02
3752,010111110101,3.33415620123746879e-07,8.74029043217195017e-02,2.13924153772487589e-05,8.76233333852109164e-02
3753,011111001011,3.33019661159613024e-07,8.72991060550255965e-02,2.13670100929073962e-05,8.75192733405486950e-02
3754,101110010111,3.32132506374223955e-07,8.70665437509645646e-02,2.13100889934522670e-05,8.72861245171804856e-02
3755,001101110011,3.32118696989172666e-07,8.70629237035296794e-02,2.13092029638744928e-05,8.72824953400299225e-02
3756,101111000001,3.32039063230792010e-07,8.70420481915727406e-02,2.13040935498743371e-05,8.72615671802852849e-02
3757,101111010001,3.31434332585732218e-07,8.68835216813541866e-02,2.12652931806964667e-05,8.71026408681327274e-02
3758,100100001110,3.31414809460597090e-07,8.68784038112387635e-02,2.12640405495144078e-05,8.70975100908110145e-02
3759,110000011011,3.27998897784537951e-07,8.59829430608299167e-02,2.10448708494291801e-05,8.61997909992619216e-02
3760,000001000101,3.27982515368775825e-07,8.59786485088323699e-02,2.10438197305801729e-05,8.61954856164563882e-02
3761,110000101110,3.27117811014803417e-07,8.57519714506646269e-02,2.09883390823974986e-05,8.59682368815001541e-02
3762,100001111100,3.25888145928668086e-07,8.54296221263247668e-02,2.09094420400581379e-05,8.56450745960781329e-02
3763,101000000001,3.19918734451867707e-07,8.38647767241504083e-02,2.05264361994138588e-05,8.40762826727991658e-02
3764,100010001110,3.16590505062254735e-07,8.29923013590397052e-02,2.03128923182155447e-05,8.32016069354108712e-02
3765,100100001000,3.14300403536182107e-07,8.23919649845889224e-02,2.01659561816193199e-05,8.25997565199127343e-02
3766,011011110011,3.12614931875000319e-07,8.19501287014400837e-02,2.00578139480035116e-05,8.21568059310223836e-02
3767,110011001011,3.11634727575961268e-07,8.16931740256727906e-02,1.99949226608111893e-05,8.18992032186826313e-02
3768,100111101010,3.11569980026444591e-07,8.16762008440522908e-02,1.99907683669199624e-05,8.18821872309041660e-02
3769,010100111001,3.11530812227610847e-07,8.16659332405948180e-02,1.99882553058289671e-05,8.18718937326754492e-02
3770,010001000110,3.09352296311888984e-07,8.10948483643838258e-02,1.98484786590186783e-05,8.12993685873405064e-02
3771,001001110010,3.09237120914053017e-07,8.10646558248935140e-02,1.98410888434160617e-05,8.12690999026321886e-02
3772,011101110010,3.08725953292663405e-07,8.09306562999519558e-02,1.98082916095009007e-05,8.11347624325156891e-02
3773,010000100010,3.08721236771177558e-07,8.09294198921435698e-02,1.98079889908451737e-05,8.11335229065018315e-02
3774,110010001101,3.07154995499477020e-07,8.05188391402149040e-02,1.97074967468022203e-05,8.07219066749018943e-02
3775,101101100100,3.06070819616012169e-07,8.02346289374198940e-02,1.96379344964419414e-05,8.04369796974261919e-02
3776,001110011001,3.04065608074842718e-07,7.97089747631715695e-02,1.95092773021808269e-05,7.99099998297326669e-02
3777,100001111101,3.03697709547366932e-07,7.96125323715849570e-02,1.94856724149427338e-05,7.98133142116054378e-02
3778,011111101111,3.02613288466461147e-07,7.93282578917519909e-02,1.94160944323695965e-05,7.95283227949858673e-02
3779,011100110101,3.02254038823008373e-07,7.92340827532187070e-02,1.93930444697013271e-05,7.94339101478966358e-02
3780,001101100000,3.00083780122603862e-07,7.86651624564598667e-02,1.92537976174455448e-05,7.88635550410569514e-02
3781,100010100100,2.99964101674019792e-07,7.86337894692342443e-02,1.92461188797701349e-05,7.88321029315384725e-02
3782,011111011110,2.99744056281441472e-07,7.85761058898421932e-02,1.92320004577293827e-05,7.87742738748595517e-02
3783,100101001000,2.96177061993111748e-07,7.76410397391222862e-02,1.90031370846339589e-05,7.78368494986606957e-02
3784,100101000101,2.96035171594045542e-07,7.76038440223494747e-02,1.89940331969584486e-05,7.77995599747418054e-02
3785,111001100001,2.94859242109098040e-07,7.72955811634473966e-02,1.89185839064092680e-05,7.74905196806523616e-02
3786,011001010100,2.91625749942224266e-07,7.64479405928544381e-02,1.87111184987382954e-05,7.66407413708320578e-02
3787,110100111000,2.90020057079427915e-07,7.60270178430295512e-02,1.86080949850934486e-05,7.62187570589427654e-02
3788,001110110110,2.89839550174006470e-07,7.59796990408147521e-02,1.85965134080281504e-05,7.61713189192833040e-02
3789,001001111010,2.89356325953717807e-07,7.58530247108114009e-02,1.85655090620502236e-05,7.60443251181577157e-02
3790,011110111010,2.87797752232666790e-07,7.54444539612802029e-02,1.84655087788468965e-05,7.56347239581568881e-02
3791,111001111000,2.86121302425411427e-07,7.50049827030070532e-02,1.83579454000747646e-05,7.51941443587062358e-02
3792,001010010111,2.85153622077631303e-07,7.47513111059185803e-02,1.82958576672192074e-05,7.49398330049298733e-02
3793,001010011100,2.82822790003098390e-07,7.41402974625722244e-02,1.81463082013168121e-05,7.43272783925936625e-02
3794,000011101010,2.82793361313569502e-07,7.41325829081843635e-02,1.81444200151839126e-05,7.43195443821933061e-02
3795,001000000110,2.82487283757568402e-07,7.40523465133440112e-02,1.81247816484715221e-05,7.42391056321393544e-02
3796,010100011101,2.82459475151177174e-07,7.40450566540301891e-02,1.81229974091525542e-05,7.42317973878888621e-02
3797,101101110100,2.80762697897008232e-07,7.36002566775133260e-02,1.80141297927811987e-05,7.37858756312317898e-02
3798,011000110101,2.78310492583429882e-07,7.29574257677906429e-02,1.78567928490624412e-05,7.31414235097597593e-02
3799,010110000011,2.76974421353350456e-07,7.26071827112527018e-02,1.77710686387904621e-05,7.27902971444857327e-02
3800,010000011111,2.73118731831638761e-07,7.15964368372731114e-02,1.75236821732626938e-05,7.17770021816839937e-02
3801,010100100110,2.71514343141409085e-07,7.11758559684615433e-02,1.74207423371649873e-05,7.13553606130277879e-02
3802,010001001010,2.67886970906057504e-07,7.02249621011975383e-02,1.71880050300234106e-05,7.04020686029758896e-02
3803,001110001001,2.66924370975737414e-07,6.99726223050637086e-02,1.71262432639013679e-05,7.01490924089400031e-02
3804,000011000000,2.66491447514027828e-07,6.98591340171173109e-02,1.70984662853782538e-05,7.00353179049093277e-02
3805,100100101111,2.65458704089703496e-07,6.95884065248912331e-02,1.70322040139733673e-05,6.97639076412349124e-02
3806,000001100111,2.64801077537451224e-07,6.94160136699776137e-02,1.69900097689536937e-05,6.95910800136343294e-02
3807,000100101100,2.64430834916890773e-07,6.93189567884534147e-02,1.69662544814046243e-05,6.94937783558333411e-02
3808,011001111000,2.63400555050238203e-07,6.90488751030896436e-02,1.69001502753267325e-05,6.92230155277382964e-02
3809,010000010001,2.62824867278981782e-07,6.88979620079814004e-02,1.68632133378018829e-05,6.90717218316365122e-02
3810,101111011000,2.62786000686106039e-07,6.88877733638585815e-02,1.68607196025090142e-05,6.90615074918769223e-02
3811,000001011111,2.57947075983354729e-07,6.76192782865805420e-02,1.65502473841346438e-05,6.77898132854155011e-02
3812,000001111010,2.57349115528390830e-07,6.74625265410744857e-02,1.65118813998804918e-05,6.76326662139104945e-02
3813,101110000110,2.55324509253953697e-07,6.69317881538684378e-02,1.63819798122402110e-05,6.71005893109359042e-02
3814,100110101010,2.54907196121661133e-07,6.68223920201167360e-02,1.63552044144197089e-05,6.69909172814631276e-02
3815,111100000100,2.54159674882054030e-07,6.66264338122811717e-02,1.63072423997574809e-05,6.67944648694066417e-02
3816,011101111011,2.54156650337520042e-07,6.66256409460788540e-02,1.63070483407239696e-05,6.67936700036053793e-02
3817,001100010001,2.54107196018842761e-07,6.66126767931635166e-02,1.63038752820443835e-05,6.67806731552537947e-02
3818,011100111100,2.50898805125392173e-07,6.57716163707908058e-02,1.60980204073993293e-05,6.59374915887076529e-02
3819,111111000111,2.49932680904914040e-07,6.55183527031377860e-02,1.60360325178612847e-05,6.56835891931598220e-02
3820,000001000010,2.49528441663798010e-07,6.54123838115146655e-02,1.60100959592965468e-05,6.55773530492786555e-02
3821,001111100100,2.48436543007497432e-07,6.51261491301574069e-02,1.59400382049634643e-05,6.52903964875303500e-02
3822,000001110100,2.47235268421292346e-07,6.48112422050312609e-02,1.58629627370513940e-05,6.49746953709625097e-02
