model,launch,time_ns,site_i,site_j,G_ij
free,Q6_Q7,46.5,3,9,0.0053760576278097105
free,Q6_Q7,46.5,3,10,0.0002310946174902914
free,Q6_Q7,46.5,3,11,0.00017251158236618146
free,Q6_Q7,46.5,3,12,0.021578060123571108
free,Q6_Q7,46.5,4,1,0.08094562836225803
free,Q6_Q7,46.5,4,2,0.0044389231124006764
free,Q6_Q7,46.5,4,3,1.2732279818163668e-05
free,Q6_Q7,46.5,4,4,0.020476730693080796
free,Q6_Q7,46.5,4,5,0.0030223051370188297
free,Q6_Q7,46.5,4,6,0.00945005117889828
free,Q6_Q7,46.5,4,7,0.0037551713124139166
free,Q6_Q7,46.5,4,8,0.009180455720975917
free,Q6_Q7,46.5,4,9,0.0005949156792824682
free,Q6_Q7,46.5,4,10,0.005242168212372425
free,Q6_Q7,46.5,4,11,0.006857102901229564
free,Q6_Q7,46.5,4,12,0.002263562593067444
free,Q6_Q7,46.5,5,1,0.010738832611776047
free,Q6_Q7,46.5,5,2,0.0011951198310765998
free,Q6_Q7,46.5,5,3,0.0026433015211290026
free,Q6_Q7,46.5,5,4,0.0030223051370188297
free,Q6_Q7,46.5,5,5,0.0025285438573494842
free,Q6_Q7,46.5,5,6,0.004437725394891776
free,Q6_Q7,46.5,5,7,0.0026737489384125413
free,Q6_Q7,46.5,5,8,0.003143863655846558
free,Q6_Q7,46.5,5,9,0.008908401022236485
free,Q6_Q7,46.5,5,10,7.570145222789523e-05
free,Q6_Q7,46.5,5,11,0.0028623741344351505
free,Q6_Q7,46.5,5,12,0.03596079041956121
free,Q6_Q7,46.5,6,1,0.03826127017401301
free,Q6_Q7,46.5,6,2,0.0048893241469263205
free,Q6_Q7,46.5,6,3,0.0003271899837882456
free,Q6_Q7,46.5,6,4,0.00945005117889828
free,Q6_Q7,46.5,6,5,0.004437725394891776
free,Q6_Q7,46.5,6,6,0.0029205344562032317
free,Q6_Q7,46.5,6,7,0.0052526378447872715
free,Q6_Q7,46.5,6,8,0.003271390988045196
free,Q6_Q7,46.5,6,9,0.0034927059633328224
free,Q6_Q7,46.5,6,10,0.003251452217612036
free,Q6_Q7,46.5,6,11,0.0022434032550935415
free,Q6_Q7,46.5,6,12,0.01381668681179539
free,Q6_Q7,46.5,7,1,0.013422703262531888
free,Q6_Q7,46.5,7,2,0.0012163155759645791
free,Q6_Q7,46.5,7,3,0.0029447205685244403
free,Q6_Q7,46.5,7,4,0.0037551713124139166
free,Q6_Q7,46.5,7,5,0.0026737489384125413
free,Q6_Q7,46.5,7,6,0.0052526378447872715
free,Q6_Q7,46.5,7,7,0.0028155094827569216
free,Q6_Q7,46.5,7,8,0.003761172999112726
free,Q6_Q7,46.5,7,9,0.009780728906039033
free,Q6_Q7,46.5,7,10,0.00011795725506222878
free,Q6_Q7,46.5,7,11,0.003400890143042161
free,Q6_Q7,46.5,7,12,0.03949540326993085
free,Q6_Q7,46.5,8,1,0.0368764335119749
free,Q6_Q7,46.5,8,2,0.003701421030558497
free,Q6_Q7,46.5,8,3,0.00012339588180002112
free,Q6_Q7,46.5,8,4,0.009180455720975917
free,Q6_Q7,46.5,8,5,0.003143863655846558
free,Q6_Q7,46.5,8,6,0.003271390988045196
free,Q6_Q7,46.5,8,7,0.003761172999112726
free,Q6_Q7,46.5,8,8,0.0034763632817253315
free,Q6_Q7,46.5,8,9,0.0019639809131458126
free,Q6_Q7,46.5,8,10,0.0028767418783462793
free,Q6_Q7,46.5,8,11,0.0024598144977223857
free,Q6_Q7,46.5,8,12,0.007732608949571127
free,Q6_Q7,46.5,9,1,0.0016198929373089786
free,Q6_Q7,46.5,9,2,0.005786438287615137
free,Q6_Q7,46.5,9,3,0.0053760576278097105
free,Q6_Q7,46.5,9,4,0.0005949156792824682
free,Q6_Q7,46.5,9,5,0.008908401022236485
free,Q6_Q7,46.5,9,6,0.0034927059633328224
free,Q6_Q7,46.5,9,7,0.009780728906039033
free,Q6_Q7,46.5,9,8,0.0019639809131458126
free,Q6_Q7,46.5,9,9,0.021492378163572783
free,Q6_Q7,46.5,9,10,0.0002382172040859236
free,Q6_Q7,46.5,9,11,0.0020819045261311416
free,Q6_Q7,46.5,9,12,0.08643289878481075
free,Q6_Q7,46.5,10,1,0.020287453075509224
free,Q6_Q7,46.5,10,2,0.00030988836158910195
free,Q6_Q7,46.5,10,3,0.0002310946174902914
free,Q6_Q7,46.5,10,4,0.005242168212372425
free,Q6_Q7,46.5,10,5,7.570145222789523e-05
free,Q6_Q7,46.5,10,6,0.003251452217612036
free,Q6_Q7,46.5,10,7,0.00011795725506222878
free,Q6_Q7,46.5,10,8,0.0028767418783462793
free,Q6_Q7,46.5,10,9,0.0002382172040859236
free,Q6_Q7,46.5,10,10,0.000993288886831429
free,Q6_Q7,46.5,10,11,0.0022756792118866485
free,Q6_Q7,46.5,10,12,0.0009976599746642331
free,Q6_Q7,46.5,11,1,0.02767709319694054
free,Q6_Q7,46.5,11,2,0.0032295595411330224
free,Q6_Q7,46.5,11,3,0.00017251158236618146
free,Q6_Q7,46.5,11,4,0.006857102901229564
free,Q6_Q7,46.5,11,5,0.0028623741344351505
free,Q6_Q7,46.5,11,6,0.0022434032550935415
free,Q6_Q7,46.5,11,7,0.003400890143042161
free,Q6_Q7,46.5,11,8,0.0024598144977223857
free,Q6_Q7,46.5,11,9,0.0020819045261311416
free,Q6_Q7,46.5,11,10,0.0022756792118866485
free,Q6_Q7,46.5,11,11,0.0017083406492457653
free,Q6_Q7,46.5,11,12,0.00822296589981361
free,Q6_Q7,46.5,12,1,0.006094657577074797
free,Q6_Q7,46.5,12,2,0.02342026047038051
free,Q6_Q7,46.5,12,3,0.021578060123571108
free,Q6_Q7,46.5,12,4,0.002263562593067444
free,Q6_Q7,46.5,12,5,0.03596079041956121
free,Q6_Q7,46.5,12,6,0.01381668681179539
free,Q6_Q7,46.5,12,7,0.03949540326993085
free,Q6_Q7,46.5,12,8,0.007732608949571127
free,Q6_Q7,46.5,12,9,0.08643289878481075
free,Q6_Q7,46.5,12,10,0.0009976599746642331
free,Q6_Q7,46.5,12,11,0.00822296589981361
free,Q6_Q7,46.5,12,12,0.34758082478358554
free,Q6_Q7,55.5,1,1,0.17241476207996834
free,Q6_Q7,55.5,1,2,0.10362925400307223
free,Q6_Q7,55.5,1,3,0.009372894196518768
free,Q6_Q7,55.5,1,4,0.013430529910987412
free,Q6_Q7,55.5,1,5,0.04419068976197095
free,Q6_Q7,55.5,1,6,0.005857747309304429
free,Q6_Q7,55.5,1,7,0.02584460887250954
free,Q6_Q7,55.5,1,8,0.003446569826964824
free,Q6_Q7,55.5,1,9,0.022300440386561104
free,Q6_Q7,55.5,1,10,0.004439873618241852
free,Q6_Q7,55.5,1,11,0.010186924210166785
free,Q6_Q7,55.5,1,12,0.02672788082467385
free,Q6_Q7,55.5,2,1,0.10362925400307223
free,Q6_Q7,55.5,2,2,0.01923594981635443
free,Q6_Q7,55.5,2,3,0.0068406067415725256
free,Q6_Q7,55.5,2,4,0.019715418001870353
free,Q6_Q7,55.5,2,5,0.008819574911123887
free,Q6_Q7,55.5,2,6,0.014635531786088339
free,Q6_Q7,55.5,2,7,0.003997522218511882
free,Q6_Q7,55.5,2,8,0.019807564526982412
free,Q6_Q7,55.5,2,9,0.0014635826464224767
free,Q6_Q7,55.5,2,10,3.2022269593686225e-06
free,Q6_Q7,55.5,2,11,0.055765076840512184
free,Q6_Q7,55.5,2,12,0.008628293012456061
free,Q6_Q7,55.5,3,1,0.009372894196518768
free,Q6_Q7,55.5,3,2,0.0068406067415725256
free,Q6_Q7,55.5,3,3,0.00048597773928628097
free,Q6_Q7,55.5,3,4,0.000553729979141012
free,Q6_Q7,55.5,3,5,0.00289217744303755
free,Q6_Q7,55.5,3,6,0.00018472709485988585
free,Q6_Q7,55.5,3,7,0.001740598231002807
free,Q6_Q7,55.5,3,8,5.0654240168102026e-05
free,Q6_Q7,55.5,3,9,0.001613404015922352
free,Q6_Q7,55.5,3,10,0.0003601262684039969
free,Q6_Q7,55.5,3,11,0.00015969545638239843
free,Q6_Q7,55.5,3,12,0.0028381066902189445
free,Q6_Q7,55.5,4,1,0.013430529910987412
free,Q6_Q7,55.5,4,2,0.019715418001870353
free,Q6_Q7,55.5,4,3,0.000553729979141012
free,Q6_Q7,55.5,4,4,8.62096716762377e-05
free,Q6_Q7,55.5,4,5,0.008129982360106269
free,Q6_Q7,55.5,4,6,4.556253574226139e-05
free,Q6_Q7,55.5,4,7,0.005310604772699164
free,Q6_Q7,55.5,4,8,0.0007312495943139665
free,Q6_Q7,55.5,4,9,0.005933640456923862
free,Q6_Q7,55.5,4,10,0.0017089483481643618
free,Q6_Q7,55.5,4,11,0.0019218440886417108
free,Q6_Q7,55.5,4,12,0.02125544368305232
free,Q6_Q7,55.5,5,1,0.04419068976197095
free,Q6_Q7,55.5,5,2,0.008819574911123887
free,Q6_Q7,55.5,5,3,0.00289217744303755
free,Q6_Q7,55.5,5,4,0.008129982360106269
free,Q6_Q7,55.5,5,5,0.004020687668056672
free,Q6_Q7,55.5,5,6,0.005950824213502685
free,Q6_Q7,55.5,5,7,0.0018609950965178274
free,Q6_Q7,55.5,5,8,0.007927020217612811
free,Q6_Q7,55.5,5,9,0.0007463654336952902
free,Q6_Q7,55.5,5,10,7.140892131332839e-06
free,Q6_Q7,55.5,5,11,0.02233421758302478
free,Q6_Q7,55.5,5,12,0.002919798565397431
free,Q6_Q7,55.5,6,1,0.005857747309304429
free,Q6_Q7,55.5,6,2,0.014635531786088339
free,Q6_Q7,55.5,6,3,0.00018472709485988585
free,Q6_Q7,55.5,6,4,4.556253574226139e-05
free,Q6_Q7,55.5,6,5,0.005950824213502685
free,Q6_Q7,55.5,6,6,0.00040648454735336124
free,Q6_Q7,55.5,6,7,0.004066818971410746
free,Q6_Q7,55.5,6,8,0.0017739409316787178
free,Q6_Q7,55.5,6,9,0.004987214212254768
free,Q6_Q7,55.5,6,10,0.0016004622207186096
free,Q6_Q7,55.5,6,11,0.00478556703780063
free,Q6_Q7,55.5,6,12,0.023176371879627962
free,Q6_Q7,55.5,7,1,0.02584460887250954
free,Q6_Q7,55.5,7,2,0.003997522218511882
free,Q6_Q7,55.5,7,3,0.001740598231002807
free,Q6_Q7,55.5,7,4,0.005310604772699164
free,Q6_Q7,55.5,7,5,0.0018609950965178274
free,Q6_Q7,55.5,7,6,0.004066818971410746
free,Q6_Q7,55.5,7,7,0.0007970006695837804
free,Q6_Q7,55.5,7,8,0.005695592847453195
free,Q6_Q7,55.5,7,9,0.0002215539737124978
free,Q6_Q7,55.5,7,10,3.317973046036899e-06
free,Q6_Q7,55.5,7,11,0.016009129672538557
free,Q6_Q7,55.5,7,12,0.00340430993351979
free,Q6_Q7,55.5,8,1,0.003446569826964824
free,Q6_Q7,55.5,8,2,0.019807564526982412
free,Q6_Q7,55.5,8,3,5.0654240168102026e-05
free,Q6_Q7,55.5,8,4,0.0007312495943139665
free,Q6_Q7,55.5,8,5,0.007927020217612811
free,Q6_Q7,55.5,8,6,0.0017739409316787178
free,Q6_Q7,55.5,8,7,0.005695592847453195
free,Q6_Q7,55.5,8,8,0.005399548254195982
free,Q6_Q7,55.5,8,9,0.00768910621162976
free,Q6_Q7,55.5,8,10,0.0027300177382730173
free,Q6_Q7,55.5,8,11,0.014722694810909777
free,Q6_Q7,55.5,8,12,0.04483539560584199
free,Q6_Q7,55.5,9,1,0.022300440386561104
free,Q6_Q7,55.5,9,2,0.0014635826464224767
free,Q6_Q7,55.5,9,3,0.001613404015922352
free,Q6_Q7,55.5,9,4,0.005933640456923862
free,Q6_Q7,55.5,9,5,0.0007463654336952902
free,Q6_Q7,55.5,9,6,0.004987214212254768
free,Q6_Q7,55.5,9,7,0.0002215539737124978
free,Q6_Q7,55.5,9,8,0.00768910621162976
free,Q6_Q7,55.5,9,9,2.376164645726668e-07
free,Q6_Q7,55.5,9,10,0.00011882195791855037
free,Q6_Q7,55.5,9,11,0.02151752257156961
free,Q6_Q7,55.5,9,12,0.00897853865924558
free,Q6_Q7,55.5,10,1,0.004439873618241852
free,Q6_Q7,55.5,10,2,3.2022269593686225e-06
free,Q6_Q7,55.5,10,3,0.0003601262684039969
free,Q6_Q7,55.5,10,4,0.0017089483481643618
free,Q6_Q7,55.5,10,5,7.140892131332839e-06
free,Q6_Q7,55.5,10,6,0.0016004622207186096
free,Q6_Q7,55.5,10,7,3.317973046036899e-06
free,Q6_Q7,55.5,10,8,0.0027300177382730173
free,Q6_Q7,55.5,10,9,0.00011882195791855037
free,Q6_Q7,55.5,10,10,0.00013774514346255292
free,Q6_Q7,55.5,10,11,0.007606110824405995
free,Q6_Q7,55.5,10,12,0.005263320395502435
free,Q6_Q7,55.5,11,1,0.010186924210166785
free,Q6_Q7,55.5,11,2,0.055765076840512184
free,Q6_Q7,55.5,11,3,0.00015969545638239843
free,Q6_Q7,55.5,11,4,0.0019218440886417108
free,Q6_Q7,55.5,11,5,0.02233421758302478
free,Q6_Q7,55.5,11,6,0.00478556703780063
free,Q6_Q7,55.5,11,7,0.016009129672538557
free,Q6_Q7,55.5,11,8,0.014722694810909777
free,Q6_Q7,55.5,11,9,0.02151752257156961
free,Q6_Q7,55.5,11,10,0.007606110824405995
free,Q6_Q7,55.5,11,11,0.040129884151408265
free,Q6_Q7,55.5,11,12,0.12426678907157415
free,Q6_Q7,55.5,12,1,0.02672788082467385
free,Q6_Q7,55.5,12,2,0.008628293012456061
free,Q6_Q7,55.5,12,3,0.0028381066902189445
free,Q6_Q7,55.5,12,4,0.02125544368305232
free,Q6_Q7,55.5,12,5,0.002919798565397431
free,Q6_Q7,55.5,12,6,0.023176371879627962
free,Q6_Q7,55.5,12,7,0.00340430993351979
free,Q6_Q7,55.5,12,8,0.04483539560584199
free,Q6_Q7,55.5,12,9,0.00897853865924558
free,Q6_Q7,55.5,12,10,0.005263320395502435
free,Q6_Q7,55.5,12,11,0.12426678907157415
free,Q6_Q7,55.5,12,12,0.13741903145265716
hardcore,Q1_Q12,10.5,1,1,0.0
hardcore,Q1_Q12,10.5,1,2,7.909397348405114e-16
hardcore,Q1_Q12,10.5,1,3,1.0585622681197516e-13
hardcore,Q1_Q12,10.5,1,4,1.2912129280430052e-11
hardcore,Q1_Q12,10.5,1,5,1.2152125921215497e-09
hardcore,Q1_Q12,10.5,1,6,8.584959700390142e-08
hardcore,Q1_Q12,10.5,1,7,4.361888297707111e-06
hardcore,Q1_Q12,10.5,1,8,0.0001526955106010806
hardcore,Q1_Q12,10.5,1,9,0.0033758144729582507
hardcore,Q1_Q12,10.5,1,10,0.04100872527101833
hardcore,Q1_Q12,10.5,1,11,0.21457136793874787
hardcore,Q1_Q12,10.5,1,12,0.2502778589420454
hardcore,Q1_Q12,10.5,2,1,7.909397348405114e-16
hardcore,Q1_Q12,10.5,2,2,0.0
hardcore,Q1_Q12,10.5,2,3,9.164954780144666e-14
hardcore,Q1_Q12,10.5,2,4,1.0380932023535714e-11
hardcore,Q1_Q12,10.5,2,5,9.788511866971885e-10
hardcore,Q1_Q12,10.5,2,6,6.914884308972348e-08
hardcore,Q1_Q12,10.5,2,7,3.5133510882735973e-06
hardcore,Q1_Q12,10.5,2,8,0.00012299098306424187
hardcore,Q1_Q12,10.5,2,9,0.002719102475064026
hardcore,Q1_Q12,10.5,2,10,0.03303111805345185
hardcore,Q1_Q12,10.5,2,11,0.17282985848588944
hardcore,Q1_Q12,10.5,2,12,0.20159020916272777
hardcore,Q1_Q12,10.5,3,1,1.0585622681197516e-13
hardcore,Q1_Q12,10.5,3,2,9.164954780144666e-14
hardcore,Q1_Q12,10.5,3,3,0.0
hardcore,Q1_Q12,10.5,3,4,1.9786408944531516e-12
hardcore,Q1_Q12,10.5,3,5,1.7694747528853612e-10
hardcore,Q1_Q12,10.5,3,6,1.2514493677859805e-08
hardcore,Q1_Q12,10.5,3,7,6.358284343890938e-07
hardcore,Q1_Q12,10.5,3,8,2.2258293452615322e-05
hardcore,Q1_Q12,10.5,3,9,0.0004920895723825945
hardcore,Q1_Q12,10.5,3,10,0.005977806614732245
hardcore,Q1_Q12,10.5,3,11,0.03127788377016581
hardcore,Q1_Q12,10.5,3,12,0.036482788255660745
hardcore,Q1_Q12,10.5,4,1,1.2912129280430052e-11
hardcore,Q1_Q12,10.5,4,2,1.0380932023535714e-11
hardcore,Q1_Q12,10.5,4,3,1.9786408944531516e-12
hardcore,Q1_Q12,10.5,4,4,0.0
hardcore,Q1_Q12,10.5,4,5,1.4434944788161021e-11
hardcore,Q1_Q12,10.5,4,6,9.763796806239456e-10
hardcore,Q1_Q12,10.5,4,7,4.9651818221009857e-08
hardcore,Q1_Q12,10.5,4,8,1.738118605081967e-06
hardcore,Q1_Q12,10.5,4,9,3.842659138930023e-05
hardcore,Q1_Q12,10.5,4,10,0.0004667986139935422
hardcore,Q1_Q12,10.5,4,11,0.002442446491950396
hardcore,Q1_Q12,10.5,4,12,0.002848890252475617
hardcore,Q1_Q12,10.5,5,1,1.2152125921215497e-09
hardcore,Q1_Q12,10.5,5,2,9.788511866971885e-10
hardcore,Q1_Q12,10.5,5,3,1.7694747528853612e-10
hardcore,Q1_Q12,10.5,5,4,1.4434944788161021e-11
hardcore,Q1_Q12,10.5,5,5,0.0
hardcore,Q1_Q12,10.5,5,6,4.438302840023943e-11
hardcore,Q1_Q12,10.5,5,7,2.166095136774541e-09
hardcore,Q1_Q12,10.5,5,8,7.588858954094289e-08
hardcore,Q1_Q12,10.5,5,9,1.6777287174798149e-06
hardcore,Q1_Q12,10.5,5,10,2.038072339506342e-05
hardcore,Q1_Q12,10.5,5,11,0.00010663876106557001
hardcore,Q1_Q12,10.5,5,12,0.00012438435316814
hardcore,Q1_Q12,10.5,6,1,8.584959700390142e-08
hardcore,Q1_Q12,10.5,6,2,6.914884308972348e-08
hardcore,Q1_Q12,10.5,6,3,1.2514493677859805e-08
hardcore,Q1_Q12,10.5,6,4,9.763796806239456e-10
hardcore,Q1_Q12,10.5,6,5,4.438302840023943e-11
hardcore,Q1_Q12,10.5,6,6,0.0
hardcore,Q1_Q12,10.5,6,7,6.320562937503583e-11
hardcore,Q1_Q12,10.5,6,8,2.1264185196831694e-09
hardcore,Q1_Q12,10.5,6,9,4.7049468080890293e-08
hardcore,Q1_Q12,10.5,6,10,5.715372113748537e-07
hardcore,Q1_Q12,10.5,6,11,2.9904753326486683e-06
hardcore,Q1_Q12,10.5,6,12,3.4881156649749893e-06
hardcore,Q1_Q12,10.5,7,1,4.361888297707111e-06
hardcore,Q1_Q12,10.5,7,2,3.5133510882735973e-06
hardcore,Q1_Q12,10.5,7,3,6.358284343890938e-07
hardcore,Q1_Q12,10.5,7,4,4.9651818221009857e-08
hardcore,Q1_Q12,10.5,7,5,2.166095136774541e-09
hardcore,Q1_Q12,10.5,7,6,6.320562937503583e-11
hardcore,Q1_Q12,10.5,7,7,0.0
hardcore,Q1_Q12,10.5,7,8,4.351293699546775e-11
hardcore,Q1_Q12,10.5,7,9,9.233423448344508e-10
hardcore,Q1_Q12,10.5,7,10,1.1226970877785548e-08
hardcore,Q1_Q12,10.5,7,11,5.874180356027544e-08
hardcore,Q1_Q12,10.5,7,12,6.851700049898269e-08
hardcore,Q1_Q12,10.5,8,1,0.0001526955106010806
hardcore,Q1_Q12,10.5,8,2,0.00012299098306424187
hardcore,Q1_Q12,10.5,8,3,2.2258293452615322e-05
hardcore,Q1_Q12,10.5,8,4,1.738118605081967e-06
hardcore,Q1_Q12,10.5,8,5,7.588858954094289e-08
hardcore,Q1_Q12,10.5,8,6,2.1264185196831694e-09
hardcore,Q1_Q12,10.5,8,7,4.351293699546775e-11
hardcore,Q1_Q12,10.5,8,8,0.0
hardcore,Q1_Q12,10.5,8,9,1.3868604726001993e-11
hardcore,Q1_Q12,10.5,8,10,1.6102424455703048e-10
hardcore,Q1_Q12,10.5,8,11,8.435700222391248e-10
hardcore,Q1_Q12,10.5,8,12,9.83901945760688e-10
hardcore,Q1_Q12,10.5,9,1,0.0033758144729582507
hardcore,Q1_Q12,10.5,9,2,0.002719102475064026
hardcore,Q1_Q12,10.5,9,3,0.0004920895723825945
hardcore,Q1_Q12,10.5,9,4,3.842659138930023e-05
hardcore,Q1_Q12,10.5,9,5,1.6777287174798149e-06
hardcore,Q1_Q12,10.5,9,6,4.7049468080890293e-08
hardcore,Q1_Q12,10.5,9,7,9.233423448344508e-10
hardcore,Q1_Q12,10.5,9,8,1.3868604726001993e-11
hardcore,Q1_Q12,10.5,9,9,0.0
hardcore,Q1_Q12,10.5,9,10,1.8616610065391444e-12
hardcore,Q1_Q12,10.5,9,11,9.223615283924597e-12
hardcore,Q1_Q12,10.5,9,12,1.0780769815894866e-11
hardcore,Q1_Q12,10.5,10,1,0.04100872527101833
hardcore,Q1_Q12,10.5,10,2,0.03303111805345185
hardcore,Q1_Q12,10.5,10,3,0.005977806614732245
hardcore,Q1_Q12,10.5,10,4,0.0004667986139935422
hardcore,Q1_Q12,10.5,10,5,2.038072339506342e-05
hardcore,Q1_Q12,10.5,10,6,5.715372113748537e-07
hardcore,Q1_Q12,10.5,10,7,1.1226970877785548e-08
hardcore,Q1_Q12,10.5,10,8,1.6102424455703048e-10
hardcore,Q1_Q12,10.5,10,9,1.8616610065391444e-12
hardcore,Q1_Q12,10.5,10,10,0.0
hardcore,Q1_Q12,10.5,10,11,8.569495103779723e-14
hardcore,Q1_Q12,10.5,10,12,9.26184079764133e-14
hardcore,Q1_Q12,10.5,11,1,0.21457136793874787
hardcore,Q1_Q12,10.5,11,2,0.17282985848588944
hardcore,Q1_Q12,10.5,11,3,0.03127788377016581
hardcore,Q1_Q12,10.5,11,4,0.002442446491950396
hardcore,Q1_Q12,10.5,11,5,0.00010663876106557001
hardcore,Q1_Q12,10.5,11,6,2.9904753326486683e-06
hardcore,Q1_Q12,10.5,11,7,5.874180356027544e-08
hardcore,Q1_Q12,10.5,11,8,8.435700222391248e-10
hardcore,Q1_Q12,10.5,11,9,9.223615283924597e-12
hardcore,Q1_Q12,10.5,11,10,8.569495103779723e-14
hardcore,Q1_Q12,10.5,11,11,0.0
hardcore,Q1_Q12,10.5,11,12,7.31563951793422e-16
hardcore,Q1_Q12,10.5,12,1,0.2502778589420454
hardcore,Q1_Q12,10.5,12,2,0.20159020916272777
hardcore,Q1_Q12,10.5,12,3,0.036482788255660745
hardcore,Q1_Q12,10.5,12,4,0.002848890252475617
hardcore,Q1_Q12,10.5,12,5,0.00012438435316814
hardcore,Q1_Q12,10.5,12,6,3.4881156649749893e-06
hardcore,Q1_Q12,10.5,12,7,6.851700049898269e-08
hardcore,Q1_Q12,10.5,12,8,9.83901945760688e-10
hardcore,Q1_Q12,10.5,12,9,1.0780769815894866e-11
hardcore,Q1_Q12,10.5,12,10,9.26184079764133e-14
hardcore,Q1_Q12,10.5,12,11,7.31563951793422e-16
hardcore,Q1_Q12,10.5,12,12,0.0
hardcore,Q1_Q12,19.5,1,1,0.0
hardcore,Q1_Q12,19.5,1,2,2.683164509054217e-11
hardcore,Q1_Q12,19.5,1,3,5.447582842001756e-10
hardcore,Q1_Q12,19.5,1,4,2.0959718893632382e-08
hardcore,Q1_Q12,19.5,1,5,5.432189013160761e-07
hardcore,Q1_Q12,19.5,1,6,1.0589644670970998e-05
hardcore,Q1_Q12,19.5,1,7,0.00014618443204934036
hardcore,Q1_Q12,19.5,1,8,0.0013602818634128784
hardcore,Q1_Q12,19.5,1,9,0.007690030624391033
hardcore,Q1_Q12,19.5,1,10,0.02219455631354775
hardcore,Q1_Q12,19.5,1,11,0.02322928850039817
hardcore,Q1_Q12,19.5,1,12,0.0026641880441026404
hardcore,Q1_Q12,19.5,2,1,2.683164509054217e-11
hardcore,Q1_Q12,19.5,2,2,0.0
hardcore,Q1_Q12,19.5,2,3,5.888034554374952e-09
hardcore,Q1_Q12,19.5,2,4,1.492082097414809e-07
hardcore,Q1_Q12,19.5,2,5,4.03191721952312e-06
hardcore,Q1_Q12,19.5,2,6,7.833894067497331e-05
hardcore,Q1_Q12,19.5,2,7,0.0010816904636872637
hardcore,Q1_Q12,19.5,2,8,0.010065217099483076
hardcore,Q1_Q12,19.5,2,9,0.05690139099936246
hardcore,Q1_Q12,19.5,2,10,0.16422574197446732
hardcore,Q1_Q12,19.5,2,11,0.17188211071983392
hardcore,Q1_Q12,19.5,2,12,0.01971331422081454
hardcore,Q1_Q12,19.5,3,1,5.447582842001756e-10
hardcore,Q1_Q12,19.5,3,2,5.888034554374952e-09
hardcore,Q1_Q12,19.5,3,3,0.0
hardcore,Q1_Q12,19.5,3,4,1.6332658479329288e-07
hardcore,Q1_Q12,19.5,3,5,3.498895097174124e-06
hardcore,Q1_Q12,19.5,3,6,6.930604903902409e-05
hardcore,Q1_Q12,19.5,3,7,0.0009556194250604087
hardcore,Q1_Q12,19.5,3,8,0.008893021911076725
hardcore,Q1_Q12,19.5,3,9,0.05027426946926753
hardcore,Q1_Q12,19.5,3,10,0.14509899371695278
hardcore,Q1_Q12,19.5,3,11,0.15186364363889285
hardcore,Q1_Q12,19.5,3,12,0.017417378415058166
hardcore,Q1_Q12,19.5,4,1,2.0959718893632382e-08
hardcore,Q1_Q12,19.5,4,2,1.492082097414809e-07
hardcore,Q1_Q12,19.5,4,3,1.6332658479329288e-07
hardcore,Q1_Q12,19.5,4,4,0.0
hardcore,Q1_Q12,19.5,4,5,1.343823740400212e-06
hardcore,Q1_Q12,19.5,4,6,2.2162504123727662e-05
hardcore,Q1_Q12,19.5,4,7,0.0003098622192227964
hardcore,Q1_Q12,19.5,4,8,0.0028806965494221183
hardcore,Q1_Q12,19.5,4,9,0.016286460227300813
hardcore,Q1_Q12,19.5,4,10,0.047004837387092144
hardcore,Q1_Q12,19.5,4,11,0.049196280527570364
hardcore,Q1_Q12,19.5,4,12,0.005642365104449167
hardcore,Q1_Q12,19.5,5,1,5.432189013160761e-07
hardcore,Q1_Q12,19.5,5,2,4.03191721952312e-06
hardcore,Q1_Q12,19.5,5,3,3.498895097174124e-06
hardcore,Q1_Q12,19.5,5,4,1.343823740400212e-06
hardcore,Q1_Q12,19.5,5,5,0.0
hardcore,Q1_Q12,19.5,5,6,4.368976350066292e-06
hardcore,Q1_Q12,19.5,5,7,5.180116887964711e-05
hardcore,Q1_Q12,19.5,5,8,0.0004875495854893713
hardcore,Q1_Q12,19.5,5,9,0.0027538879651968105
hardcore,Q1_Q12,19.5,5,10,0.007948701626937464
hardcore,Q1_Q12,19.5,5,11,0.008319212881078153
hardcore,Q1_Q12,19.5,5,12,0.0009541394291289275
hardcore,Q1_Q12,19.5,6,1,1.0589644670970998e-05
hardcore,Q1_Q12,19.5,6,2,7.833894067497331e-05
hardcore,Q1_Q12,19.5,6,3,6.930604903902409e-05
hardcore,Q1_Q12,19.5,6,4,2.2162504123727662e-05
hardcore,Q1_Q12,19.5,6,5,4.368976350066292e-06
hardcore,Q1_Q12,19.5,6,6,0.0
hardcore,Q1_Q12,19.5,6,7,6.305683511480408e-06
hardcore,Q1_Q12,19.5,6,8,5.049311559142759e-05
hardcore,Q1_Q12,19.5,6,9,0.00028881168850107525
hardcore,Q1_Q12,19.5,6,10,0.0008327280467870193
hardcore,Q1_Q12,19.5,6,11,0.0008716436663952177
hardcore,Q1_Q12,19.5,6,12,9.996759394320958e-05
hardcore,Q1_Q12,19.5,7,1,0.00014618443204934036
hardcore,Q1_Q12,19.5,7,2,0.0010816904636872637
hardcore,Q1_Q12,19.5,7,3,0.0009556194250604087
hardcore,Q1_Q12,19.5,7,4,0.0003098622192227964
hardcore,Q1_Q12,19.5,7,5,5.180116887964711e-05
hardcore,Q1_Q12,19.5,7,6,6.305683511480408e-06
hardcore,Q1_Q12,19.5,7,7,0.0
