launch,time_ns,site,density
Q6,32.5,1,0.10019079442889443
Q6,32.5,2,0.14072961382315602
Q6,32.5,3,0.12822417232777422
Q6,32.5,4,0.00021523076168022728
Q6,32.5,5,0.11504573187627413
Q6,32.5,6,0.018802023024087563
Q6,32.5,7,0.11765647524679941
Q6,32.5,8,1.4832759588603426e-05
Q6,32.5,9,0.11944451694845516
Q6,32.5,10,0.143412439153575
Q6,32.5,11,0.11626416964971581
Q6,33.0,1,0.10943848227614388
Q6,33.0,2,0.14159305336198968
Q6,33.0,3,0.11814811350579171
Q6,33.0,4,0.00014902934948821296
Q6,33.0,5,0.11839425805835656
Q6,33.0,6,0.012106508323582845
Q6,33.0,7,0.12055792347613975
Q6,33.0,8,0.0009543846996118753
Q6,33.0,9,0.10885380944401245
Q6,33.0,10,0.14317901637371303
Q6,33.0,11,0.12662542113117062
Q6,33.5,1,0.11910994694137249
Q6,33.5,2,0.1416192464910467
Q6,33.5,3,0.10779136314838714
Q6,33.5,4,0.0014946529765871672
Q6,33.5,5,0.12032325426290305
Q6,33.5,6,0.0068332767361109804
Q6,33.5,7,0.1219959437989113
Q6,33.5,8,0.003296810103838755
Q6,33.5,9,0.09811194227317102
Q6,33.5,10,0.14202140224209459
Q6,33.5,11,0.13740216102557748
Q6,34.0,1,0.12917613708605705
Q6,34.0,2,0.14077850196371786
Q6,34.0,3,0.09729018716054938
Q6,34.0,4,0.004168859547920706
Q6,34.0,5,0.12080534196877515
Q6,34.0,6,0.003045900219825423
Q6,34.0,7,0.12195475623851885
Q6,34.0,8,0.006939223824904478
Q6,34.0,9,0.08736419799824263
Q6,34.0,10,0.13992334710775367
Q6,34.0,11,0.1485535468837355
Q6,34.5,1,0.13960201936236577
Q6,34.5,2,0.13905239543012782
Q6,34.5,3,0.08678240271308922
Q6,34.5,4,0.008065357795989919
Q6,34.5,5,0.11984745952687176
Q6,34.5,6,0.0007713521847091273
Q6,34.5,7,0.12045367754506366
Q6,34.5,8,0.011756161280907809
Q6,34.5,9,0.07675481833976361
Q6,34.5,10,0.13688242724800861
Q6,34.5,11,0.1600319285731034
Q6,35.0,1,0.1503465421689312
Q6,35.0,2,0.13643474790586416
Q6,35.0,3,0.07640491355794127
Q6,35.0,4,0.013057214992193769
Q6,35.0,5,0.11748985141174874
Q6,35.0,6,3.334376596254656e-07
Q6,35.0,7,0.11754582299560244
Q6,35.0,8,0.01760241958623593
Q6,35.0,9,0.0664243004725068
Q6,35.0,10,0.132910928086494
Q6,35.0,11,0.17178292538482287
Q6,35.5,1,0.16136267874482257
Q6,35.5,2,0.13293244809960003
Q6,35.5,3,0.06629123015535936
Q6,35.5,4,0.018999654594609144
Q6,35.5,5,0.11380435141661786
Q6,35.5,6,0.0006884216103225888
Q6,35.5,7,0.11331609081085878
Q6,35.5,8,0.024316272448858704
Q6,35.5,9,0.056506734399301456
Q6,35.5,10,0.12803651424463824
Q6,35.5,11,0.18374560347501184
Q6,36.0,1,0.1725975540748851
Q6,36.0,2,0.12856609517129894
Q6,36.0,3,0.056569025341607106
Q6,36.0,4,0.02573318237201928
Q6,36.0,5,0.10889201109298592
Q6,36.0,6,0.0027579987827369957
Q6,36.0,7,0.10787848773163754
Q6,36.0,8,0.031722987057849254
Q6,36.0,9,0.047127238900363154
Q6,36.0,10,0.12230266215702498
Q6,36.0,11,0.19585275731759236
Q6,36.5,1,0.18399265895469555
Q6,36.5,2,0.12337044078761512
Q6,36.5,3,0.047357776495048576
Q6,36.5,4,0.03308697282744649
Q6,36.5,5,0.10288013814267366
Q6,36.5,6,0.006100895726150593
Q6,36.5,7,0.10137286780275291
Q6,36.5,8,0.039638564971021376
Q6,36.5,9,0.03839955253893587
Q6,36.5,10,0.11576883447538126
Q6,36.5,11,0.20803129727827915
Q6,37.0,1,0.19548415331770805
Q6,37.0,2,0.11739461215791865
Q6,37.0,3,0.03876654428822291
Q6,37.0,4,0.04088244254481938
Q6,37.0,5,0.09591882124522542
Q6,37.0,6,0.010581676578627176
Q6,37.0,7,0.0939611681033746
Q6,37.0,8,0.04787362456902144
Q6,37.0,9,0.030423833903324312
Q6,37.0,10,0.10851037956492171
Q6,37.0,11,0.22020274372683704
Q6,37.5,1,0.20700325957805898
Q6,37.5,2,0.110702101036206
Q6,37.5,3,0.030891936142315758
Q6,37.5,4,0.04893693351120384
Q6,37.5,5,0.08817702771102334
Q6,37.5,6,0.016041475130423487
Q6,37.5,7,0.0858232348053254
Q6,37.5,8,0.05623734006545009
Q6,37.5,9,0.023284721707981952
Q6,37.5,10,0.1006181439982435
Q6,37.5,11,0.2322838263137681
Q6,38.0,1,0.21847674531009612
Q6,38.0,2,0.10337050741268815
Q6,38.0,3,0.023816299451592648
Q6,38.0,4,0.05706742759916631
Q6,38.0,5,0.07983836819736902
Q6,38.0,6,0.022302283477294873
Q6,38.0,7,0.07715234034894361
Q6,38.0,8,0.06454135140627436
Q6,38.0,9,0.01704970061855641
Q6,38.0,10,0.09219779100016424
Q6,38.0,11,0.24418718517785487
Q6,38.5,1,0.2298274930925906
Q6,38.5,2,0.09549103073492354
Q6,38.5,3,0.017606185566294317
Q6,38.5,4,0.06509421326597686
Q6,38.5,5,0.07109662836718651
Q6,38.5,6,0.0291715857904592
Q6,38.5,7,0.06815049756611269
Q6,38.5,8,0.07260356066551743
Q6,38.5,9,0.011767812792439082
Q6,38.5,10,0.08336882320370263
Q6,38.5,11,0.25582216895479787
Q6,39.0,1,0.24097515381656684
Q6,39.0,2,0.0871677059229771
Q6,39.0,3,0.012311120484240688
Q6,39.0,4,0.07284442713615771
Q6,39.0,5,0.06215117071445954
Q6,39.0,6,0.03644722448682309
Q6,39.0,7,0.05902367917340476
Q6,39.0,8,0.08025173371336743
Q6,39.0,9,0.007468748249081078
Q6,39.0,10,0.07426331374389293
Q6,39.0,11,0.2670957225590294
Q6,39.5,1,0.2518368782172228
Q6,39.5,2,0.07851638609848426
Q6,39.5,3,0.007962712297330032
Q6,39.5,4,0.08015539644007959
Q6,39.5,5,0.05320231078600955
Q6,39.5,6,0.043922383238308396
Q6,39.5,7,0.04997705118252953
Q6,39.5,8,0.08732683091941976
Q6,39.5,9,0.004162339439591587
Q6,39.5,10,0.0650243555343781
Q6,39.5,11,0.2779133558466472
Q6,40.0,1,0.2623281198702713
Q6,40.0,2,0.06966347874860696
Q6,40.0,3,0.004574118783250076
Q6,40.0,4,0.08687771320471212
Q6,40.0,5,0.0444467707074095
Q6,40.0,6,0.051390571051084424
Q6,40.0,7,0.041210326463997325
Q6,40.0,8,0.09368599733819329
Q6,40.0,9,0.0018384769314721931
Q6,40.0,10,0.055804244426866316
Q6,40.0,11,0.2881801824741372
Q6,40.5,1,0.2723635014197657
Q6,40.5,2,0.060744446901830285
Q6,40.5,3,0.002139891257416459
Q6,40.5,4,0.09287797751796074
Q6,40.5,5,0.036073309335159974
Q6,40.5,6,0.05865049403138571
Q6,40.5,7,0.0329133400412489
Q6,40.5,8,0.09920515104800938
Q6,40.5,9,0.0004674541391146231
Q6,40.5,10,0.046762417726048035
Q6,40.5,11,0.29780201658206096
Q6,41.0,1,0.2818577344067867
Q6,41.0,2,0.0519020917084913
Q6,41.0,3,0.0006362030535060903
Q6,41.0,4,0.09804115496654528
Q6,41.0,5,0.028258622620959014
Q6,41.0,6,0.06551070633421378
Q6,41.0,7,0.025261940826574434
Q6,41.0,8,0.10378111788441043
Q6,41.0,9,7.397063016113088e-07
Q6,41.0,10,0.03806317510071788
Q6,41.0,11,0.30668651339149383
Q6,41.5,1,0.2907265817747478
Q6,41.5,2,0.04328463749781295
Q6,41.5,3,2.1462943722429622e-05
Q6,41.5,4,0.10227250230031712
Q6,41.5,5,0.021163600046901373
Q6,41.5,6,0.0717939390101398
Q6,41.5,7,0.01841428562526714
Q6,41.5,8,0.1073332715015322
Q6,41.5,9,0.0003721666867281987
Q6,41.5,10,0.029873214174236364
Q6,41.5,11,0.31474433843859495
Q6,42.0,1,0.2988878509649897
Q6,42.0,2,0.03504364482780554
Q6,42.0,3,0.00023730561215504038
Q6,42.0,4,0.10549902529854255
Q6,42.0,5,0.014930013475161838
Q6,42.0,6,0.07734101481924607
Q6,42.0,7,0.012507610562237557
Q6,42.0,8,0.10980464925990172
Q6,42.0,9,0.0014995182822703816
Q6,42.0,10,0.02235901787566317
Q6,42.0,11,0.32189034902202707
Q6,42.5,1,0.30626240451189407
Q6,42.5,2,0.02733178115928085
Q6,42.5,3,0.001209943131997436
Q6,42.5,4,0.1076704434799538
Q6,42.5,5,0.009677703692078168
Q6,42.5,6,0.0820142683209179
Q6,42.5,7,0.007655542894951217
Q6,42.5,8,0.1111625266080666
Q6,42.5,9,0.00328648079793849
Q6,42.5,10,0.01568413487406071
Q6,42.5,11,0.32804477052886116
Q6,43.0,1,0.3127751742239357
Q6,43.0,2,0.020300482478827375
Q6,43.0,3,0.0028518534475547594
Q6,43.0,4,0.10875964746607814
Q6,43.0,5,0.005502317586088653
Q6,43.0,6,0.0857004033863468
Q6,43.0,7,0.003946002768184151
Q6,43.0,8,0.111398445115994
Q6,43.0,9,0.005624925865742157
Q6,43.0,10,0.0100063979978982
Q6,43.0,11,0.3331343496633506
Q6,43.5,1,0.31835616441740805
Q6,43.5,2,0.0140975423821952
Q6,43.5,3,0.005063774300491409
Q6,43.5,4,0.10876264622361566
Q6,43.5,5,0.0024736355783565077
Q6,43.5,6,0.08831273439858056
Q6,43.5,7,0.0014397301635925264
Q6,43.5,8,0.11052770184121757
Q6,43.5,9,0.008397476077893111
Q6,43.5,10,0.005475128365109088
Q6,43.5,11,0.3370934662515407
Q6,44.0,1,0.32294142927142166
Q6,44.0,2,0.008864667731162502
Q6,44.0,3,0.0077369640363346035
Q6,44.0,4,0.10769801281861695
Q6,44.0,5,0.0006345149389286152
Q6,44.0,6,0.0897927724605161
Q6,44.0,7,0.00016945744039513052
Q6,44.0,8,0.10858831997504462
Q6,44.0,9,0.011480301141301798
Q6,44.0,10,0.002228374935978735
Q6,44.0,11,0.3398651852502998
Q6,44.5,1,0.3264740092110549
Q6,44.5,2,0.004735041945194066
Q6,44.5,3,0.010755684441861497
Q6,44.5,4,0.10560584845597869
Q6,44.5,5,4.602954983312523e-07
Q6,44.5,6,0.09011113356667434
Q6,44.5,7,0.00013973280054508852
Q6,44.5,8,0.10563953244316211
Q6,44.5,9,0.014746085691750229
Q6,44.5,10,0.000390240284453254
Q6,44.5,11,0.3414022308638276
Q6,45.0,1,0.3289048113112777
Q6,45.0,2,0.0018309382268493631
Q6,45.0,3,0.013999855343330602
Q6,45.0,4,0.10254629520209077
Q6,45.0,5,0.0005598183051216273
Q6,45.0,6,0.0892677615451095
Q6,45.0,7,0.0013273850905674083
Q6,45.0,8,0.10175982105318353
Q6,45.0,9,0.018067105138052042
Q6,45.0,10,6.834351420823198e-05
Q6,45.0,11,0.34166786527020954
Q6,45.5,1,0.33019341905420996
Q6,45.5,2,0.00026142550239593277
Q6,45.5,3,0.01734782626953335
Q6,45.5,4,0.09859763765843657
Q6,45.5,5,0.002274579436204471
Q6,45.5,6,0.08729147427785476
Q6,45.5,7,0.003682605912683204
Q6,45.5,8,0.09704456364093958
Q6,45.5,9,0.02131834246987708
Q6,45.5,10,0.0013514703926875186
Q6,45.5,11,0.340636655385178
Q6,46.0,1,0.3303088173687164
Q6,46.0,2,0.00012020955573595243
Q6,46.0,3,0.020679207162531046
Q6,46.0,4,0.09385404274939478
Q6,46.0,5,0.005081756411809156
Q6,46.0,6,0.08423885690795586
Q6,46.0,7,0.007130611384077102
Q6,46.0,8,0.09160335024263297
Q6,46.0,9,0.024380576955802927
Q6,46.0,10,0.00430745892746433
Q6,46.0,11,0.33829511233387993
Q6,46.5,1,0.32923001973189775
Q6,46.5,2,0.001483650728683281
Q6,46.5,3,0.0238776979904786
Q6,46.5,4,0.0884229945108897
Q6,46.5,5,0.008895296390358945
Q6,46.5,6,0.08019254010188827
Q6,46.5,7,0.01157383335629011
Q6,46.5,8,0.08555703641668236
Q6,46.5,9,0.02714337514819742
Q6,46.5,10,0.008981365772935498
Q6,46.5,11,0.3346421898516986
Q6,47.0,1,0.326946585209617
Q6,47.0,2,0.004408997653437853
Q6,47.0,3,0.026833856244265358
Q6,47.0,4,0.0824224871474652
Q6,47.0,5,0.01360847267566913
Q6,47.0,6,0.0752589146464427
Q6,47.0,7,0.016894578758099417
Q6,47.0,8,0.07903460729735083
Q6,47.0,9,0.02950791563396065
Q6,47.0,10,0.015393955060194569
Q6,47.0,11,0.32968962967349746
Q6,47.5,1,0.3234590146459438
Q6,47.5,2,0.008932873789240937
Q6,47.5,3,0.02944774171967151
Q6,47.5,4,0.07597804452431038
Q6,47.5,5,0.019096691893538173
Q6,47.5,6,0.06956534543908806
Q6,47.5,7,0.022958086190582757
Q6,47.5,8,0.07216992966074615
Q6,47.5,9,0.03138958152655142
Q6,47.5,10,0.023540546537910913
Q6,47.5,11,0.3234621440724162
Q6,48.0,1,0.3187790167628265
Q6,48.0,2,0.015070050085991597
Q6,48.0,3,0.031631379708769176
Q6,48.0,4,0.06921963757223204
Q6,48.0,5,0.02522064434958759
Q6,48.0,6,0.06325695803802864
Q6,48.0,7,0.029615901177380968
Q6,48.0,8,0.0650984711424522
Q6,48.0,9,0.032720258752547006
Q6,48.0,10,0.03339025436591036
Q6,48.0,11,0.31599742804427416
Q6,48.5,1,0.31292963668051976
Q6,48.5,2,0.022812532939994346
Q6,48.5,3,0.03331098672984632
Q6,48.5,4,0.06227857273842113
Q6,48.5,5,0.0318297188551788
Q6,48.5,6,0.05649307917291342
Q6,48.5,7,0.036709485706757645
Q6,48.5,8,0.05795406572796427
Q6,48.5,9,0.0334502836788007
Q6,48.5,10,0.044885641603445964
Q6,48.5,11,0.307345996166158
Q6,49.0,1,0.30594524129117845
Q6,49.0,2,0.03212899180291245
Q6,49.0,3,0.03442890716775808
Q6,49.0,4,0.055284424582803735
Q6,49.0,5,0.038765598794204575
Q6,49.0,6,0.049443418826145336
Q6,49.0,7,0.0440739739975262
Q6,49.0,8,0.05086580274925556
Q6,49.0,9,0.03354999045478408
Q6,49.0,10,0.057942808485811056
Q6,49.0,11,0.2975708418476208
Q6,49.5,1,0.2978713579837772
Q6,49.5,2,0.04296454543040652
Q6,49.5,3,0.034945214602658266
Q6,49.5,4,0.04836208390600819
Q6,49.5,5,0.045865953676907406
Q6,49.5,6,0.04228408557398597
Q6,49.5,7,0.051541984831399275
Q6,49.5,8,0.043955112913902104
Q6,49.5,9,0.033010816478574866
Q6,49.5,10,0.07245192510655182
Q6,49.5,11,0.286746919495829
Q6,50.0,1,0.28876436539587386
Q6,50.0,2,0.055240919900653565
Q6,50.0,3,0.03483893807492481
Q6,50.0,4,0.04162898944600725
Q6,50.0,5,0.0529681399144374
Q6,50.0,6,0.03519352877310395
Q6,50.0,7,0.05894740132281005
Q6,50.0,8,0.037333119460478105
Q6,50.0,9,0.03184593347521956
Q6,50.0,10,0.0882782112521247
Q6,50.0,11,0.2749604529843671
Q6,50.5,1,0.27869103712174936
Q6,50.5,2,0.06885698529508844
Q6,50.5,3,0.03410888094406873
Q6,50.5,4,0.035192606278959496
Q6,50.5,5,0.05991282602967573
Q6,50.5,6,0.02834850089014942
Q6,50.5,7,0.06612903159716102
Q6,50.5,8,0.031098315508922798
Q6,50.5,9,0.0300903816184975
Q6,50.5,10,0.10526335801644526
Q6,50.5,11,0.2623080766992825
Q6,51.0,1,0.2677279415998824
Q6,51.0,2,0.0836896714239378
Q6,51.0,3,0.03277400820411634
Q6,51.0,4,0.029148207723546343
Q6,51.0,5,0.0665474609302264
Q6,51.0,6,0.021920130848192693
Q6,51.0,7,0.07293406842528814
Q6,51.0,8,0.025334620227938805
Q6,51.0,9,0.027800694725414313
Q6,51.0,10,0.12322737760766693
Q6,51.0,11,0.2488958182837903
Q6,51.5,1,0.2559607036968095
Q6,51.5,2,0.09959525631461218
Q6,51.5,3,0.03087338695317041
Q6,51.5,4,0.023577009927560236
Q6,51.5,5,0.07272950909906067
Q6,51.5,6,0.016070194801927982
Q6,51.5,7,0.07922127227608919
Q6,51.5,8,0.020109856777032344
Q6,51.5,9,0.025054015583674764
Q6,51.5,10,0.14197085960723005
Q6,51.5,11,0.23483793496283303
Q6,52.0,1,0.2434831357595012
Q6,52.0,2,0.11641101448430517
Q6,52.0,3,0.028465674000908225
Q6,52.0,4,0.018544699590022487
Q6,52.0,5,0.0783293834571261
Q6,52.0,6,0.010947664396484369
Q6,52.0,7,0.08486381031988952
Q6,52.0,8,0.015474684330709792
Q6,52.0,9,0.02194671169992163
Q6,52.0,10,0.16127760401236188
Q6,52.0,11,0.2202556179487702
Q6,52.5,1,0.23039624808468023
Q6,52.5,2,0.13395720541475184
Q6,52.5,3,0.02562815414319201
Q6,52.5,4,0.014100385645959215
Q6,52.5,5,0.08323301503372489
Q6,52.5,6,0.006685604497084662
Q6,52.5,7,0.08975169342482217
Q6,52.5,8,0.011462005111668077
Q6,52.5,9,0.018592512937124786
Q6,52.5,10,0.18091759384727688
Q6,52.5,11,0.20527558185971556
Q6,53.0,1,0.21680715081181118
Q6,53.0,2,0.15203937626313396
Q6,53.0,3,0.022455342238474715
Q6,53.0,4,0.0102759954386054
Q6,53.0,5,0.08734400822618911
Q6,53.0,6,0.003398482819815073
Q6,53.0,7,0.09379376388895397
Q6,53.0,8,0.008086855520566861
Q6,53.0,9,0.015120203397339025
Q6,53.0,10,0.20065026312037093
Q6,53.0,11,0.19002855827474036
Q6,53.5,1,0.20282786114890394
Q6,53.5,2,0.17045094680276954
Q6,53.5,3,0.019057171683396802
Q6,53.5,4,0.00708612516474964
Q6,53.5,5,0.09058534109551261
Q6,53.5,6,0.0011799430993438816
Q6,53.5,7,0.09691919826904188
Q6,53.5,8,0.005346778434696712
Q6,53.5,9,0.011670910258456277
Q6,53.5,10,0.22022800958209104
Q6,53.5,11,0.17464771446103802
Q6,54.0,1,0.18857403155102165
Q6,54.0,2,0.18897603901030696
Q6,54.0,3,0.015556801002699223
Q6,54.0,4,0.004528343452247628
Q6,54.0,5,0.09290058156396755
Q6,54.0,6,0.00010108167388926278
Q6,54.0,7,0.0990785019116794
Q6,54.0,8,0.003222661843034057
Q6,54.0,9,0.008395041856427008
Q6,54.0,10,0.23939989623745273
Q6,54.0,11,0.15926701989727507
Q6,54.5,1,0.17416361595737526
Q6,54.5,2,0.20739250871560916
Q6,54.5,3,0.012088078844159246
Q6,54.5,4,0.0025839360673834263
Q6,54.5,5,0.09425460227522478
Q6,54.5,6,0.00020925494493545372
Q6,54.5,7,0.100243984362349
Q6,54.5,8,0.0016800174744979156
Q6,54.5,9,0.005448935897399761
Q6,54.5,10,0.257915481011081
Q6,54.5,11,0.14401958444998542
Q6,55.0,1,0.15971549242453872
Q6,55.0,2,0.22547513241019454
Q6,55.0,3,0.008792715514821713
Q6,55.0,4,0.001219069204791376
Q6,55.0,5,0.0946337889607598
Q6,55.0,6,0.0015274323832834148
Q6,55.0,7,0.10040971741718499
Q6,55.0,8,0.0006706622339356395
Q6,55.0,9,0.0029912860858296334
Q6,55.0,10,0.275528710457403
Q6,55.0,11,0.12903599290725776
Q6,55.5,1,0.1453480614450085
Q6,55.5,2,0.24299889876242084
Q6,55.5,3,0.005817216135872073
Q6,55.5,4,0.00038633882750833097
Q6,55.5,5,0.09404574914156456
Q6,55.5,6,0.004054096911131859
Q6,55.5,7,0.09959098988949316
Q6,55.5,8,0.00013475534484103902
Q6,55.5,9,0.0011794214868238245
Q6,55.5,10,0.29200181104138573
Q6,55.5,11,0.11444266101395048
Q6,56.0,1,0.13117783989107376
Q6,56.0,2,0.25974235169172977
Q6,56.0,3,0.003309636372844701
Q6,56.0,4,2.6664329656746376e-05
Q6,56.0,5,0.09251853960085663
Q6,56.0,6,0.007763681894812717
Q6,56.0,7,0.09782328489760252
Q6,56.0,8,3.1353454602784113e-06
Q6,56.0,9,0.00016551745346665947
Q6,56.0,10,0.30710911035219823
Q6,56.0,11,0.10036023817029845
Q6,56.5,1,0.11731807085776469
Q6,56.5,2,0.27549093007420034
Q6,56.5,3,0.0014162263790065488
Q6,56.5,4,7.147660112215289e-05
Q6,56.5,5,0.09009944202384619
Q6,56.5,6,0.01260752192592034
Q6,56.5,7,0.09516081636954773
Q6,56.5,8,0.00019989370469356504
Q6,56.5,9,9.281982352789832e-05
Q6,56.5,10,0.32064072069672434
Q6,56.5,11,0.08690208154364693
Q6,57.0,1,0.10387736968496403
Q6,57.0,2,0.2900402483349214
Q6,57.0,3,0.00027803196008198617
Q6,57.0,4,0.00044514357099594877
Q6,57.0,5,0.0868533262658532
Q6,57.0,6,0.01851528332307693
Q6,57.0,7,0.09167467125454268
Q6,57.0,8,0.0006451159925379874
Q6,57.0,9,0.0010919652399720222
Q6,57.0,10,0.33240601887141896
Q6,57.0,11,0.07417282550163536
Q6,57.5,1,0.09095842611270386
Q6,57.5,2,0.3031992623590326
Q6,57.5,3,2.752394183627844e-05
Q6,57.5,4,0.001067570655612629
Q6,57.5,5,0.08286064965591887
Q6,57.5,6,0.025396830101303135
Q6,57.5,7,0.08745061241215717
Q6,57.5,8,0.0012577173966420358
Q6,57.5,9,0.00327747982770528
Q6,57.5,10,0.34223685852421415
Q6,57.5,11,0.06226706901287463
Q6,58.0,1,0.07865678186623705
Q6,58.0,2,0.3147932663339515
Q6,58.0,3,0.0007853272408025568
Q6,58.0,4,0.0018569093676520634
Q6,58.0,5,0.07821514837479848
Q6,58.0,6,0.033144472249848816
Q6,58.0,7,0.08258660413313006
Q6,58.0,8,0.0019582970218527435
Q6,58.0,9,0.006744536054614635
Q6,58.0,10,0.34999045536272194
Q6,58.0,11,0.0512682019943908
Q6,58.5,1,0.06705970198556731
Q6,58.5,2,0.32466666831254304
Q6,58.5,3,0.0026571201750197654
Q6,58.5,4,0.002732304750821386
Q6,58.5,5,0.07302128310301671
Q6,58.5,6,0.041635535716654605
Q6,58.5,7,0.07719012758525108
Q6,58.5,8,0.0026719349011428916
Q6,58.5,9,0.011566043446339607
Q6,58.5,10,0.35555189048570146
Q6,58.5,11,0.04124738953794264
Q6,59.0,1,0.056245156920532745
Q6,59.0,2,0.3326854954339578
Q6,59.0,3,0.005730772109310873
Q6,59.0,4,0.003616611349619512
Q6,59.0,5,0.06739150569279957
Q6,59.0,6,0.05073518766415224
Q6,59.0,7,0.0713753570698291
Q6,59.0,8,0.0033308569980406333
Q6,59.0,9,0.017790142977926547
Q6,59.0,10,0.3588361832325763
Q6,59.0,11,0.03226273055125508
Q6,59.5,1,0.046280930825781726
Q6,59.5,2,0.3387395838099209
Q6,59.5,3,0.010073783642695087
Q6,59.5,4,0.004439008127546203
Q6,59.5,5,0.06144341649328892
Q6,59.5,6,0.06029944644125382
Q6,59.5,7,0.0652602697590274
Q6,59.5,8,0.003876896662618013
Q6,59.5,9,0.025438167535423994
Q6,59.5,10,0.3597898920588043
Q6,59.5,11,0.024358604643640126
Q6,60.0,1,0.03722386963399416
Q6,60.0,2,0.3427444130156363
Q6,60.0,3,0.015731088278912952
Q6,60.0,4,0.005137445093675899
Q6,60.0,5,0.05529688310879729
Q6,60.0,6,0.07017830337131178
Q6,60.0,7,0.05896376154662083
Q6,60.0,8,0.004263685941796847
Q6,60.0,9,0.03450312196592486
Q6,60.0,10,0.35839220993028514
Q6,60.0,11,0.017565218113044578
Q6,60.5,1,0.029119280389525926
Q6,60.5,2,0.34464255083528994
Q6,60.5,3,0.022723267969148003
Q6,60.5,4,0.005660858332894725
Q6,60.5,5,0.04907119079412972
Q6,60.5,6,0.08021888290271785
Q6,60.5,7,0.05260283981412133
Q6,60.5,8,0.004458516725033095
Q6,60.5,9,0.04494872608766654
Q6,60.5,10,0.3546555294460645
Q6,60.5,11,0.011898356703409062
Q6,61.0,1,0.022000491021900007
Q6,61.0,2,0.3444046803058138
Q6,61.0,3,0.031045227200984484
Q6,61.0,4,0.005971095568951836
Q6,61.0,5,0.042882292429664244
Q6,61.0,6,0.0902685688811215
Q6,61.0,7,0.04628996036382387
Q6,61.0,8,0.00444381977409101
Q6,61.0,9,0.0567090528140672
Q6,61.0,10,0.3486254621875093
Q6,61.0,11,0.007359349452073395
Q6,61.5,1,0.01588857726689152
Q6,61.5,2,0.34203018806847973
Q6,61.5,3,0.04066536157694986
Q6,61.5,4,0.006044501197060902
Q6,61.5,5,0.03684022215238642
Q6,61.5,6,0.10017802761108337
Q6,61.5,7,0.04013057061455124
Q6,61.5,8,0.004218219050835319
Q6,61.5,9,0.06968878148378126
Q6,61.5,10,0.3403803064828084
Q6,61.5,11,0.003935244495172567
Q6,62.0,1,0.010792260843379314
Q6,62.0,2,0.33754730045343456
Q6,62.0,3,0.05152524724964651
Q6,62.0,4,0.0058731177478325465
Q6,62.0,5,0.031046731365351528
Q6,62.0,6,0.10980406287143474
Q6,62.0,7,0.03422091454714466
Q6,62.0,8,0.0037971291988606114
Q6,62.0,9,0.08376407383042908
Q6,62.0,10,0.3300299676870722
Q6,62.0,11,0.0015991942054148424
Q6,62.5,1,0.006707980310355392
Q6,62.5,2,0.33101276145502556
Q6,62.5,3,0.06353986734753307
Q6,62.5,4,0.005465469802567017
Q6,62.5,5,0.025593199159431975
Q6,62.5,6,0.11901224398707093
Q6,62.5,7,0.02864614701148301
Q6,62.5,8,0.0032128753064499522
Q6,62.5,9,0.09878406703344475
Q6,62.5,10,0.31771434502301804
Q6,62.5,11,0.0003110435636208437
Q6,63.0,1,0.003620133306065088
Q6,63.0,2,0.32251105466608354
Q6,63.0,3,0.07659838084018838
Q6,63.0,4,0.004846906263382603
Q6,63.0,5,0.020558861340248043
Q6,63.0,6,0.12767925526216828
Q6,63.0,7,0.023478796080421714
Q6,63.0,8,0.002514325912692825
Q6,63.0,9,0.11457296523828135
Q6,63.0,10,0.3036012088150081
Q6,63.0,11,1.8112275460995294e-05
Q6,63.5,1,0.0015014861568261634
Q6,63.5,2,0.3121531791828268
Q6,63.5,3,0.09056542836978368
Q6,63.5,4,0.004059487363256579
Q6,63.5,5,0.016009393468060806
Q6,63.5,6,0.13569492334000954
Q6,63.5,7,0.01877760239743323
Q6,63.5,8,0.0017660423344685603
Q6,63.5,9,0.1309326980969147
Q6,63.5,10,0.28788360139088337
Q6,63.5,11,0.0006561578995371478
Q6,64.0,1,0.00031374418349681027
Q6,64.0,2,0.3000749973225232
Q6,64.0,3,0.10528295863855286
Q6,64.0,4,0.00316141363992349
Q6,64.0,5,0.011995873817565908
Q6,64.0,6,0.14296388814465874
Q6,64.0,7,0.014586754170138098
Q6,64.0,8,0.001046959500860616
Q6,64.0,9,0.14764610253325486
Q6,64.0,10,0.2707768038372655
Q6,64.0,11,0.002150504211760368
Q6,64.5,1,8.27347503900278e-06
Q6,64.5,2,0.2864351795681035
Q6,64.5,3,0.1205725482143995
Q6,64.5,4,0.0022260050444569603
Q6,64.5,5,0.008554142191017543
Q6,64.5,6,0.14940689273535498
Q6,64.5,7,0.010935525878490567
Q6,64.5,8,0.00044862529417833373
Q6,64.5,9,0.16448057234998328
Q6,64.5,10,0.25251491899894113
Q6,64.5,11,0.004417316250035652
Q6,65.0,1,0.0005269624858676927
Q6,65.0,2,0.2714127793259483
Q6,65.0,3,0.13623817731994273
Q6,65.0,4,0.0013402491583039116
Q6,65.0,5,0.005704560323499988
Q6,65.0,6,0.15496167741148315
Q6,65.0,7,0.007838318165412906
Q6,65.0,8,7.303663000759753e-05
Q6,65.0,9,0.18119210971719432
Q6,65.0,10,0.2333471284479948
Q6,65.0,11,0.0073650010143452155
Q6,65.5,1,0.0018032095890825818
Q6,65.5,2,0.2552044767198465
Q6,65.5,3,0.1520694145185463
Q6,65.5,4,0.0006029479026369464
Q6,65.5,5,0.003452169457437842
