model,launch,time_ns,site,density
hardcore,Q6_Q7,40.5,12,0.4287464626191346
hardcore,Q6_Q7,41.0,1,0.412971949841058
hardcore,Q6_Q7,41.0,2,0.17136116443663757
hardcore,Q6_Q7,41.0,3,0.09301989503700572
hardcore,Q6_Q7,41.0,4,0.09841574468076476
hardcore,Q6_Q7,41.0,5,0.12286768817021786
hardcore,Q6_Q7,41.0,6,0.09283519873671045
hardcore,Q6_Q7,41.0,7,0.09439357984474622
hardcore,Q6_Q7,41.0,8,0.11788073141888056
hardcore,Q6_Q7,41.0,9,0.10542126943767588
hardcore,Q6_Q7,41.0,10,0.08527107395395221
hardcore,Q6_Q7,41.0,11,0.15780518321446133
hardcore,Q6_Q7,41.0,12,0.4477565212278892
hardcore,Q6_Q7,41.5,1,0.4314931616965159
hardcore,Q6_Q7,41.5,2,0.16092694092240117
hardcore,Q6_Q7,41.5,3,0.0838281393110211
hardcore,Q6_Q7,41.5,4,0.10416276198940261
hardcore,Q6_Q7,41.5,5,0.11869303766431707
hardcore,Q6_Q7,41.5,6,0.09233500318750598
hardcore,Q6_Q7,41.5,7,0.09362476667715747
hardcore,Q6_Q7,41.5,8,0.11386759968787791
hardcore,Q6_Q7,41.5,9,0.11108184158076412
hardcore,Q6_Q7,41.5,10,0.07694195955552163
hardcore,Q6_Q7,41.5,11,0.14681709932199827
hardcore,Q6_Q7,41.5,12,0.4662276884055163
hardcore,Q6_Q7,42.0,1,0.4495560851075946
hardcore,Q6_Q7,42.0,2,0.15015958335649782
hardcore,Q6_Q7,42.0,3,0.07545550266720467
hardcore,Q6_Q7,42.0,4,0.1099559456585196
hardcore,Q6_Q7,42.0,5,0.11428050137650955
hardcore,Q6_Q7,42.0,6,0.09201033922420794
hardcore,Q6_Q7,42.0,7,0.09297590223923051
hardcore,Q6_Q7,42.0,8,0.10970359478213619
hardcore,Q6_Q7,42.0,9,0.116672611709353
hardcore,Q6_Q7,42.0,10,0.06946219956964854
hardcore,Q6_Q7,42.0,11,0.13573831892431043
hardcore,Q6_Q7,42.0,12,0.48402941538478694
hardcore,Q6_Q7,42.5,1,0.4670393936632407
hardcore,Q6_Q7,42.5,2,0.13921971174053788
hardcore,Q6_Q7,42.5,3,0.06793032618431437
hardcore,Q6_Q7,42.5,4,0.11566794036954345
hardcore,Q6_Q7,42.5,5,0.10971866252553285
hardcore,Q6_Q7,42.5,6,0.09183032248804576
hardcore,Q6_Q7,42.5,7,0.09242304056444611
hardcore,Q6_Q7,42.5,8,0.10547288512930422
hardcore,Q6_Q7,42.5,9,0.12207448249308553
hardcore,Q6_Q7,42.5,10,0.06283973025062552
hardcore,Q6_Q7,42.5,11,0.12475248571154225
hardcore,Q6_Q7,42.5,12,0.501031018879781
hardcore,Q6_Q7,43.0,1,0.4838210946288742
hardcore,Q6_Q7,43.0,2,0.1282772048281285
hardcore,Q6_Q7,43.0,3,0.06126513779771507
hardcore,Q6_Q7,43.0,4,0.12117857769464911
hardcore,Q6_Q7,43.0,5,0.10509779681151997
hardcore,Q6_Q7,43.0,6,0.09176211724447454
hardcore,Q6_Q7,43.0,7,0.09194157544395842
hardcore,Q6_Q7,43.0,8,0.10125963492056796
hardcore,Q6_Q7,43.0,9,0.12717744793484365
hardcore,Q6_Q7,43.0,10,0.05706656030292033
hardcore,Q6_Q7,43.0,11,0.11404983425004042
hardcore,Q6_Q7,43.0,12,0.5171030181423071
hardcore,Q6_Q7,43.5,1,0.49977971119263803
hardcore,Q6_Q7,43.5,2,0.11750915573374421
hardcore,Q6_Q7,43.5,3,0.05545690657002809
hardcore,Q6_Q7,43.5,4,0.12637666134668482
hardcore,Q6_Q7,43.5,5,0.10050794517699338
hardcore,Q6_Q7,43.5,6,0.09177173668391198
hardcore,Q6_Q7,43.5,7,0.09150685851452861
hardcore,Q6_Q7,43.5,8,0.09714624082212966
hardcore,Q6_Q7,43.5,9,0.13188210799262828
hardcore,Q6_Q7,43.5,10,0.05211950852913665
hardcore,Q6_Q7,43.5,11,0.1038246540548195
hardcore,Q6_Q7,43.5,12,0.5321185133827568
hardcore,Q6_Q7,44.0,1,0.5147955080523736
hardcore,Q6_Q7,44.0,2,0.10709763917818131
hardcore,Q6_Q7,44.0,3,0.05048760634060129
hardcore,Q6_Q7,44.0,4,0.13116151732526912
hardcore,Q6_Q7,44.0,5,0.0960370578407403
hardcore,Q6_Q7,44.0,6,0.09182484882134447
hardcore,Q6_Q7,44.0,7,0.09109479610734961
hardcore,Q6_Q7,44.0,8,0.09321167439767901
hardcore,Q6_Q7,44.0,9,0.13610091304322525
hardcore,Q6_Q7,44.0,10,0.04796125685516203
hardcore,Q6_Q7,44.0,11,0.09427259336111964
hardcore,Q6_Q7,44.0,12,0.5459545886769542
hardcore,Q6_Q7,44.5,1,0.5287517461418673
hardcore,Q6_Q7,44.5,2,0.09722731887804589
hardcore,Q6_Q7,44.5,3,0.046325078793293395
hardcore,Q6_Q7,44.5,4,0.13544428615790124
hardcore,Q6_Q7,44.5,5,0.091769243426967
hardcore,Q6_Q7,44.5,6,0.09188757132286376
hardcore,Q6_Q7,44.5,7,0.09068241318473474
hardcore,Q6_Q7,44.5,8,0.08952995891412717
hardcore,Q6_Q7,44.5,9,0.1397591229382773
hardcore,Q6_Q7,44.5,10,0.04454169788647217
hardcore,Q6_Q7,44.5,11,0.08558784087168697
hardcore,Q6_Q7,44.5,12,0.5584937214837631
hardcore,Q6_Q7,45.0,1,0.5415359513458661
hardcore,Q6_Q7,45.0,2,0.08808292718815927
hardcore,Q6_Q7,45.0,3,0.04292417989563887
hardcore,Q6_Q7,45.0,4,0.13914894025767763
hardcore,Q6_Q7,45.0,5,0.08778315377258167
hardcore,Q6_Q7,45.0,6,0.09192723932040466
hardcore,Q6_Q7,45.0,7,0.09024837395565163
hardcore,Q6_Q7,45.0,8,0.08616880526829221
hardcore,Q6_Q7,45.0,9,0.14279547192687003
hardcore,Q6_Q7,45.0,10,0.04179954982597262
hardcore,Q6_Q7,45.0,11,0.07796022709538863
hardcore,Q6_Q7,45.0,12,0.5696251801474974
hardcore,Q6_Q7,45.5,1,0.5530411813015733
hardcore,Q6_Q7,45.5,2,0.07984665226529009
hardcore,Q6_Q7,45.5,3,0.04022818782729112
hardcore,Q6_Q7,45.5,4,0.14221301548690882
hardcore,Q6_Q7,45.5,5,0.08415053124486946
hardcore,Q6_Q7,45.5,6,0.09191313130301021
hardcore,Q6_Q7,45.5,7,0.08977345018284182
hardcore,Q6_Q7,45.5,8,0.08318842747450651
hardcore,Q6_Q7,45.5,9,0.14516253729025677
hardcore,Q6_Q7,45.5,10,0.03966420575377749
hardcore,Q6_Q7,45.5,11,0.07157228959453384
hardcore,Q6_Q7,45.5,12,0.5792463902751404
hardcore,Q6_Q7,46.0,1,0.5631672738483177
hardcore,Q6_Q7,46.0,2,0.07269547067073599
hardcore,Q6_Q7,46.0,3,0.038170445051966984
hardcore,Q6_Q7,46.0,4,0.14458805219755555
hardcore,Q6_Q7,46.0,5,0.08093494123181774
hardcore,Q6_Q7,46.0,6,0.09181713946503636
hardcore,Q6_Q7,46.0,7,0.08924092973510353
hardcore,Q6_Q7,46.0,8,0.08064055359748254
hardcore,Q6_Q7,46.0,9,0.14682681600861736
hardcore,Q6_Q7,46.0,10,0.038057779059925335
hardcore,Q6_Q7,46.0,11,0.06659634845594045
hardcore,Q6_Q7,46.0,12,0.5872642506775003
hardcore,Q6_Q7,46.5,1,0.5718220603823526
hardcore,Q6_Q7,46.5,2,0.06679846540709128
hardcore,Q6_Q7,46.5,3,0.03667620220907216
hardcore,Q6_Q7,46.5,4,0.1462397471828167
hardcore,Q6_Q7,46.5,5,0.07819070797596187
hardcore,Q6_Q7,46.5,6,0.09161437241538731
hardcore,Q6_Q7,46.5,7,0.08863695955857842
hardcore,Q6_Q7,46.5,8,0.07856764330882411
hardcore,Q6_Q7,46.5,9,0.14776852001537194
hardcore,Q6_Q7,46.5,10,0.03689730234767779
hardcore,Q6_Q7,46.5,11,0.06319163953903965
hardcore,Q6_Q7,46.5,12,0.5935963796578261
hardcore,Q6_Q7,47.0,1,0.5789225273123365
hardcore,Q6_Q7,47.0,2,0.0623141708390591
hardcore,Q6_Q7,47.0,3,0.03566462711446974
hardcore,Q6_Q7,47.0,4,0.14714782398894982
hardcore,Q6_Q7,47.0,5,0.07596206721212871
hardcore,Q6_Q7,47.0,6,0.09128367986988373
hardcore,Q6_Q7,47.0,7,0.08795081890086592
hardcore,Q6_Q7,47.0,8,0.07700231849688734
hardcore,Q6_Q7,47.0,9,0.14798110645704746
hardcore,Q6_Q7,47.0,10,0.03609703348915798
hardcore,Q6_Q7,47.0,11,0.061501553490776725
hardcore,Q6_Q7,47.0,12,0.5981722728284371
hardcore,Q6_Q7,47.5,1,0.5843959090012534
hardcore,Q6_Q7,47.5,2,0.05938798673744765
hardcore,Q6_Q7,47.5,3,0.03505093845942861
hardcore,Q6_Q7,47.5,4,0.147305634776476
hardcore,Q6_Q7,47.5,5,0.07428254424410612
hardcore,Q6_Q7,47.5,6,0.09080809082092238
hardcore,Q6_Q7,47.5,7,0.08717512028263452
hardcore,Q6_Q7,47.5,8,0.07596700867341515
hardcore,Q6_Q7,47.5,9,0.14747056474139958
hardcore,Q6_Q7,47.5,10,0.03557081980175241
hardcore,Q6_Q7,47.5,11,0.06165102812334076
hardcore,Q6_Q7,47.5,12,0.600934354337823
hardcore,Q6_Q7,48.0,1,0.5881806960267045
hardcore,Q6_Q7,48.0,2,0.05814970377866726
hardcore,Q6_Q7,48.0,3,0.0347486208649385
hardcore,Q6_Q7,48.0,4,0.14671951226639446
hardcore,Q6_Q7,48.0,5,0.07317456125904936
hardcore,Q6_Q7,48.0,6,0.09017515866234375
hardcore,Q6_Q7,48.0,7,0.08630593733599676
hardcore,Q6_Q7,48.0,8,0.07547380839691716
hardcore,Q6_Q7,48.0,9,0.14625448691128712
hardcore,Q6_Q7,48.0,10,0.03523446958977522
hardcore,Q6_Q7,48.0,11,0.06374414051329864
hardcore,Q6_Q7,48.0,12,0.6018389043946268
hardcore,Q6_Q7,48.5,1,0.5902275432938199
hardcore,Q6_Q7,48.5,2,0.05871118221010825
hardcore,Q6_Q7,48.5,3,0.03467167585301255
hardcore,Q6_Q7,48.5,4,0.14540789515054836
hardcore,Q6_Q7,48.5,5,0.07264927293287449
hardcore,Q6_Q7,48.5,6,0.08937720879931989
hardcore,Q6_Q7,48.5,7,0.08534286018265666
hardcore,Q6_Q7,48.5,8,0.07552453966574124
hardcore,Q6_Q7,48.5,9,0.14436095192945464
hardcore,Q6_Q7,48.5,10,0.035008079608360915
hardcore,Q6_Q7,48.5,11,0.0678619431013888
hardcore,Q6_Q7,48.5,12,0.6008568472727139
hardcore,Q6_Q7,49.0,1,0.5905000634894133
hardcore,Q6_Q7,49.0,2,0.06116422404819587
hardcore,Q6_Q7,49.0,3,0.034736862089031345
hardcore,Q6_Q7,49.0,4,0.14340025458832348
hardcore,Q6_Q7,49.0,5,0.07270662482192121
hardcore,Q6_Q7,49.0,6,0.08841148634933063
hardcore,Q6_Q7,49.0,7,0.08428898047637179
hardcore,Q6_Q7,49.0,8,0.07611100830799652
hardcore,Q6_Q7,49.0,9,0.1418272577196193
hardcore,Q6_Q7,49.0,10,0.03481826738140534
hardcore,Q6_Q7,49.0,11,0.07406058516860241
hardcore,Q6_Q7,49.0,12,0.5979743855597881
hardcore,Q6_Q7,49.5,1,0.5889754925640492
hardcore,Q6_Q7,49.5,2,0.06557867711700681
hardcore,Q6_Q7,49.5,3,0.03486587796403694
hardcore,Q6_Q7,49.5,4,0.14073585297075247
hardcore,Q6_Q7,49.5,5,0.07333562475618403
hardcore,Q6_Q7,49.5,6,0.08728020359777942
hardcore,Q6_Q7,49.5,7,0.08315080955607632
hardcore,Q6_Q7,49.5,8,0.07721543988531807
hardcore,Q6_Q7,49.5,9,0.13869853722036668
hardcore,Q6_Q7,49.5,10,0.03460025874681481
hardcore,Q6_Q7,49.5,11,0.08236975736947451
hardcore,Q6_Q7,49.5,12,0.5931934682521401
hardcore,Q6_Q7,50.0,1,0.5856452153578039
hardcore,Q6_Q7,50.0,2,0.07200080648038636
hardcore,Q6_Q7,50.0,3,0.034987440239484136
hardcore,Q6_Q7,50.0,4,0.1374623689396996
hardcore,Q6_Q7,50.0,5,0.07451481352943219
hardcore,Q6_Q7,50.0,6,0.08599048886894045
hardcore,Q6_Q7,50.0,7,0.08193813432493197
hardcore,Q6_Q7,50.0,8,0.0788110775954043
hardcore,Q6_Q7,50.0,9,0.13502629622845994
hardcore,Q6_Q7,50.0,10,0.03429978349248918
hardcore,Q6_Q7,50.0,11,0.09279149256629614
hardcore,Q6_Q7,50.0,12,0.5865320823766718
hardcore,Q6_Q7,50.5,1,0.5805151411288881
hardcore,Q6_Q7,50.5,2,0.08045196540172928
hardcore,Q6_Q7,50.5,3,0.035039214066976944
hardcore,Q6_Q7,50.5,4,0.13363442465290057
hardcore,Q6_Q7,50.5,5,0.07621291769365104
hardcore,Q6_Q7,50.5,6,0.08455424037056349
hardcore,Q6_Q7,50.5,7,0.08066381646817794
hardcore,Q6_Q7,50.5,8,0.08086292215383917
hardcore,Q6_Q7,50.5,9,0.13086691141597012
hardcore,Q6_Q7,50.5,10,0.033874735445579375
hardcore,Q6_Q7,50.5,11,0.10529935109153037
hardcore,Q6_Q7,50.5,12,0.5780243601101926
hardcore,Q6_Q7,51.0,1,0.5736059205813069
hardcore,Q6_Q7,51.0,2,0.09092759392770798
hardcore,Q6_Q7,51.0,3,0.0349695522008529
hardcore,Q6_Q7,51.0,4,0.12931205245186678
hardcore,Q6_Q7,51.0,5,0.07838966427022295
hardcore,Q6_Q7,51.0,6,0.08298789033256355
hardcore,Q6_Q7,51.0,7,0.07934354143549091
hardcore,Q6_Q7,51.0,8,0.08332859169467473
hardcore,Q6_Q7,51.0,9,0.12628012660077714
hardcore,Q6_Q7,51.0,10,0.033296557824532676
hardcore,Q6_Q7,51.0,11,0.11983801284715118
hardcore,Q6_Q7,51.0,12,0.5677204958328521
hardcore,Q6_Q7,51.5,1,0.5649529979939334
hardcore,Q6_Q7,51.5,2,0.1033965685919524
hardcore,Q6_Q7,51.5,3,0.034739004602482186
hardcore,Q6_Q7,51.5,4,0.1245591384042516
hardcore,Q6_Q7,51.5,5,0.0809967347365373
hardcore,Q6_Q7,51.5,6,0.08131208635465537
hardcore,Q6_Q7,51.5,7,0.07799552423333084
hardcore,Q6_Q7,51.5,8,0.08615927837311944
hardcore,Q6_Q7,51.5,9,0.12132758415286901
hardcore,Q6_Q7,51.5,10,0.03255131997695117
hardcore,Q6_Q7,51.5,11,0.13632329241858443
hardcore,Q6_Q7,51.5,12,0.5556864701613324
hardcore,Q6_Q7,52.0,1,0.554606494201165
hardcore,Q6_Q7,52.0,2,0.11780092163985165
hardcore,Q6_Q7,52.0,3,0.0343215638342385
hardcore,Q6_Q7,52.0,4,0.11944187965906794
hardcore,Q6_Q7,52.0,5,0.08397883376953011
hardcore,Q6_Q7,52.0,6,0.07955129827684639
hardcore,Q6_Q7,52.0,7,0.07664017949620029
hardcore,Q6_Q7,52.0,8,0.0893007775896182
hardcore,Q6_Q7,52.0,9,0.11607142637006074
hardcore,Q6_Q7,52.0,10,0.031640457706261435
hardcore,Q6_Q7,52.0,11,0.15464258673821835
hardcore,Q6_Q7,52.0,12,0.5420035807189413
hardcore,Q6_Q7,52.5,1,0.5426309184339833
hardcore,Q6_Q7,52.5,2,0.1340559426641951
hardcore,Q6_Q7,52.5,3,0.033705616583735235
hardcore,Q6_Q7,52.5,4,0.11402729119457333
hardcore,Q6_Q7,52.5,5,0.0872748469486001
hardcore,Q6_Q7,52.5,6,0.07773336006761322
hardcore,Q6_Q7,52.5,7,0.07529976353468067
hardcore,Q6_Q7,52.5,8,0.09269456557565153
hardcore,Q6_Q7,52.5,9,0.11057299881591995
hardcore,Q6_Q7,52.5,10,0.030581156119709164
hardcore,Q6_Q7,52.5,11,0.174655757889248
hardcore,Q6_Q7,52.5,12,0.52676778217209
hardcore,Q6_Q7,53.0,1,0.5291047093667989
hardcore,Q6_Q7,53.0,2,0.15205066970012204
hardcore,Q6_Q7,53.0,3,0.03289457725493464
hardcore,Q6_Q7,53.0,4,0.10838179539502589
hardcore,Q6_Q7,53.0,5,0.09081906094720842
hardcore,Q6_Q7,53.0,6,0.07588895716992076
hardcore,Q6_Q7,53.0,7,0.07399799609902072
hardcore,Q6_Q7,53.0,8,0.09627890146715348
hardcore,Q6_Q7,53.0,9,0.10489168405713113
hardcore,Q6_Q7,53.0,10,0.029406361177728567
hardcore,Q6_Q7,53.0,11,0.1961964465126526
hardcore,Q6_Q7,53.0,12,0.5100888408523022
hardcore,Q6_Q7,53.5,1,0.5141196080947977
hardcore,Q6_Q7,53.5,2,0.17164877075102694
hardcore,Q6_Q7,53.5,3,0.03190718570799038
hardcore,Q6_Q7,53.5,4,0.10256992502115064
hardcore,Q6_Q7,53.5,5,0.0945424196693025
hardcore,Q6_Q7,53.5,6,0.07405107044310466
hardcore,Q6_Q7,53.5,7,0.07275966946085402
hardcore,Q6_Q7,53.5,8,0.0999899309082215
hardcore,Q6_Q7,53.5,9,0.09908389006030446
hardcore,Q6_Q7,53.5,10,0.028164413746782916
hardcore,Q6_Q7,53.5,11,0.21907380409149368
hardcore,Q6_Q7,53.5,12,0.4920893120449695
hardcore,Q6_Q7,54.0,1,0.49777986815230124
hardcore,Q6_Q7,54.0,2,0.19268981050476736
hardcore,Q6_Q7,54.0,3,0.030777457808002524
hardcore,Q6_Q7,54.0,4,0.09665316661294336
hardcore,Q6_Q7,54.0,5,0.09837379029432075
hardcore,Q6_Q7,54.0,6,0.07225438828284148
hardcore,Q6_Q7,54.0,7,0.07161025211713663
hardcore,Q6_Q7,54.0,8,0.10376276963081824
hardcore,Q6_Q7,54.0,9,0.09320221281594215
hardcore,Q6_Q7,54.0,10,0.026918307801648663
hardcore,Q6_Q7,54.0,11,0.2430746252637876
hardcore,Q6_Q7,54.0,12,0.4729033507154893
hardcore,Q6_Q7,54.5,1,0.48020131003764416
hardcore,Q6_Q7,54.5,2,0.21499089075594086
hardcore,Q6_Q7,54.5,3,0.029554284328261834
hardcore,Q6_Q7,54.5,4,0.09068896726922274
hardcore,Q6_Q7,54.5,5,0.10224121425117037
hardcore,Q6_Q7,54.5,6,0.0705346986914733
hardcore,Q6_Q7,54.5,7,0.07057549397785266
hardcore,Q6_Q7,54.5,8,0.1075325472902298
hardcore,Q6_Q7,54.5,9,0.08729478766757179
hardcore,Q6_Q7,54.5,10,0.025744582330069772
hardcore,Q6_Q7,54.5,11,0.26796585438518933
hardcore,Q6_Q7,54.5,12,0.4526753690153728
hardcore,Q6_Q7,55.0,1,0.4615102299969457
hardcore,Q6_Q7,55.0,2,0.23834864688164678
hardcore,Q6_Q7,55.0,3,0.02830068081265622
hardcore,Q6_Q7,55.0,4,0.08472992318494595
hardcore,Q6_Q7,55.0,5,0.10607311970390183
hardcore,Q6_Q7,55.0,6,0.06892827301188631
hardcore,Q6_Q7,55.0,7,0.06968103933345293
hardcore,Q6_Q7,55.0,8,0.11123539403728866
hardcore,Q6_Q7,55.0,9,0.08140483846287339
hardcore,Q6_Q7,55.0,10,0.024731864301113782
hardcore,Q6_Q7,55.0,11,0.293497433951342
hardcore,Q6_Q7,55.0,12,0.43155855632194595
hardcore,Q6_Q7,55.5,1,0.4418421750009396
hardcore,Q6_Q7,55.5,2,0.26254157673192624
hardcore,Q6_Q7,55.5,3,0.02709269809651451
hardcore,Q6_Q7,55.5,4,0.07882316340331924
hardcore,Q6_Q7,55.5,5,0.10979947414617763
hardcore,Q6_Q7,55.5,6,0.0674712527403422
hardcore,Q6_Q7,55.5,7,0.06895205323250571
hardcore,Q6_Q7,55.5,8,0.11480935480602508
hardcore,Q6_Q7,55.5,9,0.0755704281423204
hardcore,Q6_Q7,55.5,10,0.023979087607228007
hardcore,Q6_Q7,55.5,11,0.3194054563189343
hardcore,Q6_Q7,55.5,12,0.40971327977376687
hardcore,Q6_Q7,56.0,1,0.4213405978899526
hardcore,Q6_Q7,56.0,2,0.28733267259740924
hardcore,Q6_Q7,56.0,3,0.02601801017499212
hardcore,Q6_Q7,56.0,4,0.07300993707107775
hardcore,Q6_Q7,56.0,5,0.11335285810547899
hardcore,Q6_Q7,56.0,6,0.06619905031244583
hardcore,Q6_Q7,56.0,7,0.0684128661592364
hardcore,Q6_Q7,56.0,8,0.11819521901372732
hardcore,Q6_Q7,56.0,9,0.06982440887308153
hardcore,Q6_Q7,56.0,10,0.023593420021483385
hardcore,Q6_Q7,56.0,11,0.3454155745499907
hardcore,Q6_Q7,56.0,12,0.3873053852311236
hardcore,Q6_Q7,56.5,1,0.4001554085280384
hardcore,Q6_Q7,56.5,2,0.3124723216075017
hardcore,Q6_Q7,56.5,3,0.025174202853555004
hardcore,Q6_Q7,56.5,4,0.06732540719267437
hardcore,Q6_Q7,56.5,5,0.11666944368148609
hardcore,Q6_Q7,56.5,6,0.0651457740316201
hardcore,Q6_Q7,56.5,7,0.06808664110981823
hardcore,Q6_Q7,56.5,8,0.12133725623058922
hardcore,Q6_Q7,56.5,9,0.06419456445468016
hardcore,Q6_Q7,56.5,10,0.02368793677539275
hardcore,Q6_Q7,56.5,11,0.371246623253065
hardcore,Q6_Q7,56.5,12,0.3645044202815788
hardcore,Q6_Q7,57.0,1,0.3784414384663959
hardcore,Q6_Q7,57.0,2,0.33770143508939965
hardcore,Q6_Q7,57.0,3,0.024666792980053903
hardcore,Q6_Q7,57.0,4,0.06179864858526534
hardcore,Q6_Q7,57.0,5,0.1196898646108509
hardcore,Q6_Q7,57.0,6,0.06434368640477892
hardcore,Q6_Q7,57.0,7,0.06799506635076288
hardcore,Q6_Q7,57.0,8,0.12418385129842902
hardcore,Q6_Q7,57.0,9,0.05870393259736602
hardcore,Q6_Q7,57.0,10,0.02437908521875178
hardcore,Q6_Q7,57.0,11,0.39661439610464855
hardcore,Q6_Q7,57.0,12,0.3414818022932965
hardcore,Q6_Q7,57.5,1,0.35635683803962287
hardcore,Q6_Q7,57.5,2,0.3627547631707759
hardcore,Q6_Q7,57.5,3,0.024607013912353974
hardcore,Q6_Q7,57.5,4,0.056452842563468934
hardcore,Q6_Q7,57.5,5,0.12235996768364589
hardcore,Q6_Q7,57.5,6,0.06382270409239493
hardcore,Q6_Q7,57.5,7,0.06815807632721918
hardcore,Q6_Q7,57.5,8,0.12668803528360376
hardcore,Q6_Q7,57.5,9,0.053371289926817056
hardcore,Q6_Q7,57.5,10,0.025783990044054995
hardcore,Q6_Q7,57.5,11,0.4212355233886509
hardcore,Q6_Q7,57.5,12,0.31840895556739063
hardcore,Q6_Q7,58.0,1,0.3340614259805652
hardcore,Q6_Q7,58.0,2,0.3873643473178319
hardcore,Q6_Q7,58.0,3,0.025109408098392235
hardcore,Q6_Q7,58.0,4,0.05130565594972289
hardcore,Q6_Q7,58.0,5,0.12463143855435967
hardcore,Q6_Q7,58.0,6,0.06360994649945985
hardcore,Q6_Q7,58.0,7,0.06859360239672864
hardcore,Q6_Q7,58.0,8,0.12880791146237985
hardcore,Q6_Q7,58.0,9,0.048211778312633624
hardcore,Q6_Q7,58.0,10,0.028017652632919696
hardcore,Q6_Q7,58.0,11,0.44483139046152825
hardcore,Q6_Q7,58.0,12,0.29545544233347776
hardcore,Q6_Q7,58.5,1,0.3117150125189255
hardcore,Q6_Q7,58.5,2,0.4112630606357828
hardcore,Q6_Q7,58.5,3,0.02628927212707316
hardcore,Q6_Q7,58.5,4,0.046369787425578415
hardcore,Q6_Q7,58.5,5,0.1264622982118565
hardcore,Q6_Q7,58.5,6,0.06372933876143119
hardcore,Q6_Q7,58.5,7,0.06931735431643905
hardcore,Q6_Q7,58.5,8,0.13050697818661827
hardcore,Q6_Q7,58.5,9,0.043237647454021755
hardcore,Q6_Q7,58.5,10,0.031190101117580034
hardcore,Q6_Q7,58.5,11,0.4671320365901351
hardcore,Q6_Q7,58.5,12,0.2727871126545579
hardcore,Q6_Q7,59.0,1,0.28947571750810497
hardcore,Q6_Q7,59.0,2,0.4341881836792054
hardcore,Q6_Q7,59.0,3,0.028260003252371067
hardcore,Q6_Q7,59.0,4,0.04165366011591509
hardcore,Q6_Q7,59.0,5,0.12781726951970734
hardcore,Q6_Q7,59.0,6,0.06420127354769245
hardcore,Q6_Q7,59.0,7,0.07034263272790021
hardcore,Q6_Q7,59.0,8,0.13175435289908935
hardcore,Q6_Q7,59.0,9,0.03845908567061928
hardcore,Q6_Q7,59.0,10,0.03540354967417503
hardcore,Q6_Q7,59.0,11,0.487879973156483
hardcore,Q6_Q7,59.0,12,0.250564298248737
hardcore,Q6_Q7,59.5,1,0.26749830539128455
hardcore,Q6_Q7,59.5,2,0.45588496227052744
hardcore,Q6_Q7,59.5,3,0.031130399118776877
hardcore,Q6_Q7,59.5,4,0.03716223572561084
hardcore,Q6_Q7,59.5,5,0.1286680162361435
hardcore,Q6_Q7,59.5,6,0.06504233474717024
hardcore,Q6_Q7,59.5,7,0.07168017227941592
hardcore,Q6_Q7,59.5,8,0.132524903704468
hardcore,Q6_Q7,59.5,9,0.03388510860981583
hardcore,Q6_Q7,59.5,10,0.0407496263254774
hardcore,Q6_Q7,59.5,11,0.5068338607983912
hardcore,Q6_Q7,59.5,12,0.2289400747929175
hardcore,Q6_Q7,60.0,1,0.24593255876385103
hardcore,Q6_Q7,60.0,2,0.4761100934377783
hardcore,Q6_Q7,60.0,3,0.03500196416052031
hardcore,Q6_Q7,60.0,4,0.032897922607647415
hardcore,Q6_Q7,60.0,5,0.1289932597025647
hardcore,Q6_Q7,60.0,6,0.06626508474890554
hardcore,Q6_Q7,60.0,7,0.07333801451431782
hardcore,Q6_Q7,60.0,8,0.13279929670670548
hardcore,Q6_Q7,60.0,9,0.029524474146443238
hardcore,Q6_Q7,60.0,10,0.047306728101275
hardcore,Q6_Q7,60.0,11,0.5237719866593686
hardcore,Q6_Q7,60.0,12,0.2080586164506216
hardcore,Q6_Q7,60.5,1,0.2249217119122519
hardcore,Q6_Q7,60.5,2,0.4946350860744582
hardcore,Q6_Q7,60.5,3,0.03996627686526143
hardcore,Q6_Q7,60.5,4,0.028861547899417264
hardcore,Q6_Q7,60.5,5,0.12877878088918407
hardcore,Q6_Q7,60.5,6,0.06787791571567224
hardcore,Q6_Q7,60.5,7,0.07532140924372874
hardcore,Q6_Q7,60.5,8,0.13256396875896898
hardcore,Q6_Q7,60.5,9,0.02538659114957322
hardcore,Q6_Q7,60.5,10,0.05513756078111605
hardcore,Q6_Q7,60.5,11,0.53849548553827
hardcore,Q6_Q7,60.5,12,0.18805366517209826
hardcore,Q6_Q7,61.0,1,0.20460096501188743
hardcore,Q6_Q7,61.0,2,0.5112494442967248
hardcore,Q6_Q7,61.0,3,0.04610247176035894
hardcore,Q6_Q7,61.0,4,0.02505336237055899
hardcore,Q6_Q7,61.0,5,0.12801731765267432
hardcore,Q6_Q7,61.0,6,0.06988496400032464
hardcore,Q6_Q7,61.0,7,0.07763274281999408
hardcore,Q6_Q7,61.0,8,0.1318110363126917
hardcore,Q6_Q7,61.0,9,0.021482390037709985
hardcore,Q6_Q7,61.0,10,0.06428691764700155
hardcore,Q6_Q7,61.0,11,0.5508312523243549
hardcore,Q6_Q7,61.0,12,0.16904713576571867
hardcore,Q6_Q7,61.5,1,0.18509609865650226
hardcore,Q6_Q7,61.5,2,0.5257636237125013
hardcore,Q6_Q7,61.5,3,0.05347488859197957
hardcore,Q6_Q7,61.5,4,0.021474045914309743
hardcore,Q6_Q7,61.5,5,0.12670836884988765
hardcore,Q6_Q7,61.5,6,0.07228608569897764
hardcore,Q6_Q7,61.5,7,0.0802714915338278
