tau,normalized_time,subgroup_max,state_norm_error,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.9490227807719166,0.60416666666666663,82.64230422182014,4.2077452633293433e-14,121.13925901199694,116.28425174939352,75.775500631145135,60.318845565785558,60.318845565785502,55.554810552866392,55.554810552866371,45.776079990504662
0.95556776546689537,0.60833333333333328,82.640146834559516,4.3076653355456074e-14,121.1229690943983,116.32627686267641,75.789542754260808,60.203046410181486,60.203046410181486,55.660486201010613,55.660486201010599,45.769924382413237
0.96211275016187414,0.61250000000000004,82.640661899519813,4.3520742565306136e-14,121.1131519085631,116.36010233591871,75.802185650977975,60.08686837282432,60.086868372824313,55.767554879135773,55.767554879135766,45.764579045949446
0.9686577348568528,0.61666666666666659,82.643691195982228,4.3631764867768652e-14,121.1097017234521,116.38628978681021,75.813252289522723,59.969908425111285,59.969908425111271,55.876309273719187,55.87630927371918,45.759949300350783
0.97520271955183158,0.62083333333333335,82.649040834484993,4.3520742565306136e-14,121.11242573813988,116.40544797426965,75.822578684171006,59.851789905335387,59.851789905335387,55.98702557993434,55.987025579934318,45.755950278323994
0.98174770424681035,0.625,82.656482221721291,4.3298697960381105e-14,121.12104407145782,116.41823296111271,75.83001647934779,59.732168132615755,59.732168132615705,56.099956522588229,56.099956522588215,45.752506281566426
0.98829268894178901,0.62916666666666665,82.665753805049349,4.3631764867768652e-14,121.13519136486033,116.42534684191304,75.835435603701015,59.610735777720038,59.610735777720024,56.215324480750354,56.215324480750347,45.74955021965922
0.99483767363676778,0.6333333333333333,82.67656364238249,4.3520742565306136e-14,121.15442011072912,116.42753499050842,75.83872702198498,59.487227767931849,59.487227767931849,56.333314875132842,56.333314875132821,45.747023149637876
1.0013826583317464,0.63749999999999996,82.688592821625406,4.3520742565306136e-14,121.17820576664647,116.42558183453747,75.839805631834423,59.361425497198908,59.36142549719888,56.454069968386435,56.45406996838642,45.744873936655473
1.0079276430267252,0.64166666666666661,82.701499730745695,4.3409720262843621e-14,121.20595366203855,116.42030522106364,75.838613372304636,59.233160114046413,59.233160114046399,56.577683211093643,56.577683211093621,45.74305905965744
1.014472627721704,0.64583333333333326,82.714925155985895,4.3298697960381105e-14,121.23700764967553,116.41254949549143,75.835122630298855,59.102314668319515,59.10231466831948,56.704194240688551,56.704194240688551,45.741542589756591
1.0210176124166828,0.65000000000000002,82.728498162644172,4.3187675657918589e-14,121.27066040330374,116.4031774731753,75.829340048700757,58.968824913610547,58.96882491361054,56.83358460764623,56.833584607646223,45.740296372857614
1.0275625971116615,0.65416666666666667,82.741842691240493,4.3298697960381105e-14,121.30616521624793,116.39306153679244,75.821310855280302,58.832678584854406,58.832678584854349,56.965774264412808,56.965774264412744,45.739300451781865
1.0341075818066401,0.65833333333333321,82.754584782606599,4.3187675657918589e-14,121.34274911577899,116.38307414017,75.811123843441791,58.693912999442951,58.693912999442944,57.100618809510522,57.100618809510493,45.73854376637702
1.0406525665016189,0.66249999999999998,82.766360329209846,4.3298697960381105e-14,121.37962707543484,116.37407803838545,75.798917143884609,58.55261086456732,58.552610864567306,57.23790743430709,57.237907434307076,45.738025172489252
1.0471975511965976,0.66666666666666663,82.776823237335947,4.3742787170231168e-14,121.41601708280506,116.36691659241005,75.784884929445326,58.408894212496499,58.408894212496492,57.377361475652762,57.377361475652727,45.737754821775596
1.0537425358915764,0.67083333333333328,82.785653875870551,4.4408920985006262e-14,121.45115580351606,116.3624045124828,75.769285192864473,58.262916428291419,58.262916428291405,57.518633436777272,57.518633436777208,45.737755943680035
1.0602875205865552,0.67500000000000004,82.792567682307038,4.4408920985006262e-14,121.48431457281933,116.3613194063751,75.752448727821459,58.114852380204766,58.114852380204745,57.661306304373447,57.661306304373426,45.73806706793394
1.0668325052815339,0.6791666666666667,82.797323794948966,4.5741188614556449e-14,121.51481544344884,116.3643944858097,75.734789425910066,57.964886711032023,57.964886711031973,57.804892964524171,57.804892964524136,45.738744720167716
1.0733774899765125,0.68333333333333324,82.799733581485839,4.5852210917018965e-14,121.54204702124002,116.37231275624518,75.716815974626357,57.948835506668587,57.948835506668573,57.813200398383756,57.813200398383735,45.739866614090737
1.0799224746714913,0.68749999999999989,82.799668937344876,4.8405723873656825e-14,121.56547982711157,116.38570297224044,75.699145002051154,58.092504205422728,58.092504205422692,57.659955742842342,57.659955742842271,45.741535350764885
1.08646745936647,0.69166666666666665,82.797070231449197,4.929390229335695e-14,121.58468093415796,116.40513758363831,75.682515660852872,58.235195986526278,58.235195986526264,57.505279995000201,57.505279995000194,45.743882618365234
1.0930124440614488,0.6958333333333333,82.791953781057487,4.9071857688431919e-14,121.59932764043462,116.43113282825601,75.667805575717324,58.376132216606834,58.37613221660682,57.349247885322583,57.349247885322569,45.747073864246552
1.0995574287564276,0.69999999999999996,82.784418740057532,4.829470157119431e-14,121.60921995033812,116.46415104674843,75.656047992977847,58.514455707210374,58.514455707210374,57.191863374579768,57.191863374579746,45.751313385035573
1.1061024134514064,0.70416666666666672,82.774653285290185,4.8516746176119341e-14,121.61429164916831,116.50460520728899,75.648449868311815,58.64922689118572,58.649226891185712,57.03304099715703,57.033040997157023,45.756849749970769
1.1126473981463849,0.70833333333333326,82.762939982230932,4.8516746176119341e-14,121.61461976555043,116.55286553461293,75.646410508065586,58.779419212695871,58.779419212695871,56.872587224684764,56.872587224684729,45.763981438207637
1.1191923828413637,0.71249999999999991,82.749660203977442,4.8183679268731794e-14,121.61043222420844,116.60926804303266,75.651540243429949,58.903913868597968,58.903913868597954,56.71018233269524,56.71018233269524,45.773062532955855
1.1257373675363425,0.71666666666666667,82.735297465638709,4.8405723873656825e-14,121.60211349666022,116.67412467961871,75.665678466998088,59.021494145564745,59.021494145564745,56.545363307656679,56.545363307656629,45.784508275095433
1.1322823522313212,0.72083333333333333,82.720439520037971,4.8183679268731794e-14,121.59020805965019,116.74773469535234,75.690910202452969,59.130839710124391,59.13083971012437,56.377508384544313,56.377508384544306,45.798800237620441
1.1388273369263,0.72499999999999998,82.705779040719619,4.829470157119431e-14,121.57542147079211,116.83039678210265,75.729580216045605,59.230521323053182,59.230521323053118,56.205823854389656,56.205823854389649,45.816490841484303
