target_ids,vp_recoil,vd_recoil,sites,grid_points_per_site,phase_samples,evaluation,reference_imbalance_time_tau,reference_edge_time_tau,parameter_match,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std
T003;T004,4.0,1.05,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.4143329722684309,0.012728437395471753,nan,nan
T003;T004,5.0,0.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.005248200541768508,0.6639675526843071,0.0,0.0
T003;T004,5.0,0.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.005220353136520178,0.6639675381685033,nan,nan
T003;T004,5.0,0.05,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0026980440158904354,0.659092225794674,0.0025845543814953776,5.03435139996844e-05
T003;T004,5.0,0.05,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.002686069190679735,0.6592997223908119,nan,nan
T003;T004,5.0,0.1,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0028327370584161423,0.6562331812340713,0.0025940509128894763,7.658470104787707e-05
T003;T004,5.0,0.1,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0027966832421750915,0.6567374677821545,nan,nan
T003;T004,5.0,0.15000000000000002,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0031869132889477264,0.6533932519113506,0.0026217001870636036,0.00041197466526693427
T003;T004,5.0,0.15000000000000002,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0030777132776720756,0.6541932222322003,nan,nan
T003;T004,5.0,0.2,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.003985742870949825,0.6466936664038039,0.0026618339128846686,0.0010626558552542242
