protocol,length,gamma,subsystem,chord_coordinate,mean_entropy,std_entropy,trajectories,t_final
qsdc,96,0.05,33,0.881921264348355,18.486562159236676,0.35595186731702516,8,120.0
qsdc,96,0.05,40,0.9659258262890683,19.943472066040115,0.5080092232083204,8,120.0
qsdc,96,0.05,48,1.0,20.724750691512952,0.33535891942695384,8,120.0
qsdc,96,0.1,2,0.06540312923014306,1.8070052557707799,0.09997240275337796,8,60.0
qsdc,96,0.1,3,0.0980171403295606,2.6531052155438175,0.1263857923904254,8,60.0
qsdc,96,0.1,4,0.13052619222005157,3.449510570041003,0.12429124106583347,8,60.0
qsdc,96,0.1,5,0.16289547339458874,4.230043068403169,0.15362420940906527,8,60.0
qsdc,96,0.1,6,0.19509032201612825,4.9463749844609834,0.16227192111729816,8,60.0
qsdc,96,0.1,7,0.2270762630343732,5.5723794712210015,0.2556771349693435,8,60.0
qsdc,96,0.1,9,0.29028467725446233,6.912986376288862,0.33284995262516415,8,60.0
qsdc,96,0.1,11,0.3522500479212335,7.990914678791258,0.3144515011508967,8,60.0
qsdc,96,0.1,13,0.4127070298043947,9.178449398148562,0.2225074342265181,8,60.0
qsdc,96,0.1,16,0.49999999999999994,10.744893312511483,0.3496954250751343,8,60.0
qsdc,96,0.1,19,0.5824776968678022,12.158721547397368,0.45259920615222565,8,60.0
qsdc,96,0.1,23,0.6835923020228712,13.546306049703206,0.6113650826276664,8,60.0
qsdc,96,0.1,27,0.773010453362737,14.751643923030336,0.46499058573211083,8,60.0
qsdc,96,0.1,33,0.881921264348355,16.27518530480654,0.5294045139786685,8,60.0
qsdc,96,0.1,40,0.9659258262890683,17.380783229341464,0.4691938536718948,8,60.0
qsdc,96,0.1,48,1.0,17.950863439262598,0.542047427316121,8,60.0
qsdc,96,0.15,2,0.06540312923014306,1.660197665431399,0.19102954801488992,8,40.0
qsdc,96,0.15,3,0.0980171403295606,2.4538184580241715,0.2547402066629758,8,40.0
qsdc,96,0.15,4,0.13052619222005157,3.164430096529701,0.19349660017624198,8,40.0
qsdc,96,0.15,5,0.16289547339458874,3.783779192977136,0.16058430878851518,8,40.0
qsdc,96,0.15,6,0.19509032201612825,4.360595030426676,0.17854098216695002,8,40.0
qsdc,96,0.15,7,0.2270762630343732,4.991602871701189,0.3011780085673035,8,40.0
qsdc,96,0.15,9,0.29028467725446233,6.2346371470280095,0.42492824444988153,8,40.0
qsdc,96,0.15,11,0.3522500479212335,7.209496258429615,0.3807884334578062,8,40.0
qsdc,96,0.15,13,0.4127070298043947,8.162899332977224,0.4123267312301535,8,40.0
qsdc,96,0.15,16,0.49999999999999994,9.495214709720695,0.4814696827124776,8,40.0
qsdc,96,0.15,19,0.5824776968678022,10.671801638370072,0.5500942693068345,8,40.0
qsdc,96,0.15,23,0.6835923020228712,11.883411228393307,0.6889948539691471,8,40.0
qsdc,96,0.15,27,0.773010453362737,12.818969477915227,0.9857052012197312,8,40.0
qsdc,96,0.15,33,0.881921264348355,14.053225002597145,0.9820967414339816,8,40.0
qsdc,96,0.15,40,0.9659258262890683,14.792864655006785,0.9601893330264702,8,40.0
qsdc,96,0.15,48,1.0,15.182394306330272,0.8509189207113101,8,40.0
qsdc,96,0.2,2,0.06540312923014306,1.7091640218231359,0.22253938001819829,8,30.0
qsdc,96,0.2,3,0.0980171403295606,2.5794697010503125,0.2775822468890439,8,30.0
qsdc,96,0.2,4,0.13052619222005157,3.3192028347983134,0.37625948046814517,8,30.0
qsdc,96,0.2,5,0.16289547339458874,3.90961618748946,0.5366322500239326,8,30.0
qsdc,96,0.2,6,0.19509032201612825,4.548284870533385,0.6464147452534255,8,30.0
qsdc,96,0.2,7,0.2270762630343732,5.134981649377449,0.6450500582146201,8,30.0
qsdc,96,0.2,9,0.29028467725446233,6.2351540969342,0.6159586253249272,8,30.0
qsdc,96,0.2,11,0.3522500479212335,7.293916473351995,0.8274978457262665,8,30.0
qsdc,96,0.2,13,0.4127070298043947,8.194166616734483,0.925549769520596,8,30.0
qsdc,96,0.2,16,0.49999999999999994,9.491643889640796,1.0725597725277194,8,30.0
qsdc,96,0.2,19,0.5824776968678022,10.469636387623593,1.0640197867958803,8,30.0
qsdc,96,0.2,23,0.6835923020228712,11.405559651428295,1.049699841065466,8,30.0
qsdc,96,0.2,27,0.773010453362737,12.322317940219842,0.8456179886939784,8,30.0
qsdc,96,0.2,33,0.881921264348355,13.345848509899724,0.7827816019415635,8,30.0
qsdc,96,0.2,40,0.9659258262890683,13.753986137783482,0.9231494727080346,8,30.0
qsdc,96,0.2,48,1.0,13.987264317421834,0.9608516247718871,8,30.0
qsdc,96,0.25,2,0.06540312923014306,1.6494356513130035,0.10316059872834604,8,24.0
qsdc,96,0.25,3,0.0980171403295606,2.414285862133375,0.21862294618353498,8,24.0
qsdc,96,0.25,4,0.13052619222005157,3.0359770273868025,0.19683458009418645,8,24.0
qsdc,96,0.25,5,0.16289547339458874,3.6562137058508264,0.28200378670213716,8,24.0
qsdc,96,0.25,6,0.19509032201612825,4.13785262325773,0.4877810693971945,8,24.0
qsdc,96,0.25,7,0.2270762630343732,4.766845674260155,0.3684758908642432,8,24.0
qsdc,96,0.25,9,0.29028467725446233,5.901753750227838,0.24656085699749555,8,24.0
qsdc,96,0.25,11,0.3522500479212335,6.9528772067421505,0.23893951947867287,8,24.0
qsdc,96,0.25,13,0.4127070298043947,7.905712815129985,0.4286124392311494,8,24.0
qsdc,96,0.25,16,0.49999999999999994,8.91251170064119,0.34955744688660434,8,24.0
qsdc,96,0.25,19,0.5824776968678022,9.618054315520801,0.1891140712672601,8,24.0
qsdc,96,0.25,23,0.6835923020228712,10.649088496149457,0.3163226186340397,8,24.0
qsdc,96,0.25,27,0.773010453362737,11.292595276004443,0.49705585796314966,8,24.0
qsdc,96,0.25,33,0.881921264348355,12.227734168050702,0.5281497284570367,8,24.0
qsdc,96,0.25,40,0.9659258262890683,12.719984079637054,0.5025423506154378,8,24.0
qsdc,96,0.25,48,1.0,12.686086957783413,0.6218586384987802,8,24.0
qsdc,96,0.35,2,0.06540312923014306,1.6615057945678833,0.3656726060071348,8,20.0
qsdc,96,0.35,3,0.0980171403295606,2.365060609037998,0.38213934221400814,8,20.0
qsdc,96,0.35,4,0.13052619222005157,2.874903291903007,0.40866687103486043,8,20.0
qsdc,96,0.35,5,0.16289547339458874,3.440577730163232,0.37663578811451026,8,20.0
qsdc,96,0.35,6,0.19509032201612825,3.864471930825409,0.29777368794564335,8,20.0
qsdc,96,0.35,7,0.2270762630343732,4.399254692591913,0.3844244986037385,8,20.0
qsdc,96,0.35,9,0.29028467725446233,5.390954882067642,0.4203990067056635,8,20.0
qsdc,96,0.35,11,0.3522500479212335,6.249197148376403,0.7640571298792058,8,20.0
qsdc,96,0.35,13,0.4127070298043947,6.715521811682988,0.609354806076969,8,20.0
qsdc,96,0.35,16,0.49999999999999994,7.774906063713672,0.5901179407047865,8,20.0
qsdc,96,0.35,19,0.5824776968678022,8.553666729985022,0.4023742151226834,8,20.0
qsdc,96,0.35,23,0.6835923020228712,9.150208940299333,0.574255068797568,8,20.0
qsdc,96,0.35,27,0.773010453362737,9.655498153771326,0.6841975275711253,8,20.0
qsdc,96,0.35,33,0.881921264348355,10.439157485632816,0.4566763015247942,8,20.0
qsdc,96,0.35,40,0.9659258262890683,10.911572499791262,0.6047643076842079,8,20.0
qsdc,96,0.35,48,1.0,11.213059829138402,0.4905586440367452,8,20.0
qsdc,96,0.5,2,0.06540312923014306,1.3423226783485918,0.3183494218519891,8,20.0
qsdc,96,0.5,3,0.0980171403295606,1.8409957614340904,0.5454631642291605,8,20.0
qsdc,96,0.5,4,0.13052619222005157,2.3217438020227967,0.5996022476311765,8,20.0
qsdc,96,0.5,5,0.16289547339458874,2.8329335030087095,0.46721336413806874,8,20.0
qsdc,96,0.5,6,0.19509032201612825,3.289164948243392,0.48001113533414136,8,20.0
qsdc,96,0.5,7,0.2270762630343732,3.6683879604791096,0.5584762252114713,8,20.0
qsdc,96,0.5,9,0.29028467725446233,4.417906544843689,0.5884866829490516,8,20.0
qsdc,96,0.5,11,0.3522500479212335,5.0515768154184375,0.4783836924348127,8,20.0
qsdc,96,0.5,13,0.4127070298043947,5.631962024066012,0.4536424079333495,8,20.0
qsdc,96,0.5,16,0.49999999999999994,6.3860672041241955,0.5558225439337264,8,20.0
qsdc,96,0.5,19,0.5824776968678022,7.027887673666603,0.655110656830553,8,20.0
qsdc,96,0.5,23,0.6835923020228712,7.5502481641952,0.6587001323630766,8,20.0
qsdc,96,0.5,27,0.773010453362737,7.75006996655279,0.7174029207477789,8,20.0
qsdc,96,0.5,33,0.881921264348355,8.291377222221545,0.8973872799543177,8,20.0
qsdc,96,0.5,40,0.9659258262890683,9.09587585727385,0.715863706549226,8,20.0
qsdc,96,0.5,48,1.0,9.14580012399374,0.746478974789736,8,20.0
qsdc,96,0.8,2,0.06540312923014306,1.1981980176198452,0.3563424690588794,8,20.0
qsdc,96,0.8,3,0.0980171403295606,1.6598264857924496,0.5842851248172396,8,20.0
qsdc,96,0.8,4,0.13052619222005157,2.02563705370207,0.5715731014331363,8,20.0
qsdc,96,0.8,5,0.16289547339458874,2.6016031303607163,0.5725512248237228,8,20.0
qsdc,96,0.8,6,0.19509032201612825,3.1449820911819195,0.5070778303511551,8,20.0
qsdc,96,0.8,7,0.2270762630343732,3.532541777858619,0.5068176297198002,8,20.0
qsdc,96,0.8,9,0.29028467725446233,3.8750460012167594,0.4821293467111995,8,20.0
qsdc,96,0.8,11,0.3522500479212335,4.489387350144086,0.3888613556661979,8,20.0
qsdc,96,0.8,13,0.4127070298043947,4.840509226670672,0.43526395568550974,8,20.0
qsdc,96,0.8,16,0.49999999999999994,5.360626427934321,0.6390124314568522,8,20.0
qsdc,96,0.8,19,0.5824776968678022,5.77621103323889,0.4296921038456797,8,20.0
qsdc,96,0.8,23,0.6835923020228712,6.305017932054744,0.5667348319352088,8,20.0
qsdc,96,0.8,27,0.773010453362737,6.668257468536396,0.5519480798266853,8,20.0
qsdc,96,0.8,33,0.881921264348355,6.949969984713609,0.5370052114620985,8,20.0
qsdc,96,0.8,40,0.9659258262890683,7.302575018510973,0.5849450446394485,8,20.0
qsdc,96,0.8,48,1.0,7.202638224490189,0.5483735889302901,8,20.0
qsdc,96,1.0,2,0.06540312923014306,1.6215510113254865,0.14229933127223507,8,20.0
qsdc,96,1.0,3,0.0980171403295606,2.04076972060863,0.43674805473696504,8,20.0
qsdc,96,1.0,4,0.13052619222005157,2.48502833992173,0.5284934014135394,8,20.0
qsdc,96,1.0,5,0.16289547339458874,2.8575807368145374,0.4306061274029805,8,20.0
qsdc,96,1.0,6,0.19509032201612825,3.131511452696688,0.4750247300699311,8,20.0
qsdc,96,1.0,7,0.2270762630343732,3.3383011891974066,0.5184103871311325,8,20.0
qsdc,96,1.0,9,0.29028467725446233,3.8529119029756793,0.658121911955113,8,20.0
qsdc,96,1.0,11,0.3522500479212335,4.313508857176595,0.9215205767993644,8,20.0
qsdc,96,1.0,13,0.4127070298043947,4.746042700364743,0.8882163917635759,8,20.0
qsdc,96,1.0,16,0.49999999999999994,5.322085046375058,0.7385372081444093,8,20.0
qsdc,96,1.0,19,0.5824776968678022,5.47465767043319,0.6498863283660347,8,20.0
qsdc,96,1.0,23,0.6835923020228712,5.817392207129016,0.7062833037302739,8,20.0
qsdc,96,1.0,27,0.773010453362737,6.147369184457046,0.5972217709232692,8,20.0
qsdc,96,1.0,33,0.881921264348355,6.4949392351706114,0.7135975399659028,8,20.0
qsdc,96,1.0,40,0.9659258262890683,6.454438569620696,0.7755239556434653,8,20.0
qsdc,96,1.0,48,1.0,6.914325061953676,0.8553469713282127,8,20.0
qsdc,96,2.0,2,0.06540312923014306,1.0591442901972756,0.25887288761648103,8,20.0
qsdc,96,2.0,3,0.0980171403295606,1.3705858776088675,0.19830515953486635,8,20.0
qsdc,96,2.0,4,0.13052619222005157,1.7369687134638474,0.2830776190137573,8,20.0
qsdc,96,2.0,5,0.16289547339458874,1.9831299041291124,0.3861927693681863,8,20.0
qsdc,96,2.0,6,0.19509032201612825,2.3512915491542263,0.435489000966606,8,20.0
qsdc,96,2.0,7,0.2270762630343732,2.5891925049036724,0.4411981903225783,8,20.0
qsdc,96,2.0,9,0.29028467725446233,2.8318272041506414,0.3659225181790873,8,20.0
qsdc,96,2.0,11,0.3522500479212335,2.981177170042464,0.4262170638021593,8,20.0
qsdc,96,2.0,13,0.4127070298043947,3.0590442890108367,0.43406866202736116,8,20.0
qsdc,96,2.0,16,0.49999999999999994,3.699146114861849,0.20223411800800373,8,20.0
qsdc,96,2.0,19,0.5824776968678022,3.8625327182069897,0.34254456411463274,8,20.0
qsdc,96,2.0,23,0.6835923020228712,3.5644565480735526,0.4867186001433718,8,20.0
qsdc,96,2.0,27,0.773010453362737,4.130935042738034,0.40665024912309267,8,20.0
qsdc,96,2.0,33,0.881921264348355,4.414553465024108,0.49355719111108676,8,20.0
qsdc,96,2.0,40,0.9659258262890683,4.314236415040446,0.3669459673797446,8,20.0
qsdc,96,2.0,48,1.0,4.3934019511798486,0.4909614271208488,8,20.0
qsdc,96,4.0,2,0.06540312923014306,0.8945448391014259,0.2828383963274061,8,20.0
qsdc,96,4.0,3,0.0980171403295606,1.1424908878396611,0.3501563330784313,8,20.0
qsdc,96,4.0,4,0.13052619222005157,1.4713142342034813,0.5536082450587116,8,20.0
qsdc,96,4.0,5,0.16289547339458874,1.733281190652565,0.5758322926896836,8,20.0
qsdc,96,4.0,6,0.19509032201612825,1.7940986854043162,0.4284763603789671,8,20.0
qsdc,96,4.0,7,0.2270762630343732,1.9422727133417295,0.5522534285784737,8,20.0
qsdc,96,4.0,9,0.29028467725446233,2.1256840962327144,0.5100077357262417,8,20.0
qsdc,96,4.0,11,0.3522500479212335,2.3472190624406704,0.5970614804057159,8,20.0
qsdc,96,4.0,13,0.4127070298043947,2.6091385002220155,0.3852686240584328,8,20.0
qsdc,96,4.0,16,0.49999999999999994,2.6790892529274792,0.5692142495900061,8,20.0
qsdc,96,4.0,19,0.5824776968678022,2.8839519100360267,0.5767089791167387,8,20.0
qsdc,96,4.0,23,0.6835923020228712,3.0805102745841166,0.5668678542821002,8,20.0
qsdc,96,4.0,27,0.773010453362737,3.146542635472772,0.6388953752475365,8,20.0
qsdc,96,4.0,33,0.881921264348355,3.09270321860439,0.5171557676492182,8,20.0
qsdc,96,4.0,40,0.9659258262890683,3.225067674194055,0.5546464717816226,8,20.0
qsdc,96,4.0,48,1.0,3.261060913913289,0.40690341298048854,8,20.0
qsdc,96,6.0,2,0.06540312923014306,0.9122623695532577,0.40614239327555435,8,20.0
qsdc,96,6.0,3,0.0980171403295606,1.0509330838397368,0.283392412830307,8,20.0
qsdc,96,6.0,4,0.13052619222005157,1.2464413249455584,0.5486495870576326,8,20.0
qsdc,96,6.0,5,0.16289547339458874,1.2807027859431936,0.6730507130574819,8,20.0
qsdc,96,6.0,6,0.19509032201612825,1.643447900395863,0.7504630433516021,8,20.0
qsdc,96,6.0,7,0.2270762630343732,1.7979687695840338,0.6487088791683033,8,20.0
qsdc,96,6.0,9,0.29028467725446233,1.8938599588400329,0.5869396330537469,8,20.0
qsdc,96,6.0,11,0.3522500479212335,1.880663037151545,0.6489834293556596,8,20.0
qsdc,96,6.0,13,0.4127070298043947,1.9715765647646886,0.613735256087007,8,20.0
qsdc,96,6.0,16,0.49999999999999994,1.9434402712864918,0.5906294208960087,8,20.0
qsdc,96,6.0,19,0.5824776968678022,2.2163197218895263,0.6189300489599806,8,20.0
qsdc,96,6.0,23,0.6835923020228712,2.294719804715401,0.8072588075361463,8,20.0
qsdc,96,6.0,27,0.773010453362737,2.387539827220811,0.7527588489684113,8,20.0
qsdc,96,6.0,33,0.881921264348355,2.1869145208285734,0.8209942473843629,8,20.0
qsdc,96,6.0,40,0.9659258262890683,2.3906735016740335,0.9289839442917011,8,20.0
qsdc,96,6.0,48,1.0,2.480699445668649,1.2579861809491184,8,20.0
