circuit,core_length,pass1_count_0,pass1_count_1,pass5_count_0,pass5_count_1,lambda,p_value,jsd_standard,jsd_entropy,notebook_compatibility_jsd,tvd,ict_significant,sstvd
(GxGxGy)^21,64,81,19,83,17,0.13555918620753982,0.7127363148914165,0.00033889796551884956,0.0003388979655187807,0.0006777959310376991,0.01999999999999995,False,
(GxGxGy)^21Gx,64,81,19,88,12,1.8843831102363877,0.16983681379697552,0.004710957775590969,0.0047109577755910514,0.009421915551181938,0.06999999999999998,False,
(GxGxGy)^21Gy,64,67,33,64,36,0.1991842049096748,0.6553801396220271,0.000497960512274187,0.0004979605122741315,0.000995921024548374,0.03,False,
(GxGxGy)^21GxGx,64,13,87,16,84,0.36353501810017264,0.5465495015675768,0.0009088375452504316,0.0009088375452505071,0.0018176750905008632,0.030000000000000013,False,
(GxGxGy)^21GxGxGx,64,21,79,23,77,0.11658214969694347,0.7327714010245159,0.00029145537424235865,0.00029145537424235535,0.0005829107484847173,0.020000000000000018,False,
(GxGxGy)^21GyGyGy,64,35,65,29,71,0.8281187035080588,0.3628170901786357,0.002070296758770147,0.0020702967587701293,0.004140593517540294,0.05999999999999997,False,
Gx(GxGxGy)^21,64,82,18,74,26,1.8731037842492162,0.1711200222041261,0.0046827594606230405,0.0046827594606230205,0.009365518921246081,0.07999999999999999,False,
Gx(GxGxGy)^21Gx,64,26,74,24,76,0.10668880384471358,0.7439458432324642,0.0002667220096117839,0.00026672200961175285,0.0005334440192235678,0.020000000000000018,False,
Gx(GxGxGy)^21Gy,64,11,89,14,86,0.412300106053785,0.5208043650740541,0.0010307502651344625,0.0010307502651343836,0.002061500530268925,0.03000000000000002,False,
Gx(GxGxGy)^21GxGx,64,11,89,21,79,3.7735502533588328,0.05206900458075986,0.009433875633397083,0.009433875633397037,0.018867751266794165,0.09999999999999998,False,
Gx(GxGxGy)^21GxGxGx,64,70,30,75,25,0.627621606935941,0.42822906848400044,0.0015690540173398527,0.001569054017339755,0.0031381080346797054,0.05000000000000002,False,
Gx(GxGxGy)^21GyGyGy,64,87,13,91,9,0.8212288902460951,0.36482111207491874,0.002053072225615238,0.0020530722256152933,0.004106144451230476,0.04000000000000002,False,
Gy(GxGxGy)^21,64,34,66,35,65,0.02212692293354601,0.8817499497612573,5.531730733386503e-05,5.531730733376872e-05,0.00011063461466773006,0.009999999999999981,False,
Gy(GxGxGy)^21Gx,64,82,18,83,17,0.03463596027360283,0.852360547491352,8.658990068400707e-05,8.658990068399763e-05,0.00017317980136801413,0.009999999999999995,False,
Gy(GxGxGy)^21Gy,64,21,79,18,82,0.28690121064120166,0.5922131849947532,0.0007172530266030041,0.0007172530266030819,0.0014345060532060083,0.029999999999999957,False,
Gy(GxGxGy)^21GxGx,64,59,41,62,38,0.18833923520217732,0.6643024669015107,0.0004708480880054433,0.000470848088005571,0.0009416961760108866,0.03,False,
Gy(GxGxGy)^21GxGxGx,64,10,90,17,83,2.1190268749880445,0.1454789531058473,0.005297567187470111,0.0052975671874701535,0.010595134374940222,0.07000000000000003,False,
Gy(GxGxGy)^21GyGyGy,64,78,22,80,20,0.1205912529766,0.7283941106898473,0.00030147813244150003,0.0003014781324415239,0.0006029562648830001,0.020000000000000004,False,
GxGx(GxGxGy)^21,64,14,86,7,93,2.652399346714608,0.10339373207031391,0.00663099836678652,0.006630998366786656,0.01326199673357304,0.07000000000000003,False,
GxGx(GxGxGy)^21Gx,64,17,83,22,78,0.7980978043574272,0.3716627039399859,0.001995244510893568,0.0019952445108936123,0.003990489021787136,0.04999999999999996,False,
GxGx(GxGxGy)^21Gy,64,34,66,50,50,5.280268388641193,0.02156842299751604,0.013200670971602983,0.013200670971603046,0.026401341943205967,0.16,False,
GxGx(GxGxGy)^21GxGx,64,83,17,93,7,4.864964519273921,0.027407362169472586,0.012162411298184803,0.012162411298184794,0.024324822596369606,0.10000000000000005,False,
GxGx(GxGxGy)^21GxGxGx,64,78,22,74,26,0.4389955222289821,0.5076076728338272,0.0010974888055724553,0.0010974888055724774,0.0021949776111449106,0.04000000000000002,False,
GxGx(GxGxGy)^21GyGyGy,64,60,40,64,36,0.3396782650515533,0.560014992308709,0.0008491956626288833,0.0008491956626288655,0.0016983913252577665,0.040000000000000036,False,
GxGxGx(GxGxGy)^21,64,15,85,28,72,5.070072739506513,0.02434236217232555,0.012675181848766282,0.01267518184876637,0.025350363697532564,0.13,False,
GxGxGx(GxGxGy)^21Gx,64,72,28,67,33,0.5901911478023827,0.44234521256874204,0.0014754778695059568,0.001475477869505859,0.0029509557390119136,0.04999999999999996,False,
GxGxGx(GxGxGy)^21Gy,64,86,14,87,13,0.04282588824092837,0.8360534627931646,0.00010706472060232091,0.00010706472060234562,0.00021412944120464183,0.010000000000000009,False,
GxGxGx(GxGxGy)^21GxGx,64,82,18,80,20,0.13000379506049797,0.7184281040948683,0.0003250094876512449,0.0003250094876511844,0.0006500189753024898,0.019999999999999962,False,
GxGxGx(GxGxGy)^21GxGxGx,64,37,63,28,72,1.850611728298464,0.1737122634988066,0.0046265293207461596,0.004626529320746142,0.009253058641492319,0.08999999999999997,False,
GxGxGx(GxGxGy)^21GyGyGy,64,18,82,12,88,1.4199395058356066,0.2334133603719812,0.0035498487645890166,0.00354984876458897,0.007099697529178033,0.060000000000000026,False,
GyGyGy(GxGxGy)^21,64,74,26,67,33,1.1801285829711041,0.2773298201759159,0.0029503214574277603,0.002950321457427685,0.0059006429148555205,0.06999999999999998,False,
GyGyGy(GxGxGy)^21Gx,64,15,85,28,72,5.070072739506513,0.02434236217232555,0.012675181848766282,0.01267518184876637,0.025350363697532564,0.13,False,
GyGyGy(GxGxGy)^21Gy,64,79,21,85,15,1.2242430393943842,0.26852955830479036,0.0030606075984859604,0.0030606075984858094,0.006121215196971921,0.05999999999999997,False,
GyGyGy(GxGxGy)^21GxGx,64,33,67,38,62,0.546251298773754,0.45985346982502795,0.001365628246934385,0.001365628246934314,0.00273125649386877,0.05000000000000002,False,
GyGyGy(GxGxGy)^21GxGxGx,64,83,17,82,18,0.03463596027360272,0.8523605474913523,8.65899006840068e-05,8.658990068399763e-05,0.0001731798013680136,0.009999999999999995,False,
GyGyGy(GxGxGy)^21GyGyGy,64,19,81,12,88,1.8843831102363877,0.16983681379697552,0.004710957775590969,0.0047109577755910514,0.009421915551181938,0.06999999999999998,False,
(GxGyGy)^21,64,70,30,70,30,0.0,1.0,0.0,0.0,0.0,0.0,False,
(GxGyGy)^21Gx,64,17,83,30,70,4.7489650959335385,0.02931592025120595,0.011872412739833846,0.01187241273983397,0.02374482547966769,0.13,False,
(GxGyGy)^21Gy,64,82,18,88,12,1.4199395058356066,0.2334133603719812,0.0035498487645890166,0.00354984876458897,0.007099697529178033,0.060000000000000026,False,
(GxGyGy)^21GxGx,64,31,69,35,65,0.36199359283836463,0.5474011244286234,0.0009049839820959116,0.0009049839820958194,0.0018099679641918232,0.03999999999999995,False,
(GxGyGy)^21GxGxGx,64,83,17,80,20,0.2987283074282794,0.584680758221894,0.0007468207685706984,0.0007468207685706885,0.0014936415371413969,0.029999999999999957,False,
(GxGyGy)^21GyGyGy,64,18,82,23,77,0.7685351819989021,0.38067058728028913,0.0019213379549972553,0.0019213379549971599,0.0038426759099945106,0.049999999999999975,False,
Gx(GxGyGy)^21,64,81,19,80,20,0.03185505610911066,0.8583461461397016,7.963764027277665e-05,7.963764027285603e-05,0.0001592752805455533,0.010000000000000009,False,
Gx(GxGyGy)^21Gx,64,34,66,32,68,0.09046719416586191,0.7635840531264246,0.00022616798541465476,0.00022616798541474914,0.0004523359708293095,0.020000000000000018,False,
Gx(GxGyGy)^21Gy,64,7,93,17,83,4.864964519273922,0.027407362169472604,0.012162411298184805,0.012162411298184794,0.02432482259636961,0.10000000000000005,False,
Gx(GxGyGy)^21GxGx,64,16,84,23,77,1.5676885164265029,0.21054301492143077,0.0039192212910662575,0.003919221291066255,0.007838442582132515,0.06999999999999998,False,
Gx(GxGyGy)^21GxGxGx,64,72,28,69,31,0.21644277708401116,0.6417638142694521,0.000541106942710028,0.0005411069427100346,0.001082213885420056,0.03,False,
Gx(GxGyGy)^21GyGyGy,64,83,17,93,7,4.864964519273921,0.027407362169472586,0.012162411298184803,0.012162411298184794,0.024324822596369606,0.10000000000000005,False,
Gy(GxGyGy)^21,64,84,16,81,19,0.31200711513704693,0.5764511430986909,0.0007800177878426174,0.0007800177878427017,0.0015600355756852347,0.029999999999999957,False,
Gy(GxGyGy)^21Gx,64,81,19,85,15,0.5680747173867315,0.45102498823071935,0.0014201867934668288,0.0014201867934667822,0.0028403735869336577,0.039999999999999966,False,
Gy(GxGyGy)^21Gy,64,64,36,61,39,0.1920389340905886,0.6612250207339827,0.00048009733522647144,0.0004800973352265814,0.0009601946704529429,0.030000000000000027,False,
Gy(GxGyGy)^21GxGx,64,13,87,14,86,0.042825888240928256,0.8360534627931648,0.00010706472060232064,0.00010706472060234562,0.00021412944120464129,0.010000000000000009,False,
Gy(GxGyGy)^21GxGxGx,64,18,82,16,84,0.14181196865590384,0.7064862739037958,0.0003545299216397596,0.00035452992163981234,0.0007090598432795192,0.020000000000000004,False,
Gy(GxGyGy)^21GyGyGy,64,38,62,48,52,2.0437466988524733,0.15283280581622072,0.005109366747131183,0.005109366747131139,0.010218733494262366,0.09999999999999998,False,
GxGx(GxGyGy)^21,64,35,65,21,79,4.90066504861819,0.02684635463936012,0.012251662621545477,0.012251662621545423,0.024503325243090953,0.14,False,
GxGx(GxGyGy)^21Gx,64,83,17,75,25,1.9383967176568815,0.16384272177652595,0.004845991794142203,0.004845991794142246,0.009691983588284407,0.07999999999999997,False,
GxGx(GxGyGy)^21Gy,64,16,84,18,82,0.14181196865590384,0.7064862739037958,0.0003545299216397596,0.00035452992163981234,0.0007090598432795192,0.020000000000000004,False,
GxGx(GxGyGy)^21GxGx,64,68,32,75,25,1.204617393495532,0.27240075936453634,0.00301154348373883,0.0030115434837388877,0.00602308696747766,0.06999999999999998,False,
GxGx(GxGyGy)^21GxGxGx,64,17,83,26,74,2.413927758443812,0.12026028863355544,0.00603481939610953,0.006034819396109614,0.01206963879221906,0.08999999999999998,False,
GxGx(GxGyGy)^21GyGyGy,64,80,20,82,18,0.13000379506049775,0.7184281040948686,0.0003250094876512444,0.0003250094876511844,0.0006500189753024888,0.019999999999999962,False,
GxGxGx(GxGyGy)^21,64,26,74,26,74,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGxGx(GxGyGy)^21Gx,64,58,42,60,40,0.0826852536982976,0.7736908887389999,0.000206713134245744,0.00020671313424569515,0.000413426268491488,0.01999999999999999,False,
GxGxGx(GxGyGy)^21Gy,64,90,10,95,5,1.8341419597040245,0.17563910026755156,0.004585354899260061,0.004585354899260041,0.009170709798520122,0.04999999999999997,False,
GxGxGx(GxGyGy)^21GxGx,64,85,15,83,17,0.14889159386732698,0.6995968490611758,0.0003722289846683174,0.00037222898466837684,0.0007444579693366348,0.020000000000000018,False,
GxGxGx(GxGyGy)^21GxGxGx,64,34,66,31,69,0.20518289305734916,0.6505694917997653,0.0005129572326433729,0.0005129572326434406,0.0010259144652867457,0.02999999999999997,False,
GxGxGx(GxGyGy)^21GyGyGy,64,12,88,11,89,0.049141717063131085,0.824563536608684,0.0001228542926578277,0.00012285429265779246,0.0002457085853156554,0.010000000000000002,False,
GyGyGy(GxGyGy)^21,64,18,82,12,88,1.4199395058356066,0.2334133603719812,0.0035498487645890166,0.00354984876458897,0.007099697529178033,0.060000000000000026,False,
GyGyGy(GxGyGy)^21Gx,64,19,81,11,89,2.535974806304658,0.1112781443085767,0.006339937015761645,0.006339937015761576,0.01267987403152329,0.07999999999999999,False,
GyGyGy(GxGyGy)^21Gy,64,38,62,48,52,2.0437466988524733,0.15283280581622072,0.005109366747131183,0.005109366747131139,0.010218733494262366,0.09999999999999998,False,
GyGyGy(GxGyGy)^21GxGx,64,83,17,89,11,1.5050840363705182,0.2198907539590173,0.0037627100909262954,0.003762710090926269,0.007525420181852591,0.06000000000000003,False,
GyGyGy(GxGyGy)^21GxGxGx,64,83,17,89,11,1.5050840363705182,0.2198907539590173,0.0037627100909262954,0.003762710090926269,0.007525420181852591,0.06000000000000003,False,
GyGyGy(GxGyGy)^21GyGyGy,64,67,33,53,47,4.099719860913597,0.042890319540314734,0.010249299652283992,0.010249299652283828,0.020498599304567985,0.13999999999999999,False,
(GxGxGyGxGyGy)^10,64,46,54,46,54,0.0,1.0,0.0,0.0,0.0,0.0,False,
(GxGxGyGxGyGy)^10Gx,64,36,64,41,59,0.5282119264021654,0.4673595742785043,0.0013205298160054136,0.001320529816005389,0.002641059632010827,0.05000000000000002,False,
(GxGxGyGxGyGy)^10Gy,64,1,99,0,100,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
(GxGxGyGxGyGy)^10GxGx,64,54,46,65,35,2.5167127031291816,0.1126451891767583,0.006291781757822954,0.006291781757822967,0.012583563515645909,0.11000000000000001,False,
(GxGxGyGxGyGy)^10GxGxGx,64,55,45,59,41,0.32649333995856544,0.5677312688993045,0.0008162333498964136,0.0008162333498962226,0.0016324666997928272,0.03999999999999998,False,
(GxGxGyGxGyGy)^10GyGyGy,64,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
Gx(GxGxGyGxGyGy)^10,64,2,98,1,99,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
Gx(GxGxGyGxGyGy)^10Gx,64,39,61,44,56,0.5151275614680495,0.4729275588915387,0.0012878189036701238,0.0012878189036702459,0.0025756378073402476,0.04999999999999996,False,
Gx(GxGxGyGxGyGy)^10Gy,64,58,42,52,48,0.7277320290123841,0.3936193153852857,0.0018193300725309603,0.001819330072530878,0.0036386601450619205,0.05999999999999997,False,
Gx(GxGxGyGxGyGy)^10GxGx,64,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
Gx(GxGxGyGxGyGy)^10GxGxGx,64,53,47,57,43,0.3233229702543592,0.5696174716643128,0.0008083074256358979,0.000808307425635757,0.0016166148512717958,0.03999999999999995,False,
Gx(GxGxGyGxGyGy)^10GyGyGy,64,45,55,53,47,1.281884346725728,0.25754896671251365,0.00320471086681432,0.0032047108668143975,0.00640942173362864,0.08000000000000004,False,
Gy(GxGxGyGxGyGy)^10,64,43,57,43,57,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGxGyGxGyGy)^10Gx,64,99,1,100,0,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
Gy(GxGxGyGxGyGy)^10Gy,64,51,49,49,51,0.08000533418684963,0.7772901821977494,0.00020001333546712407,0.00020001333546704192,0.00040002667093424815,0.020000000000000018,False,
Gy(GxGxGyGxGyGy)^10GxGx,64,57,43,46,54,2.4271108077403465,0.11925251167882793,0.006067777019350866,0.006067777019350906,0.012135554038701733,0.10999999999999999,False,
Gy(GxGxGyGxGyGy)^10GxGxGx,64,1,99,1,99,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGxGyGxGyGy)^10GyGyGy,64,59,41,63,37,0.3363892571210747,0.5619208631798197,0.0008409731428026867,0.0008409731428027367,0.0016819462856053735,0.04000000000000001,False,
GxGx(GxGxGyGxGyGy)^10,64,56,44,60,40,0.3285066245355348,0.5665397676071712,0.000821266561338837,0.0008212665613388515,0.001642533122677674,0.03999999999999995,False,
GxGx(GxGxGyGxGyGy)^10Gx,64,63,37,62,38,0.02133381375868404,0.8838732389668909,5.33345343967101e-05,5.333453439670954e-05,0.0001066690687934202,0.010000000000000009,False,
GxGx(GxGxGyGxGyGy)^10Gy,64,99,1,100,0,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGx(GxGxGyGxGyGy)^10GxGx,64,44,56,45,55,0.02024532236331744,0.8868540584116866,5.06133059082936e-05,5.061330590827584e-05,0.0001012266118165872,0.010000000000000009,False,
GxGx(GxGxGyGxGyGy)^10GxGxGx,64,35,65,46,54,2.5167127031291816,0.1126451891767583,0.006291781757822954,0.006291781757822967,0.012583563515645909,0.11000000000000001,False,
GxGx(GxGxGyGxGyGy)^10GyGyGy,64,0,100,2,98,2.7927910859925626,0.09468917239990873,0.006981977714981407,0.006981977714981345,0.013963955429962814,0.02000000000000001,False,
GxGxGx(GxGxGyGxGyGy)^10,64,99,1,97,3,1.0669048049699543,0.3016456250623828,0.002667262012424886,0.0026672620124249535,0.005334524024849772,0.020000000000000007,False,
GxGxGx(GxGxGyGxGyGy)^10Gx,64,56,44,55,45,0.020245322363317553,0.8868540584116863,5.061330590829388e-05,5.061330590827584e-05,0.00010122661181658776,0.010000000000000009,False,
GxGxGx(GxGxGyGxGyGy)^10Gy,64,41,59,40,60,0.020749452894171405,0.8854635898284435,5.187363223542851e-05,5.1873632235244216e-05,0.00010374726447085702,0.009999999999999981,False,
GxGxGx(GxGxGyGxGyGy)^10GxGx,64,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGxGx(GxGxGyGxGyGy)^10GxGxGx,64,59,41,50,50,1.6355326482154489,0.20093951018086603,0.0040888316205386225,0.0040888316205386355,0.008177663241077245,0.09,False,
GxGxGx(GxGxGyGxGyGy)^10GyGyGy,64,58,42,62,38,0.3334414524502938,0.5636396286461294,0.0008336036311257344,0.0008336036311257233,0.0016672072622514688,0.04000000000000001,False,
GyGyGy(GxGxGyGxGyGy)^10,64,63,37,55,45,1.3245198146500456,0.2497824934169319,0.0033112995366251143,0.003311299536625012,0.006622599073250229,0.07999999999999999,False,
GyGyGy(GxGxGyGxGyGy)^10Gx,64,1,99,0,100,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GyGyGy(GxGxGyGxGyGy)^10Gy,64,53,47,44,56,1.6236653634309928,0.2025814614569878,0.004059163408577482,0.004059163408577593,0.008118326817154964,0.09000000000000005,False,
GyGyGy(GxGxGyGxGyGy)^10GxGx,64,37,63,48,52,2.481313937708501,0.11520597335098537,0.006203284844271253,0.006203284844271351,0.012406569688542505,0.10999999999999999,False,
GyGyGy(GxGxGyGxGyGy)^10GxGxGx,64,99,1,99,1,0.0,1.0,0.0,0.0,0.0,0.0,False,
GyGyGy(GxGxGyGxGyGy)^10GyGyGy,64,51,49,49,51,0.08000533418684963,0.7772901821977494,0.00020001333546712407,0.00020001333546704192,0.00040002667093424815,0.020000000000000018,False,
(Gx)^128,128,4,96,21,79,14.327900832295011,0.000153571811946835,0.03581975208073753,0.035819752080737455,0.07163950416147506,0.16999999999999996,False,
(Gx)^128Gx,128,75,25,89,11,6.787298416542786,0.00918087439173529,0.016968246041356966,0.016968246041356827,0.03393649208271393,0.14,False,
(Gx)^128Gy,128,55,45,57,43,0.08117464339825986,0.7757118369309643,0.00020293660849564964,0.00020293660849568518,0.0004058732169912993,0.019999999999999962,False,
(Gx)^128GxGx,128,93,7,69,31,19.94126359526122,7.985802126681044e-06,0.04985315898815305,0.04985315898815296,0.0997063179763061,0.24000000000000005,False,
(Gx)^128GxGxGx,128,24,76,8,92,9.898091789425148,0.0016545024228357128,0.02474522947356287,0.024745229473562835,0.04949045894712574,0.16,False,
(Gx)^128GyGyGy,128,38,62,41,59,0.18833923520217732,0.6643024669015107,0.0004708480880054433,0.000470848088005571,0.0009416961760108866,0.03,False,
Gx(Gx)^128Gy,128,56,44,53,47,0.18149825637223005,0.6700888119204158,0.00045374564093057513,0.00045374564093048075,0.0009074912818611503,0.03,False,
Gx(Gx)^128GxGxGx,128,12,88,29,71,9.087166070349884,0.0025740942919883136,0.02271791517587471,0.02271791517587468,0.04543583035174942,0.17,False,
Gx(Gx)^128GyGyGy,128,51,49,49,51,0.08000533418684963,0.7772901821977494,0.00020001333546712407,0.00020001333546704192,0.00040002667093424815,0.020000000000000018,False,
Gy(Gx)^128,128,49,51,57,43,1.2860234409668694,0.25678207514940027,0.0032150586024171732,0.003215058602417109,0.0064301172048343465,0.07999999999999999,False,
Gy(Gx)^128Gx,128,47,53,54,46,0.9809003986037155,0.32197661331438393,0.0024522509965092887,0.002452250996509253,0.0049045019930185774,0.07000000000000003,False,
Gy(Gx)^128Gy,128,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
Gy(Gx)^128GxGx,128,49,51,44,56,0.502676822490919,0.4783263050541612,0.0012566920562272976,0.0012566920562273598,0.002513384112454595,0.05000000000000002,False,
Gy(Gx)^128GxGxGx,128,48,52,47,53,0.020050463691852927,0.8873962355639731,5.0126159229632315e-05,5.0126159229613165e-05,0.00010025231845926463,0.010000000000000009,False,
Gy(Gx)^128GyGyGy,128,99,1,100,0,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGx(Gx)^128Gy,128,60,40,47,53,3.4065171156620018,0.06493937348025192,0.008516292789155005,0.008516292789155,0.01703258557831001,0.13,False,
GxGx(Gx)^128GxGxGx,128,75,25,96,4,19.51899368549323,9.960435809074126e-06,0.04879748421373307,0.04879748421373309,0.09759496842746614,0.20999999999999996,False,
GxGx(Gx)^128GyGyGy,128,53,47,54,46,0.020098825833381517,0.8872614223131574,5.0247064583453794e-05,5.024706458356398e-05,0.00010049412916690759,0.009999999999999981,False,
GxGxGx(Gx)^128Gy,128,53,47,53,47,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGxGx(Gx)^128GxGxGx,128,94,6,69,31,22.34281823529925,2.2806433995127093e-06,0.05585704558824813,0.055857045588248055,0.11171409117649626,0.25,True,0.25
GxGxGx(Gx)^128GyGyGy,128,52,48,50,50,0.08003735980990201,0.7772467883348797,0.00020009339952475503,0.00020009339952486993,0.00040018679904951006,0.020000000000000018,False,
GyGyGy(Gx)^128,128,57,43,52,48,0.5043019743691497,0.4776159463246459,0.0012607549359228741,0.0012607549359229253,0.0025215098718457483,0.04999999999999996,False,
