panel,probe_detuning_MHz,calculated_power,empty_cavity_power
panel_a_MHz,0.7927874999999993,0.001202907315002684,0.20291383759539255
panel_a_MHz,0.8025749999999992,0.0012208234453066071,0.19897363662193573
panel_a_MHz,0.812362499999999,0.0012389924924541367,0.19513793553746053
panel_a_MHz,0.8221499999999988,0.001257415736808151,0.19140344389046518
panel_a_MHz,0.8319374999999987,0.0012760944786612983,0.1877669803156077
panel_a_MHz,0.8417249999999985,0.001295030038410778,0.18422546950492436
panel_a_MHz,0.8515125000000001,0.0013142237567362006,0.18077593916511567
panel_a_MHz,0.8613,0.001333676994780549,0.17741551697623106
panel_a_MHz,0.8710874999999998,0.0013533911343343189,0.17414142756488463
panel_a_MHz,0.8808749999999996,0.0013733675780228233,0.1709509895032254
panel_a_MHz,0.8906624999999995,0.0013936077494967512,0.16784161234314865
panel_a_MHz,0.9004499999999993,0.0014141130936260043,0.16481079369373458
panel_a_MHz,0.9102374999999991,0.001434885076696859,0.1618561163485599
panel_a_MHz,0.920024999999999,0.0014559251866124998,0.15897524546835176
panel_a_MHz,0.9298124999999988,0.001477234933096961,0.1561659258234198
panel_a_MHz,0.9395999999999987,0.0014988158479025424,0.15342597909939293
panel_a_MHz,0.9493874999999985,0.0015206694850207275,0.15075330126899675
panel_a_MHz,0.9591750000000001,0.001542797420896675,0.14814586003191063
panel_a_MHz,0.9689625,0.0015652012546472803,0.14560169232414735
panel_a_MHz,0.9787499999999998,0.0015878826082829625,0.14311890189786292
panel_a_MHz,0.9885374999999996,0.0016108431269331014,0.14069565697206993
panel_a_MHz,0.9983249999999995,0.0016340844790752721,0.13833018795432203
panel_a_MHz,1.0081124999999993,0.0016576083567682847,0.13602078523311337
panel_a_MHz,1.0178999999999991,0.0016814164758891066,0.13376579704045033
panel_a_MHz,1.027687499999999,0.001705510576373699,0.13156362738381167
panel_a_MHz,1.0374749999999988,0.001729892422461857,0.12941273404651263
panel_a_MHz,1.0472624999999987,0.0017545638029460762,0.12731162665531917
panel_a_MHz,1.0570499999999985,0.001779526531424532,0.12525886481402013
panel_a_MHz,1.0668375,0.0018047824465582268,0.12325305630155353
panel_a_MHz,1.076625,0.0018303334123323273,0.12129285533319414
panel_a_MHz,1.0864124999999998,0.0018561813183218525,0.11937696088323448
panel_a_MHz,1.0961999999999996,0.001882328079961653,0.1175041150675498
panel_a_MHz,1.1059874999999995,0.001908775638820831,0.11567310158438981
panel_a_MHz,1.1157749999999993,0.0019355259628816442,0.11388274421172158
panel_a_MHz,1.1255624999999991,0.0019625810468229597,0.11213190535943464
panel_a_MHz,1.135349999999999,0.001989942912308312,0.11041948467471513
panel_a_MHz,1.1451374999999988,0.002017613608278677,0.10874441769890261
panel_a_MHz,1.1549249999999986,0.0020455952112499866,0.1071056745741543
panel_a_MHz,1.1647124999999985,0.0020738898256154716,0.10550225879826114
panel_a_MHz,1.1745,0.002102499583952951,0.10393320602598231
panel_a_MHz,1.1842875,0.0021314266473370434,0.10239758291529505
panel_a_MHz,1.1940749999999998,0.002160673205656517,0.10089448601698178
panel_a_MHz,1.2038624999999996,0.0021902414779367166,0.09942304070601994
panel_a_MHz,1.2136499999999995,0.002220133712667235,0.0979824001532666
panel_a_MHz,1.2234374999999993,0.002250352188134908,0.09657174433597357
panel_a_MHz,1.2332249999999991,0.002280899212762156,0.09519027908570586
panel_a_MHz,1.243012499999999,0.0023117771254508343,0.09383723517227668
panel_a_MHz,1.2527999999999988,0.0023429882959316237,0.09251186742235311
panel_a_MHz,1.2625874999999986,0.0023745351251190728,0.09121345387142706
panel_a_MHz,1.2723749999999985,0.0024064200454723818,0.08994129494788787
panel_a_MHz,1.2821625,0.00243864552136202,0.08869471268797298
panel_a_MHz,1.29195,0.002471214049442236,0.08747304998041554
panel_a_MHz,1.3017374999999998,0.0025041281590296592,0.08627566983964355
panel_a_MHz,1.3115249999999996,0.0025373904124879353,0.08510195470643202
panel_a_MHz,1.3213124999999994,0.0025710034056186356,0.08395130577494132
panel_a_MHz,1.3310999999999993,0.002604969768058464,0.08282314234511697
panel_a_MHz,1.3408874999999991,0.002639292163682888,0.08171690119946273
panel_a_MHz,1.350674999999999,0.002673973291016304,0.08063203600323476
panel_a_MHz,1.3604624999999988,0.0027090158836488225,0.07956801672714045
panel_a_MHz,1.3702499999999986,0.0027444227106598286,0.07852432909165985
panel_a_MHz,1.3800374999999985,0.0027801965770483513,0.07750047403214153
panel_a_MHz,1.389825,0.0028163403241704714,0.07649596718385639
panel_a_MHz,1.3996125,0.002852856830183718,0.07551033838622634
panel_a_MHz,1.4093999999999998,0.0028897490104988024,0.07454313120547111
panel_a_MHz,1.4191874999999996,0.002927019818238553,0.07359390247495239
panel_a_MHz,1.4289749999999994,0.0029646722447043824,0.07266222185251664
panel_a_MHz,1.4387624999999993,0.003002709319850292,0.07174767139416932
panel_a_MHz,1.4485499999999991,0.0030411341127645933,0.0708498451434382
panel_a_MHz,1.458337499999999,0.0030799497321594587,0.06996834873580984
panel_a_MHz,1.4681249999999988,0.0031191593268684696,0.06910279901764714
panel_a_MHz,1.4779124999999986,0.003158766086352213,0.06825282367902027
panel_a_MHz,1.4876999999999985,0.0031987732412121802,0.06741806089990593
panel_a_MHz,1.4974875,0.0032391840637130158,0.06659815900923126
panel_a_MHz,1.507275,0.0032800018683132905,0.06579277615626185
panel_a_MHz,1.5170624999999998,0.0033212300122050175,0.06500157999384927
panel_a_MHz,1.5268499999999996,0.003362871895861892,0.06422424737307954
panel_a_MHz,1.5366374999999994,0.0034049309635966036,0.06346046404887619
panel_a_MHz,1.5464249999999993,0.003447410704127242,0.06270992439613378
panel_a_MHz,1.556212499999999,0.003490314651152992,0.06197233113597342
panel_a_MHz,1.565999999999999,0.0035336463839393322,0.06124739507172844
panel_a_MHz,1.5757874999999988,0.003577409527912816,0.06053483483428479
panel_a_MHz,1.5855749999999986,0.003621607755265673,0.05983437663641552
panel_a_MHz,1.5953624999999985,0.003666244785570371,0.05914575403576351
panel_a_MHz,1.60515,0.003711324386404343,0.05846870770614068
panel_a_MHz,1.6149375,0.0037568503739849692,0.05780298521682585
panel_a_MHz,1.6247249999999998,0.0038028266138151966,0.05714834081955429
panel_a_MHz,1.6345124999999996,0.0038492570213397343,0.05650453524290807
panel_a_MHz,1.6442999999999994,0.0038961455626121914,0.055871335493824364
panel_a_MHz,1.6540874999999993,0.003943496254973301,0.05524851466595261
panel_a_MHz,1.663874999999999,0.003991313167740412,0.05463585175460136
panel_a_MHz,1.673662499999999,0.004039600422908476,0.05403313147802649
panel_a_MHz,1.6834499999999988,0.004088362195862736,0.053440144104822264
panel_a_MHz,1.6932374999999986,0.004137602716103294,0.05285668528718622
panel_a_MHz,1.7030249999999985,0.004187326267981831,0.052282555899838476
panel_a_MHz,1.7128125,0.004237537191450677,0.05171756188438416
panel_a_MHz,1.7226,0.004288239882824372,0.051161514098917386
panel_a_MHz,1.7323874999999997,0.004339438795554172,0.05061422817267075
panel_a_MHz,1.7421749999999996,0.004391138441015445,0.05007552436552577
panel_a_MHz,1.7519624999999994,0.004443343389308405,0.04954522743220374
panel_a_MHz,1.7617499999999993,0.004496058270072387,0.04902316649096525
panel_a_MHz,1.771537499999999,0.004549287773313835,0.0485091748966533
panel_a_MHz,1.781324999999999,0.004603036650248352,0.048003090117921185
panel_a_MHz,1.7911124999999988,0.004657309714157024,0.04750475361849259
panel_a_MHz,1.8008999999999986,0.0047121118412573005,0.04701401074230778
panel_a_MHz,1.8106874999999985,0.004767447971588681,0.04653071060241475
panel_a_MHz,1.820475,0.00482332310991354,0.046054705973470465
panel_a_MHz,1.8302625,0.004879742326633232,0.04558585318772257
panel_a_MHz,1.8400499999999997,0.004936710758720051,0.04512401203434558
panel_a_MHz,1.8498374999999996,0.00499423361066498,0.04466904566201322
panel_a_MHz,1.8596249999999994,0.005052316155441795,0.04422082048459035
panel_a_MHz,1.8694124999999993,0.005110963735487746,0.04377920608983413
panel_a_MHz,1.879199999999999,0.005170181763701117,0.04334407515099779
panel_a_MHz,1.888987499999999,0.005229975724455984,0.04291530334123455
panel_a_MHz,1.8987749999999988,0.005290351174634573,0.04249276925070302
panel_a_MHz,1.9085624999999986,0.005351313744677416,0.042076354306279526
panel_a_MHz,1.9183499999999984,0.005412869139651812,0.041665942693786165
panel_a_MHz,1.9281375,0.005475023140338805,0.041261421282646676
panel_a_MHz,1.937925,0.0055377816043390826,0.04086267955288655
panel_a_MHz,1.9477124999999997,0.005601150467198236,0.04046960952439479
panel_a_MHz,1.9574999999999996,0.005665135743551652,0.04008210568837104
panel_a_MHz,1.9672874999999994,0.0057297435282894086,0.03970006494088163
panel_a_MHz,1.9770749999999992,0.005794979997741701,0.03932338651845274
panel_a_MHz,1.986862499999999,0.005860851410885039,0.03895197193563102
panel_a_MHz,1.996649999999999,0.005927364110569737,0.038585724924444655
panel_a_MHz,2.0064374999999988,0.005994524524769034,0.03822455137570039
panel_a_MHz,2.0162249999999986,0.006062339167850311,0.03786835928205436
panel_a_MHz,2.0260124999999984,0.006130814641868859,0.037517058682796985
panel_a_MHz,2.0358,0.006199957637884608,0.037170561610294146
panel_a_MHz,2.0455875,0.006269774937302183,0.036828782038029736
panel_a_MHz,2.0553749999999997,0.006340273413235053,0.036491635830195004
panel_a_MHz,2.0651624999999996,0.006411460031893841,0.03615904069277454
panel_a_MHz,2.0749499999999994,0.006483341853999587,0.03583091612607842
panel_a_MHz,2.0847374999999992,0.006555926036222339,0.03550718337867294
panel_a_MHz,2.094524999999999,0.00662921983264557,0.03518776540266392
panel_a_MHz,2.104312499999999,0.006703230596257013,0.03487258681028813
panel_a_MHz,2.1140999999999988,0.006777965780466329,0.03456157383177008
panel_a_MHz,2.1238874999999986,0.006853432940650299,0.03425465427440276
panel_a_MHz,2.1336749999999984,0.006929639735725948,0.033951757482812796
panel_a_MHz,2.1434625,0.007006593929752286,0.03365281430037133
panel_a_MHz,2.15325,0.007084303393561113,0.0333577570317142
panel_a_MHz,2.1630374999999997,0.007162776106417695,0.03306651940633471
panel_a_MHz,2.1728249999999996,0.00724202015771167,0.03277903654321581
panel_a_MHz,2.1826124999999994,0.0073220437486789525,0.03249524491646753
panel_a_MHz,2.1923999999999992,0.007402855194155268,0.03221508232193816
panel_a_MHz,2.202187499999999,0.007484462924361917,0.0319384878447679
panel_a_MHz,2.211974999999999,0.00756687548672444,0.03166540182785549
panel_a_MHz,2.2217624999999988,0.0076501015477249195,0.03139576584120874
panel_a_MHz,2.2315499999999986,0.007734149894788508,0.031129522652151357
panel_a_MHz,2.2413374999999984,0.00781902943820504,0.030866616196359126
panel_a_MHz,2.251125,0.007904749213086313,0.030606991549699564
panel_a_MHz,2.2609125,0.007991318381359821,0.03035059490085028
panel_a_MHz,2.2706999999999997,0.008078746233799835,0.0300973735246712
panel_a_MHz,2.2804874999999996,0.008167042192096392,0.029847275756308255
panel_a_MHz,2.2902749999999994,0.008256215810963143,0.029600250966005336
panel_a_MHz,2.3000624999999992,0.00834627678028481,0.029356249534602946
panel_a_MHz,2.309849999999999,0.008437234927305167,0.029115222829702626
panel_a_MHz,2.319637499999999,0.008529100218856263,0.028877123182476653
panel_a_MHz,2.3294249999999987,0.008621882763629945,0.02864190386510355
panel_a_MHz,2.3392124999999986,0.00871559281449237,0.028409519068810327
panel_a_MHz,2.3489999999999984,0.008810240770842628,0.02817992388250314
panel_a_MHz,2.3587875,0.008905837181016245,0.02795307427196866
panel_a_MHz,2.368575,0.00900239274473464,0.027728927059629174
panel_a_MHz,2.3783624999999997,0.009099918315601533,0.027507439904834313
panel_a_MHz,2.3881499999999996,0.009198424903647145,0.027288571284674174
panel_a_MHz,2.3979374999999994,0.009297923677921456,0.027072280475297705
panel_a_MHz,2.4077249999999992,0.009398425969137399,0.026858527533721713
panel_a_MHz,2.417512499999999,0.009499943272365183,0.026647273280115853
panel_a_MHz,2.427299999999999,0.009602487249778755,0.026438479280549647
panel_a_MHz,2.4370874999999987,0.00970606973345567,0.026232107830187975
panel_a_MHz,2.4468749999999986,0.009810702728231363,0.026028121936921868
panel_a_MHz,2.4566624999999984,0.009916398414609243,0.025826485305422
panel_a_MHz,2.46645,0.010023169151727533,0.02562716232160245
panel_a_MHz,2.4762375,0.01013102748038433,0.02543011803748314
panel_a_MHz,2.4860249999999997,0.010239986126122253,0.025235318156438872
panel_a_MHz,2.4958124999999995,0.010350058002373586,0.02504272901882456
panel_a_MHz,2.5055999999999994,0.010461256213667733,0.02485231758796529
panel_a_MHz,2.515387499999999,0.010573594058902042,0.02466405143650104
panel_a_MHz,2.525174999999999,0.010687085034677534,0.02447789873307589
panel_a_MHz,2.534962499999999,0.010801742838700994,0.024293828229361897
panel_a_MHz,2.5447499999999987,0.010917581373254907,0.0241118092474082
panel_a_MHz,2.5545374999999986,0.011034614748736663,0.023931811667306162
panel_a_MHz,2.5643249999999984,0.011152857287268695,0.023753805915161623
panel_a_MHz,2.5741125,0.011272323526381207,0.023577762951365627
panel_a_MHz,2.5839,0.011393028222768768,0.023403654259155488
panel_a_MHz,2.5936874999999997,0.011514986356123108,0.023231451833457577
panel_a_MHz,2.6034749999999995,0.011638213133043132,0.023061128170004653
panel_a_MHz,2.6132624999999994,0.01176272399102433,0.02289265625471969
panel_a_MHz,2.623049999999999,0.011888534602529323,0.022726009553358927
panel_a_MHz,2.632837499999999,0.012015660879141361,0.022561162001407092
panel_a_MHz,2.642624999999999,0.012144118975802632,0.022398087994217795
panel_a_MHz,2.6524124999999987,0.012273925295139435,0.022236762377392368
panel_a_MHz,2.6621999999999986,0.012405096491876122,0.022077160437390737
panel_a_MHz,2.6719874999999984,0.012537649477339955,0.02191925789236791
panel_a_MHz,2.681775,0.012671601424058857,0.021763030883229974
panel_a_MHz,2.6915625,0.012806969770454264,0.02160845596490388
panel_a_MHz,2.7013499999999997,0.012943772225631511,0.021455510097814743
panel_a_MHz,2.7111374999999995,0.013082026774269543,0.021304170639565693
panel_a_MHz,2.7209249999999994,0.013221751681612723,0.021154415336814485
panel_a_MHz,2.730712499999999,0.01336296549856693,0.021006222317341616
panel_a_MHz,2.740499999999999,0.013505687066902406,0.020859570082305032
panel_a_MHz,2.750287499999999,0.013649935524565891,0.020714437498676287
panel_a_MHz,2.7600749999999987,0.013795730311104695,0.02057080379185347
panel_a_MHz,2.7698624999999986,0.01394309117320513,0.020428648538446195
panel_a_MHz,2.7796499999999984,0.014092038170348344,0.0202879516592281
panel_a_MHz,2.7894375,0.014242591680586076,0.020148693412252512
panel_a_MHz,2.799225,0.014394772406439247,0.02001085438612705
panel_a_MHz,2.8090124999999997,0.01454860138092259,0.01987441549344277
panel_a_MHz,2.8187999999999995,0.014704099973697808,0.01973935796435424
panel_a_MHz,2.8285874999999994,0.014861289897358958,0.019605663340306313
panel_a_MHz,2.838374999999999,0.015020193213852708,0.01947331346790392
panel_a_MHz,2.848162499999999,0.015180832341037113,0.0193422904929212
panel_a_MHz,2.857949999999999,0.015343230059382101,0.01921257685444639
panel_a_MHz,2.8677374999999987,0.015507409518815072,0.01908415527915898
panel_a_MHz,2.8775249999999986,0.015673394245715202,0.018957008775735733
panel_a_MHz,2.8873124999999984,0.0158412081500601,0.01883112062938238
panel_a_MHz,2.8971,0.016010875532728567,0.01870647439648766
panel_a_MHz,2.9068875,0.01618242109296303,0.018583053899396837
panel_a_MHz,2.9166749999999997,0.016355869935996043,0.018460843221301277
panel_a_MHz,2.9264624999999995,0.016531247580844496,0.018339826701241655
panel_a_MHz,2.9362499999999994,0.016708579968275784,0.018219988929221578
panel_a_MHz,2.946037499999999,0.01688789346895029,0.018101314741429037
panel_a_MHz,2.955824999999999,0.01706921489174445,0.01798378921556291
panel_a_MHz,2.965612499999999,0.01725257149225905,0.017867397666261952
panel_a_MHz,2.9753999999999987,0.01743799098151704,0.017752125640633734
panel_a_MHz,2.9851874999999986,0.017625501534856133,0.017637958913881015
panel_a_MHz,2.9949749999999984,0.017815131801020512,0.017524883485023207
panel_a_MHz,3.0047625,0.01800691091145712,0.017412885572710497
panel_a_MHz,3.01455,0.01820086848982122,0.017301951611128553
panel_a_MHz,3.0243374999999997,0.018397034661697224,0.01719206824599125
panel_a_MHz,3.0341249999999995,0.018595440064539354,0.017083222330619683
panel_a_MHz,3.0439124999999994,0.018796115857838424,0.016975400922105068
panel_a_MHz,3.053699999999999,0.018999093733520152,0.016868591277553618
panel_a_MHz,3.063487499999999,0.01920440592658107,0.016762780850411406
panel_a_MHz,3.073274999999999,0.019412085225968025,0.016657957286867264
panel_a_MHz,3.0830624999999987,0.019622164985707572,0.016554108422331845
panel_a_MHz,3.0928499999999985,0.019834679136291566,0.016451222277991052
panel_a_MHz,3.1026374999999984,0.0200496621963259,0.01634928705743202
panel_a_MHz,3.112425,0.02026714928444871,0.01624829114333991
panel_a_MHz,3.1222125,0.020487176131525276,0.016148223094263968
panel_a_MHz,3.1319999999999997,0.02070977909312717,0.016049071641450904
panel_a_MHz,3.1417874999999995,0.020934995162302277,0.015950825685744376
panel_a_MHz,3.1515749999999993,0.0211628619826439,0.015853474294548746
panel_a_MHz,3.161362499999999,0.021393417861666656,0.015757006698855713
panel_a_MHz,3.171149999999999,0.021626701784497004,0.01566141229033231
panel_a_MHz,3.180937499999999,0.021862753427886957,0.01556668061846887
panel_a_MHz,3.1907249999999987,0.022101613174559335,0.015472801387785501
panel_a_MHz,3.2005124999999985,0.02234332212789343,0.015379764455095786
panel_a_MHz,3.2102999999999984,0.022587922126959988,0.015287559826826325
panel_a_MHz,3.2200875,0.02283545576191499,0.015196177656390805
panel_a_MHz,3.229875,0.02308596638976138,0.015105608241617496
panel_a_MHz,3.2396624999999997,0.023339498150489423,0.015015842022228686
panel_a_MHz,3.2494499999999995,0.023596095983604737,0.014926869577371051
panel_a_MHz,3.2592374999999993,0.023855805645055163,0.014838681623195852
panel_a_MHz,3.269024999999999,0.024118673724567084,0.014751269010487551
panel_a_MHz,3.278812499999999,0.024384747663402054,0.014664622722340065
panel_a_MHz,3.288599999999999,0.024654075772545227,0.014578733871879303
panel_a_MHz,3.2983874999999987,0.024926707251337287,0.014493593700031176
panel_a_MHz,3.3081749999999985,0.02520269220656209,0.014409193573333815
panel_a_MHz,3.3179624999999984,0.025482081672002034,0.014325524981793257
panel_a_MHz,3.32775,0.025764927628474325,0.014242579536781357
panel_a_MHz,3.3375375,0.026051283024361157,0.01416034896897527
panel_a_MHz,3.3473249999999997,0.026341201796647565,0.014078825126337256
panel_a_MHz,3.3571124999999995,0.026634738892480483,0.01399799997213417
panel_a_MHz,3.3668999999999993,0.026931950291263777,0.013917865582995681
panel_a_MHz,3.376687499999999,0.02723289302730397,0.01383841414701025
panel_a_MHz,3.386474999999999,0.027537625213022,0.013759637961858215
panel_a_MHz,3.396262499999999,0.027846206062746483,0.013681529432981001
panel_a_MHz,3.4060499999999987,0.028158695917105018,0.01360408107178579
panel_a_MHz,3.4158374999999985,0.02847515626802999,0.013527285493884766
panel_a_MHz,3.4256249999999984,0.02879564978439631,0.013451135417368289
panel_a_MHz,3.4354125,0.029120240338308616,0.013375623661111103
panel_a_MHz,3.4452,0.029448993032056017,0.013300743143111115
panel_a_MHz,3.4549874999999997,0.029781974225754005,0.013226486878859686
panel_a_MHz,3.4647749999999995,0.030119251565691976,0.013152847979743063
panel_a_MHz,3.4745624999999993,0.03046089401340693,0.01307981965147417
panel_a_MHz,3.484349999999999,0.030806971875503835,0.013007395192554014
panel_a_MHz,3.494137499999999,0.03115755683424386,0.012935567992762246
panel_a_MHz,3.503924999999999,0.03151272197892246,0.012864331531676055
panel_a_MHz,3.5137124999999987,0.03187254183805983,0.012793679377217003
panel_a_MHz,3.5234999999999985,0.032237092412426976,0.01272360518422499
panel_a_MHz,3.5332874999999984,0.032606451208931596,0.012654102693058965
panel_a_MHz,3.543075,0.03298069727538834,0.012585165728223643
panel_a_MHz,3.5528625,0.03335991123619855,0.01251678819702188
panel_a_MHz,3.5626499999999997,0.033744175328967334,0.012448964088231906
panel_a_MHz,3.5724374999999995,0.03413357344208267,0.012381687470809121
panel_a_MHz,3.5822249999999993,0.03452819115328683,0.012314952492611865
panel_a_MHz,3.592012499999999,0.034928115769267506,0.012248753379150575
panel_a_MHz,3.601799999999999,0.035333436366299056,0.012183084432359999
panel_a_MHz,3.611587499999999,0.035744243831964326,0.012117940029393795
panel_a_MHz,3.6213749999999987,0.03616063090798869,0.012053314621441283
panel_a_MHz,3.6311624999999985,0.036582692234219165,0.011989202732565624
panel_a_MHz,3.6409499999999984,0.03701052439378157,0.011925598958563243
panel_a_MHz,3.6507375,0.037444225959451925,0.011862497965843844
panel_a_MHz,3.660525,0.037883897541275594,0.011799894490330767
panel_a_MHz,3.6703124999999996,0.038329641835474035,0.011737783336381096
panel_a_MHz,3.6800999999999995,0.03878156367467447,0.011676159375725269
panel_a_MHz,3.6898874999999993,0.03923977007950348,0.011615017546425726
panel_a_MHz,3.699674999999999,0.03970437031158463,0.011554352851854171
panel_a_MHz,3.709462499999999,0.04017547592798216,0.011494160359687151
panel_a_MHz,3.719249999999999,0.040653200837133044,0.011434435200919493
panel_a_MHz,3.7290374999999987,0.0411376613563133,0.011375172568895323
panel_a_MHz,3.7388249999999985,0.04162897627068361,0.01131636771835623
panel_a_MHz,3.7486124999999983,0.042127266893961346,0.011258015964506311
panel_a_MHz,3.7584,0.04263265713076923,0.011200112682093675
panel_a_MHz,3.7681875,0.043145273540709086,0.01114265330450818
panel_a_MHz,3.7779749999999996,0.04366524540421521,0.01108563332289493
panel_a_MHz,3.7877624999999995,0.04419270479023854,0.011029048285283375
panel_a_MHz,3.7975499999999993,0.04472778662581875,0.010972893795731617
panel_a_MHz,3.807337499999999,0.04527062876760062,0.010917165513485613
panel_a_MHz,3.817124999999999,0.045821372075354076,0.010861859152153045
panel_a_MHz,3.826912499999999,0.04638016048755826,0.010806970478891478
panel_a_MHz,3.8366999999999987,0.04694714109911269,0.01075249531361061
panel_a_MHz,3.8464874999999985,0.04752246424124035,0.010698429528188284
panel_a_MHz,3.8562749999999983,0.0481062835636489,0.01064476904570001
panel_a_MHz,3.8660625,0.04869875611901991,0.010591509839661716
panel_a_MHz,3.87585,0.049300042449895456,0.01053864793328554
panel_a_MHz,3.8856374999999996,0.04991030667803792,0.01048617939874826
panel_a_MHz,3.8954249999999995,0.05052971659633567,0.010434100356472282
panel_a_MHz,3.9052124999999993,0.05115844376333502,0.010382406974418862
panel_a_MHz,3.914999999999999,0.05179666360047699,0.010331095467393291
panel_a_MHz,3.924787499999999,0.052444555492123304,0.01028016209636192
panel_a_MHz,3.934574999999999,0.05310230288845573,0.010229603167780665
panel_a_MHz,3.9443624999999987,0.053770093411338246,0.010179415032934886
panel_a_MHz,3.9541499999999985,0.05444811896323158,0.010129594087290349
panel_a_MHz,3.9639374999999983,0.055136575839254645,0.010080136769855112
panel_a_MHz,3.973725,0.055835664842489134,0.010031039562552047
panel_a_MHz,3.9835125,0.0565455914026263,0.00998229898960193
panel_a_MHz,3.9932999999999996,0.05726656569806026,0.009933911616916728
panel_a_MHz,4.0030874999999995,0.057998802781530225,0.009885874051503023
panel_a_MHz,4.012874999999999,0.05874252270942395,0.009838182940875363
panel_a_MHz,4.022662499999999,0.05949795067485195,0.009790834972479257
panel_a_MHz,4.032449999999999,0.060265317144609164,0.009743826873123775
panel_a_MHz,4.042237499999999,0.06104485800014292,0.00969715540842344
panel_a_MHz,4.052024999999999,0.06183681468264882,0.009650817382249344
panel_a_MHz,4.0618124999999985,0.06264143434242131,0.009604809636189232
panel_a_MHz,4.071599999999998,0.06345896999258793,0.00955912904901646
panel_a_MHz,4.0813875,0.06428968066736136,0.009513772536167584
panel_a_MHz,4.091175,0.06513383158494444,0.009468737049228525
panel_a_MHz,4.1009625,0.06599169431523305,0.009424019575429012
panel_a_MHz,4.1107499999999995,0.06686354695245697,0.009379617137145272
panel_a_MHz,4.120537499999999,0.06774967429291107,0.009335526791410781
panel_a_MHz,4.130324999999999,0.06865036801792908,0.00929174562943487
panel_a_MHz,4.140112499999999,0.06956592688225574,0.009248270776129143
panel_a_MHz,4.149899999999999,0.07049665690798067,0.009205099389641449
panel_a_MHz,4.159687499999999,0.07144287158419756,0.009162228660897397
panel_a_MHz,4.1694749999999985,0.0724048920725596,0.009119655813149136
panel_a_MHz,4.179262499999998,0.07338304741890392,0.009077378101531412
panel_a_MHz,4.18905,0.07437767477112522,0.009035392812624636
panel_a_MHz,4.1988375,0.07538911960347806,0.008993697264024974
panel_a_MHz,4.208625,0.0764177359474979,0.00895228880392116
panel_a_MHz,4.2184124999999995,0.07746388662972933,0.008911164810678092
panel_a_MHz,4.228199999999999,0.07852794351645719,0.008870322692426968
panel_a_MHz,4.237987499999999,0.07961028776564101,0.008829759886661888
panel_a_MHz,4.247774999999999,0.08071131008625454,0.008789473859842797
panel_a_MHz,4.257562499999999,0.08183141100523868,0.008749462107004658
panel_a_MHz,4.267349999999999,0.08297100114227852,0.00870972215137276
panel_a_MHz,4.2771374999999985,0.08413050149261939,0.008670251543984006
panel_a_MHz,4.286924999999998,0.08531034371813942,0.008631047863314135
panel_a_MHz,4.2967125,0.08651097044690274,0.008592108714910719
panel_a_MHz,4.3065,0.087732835581412,0.008553431731031888
panel_a_MHz,4.3162875,0.08897640461579681,0.008515014570290606
panel_a_MHz,4.3260749999999994,0.0902421549621581,0.008476854917304478
panel_a_MHz,4.335862499999999,0.09153057628630502,0.008438950482350957
panel_a_MHz,4.345649999999999,0.09284217085311851,0.008401299001027833
panel_a_MHz,4.355437499999999,0.09417745388177183,0.00836389823391897
panel_a_MHz,4.365224999999999,0.09553695391104644,0.008326745966265129
panel_a_MHz,4.375012499999999,0.0969212131749753,0.008289840007639857
panel_a_MHz,4.3847999999999985,0.09833078798904804,0.008253178191630286
panel_a_MHz,4.394587499999998,0.09976624914721072,0.008216758375522838
panel_a_MHz,4.404375,0.10122818232988712,0.008180578439993652
panel_a_MHz,4.4141625,0.10271718852324954,0.008144636288803759
panel_a_MHz,4.42395,0.10423388444995961,0.008108929848498822
panel_a_MHz,4.433737499999999,0.1057789030115924,0.008073457068113429
panel_a_MHz,4.443524999999999,0.1073528937429528,0.008038215918879852
panel_a_MHz,4.453312499999999,0.10895652327848247,0.008003204393941163
panel_a_MHz,4.463099999999999,0.11059047583094501,0.007968420508068678
panel_a_MHz,4.472887499999999,0.11225545368256477,0.007933862297383597
panel_a_MHz,4.482674999999999,0.11395217768878149,0.007899527819082845
panel_a_MHz,4.4924624999999985,0.11568138779476213,0.007865415151168962
panel_a_MHz,4.502249999999998,0.11744384356479771,0.007831522392184043
panel_a_MHz,4.5120375,0.11924032472468629,0.007797847660947591
panel_a_MHz,4.521825,0.12107163171717743,0.0077643890962983166
panel_a_MHz,4.5316125,0.12293858627053394,0.007731144856839675
panel_a_MHz,4.541399999999999,0.12484203198021927,0.007698113120689216
panel_a_MHz,4.551187499999999,0.12678283490369735,0.007665292085231612
panel_a_MHz,4.560974999999999,0.12876188416828405,0.007632679966875297
panel_a_MHz,4.570762499999999,0.13078009259194365,0.007600275000812704
panel_a_MHz,4.580549999999999,0.132838397316878,0.0075680754407839845
panel_a_MHz,4.590337499999999,0.13493776045569378,0.007536079558844192
panel_a_MHz,4.6001249999999985,0.1370791697498769,0.007504285645133853
panel_a_MHz,4.609912499999998,0.1392636392402285,0.0074726920076528935
panel_a_MHz,4.6197,0.1414922099488454,0.007441296972037806
panel_a_MHz,4.6294875,0.14376595057213692,0.007410098881342107
panel_a_MHz,4.639275,0.14608595818428582,0.007379096095819901
panel_a_MHz,4.649062499999999,0.14845335895044515,0.007348286992712608
panel_a_MHz,4.658849999999999,0.15086930884886382,0.007317669966038762
