kind,x,p,wigner,r,phase_pi,variance,squeezing_dB
wigner,2.479166666666667,0.2625000000000002,8.9040969042556e-09,,,,
wigner,2.5083333333333337,0.2625000000000002,6.120873525524705e-09,,,,
wigner,2.5375000000000005,0.2625000000000002,4.190817313554915e-09,,,,
wigner,2.5666666666666664,0.2625000000000002,2.8578922361930605e-09,,,,
wigner,2.595833333333333,0.2625000000000002,1.9411306336399868e-09,,,,
wigner,2.625,0.2625000000000002,1.3131836708709641e-09,,,,
wigner,2.654166666666667,0.2625000000000002,8.848262120500076e-10,,,,
wigner,2.6833333333333336,0.2625000000000002,5.938165277430651e-10,,,,
wigner,2.7125000000000004,0.2625000000000002,3.9692493128819313e-10,,,,
wigner,2.741666666666667,0.2625000000000002,2.64256860435889e-10,,,,
wigner,2.770833333333333,0.2625000000000002,1.7522899059057857e-10,,,,
wigner,2.8,0.2625000000000002,1.1573039703239497e-10,,,,
wigner,2.8291666666666666,0.2625000000000002,7.612910471222308e-11,,,,
wigner,2.8583333333333334,0.2625000000000002,4.9878777136914895e-11,,,,
wigner,2.8875,0.2625000000000002,3.2549376065558854e-11,,,,
wigner,2.916666666666667,0.2625000000000002,2.115589165532164e-11,,,,
wigner,2.9458333333333337,0.2625000000000002,1.3695623104528056e-11,,,,
wigner,2.9750000000000005,0.2625000000000002,8.830678086807313e-12,,,,
wigner,3.0041666666666664,0.2625000000000002,5.671110457408507e-12,,,,
wigner,3.033333333333333,0.2625000000000002,3.627471046552644e-12,,,,
wigner,3.0625,0.2625000000000002,2.3110087977093333e-12,,,,
wigner,3.091666666666667,0.2625000000000002,1.4664289926605788e-12,,,,
wigner,3.1208333333333336,0.2625000000000002,9.267919943406991e-13,,,,
wigner,3.1500000000000004,0.2625000000000002,5.833984951001329e-13,,,,
wigner,3.179166666666667,0.2625000000000002,3.657717253717957e-13,,,,
wigner,3.208333333333333,0.2625000000000002,2.28410862057301e-13,,,,
wigner,3.2375,0.2625000000000002,1.4206437023614756e-13,,,,
wigner,3.2666666666666666,0.2625000000000002,8.800662849219837e-14,,,,
wigner,3.2958333333333334,0.2625000000000002,5.4300945583156084e-14,,,,
wigner,3.325,0.2625000000000002,3.3370383420971174e-14,,,,
wigner,3.354166666666667,0.2625000000000002,2.042569283192892e-14,,,,
wigner,3.3833333333333337,0.2625000000000002,1.24524323789629e-14,,,,
wigner,3.4125000000000005,0.2625000000000002,7.561246266963713e-15,,,,
wigner,3.4416666666666664,0.2625000000000002,4.5729280653344355e-15,,,,
wigner,3.470833333333333,0.2625000000000002,2.7545911761697066e-15,,,,
wigner,3.5,0.2625000000000002,1.6526532034370143e-15,,,,
wigner,-3.5,0.2916666666666665,6.149889731129969e-12,,,,
wigner,-3.470833333333333,0.2916666666666665,9.568622691134847e-12,,,,
wigner,-3.441666666666667,0.2916666666666665,1.482836700853756e-11,,,,
wigner,-3.4125,0.2916666666666665,2.2887534852931543e-11,,,,
wigner,-3.3833333333333333,0.2916666666666665,3.518572518986815e-11,,,,
wigner,-3.3541666666666665,0.2916666666666665,5.387605526803252e-11,,,,
wigner,-3.325,0.2916666666666665,8.216500172207594e-11,,,,
wigner,-3.2958333333333334,0.2916666666666665,1.248072296354597e-10,,,,
wigner,-3.2666666666666666,0.2916666666666665,1.8882279126732553e-10,,,,
wigner,-3.2375,0.2916666666666665,2.8453184432831585e-10,,,,
wigner,-3.2083333333333335,0.2916666666666665,4.270405740249547e-10,,,,
wigner,-3.1791666666666667,0.2916666666666665,6.383651901623618e-10,,,,
wigner,-3.15,0.2916666666666665,9.504538833927415e-10,,,,
wigner,-3.1208333333333336,0.2916666666666665,1.4094663033226552e-09,,,,
wigner,-3.091666666666667,0.2916666666666665,2.0818054495829493e-09,,,,
wigner,-3.0625,0.2916666666666665,3.062579563975834e-09,,,,
wigner,-3.033333333333333,0.2916666666666665,4.487416856352606e-09,,,,
wigner,-3.0041666666666664,0.2916666666666665,6.548883207461768e-09,,,,
wigner,-2.975,0.2916666666666665,9.519187280585731e-09,,,,
wigner,-2.9458333333333333,0.2916666666666665,1.378143029141211e-08,,,,
wigner,-2.9166666666666665,0.2916666666666665,1.987240867303302e-08,,,,
wigner,-2.8875,0.2916666666666665,2.854095642156893e-08,,,,
wigner,-2.8583333333333334,0.2916666666666665,4.0827081024242204e-08,,,,
wigner,-2.8291666666666666,0.2916666666666665,5.8168777223000675e-08,,,,
wigner,-2.8,0.2916666666666665,8.254548696112068e-08,,,,
wigner,-2.7708333333333335,0.2916666666666665,1.1666982028608295e-07,,,,
wigner,-2.7416666666666667,0.2916666666666665,1.6424248959364804e-07,,,,
wigner,-2.7125,0.2916666666666665,2.302895894875019e-07,,,,
wigner,-2.6833333333333336,0.2916666666666665,3.216065515699668e-07,,,,
wigner,-2.654166666666667,0.2916666666666665,4.473395171666608e-07,,,,
wigner,-2.625,0.2916666666666665,6.197427252223719e-07,,,,
wigner,-2.595833333333333,0.2916666666666665,8.551600540031273e-07,,,,
wigner,-2.5666666666666664,0.2916666666666665,1.175290349466383e-06,,,,
wigner,-2.5375,0.2916666666666665,1.6088098987210947e-06,,,,
wigner,-2.5083333333333333,0.2916666666666665,2.1934416458448334e-06,,,,
wigner,-2.479166666666667,0.2916666666666665,2.9785797716194718e-06,,,,
wigner,-2.45,0.2916666666666665,4.028600313103851e-06,,,,
wigner,-2.4208333333333334,0.2916666666666665,5.427013777505697e-06,,,,
wigner,-2.3916666666666666,0.2916666666666665,7.2816443225411375e-06,,,,
wigner,-2.3625,0.2916666666666665,9.731052033492278e-06,,,,
wigner,-2.333333333333333,0.2916666666666665,1.2952449971776959e-05,,,,
wigner,-2.3041666666666667,0.2916666666666665,1.717140564556129e-05,,,,
wigner,-2.275,0.2916666666666665,2.2673656750368184e-05,,,,
wigner,-2.2458333333333336,0.2916666666666665,2.981941252730369e-05,,,,
wigner,-2.216666666666667,0.2916666666666665,3.906055360086002e-05,,,,
wigner,-2.1875,0.2916666666666665,5.09611829743743e-05,,,,
wigner,-2.158333333333333,0.2916666666666665,6.622201678841626e-05,,,,
wigner,-2.1291666666666664,0.2916666666666665,8.570913277366591e-05,,,,
wigner,-2.1,0.2916666666666665,0.00011048761379353548,,,,
wigner,-2.0708333333333333,0.2916666666666665,0.0001418606296539626,,,,
wigner,-2.041666666666667,0.2916666666666665,0.00018141448810307423,,,,
wigner,-2.0125,0.2916666666666665,0.00023107015081630307,,,,
wigner,-1.9833333333333334,0.2916666666666665,0.0002931416469464629,,,,
wigner,-1.9541666666666666,0.2916666666666665,0.00037040172006482593,,,,
wigner,-1.925,0.2916666666666665,0.000466154908552148,,,,
wigner,-1.8958333333333333,0.2916666666666665,0.0005843180794778132,,,,
wigner,-1.8666666666666667,0.2916666666666665,0.0007295082070507456,,,,
wigner,-1.8375,0.2916666666666665,0.0009071369050999205,,,,
wigner,-1.8083333333333333,0.2916666666666665,0.0011235108863836218,,,,
wigner,-1.7791666666666666,0.2916666666666665,0.001385937129323807,,,,
wigner,-1.75,0.2916666666666665,0.0017028310868501004,,,,
wigner,-1.7208333333333332,0.2916666666666665,0.0020838257770962433,,,,
wigner,-1.6916666666666667,0.2916666666666665,0.002539879059710135,,,,
wigner,-1.6624999999999999,0.2916666666666665,0.0030833758362249285,,,,
wigner,-1.6333333333333333,0.2916666666666665,0.003728221334020529,,,,
wigner,-1.6041666666666667,0.2916666666666665,0.004489921060795232,,,,
wigner,-1.575,0.2916666666666665,0.00538564247423753,,,,
wigner,-1.5458333333333334,0.2916666666666665,0.006434252927726688,,,,
wigner,-1.5166666666666666,0.2916666666666665,0.007656328058791507,,,,
wigner,-1.4874999999999998,0.2916666666666665,0.009074124516728854,,,,
wigner,-1.4583333333333335,0.2916666666666665,0.010711510814755033,,,,
wigner,-1.4291666666666667,0.2916666666666665,0.012593850175981155,,,,
wigner,-1.4,0.2916666666666665,0.014747829555453352,,,,
wigner,-1.3708333333333331,0.2916666666666665,0.01720122959307897,,,,
wigner,-1.3416666666666668,0.2916666666666665,0.019982631109466298,,,,
wigner,-1.3125,0.2916666666666665,0.02312105491573156,,,,
wigner,-1.2833333333333332,0.2916666666666665,0.02664553317635442,,,,
wigner,-1.2541666666666664,0.2916666666666665,0.030584612336302736,,,,
wigner,-1.225,0.2916666666666665,0.03496578968112882,,,,
wigner,-1.1958333333333333,0.2916666666666665,0.03981488790754398,,,,
wigner,-1.1666666666666665,0.2916666666666665,0.04515537459200651,,,,
wigner,-1.1375000000000002,0.2916666666666665,0.05100763608981516,,,,
wigner,-1.1083333333333334,0.2916666666666665,0.05738821809527049,,,,
wigner,-1.0791666666666666,0.2916666666666665,0.06430904774890107,,,,
wigner,-1.0499999999999998,0.2916666666666665,0.07177665468338905,,,,
wigner,-1.0208333333333335,0.2916666666666665,0.07979141064050173,,,,
wigner,-0.9916666666666667,0.2916666666666665,0.08834680914823502,,,,
wigner,-0.9624999999999999,0.2916666666666665,0.09742880810303443,,,,
wigner,-0.9333333333333331,0.2916666666666665,0.10701525884592193,,,,
wigner,-0.9041666666666668,0.2916666666666665,0.11707544535604891,,,,
wigner,-0.875,0.2916666666666665,0.12756975643194488,,,,
wigner,-0.8458333333333332,0.2916666666666665,0.13844951213539328,,,,
wigner,-0.8166666666666664,0.2916666666666665,0.14965696331093678,,,,
wigner,-0.7875000000000001,0.2916666666666665,0.16112547967465002,,,,
wigner,-0.7583333333333333,0.2916666666666665,0.1727799378347325,,,,
wigner,-0.7291666666666665,0.2916666666666665,0.18453731574710144,,,,
wigner,-0.7000000000000002,0.2916666666666665,0.19630749464222727,,,,
wigner,-0.6708333333333334,0.2916666666666665,0.2079942635404858,,,,
wigner,-0.6416666666666666,0.2916666666666665,0.21949651528838807,,,,
wigner,-0.6124999999999998,0.2916666666666665,0.23070961680762556,,,,
wigner,-0.5833333333333335,0.2916666666666665,0.2415269301799033,,,,
wigner,-0.5541666666666667,0.2916666666666665,0.25184145552742826,,,,
wigner,-0.5249999999999999,0.2916666666666665,0.26154756162334164,,,,
wigner,-0.4958333333333331,0.2916666666666665,0.27054276599676963,,,,
wigner,-0.4666666666666668,0.2916666666666665,0.2787295231781606,,,,
wigner,-0.4375,0.2916666666666665,0.2860169778232308,,,,
wigner,-0.4083333333333332,0.2916666666666665,0.2923226388768548,,,,
wigner,-0.37916666666666643,0.2916666666666665,0.2975739317610099,,,,
wigner,-0.3500000000000001,0.2916666666666665,0.301709587808591,,,,
wigner,-0.3208333333333333,0.2916666666666665,0.30468083377612737,,,,
wigner,-0.2916666666666665,0.2916666666666665,0.3064523491553351,,,,
wigner,-0.26249999999999973,0.2916666666666665,0.30700296501481233,,,,
wigner,-0.2333333333333334,0.2916666666666665,0.3063260850400059,,,,
wigner,-0.2041666666666666,0.2916666666666665,0.3044298170630426,,,,
wigner,-0.17499999999999982,0.2916666666666665,0.3013368114155399,,,,
wigner,-0.14583333333333348,0.2916666666666665,0.29708381061029765,,,,
wigner,-0.1166666666666667,0.2916666666666665,0.29172092286928397,,,,
wigner,-0.08749999999999991,0.2916666666666665,0.28531063958007735,,,,
wigner,-0.058333333333333126,0.2916666666666665,0.27792662361488873,,,,
wigner,-0.029166666666666785,0.2916666666666665,0.26965230135031676,,,,
wigner,0.0,0.2916666666666665,0.2605792959876496,,,,
wigner,0.029166666666666785,0.2916666666666665,0.2508057432468996,,,,
wigner,0.05833333333333357,0.2916666666666665,0.2404345326007135,,,,
wigner,0.08749999999999991,0.2916666666666665,0.229571517891304,,,,
wigner,0.1166666666666667,0.2916666666666665,0.2183237404554873,,,,
wigner,0.14583333333333348,0.2916666666666665,0.20679770584454807,,,,
wigner,0.17500000000000027,0.2916666666666665,0.19509775199038407,,,,
wigner,0.2041666666666666,0.2916666666666665,0.18332454240216067,,,,
wigner,0.2333333333333334,0.2916666666666665,0.17157371287608464,,,,
wigner,0.2625000000000002,0.2916666666666665,0.15993469448518352,,,,
wigner,0.2916666666666665,0.2916666666666665,0.14848972951857967,,,,
wigner,0.3208333333333333,0.2916666666666665,0.137313090794768,,,,
wigner,0.3500000000000001,0.2916666666666665,0.12647050860651657,,,,
wigner,0.3791666666666669,0.2916666666666665,0.11601880367446285,,,,
wigner,0.4083333333333332,0.2916666666666665,0.10600571907548115,,,,
wigner,0.4375,0.2916666666666665,0.09646993932255521,,,,
wigner,0.4666666666666668,0.2916666666666665,0.08744128072217475,,,,
wigner,0.49583333333333357,0.2916666666666665,0.07894103390272039,,,,
wigner,0.5250000000000004,0.2916666666666665,0.07098243703477772,,,,
wigner,0.5541666666666671,0.2916666666666665,0.06357125675736053,,,,
wigner,0.583333333333333,0.2916666666666665,0.05670645315486148,,,,
wigner,0.6124999999999998,0.2916666666666665,0.0503809052412749,,,,
wigner,0.6416666666666666,0.2916666666666665,0.0445821742199553,,,,
wigner,0.6708333333333334,0.2916666666666665,0.039293283199708526,,,,
wigner,0.7000000000000002,0.2916666666666665,0.03449349394992248,,,,
wigner,0.729166666666667,0.2916666666666665,0.030159063550861502,,,,
wigner,0.7583333333333337,0.2916666666666665,0.026263966321521698,,,,
wigner,0.7874999999999996,0.2916666666666665,0.02278056907205129,,,,
wigner,0.8166666666666664,0.2916666666666665,0.019680250424543105,,,,
wigner,0.8458333333333332,0.2916666666666665,0.01693395758059577,,,,
wigner,0.875,0.2916666666666665,0.01451269640613592,,,,
wigner,0.9041666666666668,0.2916666666666665,0.012387952988961106,,,,
wigner,0.9333333333333336,0.2916666666666665,0.010532046853866215,,,,
wigner,0.9625000000000004,0.2916666666666665,0.008918417761660984,,,,
wigner,0.9916666666666671,0.2916666666666665,0.007521849454603079,,,,
wigner,1.020833333333333,0.2916666666666665,0.00631863483820127,,,,
wigner,1.0499999999999998,0.2916666666666665,0.005286687916298875,,,,
wigner,1.0791666666666666,0.2916666666666665,0.004405608340928009,,,,
wigner,1.1083333333333334,0.2916666666666665,0.0036567047263030704,,,,
wigner,1.1375000000000002,0.2916666666666665,0.003022982938553152,,,,
wigner,1.166666666666667,0.2916666666666665,0.002489105443704321,,,,
wigner,1.1958333333333337,0.2916666666666665,0.0020413275117261444,,,,
wigner,1.2249999999999996,0.2916666666666665,0.001667415669581208,,,,
wigner,1.2541666666666664,0.2916666666666665,0.0013565533049473529,,,,
wigner,1.2833333333333332,0.2916666666666665,0.0010992377756959815,,,,
wigner,1.3125,0.2916666666666665,0.0008871728059076946,,,,
wigner,1.3416666666666668,0.2916666666666665,0.0007131593708418013,,,,
wigner,1.3708333333333336,0.2916666666666665,0.0005709877103260453,,,,
wigner,1.4000000000000004,0.2916666666666665,0.0004553325778024889,,,,
wigner,1.4291666666666671,0.2916666666666665,0.00036165334206271184,,,,
wigner,1.458333333333333,0.2916666666666665,0.00028610011816007934,,,,
wigner,1.4874999999999998,0.2916666666666665,0.00022542671746215642,,,,
wigner,1.5166666666666666,0.2916666666666665,0.00017691087587321476,,,,
wigner,1.5458333333333334,0.2916666666666665,0.0001382819431902977,,,,
wigner,1.5750000000000002,0.2916666666666665,0.00010765599283226158,,,,
wigner,1.604166666666667,0.2916666666666665,8.347813594552208e-05,,,,
wigner,1.6333333333333337,0.2916666666666665,6.447169238859612e-05,,,,
wigner,1.6624999999999996,0.2916666666666665,4.9593778051586115e-05,,,,
wigner,1.6916666666666664,0.2916666666666665,3.7996807892002226e-05,,,,
wigner,1.7208333333333332,0.2916666666666665,2.8995381531708248e-05,,,,
wigner,1.75,0.2916666666666665,2.2038008078024023e-05,,,,
wigner,1.7791666666666668,0.2916666666666665,1.6683134215261917e-05,,,,
wigner,1.8083333333333336,0.2916666666666665,1.2578960259127384e-05,,,,
wigner,1.8375000000000004,0.2916666666666665,9.44655901352761e-06,,,,
wigner,1.8666666666666671,0.2916666666666665,7.065848713042802e-06,,,,
wigner,1.895833333333333,0.2916666666666665,5.264011417968941e-06,,,,
wigner,1.9249999999999998,0.2916666666666665,3.9059898130998e-06,,,,
wigner,1.9541666666666666,0.2916666666666665,2.886736779744152e-06,,,,
wigner,1.9833333333333334,0.2916666666666665,2.124932115870216e-06,,,,
wigner,2.0125,0.2916666666666665,1.5579184868717207e-06,,,,
wigner,2.041666666666667,0.2916666666666665,1.1376435185327458e-06,,,,
wigner,2.0708333333333337,0.2916666666666665,8.274265619688627e-07,,,,
wigner,2.0999999999999996,0.2916666666666665,5.993969319346426e-07,,,,
wigner,2.1291666666666664,0.2916666666666665,4.324753595404788e-07,,,,
wigner,2.158333333333333,0.2916666666666665,3.107921327547801e-07,,,,
wigner,2.1875,0.2916666666666665,2.2245412362742738e-07,,,,
wigner,2.216666666666667,0.2916666666666665,1.5858886837359504e-07,,,,
wigner,2.2458333333333336,0.2916666666666665,1.1260734921237282e-07,,,,
wigner,2.2750000000000004,0.2916666666666665,7.963840730096263e-08,,,,
wigner,2.304166666666667,0.2916666666666665,5.609707179811722e-08,,,,
wigner,2.333333333333333,0.2916666666666665,3.935678497348215e-08,,,,
wigner,2.3625,0.2916666666666665,2.750178176123264e-08,,,,
wigner,2.3916666666666666,0.2916666666666665,1.9140965673966406e-08,,,,
wigner,2.4208333333333334,0.2916666666666665,1.326870849452091e-08,,,,
wigner,2.45,0.2916666666666665,9.161261021240602e-09,,,,
wigner,2.479166666666667,0.2916666666666665,6.300045077854792e-09,,,,
wigner,2.5083333333333337,0.2916666666666665,4.315129683973826e-09,,,,
wigner,2.5375000000000005,0.2916666666666665,2.943783340110029e-09,,,,
wigner,2.5666666666666664,0.2916666666666665,2.0002285859481806e-09,,,,
wigner,2.595833333333333,0.2916666666666665,1.3536775040879184e-09,,,,
wigner,2.625,0.2916666666666665,9.124573825901688e-10,,,,
wigner,2.654166666666667,0.2916666666666665,6.125926229738829e-10,,,,
wigner,2.6833333333333336,0.2916666666666665,4.0963092050867014e-10,,,,
wigner,2.7125000000000004,0.2916666666666665,2.72819554753765e-10,,,,
wigner,2.741666666666667,0.2916666666666665,1.8097561277118083e-10,,,,
wigner,2.770833333333333,0.2916666666666665,1.195711514254965e-10,,,,
wigner,2.8,0.2916666666666665,7.868547348499416e-11,,,,
wigner,2.8291666666666666,0.2916666666666665,5.157325106342832e-11,,,,
wigner,2.8583333333333334,0.2916666666666665,3.366791728544108e-11,,,,
wigner,2.8875,0.2916666666666665,2.1891211124055924e-11,,,,
wigner,2.916666666666667,0.2916666666666665,1.4177025577885837e-11,,,,
wigner,2.9458333333333337,0.2916666666666665,9.144548170161958e-12,,,,
wigner,2.9750000000000005,0.2916666666666665,5.874909441683622e-12,,,,
wigner,3.0041666666666664,0.2916666666666665,3.759255958959199e-12,,,,
wigner,3.033333333333333,0.2916666666666665,2.3958764164649465e-12,,,,
wigner,3.0625,0.2916666666666665,1.5208582010620216e-12,,,,
wigner,3.091666666666667,0.2916666666666665,9.615565508756814e-13,,,,
wigner,3.1208333333333336,0.2916666666666665,6.055119709007833e-13,,,,
wigner,3.1500000000000004,0.2916666666666665,3.797802986217622e-13,,,,
wigner,3.179166666666667,0.2916666666666665,2.372487458653718e-13,,,,
