kind,rabi_MHz,detuning_MHz,excited_population,readout_phase_rad,rabi_squared_MHz2,resonant_population,analytic_fwhm_MHz
lineshape,0.5,1.9625000000000004,0.04412900378773948,-0.7392646444286721,,,
lineshape,0.5,1.9666666666666668,0.04395962227287528,-0.7394496009120358,,,
lineshape,0.5,1.9708333333333332,0.043791180942726826,-0.7396334688957046,,,
lineshape,0.5,1.9749999999999996,0.043623673113276154,-0.7398162567236602,,,
lineshape,0.5,1.979166666666667,0.043457092157202,-0.7399979726619912,,,
lineshape,0.5,1.9833333333333334,0.043291431503335046,-0.740178624899739,,,
lineshape,0.5,1.9874999999999998,0.043126684636118615,-0.7403582215497343,,,
lineshape,0.5,1.9916666666666663,0.042962845095075204,-0.7405367706494241,,,
lineshape,0.5,1.9958333333333336,0.04279990647427844,-0.7407142801616866,,,
lineshape,0.5,2.0,0.04263786242183058,-0.7408907579756373,,,
lineshape,0.5,2.0041666666666664,0.04247670663934524,-0.7410662119074263,,,
lineshape,0.5,2.008333333333333,0.04231643288143564,-0.7412406497010235,,,
lineshape,0.5,2.0125,0.042157034955208145,-0.741414079028997,,,
lineshape,0.5,2.0166666666666666,0.04199850671976108,-0.7415865074932796,,,
lineshape,0.5,2.020833333333333,0.04184084208568851,-0.7417579426259274,,,
lineshape,0.5,2.0250000000000004,0.04168403501458939,-0.7419283918898694,,,
lineshape,0.5,2.029166666666667,0.04152807951858189,-0.7420978626796468,,,
lineshape,0.5,2.033333333333333,0.041372969659822255,-0.7422663623221452,,,
lineshape,0.5,2.0374999999999996,0.04121869955002922,-0.7424338980773152,,,
lineshape,0.5,2.041666666666667,0.04106526335001292,-0.742600477138888,,,
lineshape,0.5,2.0458333333333334,0.04091265526920906,-0.742766106635079,,,
lineshape,0.5,2.05,0.04076086956521739,-0.7429307936292852,,,
lineshape,0.5,2.0541666666666663,0.04060990054334545,-0.7430945451207723,,,
lineshape,0.5,2.0583333333333336,0.04045974255615662,-0.7432573680453564,,,
lineshape,0.5,2.0625,0.040310390003023285,-0.7434192692760739,,,
lineshape,0.5,2.0666666666666664,0.04016183732968408,-0.7435802556238464,,,
lineshape,0.5,2.070833333333333,0.0400140790278061,-0.7437403338381366,,,
lineshape,0.5,2.075,0.039867109634551486,-0.7438995106075955,,,
lineshape,0.5,2.0791666666666666,0.039720923732148576,-0.7440577925607034,,,
lineshape,0.5,2.083333333333333,0.03957551594746718,-0.7442151862664023,,,
lineshape,0.5,2.0875000000000004,0.039430880951598586,-0.7443716982347208,,,
lineshape,0.5,2.091666666666667,0.0392870134594398,-0.7445273349173926,,,
lineshape,0.5,2.095833333333333,0.03914390822928183,-0.744682102708466,,,
lineshape,0.5,2.0999999999999996,0.03900156006240251,-0.7448360079449075,,,
lineshape,0.5,2.104166666666667,0.038859963802663336,-0.7449890569071975,,,
lineshape,0.5,2.1083333333333334,0.03871911433611059,-0.74514125581992,,,
lineshape,0.5,2.1125,0.0385790065905803,-0.7452926108523437,,,
lineshape,0.5,2.1166666666666663,0.038439635535307534,-0.7454431281189977,,,
lineshape,0.5,2.1208333333333336,0.03830099618053954,-0.7455928136802401,,,
lineshape,0.5,2.125,0.038163083577153034,-0.745741673542819,,,
lineshape,0.5,2.1291666666666664,0.03802589281627509,-0.7458897136604278,,,
lineshape,0.5,2.133333333333333,0.03788941902890824,-0.7460369399342547,,,
lineshape,0.5,2.1375,0.037753657385559226,-0.7461833582135236,,,
lineshape,0.5,2.1416666666666666,0.03761860309587171,-0.7463289742960304,,,
lineshape,0.5,2.145833333333333,0.03748425140826252,-0.7464737939286729,,,
lineshape,0.5,2.1500000000000004,0.03735059760956174,-0.7466178228079737,,,
lineshape,0.5,2.154166666666667,0.037217637024656684,-0.7467610665805975,,,
lineshape,0.5,2.158333333333333,0.03708536501613901,-0.7469035308438629,,,
lineshape,0.5,2.1624999999999996,0.03695377698395592,-0.7470452211462468,,,
lineshape,0.5,2.166666666666667,0.03682286836506464,-0.7471861429878844,,,
lineshape,0.5,2.1708333333333334,0.03669263463309064,-0.7473263018210631,,,
lineshape,0.5,2.175,0.03656307129798904,-0.7474657030507095,,,
lineshape,0.5,2.1791666666666663,0.03643417390570972,-0.7476043520348723,,,
lineshape,0.5,2.1833333333333336,0.03630593803786575,-0.7477422540851991,,,
lineshape,0.5,2.1875,0.036178359311405235,-0.747879414467407,,,
lineshape,0.5,2.1916666666666664,0.03605143337828637,-0.7480158384017491,,,
lineshape,0.5,2.195833333333333,0.03592515592515594,-0.748151531063474,,,
lineshape,0.5,2.2,0.03579952267303102,-0.7482864975832816,,,
lineshape,0.5,2.2041666666666666,0.03567452937698399,-0.7484207430477724,,,
lineshape,0.5,2.208333333333333,0.03555017182583051,-0.7485542724998931,,,
lineshape,0.5,2.2125000000000004,0.03542644584182092,-0.748687090939375,,,
lineshape,0.5,2.216666666666667,0.035303347280334726,-0.7488192033231693,,,
lineshape,0.5,2.220833333333333,0.035180872029577995,-0.7489506145658766,,,
lineshape,0.5,2.2249999999999996,0.03505901601028399,-0.7490813295401715,,,
lineshape,0.5,2.229166666666667,0.034937775175416734,-0.7492113530772223,,,
lineshape,0.5,2.2333333333333334,0.03481714550987776,-0.7493406899671066,,,
lineshape,0.5,2.2375,0.03469712303021542,-0.7494693449592208,,,
lineshape,0.5,2.2416666666666663,0.034577703784337596,-0.7495973227626866,,,
lineshape,0.5,2.2458333333333336,0.03445888385122695,-0.7497246280467518,,,
lineshape,0.5,2.25,0.034340659340659344,-0.7498512654411864,,,
lineshape,0.5,2.2541666666666664,0.03422302639292472,-0.7499772395366752,,,
lineshape,0.5,2.258333333333333,0.03410598117855114,-0.7501025548852053,,,
lineshape,0.5,2.2625,0.03398951989803144,-0.7502272160004491,,,
lineshape,0.5,2.2666666666666666,0.03387363878155267,-0.7503512273581433,,,
lineshape,0.5,2.270833333333333,0.033758334088728165,-0.7504745933964639,,,
lineshape,0.5,2.2750000000000004,0.033643602108332386,-0.7505973185163961,,,
lineshape,0.5,2.279166666666667,0.03352943915803853,-0.7507194070821009,,,
lineshape,0.5,2.283333333333333,0.033415841584158425,-0.7508408634212771,,,
lineshape,0.5,2.2874999999999996,0.03330280576138541,-0.7509616918255195,,,
lineshape,0.5,2.291666666666667,0.033190328092539544,-0.7510818965506731,,,
lineshape,0.5,2.2958333333333334,0.03307840500831555,-0.7512014818171829,,,
lineshape,0.5,2.3,0.032967032967032975,-0.7513204518104405,,,
lineshape,0.5,2.3041666666666663,0.03285620845438921,-0.7514388106811263,,,
lineshape,0.5,2.3083333333333336,0.03274592798321468,-0.7515565625455478,,,
lineshape,0.5,2.3125,0.03263618809323071,-0.7516737114859751,,,
lineshape,0.5,2.3166666666666664,0.03252698535080957,-0.7517902615509711,,,
lineshape,0.5,2.320833333333333,0.032418316348737056,-0.7519062167557197,,,
lineshape,0.5,2.325,0.03231017770597738,-0.752021581082349,,,
lineshape,0.5,2.3291666666666666,0.03220256606744052,-0.7521363584802516,,,
lineshape,0.5,2.333333333333333,0.032095478103751615,-0.7522505528664016,,,
lineshape,0.5,2.3375000000000004,0.03198891051102284,-0.7523641681256674,,,
lineshape,0.5,2.341666666666667,0.03188286001062762,-0.7524772081111215,,,
lineshape,0.5,2.345833333333333,0.03177732334897681,-0.7525896766443467,,,
lineshape,0.5,2.3499999999999996,0.031672297297297314,-0.7527015775157393,,,
lineshape,0.5,2.354166666666667,0.031567778651412796,-0.7528129144848086,,,
lineshape,0.5,2.3583333333333334,0.03146376423152669,-0.7529236912804729,,,
lineshape,0.5,2.3625,0.031360250882007064,-0.753033911601353,,,
lineshape,0.5,2.3666666666666663,0.0312572354711739,-0.753143579116062,,,
lineshape,0.5,2.3708333333333336,0.031154714891088307,-0.7532526974634917,,,
lineshape,0.5,2.375,0.03105268605734396,-0.7533612702530963,,,
lineshape,0.5,2.3791666666666664,0.030951145908860337,-0.7534693010651733,,,
lineshape,0.5,2.383333333333333,0.030850091407678255,-0.7535767934511401,,,
lineshape,0.5,2.3875,0.030749519538757205,-0.7536837509338095,,,
lineshape,0.5,2.3916666666666666,0.0306494273097749,-0.7537901770076597,,,
lineshape,0.5,2.395833333333333,0.030549811750928527,-0.7538960751391044,,,
lineshape,0.5,2.4000000000000004,0.03045066991473812,-0.7540014487667571,,,
lineshape,0.5,2.404166666666667,0.030351998875851893,-0.7541063013016944,,,
lineshape,0.5,2.408333333333333,0.03025379573085328,-0.7542106361277158,,,
lineshape,0.5,2.4124999999999996,0.030156057598070028,-0.7543144566016008,,,
lineshape,0.5,2.416666666666667,0.0300587816173851,-0.7544177660533632,,,
lineshape,0.5,2.4208333333333334,0.029961964950049522,-0.7545205677865021,,,
lineshape,0.5,2.425,0.02986560477849677,-0.754622865078252,,,
lineshape,0.5,2.4291666666666663,0.029769698306159307,-0.7547246611798276,,,
lineshape,0.5,2.4333333333333336,0.02967424275728667,-0.7548259593166684,,,
lineshape,0.5,2.4375,0.02957923537676552,-0.7549267626886791,,,
lineshape,0.5,2.4416666666666664,0.029484673429941145,-0.7550270744704679,,,
lineshape,0.5,2.445833333333333,0.029390554202441063,-0.7551268978115829,,,
lineshape,0.5,2.45,0.029296875,-0.7552262358367449,,,
lineshape,0.5,2.4541666666666666,0.029203633148286865,-0.755325091646078,,,
lineshape,0.5,2.458333333333333,0.02911082599273309,-0.7554234683153387,,,
lineshape,0.5,2.4625000000000004,0.029018450898362875,-0.7555213688961414,,,
lineshape,0.5,2.466666666666667,0.028926505249625027,-0.7556187964161818,,,
lineshape,0.5,2.470833333333333,0.02883498645022628,-0.7557157538794583,,,
lineshape,0.5,2.4749999999999996,0.02874389192296638,-0.755812244266491,,,
lineshape,0.5,2.479166666666667,0.028653219109574687,-0.7559082705345377,,,
lineshape,0.5,2.4833333333333334,0.028562965470548412,-0.7560038356178086,,,
lineshape,0.5,2.4875,0.028473128484992297,-0.7560989424276782,,,
lineshape,0.5,2.4916666666666663,0.028383705650459935,-0.7561935938528944,,,
lineshape,0.5,2.4958333333333336,0.02829469448279656,-0.7562877927597874,,,
lineshape,0.5,2.5,0.02820609251598346,-0.7563815419924735,,,
lineshape,1.0,-2.5,0.09649404953361211,-0.6790018913788847,,,
lineshape,1.0,-2.495833333333333,0.09675316967415239,-0.6786879680850342,,,
lineshape,1.0,-2.4916666666666667,0.09701324949472268,-0.6783727222200174,,,
lineshape,1.0,-2.4875,0.0972742932414632,-0.6780561467996667,,,
lineshape,1.0,-2.4833333333333334,0.09753630518026155,-0.6777382347974965,,,
lineshape,1.0,-2.4791666666666665,0.09779928959682697,-0.677418979144434,,,
lineshape,1.0,-2.475,0.09806325079676391,-0.6770983727285513,,,
lineshape,1.0,-2.470833333333333,0.09832819310564592,-0.6767764083947931,,,
lineshape,1.0,-2.466666666666667,0.09859412086908892,-0.6764530789447055,,,
lineshape,1.0,-2.4625,0.09886103845282476,-0.6761283771361611,,,
lineshape,1.0,-2.4583333333333335,0.09912895024277416,-0.6758022956830849,,,
lineshape,1.0,-2.4541666666666666,0.09939786064511975,-0.6754748272551759,,,
lineshape,1.0,-2.45,0.09966777408637874,-0.6751459644776309,,,
lineshape,1.0,-2.4458333333333333,0.09993869501347555,-0.6748156999308625,,,
lineshape,1.0,-2.441666666666667,0.10021062789381383,-0.6744840261502201,,,
lineshape,1.0,-2.4375,0.1004835772153489,-0.6741509356257055,,,
lineshape,1.0,-2.433333333333333,0.10075754748665898,-0.6738164208016901,,,
lineshape,1.0,-2.4291666666666667,0.10103254323701721,-0.6734804740766287,,,
lineshape,1.0,-2.425,0.10130856901646265,-0.6731430878027722,,,
lineshape,1.0,-2.4208333333333334,0.10158562939587121,-0.6728042542858796,,,
lineshape,1.0,-2.4166666666666665,0.10186372896702635,-0.6724639657849282,,,
lineshape,1.0,-2.4125,0.10214287234268934,-0.6721222145118215,,,
lineshape,1.0,-2.408333333333333,0.1024230641566694,-0.671778992631097,,,
lineshape,1.0,-2.404166666666667,0.10270430906389301,-0.6714342922596319,,,
lineshape,1.0,-2.4,0.10298661174047377,-0.6710881054663465,,,
lineshape,1.0,-2.3958333333333335,0.10326997688378063,-0.670740424271908,,,
lineshape,1.0,-2.3916666666666666,0.10355440921250708,-0.670391240648432,,,
lineshape,1.0,-2.3875,0.10383991346673876,-0.6700405465191814,,,
lineshape,1.0,-2.3833333333333333,0.1041264944080216,-0.6696883337582656,,,
lineshape,1.0,-2.379166666666667,0.10441415681942877,-0.6693345941903377,,,
lineshape,1.0,-2.375,0.10470290550562779,-0.6689793195902902,,,
lineshape,1.0,-2.3708333333333336,0.10499274529294676,-0.668622501682949,,,
lineshape,1.0,-2.3666666666666667,0.10528368102944045,-0.6682641321427661,,,
lineshape,1.0,-2.3625,0.10557571758495549,-0.6679042025935122,,,
lineshape,1.0,-2.3583333333333334,0.10586885985119543,-0.6675427046079655,,,
lineshape,1.0,-2.3541666666666665,0.10616311274178528,-0.6671796297076009,,,
lineshape,1.0,-2.35,0.10645848119233497,-0.6668149693622778,,,
lineshape,1.0,-2.345833333333333,0.10675497016050314,-0.6664487149899254,,,
lineshape,1.0,-2.341666666666667,0.10705258462605938,-0.6660808579562281,,,
lineshape,1.0,-2.3375,0.10735132959094672,-0.6657113895743078,,,
lineshape,1.0,-2.3333333333333335,0.10765121007934292,-0.6653403011044069,,,
lineshape,1.0,-2.3291666666666666,0.10795223113772157,-0.6649675837535683,,,
lineshape,1.0,-2.325,0.10825439783491203,-0.664593228675315,,,
lineshape,1.0,-2.3208333333333333,0.10855771526215935,-0.6642172269693277,,,
lineshape,1.0,-2.316666666666667,0.10886218853318282,-0.6638395696811225,,,
lineshape,1.0,-2.3125,0.10916782278423434,-0.6634602478017251,,,
lineshape,1.0,-2.3083333333333336,0.10947462317415586,-0.663079252267346,,,
lineshape,1.0,-2.3041666666666667,0.10978259488443604,-0.6626965739590528,,,
lineshape,1.0,-2.3,0.11009174311926608,-0.6623122037024425,,,
lineshape,1.0,-2.2958333333333334,0.110402073105595,-0.6619261322673116,,,
lineshape,1.0,-2.2916666666666665,0.11071359009318395,-0.6615383503673251,,,
lineshape,1.0,-2.2875,0.11102629935465963,-0.6611488486596855,,,
lineshape,1.0,-2.283333333333333,0.11134020618556702,-0.6607576177447988,,,
lineshape,1.0,-2.279166666666667,0.11165531590442097,-0.6603646481659406,,,
lineshape,1.0,-2.275,0.11197163385275731,-0.659969930408921,,,
lineshape,1.0,-2.2708333333333335,0.11228916539518247,-0.6595734549017478,,,
lineshape,1.0,-2.2666666666666666,0.11260791591942279,-0.6591752120142887,,,
lineshape,1.0,-2.2625,0.11292789083637218,-0.6587751920579332,,,
lineshape,1.0,-2.2583333333333333,0.11324909558013947,-0.6583733852852526,,,
lineshape,1.0,-2.254166666666667,0.11357153560809408,-0.6579697818896586,,,
lineshape,1.0,-2.25,0.11389521640091117,-0.6575643720050628,,,
lineshape,1.0,-2.2458333333333336,0.11422014346261536,-0.6571571457055327,,,
lineshape,1.0,-2.2416666666666667,0.11454632232062366,-0.6567480930049486,,,
lineshape,1.0,-2.2375,0.1148737585257868,-0.6563372038566588,,,
lineshape,1.0,-2.2333333333333334,0.11520245765242994,-0.6559244681531339,,,
lineshape,1.0,-2.2291666666666665,0.11553242529839193,-0.6555098757256199,,,
lineshape,1.0,-2.225,0.11586366708506324,-0.6550934163437916,,,
lineshape,1.0,-2.220833333333333,0.11619618865742298,-0.654675079715404,,,
lineshape,1.0,-2.216666666666667,0.11652999568407423,-0.6542548554859428,,,
lineshape,1.0,-2.2125,0.11686509385727853,-0.6538327332382754,,,
lineshape,1.0,-2.2083333333333335,0.11720148889298854,-0.6534087024922997,,,
lineshape,1.0,-2.2041666666666666,0.11753918653087991,-0.6529827527045932,,,
lineshape,1.0,-2.2,0.11787819253438113,-0.6525548732680607,,,
lineshape,1.0,-2.1958333333333333,0.11821851269070262,-0.6521250535115819,,,
lineshape,1.0,-2.1916666666666664,0.11856015281086364,-0.6516932826996581,,,
lineshape,1.0,-2.1875,0.11890311872971834,-0.6512595500320582,,,
lineshape,1.0,-2.1833333333333336,0.11924741630598003,-0.6508238446434645,,,
lineshape,1.0,-2.1791666666666667,0.11959305142224376,-0.6503861556031179,,,
lineshape,1.0,-2.175,0.11994002998500752,-0.6499464719144619,,,
lineshape,1.0,-2.1708333333333334,0.1202883579246917,-0.6495047825147878,,,
lineshape,1.0,-2.1666666666666665,0.12063804119565706,-0.649061076274878,,,
lineshape,1.0,-2.1625,0.1209890857762206,-0.6486153419986491,,,
lineshape,1.0,-2.158333333333333,0.12134149766867032,-0.6481675684227953,,,
lineshape,1.0,-2.154166666666667,0.12169528289927743,-0.647717744216432,,,
lineshape,1.0,-2.15,0.1220504475183076,-0.6472658579807374,,,
lineshape,1.0,-2.1458333333333335,0.12240699760002946,-0.6468118982485959,,,
lineshape,1.0,-2.1416666666666666,0.1227649392427222,-0.6463558534842396,,,
lineshape,1.0,-2.1375,0.12312427856868027,-0.6458977120828915,,,
lineshape,1.0,-2.1333333333333333,0.12348502172421678,-0.6454374623704073,,,
lineshape,1.0,-2.1291666666666664,0.12384717487966473,-0.6449750926029181,,,
lineshape,1.0,-2.125,0.12421074422937584,-0.6445105909664723,,,
lineshape,1.0,-2.1208333333333336,0.124575735991718,-0.6440439455766789,,,
lineshape,1.0,-2.1166666666666667,0.12494215640906989,-0.6435751444783493,,,
lineshape,1.0,-2.1125,0.12531001174781362,-0.6431041756451417,,,
lineshape,1.0,-2.1083333333333334,0.12567930829832544,-0.642631026979203,,,
lineshape,1.0,-2.1041666666666665,0.12605005237496392,-0.6421556863108134,,,
lineshape,1.0,-2.1,0.1264222503160556,-0.6416781413980308,,,
lineshape,1.0,-2.095833333333333,0.12679590848387903,-0.6411983799263343,,,
lineshape,1.0,-2.091666666666667,0.12717103326464527,-0.640716389508271,,,
lineshape,1.0,-2.0875,0.12754763106847714,-0.6402321576831008,,,
lineshape,1.0,-2.0833333333333335,0.127925708329385,-0.6397456719164435,,,
lineshape,1.0,-2.0791666666666666,0.12830527150524063,-0.6392569195999259,,,
lineshape,1.0,-2.075,0.12868632707774796,-0.6387658880508306,,,
lineshape,1.0,-2.0708333333333333,0.12906888155241183,-0.6382725645117443,,,
lineshape,1.0,-2.0666666666666664,0.12945294145850317,-0.6377769361502091,,,
lineshape,1.0,-2.0625,0.12983851334902216,-0.6372789900583732,,,
lineshape,1.0,-2.0583333333333336,0.13022560380065834,-0.636778713252643,,,
lineshape,1.0,-2.0541666666666667,0.13061421941374773,-0.6362760926733377,,,
lineshape,1.0,-2.05,0.13100436681222707,-0.6357711151843436,,,
lineshape,1.0,-2.0458333333333334,0.13139605264358514,-0.635263767572771,,,
lineshape,1.0,-2.0416666666666665,0.13178928357881123,-0.634754036548612,,,
lineshape,1.0,-2.0375,0.13218406631233992,-0.6342419087444006,,,
lineshape,1.0,-2.033333333333333,0.13258040756199363,-0.6337273707148731,,,
lineshape,1.0,-2.029166666666667,0.1329783140689209,-0.6332104089366319,,,
lineshape,1.0,-2.025,0.13337779259753252,-0.6326910098078103,,,
lineshape,1.0,-2.0208333333333335,0.1337788499354331,-0.6321691596477399,,,
lineshape,1.0,-2.0166666666666666,0.13418149289335057,-0.6316448446966184,,,
lineshape,1.0,-2.0125,0.13458572830506096,-0.6311180511151827,,,
lineshape,1.0,-2.0083333333333333,0.1349915630273108,-0.6305887649843811,,,
lineshape,1.0,-2.0041666666666664,0.13539900393973495,-0.63005697230505,,,
lineshape,1.0,-2.0,0.13580805794477138,-0.6295226589975924,,,
lineshape,1.0,-1.9958333333333333,0.1362187319675724,-0.6289858109016585,,,
lineshape,1.0,-1.9916666666666667,0.1366310329559112,-0.6284464137758309,,,
lineshape,1.0,-1.9875,0.13704496788008566,-0.6279044532973102,,,
lineshape,1.0,-1.9833333333333334,0.13746054373281744,-0.6273599150616057,,,
lineshape,1.0,-1.9791666666666665,0.13787776752914743,-0.6268127845822282,,,
lineshape,1.0,-1.975,0.13829664630632707,-0.6262630472903861,,,
lineshape,1.0,-1.9708333333333332,0.13871718712370557,-0.625710688534685,,,
lineshape,1.0,-1.9666666666666668,0.13913939706261272,-0.6251556935808319,,,
lineshape,1.0,-1.9625,0.1395632832262379,-0.6245980476113405,,,
lineshape,1.0,-1.9583333333333335,0.13998885273950407,-0.6240377357252433,,,
lineshape,1.0,-1.9541666666666666,0.14041611274893795,-0.6234747429378058,,,
lineshape,1.0,-1.95,0.14084507042253525,-0.6229090541802449,,,
lineshape,1.0,-1.9458333333333333,0.14127573294962148,-0.6223406542994525,,,
lineshape,1.0,-1.9416666666666667,0.14170810754070828,-0.6217695280577228,,,
lineshape,1.0,-1.9375,0.1421422014273446,-0.6211956601324841,,,
lineshape,1.0,-1.9333333333333333,0.14257802186196336,-0.6206190351160358,,,
lineshape,1.0,-1.9291666666666667,0.14301557611772298,-0.62003963751529,,,
lineshape,1.0,-1.925,0.14345487148834427,-0.6194574517515183,,,
lineshape,1.0,-1.9208333333333334,0.1438959152879417,-0.6188724621601036,,,
lineshape,1.0,-1.9166666666666665,0.14433871485085,-0.6182846529902977,,,
lineshape,1.0,-1.9125,0.1447832775314451,-0.6176940084049839,,,
lineshape,1.0,-1.9083333333333332,0.1452296107039602,-0.6171005124804461,,,
lineshape,1.0,-1.9041666666666668,0.14567772176229576,-0.6165041492061435,,,
lineshape,1.0,-1.9,0.14612761811982466,-0.6159049024844911,,,
lineshape,1.0,-1.8958333333333335,0.14657930720919107,-0.6153027561306474,,,
lineshape,1.0,-1.8916666666666666,0.1470327964821042,-0.614697693872308,,,
lineshape,1.0,-1.8875,0.14748809340912583,-0.6140896993495057,,,
lineshape,1.0,-1.8833333333333333,0.14794520547945206,-0.6134787561144186,,,
lineshape,1.0,-1.8791666666666667,0.14840414020068912,-0.6128648476311844,,,
lineshape,1.0,-1.875,0.14886490509862302,-0.6122479572757225,,,
lineshape,1.0,-1.8708333333333333,0.1493275077169829,-0.6116280683355637,,,
lineshape,1.0,-1.8666666666666667,0.14979195561719832,-0.6110051640096877,,,
lineshape,1.0,-1.8625,0.15025825637814993,-0.6103792274083684,,,
lineshape,1.0,-1.8583333333333334,0.15072641759591363,-0.609750241553028,,,
lineshape,1.0,-1.8541666666666665,0.15119644688349826,-0.6091181893760997,,,
lineshape,1.0,-1.85,0.15166835187057634,-0.6084830537208982,,,
lineshape,1.0,-1.8458333333333332,0.15214214020320838,-0.6078448173415002,,,
lineshape,1.0,-1.8416666666666668,0.15261781954355966,-0.6072034629026339,,,
lineshape,1.0,-1.8375,0.15309539756961058,-0.6065589729795785,,,
lineshape,1.0,-1.8333333333333335,0.15357488197485922,-0.6059113300580721,,,
lineshape,1.0,-1.8291666666666666,0.15405628046801728,-0.6052605165342316,,,
lineshape,1.0,-1.825,0.15453960077269802,-0.6046065147144817,,,
lineshape,1.0,-1.8208333333333333,0.15502485062709706,-0.6039493068154943,,,
lineshape,1.0,-1.8166666666666667,0.15551203778366546,-0.6032888749641403,,,
lineshape,1.0,-1.8125,0.15600117000877506,-0.6026252011974509,,,
lineshape,1.0,-1.8083333333333333,0.15649225508237577,-0.6019582674625921,,,
lineshape,1.0,-1.8041666666666667,0.15698530079764522,-0.6012880556168487,,,
lineshape,1.0,-1.8,0.15748031496062992,-0.600614547427624,,,
lineshape,1.0,-1.7958333333333334,0.15797730538987848,-0.5999377245724475,,,
lineshape,1.0,-1.7916666666666665,0.1584762799160663,-0.5992575686389994,,,
lineshape,1.0,-1.7875,0.15897724638161165,-0.5985740611251456,,,
lineshape,1.0,-1.7833333333333332,0.1594802126402835,-0.5978871834389875,,,
lineshape,1.0,-1.7791666666666668,0.15998518655680027,-0.5971969168989246,,,
lineshape,1.0,-1.775,0.16049217600641968,-0.5965032427337322,,,
lineshape,1.0,-1.7708333333333335,0.1610011888745197,-0.5958061420826529,,,
lineshape,1.0,-1.7666666666666666,0.16151223305617038,-0.5951055959955027,,,
lineshape,1.0,-1.7625,0.1620253164556962,-0.5944015854327934,,,
lineshape,1.0,-1.7583333333333333,0.16254044698622921,-0.5936940912658694,,,
lineshape,1.0,-1.7541666666666667,0.16305763256925232,-0.5929830942770611,,,
lineshape,1.0,-1.75,0.16357688113413305,-0.5922685751598544,,,
lineshape,1.0,-1.7458333333333333,0.1640982006176474,-0.5915505145190774,,,
lineshape,1.0,-1.7416666666666667,0.16462159896349363,-0.5908288928711031,,,
lineshape,1.0,-1.7375,0.165147084121796,-0.5901036906440708,,,
lineshape,1.0,-1.7333333333333334,0.16567466404859787,-0.5893748881781256,,,
lineshape,1.0,-1.7291666666666665,0.1662043467053451,-0.5886424657256745,,,
lineshape,1.0,-1.725,0.16673614005835763,-0.5879064034516642,,,
lineshape,1.0,-1.7208333333333332,0.1672700520782917,-0.587166681433875,,,
lineshape,1.0,-1.7166666666666668,0.1678060907395898,-0.5864232796632367,,,
lineshape,1.0,-1.7125,0.16834426401992075,-0.5856761780441642,,,
lineshape,1.0,-1.7083333333333335,0.1688845798996075,-0.5849253563949126,,,
lineshape,1.0,-1.7041666666666666,0.16942704636104436,-0.5841707944479549,,,
lineshape,1.0,-1.7,0.16997167138810199,-0.5834124718503807,,,
lineshape,1.0,-1.6958333333333333,0.17051846296552137,-0.5826503681643163,,,
lineshape,1.0,-1.6916666666666667,0.17106742907829506,-0.5818844628673683,,,
lineshape,1.0,-1.6875,0.17161857771103725,-0.5811147353530902,,,
lineshape,1.0,-1.6833333333333333,0.17217191684734093,-0.5803411649314721,,,
lineshape,1.0,-1.6791666666666667,0.172727454469123,-0.5795637308294543,,,
lineshape,1.0,-1.675,0.17328519855595673,-0.5787824121914666,,,
lineshape,1.0,-1.6708333333333334,0.17384515708439136,-0.5779971880799921,,,
lineshape,1.0,-1.6666666666666665,0.17440733802725927,-0.5772080374761562,,,
lineshape,1.0,-1.6625,0.17497174935296905,-0.5764149392803436,,,
lineshape,1.0,-1.6583333333333332,0.17553839902478668,-0.5756178723128393,,,
lineshape,1.0,-1.6541666666666668,0.17610729500010192,-0.5748168153145008,,,
lineshape,1.0,-1.65,0.176678445229682,-0.5740117469474545,,,
lineshape,1.0,-1.6458333333333335,0.17725185765691095,-0.5732026457958241,,,
lineshape,1.0,-1.6416666666666666,0.1778275402170155,-0.5723894903664851,,,
lineshape,1.0,-1.6375000000000002,0.17840550083627577,-0.5715722590898523,,,
lineshape,1.0,-1.6333333333333333,0.17898574743122309,-0.5707509303206942,,,
lineshape,1.0,-1.6291666666666667,0.17956828790782164,-0.5699254823389827,,,
lineshape,1.0,-1.625,0.18015313016063655,-0.5690958933507704,,,
lineshape,1.0,-1.6208333333333333,0.1807402820719865,-0.5682621414891033,,,
lineshape,1.0,-1.6166666666666667,0.18132975151108127,-0.567424204814965,,,
lineshape,1.0,-1.6125,0.18192154633314386,-0.5665820613182556,,,
lineshape,1.0,-1.6083333333333334,0.18251567437851723,-0.565735688918804,,,
lineshape,1.0,-1.6041666666666665,0.18311214347175542,-0.5648850654674161,,,
lineshape,1.0,-1.6,0.1837109614206981,-0.5640301687469592,,,
lineshape,1.0,-1.5958333333333332,0.18431213601553004,-0.5631709764734811,,,
lineshape,1.0,-1.5916666666666668,0.18491567502782294,-0.5623074662973695,,,
lineshape,1.0,-1.5875,0.1855215862095621,-0.5614396158045457,,,
lineshape,1.0,-1.5833333333333335,0.18612987729215497,-0.5605674025177011,,,
lineshape,1.0,-1.5791666666666666,0.18674055598542388,-0.5596908038975695,,,
lineshape,1.0,-1.5750000000000002,0.18735362997658078,-0.5588097973442429,,,
lineshape,1.0,-1.5708333333333333,0.18796910692918528,-0.5579243601985251,,,
lineshape,1.0,-1.5666666666666667,0.18858699448208424,-0.5570344697433312,,,
lineshape,1.0,-1.5625,0.18920730024833457,-0.5561401032051255,,,
