kind,two_chi_over_kappa,time_kappa,alpha_g_real,alpha_g_imag,alpha_e_real,alpha_e_imag,integration_kappa_time,snr
trajectory,0.2,12.44,0.19414352121095077,-0.9803239836020324,-0.19414352121095077,-0.9803239836020324,,
trajectory,0.2,12.46,0.19416264467786531,-0.9803304442088453,-0.19416264467786531,-0.9803304442088453,,
trajectory,0.2,12.48,0.19418159061787527,-0.9803368026524084,-0.19418159061787527,-0.9803368026524084,,
trajectory,0.2,12.5,0.19420036059546114,-0.9803430603009861,-0.19420036059546114,-0.9803430603009861,,
trajectory,0.2,12.52,0.19421895616224266,-0.9803492185061278,-0.19421895616224266,-0.9803492185061278,,
trajectory,0.2,12.540000000000001,0.19423737885707398,-0.9803552786028596,-0.19423737885707398,-0.9803552786028596,,
trajectory,0.2,12.56,0.19425563020613767,-0.9803612419098743,-0.19425563020613767,-0.9803612419098743,,
trajectory,0.2,12.58,0.19427371172303878,-0.9803671097297187,-0.19427371172303878,-0.9803671097297187,,
trajectory,0.2,12.6,0.19429162490889784,-0.9803728833489795,-0.19429162490889784,-0.9803728833489795,,
trajectory,0.2,12.620000000000001,0.19430937125244357,-0.9803785640384668,-0.19430937125244357,-0.9803785640384668,,
trajectory,0.2,12.64,0.19432695223010504,-0.9803841530533953,-0.19432695223010504,-0.9803841530533953,,
trajectory,0.2,12.66,0.1943443693061031,-0.9803896516335646,-0.1943443693061031,-0.9803896516335646,,
trajectory,0.2,12.68,0.19436162393254133,-0.9803950610035359,-0.19436162393254133,-0.9803950610035359,,
trajectory,0.2,12.700000000000001,0.19437871754949657,-0.9804003823728084,-0.19437871754949657,-0.9804003823728084,,
trajectory,0.2,12.72,0.19439565158510871,-0.9804056169359922,-0.19439565158510871,-0.9804056169359922,,
trajectory,0.2,12.74,0.19441242745567008,-0.9804107658729811,-0.19441242745567008,-0.9804107658729811,,
trajectory,0.2,12.76,0.1944290465657141,-0.9804158303491224,-0.1944290465657141,-0.9804158303491224,,
trajectory,0.2,12.780000000000001,0.1944455103081036,-0.9804208115153833,-0.1944455103081036,-0.9804208115153833,,
trajectory,0.2,12.8,0.1944618200641184,-0.9804257105085196,-0.1944618200641184,-0.9804257105085196,,
trajectory,0.2,12.82,0.1944779772035427,-0.9804305284512383,-0.1944779772035427,-0.9804305284512383,,
trajectory,0.2,12.84,0.19449398308475122,-0.9804352664523608,-0.19449398308475122,-0.9804352664523608,,
trajectory,0.2,12.86,0.1945098390547957,-0.9804399256069838,-0.1945098390547957,-0.9804399256069838,,
trajectory,0.2,12.88,0.19452554644949016,-0.9804445069966382,-0.19452554644949016,-0.9804445069966382,,
trajectory,0.2,12.9,0.19454110659349594,-0.9804490116894459,-0.19454110659349594,-0.9804490116894459,,
trajectory,0.2,12.92,0.19455652080040609,-0.9804534407402761,-0.19455652080040609,-0.9804534407402761,,
trajectory,0.2,12.94,0.19457179037282946,-0.9804577951908986,-0.19457179037282946,-0.9804577951908986,,
trajectory,0.2,12.96,0.19458691660247388,-0.9804620760701361,-0.19458691660247388,-0.9804620760701361,,
trajectory,0.2,12.98,0.194601900770229,-0.9804662843940145,-0.194601900770229,-0.9804662843940145,,
trajectory,0.2,13.0,0.1946167441462489,-0.9804704211659121,-0.1946167441462489,-0.9804704211659121,,
trajectory,0.2,13.02,0.19463144799003348,-0.980474487376706,-0.19463144799003348,-0.980474487376706,,
trajectory,0.2,13.040000000000001,0.19464601355051014,-0.9804784840049182,-0.19464601355051014,-0.9804784840049182,,
trajectory,0.2,13.06,0.19466044206611413,-0.9804824120168593,-0.19466044206611413,-0.9804824120168593,,
trajectory,0.2,13.08,0.1946747347648692,-0.9804862723667709,-0.1946747347648692,-0.9804862723667709,,
trajectory,0.2,13.1,0.194688892864467,-0.9804900659969658,-0.194688892864467,-0.9804900659969658,,
trajectory,0.2,13.120000000000001,0.19470291757234645,-0.9804937938379684,-0.19470291757234645,-0.9804937938379684,,
trajectory,0.2,13.14,0.19471681008577238,-0.9804974568086507,-0.19471681008577238,-0.9804974568086507,,
trajectory,0.2,13.16,0.19473057159191373,-0.98050105581637,-0.19473057159191373,-0.98050105581637,,
trajectory,0.2,13.18,0.1947442032679212,-0.980504591757102,-0.1947442032679212,-0.980504591757102,,
trajectory,0.2,13.200000000000001,0.19475770628100442,-0.9805080655155753,-0.19475770628100442,-0.9805080655155753,,
trajectory,0.2,13.22,0.19477108178850872,-0.9805114779654022,-0.19477108178850872,-0.9805114779654022,,
trajectory,0.2,13.24,0.1947843309379911,-0.9805148299692085,-0.1947843309379911,-0.9805148299692085,,
trajectory,0.2,13.26,0.194797454867296,-0.9805181223787635,-0.194797454867296,-0.9805181223787635,,
trajectory,0.2,13.280000000000001,0.1948104547046305,-0.9805213560351058,-0.1948104547046305,-0.9805213560351058,,
trajectory,0.2,13.3,0.19482333156863887,-0.9805245317686706,-0.19482333156863887,-0.9805245317686706,,
trajectory,0.2,13.32,0.19483608656847692,-0.9805276503994131,-0.19483608656847692,-0.9805276503994131,,
trajectory,0.2,13.34,0.1948487208038855,-0.9805307127369319,-0.1948487208038855,-0.9805307127369319,,
trajectory,0.2,13.36,0.19486123536526367,-0.980533719580591,-0.19486123536526367,-0.980533719580591,,
trajectory,0.2,13.38,0.1948736313337417,-0.9805366717196395,-0.1948736313337417,-0.9805366717196395,,
trajectory,0.2,13.4,0.19488590978125292,-0.9805395699333316,-0.19488590978125292,-0.9805395699333316,,
trajectory,0.2,13.42,0.1948980717706057,-0.9805424149910431,-0.1948980717706057,-0.9805424149910431,,
trajectory,0.2,13.44,0.19491011835555463,-0.980545207652389,-0.19491011835555463,-0.980545207652389,,
trajectory,0.2,13.46,0.19492205058087123,-0.9805479486673374,-0.19492205058087123,-0.9805479486673374,,
trajectory,0.2,13.48,0.19493386948241437,-0.9805506387763243,-0.19493386948241437,-0.9805506387763243,,
trajectory,0.2,13.5,0.19494557608720006,-0.9805532787103656,-0.19494557608720006,-0.9805532787103656,,
trajectory,0.2,13.52,0.19495717141347063,-0.9805558691911679,-0.19495717141347063,-0.9805558691911679,,
trajectory,0.2,13.540000000000001,0.19496865647076397,-0.98055841093124,-0.19496865647076397,-0.98055841093124,,
trajectory,0.2,13.56,0.19498003225998162,-0.9805609046339998,-0.19498003225998162,-0.9805609046339998,,
trajectory,0.2,13.58,0.19499129977345683,-0.9805633509938835,-0.19499129977345683,-0.9805633509938835,,
trajectory,0.2,13.6,0.1950024599950221,-0.9805657506964507,-0.1950024599950221,-0.9805657506964507,,
trajectory,0.2,13.620000000000001,0.19501351390007612,-0.9805681044184904,-0.19501351390007612,-0.9805681044184904,,
trajectory,0.2,13.64,0.19502446245565047,-0.9805704128281248,-0.19502446245565047,-0.9805704128281248,,
trajectory,0.2,13.66,0.1950353066204755,-0.980572676584912,-0.1950353066204755,-0.980572676584912,,
trajectory,0.2,13.68,0.19504604734504621,-0.9805748963399473,-0.19504604734504621,-0.9805748963399473,,
trajectory,0.2,13.700000000000001,0.1950566855716874,-0.9805770727359648,-0.1950566855716874,-0.9805770727359648,,
trajectory,0.2,13.72,0.1950672222346183,-0.9805792064074358,-0.1950672222346183,-0.9805792064074358,,
trajectory,0.2,13.74,0.19507765826001702,-0.980581297980667,-0.19507765826001702,-0.980581297980667,,
trajectory,0.2,13.76,0.19508799456608436,-0.9805833480738986,-0.19508799456608436,-0.9805833480738986,,
trajectory,0.2,13.780000000000001,0.19509823206310722,-0.9805853572973999,-0.19509823206310722,-0.9805853572973999,,
trajectory,0.2,13.8,0.19510837165352157,-0.9805873262535638,-0.19510837165352157,-0.9805873262535638,,
trajectory,0.2,13.82,0.1951184142319751,-0.9805892555370018,-0.1951184142319751,-0.9805892555370018,,
trajectory,0.2,13.84,0.195128360685389,-0.9805911457346355,-0.195128360685389,-0.9805911457346355,,
trajectory,0.2,13.86,0.1951382118930201,-0.9805929974257896,-0.1951382118930201,-0.9805929974257896,,
trajectory,0.2,13.88,0.19514796872652174,-0.9805948111822825,-0.19514796872652174,-0.9805948111822825,,
trajectory,0.2,13.9,0.1951576320500047,-0.9805965875685156,-0.1951576320500047,-0.9805965875685156,,
trajectory,0.2,13.92,0.19516720272009755,-0.9805983271415619,-0.19516720272009755,-0.9805983271415619,,
trajectory,0.2,13.94,0.1951766815860067,-0.9806000304512548,-0.1951766815860067,-0.9806000304512548,,
trajectory,0.2,13.96,0.19518606948957581,-0.9806016980402736,-0.19518606948957581,-0.9806016980402736,,
trajectory,0.2,13.98,0.19519536726534492,-0.98060333044423,-0.19519536726534492,-0.98060333044423,,
trajectory,0.2,14.0,0.19520457574060926,-0.9806049281917529,-0.19520457574060926,-0.9806049281917529,,
trajectory,0.2,14.02,0.1952136957354773,-0.9806064918045719,-0.1952136957354773,-0.9806064918045719,,
trajectory,0.2,14.040000000000001,0.19522272806292887,-0.9806080217976006,-0.19522272806292887,-0.9806080217976006,,
trajectory,0.2,14.06,0.19523167352887244,-0.9806095186790181,-0.19523167352887244,-0.9806095186790181,,
trajectory,0.2,14.08,0.1952405329322022,-0.9806109829503505,-0.1952405329322022,-0.9806109829503505,,
trajectory,0.2,14.1,0.1952493070648547,-0.9806124151065502,-0.1952493070648547,-0.9806124151065502,,
trajectory,0.2,14.120000000000001,0.19525799671186506,-0.9806138156360763,-0.19525799671186506,-0.9806138156360763,,
trajectory,0.2,14.14,0.19526660265142284,-0.9806151850209719,-0.19526660265142284,-0.9806151850209719,,
trajectory,0.2,14.16,0.19527512565492744,-0.980616523736942,-0.19527512565492744,-0.980616523736942,,
trajectory,0.2,14.18,0.1952835664870431,-0.9806178322534296,-0.1952835664870431,-0.9806178322534296,,
trajectory,0.2,14.200000000000001,0.19529192590575356,-0.9806191110336918,-0.19529192590575356,-0.9806191110336918,,
trajectory,0.2,14.22,0.1953002046624163,-0.9806203605348747,-0.1953002046624163,-0.9806203605348747,,
trajectory,0.2,14.24,0.19530840350181636,-0.9806215812080864,-0.19530840350181636,-0.9806215812080864,,
trajectory,0.2,14.26,0.19531652316221984,-0.9806227734984715,-0.19531652316221984,-0.9806227734984715,,
trajectory,0.2,14.280000000000001,0.19532456437542686,-0.9806239378452819,-0.19532456437542686,-0.9806239378452819,,
trajectory,0.2,14.3,0.19533252786682445,-0.9806250746819494,-0.19533252786682445,-0.9806250746819494,,
trajectory,0.2,14.32,0.19534041435543859,-0.980626184436156,-0.19534041435543859,-0.980626184436156,,
trajectory,0.2,14.34,0.19534822455398632,-0.9806272675299031,-0.19534822455398632,-0.9806272675299031,,
trajectory,0.2,14.36,0.19535595916892723,-0.9806283243795817,-0.19535595916892723,-0.9806283243795817,,
trajectory,0.2,14.38,0.19536361890051457,-0.9806293553960392,-0.19536361890051457,-0.9806293553960392,,
trajectory,0.2,14.4,0.19537120444284614,-0.9806303609846482,-0.19537120444284614,-0.9806303609846482,,
trajectory,0.2,14.42,0.1953787164839146,-0.9806313415453725,-0.1953787164839146,-0.9806313415453725,,
trajectory,0.2,14.44,0.1953861557056577,-0.9806322974728326,-0.1953861557056577,-0.9806322974728326,,
trajectory,0.2,14.46,0.19539352278400762,-0.9806332291563722,-0.19539352278400762,-0.9806332291563722,,
trajectory,0.2,14.48,0.1954008183889407,-0.9806341369801211,-0.1954008183889407,-0.9806341369801211,,
trajectory,0.2,14.5,0.19540804318452604,-0.9806350213230601,-0.19540804318452604,-0.9806350213230601,,
trajectory,0.2,14.52,0.19541519782897437,-0.9806358825590828,-0.19541519782897437,-0.9806358825590828,,
trajectory,0.2,14.540000000000001,0.1954222829746861,-0.980636721057059,-0.1954222829746861,-0.980636721057059,,
trajectory,0.2,14.56,0.19542929926829927,-0.9806375371808951,-0.19542929926829927,-0.9806375371808951,,
trajectory,0.2,14.58,0.19543624735073703,-0.9806383312895963,-0.19543624735073703,-0.9806383312895963,,
trajectory,0.2,14.6,0.19544312785725482,-0.9806391037373247,-0.19544312785725482,-0.9806391037373247,,
trajectory,0.2,14.620000000000001,0.19544994141748726,-0.9806398548734607,-0.19544994141748726,-0.9806398548734607,,
trajectory,0.2,14.64,0.19545668865549454,-0.9806405850426606,-0.19545668865549454,-0.9806405850426606,,
trajectory,0.2,14.66,0.19546337018980853,-0.9806412945849149,-0.19546337018980853,-0.9806412945849149,,
trajectory,0.2,14.68,0.19546998663347862,-0.9806419838356059,-0.19546998663347862,-0.9806419838356059,,
trajectory,0.2,14.700000000000001,0.19547653859411715,-0.980642653125564,-0.19547653859411715,-0.980642653125564,,
trajectory,0.2,14.72,0.19548302667394446,-0.9806433027811238,-0.19548302667394446,-0.9806433027811238,,
trajectory,0.2,14.74,0.19548945146983374,-0.9806439331241805,-0.19548945146983374,-0.9806439331241805,,
trajectory,0.2,14.76,0.19549581357335527,-0.980644544472243,-0.19549581357335527,-0.980644544472243,,
trajectory,0.2,14.780000000000001,0.19550211357082076,-0.9806451371384896,-0.19550211357082076,-0.9806451371384896,,
trajectory,0.2,14.8,0.19550835204332692,-0.9806457114318202,-0.19550835204332692,-0.9806457114318202,,
trajectory,0.2,14.82,0.19551452956679896,-0.9806462676569105,-0.19551452956679896,-0.9806462676569105,,
trajectory,0.2,14.84,0.19552064671203373,-0.9806468061142634,-0.19552064671203373,-0.9806468061142634,,
trajectory,0.2,14.86,0.1955267040447424,-0.9806473271002606,-0.1955267040447424,-0.9806473271002606,,
trajectory,0.2,14.88,0.19553270212559296,-0.9806478309072144,-0.19553270212559296,-0.9806478309072144,,
trajectory,0.2,14.9,0.1955386415102524,-0.9806483178234178,-0.1955386415102524,-0.9806483178234178,,
trajectory,0.2,14.92,0.19554452274942846,-0.9806487881331941,-0.19554452274942846,-0.9806487881331941,,
trajectory,0.2,14.94,0.1955503463889111,-0.9806492421169468,-0.1955503463889111,-0.9806492421169468,,
trajectory,0.2,14.96,0.19555611296961384,-0.9806496800512076,-0.19555611296961384,-0.9806496800512076,,
trajectory,0.2,14.98,0.19556182302761438,-0.9806501022086859,-0.19556182302761438,-0.9806501022086859,,
trajectory,0.2,15.0,0.19556747709419534,-0.9806505088583145,-0.19556747709419534,-0.9806505088583145,,
trajectory,0.2,15.02,0.1955730756958845,-0.9806509002652989,-0.1955730756958845,-0.9806509002652989,,
trajectory,0.2,15.040000000000001,0.1955786193544946,-0.9806512766911615,-0.1955786193544946,-0.9806512766911615,,
trajectory,0.2,15.06,0.19558410858716313,-0.9806516383937895,-0.19558410858716313,-0.9806516383937895,,
trajectory,0.2,15.08,0.19558954390639155,-0.9806519856274797,-0.19558954390639155,-0.9806519856274797,,
trajectory,0.2,15.1,0.19559492582008445,-0.9806523186429827,-0.19559492582008445,-0.9806523186429827,,
trajectory,0.2,15.120000000000001,0.19560025483158805,-0.9806526376875483,-0.19560025483158805,-0.9806526376875483,,
trajectory,0.2,15.14,0.1956055314397289,-0.9806529430049687,-0.1956055314397289,-0.9806529430049687,,
trajectory,0.2,15.16,0.19561075613885182,-0.9806532348356225,-0.19561075613885182,-0.9806532348356225,,
trajectory,0.2,15.18,0.19561592941885783,-0.980653513416517,-0.19561592941885783,-0.980653513416517,,
trajectory,0.2,15.200000000000001,0.19562105176524167,-0.9806537789813302,-0.19562105176524167,-0.9806537789813302,,
trajectory,0.2,15.22,0.1956261236591291,-0.9806540317604538,-0.1956261236591291,-0.9806540317604538,,
trajectory,0.2,15.24,0.19563114557731381,-0.9806542719810343,-0.19563114557731381,-0.9806542719810343,,
trajectory,0.2,15.26,0.1956361179922942,-0.9806544998670123,-0.1956361179922942,-0.9806544998670123,,
trajectory,0.2,15.280000000000001,0.1956410413723096,-0.9806547156391648,-0.1956410413723096,-0.9806547156391648,,
trajectory,0.2,15.3,0.1956459161813766,-0.9806549195151448,-0.1956459161813766,-0.9806549195151448,,
trajectory,0.2,15.32,0.19565074287932488,-0.98065511170952,-0.19565074287932488,-0.98065511170952,,
trajectory,0.2,15.34,0.19565552192183255,-0.9806552924338119,-0.19565552192183255,-0.9806552924338119,,
trajectory,0.2,15.36,0.19566025376046164,-0.980655461896535,-0.19566025376046164,-0.980655461896535,,
trajectory,0.2,15.38,0.19566493884269306,-0.9806556203032344,-0.19566493884269306,-0.9806556203032344,,
trajectory,0.2,15.4,0.19566957761196127,-0.9806557678565235,-0.19566957761196127,-0.9806557678565235,,
trajectory,0.2,15.42,0.19567417050768887,-0.9806559047561214,-0.19567417050768887,-0.9806559047561214,,
trajectory,0.2,15.44,0.19567871796532071,-0.9806560311988892,-0.19567871796532071,-0.9806560311988892,,
trajectory,0.2,15.46,0.19568322041635777,-0.9806561473788667,-0.19568322041635777,-0.9806561473788667,,
trajectory,0.2,15.48,0.19568767828839098,-0.9806562534873083,-0.19568767828839098,-0.9806562534873083,,
trajectory,0.2,15.5,0.19569209200513443,-0.9806563497127182,-0.19569209200513443,-0.9806563497127182,,
trajectory,0.2,15.52,0.19569646198645868,-0.9806564362408853,-0.19569646198645868,-0.9806564362408853,,
trajectory,0.2,15.540000000000001,0.19570078864842355,-0.9806565132549186,-0.19570078864842355,-0.9806565132549186,,
trajectory,0.2,15.56,0.19570507240331067,-0.9806565809352809,-0.19570507240331067,-0.9806565809352809,,
trajectory,0.2,15.58,0.19570931365965602,-0.9806566394598223,-0.19570931365965602,-0.9806566394598223,,
trajectory,0.2,15.6,0.19571351282228186,-0.9806566890038143,-0.19571351282228186,-0.9806566890038143,,
trajectory,0.2,15.620000000000001,0.19571767029232867,-0.9806567297399823,-0.19571767029232867,-0.9806567297399823,,
trajectory,0.2,15.64,0.19572178646728675,-0.9806567618385382,-0.19572178646728675,-0.9806567618385382,,
trajectory,0.2,15.66,0.19572586174102755,-0.9806567854672135,-0.19572586174102755,-0.9806567854672135,,
trajectory,0.2,15.68,0.19572989650383477,-0.98065680079129,-0.19572989650383477,-0.98065680079129,,
trajectory,0.2,15.700000000000001,0.19573389114243522,-0.9806568079736318,-0.19573389114243522,-0.9806568079736318,,
trajectory,0.2,15.72,0.19573784604002942,-0.9806568071747165,-0.19573784604002942,-0.9806568071747165,,
trajectory,0.2,15.74,0.19574176157632206,-0.9806567985526661,-0.19574176157632206,-0.9806567985526661,,
trajectory,0.2,15.76,0.19574563812755197,-0.9806567822632765,-0.19574563812755197,-0.9806567822632765,,
trajectory,0.2,15.780000000000001,0.19574947606652213,-0.9806567584600488,-0.19574947606652213,-0.9806567584600488,,
trajectory,0.2,15.8,0.19575327576262921,-0.9806567272942176,-0.19575327576262921,-0.9806567272942176,,
trajectory,0.2,15.82,0.19575703758189317,-0.9806566889147814,-0.19575703758189317,-0.9806566889147814,,
trajectory,0.2,15.84,0.19576076188698616,-0.9806566434685307,-0.19576076188698616,-0.9806566434685307,,
trajectory,0.2,15.860000000000001,0.19576444903726184,-0.9806565911000775,-0.19576444903726184,-0.9806565911000775,,
trajectory,0.2,15.88,0.19576809938878365,-0.9806565319518826,-0.19576809938878365,-0.9806565319518826,,
trajectory,0.2,15.9,0.19577171329435364,-0.9806564661642841,-0.19577171329435364,-0.9806564661642841,,
trajectory,0.2,15.92,0.19577529110354056,-0.9806563938755252,-0.19577529110354056,-0.9806563938755252,,
trajectory,0.2,15.94,0.195778833162708,-0.9806563152217802,-0.195778833162708,-0.9806563152217802,,
trajectory,0.2,15.96,0.1957823398150421,-0.9806562303371836,-0.1957823398150421,-0.9806562303371836,,
trajectory,0.2,15.98,0.19578581140057907,-0.9806561393538542,-0.19578581140057907,-0.9806561393538542,,
trajectory,0.2,16.0,0.19578924825623284,-0.9806560424019237,-0.19578924825623284,-0.9806560424019237,,
trajectory,0.2,16.02,0.19579265071582178,-0.9806559396095607,-0.19579265071582178,-0.9806559396095607,,
trajectory,0.2,16.04,0.19579601911009595,-0.9806558311029976,-0.19579601911009595,-0.9806558311029976,,
trajectory,0.2,16.06,0.19579935376676366,-0.9806557170065558,-0.19579935376676366,-0.9806557170065558,,
trajectory,0.2,16.080000000000002,0.19580265501051802,-0.9806555974426704,-0.19580265501051802,-0.9806555974426704,,
trajectory,0.2,16.1,0.1958059231630631,-0.9806554725319148,-0.1958059231630631,-0.9806554725319148,,
trajectory,0.2,16.12,0.19580915854314024,-0.980655342393026,-0.19580915854314024,-0.980655342393026,,
trajectory,0.2,16.14,0.19581236146655354,-0.9806552071429278,-0.19581236146655354,-0.9806552071429278,,
trajectory,0.2,16.16,0.19581553224619583,-0.9806550668967551,-0.19581553224619583,-0.9806550668967551,,
trajectory,0.2,16.18,0.19581867119207377,-0.9806549217678769,-0.19581867119207377,-0.9806549217678769,,
trajectory,0.2,16.2,0.19582177861133354,-0.9806547718679213,-0.19582177861133354,-0.9806547718679213,,
trajectory,0.2,16.22,0.19582485480828546,-0.9806546173067963,-0.19582485480828546,-0.9806546173067963,,
trajectory,0.2,16.240000000000002,0.19582790008442882,-0.9806544581927137,-0.19582790008442882,-0.9806544581927137,,
trajectory,0.2,16.26,0.19583091473847683,-0.9806542946322113,-0.19583091473847683,-0.9806542946322113,,
trajectory,0.2,16.28,0.19583389906638066,-0.9806541267301755,-0.19583389906638066,-0.9806541267301755,,
trajectory,0.2,16.3,0.19583685336135387,-0.9806539545898626,-0.19583685336135387,-0.9806539545898626,,
trajectory,0.2,16.32,0.19583977791389642,-0.9806537783129208,-0.19583977791389642,-0.9806537783129208,,
trajectory,0.2,16.34,0.1958426730118184,-0.9806535979994112,-0.1958426730118184,-0.9806535979994112,,
trajectory,0.2,16.36,0.19584553894026366,-0.9806534137478293,-0.19584553894026366,-0.9806534137478293,,
trajectory,0.2,16.38,0.19584837598173335,-0.9806532256551261,-0.19584837598173335,-0.9806532256551261,,
trajectory,0.2,16.4,0.1958511844161091,-0.980653033816728,-0.1958511844161091,-0.980653033816728,,
trajectory,0.2,16.42,0.19585396452067602,-0.9806528383265573,-0.19585396452067602,-0.9806528383265573,,
trajectory,0.2,16.44,0.19585671657014564,-0.9806526392770528,-0.19585671657014564,-0.9806526392770528,,
trajectory,0.2,16.46,0.1958594408366786,-0.9806524367591897,-0.1958594408366786,-0.9806524367591897,,
trajectory,0.2,16.48,0.19586213758990706,-0.9806522308624983,-0.19586213758990706,-0.9806522308624983,,
trajectory,0.2,16.5,0.195864807096957,-0.9806520216750843,-0.195864807096957,-0.9806520216750843,,
trajectory,0.2,16.52,0.19586744962247046,-0.9806518092836475,-0.19586744962247046,-0.9806518092836475,,
trajectory,0.2,16.54,0.19587006542862734,-0.980651593773501,-0.19587006542862734,-0.980651593773501,,
trajectory,0.2,16.56,0.19587265477516722,-0.9806513752285896,-0.19587265477516722,-0.9806513752285896,,
trajectory,0.2,16.580000000000002,0.195875217919411,-0.9806511537315082,-0.195875217919411,-0.9806511537315082,,
trajectory,0.2,16.6,0.1958777551162821,-0.9806509293635206,-0.1958777551162821,-0.9806509293635206,,
trajectory,0.2,16.62,0.19588026661832797,-0.9806507022045766,-0.19588026661832797,-0.9806507022045766,,
trajectory,0.2,16.64,0.19588275267574085,-0.9806504723333307,-0.19588275267574085,-0.9806504723333307,,
trajectory,0.2,16.66,0.1958852135363789,-0.980650239827159,-0.1958852135363789,-0.980650239827159,,
trajectory,0.2,16.68,0.1958876494457866,-0.9806500047621766,-0.1958876494457866,-0.9806500047621766,,
trajectory,0.2,16.7,0.1958900606472156,-0.980649767213255,-0.1958900606472156,-0.980649767213255,,
trajectory,0.2,16.72,0.19589244738164485,-0.9806495272540391,-0.19589244738164485,-0.9806495272540391,,
trajectory,0.2,16.740000000000002,0.19589480988780095,-0.9806492849569636,-0.19589480988780095,-0.9806492849569636,,
trajectory,0.2,16.76,0.19589714840217803,-0.9806490403932696,-0.19589714840217803,-0.9806490403932696,,
trajectory,0.2,16.78,0.19589946315905754,-0.9806487936330206,-0.19589946315905754,-0.9806487936330206,,
trajectory,0.2,16.8,0.1959017543905283,-0.9806485447451195,-0.1959017543905283,-0.9806485447451195,,
trajectory,0.2,16.82,0.19590402232650564,-0.9806482937973239,-0.19590402232650564,-0.9806482937973239,,
trajectory,0.2,16.84,0.19590626719475088,-0.9806480408562608,-0.19590626719475088,-0.9806480408562608,,
trajectory,0.2,16.86,0.19590848922089066,-0.9806477859874445,-0.19590848922089066,-0.9806477859874445,,
trajectory,0.2,16.88,0.19591068862843575,-0.9806475292552895,-0.19591068862843575,-0.9806475292552895,,
trajectory,0.2,16.9,0.19591286563880014,-0.9806472707231275,-0.19591286563880014,-0.9806472707231275,,
trajectory,0.2,16.92,0.1959150204713197,-0.9806470104532207,-0.1959150204713197,-0.9806470104532207,,
trajectory,0.2,16.94,0.19591715334327064,-0.9806467485067776,-0.19591715334327064,-0.9806467485067776,,
trajectory,0.2,16.96,0.19591926446988803,-0.9806464849439676,-0.19591926446988803,-0.9806464849439676,,
trajectory,0.2,16.98,0.19592135406438413,-0.9806462198239351,-0.19592135406438413,-0.9806462198239351,,
trajectory,0.2,17.0,0.1959234223379662,-0.9806459532048132,-0.1959234223379662,-0.9806459532048132,,
trajectory,0.2,17.02,0.19592546949985487,-0.980645685143739,-0.19592546949985487,-0.980645685143739,,
trajectory,0.2,17.04,0.1959274957573015,-0.9806454156968657,-0.1959274957573015,-0.9806454156968657,,
trajectory,0.2,17.06,0.19592950131560616,-0.9806451449193782,-0.19592950131560616,-0.9806451449193782,,
trajectory,0.2,17.080000000000002,0.195931486378135,-0.9806448728655052,-0.195931486378135,-0.9806448728655052,,
trajectory,0.2,17.1,0.19593345114633767,-0.9806445995885331,-0.19593345114633767,-0.9806445995885331,,
trajectory,0.2,17.12,0.1959353958197643,-0.9806443251408191,-0.1959353958197643,-0.9806443251408191,,
trajectory,0.2,17.14,0.19593732059608293,-0.9806440495738042,-0.19593732059608293,-0.9806440495738042,,
trajectory,0.2,17.16,0.1959392256710962,-0.9806437729380266,-0.1959392256710962,-0.9806437729380266,,
trajectory,0.2,17.18,0.19594111123875804,-0.9806434952831325,-0.19594111123875804,-0.9806434952831325,,
trajectory,0.2,17.2,0.19594297749119058,-0.9806432166578911,-0.19594297749119058,-0.9806432166578911,,
trajectory,0.2,17.22,0.19594482461870041,-0.9806429371102057,-0.19594482461870041,-0.9806429371102057,,
trajectory,0.2,17.240000000000002,0.19594665280979498,-0.9806426566871255,-0.19594665280979498,-0.9806426566871255,,
trajectory,0.2,17.26,0.19594846225119897,-0.9806423754348587,-0.19594846225119897,-0.9806423754348587,,
trajectory,0.2,17.28,0.19595025312787018,-0.9806420933987836,-0.19595025312787018,-0.9806420933987836,,
trajectory,0.2,17.3,0.19595202562301545,-0.9806418106234609,-0.19595202562301545,-0.9806418106234609,,
trajectory,0.2,17.32,0.19595377991810675,-0.9806415271526452,-0.19595377991810675,-0.9806415271526452,,
trajectory,0.2,17.34,0.1959555161928964,-0.9806412430292953,-0.1959555161928964,-0.9806412430292953,,
trajectory,0.2,17.36,0.19595723462543307,-0.9806409582955878,-0.19595723462543307,-0.9806409582955878,,
trajectory,0.2,17.38,0.19595893539207693,-0.9806406729929267,-0.19595893539207693,-0.9806406729929267,,
trajectory,0.2,17.400000000000002,0.19596061866751488,-0.980640387161954,-0.19596061866751488,-0.980640387161954,,
trajectory,0.2,17.42,0.1959622846247759,-0.9806401008425621,-0.1959622846247759,-0.9806401008425621,,
trajectory,0.2,17.44,0.19596393343524593,-0.9806398140739035,-0.19596393343524593,-0.9806398140739035,,
trajectory,0.2,17.46,0.19596556526868267,-0.9806395268944015,-0.19596556526868267,-0.9806395268944015,,
trajectory,0.2,17.48,0.19596718029323057,-0.9806392393417613,-0.19596718029323057,-0.9806392393417613,,
trajectory,0.2,17.5,0.19596877867543533,-0.9806389514529797,-0.19596877867543533,-0.9806389514529797,,
trajectory,0.2,17.52,0.19597036058025835,-0.9806386632643556,-0.19597036058025835,-0.9806386632643556,,
trajectory,0.2,17.54,0.19597192617109124,-0.9806383748114995,-0.19597192617109124,-0.9806383748114995,,
