angle_deg,p_ab,p_bc,p_ac,wigner,w_limit
63.5,0.603843974362253,0.522127894247189,0.429768978915523,0.696202889693919,-0.183012701892219
64,0.603185038883499,0.520485428709462,0.425104957145553,0.698565510447409,-0.183012701892219
64.5,0.602438852517144,0.518770737038211,0.420407929405978,0.700801660149376,-0.183012701892219
65,0.601605642558781,0.516984341545127,0.41567932645695,0.702910657646958,-0.183012701892219
65.5,0.600685662812237,0.515126786383584,0.410920588676733,0.704891860519088,-0.183012701892219
66,0.599679193512253,0.513198637382879,0.406133165622954,0.706744665272179,-0.183012701892219
66.5,0.598586541239129,0.511200481875876,0.401318515591052,0.708468507523953,-0.183012701892219
67,0.597408038825332,0.509132928520098,0.396478105170067,0.710062862175363,-0.183012701892219
67.5,0.596144045254113,0.506996607112326,0.391613408795904,0.711527243570535,-0.183012701892219
68,0.594794945550159,0.504792168396758,0.386725908302204,0.712861205644712,-0.183012701892219
68.5,0.593361150662308,0.502520283866779,0.381817092468963,0.714064342060124,-0.183012701892219
69,0.591843097338373,0.500181645560426,0.376888456569037,0.715136286329762,-0.183012701892219
69.5,0.590241247992103,0.497776965849583,0.371941501912666,0.71607671192902,-0.183012701892219
70,0.588556090562324,0.495306977222983,0.36697773539016,0.716885332395148,-0.183012701892219
70.5,0.586788138364316,0.49277243206309,0.361998669012887,0.717561901414519,-0.183012701892219
71,0.584937929933443,0.490174102416912,0.357005819452699,0.718106212897656,-0.183012701892219
71.5,0.583006028861118,0.48751277976083,0.352000707579939,0.71851810104201,-0.183012701892219
72,0.580993023623123,0.484789274759506,0.346984858000169,0.71879744038246,-0.183012701892219
72.5,0.578899527400351,0.482004417018946,0.34195979858976,0.718944145829537,-0.183012701892219
73,0.576726177892034,0.479159054833796,0.336927060030488,0.718958172695342,-0.183012701892219
73.5,0.574473637121486,0.476254054928941,0.331888175343272,0.718839516707154,-0.183012701892219
74,0.572142591234445,0.473290302195493,0.326844679421198,0.718588214008739,-0.183012701892219
74.5,0.56973375029007,0.470268699421245,0.321798108561984,0.718204341149331,-0.183012701892219
75,0.567247848044649,0.467190167015674,0.31675,0.717688015060323,-0.183012701892219
75.5,0.564685641728086,0.464055642729572,0.311701891438016,0.717039393019642,-0.183012701892219
76,0.562047911813246,0.460866081369402,0.306655320578802,0.716258672603847,-0.183012701892219
76.5,0.559335461778214,0.457622454506452,0.301611824656728,0.715346091627938,-0.183012701892219
77,0.556549117861546,0.454325750180887,0.296572939969512,0.714301928072921,-0.183012701892219
77.5,0.553689728810591,0.45097697260078,0.29154020141024,0.713126500001131,-0.183012701892219
78,0.550758165622954,0.447577141836221,0.286515141999831,0.711820165459344,-0.183012701892219
78.5,0.54775532128118,0.444127293508597,0.281499292420061,0.710383322369716,-0.183012701892219
79,0.544682110480744,0.440628478475129,0.276494180547301,0.708816408408572,-0.183012701892219
79.5,0.541539469351429,0.437081762508768,0.271501330987113,0.707119900873083,-0.183012701892219
80,0.538328355172164,0.433488225973556,0.266522264609841,0.70529431653588,-0.183012701892219
80.5,0.535049746079437,0.429848963495533,0.261558498087334,0.703340211487635,-0.183012701892219
81,0.531704640769336,0.426165083629304,0.256611543430963,0.701258180967677,-0.183012701892219
81.5,0.528294058193345,0.422437708520363,0.251682907531037,0.699048859182671,-0.183012701892219
82,0.524819037247955,0.418667973563276,0.246774091697796,0.696712919113434,-0.183012701892219
82.5,0.521280636458209,0.414857027055829,0.241886591204096,0.694251072309942,-0.183012701892219
83,0.517679933655265,0.411006029849246,0.237021894829933,0.691664068674578,-0.183012701892219
83.5,0.514018025648078,0.407116154994581,0.232181484408948,0.68895269623371,-0.183012701892219
84,0.5102960278893,0.403188587385398,0.227366834377047,0.686117780897651,-0.183012701892219
84.5,0.506515074135504,0.399224523396836,0.222579411323268,0.683160186209073,-0.183012701892219
85,0.502676316101832,0.395225170521189,0.21782067354305,0.68008081307997,-0.183012701892219
85.5,0.498780923111166,0.391191747000084,0.213092070594022,0.676880599517227,-0.183012701892219
86,0.494830081737947,0.387125481453398,0.208395042854448,0.673560520336897,-0.183012701892219
