n,field_v_per_cm,branch,spin_projection,magnetic_label,shift_khz
24,0.39949874686716796,lower_mf2,-0.5,2,-1278.134705850433
24,0.40150125313283214,lower_mf2,-0.5,2,-1278.216947480632
24,0.4035037593984963,lower_mf2,-0.5,2,-1278.299578154507
24,0.4055062656641604,lower_mf2,-0.5,2,-1278.3825981983334
24,0.4075087719298246,lower_mf2,-0.5,2,-1278.4660079306393
24,0.40951127819548877,lower_mf2,-0.5,2,-1278.5498076620831
24,0.41151378446115294,lower_mf2,-0.5,2,-1278.6339976958145
24,0.4135162907268171,lower_mf2,-0.5,2,-1278.7185783279494
24,0.41551879699248123,lower_mf2,-0.5,2,-1278.8035498466165
24,0.4175213032581454,lower_mf2,-0.5,2,-1278.8889125341034
24,0.4195238095238096,lower_mf2,-0.5,2,-1278.9746666653664
24,0.42152631578947375,lower_mf2,-0.5,2,-1279.0608125093418
24,0.42352882205513787,lower_mf2,-0.5,2,-1279.1473503279321
24,0.42553132832080204,lower_mf2,-0.5,2,-1279.2342803774375
24,0.4275338345864662,lower_mf2,-0.5,2,-1279.32160290778
24,0.4295363408521304,lower_mf2,-0.5,2,-1279.4093181635178
24,0.43153884711779456,lower_mf2,-0.5,2,-1279.4974263834272
24,0.43354135338345867,lower_mf2,-0.5,2,-1279.5859278004425
24,0.43554385964912284,lower_mf2,-0.5,2,-1279.6748226426714
24,0.437546365914787,lower_mf2,-0.5,2,-1279.7641111327368
24,0.4395488721804512,lower_mf2,-0.5,2,-1279.8537934878975
24,0.44155137844611536,lower_mf2,-0.5,2,-1279.9438699211814
24,0.4435538847117795,lower_mf2,-0.5,2,-1280.034340640369
24,0.44555639097744365,lower_mf2,-0.5,2,-1280.1252058486536
24,0.4475588972431078,lower_mf2,-0.5,2,-1280.2164657449355
24,0.449561403508772,lower_mf2,-0.5,2,-1280.308120523168
24,0.45156390977443617,lower_mf2,-0.5,2,-1280.4001703735498
24,0.4535664160401003,lower_mf2,-0.5,2,-1280.4926154819282
24,0.45556892230576446,lower_mf2,-0.5,2,-1280.5854560299183
24,0.45757142857142863,lower_mf2,-0.5,2,-1280.6786921954404
24,0.4595739348370928,lower_mf2,-0.5,2,-1280.772324152301
24,0.4615764411027569,lower_mf2,-0.5,2,-1280.866352070672
24,0.4635789473684211,lower_mf2,-0.5,2,-1280.9607761170885
24,0.46558145363408526,lower_mf2,-0.5,2,-1281.0555964544499
24,0.46758395989974944,lower_mf2,-0.5,2,-1281.1508132420797
24,0.4695864661654136,lower_mf2,-0.5,2,-1281.2464266359034
24,0.4715889724310777,lower_mf2,-0.5,2,-1281.3424367893433
24,0.4735914786967419,lower_mf2,-0.5,2,-1281.4388438510537
24,0.47559398496240607,lower_mf2,-0.5,2,-1281.535647968198
24,0.47759649122807024,lower_mf2,-0.5,2,-1281.632849283649
24,0.4795989974937344,lower_mf2,-0.5,2,-1281.7304479376562
24,0.48160150375939853,lower_mf2,-0.5,2,-1281.8284440679063
24,0.4836040100250627,lower_mf2,-0.5,2,-1281.9268378089869
24,0.4856065162907269,lower_mf2,-0.5,2,-1282.0256292925642
24,0.48760902255639105,lower_mf2,-0.5,2,-1282.1248186479806
24,0.4896115288220552,lower_mf2,-0.5,2,-1282.2244060015978
24,0.49161403508771934,lower_mf2,-0.5,2,-1282.3243914770358
24,0.4936165413533835,lower_mf2,-0.5,2,-1282.424775196425
24,0.4956190476190477,lower_mf2,-0.5,2,-1282.5255572781393
24,0.49762155388471185,lower_mf2,-0.5,2,-1282.6267378391833
24,0.49962406015037597,lower_mf2,-0.5,2,-1282.7283169931634
24,0.5016265664160402,lower_mf2,-0.5,2,-1282.830294852911
24,0.5036290726817043,lower_mf2,-0.5,2,-1282.9326715275624
24,0.5056315789473684,lower_mf2,-0.5,2,-1283.0354471250018
24,0.5076340852130327,lower_mf2,-0.5,2,-1283.1386217506697
24,0.5096365914786968,lower_mf2,-0.5,2,-1283.2421955077425
24,0.511639097744361,lower_mf2,-0.5,2,-1283.3461684977258
24,0.5136416040100251,lower_mf2,-0.5,2,-1283.4505408202199
24,0.5156441102756892,lower_mf2,-0.5,2,-1283.5553125724991
24,0.5176466165413535,lower_mf2,-0.5,2,-1283.660483850348
24,0.5196491228070176,lower_mf2,-0.5,2,-1283.7660547475252
24,0.5216516290726818,lower_mf2,-0.5,2,-1283.8720253558213
24,0.5236541353383459,lower_mf2,-0.5,2,-1283.9783957655377
24,0.52565664160401,lower_mf2,-0.5,2,-1284.0851660652465
24,0.5276591478696743,lower_mf2,-0.5,2,-1284.1923363418516
24,0.5296616541353384,lower_mf2,-0.5,2,-1284.2999066803493
24,0.5316641604010026,lower_mf2,-0.5,2,-1284.4078771644245
24,0.5336666666666667,lower_mf2,-0.5,2,-1284.5162478763311
24,0.5356691729323309,lower_mf2,-0.5,2,-1284.625018896119
24,0.5376716791979951,lower_mf2,-0.5,2,-1284.7341903034192
24,0.5396741854636592,lower_mf2,-0.5,2,-1284.8437621748838
24,0.5416766917293234,lower_mf2,-0.5,2,-1284.9537345875217
24,0.5436791979949875,lower_mf2,-0.5,2,-1285.0641076156003
24,0.5456817042606517,lower_mf2,-0.5,2,-1285.174881332672
24,0.5476842105263159,lower_mf2,-0.5,2,-1285.2860558103814
24,0.54968671679198,lower_mf2,-0.5,2,-1285.397631119658
24,0.5516892230576441,lower_mf2,-0.5,2,-1285.5096073301202
24,0.5536917293233083,lower_mf2,-0.5,2,-1285.6219845095977
24,0.5556942355889725,lower_mf2,-0.5,2,-1285.7347627254442
24,0.5576967418546367,lower_mf2,-0.5,2,-1285.8479420428669
24,0.5596992481203008,lower_mf2,-0.5,2,-1285.9615225267157
24,0.5617017543859649,lower_mf2,-0.5,2,-1286.0755042405292
24,0.5637042606516292,lower_mf2,-0.5,2,-1286.1898872465347
24,0.5657067669172933,lower_mf2,-0.5,2,-1286.3046716057672
24,0.5677092731829575,lower_mf2,-0.5,2,-1286.4198573786662
24,0.5697117794486216,lower_mf2,-0.5,2,-1286.5354446238819
24,0.5717142857142857,lower_mf2,-0.5,2,-1286.651433399589
24,0.57371679197995,lower_mf2,-0.5,2,-1286.7678237633659
24,0.5757192982456141,lower_mf2,-0.5,2,-1286.884615770167
24,0.5777218045112783,lower_mf2,-0.5,2,-1287.001809476141
24,0.5797243107769424,lower_mf2,-0.5,2,-1287.1194049346934
24,0.5817268170426065,lower_mf2,-0.5,2,-1287.2374021993487
24,0.5837293233082708,lower_mf2,-0.5,2,-1287.3558013224401
24,0.5857318295739349,lower_mf2,-0.5,2,-1287.4746023547507
24,0.5877343358395991,lower_mf2,-0.5,2,-1287.593805347779
24,0.5897368421052632,lower_mf2,-0.5,2,-1287.71341035052
24,0.5917393483709273,lower_mf2,-0.5,2,-1287.8334174116108
24,0.5937418546365916,lower_mf2,-0.5,2,-1287.9538265795697
24,0.5957443609022557,lower_mf2,-0.5,2,-1288.0746379013658
24,0.5977468671679199,lower_mf2,-0.5,2,-1288.1958514233706
24,0.599749373433584,lower_mf2,-0.5,2,-1288.3174671913612
24,0.6017518796992481,lower_mf2,-0.5,2,-1288.4394852499213
24,0.6037543859649124,lower_mf2,-0.5,2,-1288.561905643635
24,0.6057568922305765,lower_mf2,-0.5,2,-1288.684728415538
24,0.6077593984962407,lower_mf2,-0.5,2,-1288.8079536083062
24,0.6097619047619048,lower_mf2,-0.5,2,-1288.9315812641398
24,0.611764411027569,lower_mf2,-0.5,2,-1289.0556114241665
24,0.6137669172932332,lower_mf2,-0.5,2,-1289.1800441291552
24,0.6157694235588973,lower_mf2,-0.5,2,-1289.3048794190418
24,0.6177719298245615,lower_mf2,-0.5,2,-1289.4301173331646
24,0.6197744360902256,lower_mf2,-0.5,2,-1289.5557579100287
24,0.6217769423558898,lower_mf2,-0.5,2,-1289.6818011877806
24,0.623779448621554,lower_mf2,-0.5,2,-1289.8082472040912
24,0.6257819548872181,lower_mf2,-0.5,2,-1289.935095995557
24,0.6277844611528822,lower_mf2,-0.5,2,-1290.0623475986565
24,0.6297869674185465,lower_mf2,-0.5,2,-1290.1900020491523
24,0.6317894736842106,lower_mf2,-0.5,2,-1290.3180593817342
24,0.6337919799498748,lower_mf2,-0.5,2,-1290.4465196315693
24,0.6357944862155389,lower_mf2,-0.5,2,-1290.575382832274
24,0.637796992481203,lower_mf2,-0.5,2,-1290.704649017466
24,0.6397994987468673,lower_mf2,-0.5,2,-1290.8343182204044
24,0.6418020050125314,lower_mf2,-0.5,2,-1290.964390472918
24,0.6438045112781956,lower_mf2,-0.5,2,-1291.0948658076704
24,0.6458070175438597,lower_mf2,-0.5,2,-1291.2257442554173
24,0.6478095238095238,lower_mf2,-0.5,2,-1291.3570258477491
24,0.6498120300751881,lower_mf2,-0.5,2,-1291.4887106149454
24,0.6518145363408522,lower_mf2,-0.5,2,-1291.6207985870465
24,0.6538170426065164,lower_mf2,-0.5,2,-1291.7532897934975
24,0.6558195488721805,lower_mf2,-0.5,2,-1291.8861842637427
24,0.6578220551378446,lower_mf2,-0.5,2,-1292.0194820265117
24,0.6598245614035089,lower_mf2,-0.5,2,-1292.1531831095806
24,0.661827067669173,lower_mf2,-0.5,2,-1292.2872875410822
24,0.6638295739348372,lower_mf2,-0.5,2,-1292.4217953481964
24,0.6658320802005013,lower_mf2,-0.5,2,-1292.556706558103
24,0.6678345864661654,lower_mf2,-0.5,2,-1292.6920211976242
24,0.6698370927318297,lower_mf2,-0.5,2,-1292.8277392927475
24,0.6718395989974938,lower_mf2,-0.5,2,-1292.9638608688647
24,0.673842105263158,lower_mf2,-0.5,2,-1293.1003859522013
24,0.6758446115288221,lower_mf2,-0.5,2,-1293.2373145670765
24,0.6778471177944863,lower_mf2,-0.5,2,-1293.374646738524
24,0.6798496240601505,lower_mf2,-0.5,2,-1293.512382490982
24,0.6818521303258146,lower_mf2,-0.5,2,-1293.6505218480536
24,0.6838546365914788,lower_mf2,-0.5,2,-1293.7890648334617
24,0.6858571428571429,lower_mf2,-0.5,2,-1293.9280114705712
24,0.6878596491228071,lower_mf2,-0.5,2,-1294.06736178227
24,0.6898621553884713,lower_mf2,-0.5,2,-1294.2071157913279
24,0.6918646616541354,lower_mf2,-0.5,2,-1294.3472735195592
24,0.6938671679197996,lower_mf2,-0.5,2,-1294.4878349892565
24,0.6958696741854637,lower_mf2,-0.5,2,-1294.628800221997
24,0.6978721804511279,lower_mf2,-0.5,2,-1294.7701692391186
24,0.6998746867167921,lower_mf2,-0.5,2,-1294.9119420617217
24,0.7018771929824562,lower_mf2,-0.5,2,-1295.05411871031
24,0.7038796992481203,lower_mf2,-0.5,2,-1295.1966992052685
24,0.7058822055137846,lower_mf2,-0.5,2,-1295.3396835669819
24,0.7078847117794487,lower_mf2,-0.5,2,-1295.4830718148817
24,0.7098872180451129,lower_mf2,-0.5,2,-1295.6268639693521
24,0.711889724310777,lower_mf2,-0.5,2,-1295.7710600487517
24,0.7138922305764411,lower_mf2,-0.5,2,-1295.9156600726308
24,0.7158947368421054,lower_mf2,-0.5,2,-1296.0606640597048
24,0.7178972431077695,lower_mf2,-0.5,2,-1296.2060720283328
24,0.7198997493734337,lower_mf2,-0.5,2,-1296.351883996753
24,0.7219022556390978,lower_mf2,-0.5,2,-1296.4980999830857
24,0.7239047619047619,lower_mf2,-0.5,2,-1296.6447200053312
24,0.7259072681704262,lower_mf2,-0.5,2,-1296.7917440804176
24,0.7279097744360903,lower_mf2,-0.5,2,-1296.9391722258683
24,0.7299122807017545,lower_mf2,-0.5,2,-1297.0870044587302
24,0.7319147869674186,lower_mf2,-0.5,2,-1297.2352407956928
24,0.7339172932330827,lower_mf2,-0.5,2,-1297.3838812533263
24,0.735919799498747,lower_mf2,-0.5,2,-1297.5329258482006
24,0.7379223057644111,lower_mf2,-0.5,2,-1297.6823745959323
24,0.7399248120300753,lower_mf2,-0.5,2,-1297.8322275128528
24,0.7419273182957394,lower_mf2,-0.5,2,-1297.982484614817
24,0.7439298245614036,lower_mf2,-0.5,2,-1298.1331459164876
24,0.7459323308270678,lower_mf2,-0.5,2,-1298.2842114340772
24,0.7479348370927319,lower_mf2,-0.5,2,-1298.435681181772
24,0.7499373433583961,lower_mf2,-0.5,2,-1298.5875551751878
24,0.7519398496240602,lower_mf2,-0.5,2,-1298.7398334283916
24,0.7539423558897244,lower_mf2,-0.5,2,-1298.8925159562848
24,0.7559448621553886,lower_mf2,-0.5,2,-1299.0456027728142
24,0.7579473684210527,lower_mf2,-0.5,2,-1299.1990938922859
24,0.7599498746867169,lower_mf2,-0.5,2,-1299.3529893288849
24,0.761952380952381,lower_mf2,-0.5,2,-1299.5072890954862
24,0.7639548872180452,lower_mf2,-0.5,2,-1299.6619932065141
24,0.7659573934837094,lower_mf2,-0.5,2,-1299.8171016744855
24,0.7679598997493735,lower_mf2,-0.5,2,-1299.972614513467
24,0.7699624060150377,lower_mf2,-0.5,2,-1300.1285317359761
24,0.7719649122807019,lower_mf2,-0.5,2,-1300.2848533546485
24,0.773967418546366,lower_mf2,-0.5,2,-1300.4415793825972
24,0.7759699248120302,lower_mf2,-0.5,2,-1300.5987098323396
24,0.7779724310776943,lower_mf2,-0.5,2,-1300.7562447161538
24,0.7799749373433584,lower_mf2,-0.5,2,-1300.914184045603
24,0.7819774436090227,lower_mf2,-0.5,2,-1301.0725278336818
24,0.7839799498746868,lower_mf2,-0.5,2,-1301.231276092191
24,0.785982456140351,lower_mf2,-0.5,2,-1301.3904288325753
24,0.7879849624060151,lower_mf2,-0.5,2,-1301.5499860658017
24,0.7899874686716792,lower_mf2,-0.5,2,-1301.7099478045063
24,0.7919899749373435,lower_mf2,-0.5,2,-1301.8703140594184
24,0.7939924812030076,lower_mf2,-0.5,2,-1302.0310848415047
24,0.7959949874686718,lower_mf2,-0.5,2,-1302.1922601620902
24,0.7979974937343359,lower_mf2,-0.5,2,-1302.3538400317848
24,0.8,lower_mf2,-0.5,2,-1302.515824461794
24,0.001,upper_mf0,0.5,0,-404.9270740728011
24,0.0030025062656641606,upper_mf0,0.5,0,-625.9631663317044
24,0.005005012531328321,upper_mf0,0.5,0,-962.8904264408229
24,0.007007518796992482,upper_mf0,0.5,0,-975.7296505421318
24,0.009010025062656642,upper_mf0,0.5,0,-979.4081303128456
24,0.011012531328320804,upper_mf0,0.5,0,-980.6102516313
24,0.013015037593984966,upper_mf0,0.5,0,-981.046214156562
24,0.015017543859649124,upper_mf0,0.5,0,-981.2132788798065
24,0.017020050125313286,upper_mf0,0.5,0,-981.276763471012
24,0.019022556390977448,upper_mf0,0.5,0,-981.2980011805276
24,0.021025062656641606,upper_mf0,0.5,0,-981.301725913954
24,0.023027568922305768,upper_mf0,0.5,0,-981.298525633311
24,0.02503007518796993,upper_mf0,0.5,0,-981.2931051021417
24,0.02703258145363409,upper_mf0,0.5,0,-981.2875817073946
24,0.02903508771929825,upper_mf0,0.5,0,-981.2828881481647
24,0.03103759398496241,upper_mf0,0.5,0,-981.2794010021427
24,0.03304010025062657,upper_mf0,0.5,0,-981.2772338702082
24,0.03504260651629073,upper_mf0,0.5,0,-981.2763781181851
24,0.037045112781954895,upper_mf0,0.5,0,-981.276771661585
24,0.03904761904761905,upper_mf0,0.5,0,-981.2783327368647
24,0.04105012531328321,upper_mf0,0.5,0,-981.2809762557339
24,0.04305263157894738,upper_mf0,0.5,0,-981.2846213785137
24,0.045055137844611536,upper_mf0,0.5,0,-981.2891946465254
24,0.047057644110275694,upper_mf0,0.5,0,-981.2946308933404
24,0.04906015037593986,upper_mf0,0.5,0,-981.3008730814631
24,0.05106265664160402,upper_mf0,0.5,0,-981.3078716591762
24,0.053065162907268176,upper_mf0,0.5,0,-981.3155837427105
24,0.055067669172932335,upper_mf0,0.5,0,-981.3239722762014
24,0.0570701754385965,upper_mf0,0.5,0,-981.3330052417994
24,0.05907268170426066,upper_mf0,0.5,0,-981.3426549494291
24,0.06107518796992482,upper_mf0,0.5,0,-981.3528974146435
24,0.06307769423558898,upper_mf0,0.5,0,-981.3637118212654
24,0.06508020050125314,upper_mf0,0.5,0,-981.3750800622381
24,0.0670827067669173,upper_mf0,0.5,0,-981.3869863484554
24,0.06908521303258146,upper_mf0,0.5,0,-981.39941687718
24,0.07108771929824562,upper_mf0,0.5,0,-981.4123595509266
24,0.07309022556390979,upper_mf0,0.5,0,-981.4258037391846
24,0.07509273182957395,upper_mf0,0.5,0,-981.4397400763505
24,0.0770952380952381,upper_mf0,0.5,0,-981.4541602902087
24,0.07909774436090226,upper_mf0,0.5,0,-981.4690570558549
24,0.08110025062656642,upper_mf0,0.5,0,-981.4844238713612
24,0.08310275689223058,upper_mf0,0.5,0,-981.5002549513816
24,0.08510526315789475,upper_mf0,0.5,0,-981.5165451362697
24,0.08710776942355891,upper_mf0,0.5,0,-981.5332898138033
24,0.08911027568922307,upper_mf0,0.5,0,-981.5504848522479
24,0.09111278195488723,upper_mf0,0.5,0,-981.5681265421383
24,0.09311528822055139,upper_mf0,0.5,0,-981.5862115464788
24,0.09511779448621555,upper_mf0,0.5,0,-981.6047368570079
24,0.09712030075187972,upper_mf0,0.5,0,-981.6236997568863
24,0.09912280701754388,upper_mf0,0.5,0,-981.6430977875566
24,0.10112531328320803,upper_mf0,0.5,0,-981.6629287202967
24,0.1031278195488722,upper_mf0,0.5,0,-981.6831905311268
24,0.10513032581453635,upper_mf0,0.5,0,-981.7038813787996
24,0.10713283208020051,upper_mf0,0.5,0,-981.7249995855486
24,0.10913533834586467,upper_mf0,0.5,0,-981.7465436202799
24,0.11113784461152884,upper_mf0,0.5,0,-981.7685120832971
24,0.113140350877193,upper_mf0,0.5,0,-981.7909036932199
24,0.11514285714285716,upper_mf0,0.5,0,-981.8137172754195
24,0.11714536340852132,upper_mf0,0.5,0,-981.8369517513348
24,0.11914786967418547,upper_mf0,0.5,0,-981.8606061295025
24,0.12115037593984963,upper_mf0,0.5,0,-981.8846794970173
24,0.1231528822055138,upper_mf0,0.5,0,-981.9091710125302
24,0.12515538847117796,upper_mf0,0.5,0,-981.9340798994971
24,0.1271578947368421,upper_mf0,0.5,0,-981.959405440248
24,0.12916040100250628,upper_mf0,0.5,0,-981.9851469709661
24,0.13116290726817045,upper_mf0,0.5,0,-982.0113038767103
24,0.1331654135338346,upper_mf0,0.5,0,-982.0378755871832
24,0.13516791979949877,upper_mf0,0.5,0,-982.064861573215
24,0.13717042606516291,upper_mf0,0.5,0,-982.0922613428884
24,0.1391729323308271,upper_mf0,0.5,0,-982.1200744386632
24,0.14117543859649123,upper_mf0,0.5,0,-982.1483004344857
24,0.1431779448621554,upper_mf0,0.5,0,-982.1769389332395
24,0.14518045112781958,upper_mf0,0.5,0,-982.2059895645417
24,0.14718295739348372,upper_mf0,0.5,0,-982.235451982298
24,0.1491854636591479,upper_mf0,0.5,0,-982.2653258633316
24,0.15118796992481204,upper_mf0,0.5,0,-982.2956109049405
24,0.1531904761904762,upper_mf0,0.5,0,-982.3263068240625
24,0.15519298245614038,upper_mf0,0.5,0,-982.3574133552479
24,0.15719548872180453,upper_mf0,0.5,0,-982.3889302496179
24,0.1591979949874687,upper_mf0,0.5,0,-982.420857273522
24,0.16120050125313284,upper_mf0,0.5,0,-982.4531942075853
24,0.16320300751879702,upper_mf0,0.5,0,-982.4859408455462
24,0.16520551378446116,upper_mf0,0.5,0,-982.5190969932124
24,0.16720802005012533,upper_mf0,0.5,0,-982.5526624680152
24,0.1692105263157895,upper_mf0,0.5,0,-982.5866370977865
24,0.17121303258145365,upper_mf0,0.5,0,-982.6210207204016
24,0.17321553884711782,upper_mf0,0.5,0,-982.6558131827659
24,0.17521804511278197,upper_mf0,0.5,0,-982.6910143403085
24,0.17722055137844614,upper_mf0,0.5,0,-982.7266240566836
24,0.17922305764411028,upper_mf0,0.5,0,-982.7626422027877
24,0.18122556390977446,upper_mf0,0.5,0,-982.7990686566995
24,0.18322807017543863,upper_mf0,0.5,0,-982.8359033029349
24,0.18523057644110277,upper_mf0,0.5,0,-982.8731460320598
24,0.18723308270676695,upper_mf0,0.5,0,-982.9107967406601
24,0.1892355889724311,upper_mf0,0.5,0,-982.9488553304478
24,0.19123809523809526,upper_mf0,0.5,0,-982.9873217082907
24,0.19324060150375943,upper_mf0,0.5,0,-983.0261957857651
24,0.19524310776942358,upper_mf0,0.5,0,-983.065477478948
24,0.19724561403508775,upper_mf0,0.5,0,-983.1051667080882
24,0.1992481203007519,upper_mf0,0.5,0,-983.1452633974578
24,0.20125062656641607,upper_mf0,0.5,0,-983.1857674747864
24,0.2032531328320802,upper_mf0,0.5,0,-983.2266788716479
24,0.20525563909774439,upper_mf0,0.5,0,-983.2679975226558
24,0.20725814536340856,upper_mf0,0.5,0,-983.3097233656725
24,0.2092606516290727,upper_mf0,0.5,0,-983.3518563413913
24,0.21126315789473687,upper_mf0,0.5,0,-983.3943963933665
24,0.21326566416040102,upper_mf0,0.5,0,-983.4373434676858
24,0.2152681704260652,upper_mf0,0.5,0,-983.48069751297
24,0.21727067669172934,upper_mf0,0.5,0,-983.5244584801047
24,0.2192731829573935,upper_mf0,0.5,0,-983.5686263223004
24,0.22127568922305768,upper_mf0,0.5,0,-983.613200994824
24,0.22327819548872183,upper_mf0,0.5,0,-983.65818245473
24,0.225280701754386,upper_mf0,0.5,0,-983.7035706612191
24,0.22728320802005014,upper_mf0,0.5,0,-983.7493655751908
24,0.22928571428571431,upper_mf0,0.5,0,-983.7955671591835
24,0.23128822055137846,upper_mf0,0.5,0,-983.8421753773154
24,0.23329072681704263,upper_mf0,0.5,0,-983.8891901953134
24,0.2352932330827068,upper_mf0,0.5,0,-983.9366115802164
24,0.23729573934837095,upper_mf0,0.5,0,-983.9844395007024
24,0.23929824561403512,upper_mf0,0.5,0,-984.0326739263427
24,0.24130075187969927,upper_mf0,0.5,0,-984.0813148282591
24,0.24330325814536344,upper_mf0,0.5,0,-984.1303621787654
24,0.2453057644110276,upper_mf0,0.5,0,-984.1798159511286
24,0.24730827067669175,upper_mf0,0.5,0,-984.2296761197488
24,0.24931077694235593,upper_mf0,0.5,0,-984.279942660039
24,0.2513132832080201,upper_mf0,0.5,0,-984.3306155483657
24,0.2533157894736842,upper_mf0,0.5,0,-984.3816947620795
24,0.2553182957393484,upper_mf0,0.5,0,-984.4331802793948
24,0.25732080200501256,upper_mf0,0.5,0,-984.4850720791221
24,0.25932330827067673,upper_mf0,0.5,0,-984.537370141562
24,0.2613258145363409,upper_mf0,0.5,0,-984.5900744469259
24,0.263328320802005,upper_mf0,0.5,0,-984.6431849765872
24,0.2653308270676692,upper_mf0,0.5,0,-984.6967017127838
24,0.26733333333333337,upper_mf0,0.5,0,-984.7506246379025
24,0.26933583959899754,upper_mf0,0.5,0,-984.8049537354925
24,0.2713383458646617,upper_mf0,0.5,0,-984.8596889894902
24,0.27334085213032583,upper_mf0,0.5,0,-984.9148303843391
24,0.27534335839599,upper_mf0,0.5,0,-984.970377905078
24,0.2773458646616542,upper_mf0,0.5,0,-985.0263315376404
24,0.27934837092731835,upper_mf0,0.5,0,-985.0826912676022
24,0.28135087719298246,upper_mf0,0.5,0,-985.1394570821479
24,0.28335338345864663,upper_mf0,0.5,0,-985.196628967986
24,0.2853558897243108,upper_mf0,0.5,0,-985.2542069127189
24,0.287358395989975,upper_mf0,0.5,0,-985.3121909043657
24,0.28936090225563915,upper_mf0,0.5,0,-985.370580931244
24,0.29136340852130327,upper_mf0,0.5,0,-985.4293769823271
24,0.29336591478696744,upper_mf0,0.5,0,-985.4885790464092
24,0.2953684210526316,upper_mf0,0.5,0,-985.5481871132979
24,0.2973709273182958,upper_mf0,0.5,0,-985.6082011728007
24,0.29937343358395996,upper_mf0,0.5,0,-985.6686212151428
24,0.3013759398496241,upper_mf0,0.5,0,-985.7294472306678
24,0.30337844611528825,upper_mf0,0.5,0,-985.7906792103756
24,0.3053809523809524,upper_mf0,0.5,0,-985.8523171453853
24,0.3073834586466166,upper_mf0,0.5,0,-985.9143610272328
24,0.30938596491228076,upper_mf0,0.5,0,-985.9768108472753
24,0.3113884711779449,upper_mf0,0.5,0,-986.039666597705
24,0.31339097744360905,upper_mf0,0.5,0,-986.1029282708325
24,0.3153934837092732,upper_mf0,0.5,0,-986.166595858969
24,0.3173959899749374,upper_mf0,0.5,0,-986.2306693548428
24,0.3193984962406015,upper_mf0,0.5,0,-986.2951487513608
24,0.3214010025062657,upper_mf0,0.5,0,-986.3600340417877
24,0.32340350877192986,upper_mf0,0.5,0,-986.4253252192691
24,0.32540601503759403,upper_mf0,0.5,0,-986.4910222775463
24,0.3274085213032582,upper_mf0,0.5,0,-986.5571252103014
24,0.3294110275689223,upper_mf0,0.5,0,-986.6236340113951
24,0.3314135338345865,upper_mf0,0.5,0,-986.6905486751647
24,0.33341604010025067,upper_mf0,0.5,0,-986.7578691955904
24,0.33541854636591484,upper_mf0,0.5,0,-986.8255955673673
24,0.337421052631579,upper_mf0,0.5,0,-986.8937277853099
24,0.3394235588972431,upper_mf0,0.5,0,-986.9622658438152
24,0.3414260651629073,upper_mf0,0.5,0,-987.0312097380553
24,0.34342857142857147,upper_mf0,0.5,0,-987.1005594629042
24,0.34543107769423564,upper_mf0,0.5,0,-987.1703150139512
24,0.3474335839598998,upper_mf0,0.5,0,-987.2404763861894
24,0.34943609022556393,upper_mf0,0.5,0,-987.3110435753274
24,0.3514385964912281,upper_mf0,0.5,0,-987.3820165768947
24,0.3534411027568923,upper_mf0,0.5,0,-987.4533953867191
24,0.35544360902255645,upper_mf0,0.5,0,-987.5251800006878
24,0.35744611528822057,upper_mf0,0.5,0,-987.5973704146286
24,0.35944862155388474,upper_mf0,0.5,0,-987.6699666247862
24,0.3614511278195489,upper_mf0,0.5,0,-987.7429686273459
24,0.3634536340852131,upper_mf0,0.5,0,-987.8163764184934
24,0.36545614035087726,upper_mf0,0.5,0,-987.8901899947117
24,0.3674586466165414,upper_mf0,0.5,0,-987.9644093525436
24,0.36946115288220555,upper_mf0,0.5,0,-988.0390344884132
24,0.3714636591478697,upper_mf0,0.5,0,-988.1140653993996
24,0.3734661654135339,upper_mf0,0.5,0,-988.1895020819265
24,0.37546867167919806,upper_mf0,0.5,0,-988.2653445329544
24,0.3774711779448622,upper_mf0,0.5,0,-988.3415927492642
24,0.37947368421052635,upper_mf0,0.5,0,-988.4182467282335
24,0.3814761904761905,upper_mf0,0.5,0,-988.4953064667629
24,0.3834786967418547,upper_mf0,0.5,0,-988.5727719619318
24,0.38548120300751887,upper_mf0,0.5,0,-988.6506432111771
24,0.387483709273183,upper_mf0,0.5,0,-988.728920211757
24,0.38948621553884716,upper_mf0,0.5,0,-988.8076029609298
24,0.39148872180451133,upper_mf0,0.5,0,-988.8866914564303
24,0.3934912280701755,upper_mf0,0.5,0,-988.9661856955167
24,0.3954937343358396,upper_mf0,0.5,0,-989.0460856758647
24,0.3974962406015038,upper_mf0,0.5,0,-989.1263913950901
24,0.39949874686716796,upper_mf0,0.5,0,-989.2071028511064
24,0.40150125313283214,upper_mf0,0.5,0,-989.2882200411718
24,0.4035037593984963,upper_mf0,0.5,0,-989.3697429637967
24,0.4055062656641604,upper_mf0,0.5,0,-989.4516716161792
24,0.4075087719298246,upper_mf0,0.5,0,-989.5340059968293
24,0.40951127819548877,upper_mf0,0.5,0,-989.6167461034224
24,0.41151378446115294,upper_mf0,0.5,0,-989.6998919338129
24,0.4135162907268171,upper_mf0,0.5,0,-989.7834434862721
24,0.41551879699248123,upper_mf0,0.5,0,-989.8674007588329
24,0.4175213032581454,upper_mf0,0.5,0,-989.9517637497077
24,0.4195238095238096,upper_mf0,0.5,0,-990.0365324571673
24,0.42152631578947375,upper_mf0,0.5,0,-990.121706879424
24,0.42352882205513787,upper_mf0,0.5,0,-990.20728701463
24,0.42553132832080204,upper_mf0,0.5,0,-990.2932728613545
