field_mv_m,velocity_m_s,density,gaussian_density,kurtosis
124.89999999999999,-0.08999999999999986,1.358333333333332,2.039971959220862,1.6126806812914827
124.89999999999999,-0.06999999999999984,1.3916666666666655,2.15611507365721,1.6126806812914827
124.89999999999999,-0.04999999999999993,1.2250000000000125,2.2475416020750023,1.6126806812914827
124.89999999999999,-0.030000000000000027,1.5583333333333318,2.310636387649599,1.6126806812914827
124.89999999999999,-0.010000000000000009,1.283333333333332,2.34284492269218,1.6126806812914827
124.89999999999999,0.010000000000000009,1.483333333333332,2.34284492269218,1.6126806812914827
124.89999999999999,0.030000000000000027,1.4416666666666655,2.310636387649599,1.6126806812914827
124.89999999999999,0.050000000000000044,1.5166666666666655,2.247541602075002,1.6126806812914827
124.89999999999999,0.07000000000000006,1.5999999999999985,2.1561150736572086,1.6126806812914827
124.89999999999999,0.09000000000000008,1.5583333333333318,2.0399719592208605,1.6126806812914827
124.89999999999999,0.1100000000000001,1.224999999999999,1.9035510366857127,1.6126806812914827
124.89999999999999,0.13000000000000012,1.6999999999999984,1.7518338682688477,1.6126806812914827
124.89999999999999,0.15000000000000013,2.024999999999998,1.5900448584277658,1.6126806812914827
124.89999999999999,0.17000000000000015,2.224999999999998,1.4233571943858638,1.6126806812914827
124.89999999999999,0.19000000000000017,2.483333333333331,1.2566272997440395,1.6126806812914827
124.89999999999999,0.21000000000000008,2.8416666666666957,1.0941759012045713,1.6126806812914827
124.89999999999999,0.22999999999999998,2.233333333333331,0.9396278183675917,1.6126806812914827
124.89999999999999,0.25,1.7333333333333318,0.795815973373327,1.6126806812914827
124.89999999999999,0.27,0.7999999999999993,0.6647487103472226,1.6126806812914827
124.89999999999999,0.29000000000000004,0.44166666666666626,0.547634021294067,1.6126806812914827
124.89999999999999,0.31000000000000005,0.07499999999999993,0.44495019660148943,1.6126806812914827
124.89999999999999,0.33000000000000007,0.024999999999999977,0.35655000841116996,1.6126806812914827
124.89999999999999,0.3500000000000001,0.0,0.2817848011762858,1.6126806812914827
124.89999999999999,0.3700000000000001,0.0,0.219635604434764,1.6126806812914827
124.89999999999999,0.3900000000000001,0.0,0.1688402506179829,1.6126806812914827
124.89999999999999,0.41000000000000014,0.0,0.12800805481145097,1.6126806812914827
124.89999999999999,0.43000000000000016,0.0,0.09571647003090107,1.6126806812914827
124.89999999999999,0.4500000000000002,0.0,0.07058690090289972,1.6126806812914827
124.89999999999999,0.4700000000000001,0.0,0.05133926198484717,1.6126806812914827
124.89999999999999,0.49,0.0,0.03682673301813896,1.6126806812914827
124.89999999999999,0.51,0.0,0.026053425411179488,1.6126806812914827
124.89999999999999,0.53,0.0,0.018178353055186728,1.6126806812914827
124.89999999999999,0.55,0.0,0.012509279679216934,1.6126806812914827
124.89999999999999,0.5700000000000001,0.0,0.00848981323685637,1.6126806812914827
124.89999999999999,0.5900000000000001,0.0,0.005682664757448004,1.6126806812914827
124.89999999999999,0.6100000000000001,0.0,0.0037514054164451164,1.6126806812914827
124.89999999999999,0.6300000000000001,0.0,0.0024424407191257665,1.6126806812914827
